Locus,PP_0368_log2_change,PP_0368_log10_p_value,PP_0751_log2_change,PP_0751_log10_p_value,PP_0812_15_log2_change,PP_0812_15_log10_p_value,PP_0812_log2_change,PP_0812_log10_p_value,PP_0813_log2_change,PP_0813_log10_p_value,PP_0814_log2_change,PP_0814_log10_p_value,PP_0815_log2_change,PP_0815_log10_p_value,PP_0751_PP_0812_log2_change,PP_0751_PP_0812_log10_p_value,PP_1317_PP_0812_log2_change,PP_1317_PP_0812_log10_p_value,PP_1317_log2_change,PP_1317_log10_p_value,PP_2136_log2_change,PP_2136_log10_p_value
PP_1588,-0.24051218421605475,0.5733620446164682,0.08740379252907308,0.25760008346337443,0.3460038017488846,0.4671350952963672,-0.19639565222588942,0.7628347809086699,-0.030260061997163093,0.12238768575331271,-0.32897764797817747,1.0374173294860058,0.2592701168115097,0.8759500990744202,0.1584229037485219,0.16832681403553304,-0.09489730360047974,0.24561559352242793,0.9912249173288585,0.9519226171828674,1.23813531878921,1.9743390160659648
PP_1589,0.17487780399293631,0.19298628747424174,0.030668401189449933,,-0.45773766375485764,1.0979514930565106,-0.49993289527502976,0.7622682807649969,0.46275321821016147,0.5640226572667988,0.40140258162312165,,0.3960608039823473,0.8143825808798243,0.22373379939842386,0.7560110281064312,-0.13796987939734168,0.11602235830618929,,,0.41848349708342747,0.36024068503266804
PP_1590,0.378203730129819,0.3018449386324771,0.23037920523176386,0.6249406546486214,0.1292829239519936,0.17528192369184947,-0.2988415948523069,0.5654787084214102,0.0027222350242305277,0.006394279272304519,-0.5003585354419018,0.6769512293307208,0.3119458568970235,0.6290292202160715,0.19523110836225904,0.15126914703474226,-0.17288815805030755,0.11320849994097755,2.094452292869966,,,
PP_1591,-0.06669293810755543,0.641362468538305,-0.0723381187466732,0.4146718151926979,-0.14545222058943263,1.778487209538523,0.030477408296946586,0.3716506147136069,0.011691292103316944,0.06556189198431304,0.0479956945784897,0.45107856107224875,-0.6804024104926043,4.182105511730805,0.0256659007638419,0.08978810093742488,0.11029346794269362,1.0440950272914944,0.0024107417065340913,0.007125043196968208,-0.040300747067079624,0.8925431987763289
PP_1592,-0.18367250943593127,0.9223295095147198,-0.0810605508461866,0.7642299273083454,-0.1898134065424654,0.8087104995163801,-0.04314333024694299,0.48957732732229275,0.0019230789176527814,0.014850265930269458,-0.15556303451224823,1.3800333284407345,-0.7277807141626439,4.427489849692968,-0.013832556017204449,0.23877592752048815,-0.04814481939619696,0.7915018732980861,0.09635735936029455,1.886598676767377,0.04499679328331048,0.28469144882766867
PP_1593,0.32313590651283,1.355576800662456,0.055091530295377125,0.5533650996932632,-0.17554267464691994,0.18052928950408187,0.04164176664202234,0.10434544402869299,0.1386089879033373,0.5868396447483609,0.18226229310554828,1.179247583477289,-1.023237923812405,3.5405198735243038,0.3391505390953914,0.4184391984162664,-0.26873394085107205,0.3223074574357308,0.7680264204617155,0.9363712133882816,1.3011955873234378,1.461122260282503
PP_1594,-0.24240601377131243,0.44153904364311775,-0.025949299058540272,0.7756178778179635,-0.527196743993205,0.37896144319143743,-0.0010666601052440382,0.008621028658080718,0.04413012115681515,0.27808695649950294,-0.08176514616292352,0.32077754421559534,-0.4093049383126677,2.862733710535183,-0.09309159324378924,0.23953936977507898,-0.048471590644117726,0.16638715525846876,0.4170910915039706,0.44900170988518107,0.7277866440415077,0.9208077478713089
PP_1597,0.40125104178553794,0.8088811385505246,0.32613467169725463,0.6443170932243383,0.5428182145459991,0.5309513858734094,-0.13206332257784814,0.28962809845956183,-0.0016825097678601275,0.010098356218625253,-0.171900000451784,0.21609454204884931,-0.009677809610003271,0.0061487337491874594,0.1430512233215155,0.1317734275573994,-0.22363936358589537,0.181169872097595,,,,
PP_1599,0.12382564373154656,0.3300805803027451,0.03210646415681657,0.12417330840478294,0.45090246277178847,1.139853078518682,0.3105669589856494,2.507924808119483,0.24725997126557248,1.3355625942382292,-0.0995178143106336,0.37236796535846683,-0.3582856958896796,0.8874028882497137,0.335514285728648,0.33949316698624926,-0.17245515014384988,0.24192721156254715,1.8108326438998534,1.689339441374022,1.1887843429219236,0.8142104004074806
PP_1600,-0.23797569806179705,0.47948805331465766,0.004738087945714204,0.008011563821382515,-0.461358397901658,0.36272284327594045,0.019310665186985352,0.0860250031869007,-0.03684158854848283,0.11758945094831579,-0.27034589833713213,0.7527946834314814,-0.2557056359622972,1.0405790886838178,-0.08690832064785582,0.10236534792218487,-0.12353863596082733,0.2536679703618486,0.6421320280597065,0.43939455694805735,0.6687404737005399,1.0735040701522855
PP_1601,0.011500367988265184,,0.5345526710696962,1.3101310482299817,-0.6205148870837279,,0.5271293379593565,1.162036114677755,,,-0.23541843013588085,0.19452662291747028,0.42183753476344515,,-0.11285947330517687,,,,,,,
PP_1602,-0.12291042444857991,0.39232435522205183,0.25460098766831574,0.8702222562025761,0.047630874394259726,0.1277801114109881,0.023795332616389785,0.14076007260864226,-0.06932803960199684,1.1191117486476525,-0.2796295996797335,1.2215388077865161,-0.5170797964173807,2.060080969367145,0.2914922390115253,0.8389810594269301,0.060691806809613336,0.11554775966008547,0.6085152755421058,1.0480397872401905,0.9120777268624961,1.8189023564600917
PP_1603,0.09101241864381211,0.24578934072038788,0.2385148348672801,0.6206289705597481,0.8976996850656123,1.3681392708179487,0.6895136008651581,2.1434601525746957,0.11179873172104071,0.4846081977508981,0.22444191884200024,0.2984614887723047,-0.15200440665229575,0.26497541041327605,-0.33558125304233855,0.4326709352542146,-0.04152602899964424,0.36914445640443916,,,,
PP_1604,,,-0.014762242701130449,0.013086053545814035,,,0.4247900355130632,,0.17038773801908622,0.27637679835341694,-0.45211018287491267,,,,0.10760380587998893,0.08816588918451095,-0.047939699817986604,0.058033153383924944,,,,
,,,,,,,,,,,,,,,,,,,,,,
PP_1607,0.0815742738014968,0.3547476744020978,-0.09204721465609754,0.21312546686753242,-0.033679933294781195,0.10069575414225207,0.12085707897832372,0.9780647002516241,-0.01638965766496916,0.05374157107587722,0.1022523221588945,0.3385941768645394,-0.29751676010928524,1.3098090013125474,0.24383171370865597,0.40251351706532845,-0.05854951506355624,0.20665536954521854,1.2821574262866178,1.6144645843677419,0.29391726733181384,0.2568235317327319
PP_1610,-0.0679782497260767,0.31620128905960554,-0.050034283428270716,0.49976116504630663,0.12227633596784165,0.3620777838606594,-0.07302317371043861,0.9425953039846754,-0.008189700774835728,0.0902850893992463,-0.07734631553582176,0.6100928188223164,0.044297757219132,0.4890259253426304,0.08902511328787163,0.5807445390950009,0.015863326689596526,0.13106962270453634,0.3608777914566325,0.6058017203049911,0.31856894536697095,1.0406757125882773
PP_1611,0.3112832419456266,0.14442849572408023,0.5382335342560297,0.4556508286352659,0.7244273452849104,0.6562740002608628,0.11340373755717954,0.09068212265571265,0.48652939076138313,0.5149571627037477,-0.46335985190539686,0.5324700597642131,0.367875923398159,0.3902931162128612,-0.1729165685212421,0.08013587445553272,-0.2624052387026661,0.10894260381112188,1.279363192516832,0.5909335261117629,1.5832192614022527,
PP_1612,-0.14707050925913526,1.097955441206313,-0.11222978150378002,1.0151591617027456,-0.10584446307021496,1.594919347110549,-0.1101269111541803,1.0481018704549223,0.054041896447049494,0.6188186277707503,-0.06874548195515688,0.45590697038110817,-0.49867949102533515,2.9635267980364888,-0.007499169348108855,0.028529097858312764,-0.01664628878139631,0.19884985783784698,0.3161466064752688,0.8248520931023601,0.2622727781411927,1.1186818477299703
PP_1616,0.19065777427903705,0.3876978525850824,0.4182102472680336,0.3923504243247544,0.35842808198915665,0.5949248077448902,-0.19752791920563478,0.8321178991264109,0.4115491503346048,1.3014082965132088,-0.2626100902560818,0.4357713057715255,0.9571480908802281,1.805452550824466,-0.17265417123637697,0.3394922131590835,-0.43301904458505347,0.591320058570789,0.7653160155613948,,,
PP_1619,,,0.2696596212755755,0.3787540950752378,,,-0.9527878443281688,,0.5310862307335543,,,,0.33684288598683293,0.3193234977632731,,,0.46232727792978084,,,,,
PP_1620,,,0.005542510500239129,,,,-0.3811871671555092,0.5846178398654738,-0.3675679673244637,0.5717592237605988,,,-0.19419832078126692,,-0.23798311168068514,,-0.14520780838359745,,,,,
PP_1625,,,,,,,,,0.34882947436255096,,,,,,,,,,,,,
PP_1626,-0.1672182296257456,0.09065243554452897,0.8620187133293378,0.556256814368589,-0.6283591132979064,0.6151601777004377,-0.2569849471168718,0.49238354971012877,-0.5801075800700194,0.6462199352509375,-0.7792189098776872,0.5674113160807825,-1.0449264634808515,0.6978808736941557,0.44122000886667595,0.26476767056907013,-0.27597079813587555,0.2021553747395109,2.0117533468385123,,1.744305757718,0.7231283765746211
PP_1628,0.3603990449636794,0.38170730832623573,-0.20390655663921126,0.3118058380082686,-0.10222091434223779,0.09813472427518229,0.1766506290643235,0.4935908731146969,0.1928594610705617,,-0.03283279016493401,0.029973999731081318,0.5920910880561605,1.5525816892417308,0.16888050716651862,0.22141638572514263,,,,,,
PP_1629,0.0269668189823733,0.13558481179233198,0.08209231534298321,0.38072626592795655,-0.12259135563384055,0.47677997820988616,0.032119626908677576,0.3038957257890401,-0.13689751010548062,1.5639337728424392,-0.6900661962001426,2.5712653697514316,-1.2207387291925158,4.616115680665776,0.12125626496880117,0.46227673492664295,-0.06981845155478492,0.21255936354677785,0.5770805283591385,1.773206973965342,0.27576134131434127,0.9878852352882658
PP_1635,0.3792113595997269,1.6907382653800602,0.8728643314530162,0.45624353041503524,0.17668085823070834,0.3612679949637337,0.36084924396028606,0.9989100409549401,0.44127725107594007,0.510117502653936,-0.06536190065341266,0.20356199895853377,1.8659858854013212,2.176674016912485,-1.0572703357301538,0.6368938018102374,-0.420924968399725,1.1098480766985102,1.6994469673110792,,-0.6120522190943194,1.1251826252748127
PP_1638,-0.09231927011300908,0.2772396822696955,-0.3435102752817024,0.508437613647369,-0.09396859524065342,0.35842706583120726,-0.2476919958459989,1.094430137521662,0.08774202592983717,0.20744222906084903,0.09917202102729163,0.3094930185689856,-0.9556323263565996,4.414208351640866,0.07415725739768154,0.09840931683208298,-0.33369427371193716,1.087530565192378,0.928196690487991,1.4381717373531,1.3339513652135968,2.103206569459678
PP_1644,-0.28141532777621314,0.33057376791556764,-0.22347875627146901,0.427101955883844,,,-0.34593214224682955,,0.19737166350355181,,-0.3339683788677193,0.3397699060386251,-0.12767008751234146,0.31677130146295823,-0.7186899246237883,,-0.39091653961565376,,,,,
PP_1646,0.5886381296601779,1.0399009199463447,-0.10977010213293745,0.21994998879375038,0.04453819805609225,0.19336717989759034,0.5676135740161855,0.9653908706234224,0.1835585320499623,0.8020783329649566,-0.059628341171131555,0.07388633100129248,0.294401342699185,1.688384713414217,-0.05378983821781956,0.06484749966705776,-0.032154966090189405,0.18822732641682383,,,0.6758623604034854,0.7698769510770506
PP_1654,0.6050793034433049,1.3138155286630677,-0.15236037897702648,0.31737184507476274,0.33045306600940516,0.45401593776812904,0.14967121602706682,0.561688199651656,-0.16467003460335242,0.40716718822659126,0.002793656210228367,0.004723936704028862,0.17280158333804765,0.720332348261766,0.5853108326253433,0.9655862334990937,-0.3036170725288986,0.3116263770345675,0.7574711282425443,,0.5408347807437314,
PP_1656,0.24187892036721068,0.6156669242857712,-0.05932632144721636,0.12164706216937472,0.4405384604882755,0.40612491565656805,-0.43835463234447264,0.6824741756393911,-0.029708907893451496,0.10259422019865158,0.07580228052338112,0.257680044001955,0.4132162647932074,1.382003905930446,0.10210671048183065,0.21442124556072592,-0.10531072503392484,0.4922779521291911,0.997482312445082,0.9483049408558691,0.3604766024139139,1.1816386001162522
PP_1657,,,0.037409324273810586,0.1333047578621548,,,0.03619540847945435,,-0.11022000181162829,0.466110705982107,,,0.028742468322015463,0.13866137834168937,,,,,,,,
PP_1658,-0.8401845608095256,1.2095190551905903,-0.07585077853374807,0.18125889746422233,-0.8353118891291137,1.1571582276686048,-0.021216401571859483,0.03127880943699849,0.07181002189680737,0.19471777107123844,0.5029435213371516,0.21582691199581072,-0.5274820705623254,1.8222373656034074,0.6000668037750234,,-0.3934234355115082,0.40157343818938124,2.2518302559171377,,0.5418912600087389,0.4543934173495406
PP_1663,0.3168242219850278,2.6372829071303663,0.6480136952729811,0.686552737310747,-0.2759961322254871,0.6799454778728792,-0.5253630457063395,0.924991820485362,0.28065053835493003,0.6508790023558906,-0.5118640592371314,1.8632393934223233,0.1555649737212091,0.3429399905931244,0.3310251862207268,0.2516989675120542,-0.04665925106037267,0.05003918467893036,-0.16020967546567494,,1.5549822259400836,
PP_1665,-0.11361460532957199,0.8264780963101184,0.046461118349533474,0.34574246564061284,-0.04703288681214399,0.14697314315274917,0.09664038583289412,0.9160800911894915,0.11109200130066664,0.6738536772206432,-0.10392857110723182,0.6970647872880258,-0.35712096355377415,1.9807126134071869,0.2744951386804042,0.6692251145697071,-0.058958916083875657,0.1302474814480447,1.4487414868579116,1.4398314928857896,1.0499266360055304,1.393123672210627
PP_1666,0.5284020429193582,0.496132911542771,,,0.10025218692788178,0.3221120663216728,0.5939699701436281,0.8335636623597967,-0.4640925393046594,1.0362934374279984,0.15216341566693287,0.10382961420087597,0.38912308876902196,1.3279806234455858,0.031577762395896276,0.07159130771168351,-0.041813899193236644,,,,,
PP_1668,-0.011976240868087564,,0.11984869872263612,,-0.09196576790939244,0.2588025392720842,0.6439119283643877,1.6457266679018658,0.35973836121996255,0.3377239298836083,-0.057938805163156575,0.058333754476281946,-0.2201382863196422,,0.27515596734655223,,-0.046278441280408616,,,,,
PP_1686,0.5644870970548415,1.4770575056182913,0.39601944219975993,1.1446090341476614,0.2834760891860472,0.3083182102112237,0.22364910424331313,,0.12732896142524514,0.2870801631506367,-0.1894090383020877,0.9303215744408474,1.3463363529814105,1.6251985829257112,0.3190184810303664,,-0.4165452918134153,0.6446241934512217,-0.019153960540442952,,0.9039401288603697,
PP_1689,0.3477940747733466,,,,1.2755302443360135,,0.002915327700412849,0.0028571094104054904,,,-0.422590697617161,,,,,,,,,,-0.36104616912082016,
PP_1694,-0.20951912676042736,0.942862841008156,,,0.5161067217083266,0.31406574239534385,-1.161563266281477,,,,0.09730838618217309,0.40933633284256493,,,-0.3557984556934337,0.2856440293001514,,,-0.49673349917107046,,,
PP_1695,0.3310349995939265,0.4953011900987496,-0.14212958403691142,,,,-0.6077425169944499,,0.3328709814366074,,,,1.515309082130971,,0.37055900717705786,0.1938275727422289,-0.35923593639908813,,,,-2.133967028593566,
PP_1702,0.3755383320811833,1.7304235883199752,0.09812352188746332,0.34961822628780537,0.17324672618748485,0.2897940457411942,0.12899502991143244,0.6601766085000701,0.04217482095955209,0.2005827580644102,0.17602929624706837,0.9827569843107941,-0.16249032123051668,0.6583210253763934,0.4450656232877451,0.5293086946893962,-0.12790318145102653,0.45611140740591966,1.4313701512065753,1.4815476439276571,1.062024887849628,1.150021381461124
PP_1714,0.2507163875227,0.9756074235036825,0.34466429122646697,1.0425889324328288,0.053867786866806946,0.17326975011343726,0.04354664775903525,0.1861433617616111,0.053208865496318786,0.21387788258605084,0.05714914727784563,0.8696018662930829,-0.12172694879636883,0.5680983454101933,0.4137331342123327,0.7068628351810502,-0.05931704797767223,0.14969368348531809,1.3724602968315094,2.0134018089240837,0.9913833862825695,1.1733488347074352
PP_1716,,,,,,,,,,,,,,,,,,,,,,
PP_1719,0.14817689562946193,0.43663107898769155,0.0009299246155123207,0.001828865933889517,0.13587625355645278,0.17955454268502288,0.007363787107908018,0.03269473386410623,0.023757907467267414,0.08880681686596871,0.1048319843395675,0.6486414639824704,0.4242396227435396,1.6908275828612547,0.14123838221289278,0.20110206235884678,-0.18787137861138306,0.3301060187820692,2.509964979151797,1.7434694013261436,1.274576825292648,1.6791851186962512
PP_1720,-0.20721791370462656,0.33989521390757055,0.3024830491845734,1.342207912041155,0.24517372376103036,0.5715828279457005,-0.002905743684224,0.0038026012281399514,0.18010497725563454,0.6042632055791192,0.3082980477951878,0.7959326065280591,0.7488743082006788,1.8642317505034374,0.2558455253641218,0.24578919367611538,-0.512473210981404,0.6605121635240783,,,0.21490222821450675,
PP_1721,,,,,,,,,,,,,,,,,,,,,,
PP_1722,,,,,,,,,,,,,,,,,,,,,,
PP_1726,0.4824271696730917,0.39135603676365427,-0.8241001684454278,,1.5820956763906455,2.0849407393724326,0.5374994832592471,1.0460607892586287,0.4270665157944187,1.1833539462020326,0.43563824970948867,1.3682544992529684,0.7340618687159799,1.2338656954581626,0.4717581192914947,0.423626628367346,-0.6820692173715148,0.7100098641665603,,,0.28999872126019677,0.1724933955684628
PP_1730,0.19312905116321302,0.14206769348587753,0.3115211691744883,1.075473185525392,-0.26017632616012587,1.1311578107743405,-0.09037517629061208,0.10792609313351172,-0.36717760682170875,0.41559153708824104,-0.06637905671007928,0.12510509259250202,1.2191980362107853,1.730650823761762,0.6404342221023327,0.5723238100345247,0.15944440968174073,0.12721125205249645,1.8179162929528745,,,
PP_1732,0.05008593198922442,0.09794822518926596,0.3039760287474467,1.3008164009549372,-0.030296015836233765,0.04858018811078136,0.16448561053949093,1.372554765041359,-0.024251685430175685,0.5001210358116747,0.11811880178911947,0.4472634301655446,-0.09939216317195475,1.4886120362120963,0.5727439097336211,0.6235351477606452,-0.27519900703968986,0.9591817192477489,0.7567522612818144,0.8036968318548091,0.757305540836432,0.6161229060045451
PP_1733,0.323056349149208,1.1752423221405226,-0.11094092869704454,3.2955909482208416,-0.020456258109911047,0.05342231383428976,0.005383510874528165,0.02850192370522918,-0.08919963645843938,0.6946886912932674,0.15428996592959363,0.6432107422330732,-0.21206045048830013,1.2982303334976104,0.36411260130901013,0.8659773894198447,-0.2482347814102406,0.71704116176967,1.2261468814334073,1.1679384843096383,1.0776292310216662,1.4715684046071753
PP_1738,-0.06429216545898014,0.3413283168982739,,,-0.2803624560465171,,0.5362080491114999,,,,-0.28327145755285416,,,,,,,,,,,
PP_1741,0.5345882559280809,0.5133741215584264,-0.23148424618773775,,0.9075291357430066,,0.09349938871654191,0.08994645108156982,0.1702673774460286,0.5620945706702465,0.1436687081176975,0.20047538664607933,0.7118203756882291,0.6963962123469689,0.059068250219349076,,,,,,1.6744176553692378,
PP_1743,,,0.17313956976854417,0.36299944737835455,,,,,,,,,,,-0.1749704331294244,0.12372733561039059,-0.5356035632223007,0.8511226966887738,,,,
PP_1752,0.43932722122874085,0.2603019639431883,0.7851476691897702,0.9428778047733403,0.2666068829872805,0.2603452392576555,0.027845030022253626,0.1349687796447199,0.23345747732814792,2.114832070562041,0.002375955690656412,0.0030550182158727273,0.6892176409122917,2.4655702611115204,-0.12491158751580203,0.23967597700651228,-0.6268860617743292,1.2477265043186154,,,1.7168231591541423,
PP_1755,0.17067862215060442,0.24617274754835738,0.7574131139072207,0.8652311758971256,-0.05986985615899087,0.059371021727748136,0.1328684947462319,0.34166230162093864,-0.28616065917868894,0.2705742622614367,-0.636400508780451,1.0403723527032354,0.705244404547988,2.1926993908332313,-0.05576985744760969,0.04751660534068331,0.02379325411192746,0.012311115407792162,0.6358243517576824,,0.9089555791602376,
PP_1756,-0.07754818531703643,0.09194515492153067,0.04988310241017619,0.043743100687167205,-0.306423832942633,0.27872664178076845,-0.5548659985971233,1.675974752973286,-0.6309110705629078,1.3377159651918638,-0.2564869567228638,0.8202869376646447,0.7345810506010415,1.1491206795081772,0.2691554575918797,0.29692286377583227,-0.803938441528894,1.1224016144697784,1.3626825686158401,,0.7172343791449661,0.6233543043063585
PP_1759,,,,,,,-0.028227212584008156,,0.26872319418423085,0.5103877398321566,,,0.1080810693487983,0.4085756067925916,,,,,,,,
PP_1763,0.2535672324743085,1.5451556084977327,0.19142704916894993,0.7573977481113385,0.1215985478971992,0.2298032222925306,0.000775083458090807,0.0015520036396184142,0.06122235873428556,0.5303670928486057,-0.00888650423950228,0.041907565279401086,0.1752654895924931,0.779491440492572,0.32673798137885296,0.27479103313978276,-0.23795269185949752,0.3527159483110392,,,1.2246629168894778,
PP_1764,-0.2029781938565303,0.1550486482032168,-0.4990644171564376,0.7045660099041418,-0.12520501255695374,0.19809396426115033,0.1826166918561496,0.6326345261667747,-0.013972602259561191,0.028785854962290493,0.030878199047505876,0.024962292876019698,-0.26068678614749063,0.3172563448983659,0.46152110787377865,0.9346080344877359,0.18402795321602175,0.2282984151366474,,,,
PP_1765,0.15834549056589006,0.1914033270504463,0.046411383174209314,0.060988187487119816,-0.06825224347009394,0.21293207472481324,-0.002462743984992241,0.0022735539734357727,0.3137924985422271,0.6571926059731956,0.003454325075517964,0.007341989232654694,-0.18704573792090512,1.145329159010842,-0.2233468291679626,0.38016001869871147,-0.3005631498927661,0.3067529735168157,,,,
PP_1766,0.3005488484076673,,,,,,-0.39488307889462376,1.0820935821176227,-0.7701004756606343,,0.49212327293460884,0.5197567738221038,0.4093701732427895,,,,-0.3083066222877585,,,,,
PP_1767,0.03405290650739203,0.12964166736893248,0.12329571914559583,1.3322148616195801,0.35058094078653756,0.5985255161114226,-0.009002317189341762,0.027430594855855483,-0.06050004109509166,0.32946301337582384,0.02016675097642302,0.07561946771262781,-0.032269994538015476,0.17698907255481378,0.15847642699588177,0.3975920714266925,-0.05508576696001025,0.27415916203417295,1.2501169395488734,1.6199812903671043,1.0383709497257978,1.7504453338358812
PP_1768,0.03885973581159847,0.213253416165421,0.04081534074813921,0.3038951392119724,0.1815894593541999,0.4398028864189199,0.004338452850633596,0.03584070249215863,-0.05547266422300784,0.9325657371086283,-0.05389698242912526,0.3257998259007582,0.02415283166099924,0.12517678796089798,0.15187146919397526,0.2006802394897007,-0.09806773054504184,0.20205198267571742,1.5814366157573136,1.724466456986983,1.630675542778895,1.5340229347898935
PP_1769,0.14937372321756112,0.9282402532280282,0.08456933901596088,0.3823158214652769,0.26847374774775395,0.5881144736644995,0.0629342858185433,0.19084420950685332,-0.048241283422241196,0.0925552183590924,-0.25887771094597617,0.39559306574478054,-0.2105465951700592,0.7693459610212945,0.3461838693182289,0.3936541438635337,-0.05590955781380083,0.10653273894598947,1.2731746571307139,1.1655800053475864,0.9521701300966343,1.0525703429444193
PP_1770,0.16352321272570344,0.7154826073726196,0.08121090222243436,0.20898318447237216,0.4901750842704756,0.703824407549611,-0.09579922106379529,0.6157215640983845,0.050777839572494064,0.12411607338103163,-0.07650205734801102,0.9701500747363141,0.1600800561113081,0.8980573371292873,0.08435875476664241,0.31533971129261873,-0.1862682053725769,0.49149453922678005,0.5525549242593057,0.5788855673004152,0.9876584105795487,1.4937205726190972
PP_1771,0.0922660726195763,0.25742695408353866,0.0501496172237267,0.18431309086040276,0.13965830963085696,0.3725660523500657,-0.006574029560848323,0.007447817926613464,0.29504345381015273,1.1660121232136955,-0.06295657026243537,0.3236463283452492,-0.2636726937494646,0.6498058922821591,0.5385448754148081,0.4608307213959855,-0.6013832264707367,0.5655762022964035,,,2.2401479010501264,
PP_1772,-0.18139446145327465,1.1684059657438925,0.0208675278695125,0.20003090452753972,-0.16294354905950698,0.7772939317675325,0.012683531453087397,0.10989850666594625,0.060855630668788796,0.52255501992569,-0.0262528441409468,0.19916085597336414,-0.6537659747541823,4.2154445580546245,0.020965011501680394,0.11161552824741437,0.04148506931602528,0.22460150286426864,-0.0012628863153816437,0.030329098451842666,-0.04317927554024691,0.28767443788590746
PP_1776,0.1254232342817293,0.9220513574478751,0.11599951693916108,1.5537570401347667,0.16729455460463852,0.2890882293742724,0.04518345539600644,1.1570670479487026,0.14057981558848115,1.3898045001010177,-0.10993071889144754,0.6577729724671523,-0.009076903110125238,0.04576069634342972,0.06866269325455535,0.39897950709720353,-0.18287818281840212,1.0358458911103057,0.728882464278043,1.3171727893650877,0.4232107606935998,1.3490443508137357
PP_1777,-0.06091742147209142,0.12455709887988115,-0.15583899873371213,0.814187101621291,0.29209478630935537,0.3044861007522413,0.10227637040631858,0.6895760844576562,-0.0002704809063207123,0.0007217726374022145,-0.16392988840830608,1.0505072509642575,-0.28838281943936345,0.9199019172658606,0.35588525686161,0.8832178427004743,-0.10255013909742304,0.16378165859650762,0.7418334904122083,0.4767762019660216,1.2994786365985342,0.8925423766651294
PP_1779,0.6068810763040535,0.6639124376114734,0.21890607836817666,0.6640539851774974,-0.233650281812029,0.3122598182685222,-0.019360740901860716,0.020015196795823465,0.23621459929141547,0.3802800319362778,0.17242819409696222,0.2364340537399244,0.3113092082325045,0.402016200241508,-0.34590306156598344,0.41168698500153195,-0.5998359699126903,0.674546520552455,,,,
PP_1780,0.08970452872912035,0.21311649396551233,0.17076519705597726,0.48166560060988334,1.0133243473132507,0.5170240301752463,-1.1816177576665343,0.8287271886275123,0.3188834848107184,0.7815085270094934,0.10006400714259368,0.3575537724176203,0.34514037646686235,1.2569269145575637,-0.18913899763656233,0.1723594431609459,-0.232448871574867,0.4574102247102751,1.1094709293527267,0.6923251087356097,0.14850904209827942,0.10656519496189076
PP_1782,,,-1.0076833033767412,0.6959846526623342,,,0.08328535018551828,0.05798132285218486,,,,,,,-0.4074732752251827,,-0.18540422062989373,0.38764760731534337,,,,
PP_1783,-0.30002840551343524,1.198947654602942,-0.08588469661952862,0.3399866500220062,0.19573307508782722,0.2746381183059454,0.2085356552099965,0.8973490309147224,0.18249422509725743,1.3108095910448472,0.17108768022728013,0.8602459903985997,-0.24383678650087418,0.8374837944620268,-0.09609481762177371,0.2842732045068024,-0.13409664706945298,0.626955009418177,0.7212223905779532,0.32315627565521715,1.1459360456610133,2.080167305582812
PP_1784,-0.06815326041210787,0.2622957855660234,0.4579826939571287,0.34493730043898435,3.353789327462296,0.7803619313760124,1.167868142568101,0.5419004497602916,2.8411165894345394,0.40370943048275115,0.6795936986199158,0.4970620398961826,-3.553660733945097,0.7314040814600522,-0.2920597861783357,0.058854775810938786,-0.12202123950048825,0.39145979226751426,,,4.754928557211022,
PP_1785,-0.18970277386495144,1.2557985010454307,-0.02397061424853312,0.07757374965925538,0.3031723032908948,1.1350915588554833,-0.15528640312483466,0.7448624705865191,0.1873253459179411,2.092277592676372,0.2157022943264463,1.6927241537535476,-0.07652278873315724,0.39376314263077783,0.16244122745805967,0.5270905479490271,-0.13922910392405183,0.5258426817297497,0.6400832268874718,1.0900110353985295,0.7109487376908703,2.2158320100330586
PP_1786,0.28446701877977204,0.7442185631547347,0.06029618405201146,0.10441382291061826,1.1549884890982696,0.6376932520053286,-0.5991005155915152,0.4830997898294536,0.454089771269114,1.3384184072032514,-0.6922620595431224,1.6744604365467866,-0.09695829429161368,0.29256894200421835,-0.10434688987520425,0.08161108310015175,-0.029897676329970813,0.06195724007077999,0.7936883854649982,0.4148551324950087,1.4241904724718548,1.4411744910354967
PP_1787,0.12699169690940215,0.622720868125345,1.147104350622252,1.6444938794665045,0.3563744608268774,0.34198374506031676,-0.3925059297871855,0.6460455608819279,0.6269455716931102,0.8922266512996309,0.08135932070486794,0.10329816770293213,-0.039877255107280324,0.040359685732038665,0.39209616960750354,0.4779252165888041,-0.2505772294675022,0.8301338572289266,1.3454414844885354,0.7337427685558477,2.023176035919868,1.1843613598806704
PP_1789,0.12148153261363928,0.12266137805817595,0.0466363117134759,0.15976412638875673,0.12929957430860117,0.10941871337460203,0.10792124626786802,0.10694947228978927,0.5703692253355983,1.6077532410960003,0.10859783690754453,0.15980467228273904,-0.9605122469058026,0.8995400071002294,-0.019612821536872615,0.00917765011102048,-0.3240673225529663,0.20761652538454814,,,,
PP_1790,,,-0.10262156615957216,0.2549076291279838,,,-0.6767459587377207,,0.08612614355557903,0.26834054643690247,0.040990719096011444,0.04221724925974203,-0.49590451742531494,0.5544166508050126,,,-0.18654382903962732,,,,,
