Protein.Group,0812_0815-Control_log2_change,0812_0815-Control_log10_p_value
PP_4770,-0.4321288584953578,0.7888262938328588
PP_4772,0.32986554996833606,0.2461483954610477
PP_4776,-0.046167143657820875,0.03602215386260766
PP_4779,0.04106682698762666,0.10393446441436922
PP_4782,-0.2720531960563459,0.24953494161489928
PP_4783,0.8610945844303332,1.5772026583470071
PP_4784,-0.24760313751817398,0.2605148310076812
PP_4787,0.03209924775642164,0.054092947025170854
PP_4789,0.20064311663134413,0.23008846210010572
PP_4790,0.3205543335527569,0.9561828928692278
PP_4794,0.11761311198043123,0.3465946120839776
PP_4795,0.07322451327800163,0.20403100022908546
PP_4798,-0.8230599375005181,1.524290764371885
PP_4800,0.6288947653712241,0.49460919196538705
PP_4801,0.42659826960763547,0.3916965629966203
PP_4802,-0.18323910135601856,0.6146807099865781
PP_4803,-0.16660689911352047,1.1088325702830593
PP_4805,0.8355922237674595,0.40515822555061276
PP_4809,-0.2583635154777008,0.6579355388500507
PP_4811,0.1287022857756573,0.13135894200709589
PP_4817,0.36014174563649987,0.6964930497453521
PP_4818,0.48923493718808825,1.9617884986543994
PP_4819,-0.38737103845508825,1.3302933496893585
PP_4822,-0.12710893885384142,0.19494105338193132
PP_4823,-0.19130487339783045,0.4143136845775322
PP_4826,0.13347283635090662,
PP_4827,,
PP_4830,0.27795608574050845,
PP_4841,0.1822087066100774,0.2706110254902751
PP_4842,0.26630544523292743,0.32254025738868286
PP_4845,0.3321604590995077,0.2372209718262737
PP_4848,0.2683168464603004,0.33167621298854577
PP_4862,0.22855072165767135,0.5991496087262834
PP_4863,-0.2178904477300984,0.11175647483009957
PP_4864,0.7988651331387425,0.2172241659732267
PP_4867,-0.024829491537698863,0.024504536548770075
PP_4868,0.2629530686542478,0.3295793206383421
PP_4869,0.2656319767678719,0.7759870827489662
PP_4870,-0.31856463682878466,0.4890622141467496
PP_4873,1.1126233676555946,1.689280103875673
PP_4874,-0.09934224428804901,0.3373039778972236
PP_4876,-0.363203216167272,0.7009799304163877
PP_4877,-0.27203485232227237,1.2070960839961757
PP_4879,0.29374535198266605,0.3625330266601952
PP_4880,0.2611065378491876,0.31683766641559286
PP_4881,0.05240220687604618,0.3841428462169561
PP_4888,0.5907146509497386,0.4119835974454758
PP_4889,0.10107324779917931,0.6774241988306696
PP_4890,0.17980198471455258,2.2201203288940445
PP_4891,0.056155516670576895,0.09880521669719655
PP_4892,0.2500882975838123,0.49834349751861434
PP_4893,0.21937366831104801,1.5736789248200402
PP_4894,0.313655190342479,1.2153310201301288
PP_4895,0.5644195024933195,0.5926262049807562
PP_4896,0.5847518621604672,0.5549191903615495
PP_4898,-0.07391525154194498,0.06595012464757372
PP_4902,0.17051510781521084,0.09776886987892398
PP_4903,0.32616193319796183,0.27148611248183574
PP_4904,1.2663233038467856,2.190862831219577
PP_4906,0.14374916898031787,0.06567775866919714
PP_4907,0.3060265071085332,0.4500774377259821
PP_4908,-0.3151262639858519,0.2352626364565804
PP_4909,0.1851886280955653,0.32245881236905793
PP_4910,-0.024686678050482115,0.0313480320349885
PP_4911,0.39081958322547816,0.10715763513121969
PP_4912,-0.22467443117045385,0.2067988901106794
PP_4915,-0.053981195127164545,0.031325386180264515
PP_4916,0.28737747284642046,0.5394856802631053
PP_4919,-0.5315278983580601,0.511273199727463
PP_4922,0.43521950954287136,0.917506022938799
PP_4923,0.2885843786297894,0.5134176869907597
PP_4928,-0.25118828922197667,0.24021697171835557
PP_4931,-0.29052538470910877,0.20438822401151766
PP_4932,0.3251048226014599,0.10727577970582718
PP_4934,0.2643089938024837,0.4183248839693282
PP_4935,0.470724513089277,0.9997064494700822
PP_4937,0.5935750082240291,0.9322224165868965
PP_4938,0.06276922931185457,0.014082860629245159
PP_4939,1.1488728137960216,1.3882342758276263
PP_4940,0.5155129983586695,1.0569083060250262
PP_4943,0.7155704822161316,1.363322718945792
PP_4944,0.07821109093823576,0.26474144272853317
PP_4945,0.712175976283296,
PP_4947,0.5470796537903164,0.7075198494843974
PP_4950,0.6142276366592967,1.8881048543287187
PP_4952,0.62971996801713,0.6398227631400025
PP_4960,-0.048149230633104785,0.2873065478240486
PP_4963,-0.03859149836928844,0.1782251982235
PP_4964,0.7441777216336727,0.7222460995593633
PP_4965,-0.1844780835707947,0.47143424845281295
PP_4967,0.07562507308688772,0.14559703380957095
PP_4969,-0.13125651622774345,0.0904412112506263
PP_4975,0.7033619102038468,0.9785346483706719
PP_4977,-0.36080612408337637,0.5570447252436352
PP_4980,0.12513149100225893,0.26232151145239624
PP_4981,0.08529549982683711,0.2035834752829436
PP_4983,,
PP_4984,-2.680657919689485,
PP_4988,0.1114619331397844,0.1763250238859846
PP_4991,-0.14847346638209066,0.6186662147967454
PP_4993,-0.1258460406675441,0.15569215280897789
PP_4997,-0.06142835152754952,0.06107486392722071
PP_4998,-0.08578049976844444,0.3128708590243427
PP_4999,0.16765681019690146,0.8138004974025228
PP_5000,-0.14089036346072767,1.2787169704220551
PP_5001,-0.20411582696504635,0.3755107135955094
PP_5007,0.22198579602013574,0.2879029323122992
PP_5011,-0.1460462797786573,0.3725055423189068
PP_5014,0.30661140395803,0.36684055162704354
PP_5020,-0.07828716607159057,
PP_5023,0.10529656079105844,0.10464890771071088
PP_5024,-0.4447101460288264,1.118438936407969
PP_5025,0.5235968355628833,0.6874767651290311
PP_5026,0.17673455474549485,0.6120536507587839
PP_5028,0.5957235607900951,0.5844720063518747
PP_5035,-0.27186010571736424,0.12159371383331566
PP_5039,0.05811881067041101,0.04401625851155715
PP_5040,0.036759746311252985,0.09121340017973402
PP_5041,-0.2580435950471532,0.5496057254301107
PP_5044,-0.008620651660520534,0.035829197925153246
PP_5045,0.1171962844323844,0.6710288296035173
PP_5046,0.2968451630462824,0.48443456855226874
PP_5047,0.2125066130593723,1.176979124892376
PP_5048,0.44534929303512566,0.506223915807845
PP_5053,-0.28240467175121725,1.333130738877935
PP_5055,-0.6835830046175523,1.7586853709499548
PP_5056,0.030141632844540373,0.170788966478385
PP_5057,,
PP_5058,0.5521626693232031,0.6280332589962286
PP_5063,-0.2868409426342754,0.21013683473003905
PP_5064,0.3096744276020459,0.40745450343768325
PP_5067,0.7274171616504871,1.0046625934757978
PP_5068,-1.6123149757259394,1.2481186502156028
PP_5069,0.40226133174608564,0.11701091317636274
PP_5074,0.004244967681478065,0.0031574606403799287
PP_5075,0.2063294078166945,0.23589699640622827
PP_5076,-0.2853514512137559,0.8390056000395052
PP_5077,-0.06871735886541964,0.09946533986717503
PP_5078,0.1297588265005527,0.6490588993343778
PP_5079,0.11657616154018227,0.1564393132218816
PP_5084,0.15144115684348658,0.34798810017549214
PP_5085,0.4069314091430265,0.7695700083779443
PP_5087,0.08405106893988666,0.08489730050925277
PP_5089,0.11684563259923128,0.45823548696127014
PP_5090,0.15281790344156834,0.3006513071657861
PP_5095,0.1335061910241937,0.356149182156641
PP_5098,0.8261653355505818,
PP_5099,-0.6398125895764094,
PP_5103,0.06962943171965034,0.11581707210918098
PP_5104,0.37306058288757565,0.9720930038222161
PP_5109,0.8863334636369701,1.469390880277061
PP_5110,-0.47273461663294974,0.3460323479269827
PP_5111,-0.15032225151131737,1.268831200483781
PP_5112,0.3103257586182873,0.3057478134196788
PP_5113,0.31509917823230293,0.19034781764169967
PP_5114,-0.24360495608284666,0.35271660554354245
PP_5118,0.11515931287765642,0.21565086980789624
PP_5120,0.34032791062558515,0.32690887690100606
PP_5123,0.16029168794271403,0.633610271231395
PP_5125,0.4087221136874237,0.39127178361273585
PP_5126,0.5677512935496991,
PP_5127,0.09694503395270813,0.15719003012775326
PP_5128,-0.2230442624405937,2.5949774660166494
PP_5139,1.31548678679171,0.7739328402104119
PP_5141,0.7829646173742915,0.9184913290499936
PP_5145,0.20876152695819605,0.18393397619635912
PP_5146,,
PP_5149,0.23341697728763408,1.3715580786087374
PP_5150,0.5119587468308875,2.5591925514904097
PP_5153,1.1550265452781199,1.2694056113139771
PP_5154,-0.5830801142591306,3.033980665196993
PP_5155,0.1358968190421804,0.6280564442011921
PP_5156,0.639459205714494,1.3377718236128826
PP_5157,-0.9824123984298591,0.960426352126995
PP_5160,1.1872727750342627,0.7876673086636526
PP_5165,0.7519357810368104,0.688644184582867
PP_5168,-0.0546638377504846,0.18757965121426196
PP_5171,-0.2632553847666779,0.964923737119503
PP_5179,0.23466144059541552,0.5170658722984764
PP_5180,0.24542420403075424,0.4024531575614941
PP_5181,0.26509322385148454,0.4208125276018222
PP_5182,0.4693583647635324,0.4379533446025049
PP_5183,0.13164328519473478,0.30016570224193406
PP_5184,0.010480886504406635,0.0339956401717736
PP_5185,0.08351557626475496,0.08340136141490674
PP_5187,-0.0031785649297463693,0.0037680642287255
PP_5192,0.8020714275697974,0.8113548166297914
PP_5193,-0.1390930916570908,0.30133090637070786
PP_5194,-0.6003605402762234,0.832404421144141
PP_5197,0.05024473502769791,0.18846954435605165
PP_5199,0.9017809526969762,
PP_5200,0.4816983363819384,0.4215764207464918
PP_5201,0.4153174851876929,0.48187996646692294
PP_5202,0.6793359395027557,0.9809784213943408
PP_5203,0.3817142909874963,0.4522502012757138
PP_5206,1.0888773598604375,0.9640242453214681
PP_5207,,
PP_5213,-1.2602856021639097,2.6596516963481287
PP_5214,0.10519627372494565,0.24068684100927376
PP_5215,-0.08745658301608625,0.4863917014142726
PP_5216,-0.5358200113578189,1.4912373242452002
PP_5217,0.06696691123366881,0.06968778962038694
PP_5220,0.6649127328763644,1.0689730263148236
PP_5223,1.204062925216847,0.3458249801546522
PP_5227,0.05401678358094996,0.3046926775907293
PP_5229,-0.7211223309840465,
PP_5231,0.2864611377216646,1.9619780256417396
PP_5233,0.4359651923936391,1.495886190871354
PP_5234,0.03828647929756266,0.123219958867497
PP_5258,0.04697735789352745,0.05389520184475938
PP_5265,0.07750176475292822,0.12818236592048238
PP_5267,0.5316015476372175,0.2325602895541127
PP_5270,-1.2978368216157097,
PP_5273,0.1117049426162646,0.10029805948157375
PP_5278,-0.1734391841078709,1.0647739266775158
PP_5281,-0.10608934585842278,0.7239552432309738
PP_5282,-0.5461536130068393,1.678569598913274
PP_5283,0.3257301577117886,0.3455420152775532
PP_5285,-0.24577611920074302,0.202419351751046
PP_5286,-0.590982974456357,
PP_5288,0.5213831938808245,0.5499603575145218
PP_5289,0.5832023149916122,0.9450078280864582
PP_5291,0.21745399459677547,0.45945855638868605
PP_5292,-0.009225154807275673,0.026777172843721234
PP_5294,-0.040163945157323994,0.04028014756160436
PP_5295,0.048919605139125494,0.0728932793954364
PP_5296,0.19677742258167483,0.07798040605078786
PP_5301,0.28344371975681076,0.7822248808008042
PP_5302,0.21038722988717254,0.401942436775704
PP_5303,-0.06366756324415258,0.11480515656766443
PP_5304,-0.04430740206276755,0.05049675332201419
PP_5305,0.6418087981314683,0.6342788545830026
PP_5309,0.43421832150716194,0.8139018096293749
PP_5311,0.29845247298064254,0.7415556686256362
PP_5313,-0.2808781529377178,0.9819042898501619
PP_5314,0.01223625226121559,0.010332414792568655
PP_5324,1.4676918322547425,0.3870367479328054
PP_5332,-0.33875368660913197,0.4925142746856896
PP_5335,-0.16066469398799552,0.2321974504430113
PP_5336,0.20875366602685405,1.6033679226075093
PP_5338,1.4470199089842526,0.8713913300447107
PP_5340,,
PP_5341,-0.27957163399357565,0.8604218373639257
PP_5346,0.40813525306258736,1.5104591037332744
PP_5347,0.41983043359086475,1.2966573767553535
PP_5350,-0.34344248552317425,0.28947264303325076
PP_5351,1.5469042366485164,
PP_5352,0.05029183562856068,0.18212516556992797
PP_5353,0.44606567140350945,2.622029140053743
PP_5365,1.1096035696980593,0.6880603697839182
PP_5366,1.1715529347686113,0.5265835537185096
PP_5379,-0.6653790674620437,
PP_5392,-0.1217144931267448,0.09877922144302238
PP_5395,1.3197694010896115,
PP_5409,0.06625294446388906,0.07733217330952141
PP_5411,0.35096674328161176,0.28108059714821026
PP_5412,-0.5186444313970356,0.8474380094201766
PP_5413,-0.1707532248984269,0.5059660235829644
PP_5414,-0.34123084794752956,1.3537464240345305
PP_5415,-0.39735539313557583,0.9964851106825938
PP_5416,0.10889802056267292,0.14824120615693848
PP_5417,-0.1797713136877403,0.43693219871762484
Q88CB8,1.8424196257805021,1.0313103837714959
Q9FD70,-0.24976132346515031,0.5813450443245937
SPy_1046,-0.22333481739914432,0.4955008143401846
YNR043W,-0.19951409014863322,1.0861432992018107
b4055 JW4015,-0.6905624807124663,2.8861728414595933
