Protein.Group,PRT1093_PP_0528_PP_0751_PP_0812_PP_0815_log2_change,PRT1093_PP_0528_PP_0751_PP_0812_PP_0815_log10_p_value,PRT1093_PP_0528_PP_0751_PP_0813_PP_0815_log2_change,PRT1093_PP_0528_PP_0751_PP_0813_PP_0815_log10_p_value,PRT1093_PP_0368_PP_0751_PP_0813_PP_0815_log2_change,PRT1093_PP_0368_PP_0751_PP_0813_PP_0815_log10_p_value,PRT1093_PP_0368_PP_0751_PP_0814_PP_0815_log2_change,PRT1093_PP_0368_PP_0751_PP_0814_PP_0815_log10_p_value
PP_2680,-2.7946545144379447,8.356883105940888,-1.2518166562217246,3.5933590254042156,-2.6153905882063055,3.2041946604585343,-2.5402709423137666,5.057847862534847
PP_2687,0.8776896491381301,1.8588231454485606,0.6737046856637547,2.7590759351265257,0.29572414854046003,2.2319085306306725,,
PP_2791,4.620478648863487,1.780491626208689,4.437279091701764,1.8648592936521007,4.199366383872133,2.5760698708169696,,
PP_2792,3.4968627176592912,2.2023331491960785,3.1303151871907833,1.9131779187603726,3.1298321533447835,4.126520392839415,2.8223914673370682,1.6903036055370684
PP_2793,3.7650407375375923,2.1650909058082366,3.4387697426345567,5.014118797135734,3.0362093668171624,6.338267086459342,3.3858102231413727,2.5303681507677735
PP_2794,5.054630497379276,2.031842376852739,4.999784860796024,2.8522111354717494,4.567063782933489,2.706151268652788,4.7972784171245015,1.5498807705091104
PP_2827,,,2.019483215924789,6.226186566672829,,,1.9683376522363898,5.315291991333496
PP_2849,0.8354185539791054,5.512135573958279,,,,,,
PP_2867,1.1008623646499334,5.342793831092889,,,,,,
PP_2876,,,1.8035364245846666,6.276157755104989,1.3436373271417643,3.149878200955332,,
PP_2890,,,,,1.4065857496984657,2.4771779834945145,,
PP_2893,,,2.839517192893267,3.337947357544345,3.216747108556828,2.0794761171075615,,
PP_2903,,,,,-0.7016419856122272,1.796133269653305,,
PP_2904,,,,,0.3991183902525103,2.219063973831587,,
PP_2905,0.38358920135309194,1.5489328981419879,0.4177617654064826,2.6508073385248014,,,,
PP_2907,-1.7039976035171263,4.7555745142489,-1.3678898630315626,2.25252003411306,-1.1979864377787819,1.4751216038497197,,
PP_2913,1.5496523763477705,8.653430283293071,1.5093976645858955,7.244045505883544,1.6061243276054127,8.307731030379063,1.6920778809389956,2.324401870194895
PP_2928,-0.33982797380464685,2.592524416757273,-0.4398312575034138,6.5635227845160005,-0.2061735955379011,3.7350972859777913,,
PP_2929,-0.43149122919012317,1.3630570688350148,,,,,,
PP_2932,1.4706473198122456,1.465501666644643,1.5643692298213872,3.4001831107945564,1.529176925860997,2.665354973497678,1.5421461212546823,2.309221883182984
PP_2933,,,,,-0.36836181963850795,2.5976994217932163,,
PP_2942,1.7133141669509409,4.327001477523376,1.3982298602729835,3.4322553827632682,,,,
PP_3019,,,,,,,0.596355936885472,1.4701121333118825
PP_3071,1.249799595693946,2.1910410056560536,1.4602804336791197,4.934404299307788,,,,
PP_3079,,,,,-1.3801987747931244,3.7708110100841687,,
PP_3091,1.4490965492531414,1.488215628614724,1.4818895657010094,5.545146248088153,1.224058111922463,3.4271802046182254,,
PP_3099,,,-0.5556733483949372,2.1805376421293694,,,,
PP_3106,,,2.0394119368288215,3.0368068571771536,2.1125784478846317,8.155977649822953,,
PP_3108,,,3.1231560648894785,1.5290883287826431,,,,
PP_3126,2.780471885635921,3.032761885391322,2.439037903864175,3.559692006920788,,,2.1788488883058914,2.5623689001556773
PP_3128,,,,,1.027906960083669,3.9271815726224655,1.1721190931259766,3.2701734893102246
PP_3135,,,1.0176260400561379,1.4249899439847753,,,,
PP_3145,,,,,,,-0.9744087898415372,1.5990301209991422
PP_3147,-2.3591464564209197,2.048207755828788,,,,,-2.447025519200599,2.084383675077068
PP_3155,,,,,-0.4987973689048995,1.5084978343136,,
PP_3185,0.8243739347565678,2.483842318564423,0.9983540962794278,2.8996171031257525,0.7040394023798338,1.9115850051167176,1.0511999758930675,1.626794513228489
PP_3189,,,,,0.8707743285460688,2.901057379923625,,
PP_3248,,,,,,,0.9869775879431577,2.435371901687659
PP_3361,1.059722333422053,1.3512155789036295,,,2.2370803638226864,2.1241357589758634,,
PP_3364,,,3.517403891176957,2.326714520645816,,,,
PP_3376,-0.5291010961413517,1.3515969103321495,-0.5087842596519364,1.6280547715138083,-0.3762371280358696,4.195001104528667,,
PP_3378,,,-0.8708731447784519,1.5841345372473494,-0.5904398180159346,6.35843680130038,-0.5593271594826703,2.0175091118745847
PP_3379,-1.8576529781694346,1.9868878154840215,-1.7216702496645289,1.8048185205079852,-1.1746666828230412,10.324336355995268,-1.2600276133726644,2.132880416118492
PP_3380,,,-0.24460652461226243,1.7101073072774553,,,,
PP_3382,1.2954124177617563,1.9833994523079923,0.7024525874138744,1.9815388385678239,0.6427286423237227,3.4819766330628217,0.9837963944461658,5.12133788998089
PP_3417,,,,,1.5716865882138027,2.502784319596955,,
PP_3428,-3.6310700861394243,1.4300491473844987,,,,,-3.7189491489191036,1.4395723397970106
PP_3431,,,,,1.1285173069407302,3.5633315194281554,,
PP_3433,,,,,,,-0.3960399017095524,1.7325704368492247
PP_3456,,,,,-0.4987973689048995,1.5084978343136,,
PP_3508,,,,,,,0.40386157924265714,1.7167659279278584
PP_3511,,,,,,,0.3735763395967235,1.7046015032923716
PP_3527,,,,,0.5309732492424339,1.731289177723852,,
PP_3530,,,,,,,0.9291467272187488,2.6242098644011063
PP_3547,2.3421675204756625,1.4009151827546795,2.4742296077168144,8.899696584336485,2.247876369891532,4.687184242124636,1.2455761250914665,3.061249824225312
PP_3549,-1.899737624656491,1.3591635625092116,,,-1.9282474697693237,1.4217539812111069,,
PP_3557,,,,,2.0135800507751163,1.931723901331557,,
PP_3578,,,-0.735370351411597,2.7690714681907163,,,,
PP_3585,,,,,0.8785754893037392,2.1802341322266963,,
PP_3587,,,,,0.33782945222280064,2.022294075438823,,
PP_3590,,,0.27643292369436107,1.3719244573751272,,,,
PP_3603,1.943865749126749,3.7507570186099337,,,,,,
PP_3611,0.5332781640503775,1.4721714563389543,0.3317411126701671,1.7336600095584949,,,,
PP_3612,,,1.779668338603599,4.227568035513565,,,,
PP_3649,,,,,0.629048450214287,3.190814102281281,,
PP_3668,0.7423646170252793,2.3469201382753266,0.5449341572606918,3.5499228979303794,,,,
PP_3680,1.0275122206717515,1.9633024565245414,1.051867693743364,6.004873574917626,0.7079238801229195,5.779261573990938,,
PP_3691,,,,,3.1199074942798517,2.307382854799515,,
PP_3693,,,,,0.24367541671334303,2.0468203929730993,,
PP_3707,1.7343688143497105,1.6541796011390546,,,2.2197951950108155,5.152611643065693,,
PP_3742,,,,,0.8311512806355442,2.012473573719494,,
PP_3755,,,1.2204915903206257,2.5525407788671814,1.5129376754524468,1.7828225785148881,,
PP_3761,,,2.256456872923132,1.6851578334236201,,,,
PP_3765,,,,,0.12016525193479409,1.6526065717609955,,
PP_3775,2.1066923636167805,1.3102396581366176,2.2318339997338814,1.5461009569465658,1.680535375074885,1.604243898528029,,
PP_3778,,,,,1.8893357765727146,4.21156705153992,1.8831211785485966,1.4343993738935312
PP_3794,,,,,0.3244511696299579,1.428284405962814,,
PP_3819,1.3022590219868664,1.7619771480864252,,,,,1.2355337077489863,4.373888793865126
PP_3821,,,,,,,0.3437425986884652,1.3354281483896335
PP_3832,,,,,0.5818175544863379,3.289328889261417,,
PP_3839,0.47048073155605524,1.341852996453579,,,,,0.6780257927925057,2.101834275476743
PP_3922,,,,,0.814290417837778,5.033963675025009,1.0644772472771475,2.3515390816700634
PP_3924,,,0.9312101406279447,1.5684138430947858,1.6909168164512265,4.170914130724048,1.3354274033665545,1.4510713889260913
PP_3946,-1.7629662260635126,1.6543349394120213,,,1.1102287233420935,2.929667002550384,-1.8508452888431917,1.7088457237238677
PP_3948,-0.9754438486052839,1.4972813604741333,,,-1.41553460801018,2.7438589096915496,-1.250670391200671,2.381178141520263
PP_3950,3.61729016962026,1.5626040820761185,3.0920115581207286,5.183454058788626,3.016027745698211,2.0489521860903435,,
PP_3957,1.8840161744788035,1.505928853282835,1.5770811798275135,1.8391452765888103,1.574980583340992,1.9000169058747043,,
PP_3988,1.9981575409641907,1.5491531630287159,2.061706957419976,4.652871002977977,,,1.7272502539515107,4.861026661227981
PP_4000,,,,,,,0.11999033526099269,1.748206111527812
PP_4003,-0.8509269985883319,1.423302516414173,-0.4334473363706819,1.6572867624806102,-0.41642830735075453,1.7176571468233046,-0.4622074027054147,2.299339426174327
PP_4004,,,,,0.9239814323333827,2.435383710823419,,
PP_4008,-0.821471789167781,2.903688818394568,,,,,,
PP_4010,0.8198514518987607,2.5052949515776244,0.8580302799798156,2.2598025991490895,,,0.7873402786910402,2.27153051426513
PP_4012,,,0.8759467231880448,2.0408237374000073,1.008497729396224,1.9611283083319202,,
PP_4013,2.6847711524603994,1.4642926816497586,2.6673996449457165,1.6036486465609148,3.704125310690382,2.7745335507825555,3.9195575988019926,1.7726063006879484
PP_4014,,,,,,,0.7090927528202633,1.4307254201069661
PP_4015,,,,,4.487366221851204,4.266541045146789,,
PP_4016,,,,,-0.06037951697342945,2.1993367794598817,,
PP_4104,,,,,0.8759572521580093,4.250672595187186,0.8864759948574081,1.535457622690412
PP_4111,2.7627755017855984,5.89136672040794,,,2.3320640940054416,3.3374419815693317,,
PP_4115,,,1.5131426002292165,1.502692203336238,,,,
PP_4116,-2.391913822265226,13.374580398387087,-0.9758199230232112,1.9827913751699928,-2.3927098489645884,4.9298905027600295,-2.055333352601349,8.150054554962237
PP_4120,,,1.7253916492128296,1.3895194959978996,,,,
PP_4123,,,,,,,0.10649081266979725,1.7560250726387645
PP_4125,,,,,1.2707827473809061,5.237653005440255,,
PP_4126,,,,,0.27517278831197445,1.3705737259313076,0.4552380966275345,6.7999843449331845
PP_4138,,,0.4947582682453903,1.4741408658441602,,,,
PP_4158,,,,,,,1.0531291845102018,2.3996764111674818
PP_4175,,,,,-0.3151064299777972,3.9159373346527233,,
PP_4178,,,0.2836944164347189,1.6711838777543764,0.18522999286655428,1.524931759914096,0.4990413679020393,1.7414926831333617
PP_4185,-0.986557503966759,3.076761057697131,-0.7834954524903454,2.528948707707658,-1.2529779656710556,12.967082023049606,-1.0379001738396094,3.993985620899856
PP_4186,-1.1322960831788476,4.6177439184263385,-1.0487855767587277,8.321031231756129,-1.5629134530670248,9.95251061186405,-1.1623260903028558,3.9486826461780313
PP_4188,,,,,-0.5546731020659081,5.720855190970101,,
PP_4189,-0.39117112624928313,2.7865426130889928,-0.3844484157632273,2.960189789824004,-0.30025112938248427,2.442773600879305,,
PP_4190,,,-0.29336272065696295,1.691103015812266,,,,
PP_4191,,,-0.6603349920058674,1.6924604216258916,,,,
PP_4192,,,-0.6801984240919926,3.0131356634553916,,,,
PP_4193,1.1314638647238406,2.1524146407059974,,,-1.7614809362220325,1.4474787794781372,1.1366175280304525,2.150465597408505
PP_4200,0.8759062341985346,1.7308946173480588,0.781813099408259,1.9584264292886564,0.755102842944108,2.7053656737196494,1.0563367335980116,2.668711243567235
PP_4201,,,,,-0.5352238211457062,3.523509273585323,,
PP_4202,0.9609887692402773,5.816136174113781,,,1.0273299984688726,2.4028140670477733,1.0702833096427393,4.976541336279464
PP_4203,,,,,0.46140935558147234,3.877065955762828,0.34343810581032963,1.558719946127759
PP_4248,1.270054910522242,3.7942353035609857,1.2164515340067674,2.121892590777043,1.1864521181246674,2.7802703508547597,1.1148946617374473,4.879466198914522
PP_4255,,,,,-0.728986331556071,2.2413008233351692,,
PP_4259,1.6654306690224017,2.8941705888815226,1.7424684587265769,2.913034191274,1.6518257116828765,2.694476631796067,1.6534357807884315,1.418195405399777
PP_4264,,,,,-0.4987973689048995,1.5084978343136,,
PP_4269,,,,,1.4499002745970289,1.4594885357430352,-1.5625498534496705,1.7116186758252612
PP_4274,,,,,-0.9148755266813811,1.7596064099238722,,
PP_4278,,,0.8009195178150356,1.7572046445405718,0.9428346428896119,2.646047419492338,,
PP_4281,,,0.6293775369309073,1.3055661867831436,,,,
PP_4283,,,,,,,0.575482136343176,2.282529345672306
PP_4287,,,,,0.6812461251856289,2.644116368870436,,
PP_4305,1.1057320988700954,2.911322675779133,,,1.3085094968271964,3.8867426364399953,,
PP_4310,2.652184651601539,1.376695756775991,2.6346328647849715,2.6315130959548845,2.4954877639677435,4.97981287549987,2.7934006124338056,2.4551665499996576
PP_4315,,,1.5382493750344874,3.2738280601687686,1.01092074982941,2.4687316431074398,1.5671867236186958,1.5544144932046855
PP_4316,,,3.649308332979794,3.693164950408914,,,2.325208141218018,1.65956160972218
PP_4336,2.1888175163354484,1.7130606639372286,1.854644552154356,3.25193838605867,2.4825956289491695,6.074902359175449,,
PP_4337,,,,,0.3707286931309283,1.546030647187848,,
PP_4364,1.1390903954246814,2.04417769352531,,,0.4635778072885146,1.807921794536939,0.7632985530742431,1.4457073789402106
PP_4373,,,,,0.2620733254657671,1.4742637398266243,,
PP_4376,,,,,,,0.8123550890156656,1.4491362025616918
PP_4377,-4.255544579791031,3.598898869981537,-4.281707575020597,3.599788329629178,-2.1218096702301996,1.6254791635996628,-4.34342364257071,3.610022003480116
PP_4378,0.8541761727336722,7.238402837573132,0.5651640509623715,2.000641086314667,,,0.7939184328126939,3.292108421340128
PP_4379,0.48114685081442915,1.8784934925893093,,,,,0.4700071360582351,1.6027946250655354
PP_4380,,,1.2438943100850683,2.1483492187233515,,,1.156099036171003,1.432843780680888
PP_4392,,,,,1.0982898211694987,3.0525084816497574,,
PP_4393,,,,,0.45365814548547045,4.232105944512397,0.5966569848952481,1.6609589785074463
PP_4403,-1.756684770024492,2.3099652704839557,,,-1.2130303306508223,1.6745446935474064,,
PP_4448,1.1072690389223532,5.233389721489351,1.2230695739192516,5.297686361100134,1.4342464527076193,2.4712151618372866,1.130106399619817,4.554630961066499
PP_4470,1.4578592054942483,4.805923426356693,,,0.7003989112897542,1.5971508076467436,,
PP_4471,-4.689466946345164,2.2568832608763647,,,,,,
PP_4473,,,-0.3438599169856144,3.547696752560189,,,,
PP_4480,1.0524681650764458,4.063915795852618,,,,,,
PP_4486,,,-0.6410416507683495,1.8714184597187309,-0.5036104214020868,1.4289455559088182,-0.5733759046305922,1.3683683598701675
PP_4487,-1.4595146228939166,4.820189189856689,-0.716749582319207,4.9808549459716165,-1.0243533850365474,5.618911681688713,-1.1393579602081567,4.94960195663836
PP_4493,,,,,-0.822669251246181,1.7048527273469296,,
PP_4506,0.37630191417111786,1.7101103081376778,,,,,,
PP_4515,,,,,0.8428092462009857,2.332575783671678,,
PP_4517,,,,,0.33933775148192796,1.8904781378227586,,
PP_4519,0.8523185488809107,1.4506488002130988,1.1349964247252369,2.5213030667000402,,,,
PP_4521,3.2885542622621253,1.8794299515359754,2.602849028075003,1.7138961574874272,,,,
PP_4532,0.360645573263031,1.8360821836428054,,,,,0.301985291058898,1.623346815719793
PP_4545,,,,,,,0.5057063246937645,1.464694905142122
PP_4546,0.6445236914796124,2.235505425698589,,,0.578156335715364,1.6200538906437307,,
PP_4552,1.3091789391342046,2.842967176014202,1.9861070779552,1.973348973884751,0.9556537336031425,1.9137909567258076,,
PP_4554,2.6560709821256046,9.525056824903498,2.4508923938923175,3.622020540633524,,,2.5338845764728224,1.7436223827923616
PP_4563,,,-3.576869143290966,2.94567026332459,,,,
PP_4570,,,,,0.7435864639964077,2.2104022337681366,0.8270287596417817,2.234171324912144
PP_4571,,,0.2774305122452682,2.266637171928092,,,0.3445255588796848,1.7957527489959462
PP_4573,,,,,0.7915668591461589,2.3236935630598294,,
PP_4583,,,2.725422506231135,2.7370215628427346,,,,
PP_4588,,,0.6034365105570623,1.7805332455372205,,,,
PP_4616,,,,,,,-1.0639289901775393,1.4387058270016584
PP_4620,,,-0.8219077959889897,1.3034505758812251,,,,
PP_4635,,,,,-0.0939979616716568,2.6192500497530276,,
PP_4636,,,,,-2.50489337282565,1.813535627719064,-2.340029156016141,1.7523698328205919
PP_4639,,,0.19665415780418097,1.4038776943821807,0.32973460086846595,2.36071311396092,,
PP_4641,,,,,0.9044336696616069,3.110977120917576,,
PP_4642,1.3010995445911142,1.4737592022701098,1.2789978049278596,3.2424426496046315,1.0431092693719284,2.959559998296329,1.1912902256298916,3.623030830753601
PP_4645,,,1.630505412676544,5.254605865438029,,,,
PP_4651,,,3.9743882822772165,1.9356733897097893,,,,
PP_4657,,,3.4376300275561973,3.102055570069613,2.9077688878472907,3.238167333999127,,
PP_4658,,,0.6658250641791856,3.727570126309888,,,0.8046066667991159,1.5164915939292376
PP_4666,,,,,-0.21819109817474272,1.3454837042651302,,
PP_4674,,,,,2.523446794592517,1.5527343094726873,,
PP_4678,-0.6187045324175646,4.291934309255152,-0.5142436551944377,2.9229084661488094,-0.4022846116606941,3.1872689214468326,-0.4010762541998627,2.3692588185927645
PP_4679,,,-0.37229570592724637,1.7488459168936987,-0.33753250092596015,2.5979525401803034,,
PP_4680,-0.8276195912641201,2.541393810547583,-0.6812863316441249,1.8579622482776912,-0.5027411627207318,1.4786075030566415,,
PP_4693,-0.8510603744252087,2.823409498713929,,,,,,
PP_4696,,,,,0.39568176355301576,1.4767544252443523,0.49884428896379485,2.2314754747099244
PP_4697,,,0.3039661258301112,1.5032021805964901,0.48743209759111905,1.4130601089883867,,
PP_4704,,,1.1764860724887864,2.487334081818336,0.943637000329022,1.5144241057831789,,
PP_4707,-1.2253640879560284,4.844880585627617,-1.6863678388064938,5.800944851019744,-1.1737576243675456,1.817549412765873,-1.5822738783077794,1.5440649288380504
PP_4708,0.3901012599966509,1.777689504111181,,,0.16898607375208455,1.7312032249933818,,
PP_4709,-0.8127045894317713,2.206337295826285,-0.6760788368141145,2.3883942633108197,-0.4583811075939152,3.5555881748349076,-0.5682410550400624,3.662133121504923
PP_4713,-0.7679863183024533,2.378542997511116,,,,,-0.41792043528640416,1.76550996255423
PP_4716,,,,,,,0.774804724308406,2.218587433318172
PP_4717,,,0.5717773856126573,1.6549927730647123,,,,
PP_4722,,,0.729356215268131,2.6333249231556213,,,,
PP_4723,,,,,0.40134028210406875,3.4485715594190656,,
PP_4724,,,,,0.1659695432879936,2.0313649788719372,,
PP_4730,,,,,0.2260045536275442,2.3772116826123653,,
PP_4731,,,,,0.2944728695280882,1.9869950998270498,,
PP_4740,,,,,-1.4208725817266008,1.331216866658898,,
PP_4742,,,0.5953289597147639,2.0918356831339144,0.573183282332046,1.6263162623038612,,
PP_4760,0.8133966188006,3.2176824750370203,0.7644866257493964,1.5912329665004907,,,0.5849881110866973,2.6138464411418165
PP_4766,1.2699512751365916,7.0867852450496684,0.5523346830274303,1.3473187652044993,,,,
PP_4770,-0.8888965095709155,1.6414491182427244,-0.8300284147561953,7.562205951266213,-1.0189734201455463,3.6792372867712486,-0.5716451748754835,1.7733098225927955
PP_4772,1.08293651687109,2.1993498095648043,,,,,,
PP_4787,,,,,-1.0136844705356691,1.8228625909517762,-1.3818848181851633,2.2767527110846917
PP_4790,,,,,0.39749145797731317,1.6729562052230875,,
PP_4795,,,,,,,0.3111445713299663,1.3833733498244747
PP_4798,,,,,0.5852725703484251,1.7215999464171374,,
PP_4800,,,,,-1.0797863332420676,1.3221551546054735,,
PP_4802,,,,,-0.2946086142921069,2.852031764769474,,
PP_4803,,,,,0.21872655469686858,2.110521329097855,0.17439485602273314,1.4131043986404441
PP_4805,,,,,0.9684373437285265,2.631068886398734,1.8031301090391203,2.0630188030632115
PP_4809,-0.39607925728852833,4.151875178839882,-0.4088385094674001,2.9414702923881704,,,-0.411473281694097,1.894086363275073
PP_4811,0.6030111016963383,2.9051931808265645,0.657710345846792,4.209701743964957,0.5440704803194015,2.9790415225559754,,
PP_4817,,,,,1.9046472144126863,1.8047742914864764,,
PP_4818,,,,,0.3899728802435983,1.651420604655664,0.6777940952560105,1.5210752378693655
PP_4819,,,,,0.753207263796142,3.4209632787459445,,
PP_4822,-0.7560811746193895,3.569601462280149,-0.37612022567508396,1.3084462907114582,,,,
PP_4823,,,-0.3885682375621946,1.4454377994074783,-0.29141428969692507,1.4815060519331726,,
PP_4841,0.6738112110754151,1.5110355488643132,0.8250231181201503,6.69165187521849,0.7019424053665805,6.323839543519236,0.6995674468906721,2.222082068224408
PP_4842,,,,,1.1374697224061958,3.8922398236126567,,
PP_4856,-1.4010833531911098,1.312721618509001,-1.6006365861434102,1.7077392398168945,,,,
PP_4862,,,,,0.2920235840644356,1.45110358555413,0.8822108912340716,1.5283799779769416
PP_4863,,,1.4105583727300657,1.595830510818303,1.0687784243309122,3.0039565774761696,,
PP_4867,0.5680154962725104,4.823438880300956,0.7103374165008206,2.360807442483557,0.8977666035455387,4.838127621356335,,
PP_4869,0.9825591688955789,1.3747997839712305,0.8045023342384903,1.927678768612045,0.7330289751856743,5.375516028761033,,
PP_4870,,,,,-0.9544659399334456,2.772051807555621,,
PP_4873,1.381492630354269,1.6337184811624916,,,,,,
PP_4874,-0.5949074639056529,2.0621459677787857,-0.5732446823823839,3.576631989935524,-0.4633219381668958,6.2427017263040705,,
PP_4876,,,-1.1688359543851001,2.624604972657813,-0.5229970403903571,3.3044077339071345,,
PP_4877,-0.7564424746259615,3.2494965974003374,-0.7651460192920674,4.436239451130574,-0.5144554499831808,9.62982832787178,-0.6077750416437109,3.129438183313979
PP_4879,,,,,-0.2670465979201567,1.358466610358107,,
PP_4880,,,,,-0.488572164809374,2.5659902803460497,-0.49301154843356043,1.7920016345245708
PP_4881,,,0.6460673910944449,1.4868183527344878,0.6498253480721237,1.3810790578809449,1.247376588047464,4.477794299413067
PP_4888,,,,,0.9676008623420433,1.446424811616621,,
PP_4889,-0.2920706129557374,1.3648294891657242,,,-0.36802824247659205,3.2879508375151905,,
PP_4891,0.6202334431277859,2.5648748923711917,0.5990526667808674,2.6938022967765773,0.49411626193549424,5.0967375692564545,0.5618589347171681,5.373739887140332
PP_4892,0.5119398273179564,1.3960897946491417,,,0.28297613063743565,2.548021281610378,0.36810473775036184,4.558579182071586
PP_4894,0.8526928699920734,2.005915642816397,0.6545214976710416,2.1833413687871666,,,0.5046041976517941,1.584492986602975
PP_4896,,,,,-2.299614393707018,1.3664586431845487,,
PP_4898,0.7887694045916361,2.051596458720602,,,0.8645158743765586,2.6395758967186262,,
PP_4903,,,1.2184349625017536,2.371418265062675,2.0352222043106334,4.108328690728911,,
PP_4904,,,1.1456202042399604,3.0603859362445496,,,,
PP_4906,,,2.4342706251434194,1.4832816345478461,2.4182166699048895,4.794305050733097,1.565485906405377,1.4622067510742687
PP_4907,0.6315189498030657,2.869203116349395,,,,,,
PP_4909,0.49244901573716227,1.500886078531201,,,0.4451285346081233,1.9851685164337387,0.7830569084036847,2.83688310795057
PP_4910,1.411591206475816,3.1697460144717486,,,0.9180361222840041,2.75940520548725,,
PP_4911,-1.5057670126229354,1.4953669994453649,-1.1917134068371267,2.902732533634168,-1.020260976360934,2.7267608170771784,-1.076969739848679,2.951531266504909
PP_4912,,,0.6332524212633766,1.957687380782595,0.8087918828872555,1.8680966172402922,,
PP_4915,0.8463330997420382,4.143828457394533,,,0.663117735250916,2.791565649031614,,
PP_4919,,,-0.20821944160950484,1.49000826752615,,,,
PP_4922,0.18649878172485151,2.645759233316742,,,-0.1714230379408061,2.7509146972826266,,
PP_4934,,,0.4605370279212998,1.3371707075149162,,,,
PP_4935,,,1.2188935542329258,7.182910924159134,1.4592402644492082,3.6532852030268224,,
PP_4937,,,,,0.48440080439358174,1.4395052465766804,,
PP_4938,,,-1.2416617356124453,1.682220973059322,-3.9562285651069504,2.9634468579327415,,
PP_4943,,,1.404427788789285,1.7206973780605153,1.832583140302356,5.126311113504842,,
PP_4944,-0.6747085525056868,1.5548549369092162,-1.3674480729752303,3.7070117037636807,,,0.2701070837008056,2.6307296936010354
PP_4952,,,,,0.5435855891779311,3.916455317562714,,
PP_4959,4.231445796394803,1.8417447425685822,4.161417922000538,2.131387429345329,,,,
PP_4960,,,,,-0.12916308651370953,2.229767095376598,,
PP_4967,,,,,-0.19237196056924205,1.560979679358685,,
PP_4969,1.3545371757246747,2.4358620398093147,1.1346903646436666,4.148211440068707,0.5240073903695995,1.4787374438696799,,
PP_4977,1.0109711959373133,1.889808197416998,,,,,1.180151827512041,2.4753823768798995
PP_4980,-0.47461588052145925,1.341203414534187,-0.3354052217035864,2.894601129399756,-0.25230084967122174,2.1618559498873697,,
PP_4981,,,0.6977667620984209,1.4974933729208788,,,,
PP_4984,,,,,-1.4378523416890705,1.5387770788553554,,
PP_4989,,,1.9145292278058734,4.359291376509075,,,,
PP_4991,,,,,0.5061870538809177,1.79632739150961,,
PP_4993,,,,,0.24147043582352168,1.8634583113816947,,
PP_4999,,,,,,,0.7570199205027012,2.302477088480592
PP_5000,,,,,,,0.6694742519260785,4.284941799386085
PP_5001,0.2166715532893751,1.6248006038148235,,,0.14821898553717,1.841942033536351,0.2164244416391995,3.4481773664414033
PP_5007,,,,,0.7314874300906958,3.9950394476888356,0.5719899790701499,2.6905772394301355
PP_5011,,,,,,,0.5639114980837407,2.0244743457390624
PP_5014,0.6057685110586016,1.5582195910823544,,,,,0.5799122366382914,3.1114904895891766
PP_5023,2.1378154602150947,4.220788192737365,1.9753306711128964,1.6796366820708852,,,1.8520541231688,1.6485023979693874
PP_5024,,,,,0.3900515425745106,3.0529197985557364,,
PP_5028,,,1.1238260358680707,4.144996934733199,,,,
PP_5035,0.8785489535337295,1.4046070552156888,1.2300068754975322,2.826184268914194,,,,
PP_5039,1.7259779477806403,1.3639367731794876,1.5934801712972146,3.3074527357455183,1.5135711179654185,6.755660490393235,,
PP_5040,0.5960637832300913,2.093680666010229,,,,,0.7482178077252647,3.5350076967144637
PP_5044,-0.666003115558525,3.2017320371438953,-0.8473858335719343,1.6785391627201147,-0.6970761158282983,1.6578427212502418,-0.35825984390743154,1.6171161586391474
PP_5046,,,,,-0.07830654031642222,2.960068822250337,,
PP_5047,,,,,0.27239112251194086,1.7662027433774223,,
PP_5048,,,,,,,0.1793891337817434,1.6275873438157529
PP_5053,,,,,-0.18470722105762993,3.938447459407096,,
PP_5055,,,,,0.2708590061712971,1.7606894819737828,,
PP_5056,,,,,,,0.32280582618217635,2.6899621630230657
PP_5063,1.2232559598760133,2.500000437579775,0.8197078446742028,2.2882038840618577,,,0.944601789657867,3.681391486594117
PP_5067,0.6746215352010932,1.670245127386485,,,,,0.8590037489427752,1.3952190831702183
PP_5076,,,,,,,-0.2180759470763026,1.6190359803213632
PP_5077,,,0.8324019614812264,2.1744748257970348,0.7289892369122593,3.3305505875234465,,
PP_5085,,,0.7710920281384647,2.465075956048017,,,0.6085379609773663,2.803049665814116
PP_5090,0.27370082767050186,4.041064787820001,,,,,,
PP_5095,,,0.7893174533448986,1.3913815477869593,0.6281041781289205,3.6422642282279263,,
PP_5109,,,,,0.6263041203096475,2.08286428630317,,
PP_5110,1.0219953425186088,1.630355461868996,0.8681274678590774,1.400312443925893,,,0.905796928407957,2.296201288889461
PP_5111,,,,,,,0.3407869140546718,2.5572789747239013
PP_5112,0.8966217569668988,1.3286714394342412,0.6112146993181319,3.2505597380464035,,,,
PP_5113,,,2.139914488221294,1.4902734958797792,1.7294976375667586,6.934259305222147,,
PP_5120,0.9714441638003479,1.5779660400596605,,,,,,
PP_5123,0.5041619939963637,1.3429047698504581,,,0.2612137375513803,3.714418962935477,,
PP_5125,,,,,1.013127121831066,2.1684236017877816,,
PP_5127,,,,,0.4790336283583906,3.2007101170907237,,
PP_5128,-0.21024469367428741,1.8122193678765264,-0.2846470063914123,5.110560051315282,-0.2673765982549864,2.320186307495704,,
PP_5139,2.0400395857230134,4.4762779741603085,1.5589058285176285,1.856616664402623,1.358292215209083,1.8088332602444552,,
