Protein.Group,PP_0368_PP_0437_PP_0812_log2_FC,PP_0368_PP_0437_PP_0812_log10_pval,PP_0368_PP_0528_PP_0812_log2_FC,PP_0368_PP_0528_PP_0812_log10_pval,PP_0368_PP_0751_PP_0812_log2_FC,PP_0368_PP_0751_PP_0812_log10_pval,PP_0368_PP_0751_PP_0812_PP_0815_log2_FC,PP_0368_PP_0751_PP_0812_PP_0815_log10_pval,PP_0368_PP_0812_log2_FC,PP_0368_PP_0812_log10_pval,PP_0368_PP_0812_PP_0813_log2_FC,PP_0368_PP_0812_PP_0813_log10_pval,PP_0368_PP_0812_PP_0813_PP_0815_log2_FC,PP_0368_PP_0812_PP_0813_PP_0815_log10_pval,PP_0368_PP_0812_PP_0814_log2_FC,PP_0368_PP_0812_PP_0814_log10_pval,PP_0368_PP_0812_PP_0815_log2_FC,PP_0368_PP_0812_PP_0815_log10_pval,PP_0368_PP_0812_PP_0815_PP_2136_log2_FC,PP_0368_PP_0812_PP_0815_PP_2136_log10_pval,PP_0368_PP_0812_PP_2136_log2_FC,PP_0368_PP_0812_PP_2136_log10_pval,PP_0368_PP_0812_PP_4189_log2_FC,PP_0368_PP_0812_PP_4189_log10_pval,PP_0437_PP_0812_log2_FC,PP_0437_PP_0812_log10_pval,PP_0528_PP_0751_PP_0812_PP_0815_log2_FC,PP_0528_PP_0751_PP_0812_PP_0815_log10_pval,PP_0528_PP_0812_log2_FC,PP_0528_PP_0812_log10_pval,PP_0751_PP_0812_log2_FC,PP_0751_PP_0812_log10_pval,PP_0751_PP_0812_PP_0814_log2_FC,PP_0751_PP_0812_PP_0814_log10_pval,PP_0751_PP_0812_PP_0815_log2_FC,PP_0751_PP_0812_PP_0815_log10_pval,PP_0751_PP_0812_PP_4189_log2_FC,PP_0751_PP_0812_PP_4189_log10_pval,PP_0812_log2_FC,PP_0812_log10_pval,PP_0812_PP_0813_log2_FC,PP_0812_PP_0813_log10_pval,PP_0812_PP_0813_PP_0814_log2_FC,PP_0812_PP_0813_PP_0814_log10_pval,PP_0812_PP_0813_PP_0815_log2_FC,PP_0812_PP_0813_PP_0815_log10_pval,PP_0812_PP_0813_PP_1317_log2_FC,PP_0812_PP_0813_PP_1317_log10_pval,PP_0812_PP_0813_PP_4189_log2_FC,PP_0812_PP_0813_PP_4189_log10_pval,PP_0812_PP_0814_log2_FC,PP_0812_PP_0814_log10_pval,PP_0812_PP_0814_PP_0815_log2_FC,PP_0812_PP_0814_PP_0815_log10_pval,PP_0812_PP_0815_PP_1317_log2_FC,PP_0812_PP_0815_PP_1317_log10_pval,PP_0812_PP_0815_PP_2136_log2_FC,PP_0812_PP_0815_PP_2136_log10_pval,PP_0812_PP_0815_PP_4189_log2_FC,PP_0812_PP_0815_PP_4189_log10_pval,PP_0812_PP_2095_log2_FC,PP_0812_PP_2095_log10_pval,PP_0812_PP_2136_log2_FC,PP_0812_PP_2136_log10_pval,PP_0812_PP_4189_log2_FC,PP_0812_PP_4189_log10_pval
PP_0428,,,-0.7834542419701074,7.521584512331588,-0.8149035490663646,9.2229574782238,,,-0.673154287998049,1.4856674442141296,,,,,,,-0.64470945403431,2.1059873161817046,,,,,-0.6759928249975969,3.379595920176189,,,,,0.40954620317117696,2.0669047797056,-0.15826816065210822,1.442758479540893,,,,,-0.8021051621532791,2.063126203595441,-0.45128362522011234,3.7272755617835855,,,,,,,,,-0.51899250336787,2.7610336081138955,,,,,,,-0.25652212463522894,2.68645505431201,,,-0.3572179959166176,2.1133864130772433,,,,
PP_0432,0.13956618032375198,1.7685841368850295,0.4436860377355537,1.5761115204292542,-0.22972586421573318,1.3894019379623295,0.25943802234415886,1.7861486306465058,0.5773517664512067,2.1175848832123148,,,,,-0.30132740364158045,2.345449705512083,0.6713364766488865,2.091527739117106,,,,,0.24216172865110633,4.570233774674581,,,,,0.3315719236314321,1.3424386015442373,0.4110819849890072,1.7095964471284044,,,0.6470237959818717,3.0192082689418243,0.26129657497363773,1.311588886613023,,,0.4647722804795206,2.7851926651421173,-0.27036571108932134,4.623640556006059,,,,,,,,,0.4149177228754982,3.0298437202078268,0.57100805579722,3.24168914144276,,,,,,,0.3421319904482591,3.804155890820741,0.5369984674620789,1.8347679681750315
PP_0434,,,,,,,,,,,,,1.010190550849802,1.3454989181486356,,,,,,,,,,,,,,,1.015788275120578,2.9863421398259704,,,,,1.3784685916016601,3.798579455183873,1.0437063404979237,5.840021073408238,,,,,,,,,0.9019996626318331,1.8795296716424081,1.0698244362124134,6.080624911025817,,,1.074100229617532,1.4005980505270645,,,,,,,0.8310665802299798,1.6220319107703833,,,,
PP_0436,,,1.0102877339328067,4.056119244506509,0.8657164524586578,10.500798381471938,0.7265135733428172,8.556980993468185,0.6595407588092906,1.7689958199002025,-0.5339875367356522,4.301673306570587,0.6426581824125267,5.592382721148224,0.8583248496359167,10.283346756968049,,,0.7431197579010158,6.720597451564282,,,0.9802921575895239,11.581791787965592,0.7970201597706156,9.531928626636207,,,0.6325316376897973,6.915351958454778,0.792804678904815,5.085297287397383,-0.36478409639964415,2.8773519669843735,0.47881034212957396,2.6122432099746167,0.8155268629896588,6.015354057149075,,,0.8352418979486604,8.590198466470685,0.8335972171048416,10.10391332469414,-0.7588469357193791,4.105866715633125,0.9115177969826085,11.016709847865501,1.004354791408746,10.689927561938365,,,0.3901166012501027,2.991156754956109,,,0.9762993245853089,7.040244153254231,0.8937253694167028,6.3776016771067185,0.6207417578625304,6.685375480495775,0.9433783066089619,4.398601419075216,,
PP_0440,0.7506451093096371,4.213330925375808,1.8257618121629116,2.038463586183737,1.7003914842042154,1.412610231811624,,,0.37873376154903743,2.8122694320156625,,,,,1.7275863851087292,1.744908337420256,,,,,1.803894737070497,1.8049871142264116,1.767411421986007,1.9649595977996677,,,,,,,1.794878825404645,2.5362809297044655,0.3190270148511365,4.358237336141317,1.7659681153286946,4.13510014133248,1.6018386327493617,1.8675073197412104,0.414676145239384,3.621900663506397,1.6413571163514582,2.9482872708647205,1.8049485362566768,1.754236597467095,,,,,,,,,1.639967449304795,2.5274128772747813,0.4919490868947095,2.3830459960871346,,,1.6925699379601575,1.9102775059459276,0.2913655528512504,4.4998538092871305,1.764453391480848,1.8882319154300247,0.6159491025730972,2.2035701024974452
PP_0442,-0.2968661218022696,1.8862239306970698,0.24038761335235334,1.4247308193477084,,,,,0.5003252061811293,3.719835090225792,-0.4851110727101954,2.9930688823150833,,,,,,,,,,,0.15852301064722413,2.1666678621914333,,,,,,,,,-0.4015441125006508,2.802310720651759,,,,,,,0.18379903432366995,3.764590844749294,,,-0.2979065695481566,2.1184427291027155,,,,,0.45888791077642743,1.5972275837266565,,,0.44471324157202347,7.418708582694885,,,,,0.6703636235089439,4.373887693770622,,,0.43249841869109773,1.8489952252948596
PP_0443,,,0.17726587006415612,1.6504477870497771,,,-0.33016662844768485,1.3501106080642609,0.5016227159412762,3.24361548304045,,,,,,,,,,,0.6117503610403354,3.9751505463226304,0.5399605244407308,9.882204091230589,-0.5047219826716687,5.004438303581238,-0.4620267420128632,6.418120756251436,,,,,,,-0.3779018312094285,1.3202766614893515,,,,,,,,,,,0.23831503657674183,3.4224691736210535,,,0.23117664357115827,1.7832016503761399,-0.6944175961443637,8.163551650876084,,,,,,,,,0.31372336974783716,2.7334204715932984,0.5179672414811922,2.0822752133466236
PP_0444,-0.4411830217429578,10.588541054340062,-0.7619003975548417,12.797155627387106,-1.0184558542938118,15.752313132603865,-1.2189843312800879,11.669421550627233,-0.41201064462734316,2.083226765807341,-0.41831991805371826,3.1120275805604263,-1.1818395364042302,15.388165495773817,-0.9980402357640826,10.932598326046504,,,-1.084364835574505,16.039337521089415,-0.39295287266820067,8.412834981034084,-0.5516327200476829,5.097532412412195,-1.205567336075998,8.411839544295248,-0.8468168650619649,2.462363676681035,-0.9546831012644323,6.67058278150337,-0.9570360756148389,5.868303779961109,-0.4887748386063803,3.0013555247072277,-1.0594702373854286,3.5632230456445058,-0.8487359507936282,6.312321650979677,,,-0.9319106881226017,12.837472058729615,-1.0039259607755409,15.516494284492115,-0.9538233111720491,6.178051106030484,-0.7835374868279482,13.853599244123638,-0.9694950234038853,2.9971245140837497,,,-1.477152869026637,17.650192358961757,-0.6010079270719364,3.18509473822956,-0.909487327049581,14.954791880206647,-1.2386370875333483,15.95542630663086,-0.9683212913820347,5.52624480110052,-0.5979536839700024,5.7962077514374,-0.4187755748270807,1.5950441550046233
PP_0445,,,0.33328347793928814,5.9577638000945425,,,,,,,,,,,,,,,,,0.5506927553285833,6.5201913622326,0.4496431864419007,5.695251589534679,,,,,,,,,,,,,0.2703197842975369,4.140816182243912,,,,,0.14841675970193668,1.7293751085964102,-0.2758975050101598,3.6419587185145397,0.34236116680572065,1.871121267015686,0.3088786769529517,3.6642962945495734,,,-0.255416416329532,3.5750053423931134,,,0.23642273971529498,2.787141498865195,,,,,0.3406701085379313,3.6184216970052274,,
PP_0446,,,-0.8848995016209579,3.607025586371658,-1.0451817659726221,6.238376148599027,-1.0849760462311477,6.402477699700909,-1.224513400211728,2.433985261245219,,,-1.1355393006572685,3.2813132521783586,-0.9095177910140156,5.125440219723997,0.5302677116827472,1.8663380747534715,-1.1539280448745064,5.086833122677461,-0.7992911495383683,4.973797192221647,-0.39572271183923524,2.612443908305462,-0.8928020854531565,2.841909051151317,-1.0725626253475011,2.8724151712193797,-0.9786391680128593,3.76438206855201,-0.5756553693653627,1.460961589238036,,,,,-0.6137216406485579,1.3947582485310774,,,-0.856414455728653,2.8145705507050875,-1.0153690825767179,6.128516861669132,,,-0.649307749708358,1.5521295748024624,-0.9197326862934619,5.709602341909237,-1.2799916345904658,3.421413049415608,-1.2132312644223104,4.242839593450442,-1.251782425465939,6.244539268177045,,,,,-1.0595460556719607,3.650276307440229,-0.7461927881905656,3.253147700788514,-1.4364593145605928,4.900382244293315
PP_0447,,,0.40849484129023417,1.347590925346562,,,,,0.31269858829851827,8.764303884783677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40588520783319926,1.5007146241156493,,,,,,,,,,,,,,,,,,,,,,
PP_0448,,,0.5563351046333037,1.8280414084745535,,,0.20153126782244146,1.5729915555173697,0.6234621012243567,5.88413605844528,,,0.3113369067039246,1.407192362550235,0.380210351736514,2.968563625151919,,,0.2711656535422808,1.6542907386985943,0.3881129784326347,3.7539711099075816,0.33208310061980695,1.7302937452532825,0.3418665496178213,1.4384809627587452,,,0.20141250016574175,1.5041752909749475,0.23103292968949413,1.4951541123532353,,,,,0.31368870554639905,2.0329242535324843,-0.4177764028353848,6.113079601906933,0.38372773995408527,2.4573672317832718,0.4224156949074639,1.4713561068367507,,,0.3276609017813862,2.5058919160639292,0.3667623492967784,5.098907739158596,0.4296368915350515,1.929692479768426,,,0.16238447797967778,1.5446238886155235,,,,,,,0.4442225438450828,1.463216610877512,0.5820913581134264,2.447438302498077
PP_0449,-0.6435689135103723,3.552954499876915,-0.7294052986485269,8.530012453347396,-1.0629608805124853,8.944802513506291,-1.097165064714686,11.544630565175225,,,-0.7789771374378759,7.351683556918988,-1.1502195075736044,11.592122971770793,-1.0556927470359387,11.470485399362127,-0.5666982704292771,2.7919024337935743,-1.2215352792373046,12.140938460773226,-0.6325453735336176,8.309217373656809,-0.8728332245254646,10.345944199805741,-1.1140678301443534,11.351936863484616,-0.7870543888899155,9.785132375142588,-0.9717207607023023,10.936018223726663,-0.9882090331867973,9.81364668623867,-0.7628984975751655,5.232761148539805,-1.0392237276719596,4.954569469150946,-0.9553966888957122,10.942898843825589,,,-1.0229280853544362,4.308695069159701,-1.0379459621043952,8.998222096682406,-1.067390365992794,11.337749461613006,-1.0411909092479257,11.206402133075445,-1.0081010890727988,11.042817689305084,-0.3869615746905467,3.039018453981008,-1.283722212890145,12.123415634783449,-0.5646633555106049,5.05664407596205,-0.9263919046292408,10.517503904447,-1.2638877512831999,12.399298790992857,-0.1759575994364674,1.8073788553058563,-0.8673071828330959,10.26108912691496,-0.2791052585188474,1.3921269250617159
PP_0450,-0.44514561740522257,6.915604073678684,,,-0.3070079094036799,1.50421944839505,-0.45352679603607643,7.250206657243531,-0.19352853482121868,1.383940995189912,-0.46899228558491085,3.6146240650756325,-0.429363346334575,3.2311866820036577,-0.3140738609654192,2.5726191764047304,,,-0.4372278399785148,1.734236525672363,,,,,-0.5009357720955662,5.027773807427333,,,-0.32993247958599214,5.425403629513083,-0.32839031604150615,6.245576197162387,-0.5792622823322694,4.097662722181626,-0.46118158315366903,3.6214133773578685,-0.20886594447808768,2.6260667682094705,-0.25764009506962243,3.0953939150402023,-0.30949788086417596,2.0852397333859702,-0.2535347839806388,1.9053947750220173,-0.9234865329517663,4.3139676841772445,-0.25981792606014587,1.7502041563493893,-0.29182944289282314,5.748739213701272,-0.48933458537456437,6.04281829970242,-0.5704321542747832,4.344423916218164,-0.4864798349711187,10.09350506939806,-0.31080815312568355,3.269092112545538,-0.47816957408955246,9.538413600978927,-0.23529277832275824,1.8012387452723573,,,-0.2542374292850882,1.7410116745154043
PP_0451,,,0.2140228095287341,2.1153775423647647,,,,,,,,,,,,,,,,,,,0.3033250121367735,5.563016824815211,-0.15696069420465353,2.3030041503292527,,,-0.15275253095590213,2.7783868899342266,,,,,,,0.21991204450641175,2.1950644825923336,0.23819802083787492,1.9192224466766525,,,,,,,0.21984618453656013,3.5370298383081984,0.2890194402401566,5.6758124077349885,,,,,,,,,,,0.19390888655386246,2.921264942310303,0.20626404203078194,3.497697267389476,,
PP_0452,0.2048988246360803,1.537296644368838,-0.36470940661849244,8.047461223083813,-0.38723260884234395,1.57114871497743,-0.45398018163209447,2.9224571164520485,,,,,-0.3440299113355824,9.230114753582637,-0.42787717383036694,2.62417577546341,-0.18366113671380807,1.3334871424178636,-0.3526259830504681,9.65429159644767,,,,,-0.5175954891474517,1.6207012605161342,,,-0.3044026060366566,3.0800122485207693,-0.41799829999735705,2.797775085407587,,,-0.4975737392085202,4.546049247101916,-0.4518316443009221,3.328479389575632,,,-0.37241563941588374,3.4006785541464244,,,,,,,,,,,-0.6876579514945164,3.2574867791863564,,,-0.156086495125438,5.301614513343772,-0.318980265811688,1.5423104052158223,1.2841008032206505,22.29930536187641,-0.2610344873658453,6.734374542061235,,
PP_0453,-0.30447921140342576,2.549586141334478,,,-0.9695269736026032,2.460181731991295,-0.7544620888284453,12.359156582974386,-0.42522589232576613,4.47040276500011,-0.5997017541640708,5.735222431333412,-0.7753318859640275,12.466694702692278,-0.955834550556372,3.042711530825568,,,-0.7483477465681054,8.044456896491504,,,-0.4241970802485297,3.2331348542247667,-0.6205801895678554,1.7656328507407149,-0.4304203704920651,1.5290795072286403,-0.416822022937393,1.9132935069847177,-0.4418002776782518,5.6826772573047,-0.7141183028823638,10.452459336577977,-0.7008942901831801,3.005671646979019,-0.45437985630853817,6.666632093552413,-0.25266359902033525,1.5824193539202798,-0.5012225022268848,2.503600314017429,-0.9135832230996871,2.776616804378461,-1.072949984909728,11.188798249498129,-0.5723756970579906,7.725391415903515,-0.7294192471154132,5.065397136114826,-0.7415920444446895,6.75786877688814,-0.9115058245488622,13.177505456999375,-0.6530049204463856,6.237250993069294,-0.6304950656468691,7.49221055227825,-0.75911382095364,6.067641319415533,-0.5223763356159763,9.29821879157782,-0.2789260389501488,2.2651611691253994,-0.5504421253245249,3.405202920580087
PP_0454,0.5746629159565835,3.5824848142622048,0.4983825309796187,4.798946356296534,0.2156337742300459,2.1770926532313286,,,0.3868305322856651,2.7524994289132882,0.5322011214328239,3.108538827040611,,,0.24556328398169344,5.091808390762746,0.4212158874791039,3.1649944544318744,,,0.7337515088196328,13.500121752885907,0.4824111555090064,10.303846803415347,,,,,0.18218326008891236,2.3301742578423172,0.27364139362896567,2.1668930459815297,0.506907163378337,3.1091430596011147,-0.15061398423105526,1.3250051089475365,0.36580435977117975,8.050417596154862,-0.16106586641451842,2.406695081337916,0.32001981560244586,2.103991997924412,0.23641309159062202,3.546620273121593,,,0.40954506292027465,3.337607762948265,0.32465151858555147,7.0938009019432755,0.44199678017574023,2.160925475952075,-0.22465269095640267,3.9903580311506968,0.21670238122531307,1.9655241292572043,0.29457481901670796,4.981900860052965,,,0.20415349935983848,3.8959209606786933,0.5752747679749405,6.498465041654922,0.4222802312330974,2.810460789335803
PP_0455,,,-0.3619228479772337,3.0612964253483272,-0.946944343492105,2.655786342429146,-0.8226731981091947,9.211738129188538,,,,,-0.8556519443149256,9.452355851477533,-0.8779393755988714,2.1449545958475724,,,-0.7711591183648667,7.454904477728471,,,-0.30034021851654125,4.280549186013704,-0.8087057016857286,9.382904128440588,-0.7154185259288303,4.368834432067207,-0.650937115275672,5.319031727102428,-0.6892338116640488,7.637589339923821,-0.21285477132102845,1.480243447423482,-1.0102156126388957,5.370138841378892,-0.5392879725984031,6.671872905899937,-0.3130515609128124,4.452388841255327,-0.5972064332197522,3.254790640583104,-0.7406524466190556,1.9499959306838306,-0.661505991074506,4.63293845736228,-0.45283756588110674,6.004527176218574,-0.6760918802694525,1.9421318072998475,,,-1.0511739588453428,10.570017958138008,,,-0.5731518413176011,7.3652404113209755,-0.8402542634514663,9.48625214386711,,,-0.22336358473601065,3.1113548233304194,,
PP_0456,-0.3463385538834626,3.0455693401078885,-0.4807295613523268,7.174950251430589,-0.24263637443057942,3.502344035113174,-0.48273631277275475,7.493715602194721,,,-0.32304639714587485,4.95711564301283,-0.47854042977320055,6.998989043458187,-0.2473191597672399,3.9119680916615605,-0.5701753948858288,6.8833289093143515,-0.39927784797355353,4.192542568064423,0.26698021426599483,2.8613927230788985,,,-0.387512748853446,5.82926251821143,-0.7290587532029688,9.567986621570403,-0.27607815269931135,3.7223997375780598,-0.4222206695731037,1.4467718301490422,-0.4538986721754013,5.3695617118983785,-0.9570521995879865,9.455781608679485,,,-0.19132963263587047,2.9064579762364344,-0.6778052992587308,7.983640001373936,-0.20585240623263953,3.0714778599435197,-0.7916126101944243,3.9503768930188903,,,-0.18333662480388951,2.7994191391888186,-0.45130338228701494,1.7373583836558826,-0.8661913537704334,2.405288287290576,-0.3660418244925889,3.3824639226598583,-0.1937701434655031,3.108929207270667,-0.6191787935599025,2.6155052241691275,-0.22791385657760652,3.561848181045887,-0.41522929892411753,5.571795054990375,-0.27099160640318126,1.8449540358378897
PP_0457,,,-0.2737401900488631,3.118708328379865,-0.5394422858206749,6.06597309501391,-0.74796010145348,10.317957574212825,,,,,-0.7635295317086389,8.928133593158464,-0.5533648182991829,8.585923137064706,-0.2058824305642635,2.537638497790903,-0.6553643850835243,7.0699433029922885,,,-0.2059788499399679,3.538053944070562,-0.7596933316841754,10.195808466016025,-0.5518490716296994,6.5292226682191,-0.5541568351198346,8.589874495859632,-0.5422813275158384,5.62436748001509,,,-0.9382589609638402,10.304170739642824,-0.31378674369557097,2.562697522159958,,,-0.5636754245709729,3.845179572928121,-0.5216128079831885,7.436618254975711,-0.45572532312312974,5.8717238738145445,-0.3724356843940602,4.036222315440573,-0.4464615906401012,7.377587938550927,,,-0.9435632522973652,11.107780941739259,-0.8225967535199458,8.189107930116325,-0.47671817453551824,7.686795061638334,-0.8518941365060748,11.052896062003068,-0.47844461328611015,2.1566150404793185,-0.22112530401990538,3.002754269846537,,
PP_0458,-1.834644021424385,9.30762055903387,-1.0768064234836825,1.8569655255074526,-1.1686664055542444,2.1858584714176432,-1.074577916086208,1.7154721811972515,,,-1.0437394090636385,1.3045867662039283,-0.7781570338286349,2.5728497451480536,-0.917639642914701,2.333661672877664,-1.2561595338888805,5.9822476424972075,-0.7040928973169671,5.165127097214927,-1.337406483747197,9.368008488759374,-0.7043533197759788,3.049811898571094,-1.1306617005165642,4.577912948274636,-1.3639620672298554,2.0057843368711015,-0.8579744029625099,11.58468579550278,-1.0707063388388782,12.843337971915306,-0.9924337082965597,1.7878471180502635,-1.3874218813295558,4.810082298643564,-0.5822183777907186,5.501156162875935,,,-1.227291827750307,2.045880755527943,-0.8320569510488092,7.301338024666074,-1.1964089747902973,2.289674686826806,-1.0719298908101993,2.9774379954520347,-1.3693689097203898,4.091541658758069,,,-0.8597685138124302,11.58232814515501,,,-0.7784681804195969,3.630631975904092,-1.1719629982272246,1.7770493332996886,-0.31901095446885674,4.915317580557261,-0.8447041899999668,2.3213927892198942,,
PP_0459,-0.32795788033036977,1.4262691247768786,,,-0.469732916080079,4.185959076254293,-0.6223434203804233,5.590898807987508,,,,,-0.6359040740477171,5.508064503380064,-0.4064313183452942,3.4154124600296547,,,-0.5366505857873077,3.808338399860175,,,,,-0.580611467546654,5.23757203998314,,,-0.4489944522236091,4.185321004081996,-0.36158778801690405,2.855178929400328,-0.5619236428918932,3.5304725727244297,,,-0.25534368371039806,2.256470354349741,-0.23335247363101502,1.6182433215532832,-0.32795331594695465,2.3591053412824268,-0.38991752472098884,3.633758180801033,-0.7242944182092192,4.474836867648631,-0.2684805465762731,2.299207973130138,-0.33114693172033316,3.053400558324039,,,-0.8406460435143599,6.98378071201863,,,-0.4021994988016304,3.6954437714143493,-0.6279226794334611,5.633551734456702,,,,,,
PP_0460,-0.3511698974809264,2.4534465145451163,,,-0.9783720545989167,2.147352829117806,-0.41021650989922265,6.2192831608355945,-0.25889778123348034,3.5537336391752814,,,-0.429616434205671,6.528177834051679,,,-1.0103166841706437,5.094536635950966,-0.3890128670462528,2.963744694869493,,,,,-0.7586124052759166,1.635006196719525,-1.5746498086222935,5.066726331532189,-0.34032096674644025,4.3121915287142505,-0.3565219336620104,3.132261434718686,-0.7032495492241131,1.3448921055259062,-1.0479093178019492,4.178421260591808,,,,,-0.3660728307014597,3.7835777375485002,,,-0.9955873736095592,2.1853469959363667,-0.14934714919013603,1.46150208783925,-0.21575628094853436,2.8620512704215635,-0.4373761463667058,6.742551515122098,-0.6512342750371177,8.923408331850993,-0.4847866597842862,6.347678272601061,-0.21947017931434484,3.0484351846727424,-0.4550979779958702,6.618780598000009,,,,,-0.4601758714746047,3.39039111771085
PP_0461,,,-0.190195878867666,1.4971888766438868,-0.5203256865018364,2.098902163155534,-0.7654880295396324,4.951015299727703,,,,,-0.7720392585925404,4.1088776140013605,-0.5361449612615017,4.096164912041096,,,-0.70142022117593,3.8939328661507773,,,-0.27139533299459706,2.7710615198536734,-0.7806613285175844,7.367829356877385,,,-0.5451219466446912,3.2692198573708597,-0.5189248175061463,4.284437474533072,,,-0.6434866867925425,2.3078426213131613,-0.4027984768597498,2.6204092273472726,-0.25451912068848465,3.313716133014123,-0.4990693736335901,2.8218459991478464,-0.5362377052833759,5.799204887849039,-0.637979536974601,5.705937656243883,-0.49000824891945016,3.8187984834494735,-0.5442367507057216,6.387510543023895,,,-0.9778263185508659,7.813376812948001,-0.632966821296703,1.8978590790737924,-0.4942392725649531,5.151260390323551,-0.9184453632218011,9.282785134728922,-0.3676823650546171,5.052958513662188,,,,
PP_0462,,,-0.9221331577567797,3.8688413397515196,-0.6390863671530561,8.285695633405247,-1.00137963244015,10.241376453745838,-0.3353428029384507,2.1571939757514644,0.24893183186281903,1.511515369045033,-0.8951288231988668,7.499202216367063,-0.5795234522273202,2.4619138401414755,,,-0.878195454777824,10.074383450942063,,,-0.3842321040519262,1.565770429281489,-0.47460619620938227,1.3772898933395807,-1.2963058053759065,2.440856440984041,-0.44771669582334894,3.096926809140889,,,,,-0.7010655830662668,2.4594942893106304,-0.45456731931346334,1.320976893481953,0.3681360507220226,6.892970327768289,-0.7678505706830586,2.4338379799953107,-0.5845362930913365,7.579784699362476,,,-0.4194604384345324,1.3332486789483118,-0.5165639368576593,4.494906289734371,,,-1.2141938399633154,9.793050199579817,-0.5793816684917338,2.1001292094727133,-0.72375117503869,2.2926503930709248,-0.7258595200511586,3.5190530606674955,,,-0.5274967210442407,6.409176541679517,-0.46800488897840375,1.3448562899851182
PP_0463,-1.1642390377032552,2.092804272009574,-0.7920311959326292,4.2301961293132475,-1.1675716381878134,14.43691864423246,-1.2593177926490973,11.308733192676241,-1.0186138447814785,3.4918572081943693,-0.9024068199329804,2.535771941108671,-1.2839459943104479,14.559162332047316,-1.1253109145837485,13.72350463569663,-0.8643930378986591,3.346004198270254,-1.259435129875738,14.804111096484462,-0.9752167649629558,1.7591654911798784,-0.9122986421386915,13.171270502132751,-1.1900020568615457,14.30098418182187,-1.4519991463786222,1.702253523666292,-1.0326743451648441,12.185562169212387,-1.214015244189181,13.555673015540059,-1.3574833596069327,2.935642626789661,-1.2354918021479215,7.666152640432982,-0.9915251761750178,13.103946080578998,-0.20412812173471298,1.7595196254418894,-1.0878470057330674,3.9857784959879643,-1.1019188031251066,13.292751153146792,-1.5292357082262857,2.632079646327658,-0.9656752525146791,12.784289550117638,-1.0277868662063865,13.548058057047035,-1.1342695398504083,5.319993366683371,-1.3484441639159184,15.239474802272296,-1.291434616358362,3.598567080279781,-1.088756519135583,14.152010637894652,-1.2032454221841167,13.92790218645198,-1.4387116816104613,15.20517879803836,-0.8761778364550049,12.452166119635223,-1.1455279942215173,3.456306263629514
PP_0464,-0.7047052469205214,3.7661902352166607,0.5465952760289546,4.058684507471271,0.26816418822209487,3.5002594079145872,0.1652059787793927,1.743311132234274,,,-0.6036568367464471,4.936987102012808,,,0.3433324605908638,4.00730796205239,,,,,0.8475541264772806,4.4070246404578866,0.6754673371806663,6.46889890099595,,,,,0.18240076643553615,2.1447142969756325,0.3203463943742045,4.407228846155814,-0.7890512742516443,7.757712401708665,,,0.4727569567300778,7.206560950941631,-0.28452835820660477,3.081217454356466,0.37393238749690944,2.3501248025929127,0.328345463273519,3.839612963743209,-1.0900921303743478,6.659928946628426,0.44025930533798713,6.573302065741334,0.39927562611695105,5.971075785675573,,,,,,,0.3862770799133972,5.767306078329293,0.1483696952702901,1.3742806198761333,0.3482667731520927,4.838393356860292,0.5578545226236215,8.241607819672247,,
PP_0465,-0.8119455570643993,3.889850798660411,-0.5325795043396454,5.849796233518724,-0.507094092714477,1.5479670239083243,-0.9017043985933522,1.8874198818802654,,,-1.511924757395942,3.6093873473443328,-0.9358400258520423,3.189748681221945,-0.5119552543965217,2.3243757090289225,-0.8914995841300497,1.781608613694615,-0.6884186244883945,4.238626764355687,,,-0.3733477742439301,1.4083463137583565,-0.5675741340948895,1.5846289789551,-0.9326797075880715,7.015458251623107,,,-0.6023076556188498,1.7335162581461578,-1.4712053862732584,2.1626900011877743,-1.0928861883144072,6.048326449753774,-0.7322140568987733,5.062154698339785,-0.9384955610945669,3.959238382884198,-0.6823461676806729,5.4923607477986,-0.6034869476737966,1.7453211543910208,-2.168125235643309,11.329497727971605,,,-0.5945008221755165,1.6350710553661985,,,-1.359685667123794,11.485369307904513,-0.3887145379330481,2.1280909153404326,-0.5801891457826927,2.608981374061186,-0.7769604206783688,2.148925053237099,-0.5119350899126381,6.634359089241617,-0.3887917443139523,3.7808839177486946,,
