Protein.Group,PP_0368_log2_FC,PP_0368_log10_pval,PP_0437_log2_FC,PP_0437_log10_pval,PP_0528_log2_FC,PP_0528_log10_pval,PP_0751_log2_FC,PP_0751_log10_pval,PP_0812_log2_FC,PP_0812_log10_pval,PP_0813_log2_FC,PP_0813_log10_pval,PP_0814_log2_FC,PP_0814_log10_pval,PP_0815_log2_FC,PP_0815_log10_pval,PP_1317_log2_FC,PP_1317_log10_pval,PP_1506_log2_FC,PP_1506_log10_pval,PP_2136_log2_FC,PP_2136_log10_pval,PP_4120_log2_FC,PP_4120_log10_pval,PP_4189_log2_FC,PP_4189_log10_pval,PP_4191_log2_FC,PP_4191_log10_pval,PP_4192_log2_FC,PP_4192_log10_pval
PP_1000,,,,,0.8560515580869023,2.564899045351857,,,-0.6711181851597185,2.062238354535779,-0.6255313558653608,4.047084402268618,,,,,,,-1.877184226890516,4.923679376190673,-0.49008828796780596,3.6052708667966478,-0.392477632245886,1.4710715612066625,-1.1530570832327325,1.8006942086328392,1.1143840095332609,2.048138988091282,-0.26603812952725003,2.3466901538252367
PP_1001,,,,,0.7239429351678334,3.4777830241698817,,,,,-0.7818434452164887,3.238090956926418,0.2644302231860267,2.4826655923843153,0.560126929172403,2.549106409172236,,,-0.8063080826769763,2.64766588351864,,,-0.7610828878609122,6.564614863143357,-0.7824098475424761,1.9334941955253073,1.1473069086252856,3.508841959544474,,
PP_1009,,,-0.7528183926667199,5.397051008749187,-0.25260449111907385,2.3614645692216603,,,,,,,0.1820889333148898,1.4680721701185242,-0.5720342132174121,4.521777064622118,-0.44760129175004065,4.3808198327176875,-1.078029827037811,8.55986812772411,,,,,,,-0.6485139895241477,5.5459752341793855,-0.43272594642258166,4.163083581390849
PP_1010,,,-0.2722691904122729,3.6912679748522628,,,,,-0.15229567938701777,2.2081179703068243,-0.14036224192770452,2.9425753737880744,0.12718304321550566,2.0951053127018295,-0.3968580999716674,1.5534271437177916,-0.19506691459748296,2.2072972943408846,,,0.07752071228647522,1.4728158285723323,-0.17237246393676203,1.7833745539617916,,,,,,
PP_1011,,,,,,,-0.21485091264598385,1.7249297370838306,,,,,-0.2174639692391971,2.403796120337377,,,,,,,,,,,,,,,-0.1983742974798458,1.4119704823185595
PP_1012,,,-0.46515468497426493,3.7998065706212145,0.13446083959848612,1.6262643865912427,-0.4461284428733915,1.6651178746006228,,,,,-0.2953905639520582,2.721709071566996,-1.1519015028190598,4.517847561644502,-0.8853983263524338,7.04198549897902,-1.7176036945646975,6.744461720320961,0.3293982631173634,2.7910258281286406,-0.48431966172302665,1.8121002759484484,-1.102488276491174,2.3439907535995275,-1.107123108631694,1.3569325891724524,-1.2557451453961683,4.874066322474177
PP_1013,,,-2.2731731054083215,2.979063787225331,,,,,,,,,-1.360683391846429,2.1645664147496486,-2.244607287947396,4.807676551159206,-2.2642948251044994,6.23286889754529,-2.812308926017432,7.023033838625483,,,-1.6815499080951373,1.6340561428542941,-2.159581795612215,2.054407103237386,-0.5964841702398621,2.4877895820558367,-4.088729769219047,7.6722550741207325
PP_1014,0.6987374941402171,1.962054777427508,1.0950648181218294,1.576713292170297,0.5815666365760599,8.578203930750272,,,,,0.5625906334849742,8.358220595111105,,,1.651537621352875,1.6502036504996593,0.5854255945709289,1.6071812152806157,0.7459278406737473,4.086068014035807,,,,,,,1.3452836658592908,1.6023381058661879,,
PP_1015,,,-0.4653144673563933,5.785078303808009,1.057935215183375,4.201112804403583,0.5074692422428116,4.019899857753868,0.8037181346829904,1.5795906556629238,1.0112213066790299,8.936561290351776,1.2523649817082005,3.4897972647043876,,,,,-0.9848625358932005,3.694171661051295,,,0.4036408991358882,4.815650206032441,,,0.5237910245461304,1.9990462072510737,,
PP_1016,-0.454623755556686,1.5177504495560699,-1.1211038134298037,5.049979061089108,,,,,,,0.6225640953788026,9.08173939407952,,,-0.7888716652002119,2.491845429489977,,,-1.2661249083460928,1.9231221956364084,,,0.5823925640204127,1.9359770848044215,,,,,-0.5102964875151582,1.3298762932143195
PP_1018,,,-0.8051965173877902,4.326675462136788,0.38553951890717436,7.750229414514041,,,0.441830192680171,1.6686169118851781,0.4708988343972101,1.4538758730683703,0.4662066630318692,4.545405049049963,-0.6241994403034397,3.8981100772662334,,,-0.963543373833472,2.30245110504124,,,0.35932190178844475,7.2469513631844364,,,-0.24981465487084514,1.43508399578718,,
PP_1019,-0.4658473584800062,1.5188711890294238,-1.3075052691025784,5.934935088102171,0.7977648541760661,2.4144974863418156,0.6788066772897872,3.9587591267030255,1.0231929749133584,6.288227531285922,1.2333685411717463,6.12077475780854,1.1222002938417197,3.5244588625298485,-0.6613744994940574,1.7353608573455828,,,-1.0664511195568067,4.505350217759432,,,0.5541132762632048,4.296075664424933,,,,,0.6244951426144738,3.9678728659311635
PP_1021,-0.46945767068330074,2.7186753623037725,0.5198410195247167,2.1046534818388514,,,,,-0.8204596973020659,3.549657153415907,-0.6514725421998107,2.791202245837475,0.6169806289284491,1.34251508294653,,,1.8540478198739974,2.0456481530863515,,,,,,,,,1.159603462863212,1.5223317389691635,-0.9391338175337774,2.536463191551831
PP_1022,,,,,0.16828624482978463,2.1261292521309505,,,,,0.13078136959301037,3.8688839286961056,,,,,,,,,,,,,,,,,,
PP_1023,,,,,0.2358274133579397,3.2098653279601224,,,,,0.32531577220439634,1.9159812548146709,0.3869843847234861,2.7820029131869393,0.39131579975704933,2.292438429531081,,,0.5931462605756302,1.9323586934495929,-0.4099724622782929,4.489745397280029,0.10221051389097803,1.722714634440288,,,0.6920704701934556,4.920359187729112,,
PP_1024,-0.31140509949092005,1.6169238473487135,-0.505757343523758,2.725509616567772,0.4920842181825856,3.5044948050332936,,,0.49070702552243817,3.223036459856931,0.4909143126500016,1.729247350667765,0.5675660473404394,4.3867325662482015,,,,,,,-0.7065297172252523,2.297497596790877,,,,,0.39168893340856625,4.332899241046738,,
PP_1025,,,0.3381965887684944,1.5555027662944667,,,,,-0.18568831886616258,2.88321038039201,-0.14485878633377428,2.0984520516549967,-0.49041110038379954,10.377390414403196,,,0.12978781237924938,1.4197256951316801,-0.8999793982805793,6.291281916410814,,,-0.29014457918124864,1.9377305799579303,-0.7554590680790249,5.11126749467381,-0.16556142973033433,2.1353363554183336,,
PP_1026,,,,,,,,,,,,,,,,,,,,,,,-1.6374341750107146,1.6407189166640181,,,,,,
PP_1027,1.2927154513747523,2.761447912439726,2.1530809393037558,2.35193819863697,,,,,,,,,1.3294909816409544,1.4523919833734966,0.9403549325605174,2.2670563831895354,,,,,,,,,,,,,,
PP_1031,,,,,,,,,,,-0.32614560739214327,1.5709033846442355,,,,,,,,,,,,,,,,,-0.13414371831683913,3.106526617955848
PP_1032,,,,,-0.12148302633363213,1.44829667972653,-0.42809950120727724,1.6374755897051414,-0.36655026275762653,7.312067314598475,-0.3827756375375686,1.8170107781461864,-0.2211564293764051,3.6205241514761575,-0.9120239395471877,3.44718098416347,-0.21391640703724732,1.769460441658272,-0.469946962059058,3.023582649819451,,,-0.36385616684807426,5.066292029945404,,,,,-0.5387501095517341,2.972521557945139
PP_1036,,,-2.4121463875015703,1.852097399669362,,,,,,,,,,,,,1.101886808358134,2.9037412920270156,,,-2.665263760476751,1.8613097341913483,,,,,,,,
PP_1037,-0.08128143020028059,2.8148378888530274,,,-0.08526693163191824,1.8874811389631847,,,0.06328876772868344,2.0870734782507294,,,-0.2923981697718977,1.982465851388007,0.32399839902457583,1.867604846788331,,,,,,,,,0.522655156140471,1.3653272662430775,,,0.28562828631955683,1.7152140526213446
PP_1056,,,,,-0.7445981422979226,5.39674762794566,-0.4800206653413631,1.7536967336370686,,,,,0.4850579048056356,2.3895658304688707,,,-0.4237473832474376,2.256937831061834,,,-0.4308584991110561,1.6311234130341041,,,-0.4623653040635776,1.4422301092157976,-0.53440522490951,1.348723296454158,-1.0432580027914873,3.62478939332902
PP_1057,,,,,0.44450582152020374,2.0480081797643943,,,,,,,0.5468958494771262,6.560980599020202,,,-1.127547213242741,3.2815920895005193,-1.03490859265433,1.8125353360699834,,,,,-1.1467872147501874,1.8997411669238655,,,-1.6741615002074977,5.289815007378237
PP_1060,,,1.1581340059536867,1.740176452517452,,,-0.6918139966463415,7.925734161742395,,,-0.3356207096382441,5.100373550864318,,,,,,,,,,,-0.5593365511606968,1.340767242510039,-1.676642690953659,10.6449842591026,0.5432643024619308,1.5499244846033786,,
PP_1062,,,,,,,,,,,1.238312508450999,3.658814956254941,1.4728217369622265,3.845942894984108,,,,,,,,,-3.176298484669114,2.5993749962944785,,,-2.701566343599047,2.4672248205879175,-3.336583658841705,2.654319004269832
PP_1063,,,,,,,,,,,,,,,-0.2520998219515187,1.357044588615612,-0.4231107452685016,1.5348886742298828,,,,,-0.20126631672317694,1.6339805898270297,-1.0452927658181193,1.3585985966550342,,,-0.8572346780907514,1.728951958545916
PP_1066,,,0.684830195791728,1.7303753351405569,0.4385077199581827,1.4983019812443314,,,,,,,,,,,,,0.418468354058495,1.8964810895436668,,,,,,,,,,
PP_1068,,,,,-0.6516405300879896,2.948745122786215,-1.0953487227729466,4.456119227725365,-1.3327199977329518,5.31656266879042,-0.9488247274978385,3.6048681655981842,-1.2186173713370716,3.9658132135311948,,,,,-1.2909059527581055,4.122030521920913,,,-0.9330970749243822,1.8072372958675598,-0.9401543524575063,1.5031313306528593,-0.8076636665873664,1.7192368428574345,-0.7905212089623952,2.174247307712414
PP_1069,,,,,0.4560574329347791,1.553882532225413,,,,,,,,,,,,,,,,,,,,,,,-1.771423644075877,1.9289522231409755
PP_1071,,,,,,,,,0.2201097762973056,1.8629192559554002,0.4621776490288253,2.3569245325141015,0.8110371332535632,3.0915686619879983,0.734131480957774,1.435977497090328,0.5337641203080408,2.656727326030069,,,0.27233294380611545,2.489741246681343,,,,,0.24440781692925062,4.792725366028212,-0.5509562696487402,1.5479167712193622
PP_1073,1.9965348102436438,2.4113782263277304,1.4237069996497205,1.8435914520503542,,,-2.7767300241371,2.5998499903001826,,,,,,,,,,,,,,,,,-2.302512399512155,2.7079062676707175,-2.3448137238660385,2.715384488553199,-2.979831039108696,2.9577065259644915
PP_1074,-1.20771340685953,3.2228374486107496,-1.4736000615419704,1.5496269291579552,,,-2.2952789667085782,1.8050372843878233,-1.3599669834098949,1.6565733129199276,,,,,,,-1.7309736730680756,4.001931323165229,-0.38910561426893964,1.5287337149393723,-0.8061527624043786,2.146608376467535,-1.8117675119371786,5.090708277601353,,,,,-2.534773594309974,1.9573041453395699
PP_1075,,,,,,,,,-1.0726561140759683,3.399581472286147,-0.860268213402866,1.4016705090678059,-0.8603232719937786,1.3855670525540102,-0.8117152130985665,4.678929790702881,,,,,,,-0.7901089866306461,2.7824890013707297,-1.395403672142256,2.807342320811128,-1.3974167821174774,1.9625621280488672,-0.9588064522577427,2.5102092110871634
PP_1077,,,1.8735909810917186,4.348402536660147,,,,,,,,,,,,,1.6721914910655145,7.360128170414632,,,1.4719228446229085,1.3440178799824551,,,,,,,,
PP_1079,,,,,,,,,,,,,,,,,,,,,,,,,-0.36604122922280125,1.4126305784562867,,,-0.6854313930037271,2.477037191522236
PP_1081,,,,,,,,,,,,,0.4324461296215792,7.6478152549594345,,,,,0.4069783461860405,1.7078356314588417,-0.3574975595232585,2.566072001996545,,,0.4112185074294325,1.8043782922438605,0.3358753107116529,2.596363622351614,0.29743658204773055,2.868111123886078
PP_1082,0.5747433184003563,1.4429494572152541,0.8449069117711424,3.3908337028491613,0.7539963195172308,3.3194627329191855,-0.7953732063395107,3.3226418646173594,-0.530071357979912,2.669130927381782,-0.6214785863709795,1.8721640138980296,0.42129206382411905,3.8532250211343757,,,,,,,,,-0.7776926711817957,3.648614749014973,-1.3750917074380324,5.08353942613051,0.40306297367041904,1.86165837814664,-0.4679057946121186,2.729353205079758
PP_1084,,,,,,,,,0.0863698905104926,1.579128567539688,,,,,0.37189778003392054,2.898308930059186,-0.30399651941209843,2.195843469796935,,,,,0.1671304007375196,3.6901469823624806,,,,,,
PP_1085,-0.1628182777437914,2.6632195296763626,-0.24337691202368195,1.9163447161200553,-0.27027717281448904,2.7489548153785024,,,-0.3627258935559595,1.3559755527991688,-0.2830838364722178,1.8671673949214254,-0.7566043426760642,1.4557384570015608,-0.6856252617097233,3.1328467066585537,-0.9414052846328278,3.04580247725381,,,-0.19378436076989175,2.1563540050330707,,,,,,,,
PP_1086,,,,,,,-1.260134407669227,1.551424705323145,-0.6993767739958759,1.4484851919612527,-0.5468604885193366,1.9845478999537574,,,,,0.42918829039679157,1.368151526396381,,,,,-0.9267748892356398,1.548068964302131,,,,,,
PP_1087,,,-0.9918343717446018,2.2502716435156374,0.4282002241012611,1.7196458311845093,,,,,,,,,,,,,,,,,,,-1.346116966692188,1.3653761296403892,,,,
PP_1088,,,0.20757412462506342,3.9358987536091616,,,-0.2158447022852176,1.5965296536753344,,,-0.11257066824864988,1.457897632024178,,,0.27681321710535334,1.943160689216127,,,,,,,-0.25484607953589367,2.6346242320055384,,,,,,
PP_1097,,,,,,,,,-0.27890943690379294,3.0394360754305403,,,,,,,,,,,,,-0.21721649878895288,3.7170187248459303,,,,,,
PP_1098,0.14560246964347787,2.036490536263335,,,,,,,,,,,0.4758287798627761,6.6064856593376815,0.9152032181538251,2.3005766466704474,,,,,,,-0.23184218169849485,1.5009668989082896,,,,,,
PP_1099,,,,,-0.48852953109535485,3.7969256780655294,,,,,,,-0.7598945781213705,6.171866864750862,,,,,-0.8898590983258217,4.6051276761421684,0.2919878521829771,2.554201581480698,,,0.5738311761021303,2.0201794860337334,-1.4857165923032405,5.26883819534167,-0.19175438537806053,1.4839312339557909
PP_1100,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0552414544944573,5.307282035683462,,
PP_1108,,,,,,,-3.668189790412694,6.185415398731827,,,,,,,,,,,,,,,,,,,,,,
PP_1111,,,,,0.37137374819855024,1.862338123724116,,,,,,,0.7565193517613678,4.30571268371351,,,,,1.2121503616746507,2.0720830248409134,,,,,,,0.8924520142567988,4.687885515830899,0.7168440532178096,8.73705752755065
PP_1113,,,-0.4543989170971234,5.335745650090134,,,,,-0.7041491577174385,1.9041774226702397,-0.6350084522176997,2.9097182737609333,-0.25309371964455546,3.170408937559587,,,,,,,,,,,,,-0.7990004009207207,3.891163764361476,-0.6104998473553287,5.705565507114178
PP_1121,,,0.7659203023615382,1.6177296193400608,0.548127869610658,10.739427322820802,,,-0.8048006164757586,2.674694505057268,,,,,0.6255726537510321,1.3102995612107589,,,-1.1120804379127527,1.6176086422029916,,,-0.2812687719020634,1.9468142576507876,-0.7813905297783478,1.5341633259103389,1.1534147990009975,1.9099225890933196,,
PP_1122,,,,,1.3984629281848548,7.602121011399839,,,,,,,1.1826759223554077,6.384951666003338,1.3116808857081756,1.5994568928254218,,,0.8500285662774755,4.346636632418482,,,-1.1579473636736581,2.7705326412826885,-2.8012989520989695,4.766237022538449,1.6657175319046726,1.9327622898214316,-1.0528474886669283,1.8389180268910983
PP_1125,,,0.41673739568413637,1.8407416615026264,-1.444315885933894,2.7281804740937408,-1.0872782153857468,3.165433804130813,,,-0.7944143443479932,2.083533072511669,-1.6125299455330362,1.518606461993828,-1.6166920367902125,2.382432994669014,-1.8705318453033726,3.699845081084024,-2.590803956436744,5.519757082986882,,,,,,,-3.2322073230388244,5.969400166566842,-1.511025708453956,1.898821885778806
PP_1126,,,,,,,,,,,,,,,,,,,-1.0016553206420993,1.553314133167562,,,,,,,,,-1.958380297352237,1.5265422019478048
PP_1127,,,1.4406689372906698,1.4964456412862137,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_1129,,,,,,,,,,,-1.0223159732282046,1.423976760030098,-2.0712391748702923,1.349099436698338,,,,,,,,,-2.4175592808397623,2.1865751452844844,,,,,,
PP_1131,,,0.7123337758473819,4.024164225478193,,,,,0.9286086794082611,6.001618297321281,0.847793243827042,5.239928384301012,1.0419471472025095,7.916094134510722,,,2.2074624045403466,2.7201839168575837,0.7199059956415494,1.8242831424891794,,,0.7116067441880091,1.6715214722097178,0.5448865191873062,2.3154710827546245,,,0.8260551386304925,2.1134688397822274
PP_1134,,,-0.1779063026253578,1.3078773886145392,,,,,-0.6307148875668693,2.021246299841592,,,-0.37481786488770896,3.1352569496855325,-0.45591237050552785,2.0092870615213623,-0.708893435743761,4.480144495597325,,,,,,,,,,,,
PP_1137,,,,,,,-1.2931845657397056,2.1965373426367996,,,,,,,,,,,-1.3594081855183155,3.868151999247149,,,-1.791176075847682,3.4243450945895146,-1.1779457158214013,1.9105231427012237,-1.063672051854369,2.920783890806529,-1.952815588401157,5.456438025802876
PP_1141,,,-0.1750876092933659,2.377729362338084,0.8014718502138504,2.69390792253256,0.45326954454186436,3.6859657075820493,0.6013120996162669,9.587429854058607,0.5743974296766106,7.379123180521804,0.697927490584198,3.1935639026212868,,,,,-0.6855042994176433,1.772681547829244,,,,,,,0.5355818222847132,7.117204925777893,,
PP_1143,,,0.19287438918307614,1.4575577351561277,,,0.15894640224197792,1.3979722132162946,,,,,,,,,,,-0.6434015076771016,1.8366103122417492,,,-1.192516451294069,2.9952155330136403,,,,,,
PP_1145,0.2031649246963214,2.8813259355140035,,,,,,,,,-0.22122959758972432,3.0016607600273106,-0.27662764399955997,3.6221633605571104,,,,,,,,,-0.18817638578553395,3.4218066305607167,,,-0.20174019195601411,1.4597030359174865,,
PP_1146,,,,,1.3012745889440613,2.3558925671648616,,,,,,,,,1.925040519733295,5.326620401701412,,,,,,,-0.9266258092877319,1.4338913262204978,-2.364141084869334,2.6881779843206965,1.9929922646129279,2.4277753175627312,,
PP_1152,,,,,-2.328551767196803,2.563019183178559,-1.2637395768247055,2.457752541417012,-2.552482152143732,4.191316448312479,,,-2.4508394613870736,3.7399923657558545,,,,,-1.4151050768532516,1.6703271846406456,,,-4.505449341837055,5.025755689355602,-3.988415876413105,4.905857107341986,,,-4.665734516009646,5.04932402782939
PP_1157 PP_3365,-0.5998921168673326,2.244719727277284,,,,,-0.6082133090380061,1.9634934800735055,,,,,-0.1973829488566776,2.431336282063874,,,-0.2680508206782316,1.6372330788371683,-0.7870900966787214,6.079875534933861,0.5326153754408419,1.5398749577980149,-0.17660077405662003,2.9933699669610214,2.597639018780626,3.0834517201566065,,,1.1909863582126785,4.8971206473497135
PP_1162,,,,,,,-1.3434826107542368,3.384814233665649,,,,,,,,,,,-2.3616647133705606,5.358506785907358,,,-1.3882615559319198,5.909216465878701,-1.5921118063325508,1.6596531214062502,,,-1.2919908690516257,1.8750829868610834
PP_1177,,,,,-0.819725553935825,2.1325381464741255,,,-0.5567944214935758,2.413998684001424,-0.5776064420632271,1.7366086030713692,-1.6243867641082947,1.7562985005470626,-1.0201282043715356,3.8498441396955485,-0.7278979052458957,1.6438919256855145,-1.1071011362581678,1.3517412762661574,,,,,,,-1.0706658758306968,3.666563000694438,,
PP_1179,,,,,-0.4143692027321183,4.2963117796377945,,,-0.6490114651484862,2.278629517278906,-0.4164897568064961,2.4117257739781417,-0.9439601105480729,3.298792386877076,-0.679162057970506,3.6195223085045782,-0.300374509051197,1.309312241293406,-0.5851392271697972,4.416048277394794,,,,,,,-0.7400864993270513,1.3499071478515605,,
PP_1184,,,,,1.0361589719175914,1.872863965163581,,,-0.5210971039720822,1.7309699564745276,,,0.7938381211779023,3.4939948396251177,1.1543840608574099,2.6228898674741226,,,0.5403176768196594,1.5707611455201402,-0.5119993838381068,3.3318054254586915,,,-2.4554606281590874,4.900849789063066,1.6194481395912168,1.7396331030130308,,
PP_1185,-0.6319759687847691,2.3420256615399335,,,-0.7586167862716395,3.056847823587056,-2.1292301763533446,6.245976662524148,,,,,0.8053209717785624,3.5574604528431486,-0.9100497544845135,2.198361501467999,,,-2.0766198605408883,4.398407599248305,-0.9433338790227727,2.0030859571756703,-1.347202699754113,4.880249127940982,-1.2204122291850767,2.979364182697969,-0.9212013049800739,3.0533360537673193,,
PP_1186,-0.7052804573507159,6.32009717949015,,,-0.9602970961749077,6.022911343485705,-2.8915663000552505,4.293417604891405,,,,,0.34476189040036415,5.50800894475787,-1.171751385441612,3.931206551276469,-0.22279747686349602,1.3372811357311405,-1.296322685549805,4.112825228819866,-0.6249014650085125,1.9827555664590384,-2.9451312982025444,3.042299690626029,,,-0.8617662365846621,6.399239499087307,0.377849931584515,3.8491160170930248
PP_1187,-1.0279924200012693,6.565935008501364,,,-2.0509733474952996,3.6115018907354184,-4.875397328957291,10.661525672342286,,,,,,,-1.0537511743012338,2.249700072409118,,,-1.3326801961158232,7.678827130984282,,,-5.179060302605497,10.84927057118785,,,-1.3476356083569876,2.455477714565326,0.6617768291675744,3.4605256324962212
PP_1190,0.3986999118987742,2.253452858443301,,,0.5067999248476495,6.225068693799577,,,,,,,,,-1.0828396230278372,2.2035517173035166,-1.0330567578692889,3.8280495530505436,-2.2002151565991412,1.8225929620087078,,,,,,,,,,
PP_1191,1.2384679073675802,1.7409978564999298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_1197,0.31379131889733713,2.0485957263733536,0.29907958065157303,1.4069966008911985,,,,,,,,,,,,,-0.8451821097658911,2.3096574352487793,,,,,0.30662901776743434,3.801840495507237,,,,,,
PP_1201,,,,,,,0.7113552226339189,2.7683890885219657,0.792652936477088,3.403018208118193,,,,,,,,,,,,,,,,,0.9324140291351295,3.973063372943,,
PP_1202,-1.7096100500265252,2.940299801759665,,,,,-1.3827712631495641,1.579078839657818,,,,,,,,,,,,,,,,,,,,,,
PP_1205,,,0.4138841940975835,5.229012604145537,,,-0.5275664250356541,4.603541706553755,,,-0.2268727079702344,1.7742755491776232,-0.43944410144571405,3.3316414194997197,,,,,-0.37178753838422457,1.85253924998885,,,-0.302186599394188,1.9922854980218756,,,-0.306823240068802,3.031239919488147,-0.5517640081507935,4.439606740714857
PP_1206,,,,,0.27659049725307017,1.9518182351538365,0.8977712704269976,8.185194091411738,1.0005750828220705,7.515093070893582,1.1108292218410094,4.6061577922475205,0.7918595320590263,8.018770031749025,0.6747063511373291,1.3509394983965701,,,,,,,1.0293936294239068,7.909698850828592,0.4994130446570999,3.748570438823907,,,0.6896055619545579,5.702860073808069
PP_1207,0.3057376107908383,2.3989094774537625,,,,,,,,,,,,,0.9117054268264551,2.6524275044101007,,,,,,,,,,,,,,
PP_1209,,,,,,,,,,,,,-1.064465747397939,3.3160227253924095,,,,,,,,,,,,,,,-0.4050237497073425,1.4496715116432528
PP_1210,,,,,,,,,-0.4042023542568523,3.132134458823351,-0.553599126804934,1.3309113929621925,,,0.4384892624019,2.309938042701429,,,,,,,-1.1324061405501469,5.953893314194852,-0.8699584069853775,3.1234478492337123,0.9399812333234085,2.6058779601448228,,
PP_1213,,,,,,,,,,,0.08990852989856904,2.310674776243716,0.08648084527445342,1.866042726482546,,,,,0.3242728551973458,1.3287857402624033,,,0.2299981339795703,2.7135097142818703,,,,,,
PP_1214,,,,,,,,,,,,,0.3533388478355918,4.906107847434172,,,-0.4663900675528856,1.5633603963962615,,,,,-0.4309486908370727,1.478367747632738,,,,,,
PP_1217,,,,,,,,,,,,,-0.5770317588076851,2.079846987797246,,,-1.2212622039469732,2.258117676577078,-0.9513759893609434,1.3674063900680196,,,,,,,-1.479531931202435,1.8012448396033005,,
PP_1218,,,,,,,,,,,,,,,-2.2118996507112665,1.5757637039121826,,,-1.4213708395141302,1.4408717170877094,,,-1.1294248382575118,1.601051836954838,,,,,,
PP_1219,,,,,,,,,,,,,-0.7746453513811057,1.5947403408421634,,,,,0.3588238886274813,1.6816769050455578,,,,,,,,,,
PP_1222,,,,,,,,,,,0.16639046158867868,1.6672070974032869,,,0.35792298357057506,2.58405058229563,,,0.5317720116004677,2.4526322065836945,,,,,,,0.6450176041116931,4.574109142951607,0.39177871122229235,1.5137373270446304
PP_1223,-0.3658796070387738,2.886217803250241,-0.45788676116961363,3.407144855201149,0.2457394418439419,1.7013611562214113,0.7259101852001735,6.494032252483713,0.5679000702805267,2.0979479811301616,0.47237135194722246,5.4597991737241225,0.16593907259850427,1.4761249687090008,1.1190795395821453,2.223501254171352,1.0308162596746626,2.0807519155495693,,,-0.5856758089601648,1.726003545123377,,,0.22373072372512695,1.7366183120266552,0.28542894652355566,2.4642064054570425,0.21312519579126668,2.116411707329173
PP_1224,,,,,,,,,0.9740355772242728,4.032895041453058,1.07172576853046,2.163335642653117,0.7952585469942921,2.482431667813564,1.145451080177587,7.659181549788157,,,,,,,,,,,,,,
PP_1230,,,0.8245164400345559,1.4658147984587766,0.4004157802311645,6.603943350394348,,,,,,,,,1.0222849811181711,1.9053599851614167,,,,,-0.17240650410093356,1.7608816827444138,,,,,0.6602598016416722,2.1683636506182156,,
PP_1232,,,0.9618490500484134,2.0224065732808123,,,,,,,,,,,1.2456650974371857,1.6148448700737361,,,0.9201950103842874,3.242605431744807,0.3924222331683945,1.405561937411888,,,-1.2824603678550976,3.790103863993112,,,,
PP_1235,,,0.3445006183762336,1.9319138247095013,-0.32658557205473515,1.7104392671578856,,,-0.6263326323189697,1.8085108267281305,-0.48652806798413767,2.793069624948177,-0.5232300718859583,3.827035836218058,,,-0.60054191862168,1.5919175999070074,-1.54106883888781,2.140652576672696,-0.3928407518582495,2.4622890575194734,-1.241507710041398,3.1140661666633975,-0.976370820434731,2.4168587177493457,,,-0.513728169317923,1.5828853707182835
PP_1237,,,,,,,-0.5260438872645231,1.6576254180706986,-0.3005965440774657,2.98353714678903,-0.32266482738262864,2.7775298715373347,-0.3924036119209525,4.521876773428022,,,-0.20192106646752872,1.6148173917798219,-0.4282234102360068,1.9282597511592934,,,-0.6363910050365449,3.1483894017717633,-0.23844382726721677,1.3621995107476115,-0.39430555885361546,11.210968727965085,-0.3295915691791067,5.7780601821783
PP_1238,,,,,0.2905666704058664,3.357721464017538,0.2782844772626891,2.922585012241076,0.36625459077617634,3.9846766271866954,0.26730606960302994,1.9158878549616556,0.3887978639769983,1.9481319154541932,0.5922484532274318,1.872916588336719,0.3376160569901052,1.7965446330682933,,,,,0.3783124364918918,1.6816562671615167,,,0.5449372112145981,1.9047729098793094,0.3361823122452716,6.10555613515169
PP_1240,,,,,,,,,,,,,,,,,-0.14256031285006415,1.5530247335940168,,,,,0.20446192894067067,1.6053715364624017,,,,,,
PP_1246,1.486676246453761,5.73497729107817,1.5264201667560908,1.9762812224846689,,,,,,,0.6459330443744524,2.5557624781171415,,,,,,,,,,,,,1.7128078637642075,2.923883946955169,0.695230497735268,3.3157792932515777,0.7187494755967262,1.3243366689487017
PP_1251,0.5229136418263234,5.212140124320316,1.4047292417391415,2.3627373395820563,,,,,,,,,,,1.4640245128392173,4.0582595096062555,0.8161161826823848,1.6103227473511987,,,-1.1369311847125172,1.6895537044297726,,,,,0.9438094752966375,1.878110181142889,,
PP_1254,0.5420371102626446,1.355639226011628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_1261,-0.38559186008391005,2.398184573312123,,,,,,,-0.3747733459848379,2.296421529576256,-0.22406072768656252,1.423910389814494,,,,,,,,,,,-0.9434198624921661,3.654796931538708,,,,,-0.3020099664591358,1.9953572048280912
PP_1262,,,,,,,-2.4024751126394603,3.0100647681457757,,,,,,,,,,,,,,,,,,,1.963238757601659,3.691373760792166,,
PP_1272,-0.4644380678809633,1.3513213526629835,,,-1.5975537572341334,5.502576880263389,-3.5443773851911433,6.878033824796385,-1.0615960841868568,3.3331637002924324,-1.9862449111162397,6.030500533537273,0.7283698358754733,2.1610298114458186,-1.1453179951287906,2.671718312584506,-0.9771456181229973,1.8690835000881507,-1.4807902466015905,3.4974266755722634,,,-3.722476986923994,6.401077727668129,-1.3567573405010263,1.351108967186408,-3.5134954822087243,6.877569979282603,-1.6547303230940433,4.423182622293598
