Protein.Group,PP_0368_PP_0751_PP_0812_PP_0815_log2_change,PP_0368_PP_0751_PP_0812_PP_0815_log10_p_value,PP_0368_PP_0751_PP_0813_log2_change,PP_0368_PP_0751_PP_0813_log10_p_value,PP_0368_PP_0751_PP_0812_log2_change,PP_0368_PP_0751_PP_0812_log10_p_value
PP_3924,1.902903891229472,1.5952760555222296,2.2926447588694936,2.005430322910967,1.9626424685638129,3.1690237169206026
PP_3925,2.3416713338583133,4.400199302787443,,,,
PP_3931,,,2.0287873897182234,1.8880554479024871,,
PP_3948,-4.1779419091124925,7.083298909614486,-3.977314617502446,7.249127695984441,-2.565203974094585,6.545521202402391
PP_3950,1.2264655015819887,1.4758405009113507,,,,
PP_3957,0.5313125412023173,1.662973530164553,0.5063412880545898,2.022129947710427,,
PP_3993,,,1.419198790580753,2.09673940516589,,
PP_3997,1.2616422983703817,1.865899605146631,0.8220417492143135,1.3013468532831842,1.19886731507627,1.5067762321421032
PP_3999,,,0.1910252601569173,1.6752890469731567,0.3384345884771064,2.8448439538026196
PP_4000,0.176454026565032,1.806789337645927,,,,
PP_4003,0.49580736372836015,3.0979822467880895,0.5211633015978936,1.480519256259687,0.45099542664151665,1.9452110084863863
PP_4010,0.48134128700768986,6.332790816348505,,,0.44622445364622715,2.1232694652504263
PP_4011,,,0.23816658003848298,2.04895480011408,,
PP_4013,0.2957369289190758,2.281135250512866,1.183048910745578,2.580168146876807,0.8926610574438344,2.435996231636924
PP_4014,,,,,0.4984139235282467,1.7551208740498745
PP_4016,-0.6192827283214664,1.4400217644455664,,,,
PP_4017,-0.4459850973834236,2.695297194767112,,,,
PP_4116,-2.1228833301137224,5.3332067821252656,-1.8733642603188025,5.048833639226257,-2.073458136561247,5.3545981851921125
PP_4121,-0.09036506113116025,1.3619411528613994,,,,
PP_4123,-0.6124521669323262,2.4410699925923462,,,-0.30740436889299183,3.8740813829353375
PP_4124,-0.251259275153814,2.8138110145187,-0.12106081289467482,1.4755490752320604,-0.2765159107036225,2.4098897567432496
PP_4126,-0.20955733185380873,3.601253003239953,,,,
PP_4144,,,-1.369464750166168,3.3809596128033537,,
PP_4147,,,,,-0.7307897270723301,1.5673346327511077
PP_4150,2.308175334221939,1.7683044404607862,,,,
PP_4163,,,,,1.8155785879607562,2.0786010070919603
PP_4167,,,0.7076778475195552,1.9504069061638911,,
PP_4169,,,0.28694007418259004,5.06816689430646,0.2632480906098091,2.016463369029478
PP_4174,-0.19421799740126072,2.890075852992643,,,,
PP_4175,-0.2739789714584542,2.6269306476321828,,,,
PP_4178,0.5678304600799295,2.4517100033081634,0.6384809203590935,7.211911067710697,0.6889668301119319,8.096508808052869
PP_4185,-1.7471042271085935,3.2298619321548605,-1.9910289837769084,2.616085833312054,-1.7593373791153877,8.99382317439597
PP_4186,-1.7276908709373529,12.838107976597255,-1.8378403353827404,15.90424155423544,-2.041203442190607,15.831159672267999
PP_4187,,,-0.14383869448711978,1.3298712247495927,-0.3012241416629903,4.306774232692073
PP_4188,-0.601781057514121,5.367726928265432,-0.4730466595645945,3.515494513756897,-0.6960012359032186,2.7212582179450173
PP_4189,-0.6283716530943179,6.468652176627089,-0.4631871119429423,1.9117921565027487,-0.7704260884456332,7.811251626489746
PP_4190,,,-0.646439215869189,3.7709113863793973,-0.7540618001234991,2.4038281431557698
PP_4194,-0.13277526938734582,2.3600458570906664,0.19422559603767509,2.9781102096672987,0.11786014138828685,1.3720191690201045
PP_4198,,,,,0.3950753379804105,3.654040937738843
PP_4199,,,0.6130337216330493,1.6234985000502227,,
PP_4201,,,0.1848098122498062,4.585655200110062,0.16086154000406427,3.4144849803106263
PP_4202,0.4193072386831181,2.4520250855434353,0.5154003085726145,2.8119769700547756,0.4196456308431071,3.057469715451563
PP_4203,0.6628379529445114,6.501951160269381,0.6577371756749691,2.0538599028690268,0.7025556352347724,4.423520083805289
PP_4213,,,3.996464507144462,1.7285433475888983,,
PP_4216,4.316844391169578,1.4234537034959847,4.358495683395713,2.140701380267788,4.809114455532022,1.5549219223322928
PP_4217,2.299633236219828,1.8341714245815652,1.9408257783381335,8.25762404087632,1.8356016674931492,7.750840992528577
PP_4218,,,3.882563014827175,1.6942179044294547,,
PP_4231,1.050813482233995,2.9394186192179004,,,,
PP_4245,,,3.1165560328450743,11.527555510715985,2.9409360248097522,3.1969607066401675
PP_4248,0.8010666729051783,4.127233638829107,0.36104256699745746,2.8687622312466714,0.4994512583586438,5.303437137230213
PP_4251,1.6747533854611598,1.3402558362301566,1.6809527354540585,1.9312902818031719,,
PP_4259,,,1.040787348293743,3.107356098184705,1.0381349435596063,3.106789712559837
PP_4264,-2.8394881728944665,2.4965295616997563,,,-1.865816130514999,1.4401122678647087
PP_4265,-0.1409835847911686,1.551185361643751,-0.26099682283799286,2.5458128719005537,,
PP_4266,0.12398616045468658,1.4165672207383881,,,,
PP_4269,,,-1.623199071745643,5.830680489636689,,
PP_4277,0.5802560007265395,2.7986794901645804,,,,
PP_4285,,,0.7581051703109315,1.5785910289211527,,
PP_4286,0.4357701398540444,1.4329574851734415,0.4608229093000137,4.933239729720155,,
PP_4288,0.756711941872606,1.65114912956392,,,,
PP_4299,0.3137069916060284,2.305062134732282,0.4791398170144982,3.261726100051153,0.539528603041629,2.495863998967555
PP_4305,0.7884063166359263,4.484820480210907,0.5828779817077783,1.5088284718139509,0.5975086504125711,1.9735831984320464
PP_4310,0.7621570504084116,6.226777361310576,,,,
PP_4315,0.5834178409072646,6.372579714729485,,,,
PP_4316,0.37179267690243095,1.5795901969368376,,,,
PP_4319,,,0.4904186428491076,2.2407600314677336,0.6641783147473624,2.59471733427416
PP_4332,,,0.3291286286089385,2.3767647184883405,0.23570974869913217,1.9422195490160719
PP_4339,,,0.5566791061006382,1.6004834351682207,0.4226380133149616,2.113432127439455
PP_4342,0.17220402109577976,1.381852833459378,,,0.357431111363972,3.193779918444182
PP_4343,-0.37762637279653744,2.16693043219974,,,,
PP_4345,,,,,1.113601033996707,4.2405563215390565
PP_4362,,,2.6713618548526874,2.13703239336397,,
PP_4363,2.3580141313617036,4.497339540450615,,,,
PP_4364,,,-2.9037610182614944,4.661445776739345,,
PP_4373,0.369298316946102,1.6788911725727778,,,0.21068424810453792,1.6151067096186889
PP_4376,-0.6976887629618381,1.7883574421607589,,,-0.7819274539712865,2.8237949885769758
PP_4377,-3.3402898962926098,4.555045403199568,,,-4.319598868231507,4.686639189838766
PP_4378,-0.26684726093977884,1.8431777700782082,,,-0.38148965943257884,1.3910170429307185
PP_4379,,,0.325977387079692,1.315431419848486,,
PP_4385,-1.4850154893157206,3.037284558463237,,,-1.662878209370657,3.586717596424668
PP_4386,-3.100100676145729,2.89191130524757,-2.8677048202355033,2.797830857785053,-3.453629677555906,2.980149400864489
PP_4393,0.5060966369393772,1.9338715231065797,,,,
PP_4402,,,-0.6664890075557275,1.6763386199590962,-0.5636930040409752,1.5030595784468592
PP_4404,,,-1.1867630796536066,2.9706839035968953,-1.490127921492432,2.4530296974568797
PP_4448,,,0.37374428143848887,2.66592087080918,0.3722348901024175,1.8717863669315142
PP_4470,1.7728576757887307,5.0154996198153645,,,,
PP_4471,,,0.8279970617641387,2.753087966815114,,
PP_4475,0.30368746301824595,1.542077475549489,,,,
PP_4480,,,,,-0.915372024652239,2.3446214690340548
PP_4481,-0.22733397885672893,3.032887365075049,-0.2556541512656264,2.4191141232707674,-0.23181842585314105,1.8693859731510611
PP_4487,-0.5939247706348741,1.4465182299739647,-0.5808177722502,3.94929804697977,-0.5246373387539016,1.5808093779144599
PP_4493,-1.4112433546270131,2.4941924117509617,,,-0.7863835918273702,2.3944220723465226
PP_4499,,,0.22996078844752044,1.5423178419126762,,
PP_4506,0.22719394719416228,2.087396495213356,,,,
PP_4508,,,1.5985449328759052,3.9203212007444304,1.4717986767335516,2.5422716586437586
PP_4517,0.25891974822105757,1.3463771908994604,0.38756408006008636,1.5988104600079187,0.5426220073096301,1.3127877607027132
PP_4519,0.41794753478424024,1.7725065355380325,,,0.5921764209204241,1.645399532885355
PP_4521,1.3094475832822505,4.752644379556209,,,,
PP_4532,0.09742451681231541,1.5690443155966127,,,,
PP_4539,1.108371453365673,3.1955247564387803,,,,
PP_4545,0.41996403021772,2.126356339301505,0.34720522100732065,2.77140699274692,,
PP_4546,,,-0.4957122899389229,1.5809238771368743,,
PP_4549,,,0.6262987957271934,2.0674571439790577,0.5387253853369444,2.417708483656436
PP_4553,,,2.1197719747698973,1.6924889645900207,,
PP_4554,1.9662256441564232,8.917620194805293,2.0885261924904475,2.141467954827332,1.7328761154885566,3.281527249149525
PP_4555,2.1706386253082703,7.93531997666032,2.828904092801063,5.433091764177815,2.6383732673516795,8.788368953510421
PP_4562,-0.674412411306333,1.8844281980582058,-0.417848886677121,1.7326688091695337,,
PP_4563,-0.2815495403500481,1.6385041412817904,,,,
PP_4570,0.46293902345427557,1.7052293431108994,0.5242370147718641,1.3351910677963745,0.5507602280745443,2.767905884107254
PP_4571,0.47370373023975926,2.86086104627574,0.44812501475564553,2.147567770081023,0.5421235616695858,2.3767953762300746
PP_4576,,,1.6003967316583942,5.6100683835045,1.3696034216291217,4.746889709276634
PP_4583,,,0.31647035921534794,1.498129096803109,0.4542522593348626,4.869172030897572
PP_4588,,,,,0.2787226947306565,1.8916158904044087
PP_4591,,,-0.29245689960243726,1.719965774680568,,
PP_4594,,,1.6977591159463112,1.399056156349751,1.6887577022410907,2.0468823696848726
PP_4616,0.8181337087196003,1.6780734950131369,2.149595910605396,4.364742092662356,2.1792268329903886,4.8828665059759055
PP_4619,,,-1.6907432746280822,1.585799508146558,-1.0239141236420228,1.7563039673111325
PP_4620,-0.5825800366151908,1.7702845281772064,,,-0.8183299919451811,3.024464396549496
PP_4633,,,0.8012501021921921,1.774751473719528,,
PP_4635,,,,,0.08359033133617054,2.0543582735843406
PP_4636,-3.5416727234682495,6.154991550302331,,,,
PP_4639,0.303410653960309,2.820776253806731,0.16451506829912313,1.5774116689149025,,
PP_4641,0.3643798109636364,2.302511969419313,0.44505976321754664,4.8945108530652215,0.49719286522167067,4.453042544420062
PP_4642,0.6266216283062556,2.1677490201674114,0.5661622362355206,1.8816328285779802,0.5744961197348062,1.9155016389460375
PP_4645,0.6344566475206213,3.9304888279806707,,,,
PP_4646,0.7305698701748676,2.907167655713409,0.7324428129840909,2.918315664901425,0.47814523976296397,1.4908162541288041
PP_4648,,,,,-0.6027407671806588,2.9228290983994514
PP_4651,1.7325800373656641,3.3337722667273235,1.316165140646642,1.477327941540084,1.7293285325200491,2.6623023900936555
PP_4652,,,2.8528762882565744,3.359680776877874,,
PP_4658,0.6556309851691056,3.0810517763797174,,,,
PP_4667,,,-0.5375908628437083,3.4678586605434027,-0.4063558315299687,2.7224928523778886
PP_4678,-0.5794433094401659,7.252954130122625,-0.5647154542407553,2.6379502291249404,-0.62629748996053,2.300950473091287
PP_4679,-0.3501304281713762,2.736856780004903,-0.476690653937743,5.252080472465606,-0.4303093109422289,6.294922498490688
PP_4680,-0.4465854955957316,3.2072823683985003,-0.4229703117305236,9.830912368863741,-0.4927648833315599,6.71274540697775
PP_4682,-1.2776655702781727,3.9608236626967206,,,,
PP_4683,,,,,-0.47956029589816923,1.4354364119333225
PP_4684,0.19326201639313118,2.355097856526597,0.20594104938213798,3.0549337457319004,0.28739901810086643,3.4321996760060065
PP_4689,2.0576534703729954,1.3951976524452747,,,1.5701142535262536,2.6269611413172815
PP_4692,,,0.7181713152498276,1.5256770779031592,0.5419625517199343,2.125497679024113
PP_4697,0.35071676772595745,1.5722665403375007,,,,
PP_4699,0.2691980921963701,2.1090977176463293,,,,
PP_4700,,,,,0.31627672508329263,1.874065268112232
PP_4708,0.2373948246115936,3.3189447762888467,,,,
PP_4709,-0.5119621233583951,5.314750267294082,-0.4166990444911973,1.6346054077145413,-0.3879023441715463,4.431962359722573
PP_4711,-0.8988632891363655,5.627731654984728,,,,
PP_4712,-0.24783126632164582,4.578325726300261,-0.1953052026789552,2.7861866542650984,-0.19969118021501092,3.7719653401303583
PP_4713,,,0.09204601743646837,1.9566024282290668,,
PP_4716,,,0.22082407874291687,1.6408841067439421,,
PP_4718,0.3094449573667476,1.6055429008008097,,,,
PP_4719,,,-0.36234019177620236,1.7415990903557808,,
PP_4720,,,0.5159787629870562,3.5042306107353176,,
PP_4722,,,,,0.27875779996898026,1.488567927609587
PP_4723,,,0.2604973541758888,1.4806145041089256,0.23831673253107957,4.3557029475510705
PP_4724,0.2683951160986872,2.5509784045486863,0.27818009426429957,3.5196410675401313,0.1825381398570377,1.8661229262886343
PP_4725,0.2946993609970266,4.477334481924523,0.21974021038880123,1.3875924025052555,,
PP_4727,0.115188232729826,2.5747004466715198,,,,
PP_4728,,,0.5687509743435468,1.7314636908194543,0.5535325869222584,2.875402803667204
PP_4729,,,-0.4506027709244644,1.3247987289350855,,
PP_4730,,,0.17901761792149207,1.3665806717870668,0.2340838257542271,1.8361531082263534
PP_4731,0.2689497127359959,1.326662276045265,0.25154709689809435,2.198941579235817,,
PP_4740,,,,,0.8838928142333037,2.802697669939416
PP_4741,,,0.632294200211729,1.7416845786424004,0.5736222811031718,3.2992910029053872
PP_4770,-0.330067701966145,2.476724689953726,,,,
PP_4783,0.9263552451734494,2.8722376036815636,,,,
PP_4784,,,0.19930230629469414,2.265266399931868,,
PP_4785,,,2.038904426940884,4.155879943053359,2.1744267197046137,2.15677741125235
PP_4789,,,0.9572290073938186,7.123163001546024,0.8321524548048269,9.430038662635942
PP_4794,-0.10872455874619316,1.6720872419091948,-0.29591106853717064,1.9244272348190525,-0.35959782932243656,2.6322115806913478
PP_4798,,,0.6738462344914571,5.454149925908031,,
PP_4800,-2.518543433371762,2.588349801861831,,,,
PP_4801,,,0.5157061998906792,2.5377604664755244,,
PP_4802,,,0.5708930986782511,2.2712925338270082,0.5523351317912885,5.4293610540111406
PP_4803,,,,,-0.4806838253469222,1.3490313401713656
PP_4805,,,0.9518544959652642,4.051500860894998,0.7931369091305855,1.6394020906389697
PP_4809,-0.25408530042774946,1.9356518648413836,,,,
PP_4817,1.4829546423523736,3.9398166487344013,0.6378847199276507,4.25439142504559,,
PP_4818,,,,,0.32467177886887055,2.041765163068729
PP_4819,,,,,0.7061572669035393,1.8704233734725046
PP_4822,-0.28810733356020174,5.078569705483402,,,-0.15360822302084542,2.12953291792777
PP_4834,0.3679663923321916,2.5014235277906742,0.41123975761478143,2.3442125778227902,0.42702884806085883,2.0938970767898915
PP_4841,0.4463281793611175,4.718951890176251,,,,
PP_4842,,,1.2692707839798287,2.4068554249659297,,
PP_4846,0.6201958740440858,3.126283568207903,,,,
PP_4848,0.3152741414448598,2.833065928253855,,,0.32441141887386465,2.043039746793827
PP_4856,-2.1157188433793452,4.430264606600833,-1.981813926489925,2.3632249790354383,,
PP_4862,0.2722762020686307,2.26435052500829,0.20643380683669674,3.5855486055899077,,
PP_4867,1.004378165778688,3.243500778007471,0.8870822023846431,1.449757797581467,0.8763855885422644,4.84902157632165
PP_4869,0.4601689544225995,2.4576476907666374,,,,
PP_4874,-0.5460883247121556,1.3513295675663115,,,-0.8770201216425628,6.608524580746027
PP_4876,-0.46658560668334365,3.3590168488925016,-0.30165895249232816,1.4316773859238887,-0.3450357518282179,2.413855501689655
PP_4877,-0.38195798578968665,6.814660570352097,-0.2534615693750683,1.7561362569316514,-0.27990057673716495,4.022074480004393
PP_4881,0.6837879918694404,3.786997876775521,0.7728682241903827,2.9589477940524658,0.7132205845732734,2.2659779494702157
PP_4890,,,0.2808263292998297,2.1385024168857285,0.3664032000378998,1.563942135239274
PP_4891,0.3362861621699347,5.402798747793768,0.26986639799458717,2.552240436869034,0.3243328968449129,2.7718450028407564
PP_4892,0.5503594868857279,2.7632961061237666,,,,
PP_4894,0.3824614654632747,2.0554870946113186,-0.6598535539356254,3.528637725802634,-0.6453577569383201,3.190003543583353
PP_4895,0.3658587981814915,1.6697246420701077,,,,
PP_4896,,,-1.244710447700285,1.5277196724078286,-1.2971989761442777,3.657242050774046
PP_4902,,,1.329330295490512,1.5776424772179771,,
PP_4904,,,0.8366633062097727,4.581041343779962,0.6450158180953791,2.1693509505037674
PP_4908,,,0.7388693189937845,3.986880905877391,,
PP_4909,,,,,0.24032481264595235,1.5558318789085033
PP_4910,,,0.5655830224197611,2.0325732218324983,,
PP_4911,-1.507326799014412,1.97631486170435,-1.081449067194202,1.6722575922328988,-1.0244532340818227,1.4088417271213503
PP_4916,,,,,0.43253000621859394,1.8215552101312587
PP_4922,,,-0.30885641079804027,1.9249700476839604,-0.33924385442539184,2.1665833161340324
PP_4923,0.8527073943970255,2.0596469147724843,0.7396446549703957,1.8431163998745854,,
PP_4928,,,-0.7537485946181938,3.024897478979144,,
PP_4934,0.30757408714452417,2.40816030443094,,,0.2815025268648632,2.9502521516837956
PP_4935,0.35917646548433896,1.7322393751295555,,,,
PP_4938,,,0.4682322138047396,1.3662130010824316,,
PP_4945,-0.3760967145142656,1.4465163401812025,,,,
PP_4947,,,-0.5626955494909555,1.4616327317899112,-0.5873137872048756,2.5393044535000104
PP_4959,1.0992628897133443,2.004250761297973,,,,
PP_4965,0.19147795952671534,1.5167749913295283,,,,
PP_4969,0.3600096480143357,1.374443707920191,0.45414725133598827,2.786869974701661,0.6490820737823534,1.9134191732639014
PP_4975,,,1.0712479421564371,4.53005140829313,0.920382374396036,4.566070056362353
PP_4980,,,-0.30137667217269887,5.697358928557289,-0.42602027780871593,7.3187391245203175
PP_4981,0.488909047951929,2.420672082169923,0.23780574190925374,1.6901522825098463,,
PP_4987,1.4042333279636112,2.5211639653162172,,,,
PP_4991,,,0.6082177215600496,1.3168589281803476,0.6330162589143417,1.4771942955528494
PP_4993,0.2532701141833952,4.0265628484155975,0.33070401948962797,2.208744377027608,0.2668283246410339,4.859019021907886
PP_4997,0.1800951875479232,1.8552978838191032,-0.20271580470820494,1.9798025239913937,-0.3258837177178921,2.4114320087319974
PP_4998,0.34640453985180036,1.71637039831345,0.48156360344728316,3.4759625576156545,0.34758423575521596,1.6707258449980296
PP_4999,,,0.2978324021411196,1.6079092747550723,,
PP_5000,,,0.19675159925797653,3.9484331492218767,0.3950898406697708,1.7409537558690817
PP_5001,0.28147161923605274,1.5271091004603639,,,,
PP_5007,0.6823704269596688,2.422705898481098,0.4866834397131221,4.124164650102808,0.4468328128212944,1.5775340647250369
PP_5011,,,0.19738659407947176,2.967680956327603,,
PP_5020,0.6981913970570174,2.3043704295483143,0.5105179745454211,2.6316124315131084,,
PP_5023,0.8593929408887648,2.303626923764388,,,,
PP_5028,0.42494389684144673,1.9884040116071882,,,,
PP_5039,0.3933251249762072,2.2294078199600498,0.47254924884278016,2.393239351814376,0.7206174398922855,2.745928666293667
PP_5040,,,0.2746899724371603,4.707275534721706,,
PP_5044,-0.26738405539833443,1.4147697931755305,,,-0.5638351767754277,1.3352842940091478
PP_5045,,,-0.17827422079733676,1.5297139574178151,,
PP_5047,0.3289166825448882,1.7699326807240205,,,,
PP_5048,0.33414073936970945,1.939868354651648,,,0.337787726400934,1.5072040528584316
PP_5053,,,0.3191660048394775,5.329464870149264,0.2996789940741245,3.204726057084831
PP_5055,,,0.19418638225013587,2.726587481203636,,
PP_5056,0.3301133642755675,2.2475007020496305,0.2733437428253834,1.6562758961985762,0.2554529724921945,3.05139426678805
PP_5058,0.5148324564425732,5.148154478738302,,,,
PP_5064,,,0.7149358784886658,4.079428407191501,,
PP_5069,0.45342786269685703,1.735144219365186,,,,
PP_5074,,,0.46341711107583594,2.0152939806902412,,
PP_5076,-0.3071674326204901,4.938306708378587,,,-0.22464839810497034,2.095662657994241
PP_5084,,,0.3556458209124441,2.7229310946107406,,
PP_5085,0.21971090003010477,1.3918953304359183,,,,
PP_5090,0.31624668520208776,1.4298289504652266,0.2405900973971142,1.4066364612684292,0.3000541229802188,1.437124926716693
PP_5094,,,,,-1.3848745693695559,1.596255503352882
PP_5095,0.30600279187811263,1.3719477998688292,,,,
PP_5098,,,,,0.8050749199187806,2.058263002591139
PP_5099,0.4138238070536609,1.3240038933803813,,,0.4229594663089543,1.8724427197097804
PP_5100,0.9151460056987542,3.2850087856207093,,,,
PP_5113,,,-0.5944187063802786,1.5325820122581315,,
PP_5126,0.7809908506283119,3.8640692859243484,0.7713923914339939,3.816343111177682,0.7301111286885961,2.412293906014964
PP_5128,-0.1804218486655144,2.3497614021565623,,,,
PP_5132,,,,,0.5216690912655882,2.0872570113490894
PP_5149,,,,,-0.24209901488102872,1.385278270305165
PP_5153,,,-1.4531964692300725,1.4248669907856173,,
PP_5154,,,,,0.3344764906879953,1.4608951545036857
PP_5155,0.1420958792423598,1.536150966657814,,,,
PP_5156,0.5378530433853406,7.36203550718129,0.6173126200929444,2.099984899050176,0.5708045368048329,2.6911077874618385
PP_5165,,,,,0.2483898181009156,1.3316817222356416
PP_5181,0.8809787279664745,9.263878520359441,0.5709815364755036,1.455277790917102,0.6200760822202794,3.5023036913520835
PP_5182,,,-0.7810078056903861,1.7508882738560612,,
PP_5183,-0.40158540070503473,1.7263785241086969,-0.7132852816010514,9.275963340949103,-0.6097392998742744,1.8447508044692762
PP_5186,,,0.7716824093650265,2.9680215131461756,0.8809935954395344,3.298486232522105
PP_5196,1.5873151187732433,1.678667104598744,0.9172883884532663,1.3994215258403928,,
PP_5197,0.7050062145450646,1.3968469972605022,,,,
PP_5199,,,,,0.6945653127405749,3.1682753266259014
PP_5201,,,,,-0.4332996968052729,1.563383411552369
PP_5214,,,-0.11623865204851631,2.704306163032355,,
PP_5215,0.25217351915028735,1.6558850793602782,0.29047077045815883,1.3049787203004997,0.43435637654930026,1.455630555097918
PP_5217,,,,,-0.40239934531523763,1.729897686314062
PP_5220,,,-0.5766478159617552,3.5809889357317926,,
PP_5223,,,0.7019491153043982,1.3849415071825935,,
PP_5227,0.31380703186542397,1.5136086628142906,,,,
PP_5231,,,,,-0.4932998906280234,1.9007422645821632
PP_5233,0.3488914233384032,5.693951732512292,0.27115223670902794,1.8689533601596684,0.3974087888279392,2.751247660073405
PP_5235,0.6590716002976061,1.7377656624525348,,,0.7794418303431375,1.8323555460643006
PP_5258,,,-0.8655785699921685,2.7027954842913386,,
PP_5265,-0.2195381316904325,1.5233024522905905,,,,
PP_5267,1.79479642967828,4.742760581518408,,,,
PP_5281,,,0.7514152401558164,5.005810764574055,0.7647172757845967,4.049107315663181
PP_5282,-0.5841796043250626,5.11157138061174,-0.3500691448733255,2.6085883179644913,-0.4275165767210989,4.873793563931196
PP_5283,,,0.31388352522864565,1.664415429108407,,
PP_5285,,,-0.41324267729566,2.713634265638937,,
PP_5291,,,0.11640398472052058,1.6051268188484427,,
PP_5292,0.10392980928673078,1.3749796878318037,,,0.16181695023582585,2.7385142378601692
PP_5294,0.32816598054486573,1.704457066450915,0.6135622989866613,1.9810234121380277,0.43614497708756156,2.2312218767675214
PP_5303,0.4807428862077422,3.0278817785764454,,,,
PP_5304,0.6746658653735994,3.748631655661657,,,0.47491915726065953,1.8264789510978907
PP_5309,,,-0.6594189614805138,1.528435212679748,,
PP_5319,,,,,-2.5461189714767065,2.031883690272984
PP_5324,,,-0.19363740125025533,1.44765855368385,,
PP_5331,,,,,-2.0125697023048246,2.151456274816225
PP_5336,,,,,0.403652501122857,1.7814250496325081
PP_5338,,,,,-0.9729994740702423,2.657239263676258
PP_5341,,,1.5216519289226738,2.821517121488334,1.1076529252715857,2.4681814774242996
PP_5345,0.46207488558672744,1.346070296805416,-0.30558938913502753,1.3813256860664378,,
PP_5346,0.7713236709727129,2.127323449643916,1.199021985365506,7.350508708057549,1.1005567324214471,5.00581724260111
PP_5347,0.5703162275837453,1.3322670075177454,0.702128084961428,2.5504509715132806,0.697549143317606,1.5349147334415687
PP_5350,,,-4.044205162921026,3.046875103016355,-1.4061585985878176,1.345644973265782
PP_5353,-0.5800954835115741,3.0814513544818936,,,-0.2922357095400006,1.3329946738799312
PP_5365,,,0.6762252188537804,2.5973410684978115,0.5657096970446666,3.220408060069791
PP_5366,,,,,0.7470835757763344,1.6750567017394684
PP_5379,0.46031750509060415,2.026969429371791,,,,
PP_5380,0.9306213132199896,1.9008261532069475,1.2407943892128412,1.7440653929732555,,
PP_5391,1.2863564950322577,1.3039903434168783,0.7506068200590186,1.3482930323087785,,
PP_5392,1.0033913880435616,2.9596362529168343,,,,
PP_5395,0.9080802647944346,1.499965906483559,0.6593627078369191,1.3984351496920395,0.5661350432639015,8.677171609760283
PP_5411,0.2473453417226567,4.211845214259254,,,,
PP_5412,0.40072020881563997,2.483778751393486,0.7507220934499098,2.452552928418222,0.8290830763607846,2.760789105460105
PP_5413,0.3825271969089955,2.809101632489036,0.5295422920762929,1.9722190782782072,0.5696899835531406,1.6424965297356302
PP_5414,,,0.664303460103206,5.804309718425623,0.7423078126104905,2.4555016639074547
PP_5415,0.44987797291835735,2.343180074082058,0.6373919458575921,3.5754321340379756,0.6956214399748033,3.0629561272664416
PP_5416,0.3031634482933445,2.6941360603045252,0.5244174253269124,2.1673588697363595,,
PP_5417,0.47951351766109124,2.6736580692699086,0.6922446761748265,2.2783713892100708,0.8400168515113833,1.3094726673019335
Q835L4,,,,,0.6885150469875804,7.533425193457364
YNR043W,,,,,0.14453390585172665,1.4785765413598824
b4055 JW4015,,,0.4132470718511213,1.7723293072701152,0.5013835079375597,1.702671922687936
