0,1,2
PP_3578-R3,0.09785368838209338,0.9935729603427116
PP_5288-R3,0.10556393776776653,0.9911470159420128
PP_0597-R1,0.0855687144324172,0.9949563244999476
PP_4667-R1,0.09021916915100525,0.9937413184040975
PP_3122-R1,0.09052381755718689,0.9909703956837068
PP_3123-R1,0.09896645032904365,0.9945710217945717
PP_2137-R1,0.09210513422730499,0.980529319940187
PP_2471-R1,0.06653960977952089,0.9870335176397929
PP_4737-R1,0.09203619309162907,0.9932365807284234
PP_0597-R2,0.09128667017934847,0.9942892555659987
PP_4667-R2,0.0976690434827221,0.9944469182673601
PP_3122-R2,0.09385559769866976,0.995798012749271
PP_3123-R2,0.08677679208167943,0.9955131083159443
PP_2137-R2,0.09566395505182926,0.9875279674386326
PP_2471-R2,0.05513070616580535,0.9879404662940898
PP_4737-R2,0.09106266315796509,0.9964430965561356
PP_0597-R3,0.09045454153324405,0.9921799143480475
PP_4667-R3,0.09670269135760218,0.992025471842228
PP_3122-R3,0.08033666027219608,0.9815998865158813
PP_3123-R3,0.07566202183654598,0.9934254544107006
PP_2137-R3,0.09423727975922916,0.9863804263195848
PP_2471-R3,0.07111285444498917,0.9895873213033505
PP_4737-R3,0.09750725954331296,0.9879189436812077
Control-R10,0.12243105796080153,0.9911338103446208
PP_4894-R1,0.11046113148355924,0.983689330292046
PP_2213-R1,0.11538143251468133,0.9759195586985399
PP_4487-R1,0.10305316168831499,0.9919668829392101
PP_4702-R1,0.13445548980250516,0.9832356246871268
PP_0528-R1,0.11914791984348282,0.9943809984747852
PP_0548-R1,0.1152709807064053,0.9911969849550569
PP_4636-R1,0.12457295172119912,0.9892991823995197
Control-R11,0.11896006947765021,0.9894161906667622
PP_4894-R2,0.11765168019494726,0.9756003468592345
PP_2213-R2,0.12267246189465927,0.9825316796039645
PP_4487-R2,0.10992291858462058,0.9942481540145344
PP_4702-R2,0.13581902070901214,0.9823563969533853
PP_0528-R2,0.11888253164415441,0.995545563216068
PP_0548-R2,0.11596805907628821,0.9916785011144524
PP_4636-R2,0.13285642240724332,0.9890981699405038
Control-R12,0.11995907816989128,0.9848528591830459
PP_4894-R3,0.11272670739185833,0.9765694517755317
PP_2213-R3,0.12308326526680256,0.9818585903721183
PP_4487-R3,0.11201405350962013,0.9933567569857772
PP_4702-R3,0.13316213149579553,0.9820682777739218
PP_0528-R3,0.11750906347319587,0.994434280954363
PP_0548-R3,0.11302257241961798,0.9922818932354979
PP_4636-R3,0.1258749866670998,0.9857781846068104
PP_3280-R1,0.12093522792527411,0.9856852875284485
PP_5419-R1,0.08834966548815923,0.9954553633491017
PP_5417-R1,0.11699213044931363,0.9889822816359236
PP_0806-R1,0.11810034855469712,0.9828749783379207
PP_0168-R1,0.12851489520397658,0.9836321047280064
PP_5335-R1,0.12683584125634628,0.9818236882796797
PP_3280-R2,0.12362061439004732,0.987910193117586
PP_5419-R2,0.08158572038037079,0.9953887006806393
PP_5417-R2,0.1144416758788376,0.9891617526767588
PP_0806-R2,0.11571580033313268,0.9843796641750646
PP_0168-R2,0.12354052153102067,0.9830542528733907
PP_5335-R2,0.12642764829830747,0.9840111418995302
PP_3280-R3,0.10372161298233742,0.990130654667079
PP_5419-R3,0.08626074225564578,0.9951810670159876
PP_5417-R3,0.10876958770592893,0.986095562334797
PP_0806-R3,0.11269899306127418,0.9880765491075845
PP_0168-R3,0.11614263379166492,0.9819204424291889
PP_5335-R3,0.12156486636839124,0.9837004789337805
Control-R13,0.09186260972960153,0.9866614790197208
PP_4121-R1,0.08154743073394181,0.9927121968619015
PP_4122-R1,0.08739286007926318,0.9893260535502363
PP_4130-R1,0.09079496333889125,0.988836857156411
PP_0999-R1,0.09269952856886127,0.9833535972951206
PP_1031-R1,0.0960446949085696,0.9839805443851435
PP_1770-R1,0.06120573506760357,0.9875301637089463
PP_1664-R1,0.09385780695183817,0.980041525817211
Control-R14,0.08085078768964339,0.9759004650695959
PP_4121-R2,0.08042787713324889,0.9929522505135152
PP_4122-R2,0.08766092450956253,0.989586787544167
PP_4130-R2,0.09416399072996644,0.9840128095012225
PP_0999-R2,0.09335674086708168,0.9816967553119121
PP_1031-R2,0.09731910098065302,0.98526071661711
PP_1770-R2,0.06320285045815101,0.9880662181835466
PP_1664-R2,0.1014190365644692,0.9776424946388986
Control-R15,0.08567678844349838,0.9838799363582857
PP_4121-R3,0.07976568377626092,0.9939529584959543
PP_4122-R3,0.08826298985372966,0.9888842492036026
PP_4130-R3,0.09371502914429349,0.9824929459695688
PP_0999-R3,0.0930560370046793,0.9831951478675584
PP_1031-R3,0.0948345346481453,0.9819084759466947
PP_1770-R3,0.06331756274507495,0.9825795109765291
PP_1664-R3,0.0991122709049855,0.9767579531478516
PP_4175-R1,0.106708559865831,0.9807619511799387
PP_4174-R1,0.09228888840591962,0.9926583852522732
PP_4189-R1,0.09217410290679737,0.9774229641822442
PP_4188-R1,0.08089766358132214,0.9758305623113228
PP_4187-R1,0.09685221029936542,0.9836570039420559
PP_0691-R1,0.09279321096147702,0.9808101394257597
PP_0001-R1,0.07534292588003898,0.9837787251294469
PP_4175-R2,0.1047913827349248,0.9849903287082165
PP_4174-R2,0.09070308968113358,0.9907351915493153
PP_4189-R2,0.08975792045294462,0.9732594577802113
PP_4188-R2,0.0828102162602311,0.9779511045428577
PP_4187-R2,0.09546726257312205,0.979531196765384
PP_0691-R2,0.09048928497069658,0.9834284056403249
PP_0001-R2,0.0835574328588869,0.9867138780765777
PP_4175-R3,0.10950500076789076,0.9750117181917924
PP_4174-R3,0.09698453482977185,0.9939498761294253
PP_4189-R3,0.09299454684729029,0.9756410011351295
PP_4188-R3,0.08117455468762949,0.9721852519273164
PP_4187-R3,0.09698955382308982,0.9798001562193549
PP_0691-R3,0.0949222324491194,0.9778596034088285
PP_0001-R3,0.07962167841100493,0.9900282572801619
Control-R16,0.1300682137545881,0.974554358038533
PP_4116-R1,0.1299958648378578,0.9801989368027915
PP_4043-R1,0.11436080013135567,0.9892733199270073
PP_4862-R1,0.12019485025972192,0.9812700929790854
PP_0103-R1,0.11136213777258294,0.9883482031791512
PP_0104-R1,0.12093087980932235,0.9865627244653767
PP_0105-R1,0.13059038845523988,0.9829195371118948
PP_0106-R1,0.1205673767023081,0.9893922161288368
Control-R17,0.13052445018455236,0.9809285226616276
PP_4116-R2,0.1320853482297002,0.9801555329307732
PP_4043-R2,0.1322556107955729,0.9864878558614424
PP_4862-R2,0.12927524279844987,0.9831008922297088
PP_0103-R2,0.11219549033762849,0.9862430265283787
PP_0104-R2,0.12164509514908071,0.982888204091679
PP_0105-R2,0.09781284084996678,0.9747253035596717
PP_0106-R2,0.12994866436537417,0.9917705959466074
Control-R18,0.13062311732321624,0.9804589572185829
PP_4116-R3,0.12984296944229146,0.9794267991363732
PP_4043-R3,0.13276580873816787,0.9841410057550178
PP_4862-R3,0.12900530112417496,0.9841247479757194
PP_0103-R3,0.11100474581063594,0.9852989706855114
PP_0104-R3,0.12027951160986507,0.9843348039756038
PP_0105-R3,0.12696437192323226,0.9773620035659457
PP_0106-R3,0.1167829510956722,0.9814588556214399
PP_1317-R1,0.1208363428325942,0.9775757143270951
PP_1318-R1,0.11492931996398154,0.979539445874098
PP_1319-R1,0.1257854887040441,0.9822866137985028
PP_0812-R1,0.10193488688255872,0.9890554428347459
PP_0813-R1,0.1284776401179017,0.9890142508096091
PP_1317-R2,0.11881051114122604,0.9806830627039652
PP_1318-R2,0.12295911805616568,0.9822330033343948
PP_1319-R2,0.13104487872596446,0.9785968552630873
PP_0812-R2,0.0937675217882179,0.986879880318021
PP_0813-R2,0.12769857260407538,0.9883707279559028
PP_1317-R3,0.12071786998386796,0.9761112492266754
PP_1318-R3,0.11239154267481566,0.9815244292581701
PP_1319-R3,0.12126901484046086,0.9830180121883624
PP_0812-R3,0.10030941172956387,0.9857735710051522
PP_0813-R3,0.12482578345673921,0.9877531982630272
PP_0812-R4,0.09148316973783027,0.979786223515596
PP_0813-R4,0.0709705842049686,0.9730685297909824
PP_0814-R1,0.06467229685467962,0.9663126634684973
PP_0815-R1,0.06382127725275996,0.9961718169411122
PP_1023-R1,0.0914027120894489,0.9819593335831998
PP_1240-R1,0.09482158407508087,0.9702827017022453
PP_5128-R1,0.09160326405095758,0.9834010526925471
PP_0812-R5,0.09246021101372498,0.9784030892159964
PP_0813-R5,0.0841605715108231,0.9930557911923634
PP_0814-R2,0.06520443366481121,0.9682014109236724
PP_0815-R2,0.07433443420682931,0.9949688638615133
PP_1023-R2,0.09409122528001854,0.9831217377696706
PP_1240-R2,0.11745273789700494,0.9795746137759587
PP_5128-R2,0.08876505131475342,0.9815999566065226
PP_0812-R6,0.09101495234617599,0.9721945751139364
PP_0813-R6,0.08368099820496484,0.9905093312158556
PP_0814-R3,0.06740001943464333,0.9688893014531075
PP_0815-R3,0.07705325564024283,0.9975834381763353
PP_1023-R3,0.09645788596507249,0.9785014073564431
PP_1240-R3,0.10310689842081819,0.9872200898879094
PP_5128-R3,0.08134548431667696,0.9796313377268807
PP_5064-R1,0.10260659158461125,0.992347016121335
PP_2095-R1,0.08144287425199456,0.9848746444626015
PP_1769-R1,0.0662145997582532,0.9943590706957828
PP_4635-R1,0.09719197336483222,0.9827843434280077
PP_1610-R1,0.09581715404431071,0.9917507728334434
PP_5186-R1,0.07911605919571713,0.9835061623060112
PP_4161-R1,0.08018733107369404,0.9891538518267011
PP_4160-R1,0.08513459485482744,0.987538866736905
PP_5064-R2,0.11715882072808027,0.9718464991012367
PP_2095-R2,0.08880590961080946,0.9841824374371783
PP_1769-R2,0.06636567343816901,0.995017165193644
PP_4635-R2,0.08860734382011322,0.981254843719159
PP_1610-R2,0.10482746727997472,0.9852531222343428
PP_5186-R2,0.08498445052140544,0.9848333797075415
PP_4161-R2,0.08046196991071722,0.9898180916662546
PP_4160-R2,0.08287689698869466,0.9874608649950538
PP_5064-R3,0.10009931011120625,0.9851801397346337
PP_2095-R3,0.08821387615999601,0.9793034352493026
PP_1769-R3,0.06875001182994823,0.9924355227446922
PP_4635-R3,0.08888615267254082,0.981156367734821
PP_1610-R3,0.10410155082291292,0.989452254676694
PP_5186-R3,0.07901186408309976,0.9790368815515765
PP_4161-R3,0.08973557145462634,0.9902307513754907
PP_4160-R3,0.0769858401498823,0.967344728290259
PP_4159-R1,0.12055918610407211,0.988346143580832
PP_0658-R1,0.14181691095608936,0.9798040805157674
PP_1506-R1,0.08654837639248895,0.9659490307390541
PP_1620-R1,0.12411029171564222,0.9829160002454796
PP_4266-R1,0.1301557225880801,0.9891296964426669
PP_1457-R1,0.1290263158547402,0.9836058038185649
PP_5203-R1,0.12286459305731012,0.9836010290648318
PP_4159-R2,0.11196080392042372,0.9891665367509963
PP_0658-R2,0.1299596613431641,0.9863736731964673
PP_1506-R2,0.09701393121381643,0.9891568646034694
PP_1620-R2,0.12423789361728058,0.9831392532834125
PP_4266-R2,0.0923944187436493,0.9462661015461813
PP_1457-R2,0.12464394662418748,0.9853639025384149
PP_5203-R2,0.12673754833836462,0.9852452498146466
PP_4159-R3,0.09779874609242392,0.989377990868597
PP_0658-R3,0.13552504151509942,0.9855464300799159
PP_1506-R3,0.09028895955692998,0.990196969292069
PP_1620-R3,0.11756153763263483,0.98240268316242
PP_4266-R3,0.12259600016546483,0.9827242701646287
PP_1457-R3,0.09537117026564498,0.9796718217135533
PP_5203-R3,0.1301971414924784,0.985823574667644
PP_0277-R1,0.1193797430195994,0.9851444715755618
PP_0226-R1,0.1068585697471066,0.9826869524544927
PP_0225-R1,0.11500026658921658,0.9867327291064323
PP_4651-R1,0.10665554121095128,0.979066381858282
PP_4650-R1,0.11635794081426132,0.9848283686418359
PP_4193-R1,0.07687726986643166,0.858669301350329
PP_4192-R1,0.09977801972657419,0.9970455609045322
PP_4191-R1,0.1359357904670016,0.9187507891204099
PP_0277-R2,0.12475928092047199,0.9839121609362586
PP_0226-R2,0.11651436368573018,0.9780009754135588
PP_0225-R2,0.1091003699373411,0.9870652897052373
PP_4651-R2,0.12734397508957118,0.9828318428148852
PP_4650-R2,0.12039583146519253,0.9857454140226588
PP_4193-R2,0.10004242775675914,0.9741323496960217
PP_4192-R2,0.08009354949447542,0.9865764259997979
PP_4191-R2,0.16887921916347537,0.88739536031846
PP_0277-R3,0.08172954375388591,0.9772077219994431
PP_0226-R3,0.10655556222039425,0.9875820904644876
PP_0225-R3,0.10835778276051106,0.9863605290085052
PP_4651-R3,0.11481559555646349,0.9813435617611425
PP_4650-R3,0.11188602520465304,0.9819491194587441
PP_4193-R3,0.13876740084423672,0.957969453219613
PP_4192-R3,0.09951623412088936,0.9917563702528611
PP_4191-R3,0.17080956196596175,0.8518481728143337
PP_0897-R1,0.0969725415189059,0.9819210471392308
PP_0944-R1,0.09970858752877568,0.9851765825751507
PP_1755-R1,0.09836664614357311,0.9881708110032595
PP_0654-R1,0.09580528059087907,0.9887013880556685
PP_0751-R1,0.09512478829623167,0.9893923939772704
PP_2925-R1,0.08465512606557353,0.9908410825298481
PP_1251-R1,0.18426391899161318,0.800706267049587
PP_0897-R2,0.09860890338957935,0.9794943615653839
PP_0944-R2,0.09736542629809805,0.9818457273269554
PP_1755-R2,0.09649940064628271,0.9872453016314887
PP_0654-R2,0.08729790666726665,0.9607765210777304
PP_0751-R2,0.09563668978776729,0.9856570969791226
PP_2925-R2,0.088696085416087,0.9863397359660314
PP_1251-R2,0.13940522509135878,0.8610665662277127
PP_0897-R3,0.09664751705717634,0.9792895301861767
PP_0944-R3,0.09917736686428576,0.9786653762541765
PP_1755-R3,0.09676793995454701,0.9880523505604774
PP_0654-R3,0.09071877260178376,0.9898271398775335
PP_0751-R3,0.09761690826603112,0.9844548408175965
PP_2925-R3,0.08503959177394484,0.9885960412861292
PP_1251-R3,0.14059655717560493,0.8000645087345124
PP_2112-R1,0.09805406500682692,0.9827771639412167
PP_2339-R1,0.09066983635890503,0.989349919654186
PP_4011-R1,0.10045424716504242,0.9833978375924913
PP_4012-R1,0.07684384107799071,0.982486824125864
PP_4185-R1,0.09378320824430916,0.9870532816609983
PP_4186-R1,0.06545890621072079,0.9833505455331485
PP_4119-R1,0.07741764948545594,0.975697818937485
PP_4120-R1,0.09401233493802524,0.9963111947924285
PP_2112-R2,0.09550805472970487,0.9848406275849713
PP_2339-R2,0.09007298773232755,0.9921925910716379
PP_4011-R2,0.0953874407582346,0.9883641447647685
PP_4012-R2,0.0726701060992699,0.9799347114131033
PP_4185-R2,0.09729072248491233,0.9876638723814691
PP_4186-R2,0.06504111488729442,0.9841016379157504
PP_4119-R2,0.019334866891008926,0.9732752269421027
PP_4120-R2,0.09423653054190503,0.9953965503924955
PP_2112-R3,0.09636488550983696,0.9842795985817132
PP_2339-R3,0.08940084752376606,0.9905579164941059
PP_4011-R3,0.0907363527518251,0.984976311524415
PP_4012-R3,0.017111321869562934,0.9784206124878462
PP_4185-R3,0.09793165357512484,0.9826114398538381
PP_4186-R3,0.06655812717328775,0.9820444062947107
PP_4119-R3,0.07041984106341131,0.9800925692741725
PP_4120-R3,0.08895899285857711,0.9950071888063347
PP_4123-R1,0.1062588268411041,0.9901674916487594
PP_4128-R1,0.12869749452360124,0.9947114826054875
PP_5420-R1,0.12487478847286557,0.9778375247611355
PP_5416-R1,0.1050627370353529,0.9834597989561386
PP_1607_NT1-R4,0.09737402621879053,0.995786802452604
PP_4679-R4,0.13258387284058076,0.9850604092803943
PP_4678-R4,0.12886600669529458,0.9860713399190266
PP_4123-R2,0.12608860981910489,0.992075572907062
PP_4128-R2,0.1316748614311476,0.994975824949189
PP_5420-R2,0.1311828465668396,0.9792141750801594
PP_5416-R2,0.10538584461916038,0.9829880788289753
PP_1607_NT1-R5,0.09954903739090684,0.9915326356485497
PP_4679-R5,0.12564266345980446,0.9871680995763705
PP_4678-R5,0.12726479211431263,0.9851391670008453
PP_4123-R3,0.1298620479484357,0.9918415382080248
PP_4128-R3,0.11803181670595139,0.9956777870059245
PP_5420-R3,0.12755175739499752,0.9788183366824899
PP_5416-R3,0.10028439740618293,0.9842413790778782
PP_1607_NT1-R6,0.09673996488907527,0.9927611044891325
PP_4679-R6,0.12570491545379128,0.9860242609744156
PP_4678-R6,0.12729301451356467,0.9863158204348962
