Protein,PP_0226_PP_0437_PP_0751-R1,PP_0226_PP_0597_PP_4678-R1,PP_0226_PP_0897_PP_5288-R1,PP_0226_PP_2339_PP_3365-R1,PP_0368_PP_0597-R1,PP_0368_PP_0812_PP_0944-R1,PP_0368_PP_4191_PP_4192-R1,PP_0437_PP_0528_PP_3578-R1,PP_0437_PP_3365-R1,PP_0437_PP_4116-R1,PP_0528_PP_5288-R1,PP_0597_PP_1769_PP_4862-R1,PP_0658_PP_0815_PP_4187-R1,PP_0658_PP_1506_PP_3071-R1,PP_0658_PP_2136-R1,PP_0751_PP_1620_PP_4678-R1,PP_0774_PP_1607_PP_3578-R1,PP_0774_PP_1769-R1,PP_0774_PP_2213_PP_5288-R1,PP_0812_PP_2095-R1,PP_0812_PP_4121-R1,PP_0813_PP_1769_PP_4191-R1,PP_0813_PP_4120-R1,PP_0813_PP_4189-R1,PP_0813_PP_4549_PP_5288-R1,PP_0814_PP_1769-R1,PP_0814_PP_3123-R1,PP_0814_PP_4192-R1,PP_0814_PP_4192-R4,PP_0814_PP_4862-R1,PP_0814_PP_4862-R4,PP_0814_PP_5288-R1,PP_0815_PP_1317-R1,PP_0999_PP_3578_PP_5186-R1,PP_0999_PP_4120_PP_4191-R1,PP_0999_PP_4679-R1,PP_1319_PP_1457_PP_4192-R1,PP_1319_PP_4121_PP_4667-R1,PP_1319_PP_4678-R1,PP_1444_PP_4189_PP_4191-R1,PP_1506_PP_4651_PP_4862-R1,PP_1607_PP_4550-R1,PP_1620_PP_4116-R1,PP_2112_PP_2136_PP_4678-R1,PP_2112_PP_4188_PP_4862-R1,PP_2112_PP_4189_PP_5186-R1,PP_2137_PP_4011_PP_4120-R1,PP_2137_PP_4116_PP_4187-R1,PP_2137_PP_4189-R1,PP_2137_PP_4189-R4,PP_2213_PP_2471_PP_4266-R1,PP_2339_PP_4186-R1,PP_2471_PP_3754_PP_4667-R1,PP_3123_PP_3755-R1,PP_3123_PP_4667-R1,PP_3123_PP_4862_PP_5186-R1,PP_3123_PP_5288-R1,PP_3365_PP_3754-R1,PP_4122_PP_4188-R1,PP_4189_PP_4550_PP_4862-R1
sp|Q88CZ1,1.47801759,0.637098442,0.067432509,2.728047675,0.030324878,2.160962045,1.403107914,0.011718022,3.279174415,3.207095668,0.536400726,0.610653777,0.057217571,1.419700087,0.328840069,0.847099902,1.219192509,0.293972855,2.126605204,0.91436357,0.034144851,0.148157534,1.478437613,0.094094092,0.413557401,0.995374759,0.238467076,0.206329003,1.068274593,1.67554514,1.423611986,1.371955354,0.484753772,0.005651254,0.083058357,0.790102946,1.660191979,1.061067874,0.04872335,1.115805636,0.471130645,1.231392548,0.354027558,0.515018923,0.275385431,1.370851922,0.349022908,1.348452057,0.500978586,0.774256079,1.615781955,1.404329069,0.758611348,1.215493423,0.061778298,0.111301627,1.21418948,1.337709744,0.489151192,0.944703472
sp|Q88CZ2,5.005002233,0.617872593,0.31942094,1.047020902,0.792176648,0.265478044,0.685542067,3.248453355,0.193310254,2.390408701,0.573052506,0.571368905,0.407931353,4.119822719,0.519265212,3.98039917,0.10561537,0.526466465,2.195637965,0.627118364,1.566903445,1.319202966,0.733265061,0.039221656,1.350970256,0.635030253,0.502132858,0.279908601,0.650661656,0.744178644,0.145699203,0.826488874,0.547337809,1.260333824,0.451741057,0.200691358,2.616154056,1.013270076,0.108573627,0.052003042,0.179680632,0.685278994,0.190897903,0.225708647,0.336024817,1.489840536,1.679372263,2.67837185,5.6667692,3.889297913,0.755966284,0.715127655,0.596248058,0.149755337,0.450108268,0.107980868,0.687381687,0.5204085,0.379099521,6.198336486
sp|Q88CZ4,1.0122714,0.004116411,0.69576716,0.179215547,0.379262644,0.036564302,0.126944795,0.527801696,1.181918454,1.050007192,0.250171301,0.487191909,0.210730248,0.415529442,0.600048745,0.396973958,0.715451804,0.682969666,0.418665258,1.739948881,0.035826183,1.08075456,2.585523496,0.569073345,0.00478233,0.675403538,1.226293893,0.600653604,0.006084546,0.023924548,0.112442403,0.546174264,0.537470232,0.319709091,0.38915089,0.057524549,0.940672982,0.285269494,0.40418582,0.041043846,0.301165773,0.577776848,0.585106249,1.402201877,0.166916424,0.539649677,0.329400034,1.187220348,0.188025917,0.072659504,0.119759392,1.291496489,0.255978927,0.333163979,0.299403902,0.639748251,2.366343505,0.117111658,1.702181294,0.450372188
sp|Q88CZ5,0.323177448,0.256318738,0.183950644,0.389027026,0.29843796,0.18681951,0.22498627,0.195032042,0.210127462,0.282043976,0.240402928,0.238809711,0.186973749,0.22211804,1.920065909,0.224128996,0.2982906,0.683125482,0.361542708,0.256452472,0.190243664,0.211286167,1.607688091,0.20347777,0.2264852,0.258705235,0.776938952,0.213733595,0.263726418,0.603539121,0.157492904,0.324134958,0.231181065,0.193029888,0.20221303,0.247958225,0.208867936,0.454691212,0.186653726,0.058399923,0.159521165,0.461913928,0.409686368,0.247581367,0.168622789,0.256237063,0.733914419,0.304506279,0.416974338,0.249546909,0.296914078,0.601384069,0.246581006,0.613554563,0.199961592,0.324263556,0.496628413,0.225785051,0.235768571,0.260561601
sp|Q88CZ7,0.354344325,0.331768686,1.540641759,0.375771172,0.237954301,0.3069132,0.320685541,0.456743082,0.315359211,0.442874063,0.185280229,0.325519279,0.781147144,0.319642825,0.319818012,0.320351692,0.346104275,1.611716529,0.410626331,0.458820722,0.190947175,0.338308346,0.34312638,0.312974399,0.184835128,0.363471762,0.318127671,0.384898645,0.150832719,1.355354382,0.494586361,0.354859478,0.348019917,0.309189859,0.44442293,0.328709277,0.314890306,0.34172855,0.764737508,0.271324142,0.195400785,0.471682624,0.249455584,0.328743279,0.300196592,0.33165124,0.297625481,0.348047282,0.189748247,0.329278314,0.264646313,0.301858701,0.232222718,0.272420153,0.627758514,1.338543447,4.142905028,1.514482209,0.623992629,0.33310331
sp|Q88D00,0.357980479,0.451041947,0.197695903,0.528540898,0.00874182,0.918130159,0.367318402,0.336543198,0.213770109,0.466417085,0.441301347,0.440300675,0.407980281,0.20849851,0.045544044,0.431270542,0.476172137,0.433141334,0.512970753,0.451043911,0.410053971,0.423316543,0.471103269,0.364241353,0.375638748,0.452400246,0.354197613,0.300879061,0.145504518,0.472702669,0.389019107,0.491444338,0.435617482,0.361898549,0.374118685,0.445882269,0.421776851,0.359404065,0.090293875,0.278760544,0.199041623,0.462086535,0.539990624,0.4457353,0.396225422,0.401919455,0.391752405,0.479738637,0.480213527,0.446856942,0.331099678,0.433919076,0.445044792,0.147298378,0.41619169,0.491323354,0.414662646,0.432354234,0.438454535,0.414998847
sp|Q88D01,0.00344662,0.027803688,0.237968183,0.775946068,0.715913605,0.295365843,0.20701714,1.537383472,0.470599567,1.396309621,1.038593551,0.259116684,0.110898056,0.486266133,0.217703131,0.085678717,0.519606977,0.003328138,0.101668211,0.309801655,0.344402657,0.7393884,0.304181699,0.648773426,0.256096833,0.599993264,0.464281638,0.070092832,1.282502534,0.160203115,0.268362144,0.074355335,2.307409773,0.016283955,1.170007487,0.245604019,1.457835924,1.163260477,0.044537414,0.03134954,0.084808733,0.217024726,0.518608958,0.145333727,0.356305256,0.532666145,0.311346928,0.182654677,0.822902095,0.151079229,0.04644027,0.287793183,0.816726371,1.441968504,0.052403417,0.332310079,0.068370102,0.557878687,0.328590721,0.888522233
sp|Q88D03,0.290137956,0.081221441,0.485261188,0.66879187,0.719356607,0.426751684,0.04670511,0.918611833,0.320294848,0.427020029,0.425853611,0.633845276,0.637346181,0.105041768,0.094285874,0.303369978,0.058531792,0.199606828,0.056402889,0.488715727,0.160263882,0.227440148,0.093522204,0.323944467,0.082798248,0.749392043,0.122133163,0.051955973,0.587373713,0.012498772,1.493295839,0.358630376,0.4592337,0.190158995,1.197392,0.401071487,3.918172853,1.081212646,0.105170002,0.348894725,0.169319833,0.08728153,0.490105476,0.42586976,0.219123889,1.866614461,0.037675943,0.197352016,3.012816111,2.101520472,2.855063964,1.282923063,2.540803506,0.514969196,0.106587418,0.248950315,1.029537053,0.55914789,0.508164997,1.789206777
sp|Q88D04,0.66815254,0.454207199,0.794125646,1.747367441,0.084195181,0.384420909,0.066398841,0.077217046,0.124041091,1.054778947,0.366997047,0.248460284,0.879929151,1.819626314,0.648967956,0.882001608,0.715980276,0.64125157,0.413824414,0.015897777,0.792000493,0.283215908,0.241742111,1.924328393,0.181495961,0.098770467,0.320262605,0.374772545,0.267408283,0.396462851,0.328251705,0.564737003,0.428947381,0.805839642,3.5228321,1.054014461,6.137924743,0.89587347,1.683493976,0.104704152,0.243989889,1.020765934,1.335115904,1.679774014,1.388394774,4.773811832,0.690920498,0.24023031,4.865119182,3.102577295,1.750817905,2.288303782,0.564423784,0.08660446,0.604592307,0.563253868,0.404930288,0.284916437,0.900621135,4.761999501
sp|Q88D05,0.827526309,0.023773197,0.014291114,0.153252731,1.12490786,1.467586897,0.864863506,0.524147209,3.409928045,0.198830928,3.179814454,0.39027553,0.326380892,0.486034976,2.184952249,0.639023367,1.208442897,0.882579639,0.371522231,0.839879634,0.384772893,0.528744429,4.066849365,2.634359799,0.170597495,0.8013167,3.049072803,0.073726683,0.10497181,5.907318467,2.586796185,4.185132297,0.938778029,0.976083847,0.306958226,0.170607172,0.146482335,1.38260035,0.025238325,1.90194152,0.479258747,1.233487179,0.196703478,0.087844103,0.274012854,0.622300339,0.050081137,0.436644272,3.450031323,3.680288466,1.534366197,0.896971517,1.118603184,0.500244958,0.371587029,0.118002203,0.926614698,0.920141622,2.546256204,1.688341413
sp|Q88D06,0.038250547,1.007814067,0.463863432,0.379982792,0.053272386,0.299042982,0.033990702,0.299243629,0.559920721,0.250450183,0.961614433,1.068156587,0.695122892,0.146687456,0.605595222,0.151056096,0.011948975,0.075370848,0.267354199,0.576631598,0.602444611,0.234592636,0.614849309,0.026251062,0.053794598,0.584583481,0.135088217,0.05138493,0.187655445,0.262833903,0.236414862,0.205608441,0.448157135,0.467847895,0.144679214,0.447736426,0.154205725,0.828557805,0.275772232,0.369196684,0.345371237,0.073013293,0.018895292,0.301869392,0.57993756,0.03569362,0.513557808,0.198993868,1.226644624,0.316949937,0.463136323,0.049613643,0.123353407,0.358932377,0.350726175,0.061485699,0.267764576,0.11428295,0.055119016,0.089475478
sp|Q88D07,1.385196025,0.349274349,0.165278904,0.728119742,0.469183056,1.271174447,2.214112725,0.855507812,0.231826946,1.778246296,0.96904105,0.532171512,0.173702953,0.262508257,1.125294075,0.576765661,0.464855965,0.827201048,0.079041034,0.525556785,1.872639021,0.232862942,1.243040505,4.350721317,0.274261072,1.40262466,1.630173576,1.907208815,0.373735582,0.164415066,2.278901845,0.839046463,1.231685669,0.188835286,0.49193586,0.331188552,0.412324494,0.475068207,0.171966269,0.110193874,0.109326703,0.403730041,0.117279759,0.04388747,0.130205328,1.829323091,0.704273637,1.791473648,0.814314338,1.043620454,0.465226619,0.437133814,0.327434143,0.024473483,0.402387958,0.542077667,0.40574749,0.268367978,0.397201044,0.364502487
sp|Q88D09,1.416537934,1.376770322,0.106286964,0.900215452,1.665821049,1.566557097,0.241444068,0.608501399,0.326215291,0.186972422,2.269167545,0.405353428,0.098923741,0.067604545,3.305784412,0.581477404,0.467792365,0.528698281,0.606428012,0.069336754,1.020883641,0.311643759,1.235459568,0.660572375,0.084597605,1.373316048,2.90589323,0.29751967,0.043404635,2.714994338,1.522696008,3.256110963,2.111117656,1.439982455,1.993460177,0.745395726,0.382034255,1.514750024,2.325695458,0.036956762,1.362181327,0.002435836,0.537947627,1.202426728,0.5605932,0.432841485,2.463640562,0.094950182,1.248988345,3.486704125,0.552913135,1.015783401,1.306062979,0.41193444,0.871254933,0.229434463,1.810279677,0.505682524,0.046474608,0.457219053
sp|Q88D10,1.398409187,1.590807218,2.506858381,1.675265505,0.042165593,2.55903884,0.468611503,1.047121608,2.486706655,1.629474301,0.950862983,0.753211891,0.83910723,1.74222202,0.459693643,0.366533821,0.404865713,1.188673225,1.344854415,0.738939284,0.598836703,0.032074529,1.198425506,0.969876556,1.078112418,1.440519401,1.712689602,0.990326505,2.890182674,0.125162679,0.45763705,1.209205773,2.418361464,1.212446016,0.496523659,2.778992257,2.806543606,5.031153179,1.231807002,4.807592856,1.212222719,0.4513649,0.882839235,0.205328518,0.488718133,3.467356576,1.913032404,0.310825627,1.677626362,0.736681996,0.011269288,1.640014155,0.040179716,7.622936228,0.609575318,0.294962764,0.193949809,0.930054035,1.157398732,3.417592357
sp|Q88D13,0.26614248,0.23048696,1.637271677,0.050901603,0.032884439,0.390294886,0.76369789,0.45394524,0.247967207,0.508734735,0.463366204,2.151116256,0.048911643,0.640754637,0.00753047,0.070213928,0.075044614,0.278850274,0.748513478,0.77654829,0.445116135,0.475805116,0.394295555,0.315023411,0.017524441,0.265437984,0.084461488,0.081217781,0.027939543,0.320985909,0.732962423,0.549763774,0.845557973,1.830754581,0.441472354,0.52064021,0.432518288,1.375708342,0.026881319,0.156621298,0.155785581,0.125916598,0.051927129,0.159480273,0.089599269,0.296248146,0.004018244,0.465018358,0.196001991,0.039597404,1.3162823,0.151251201,0.141350174,1.24653844,0.873554313,0.947658822,0.075718316,0.750767774,0.231478194,0.069915141
sp|Q88D14,1.773665933,0.637098442,1.507981326,2.728047675,1.604392055,0.065950562,1.40592892,0.011718022,0.172343643,1.39316906,0.536400726,0.610653777,0.057217571,0.326353213,0.328840069,0.361037443,1.219192509,2.568297357,0.262290275,0.91436357,0.034144851,1.410712409,2.585223601,0.094094092,0.413557401,0.292503914,3.431071199,0.826586545,1.068274593,1.67554514,1.571573097,1.112065451,0.484753772,1.305410306,0.89859258,0.790102946,3.062585312,1.061067874,1.446719277,1.115805636,1.550682456,9.230949388,3.822482353,0.515018923,0.275385431,0.770548686,0.349022908,1.319198953,0.378087031,0.774256079,3.878532063,0.385015647,9.014337084,1.215493423,0.061778298,2.920462335,2.271686481,0.263324397,2.872635579,1.321542129
sp|Q88D15,0.719954302,0.340793385,0.438418597,2.124921954,3.423811169,2.508283766,0.479228362,1.090417628,0.517729131,0.471068027,1.827831263,0.45838828,1.545841174,1.103470491,2.626345417,0.490185192,0.144972138,0.22878275,0.229793885,1.380936163,0.48377067,1.098763825,0.628013696,0.430483355,0.619631407,0.085561277,1.591160123,0.352236054,0.161015325,3.623402215,1.963658537,1.769588477,2.227835158,1.908497116,0.294815583,0.145605731,2.390807803,1.225263175,0.395974892,0.012146917,0.554087178,0.915070689,1.255225859,1.465694702,0.197773265,3.037126024,2.48218758,3.021149001,1.435874886,1.363146741,0.944751046,2.720270639,1.394297296,0.029819635,0.323023092,0.028396352,0.396508355,0.816201864,1.050181532,1.89670622
sp|Q88D16,0.166038052,0.604567966,0.203619031,0.662276144,0.327613236,0.619458428,0.319543647,0.078058722,0.692538791,1.639505805,0.113352113,0.111334322,0.064815305,0.30138356,0.122288259,0.052986647,0.07634632,0.155952853,0.311839046,1.226928027,0.365525823,0.079989958,1.40798652,1.710848971,0.008791023,0.257991933,0.159699627,0.28410759,0.225576287,0.61910272,0.167092753,0.626439562,0.951201972,0.435767205,1.050100875,0.136030077,0.025139016,0.145654581,0.550848078,0.307815946,0.063891442,0.202718358,0.635196918,0.098565405,0.62762598,0.628097742,0.040907887,0.42453006,0.007383196,0.656087473,0.117413388,0.004273539,0.162619253,0.182448879,0.440595891,0.062243623,0.039188134,0.10807982,0.194013493,0.191113305
sp|Q88D17,1.248016638,1.364181158,0.742506495,1.368573587,0.007661027,0.66156497,1.001760706,1.457859831,0.216364757,0.200791644,2.261948225,1.212648909,0.622637038,0.195043841,0.280436392,1.547701677,0.366426537,0.468019131,0.528685785,0.89105885,0.939229267,0.710642301,1.529859299,0.188305629,0.215353739,0.866112725,0.806369001,0.482920504,0.555497793,0.945406249,0.212836353,0.231686432,0.24676942,0.029597703,0.042585484,0.287233731,0.686286608,0.592446952,0.134299289,0.534030146,1.15643789,0.195454762,0.29056836,0.918923875,0.399631306,1.18002635,0.057392375,0.433330582,0.421744564,0.010181615,0.020157028,0.018026297,1.076835112,0.898648827,0.31376075,0.625536724,1.05837826,0.231275753,0.898828836,0.608059327
sp|Q88D21,1.089216903,0.888515697,0.277145364,1.2006287,0.293605627,0.269779161,0.802492221,1.997657165,3.999240532,5.617984778,1.62707115,2.564193809,0.172285077,0.235431508,1.915554988,0.566511707,0.880075662,0.582772683,0.013621308,0.172291226,0.373012625,0.43010102,2.257247902,1.596083311,1.023104812,0.6700107,3.911486627,0.004101935,0.120877137,2.960556954,2.72460682,2.728605727,4.163754369,0.924429302,2.933591143,0.360292989,4.197196792,4.492689076,0.813634937,0.355500383,0.189715525,0.490472033,1.233394919,0.441495711,0.916223424,0.700522568,0.499772551,0.732297111,0.505630953,0.584969131,2.916434943,2.94294214,2.567337499,0.741768418,0.187549742,0.077595803,0.624061321,0.427555868,0.667100178,0.460212514
sp|Q88D26,0.391713814,0.3505747,0.600058955,0.431172083,0.376557539,0.306146392,0.478071284,0.311468458,0.321210874,0.366449609,0.44278372,0.339456359,0.306258877,0.089287846,0.329190053,0.641138278,0.376592256,0.503666034,0.414900167,0.350544652,0.308368321,0.629648482,1.523179318,0.316939412,0.06132045,0.303334571,0.231687647,0.323532018,0.355081313,1.00254105,0.286856669,0.392478266,0.265070892,0.310186565,0.316119305,0.077557691,0.538808147,0.011215004,1.104921936,0.220755246,0.107515408,0.08070621,0.300517186,0.345099351,0.131464789,0.294959194,0.19206691,0.421940241,0.286008835,0.208247694,0.666911918,0.195190528,0.344348597,0.245548099,0.314660177,0.55447731,0.362492089,1.635849538,1.046461934,0.353123806
sp|Q88D27,4.441363701,0.70326209,0.465739944,0.680600766,0.435522862,0.40403637,0.94263353,2.056694133,1.501895713,1.258354265,0.21097992,0.62210196,0.965834745,0.31085481,2.54997794,2.646542719,0.888798334,2.971504768,2.011962781,1.544659751,2.390480285,0.593699954,3.346041465,0.148674496,0.09487638,0.433618694,1.338287576,0.713511377,0.456496594,0.549697899,1.070763177,0.286507399,1.345744669,2.467965913,2.88616553,0.245606783,0.029848339,2.503272278,0.080486265,0.120070566,0.193799346,1.808493908,0.887357245,0.090623142,1.164065395,0.371985359,0.757395537,0.161696546,0.885357791,1.620367796,1.985164225,0.053529705,0.693264412,0.081083752,0.092481465,1.366524353,0.120055588,1.050678666,2.066176998,0.034339608
sp|Q88D28,2.153490973,1.095241902,0.326046227,1.304569422,0.645345231,0.370995034,1.20401062,1.547957897,0.938632067,0.803770344,0.254004068,0.914174268,0.819343828,0.484317904,0.901401806,1.720279052,0.015737465,0.066313593,0.727615652,0.096171401,1.301756412,0.793378064,0.226659317,0.491074173,0.961988535,0.453643266,0.107248745,0.841852607,0.764342133,0.116019207,0.761468425,0.101619352,0.169250329,0.170535086,1.340334353,0.735795149,0.067311597,2.723906218,0.692319162,0.42209663,0.063570315,0.20688979,0.542257656,0.650137478,0.839525599,0.906619999,0.094292499,1.197741539,0.578417112,0.736590084,0.652619292,0.391625818,1.049876196,1.312206244,0.847379611,0.260333741,0.020385612,0.801551107,0.188248586,1.211281586
sp|Q88D29,0.785785909,0.889560971,1.080376465,1.374600394,1.049949564,0.417452476,0.170109794,1.451213059,0.785094631,0.107521211,1.718059067,1.603442896,0.76707755,0.267005092,0.561782852,0.565464553,0.682216167,0.445878341,0.228247179,0.054963242,0.124965672,2.042857876,2.980762518,1.0973953,0.300704004,1.38602121,1.410911891,0.005770878,0.154338273,1.283457739,0.981350994,1.744997206,0.452173309,0.131505134,1.481824674,0.686412854,1.180496058,0.644942473,0.945284449,0.756122706,0.043774536,0.594804016,0.473865692,0.065450399,0.275515068,0.81196098,0.440028136,0.525454573,0.475775891,0.758738096,0.643195395,1.593906575,0.973276523,1.800646026,0.120387136,0.342071138,0.141450875,0.235207641,0.494674342,0.503002435
sp|Q88D30,0.64810776,1.112875703,0.353879656,1.545078926,1.452687177,0.003735682,0.067954327,0.35699451,0.083339405,0.131331159,0.860115218,0.674307494,0.150264459,0.425604033,0.209209601,0.348340419,1.88380527,1.766083242,0.450442039,0.320725003,0.422118774,0.007848869,4.143563216,1.593709894,0.109326255,0.491032891,0.548591229,0.091423887,0.199402684,1.374104213,1.340999369,1.626362711,0.246145777,0.325756999,1.04534627,0.083487857,0.042814066,0.766288344,0.513345624,0.251050318,1.169840969,0.207551327,0.316154018,0.296036137,0.323549111,0.278539636,0.617021791,0.302751747,0.326402152,0.373301796,0.28690673,1.50914152,0.207754428,1.072749929,0.042063149,0.066086624,0.145192989,0.235303901,1.63048566,0.011746848
sp|Q88D31,0.034104071,0.377504128,0.300250321,1.592216039,0.019664871,0.342732018,0.214382515,1.997250039,0.578968176,1.737199517,4.140772592,2.387938737,0.709807224,0.404775464,1.357307394,1.601954427,4.397186825,1.920309732,0.169592228,0.296100527,4.570260176,0.130799406,4.990590731,0.43625212,0.120125613,1.569588681,0.183694991,0.898507879,2.470842806,1.512741129,2.542521042,1.948928822,0.94779958,0.242780768,0.742928997,0.943004342,0.752500727,0.176344193,1.379320477,1.452841294,1.035893523,1.257178849,1.618304469,0.082174463,0.16825231,0.120909397,0.250535602,0.249739938,0.133772639,0.649436035,0.328697324,1.237639513,0.662722658,1.321523738,0.447589319,0.182128798,1.396570417,0.250918218,0.108920852,0.061499847
sp|Q88D33,0.784247465,0.489189675,0.8557137,0.151871879,0.426666935,0.179546334,0.195404627,0.864575664,0.432516695,0.147009498,0.493152762,1.092906213,0.148377016,0.368774961,0.596460779,0.082711394,0.067374015,1.49071758,1.945485798,0.495843677,0.33718696,0.876665718,1.10123947,0.335537884,0.323718916,0.393161308,0.22534261,1.133140929,0.15198759,2.049728225,1.021286463,1.211969532,0.229348271,0.056132734,0.004368254,0.3137679,0.13379661,0.332993845,0.279575894,0.485012412,0.669466998,1.817030803,0.388733627,0.011886996,0.088153904,0.187953304,0.83854326,0.297453746,1.630167906,2.144483617,0.119888876,2.33431504,0.214063595,0.030531898,0.362546132,0.118279694,1.871733399,1.632027543,2.336319221,0.054707305
sp|Q88D34,0.666023431,0.597428859,0.520543926,0.323398188,0.368691483,0.288894014,0.092579588,0.054821766,0.549206593,0.361152472,0.024591593,0.014593722,0.024293767,0.373984052,0.220855235,0.564092256,0.640650665,0.217153941,0.149422334,0.185189768,0.337377978,0.004900058,0.194876815,0.038504861,0.558380711,0.095337964,0.140573656,0.066893918,0.1050062,0.649644397,0.055193199,0.22206247,0.332982137,0.032493502,0.131909918,0.247737868,0.192657194,0.646182626,0.0308424,0.13678587,0.494486677,0.233280425,0.133920217,0.310550108,0.709184263,0.348682815,0.420162477,0.072085234,0.810109553,0.158440341,0.445070906,1.081267926,0.587744911,0.048082845,0.458022701,0.667237838,0.899667054,0.459111431,0.076339431,0.324169862
sp|Q88D35,0.980663554,1.353366532,0.156835025,0.925062123,0.150567327,0.541042619,0.44085191,0.833874009,0.461197968,1.417610348,1.615434453,0.285716893,0.129618128,0.027924729,0.106609667,0.219868285,0.843903071,0.922789127,0.005979574,1.04154451,0.143993017,0.860055471,3.005743658,0.499271596,0.488084375,0.208737184,1.199451816,0.13278811,0.030657989,0.430039473,0.024551608,0.861181555,0.350637303,0.5843273,1.266601193,0.197147589,0.584992628,0.877185887,0.221459707,0.051575366,0.98124074,0.083233258,0.292432624,0.081369924,0.155939967,0.109800791,0.259533697,0.372859304,0.06879588,0.041678149,2.773376339,0.236938386,4.087234577,1.140570785,0.419318921,0.005436337,0.1194719,0.000275372,0.679134909,0.805895845
sp|Q88D36,0.008353927,0.184927737,0.776572391,0.01046966,1.266540354,0.05124293,0.208582133,0.051371875,0.476535685,0.272089049,1.580320083,0.497451239,0.130584495,0.054879173,0.341486801,0.062392793,0.539667838,0.024451232,0.583117187,0.045585084,0.059779705,0.244540868,1.227534296,0.393469894,0.09214663,0.156052514,0.272144056,0.479180102,0.079041648,0.312927991,0.659266039,0.645974414,1.947682734,0.463860153,0.470692175,0.504038806,1.122598439,0.092279846,0.730614204,0.356512039,0.463316274,0.859169347,0.351283621,0.22506638,0.445494337,0.360939674,0.100211689,0.19741784,0.893383543,0.506159734,0.471336579,2.232823723,0.015529755,0.389061163,0.077971559,0.887873109,0.083817304,0.771671789,0.184094519,1.035758472
sp|Q88D37,0.747686239,2.205168565,1.960152628,2.806402271,1.166416046,1.291055462,1.480783391,1.36621231,0.294314985,0.251858268,4.526771557,2.989434591,0.201851459,0.170238838,3.108184009,0.620046533,3.477095581,0.971451391,1.114743115,0.131635896,3.946440576,1.578692497,4.490542851,0.707336682,0.596681221,1.430987241,1.407971715,0.316860612,2.132744735,1.457855802,2.910932695,2.405606137,2.71535959,0.150535405,2.162033143,0.650039799,3.575348346,0.147198054,0.668846268,0.815817991,1.176726898,1.12770619,0.106018327,0.391622549,1.58957693,0.318617474,0.230379411,1.537366136,0.16168585,0.881974965,2.643859931,5.308365273,1.477667952,1.915201151,1.680582451,3.189398427,0.620653472,0.473925228,0.025608935,1.322226024
sp|Q88D39,1.032742146,2.173343148,0.747275095,3.691172385,0.61497714,0.167044261,1.615959529,0.007936292,0.180852849,0.211835971,0.606072052,3.006535426,0.039915481,0.39338936,0.058067954,0.210751297,0.422254424,0.539312627,0.100435174,1.010808129,2.170087117,1.337432888,0.017871956,0.133628372,0.691696288,1.432216642,0.271798701,0.077188905,0.983951823,0.246680995,1.168192625,1.133570076,0.553575367,1.775177314,1.458565298,0.104719422,0.332759527,0.542817618,0.904861853,0.183676319,0.396528163,1.85045935,0.101582552,0.149260166,1.346472524,2.243696473,1.185116964,0.137200593,1.564747835,0.428437274,0.044216277,4.770562293,1.466997468,0.093691633,0.226469029,1.59390257,0.068240724,1.050702258,1.162363846,0.004085447
sp|Q88D40,0.094604053,0.58139576,0.737077784,1.51867383,0.24810897,0.161525685,0.094035381,2.360123256,0.210062518,0.935167377,1.694240891,0.942508213,0.29128989,1.696475647,0.623884139,2.366263425,0.756599168,0.34491861,0.371679742,0.30067189,0.102772824,1.002745494,0.320684446,1.037187262,0.123190995,1.317156578,0.001570338,0.154727061,0.928848028,0.127032229,0.695223522,0.489472777,0.846145195,0.071135516,0.280587818,0.382474518,2.220628089,0.168243411,3.105438712,0.240681283,0.086211364,0.387084904,0.103780841,0.133640056,0.374663421,0.207863192,0.036929474,0.06735782,1.854816219,1.150164491,0.043591076,4.961186534,0.596952914,0.269344679,0.313685726,0.896911144,0.03372185,0.354228042,0.526375732,0.337232739
sp|Q88D41,0.552466581,0.03000955,0.006702835,0.091152308,0.263873588,0.011830096,0.770370829,2.650220105,0.101822033,0.19635096,1.753203044,0.495380932,0.546018854,1.39410028,0.002267082,0.659164085,0.594033797,0.47381716,1.121501559,0.187146054,1.428800201,0.35056202,3.149348705,0.6365164,0.474525721,0.465461784,0.062669043,0.605009422,1.441303607,1.641447109,0.55530686,2.615541923,1.913638251,0.417417754,0.099952218,0.440380858,1.659185133,0.36967183,2.128175342,0.10120628,0.432297531,1.795739262,2.0795814,0.45403133,0.376032125,0.549019426,0.364127015,1.338960102,0.546276869,1.192169806,0.180178662,2.783456091,0.775561614,0.253766264,0.099590999,0.14581539,0.347786864,2.059865844,0.095976257,1.725431072
