Protein,Spearman_Correlation,Average_Abundance_Control
Pp_1959,0.25325028073478095,0.004189445777777777
Pp_1941,-0.0557276321422276,0.0021834256
Pp_1918,0.22405178037321644,0.00597528225
Fabf,0.011366769276077418,0.025925993333333335
Acpp,0.22104549151163966,0.2723575438888889
Fabg,0.13483092781158723,0.10294454288888889
Fabd,-0.05248872584124296,0.04413646372222222
Plsx,0.21919369443787984,0.0041618545833333334
Rpmf,-0.12989046023308526,0.13839531300000002
Pp_1910,-0.06720479758550768,0.018021872
Maf-2,0.15548143841771614,0.0032632388125000003
Pp_1908,0.2140729807771518,0.02379724072222222
Rne,0.1461751057090054,0.0792344306111111
Murb,0.23627553932404025,0.004316402875
Kdsb,0.2506499836267174,0.02082318183333333
Pp_1901,0.4621043113372463,0.00382878423076923
Pp_1899,-0.054737525373171496,0.002012977133333333
Pp_1898,0.09725003192910119,0.007905597
Pp_1895,0.1812608257067701,0.01662207077777778
Pp_1894,0.480223370129298,0.007955235230769232
Pp_1893,0.37141468989537135,0.006836749555555555
Pp_1892,-0.12277014195567164,0.0036733366000000003
Pp_1878,0.1354141050014579,0.001992281
Pp_1876,0.013275853959537324,0.033064333333333334
Pp_1874,0.21490618860992497,0.009129556555555557
Pp_1872,-0.055454591897392956,0.03729831888888889
Htpx,0.3524363478424482,0.0029780485000000002
Tpm,0.1343230642157376,0.00208864175
Dead,-0.3657486824752605,0.11494120044444446
Pp_1867,-0.034826622346453125,0.0032156999999999997
Pp_1866,0.08519995567501203,0.014497528333333334
Ohr,0.2639994039307008,0.07347232233333334
Efp,-0.24878709724702094,0.4064203203333333
Pp_1845,0.15202824661854097,0.02303610111111111
Pp_1843,0.25076901990569306,0.001503737
Pp_1842,0.3205659588698313,0.002655444461538462
Pp_1838,0.20448304999282158,0.006466587411764706
Pp_1832,0.1719359060334354,0.006107727125
Aroc,0.3427874674737595,0.03523768461111111
Prmb,0.11499214807090632,0.01694536622222222
Pp_1826,0.20785918639874087,0.028425672444444446
Fole1,0.20789507722132378,0.026100916111111108
Pp_1821,0.0864809237749587,0.017102187555555558
Pp_1819,0.14734476268789234,0.0024618784615384618
Pp_1816,0.2015917712427777,0.010314429944444443
Pyrf,-0.06253014236180342,0.02242990205555555
Kdsa2,0.24619745125251663,0.013845415166666666
Pp_1806,0.5367056018805859,0.002970317529411765
Wbpm,0.1608348228275138,0.0017178261538461541
Wbpy,0.08424303661161184,0.0030187426153846157
Rmd,0.2393304143327617,0.014835389500000002
Gmd,0.21827139460739356,0.100720513
Pp_1795,-0.05228746325103654,0.006822518333333334
Pp_1794,0.07820405138752576,0.007632075529411764
Pp_1793,-0.07977510100302736,0.001573374
Pp_1792,0.2628700017407757,0.003604135
Pp_1791,0.27682121464020615,0.025317998166666668
Pp_1790,0.19217657342657343,0.012927134714285715
Pp_1789,-0.053467731122928845,0.017821823166666667
Pp_1788,-0.8039215686274511,
Pp_1787,0.2085605975065064,0.032070851166666664
Pp_1786,0.2702668486419938,0.0406464015
Rmlb,0.08223537366215052,0.06765699655555556
Rmld,0.2252007678152128,0.026650128944444445
Rmla,-0.09007802054268342,0.05196102655555556
Rmlc,-0.14835349104062012,0.0090716755625
Pp_1780,0.27110577713840567,0.023773477222222224
Pp_1779,0.2461687917758035,0.01881733672222222
Xana,0.19437392023899486,0.02208330088888889
Pp_1776,0.3909108740912218,0.058775079722222213
Pp_1775,0.28384615384615386,0.005625449333333333
Rpsa,-0.45203671536761253,0.5558152980000001
Cmk,0.2499962368203063,0.03304394094444444
Pp_1770,0.056476407968011226,0.05779458583333333
Phea,0.08586908525041269,0.03928961472222223
Serc,0.24980049862639103,0.05150337966666666
Gyra,-0.16408576724713062,0.05444522727777778
Mtna,0.10764114325862628,0.0032810485625
Ubig,0.366293012346847,0.01094665661111111
Pp_1764,0.25550703992187135,0.025903491000000004
Pp_1763,0.4555247332164756,0.016707130666666667
Pp_1761,0.14072613643698023,
Pp_1759,0.3327506283325372,0.0023047375454545455
Pp_1758,-0.26613494656309855,0.004301721
Bola,0.14530854384373884,0.006107953142857143
Pp_1756,0.29060414542290486,0.02360889272222222
Fumc,0.3587474833772748,0.0192921525
Pp_1752,0.42978255411284755,0.017568230777777777
Asnb,-0.009334045571978622,0.0024027266666666667
Pp_1743,0.08931611983296771,0.0025383282222222222
Pp_1741,0.07770124275737036,0.009526583411764706
Pp_1738,0.1615624689929541,0.00294903225
Minc,0.09582541369643015,0.006283792352941176
Mind,0.12073052578897761,0.059042543499999996
Mine,0.016640507741495187,0.01938528366666667
Apeb,0.11196659189292209,0.023916836166666667
Pp_1726,0.42470988487909095,0.014987032722222222
Pp_1721,0.20382299289897424,0.0067282324999999995
Pp_1720,0.14712246329441084,0.027700770277777773
Prc,0.30130499900321583,0.051391094944444445
Fklb-2,0.31180025819748886,0.08264978361111112
Nirb,-0.6190476190476191,
Rdgc,0.18714821016002336,0.041530553888888884
Pp_1695,0.3806968854575499,0.005706674357142857
Pp_1686,0.29255899251890377,0.009103215000000001
Cobo,0.10453586197308627,0.001676685
Pp_1668,0.1245241318238494,0.0038625135384615377
Pp_1666,0.35255171741505004,0.011035364277777779
Purm,0.2798635803416855,0.05989748577777779
Pp_1663,0.314804449136455,0.01413596438888889
Pp_1661,0.39386997177222993,
Pp_1659,0.4148729026743282,
Pp_1658,0.03791226104482306,0.0101715825
Pp_1657,0.2576400175118045,0.004562512714285714
Rela,0.1836532517844602,0.04614211838888888
Rlmd,0.2970527878123902,0.0027470644
Cysm,0.33012431379773066,0.012438280666666666
Gacs,0.2845952600820511,0.0016741038
Pp_1646,0.21411967075297259,0.024504520944444445
Arsc-1,-0.18547275509300826,0.0030019956666666667
Wrba,0.08318186701924452,0.006208618437500001
Ttca,0.05066498523459214,0.006773928777777778
Fpr,-0.21165450234629415,0.07574527955555554
Pp_1635,0.34935266488528705,0.05071223594444444
Pp_1633,0.484876284034954,0.002614965833333334
Pp_1631,0.19950562259697746,0.0036961858125
Reca,-0.19667735611551232,0.0958373096111111
Pp_1628,0.500613271348053,0.003929200777777778
Muts,-0.14791325738073868,0.04593339066666667
Rpos,0.10374843238387943,0.0150068785
Nlpd,0.4573995462688105,0.001852886277777778
Pcm,0.16468331806555575,0.005244351142857143
Sure,0.2285868197940636,0.010055519142857143
Trud,0.21687110061332895,0.005138999529411764
Ispf,0.31027333332146806,0.0033418063529411764
Pp_1617,0.3132603508203574,0.0038325802
Pp_1616,0.30112816736684117,0.014021628333333333
Eno,0.15347365848803768,0.1137681913888889
Kdsa1,0.13603456899650165,0.018432503000000003
Pyrg,0.22095545401438207,0.09994779772222223
Acca,0.08371593061324277,0.04385859961111111
Dnae,-0.1487986306463428,0.01120615561111111
Lpxb,0.16541244504076036,0.005202094
Lpxa,0.11785819105740836,0.023807452444444446
Fabz,-0.013053107991150056,0.02630185877777778
Lpxd,0.19230054909552244,0.0054535015
Omph,0.15868738540371702,0.09009404083333333
Bama,0.3869680449372653,0.047548037888888894
Pp_1598,-0.23478967443203935,0.006845459083333332
Dxr,0.07444691568754375,0.010249810055555557
Frr,0.21685607151359132,0.12977389233333333
Pyrh,0.14312486095753427,0.02571528172222222
Tsf,-0.32932357778129545,0.6003274598888889
Rpsb,-0.41872795159074133,0.38567696116666667
Map,0.09369452420074746,0.032965709333333336
Glnd,0.34858040628833975,0.00932692322222222
Pp_1588,0.01348328645824027,0.04844973494444445
Pp_1549,0.23373558228709138,0.0050270746666666675
Dapd,0.3102989996234621,0.08593572866666666
Pp_1528,0.3508760655361086,0.0032561201250000003
Pp_1526,0.33430383155319193,0.0041600874999999995
Dape,0.17628813988174966,0.011663833666666668
Pp_1523,-0.29106187929717336,0.005614199285714286
Cspa-1,0.3546058758295658,0.013965886272727273
Plsb,0.11142973224410993,0.006437765699999999
Pp_1518,0.2650549269409905,0.017674477666666667
Pp_1517,0.19293673250472942,
Pp_1516,-0.136154276004024,
Rsmj,0.2439155125639738,0.0028167603125
Pp_1510,0.29125980165587756,0.010886121666666665
Pp_1507,0.20704793537413815,0.0055486266111111114
Ppc,0.3455528494202092,0.015733454111111114
Pp_1504,0.41024995902179884,0.001062851
Pp_1502,-0.29363950578398057,0.04826187155555555
Pp_1500,0.27341792867845266,0.002732567333333333
Pp_1499,0.206860166755448,0.01496046822222222
Pp_1498,0.3393872179886636,0.00296723775
Lyss,0.08404192950233492,0.08455965094444445
Pp_1494,0.43443296191456926,0.008506645611111112
Cheb3,0.36046021733402034,0.00166662
Pp_1488,0.32020865244044544,0.010256845611111108
Pp_1487,0.04572098385083755,0.001733713
Pp_1486,0.38360182174956975,0.009213949882352942
Pp_1484,-0.3054945054945055,
Pp_1481,0.2279440038325296,0.018615835166666664
Pp_1478,0.20358032604661364,0.05648816666666667
Pp_1476,0.009821604387886219,0.024218544722222225
Pp_1475,0.27824292637979897,0.006040845529411765
Thrc,0.01694348312640687,0.09854756338888888
Hom,0.4032830644345997,0.053560292055555556
Dsbc,-0.17123067408781692,0.002616916
Rpls,-0.23145561070116408,0.30637451566666674
Rimm,-0.06600463605382711,0.011293365
Rpsp,-0.5192645425264346,0.5373351269444444
Ffh,-0.1058280573062762,0.03643978922222222
Pp_1459,0.1921772465235317,0.0031709888888888887
Purt,0.3701160176984821,0.040887449222222226
Pp_1453,-0.08826852639487288,0.002719066888888889
Gcd,0.3097415999140214,0.013912991111111113
Lon-1,0.23221836861462053,0.05160748961111111
Cmoa,0.2866442453793788,0.0031834688333333334
Pdxj,0.24564307522798312,0.023755973277777776
Era,-0.03453660132327827,0.026387300444444442
Rnc,0.14801146064523255,0.012240120333333333
Lepb,-0.030337656035863126,0.028773732388888893
Lepa,0.0094832577840565,0.039735736111111114
Algy,-0.06564968249021319,0.06352316277777778
Algn,0.16950889936638555,0.02548714261111111
Algt,0.3209908886275789,0.009096035222222222
Nadb,0.005087830862807789,0.016727752
Pp_1424,0.12264019172272964,0.003960893722222223
Pp_1423,-0.05206962796726654,0.027077523722222222
Pp_1418,0.015390508494905848,0.004018005294117647
Pp_1412,0.2791784779406153,
Pp_1406,0.09383715952013127,0.005919431058823529
Bglx,0.079162320796719,0.009235665333333332
Dctd,0.21301558561407916,
Pp_1400,0.19668481209546482,0.006734237666666666
Pp_1399,-0.08800877905761358,0.02390243766666667
Pp_1398,-0.057473164375768424,0.009701568714285713
Pp_1395,-0.42469410456062295,0.0039040150000000003
Pp_1392,0.2951067414608328,0.01997991583333333
Pp_1389,0.11923651241283005,0.014492812777777777
Ttgr,-0.2309329877823029,0.005583699363636363
Ttga,0.016475352647656743,0.030337933277777777
Ttgb,0.20512350227914083,0.012390056722222223
Ttgc,0.1286831837056703,0.0043464198333333336
Pcac,-0.12847728775247663,
Pcad,0.18500604573251886,0.010013343444444444
Pcab,0.2367860119709448,0.0062164048125
Pcat,0.19265207111583726,
Pcaf,0.05987173815256789,0.0017493771666666667
Pcar,0.015694344091861406,0.01773081838888889
Pp_1373,0.05808001604670349,0.008914777666666667
Pp_1372,0.3715258421274851,0.013431890666666666
Pp_1371,0.286687098117131,0.016146507500000004
Puru-2,0.19760406926927723,0.03990353283333334
Pp_1366,0.084727192774724,0.3964596635
Sbcb,0.00515145690957626,0.008184661722222224
Pp_1363,0.41045472443986963,0.0025806394
Pyka,0.18042514235796916,0.12293788644444444
Grol,-0.0683253592290737,2.283662603333333
Gros,0.11577788563330448,0.6673051615555555
Pp_1358,0.36076204160177316,0.011392392055555556
Ampg,0.2530079747431929,
Pp_1353,0.04392961664943232,0.012766122235294119
Pp_1350,0.18736093031723983,0.0016952900000000001
Pp_1349,0.02550083441483856,0.004486494142857143
Pp_1348,0.23739485795019027,0.008200678333333333
Pp_1347,0.0008047878083503802,0.025532257555555556
Seca,0.2987977402190981,0.09139754744444445
Lpxc,0.1352203970198833,0.11767118316666668
Ftsa,0.019612779078565543,0.049654079722222216
Ddlb,0.1068038844443101,0.028357595611111112
Murc,0.1356206276243275,0.021958159166666668
Murg,0.10986424902743984,0.013663793833333333
Murd,0.32445358722980555,0.017007360555555556
Murf,0.16737386966638834,0.02635856905555556
Mure,0.25748163870798013,0.018710205388888887
Ftsi,-0.045220470049827724,0.0031871714285714287
Rsmh,0.26854008716711353,0.020928618000000003
Rsmi,0.16210273677288567,0.024689479
Pp_1325,0.09147183263069328,0.06474114444444444
Gmha,0.13473298159799615,0.012359643222222223
Pp_1322,0.30596851509995504,0.018998073944444444
Sspa,0.16424735294126505,0.014772651222222223
Petc,0.10652080888390147,0.04615266177777778
Petb,0.2656417300919216,0.010395267888888888
Peta,0.19498708170304246,0.040831366166666674
Rpsi,-0.3891166001575397,0.5173279592222222
Rplm,-0.4502490582760503,0.39461149016666663
Pp_1314,0.34567552129587525,0.03171239794444444
Zape,-0.014550285777680819,0.017863138833333334
Trps,0.15337526188914669,0.05042850294444445
Pp_1309,0.024742934347347513,0.045594859055555555
Cysnc,0.09678351326042524,0.13571484016666666
Cysd,0.14212202790073034,0.0581460248888889
Pp_1302,0.21049884843589758,0.01087834861111111
Algw,0.389593674999812,0.004452964888888888
Aapp,0.04950823445222765,0.02431844372222222
Aapm,0.07386945009037084,0.0019677285
Aapq,0.07939042968846356,0.01354805
Aapj,0.25871877807885413,0.1707176863888889
Estb,0.12743154416313998,0.008320431888888888
Rhlb,0.26069651805565763,0.009295090222222224
Pp_1291,0.17048167093178726,0.06517343083333332
Pp_1289,0.12409787948184034,0.0021803557999999995
Pp_1274,0.18975140381771044,0.005387791058823529
Pp_1272,-0.14887583338957486,0.008889105944444442
Pp_1262,0.15341918034811308,0.006260313470588235
Pp_1261,0.055400290033913446,0.03917382861111111
Xena,0.05140271493212669,0.0033973468333333336
Mqo2,0.5488083778872626,0.026339003111111106
Pp_1246,0.2143649636911471,0.00704346
Pp_1245,-0.144887126127628,0.002669993
Purc,-0.21453906839736428,0.08785755694444446
Pp_1238,0.3317498441141079,0.04386451833333333
Pp_1236,-0.04212916295041088,0.03639000328571428
Pp_1235,0.26564432973944097,0.019207775055555557
Pp_1232,0.299513013194945,0.007000680722222222
Pp_1230,0.45163027967973884,0.014748275666666668
Quec,-0.0020242914979757085,0.00212357
Tola,-0.012793643239255113,0.005125461750000001
Tolq,0.168682120906796,0.021764918777777777
Pp_1218,0.182595548703316,0.004529391272727273
Ruvb,0.13200937517171282,0.008372787611111111
Ruva,-0.0401406090621401,0.003954172538461539
Pp_1214,0.0816345478709052,0.009373023
Asps,0.17047372012814604,0.13056233799999997
Pp_1210,0.3125022343821444,0.08374483299999999
Pp_1209,0.16248031196995014,0.005969882888888889
Pp_1207,0.3087963753077148,0.010420778666666668
Oprd,-0.1817375867526522,0.5008446336666665
Pros,0.16004527906872842,0.07811624522222221
Pp_1202,-0.03054107330285542,0.0047456139999999996
Pp_1201,-0.17216605793653122,0.003566567235294118
Rimo,0.04673768921724472,0.013165693555555556
Pp_1191,0.17330130754544787,0.006917366090909091
Pp_1190,0.10203061770437398,0.025252621222222226
Dcta,0.4112186948930039,
Phoq,-0.13450711896339154,0.024197738611111113
Phop,-0.2577740137122269,0.06735046344444445
Oprh,-0.3701087549126471,0.17715122211111112
Pp_1184,0.4543986523651304,0.0049768504444444445
Nrda,-0.046544509742684585,0.055247622277777776
Nrdb,-0.24287903817874176,0.01393743488888889
Pp_1162,0.2183936028699097,0.012362617666666666
Pp_1152,0.05351085778958878,0.006461144266666667
Pp_1146,0.36633878068183895,0.004503185727272727
Rapa,0.051250132907871275,0.040937943333333324
Pp_1143,0.09758924393077308,0.007160298722222222
Brac,0.2545234710775878,0.05600929311111111
Braf,0.0920273275054694,0.012806732111111113
Brag,0.2544831023286617,0.007399755055555556
Pp_1134,0.011194076971499331,0.01787236366666667
Pp_1131,0.21915998557712693,0.015655659000000002
Pdxh,0.38149778971600457,0.005438613266666667
Pp_1128,-0.5084310850439883,0.00114906
Estc,0.22483415270324517,0.0031406596470588237
Pp_1126,0.17340653464178168,0.002823741875
Pp_1125,0.12165638472442888,0.00464224875
Pp_1122,0.3091053348773914,0.003051374722222222
Pp_1121,0.349819344113542,0.03783036722222222
Pp_1120,-0.029825637362208196,0.00500646425
Pp_1113,0.11318989939281104,0.012450962555555556
Pp_1111,0.00873604904209417,0.0195208175
Quip,0.3331397105963843,0.004185135222222223
Pp_1104,0.3132900820206532,0.004893669333333333
Dcd,0.2563534570348879,0.016948342388888888
Pp_1099,-0.022223202562779067,0.3639556564444445
Pp_1098,0.13214876721898697,0.020325197111111113
Metg,0.09995782077632412,0.06260077455555557
Pp_1087,0.21003314049715685,0.006096876611111111
Rnt,0.021787051476364623,0.017784776833333335
Pp_1084,0.05679089135443257,0.49254032705555556
Bfr,0.25055352357674715,0.2998231561111111
Pp_1081,-0.04316424540825055,0.09390643244444445
Argf,0.328863238326898,0.024493369499999997
Pp_1078,0.1912954810778104,0.007749435266666668
Pp_1077,0.3384681236829513,0.002876990538461539
Glpk,-0.23787640278309855,0.016902861
Glpr,0.30695415104897966,0.006174669666666667
Glpd,0.2893870962239306,0.0027788705
Pp_1071,0.4483166942174585,0.07449870388888888
Pp_1070,0.22945877391873057,0.010242283857142858
Pp_1069,0.24131771712455052,0.011701768444444446
Pp_1068,0.351195710069009,0.01379071738888889
Pp_1066,0.14926449871172223,0.0077399443333333335
Metr-1,-0.04532201847441058,0.017813612166666666
Pp_1062,0.07038270364312861,0.0034429729000000006
Pp_1060,0.11760406962454217,0.015731454222222226
Pp_1058,-0.18617941360003679,0.007057183
Pp_1057,0.2258910090642377,0.017035259
Pp_1056,0.209369502193322,0.01640257388888889
Purl,0.2925039329656035,0.10008382872222224
Mltf,0.20916703683358254,0.002758491285714286
Cuma,0.31721592633241324,0.0019912809999999997
Guaa,0.14502621007495498,0.1112262375
Guab,0.11018268821293956,0.09115952977777778
Xsea,0.2992301832500099,0.004283032636363636
Pp_1026,0.17364467860658644,0.0048668198333333326
Leua,-0.02172321092333859,0.1458518731111111
Eda,-0.20837859544014925,0.4990158402777778
Pgl,0.0843184398534671,0.20381190477777777
Zwf-1,-0.16108149043604186,0.19141125844444443
Hexr,0.35475578686863074,0.009042779999999999
Oprb-1,-0.39611302046693514,0.16910474983333332
Pp_1018,-0.38499940934706023,0.1317511755
Pp_1016,-0.12690239595374844,0.030345061999999996
Pp_1015,-0.11937752339754852,0.2230645777777778
Pp_1014,0.5144275063167846,0.01572296527777778
Pp_1013,0.04458048197015483,0.0048659255555555565
Gltr-2,0.005963287072237263,0.02539323922222222
Glk,0.27966959348742776,0.045529268666666664
Edd,0.18279405867714135,0.15865907916666672
Gap-1,-0.00491340601603113,0.15279970583333335
Pp_1006,-0.032013419462791,
Arca,0.39457462020577494,0.1559508748333333
Arcb,0.4295533818672743,0.10124751472222222
Arcc,0.5068844577733894,0.06052179677777779
Pp_0998,0.42686631778286166,0.012368796388888888
Gcvp1,-0.21125389973560452,0.02233686116666667
Sda-2,-0.14283107806226328,0.004680048899999999
Gcvt-1,-0.1349545873227218,0.04213071766666667
Pp_0985,0.11634761050647262,0.1835632298333333
Pp_0983,0.22720586849405056,0.0035528882352941177
Pp_0982,0.16271988018728958,0.015782949888888887
Pepa,0.15366564472460917,0.13092098794444448
Vals,-0.30010384974521126,0.07832515088888888
Hupn,0.32155876398984473,0.135151572
Pp_0973,0.15150924398046756,0.010608982
Pp_0971,0.3104816692531742,0.009693277866666666
Hisc,0.06324486823142839,0.05595333616666667
Hisg,-0.0005266657169084642,0.057933322277777775
Mura,0.1556844317177761,0.06504428627777778
Ttg2e,0.12242199894235853,0.0021303368
Ttg2d,0.2701726724993792,0.06147825916666667
Ttg2c,0.3212365697464623,0.024277927166666664
Ttg2b,0.04120146505579414,0.011327652277777779
Ttg2a,-0.002944490101794384,0.017113301388888887
Pp_0957,0.2325740968747329,0.018952924444444446
Pp_0956,0.35288162558513925,0.012571903411764706
Lptc,0.14558924468802648,0.013465266166666667
Lpta,0.3408262488216835,0.01643430822222222
Pp_0953,0.07635207745892386,0.04003709488888889
Ptsn,0.14378341244132115,0.01943089022222222
Pp_0949,0.16398397015088045,0.020476826444444443
Fumc-1,0.3465156027112791,
Pmba,0.24702294616573528,0.046630154388888886
Pp_0941,0.021595472505220845,0.017794107499999996
Tldd,0.22776198806454429,0.022275922777777776
Pp_0939,0.10990340798259103,0.010551065000000002
Pp_0938,0.03424257202949546,0.004165884833333334
Cafa,0.38348404169246186,0.01704281438888889
Maf-1,0.41537485436213784,0.0024863706666666666
Mrec,0.14497041712921818,0.011627547111111112
Mreb,-0.1002605933266642,0.12539356688888892
Gata,0.02572808382726907,0.036750602166666674
Gatb,0.3807989608972444,0.030179823388888884
Arop,0.08391608391608392,0.003698479666666667
Pp_0925,0.41691606340932347,0.02537218825
Xenb,-0.014163912447449845,0.005756750363636365
Pp_0919,0.3658895598433592,0.003610159388888889
Sodb,0.369838695587849,0.2618536417222222
Pp_0914,0.3064233623069064,0.009683000444444444
Pp_0913,0.5816122857985119,0.04029002988888889
Pp_0909,0.23394420904187135,0.03300608522222223
Colr,0.25379672862656577,0.006181636529411765
Pp_0897,0.1569790182846639,0.15939141894444445
Pp_0893,0.4345977088882772,0.015135941454545455
Pp_0891,0.14195176059728706,0.0022490709999999996
Pp_0888,0.5157525773168266,0.017880456500000006
Pp_0887,0.3349697599748432,0.0014498185
Pp_0886,0.15886826254094633,0.006750665055555556
Pp_0885,0.11143251943777634,0.028729467888888884
Pp_0884,-0.47561241071992794,
Pp_0883,-0.10307010555165333,0.003113561176470588
Dppa,0.17552189454967454,
Dppd,0.13149829421312195,0.006110306555555557
Prfc,0.008714625333023081,0.027068777333333332
Pp_0871,0.16851534210024774,0.004297783714285714
Pp_0870,0.06105019909943605,0.01784334255555555
Pp_0869,0.35421902615268586,0.006186390090909092
Pp_0868,-0.01478054126136607,0.03298746066666666
Pp_0864,0.15180066311395343,0.03204121377777777
Pp_0861,0.2371896235146449,0.002723991
Pp_0860,-0.23884810841332585,0.003159149
Pp_0859,0.20835470432682165,0.008596663333333334
Pp_0858,0.0623562979451244,0.007332245500000001
Der,-0.1804828758382031,0.040063448777777774
Bamb,0.43691190264049246,0.05063264888888888
Pp_0855,0.11794379089607632,0.03694365966666667
Hiss,0.004716683540170189,0.05372588088888888
Ispg,0.148229530861495,0.03529478294444445
Pp_0852,0.18663688198501047,0.016034853388888888
Rlmn,-0.30035834008521023,0.0021084271666666665
Ndk,0.2444274512121736,0.3688044653888889
Hsca,0.13223197280233248,0.026572278611111107
Isca,-0.1568748574220274,0.00781159825
Iscu,-0.18907495530912688,0.03360717372222222
Iscs,-0.2642785248755045,0.05853820966666666
Pp_0841,-0.011654097885418983,0.0023746446
Cyse,0.3017411966732996,0.01535392511111111
Trmj,0.04378983071701991,0.013397063333333336
Suhb,0.07949929534457789,0.06602088405555556
Pp_0837,-0.3140065654081216,0.04246964538888889
Secf,-0.09913118446279229,0.02207711177777778
Secd,-0.006709563171935901,0.060023774888888895
Yajc,0.23993122567247077,0.05198723711111111
Tgt,0.22492983361661745,0.015536167222222223
Quea,-0.1689837144669738,0.01515771788888889
Pp_0824,0.33266194458098636,0.021391035555555556
Selu,0.3035945715527428,0.0037344983333333337
Pp_0817,-0.13966161974997085,0.10381599916666667
Cyob,-0.3267498163237275,0.06458160305555555
Cyoa,-0.4822044888260936,0.06750594100000001
Chev-1,0.3895698427382054,0.0014023654
Pp_0799,-0.16905159427270025,0.012101272722222223
Pp_0797,0.14545591102675953,0.010495626388888889
Frua,0.03690010036844271,0.010895312571428574
Fruk,-0.03482672871681394,0.01679742133333333
Frub,0.17392405421439122,0.02507492011111111
Frur,-0.1881913523860047,0.024033787555555557
Pp_0790,0.3338296435138334,0.004723392555555556
Ampd,0.28662264677698956,0.002815439785714285
Nadc,0.23581462142639614,0.02120212661111111
Trxb,0.2528329006386908,0.03968034933333334
Pp_0779,0.2121212121212121,0.001037023
Pp_0777,0.1582340577520507,0.010093041444444444
Slyd,0.1623007427253599,0.0788120396111111
Pta,0.2219518600125672,0.007463755235294117
Pp_0773,-0.08895410287732328,0.04454612372222222
Pp_0772,0.2536370181235393,0.005460876294117648
Pp_0769,0.16418292495405218,0.012098499058823528
Pp_0768,0.13920066213729765,0.018673943777777775
Pp_0766,0.5431260490045269,0.027235294333333333
Pp_0765,0.4479343681213287,0.006556992722222222
Pp_0763,0.2679428315638856,0.052646799333333334
Hpra,0.1639425707141614,0.008604119588235292
Rsmc,-0.008367026787628724,0.016362762555555556
Pp_0759,0.15283275469012247,0.01361431361111111
Pp_0756,-0.1706480367104374,0.012783194000000001
Pp_0753,0.3294175122907334,0.06457760716666666
Mqo1,-0.0008199631064072439,0.06597069616666668
Pp_0750,0.045214071246585094,0.04994243888888888
Pp_0749,0.32680592015531956,0.009848122499999999
Pp_0747,0.21790953452599213,0.009294371333333334
Upp,0.24816344955363762,0.033443125222222224
Hemh,0.03673280032663897,0.005853007846153847
Pp_0743,0.006892830734250962,0.0024443255999999996
Pp_0742,0.4690186034596384,0.0038589983333333334
Pp_0735,0.005158019934588011,0.00987892238888889
Hemk,-0.41177880091053226,0.009366073888888889
Prfa,0.0745623590083773,0.013023141777777778
Hema,0.2676429970145286,0.003618998125
Pp_0725,0.19448867128951047,0.014833354833333336
Lolb,0.08278804121629008,0.0056446341875
Ispe,-0.09696820267540428,0.0032460224285714287
Prs,-0.00618961106908546,0.12304545955555553
Rply,-0.07314232288532604,0.3629425132222222
Pth,0.2861071209658011,0.005077087928571429
Ychf,-0.2020249391419707,0.04920995394444445
Pp_0712,0.5109212885246261,0.02136992561111111
Pp_0711,0.2009167516503549,0.002438342
Pp_0707,-0.16363401577062062,0.0023040840714285715
Pp_0696,0.15714285714285714,0.001381914
Pp_0695,0.14313376687627177,0.0028809245384615384
Pp_0694,-0.0034736586465425744,0.0031075285294117645
Pp_0693,-0.09072544658133885,0.015516266888888889
Crea,0.2754035014856409,0.006398433166666667
Prob,0.2599471459712921,0.026501793833333332
Obg,-0.3309219856936338,0.052705917111111104
Rpma,-0.06870239372921243,0.17145630405555556
Rplu,-0.1491329025083721,0.34997390133333334
Ispb,0.1103532373403462,0.04078253622222222
Phna,0.3804679089617301,0.03758374955555556
Fklb-1,0.16755974392516176,0.05850796383333333
Pp_0680,-0.06892287804444555,0.05348467288888889
Gdha,0.015250856571596567,0.030772034999999993
Pp_0674,0.03329328745863787,0.08243808761111111
Pp_0672,-0.05882352941176471,0.0011334510000000002
Glya2,0.09449429369912701,0.15802454666666665
Pp_0664,0.7181818181818183,0.001305542
Pp_0658,-0.23609090779465394,0.029101883555555555
Pp_0657,0.19333648758088934,0.012018718666666666
Mdh,0.42714452417844145,
Pp_0640,0.0927177773433857,0.01626556222222222
Coae,0.07540719241696413,0.010370863777777777
Ndh,0.3500819563540086,0.006582257111111111
Clpb,0.3758023507570313,0.153908987
Pp_0624,0.1079225464142047,0.011579779285714284
Bamd,0.36060174776130655,0.036250999166666666
Pp_0620,-0.1533834586466165,0.001084014
Pp_0619,0.28479134980555404,0.0029265291
Pp_0616,0.1483262210919597,0.001021502
Pp_0614,0.1147201787019943,0.0034969579166666664
Pp_0613,0.219338765262407,0.0023437224
Pp_0612,-0.007657452096141213,0.012053964333333332
Isph,-0.19655292419854486,0.02553322088888889
Fkpb,-0.05812740994382081,0.027229450166666665
Iles,0.17146581843370268,0.08626144005555554
Ribf,0.2003840594494302,0.012144094722222222
Pp_0599,0.33895305148207666,0.005300101
Mmsa-1,-0.017194166402464947,0.014626197
Pp_0596,-0.13964509143643264,0.023376958333333333
Pp_0592,0.3110260366739177,0.01724069361111111
Pp_0591,0.24033967543706947,0.017909858222222224
Pp_0586,-0.15145419435636545,0.004017967722222222
Pp_0584,-0.05832960914208707,0.015505789944444444
Pp_0582,-0.20984807379272924,0.003341152
