Protein.Group,0812_0815-Control_log2_change,0812_0815-Control_log10_p_value
PP_1481,0.49859615376749716,0.46640644842433365
PP_1486,0.7942365135547513,1.398502352957064
PP_1488,0.660175038852233,0.747716917133254
PP_1494,0.6135789051460894,0.41003169710711396
PP_1496,0.28591052227463504,1.0589885538433146
PP_1497,-1.1985611145238277,
PP_1498,-0.6851990932472818,0.6899126835444248
PP_1499,0.4634190149611895,0.29633310558738435
PP_1502,-0.8414562710682065,2.412438992884802
PP_1505,0.36693851963153507,0.5242411569027273
PP_1506,0.4085057837784448,3.5962659465496745
PP_1507,0.7952932732507142,0.5195360903206189
PP_1510,-0.5046851170057416,0.23324757466575707
PP_1513,1.100836084875289,1.124099964520448
PP_1518,0.22382765348545697,0.2552534593205247
PP_1525,-0.2523461559061329,0.22714869934416115
PP_1526,2.276294976906373,0.8311950909460047
PP_1529,-0.7554536383290507,0.7958099621455366
PP_1530,0.23802373315240613,1.423340712333003
PP_1549,0.7549282614508293,0.3171905221964643
PP_1588,0.3772198275988429,0.6958256380000393
PP_1589,0.7662402290960877,0.978904684083888
PP_1590,0.10124330794617079,0.2648402025290956
PP_1591,-0.4644660328836621,0.7969002006942952
PP_1592,-0.31108319907153564,2.0893267432882103
PP_1593,-0.06216267040112687,0.06406369772083424
PP_1594,0.07113932634139002,0.13420173075067715
PP_1595,-0.5014301781975135,0.27145216891830726
PP_1597,-0.2254825755308186,1.3827746752422847
PP_1598,-0.984735591572045,1.1258676475798888
PP_1599,0.19576356337532216,0.90882623852534
PP_1600,-0.11387564110707109,0.12199776084093689
PP_1601,-0.6021568927111521,1.4346303761498025
PP_1602,-0.06957050993497489,0.10464100359519654
PP_1603,0.48343848724127053,2.000975246872544
PP_1604,0.25537324712443576,0.148288533897528
PP_1606,0.35224435011526967,0.7689533346158718
PP_1607,-0.18171288153941131,0.42050751291800686
PP_1610,0.42768376288947874,0.7324956484308115
PP_1611,-1.062471148115782,2.101314388390402
PP_1612,0.15667242406202606,0.8624770261039861
PP_1616,-0.13085336785053592,0.2952925593377157
PP_1618,-0.7576177484797318,2.0868429568721156
PP_1619,-2.7841619918163243,
PP_1622,-0.12490679581515196,0.3837305808557351
PP_1623,-0.9837936061611282,3.930729177425729
PP_1626,0.5847952529399616,0.8599081889498881
PP_1629,-0.32700017784976365,2.9869073353716895
PP_1633,0.3540465266257042,0.2305281197035896
PP_1635,-0.0344944911163904,0.036148064017771486
PP_1638,-0.1864550602980454,0.4950547773289022
PP_1641,-0.15814093928050194,0.10189862794460822
PP_1644,,
PP_1646,-0.3644500176018828,0.43150919714107316
PP_1650,,
PP_1654,0.32633315059859785,1.4376422216169251
PP_1656,0.40463181485536576,0.8176133823229598
PP_1658,-1.7389696698334154,2.027007604912917
PP_1663,-2.331871555688659,
PP_1664,,
PP_1665,0.25314310554933606,0.8737183449203109
PP_1666,-0.35848093979935813,0.20830868632835742
PP_1668,,
PP_1695,0.4985447675311999,0.28857648902932437
PP_1702,0.3540457538430275,0.6267859097635518
PP_1714,0.13802745370816197,0.5176859671910287
PP_1719,0.3983375775279104,1.8811951028251968
PP_1720,0.5431428018620735,0.5926979312265017
PP_1726,0.6355646712040548,0.32055983578137853
PP_1730,0.407380992621181,0.7629070234555276
PP_1732,0.12456324320012392,0.28804969353502397
PP_1733,0.3397677385619948,5.085417340887494
PP_1741,-0.8657532459241124,1.434508976927528
PP_1752,-0.2379741340575025,0.4845861494146496
PP_1755,0.3431882944451934,1.1050383052833743
PP_1756,-0.41900049656923066,0.721121013206224
PP_1758,-1.324439770964211,
PP_1759,0.3466400062863303,0.11493595156334735
PP_1763,-0.05255654969429341,0.07768523905995908
PP_1764,0.34276478961316736,0.6956312681193308
PP_1765,0.5503356673893618,0.25256895718077804
PP_1767,0.6054619079427019,1.0409687469398
PP_1768,0.2072060698157575,0.22953079136796134
PP_1769,0.3137307042485319,2.294180036941714
PP_1770,0.2507150787632994,0.7289020490589332
PP_1771,-0.11094901497970122,0.28314771909146347
PP_1772,-0.21209005397577546,0.7977452044629568
PP_1773,,
PP_1776,0.48695737480372236,4.862182354823655
PP_1777,0.46345629215023076,0.7032867704426601
PP_1779,-1.0159438986644458,0.7488597378513423
PP_1780,0.362660870912882,0.7812306510221116
PP_1782,0.0046073430273698675,0.0025293823723272226
PP_1783,0.14524055591326798,0.13954409724864106
PP_1784,-0.15312314490016068,0.27763935190792294
PP_1785,0.43691345665041786,1.0409823047349989
PP_1786,0.30267641162408265,1.4433841287235
PP_1787,-0.11873553816549028,0.1225186143238128
PP_1789,-0.24064364297056648,0.6776348664892853
PP_1791,0.025191882150201354,0.014917547588755124
PP_1792,-0.8616809380831691,0.5340751303191925
PP_1793,0.42306777874363655,0.5677456356169926
PP_1795,-1.4213245869761681,
PP_1799,0.32729626647818,4.319214942729958
PP_1800,-0.23811857079708665,0.4747817519125205
PP_1805,-0.9538526078581915,
PP_1807,-0.2941121800821824,0.2712128689990617
PP_1815,-0.2835846846706392,0.4131013816713264
PP_1816,0.556478891837266,0.5257752590699405
PP_1822,-0.46941026247964024,0.6701736478897246
PP_1823,0.15143933516710542,0.28665724138899407
PP_1826,0.23328095810953314,0.2795560845862907
PP_1827,0.4577507717720631,1.8925539334571617
PP_1830,0.26223619839132967,0.9753527950146186
PP_1832,-2.181101959591569,
PP_1838,0.6077184028457369,0.7467056924729389
PP_1842,0.5029633354071061,0.33287749214568285
PP_1843,-0.7329097106525824,
PP_1845,-0.07214696445248982,0.11855522902157241
PP_1858,0.038693298287730715,0.21530918744511443
PP_1859,0.6174283493403281,1.0647123267122296
PP_1866,0.49813751738569956,1.757633429146036
PP_1868,-0.26724777086876045,0.5204308748142084
PP_1872,0.4522913439261561,1.0159185377486342
PP_1874,-0.8492378085817768,1.127288772432297
PP_1876,0.1398945507079419,0.22131298505214675
PP_1893,0.7652354566470595,1.6484936737424178
PP_1895,-0.15962855520041647,0.5235792729755477
PP_1902,0.3226364147782559,0.7764230027588983
PP_1904,-1.0573595655693577,0.5568628304174112
PP_1905,0.14168410780616814,0.9791743292879105
PP_1908,0.1603484735246158,0.3329500238105679
PP_1910,0.1884703317989586,1.2707185400437815
PP_1911,-0.6553389342819043,1.56972099081063
PP_1913,0.348566697144793,3.347451666632627
PP_1914,-0.4995351686455725,0.6658842569555045
PP_1915,-0.03543738655191109,0.19220797522468297
PP_1916,0.35065813791641637,1.098405055877516
PP_1918,0.722759554821179,
PP_1959,0.09599267453095157,
PP_1964,-0.4819013765287905,0.4108844126350081
PP_1967,-0.30565315975620444,0.5588037964913247
PP_1971,-0.09665993086870464,0.1317297250100935
PP_1972,0.5658456664747462,0.9106772360432192
PP_1974,0.5070530728022792,0.24914167316986832
PP_1977,0.22196337441487735,1.7897289161002372
PP_1982,-0.4130782368040821,0.5680234841927604
PP_1985,0.26074574972931736,1.418879791555482
PP_1986,0.10921642090895829,0.4426099802221011
PP_1987,-0.22556557885574202,0.3684170195541753
PP_1988,0.13500904953505402,0.6051397140728538
PP_1989,0.32993336688952973,0.975501404831572
PP_1992,-2.211550288699376,2.4330650938214258
PP_1993,-0.0266693405994691,0.13362680644876002
PP_1996,0.16527200846229692,0.8088171975240402
PP_1997,0.00800458534519782,0.015071696452355659
PP_1998,0.1812045473321673,0.7816252480273038
PP_2000,0.31443502582011396,4.6091670629286705
PP_2001,0.4153116953540321,1.088799765775288
PP_2006,1.8061903701859492,1.3327084194584953
PP_2008,-0.790267118104422,0.908287310741131
PP_2012,0.17564951872224854,0.2088782994324616
PP_2017,0.38263929025467874,0.6161900572806168
PP_2021,-0.3973532144279763,0.8315774774965561
PP_2024,0.26173343523584486,0.7887588528741166
PP_2025,0.9940791394516629,0.625423331176196
PP_2032,-1.3381760320041005,
PP_2052,-0.9721857679150353,
PP_2053,-0.8056999701041472,0.7532892023165454
PP_2080,0.345424121719332,0.7850191350543633
PP_2081,0.1543848777276579,0.46662945981874027
PP_2082,1.099920747218036,0.9105727555270333
PP_2084,0.38424836972976056,0.43311346822834035
PP_2085,1.1035889407614325,0.8256801708119249
PP_2087,0.4687975111239969,1.8683671367109536
PP_2089,-0.12960200202430266,0.21906928013596288
PP_2094,0.3743929196733544,0.7888972215382328
PP_2095,-0.1195638585863682,0.31808093999193
PP_2096,0.009618967103449014,0.01124678054094961
PP_2098,0.7996942015012715,0.36796448752252475
PP_2105,0.842156758238762,1.4799566661815418
PP_2111,-0.6502501688531855,
PP_2112,0.5199795527660718,0.8121003041331463
PP_2117,-0.3252266911760209,1.4606824661661768
PP_2122,0.043337214118443455,0.06597362806988986
PP_2128,-0.9478776646525114,3.454664668656882
PP_2129,0.003245724297992059,0.01351922769311992
PP_2131,0.5104905569766035,2.3126086478652614
PP_2132,-0.15262084753641825,0.1941605746823408
PP_2136,0.5042826736428418,0.7679571240155879
PP_2137,-0.03778260509493325,0.09522258033812588
PP_2139,0.699968590057223,1.5309103249283065
PP_2140,0.8935280875601203,0.41897880367368995
PP_2144,-0.411984093655873,0.48812674630709174
PP_2145,-0.01746704957994616,0.020342076960276314
PP_2147,0.4034066113399518,1.2681136825281005
PP_2148,0.49358453074745495,0.28034716449494795
PP_2149,0.4270818394421165,1.5518114498488027
PP_2151,-0.06786268041636101,0.1634057844418902
PP_2152,0.5358404809014163,1.0061560263063865
PP_2155,0.8442694022967207,0.5111529069621455
PP_2156,-0.46056587273497296,0.5059700397644546
PP_2160,-3.4185562923244373,4.319242939007992
PP_2163,0.2396212352779979,0.1711398735025007
PP_2168,0.40409660492394933,2.661579187818748
PP_2169,-0.7219942007285917,1.3709242054374648
PP_2182,-0.7338611479813189,0.6127021957218924
PP_2187,-0.712064583837229,1.401308559667739
PP_2189,0.6219550865953555,1.1242627278475168
PP_2208,1.98079800628454,1.108180501636022
PP_2209,2.6803284367865454,1.8364892788255367
PP_2214,-0.7013211395736837,
PP_2215,-0.1394644872851674,0.09663996018642529
PP_2217,0.3709916699692918,1.0286029504874394
PP_2230,0.9814519457275137,2.038415907385891
PP_2233,-0.34898073090400417,0.4061733748206105
PP_2238,-0.056385930275978935,0.05122974916753335
PP_2249,,
PP_2257,-0.009310945551796063,0.0061750492178860115
PP_2265,-0.10382873888683802,0.2503785486236349
PP_2277,-2.0483164233399473,2.4638079339423458
PP_2292,0.6125609657036493,0.9198143353909631
PP_2299,-0.15118547277668415,0.9638757053189846
PP_2300,0.24280049369753587,0.8183274367538869
PP_2301,0.051212320540084635,0.14603169020647583
PP_2302,0.11940344875455326,0.4066731996210421
PP_2303,0.3690916626945571,1.4646905631422544
PP_2304,0.46895538934464476,1.688846671939659
PP_2305,0.30541042670736007,0.5266032474372371
PP_2307,0.28396242282449224,0.25199265466876036
PP_2308,-0.016797772395256767,0.03017689597103711
PP_2310,-0.12532188855939846,
PP_2320,0.24915605262529683,0.877711705993949
PP_2322,0.10307723504521657,0.12409363778818554
PP_2324,0.5460362623747645,1.223869694808052
PP_2327,0.3162053237371803,0.6780592431343634
PP_2328,0.4916774973079437,1.9739540695710887
PP_2330,-1.404179424257282,1.6194432182198204
PP_2331,0.5512530302577178,2.5292674778442135
PP_2334,-0.22572056605380844,0.5911639181454837
PP_2335,-0.4844972271542872,0.6409277211588119
PP_2336,-0.4117862210872151,0.3893260754314382
PP_2337,-0.18934031720317987,0.741722331477444
PP_2338,-0.5385361214975264,0.7295123632872808
PP_2339,0.5529270142707879,0.9450464509571684
PP_2355,-0.17632247252545574,0.35835883973677524
PP_2356,-0.6657206717553168,0.3715891355673323
PP_2361,0.03054268848084083,0.02229956927655016
PP_2364,-0.2919365018971084,0.8612381691608215
PP_2370,0.32946204450486544,1.0879803944774884
PP_2371,-0.03571196962931105,0.23787000429868616
PP_2375,0.33261680577111924,0.5381489929855149
PP_2376,-0.02394359721292194,0.013970511286834323
PP_2378,0.369402920979736,1.957735568972745
PP_2379,-1.6198238725803786,1.1659532269770474
PP_2380,0.7627180144634248,0.9375710163611766
PP_2387,,
PP_2396,0.21070553656859148,0.46714281792097123
PP_2422,,
PP_2439,0.1300644199803416,0.2850621851229774
PP_2442,-0.40708053369179814,0.6336191887622334
PP_2447,-0.10051636385484054,0.17589332194346008
PP_2449,0.321905609121245,0.40895329781567374
PP_2453,1.6872881248411975,1.3367616495850434
PP_2454,-0.4214855095457159,0.6898146225883409
PP_2457,-0.5921554712838235,0.21864971332612299
PP_2463,-0.32275682429054214,0.7154698472870701
PP_2465,0.06428415915767446,0.19302844193982732
PP_2466,0.283659887013104,2.778453714283042
PP_2468,-0.19410823996753954,0.6557426085602477
PP_2469,0.05292603040194424,0.08796433056664557
PP_2470,0.2869543472378963,0.6810570646393114
PP_2471,-0.10876427054121077,0.09135193923069575
PP_2474,2.8011662090336684,0.45224104418862454
PP_2476,0.7811610267702718,0.5425940375131642
PP_2486,-1.3135162912765173,1.684632549860396
PP_2488,-1.9675044706504148,2.770696996831621
PP_2528,0.6122418091082696,1.5024968788064736
PP_2533,-1.5112759450367237,
PP_2536,-1.2778915425698836,
PP_2545,-0.22096364913360853,0.10448017127001148
PP_2648,-0.2771210777263055,1.0668419382193097
PP_2656,-0.11159063684770858,0.0887242166293758
PP_2662,-4.1781450791001715,
PP_2663,-2.4537264987955383,
PP_2664,-1.5328564822914,
PP_2665,,
PP_2666,-0.6483608365858389,
PP_2668,-1.0555098538277328,
PP_2669,-1.8743737148415285,3.8819380689879375
PP_2673,-1.3646833735527684,
PP_2674,-1.704208435634765,1.9285806793508113
PP_2677,,
PP_2678,-0.00173402992812563,
PP_2679,,
PP_2680,-2.6219516561533003,2.970775701223443
PP_2685,-0.4520688601203406,0.5037831210307036
PP_2687,0.19794893121732843,0.5266771134149401
PP_2688,-0.31648395019551806,0.3269644351318489
PP_2791,1.5752058446918806,3.7052395540794594
PP_2792,2.4293102377795996,1.36040489708467
PP_2793,2.7420734106688642,1.523515129902977
PP_2794,2.418690896141868,1.6809487377029455
PP_2827,0.21998869684006672,0.45359613054920345
PP_2844,-0.20464354178367516,
PP_2845,0.464650839471958,0.8425955341818282
PP_2849,0.6117243290301861,0.9857060488505226
PP_2867,0.716507999191978,0.9753259651649037
PP_2876,-1.1286277074627726,1.2634437314773506
PP_2890,0.4958654493588235,0.6077210610351326
PP_2893,,
PP_2903,0.5227938290467764,1.9009941932110979
PP_2904,0.5450698240904002,1.4456069328864503
PP_2905,0.21713407521893924,0.9658952482753163
PP_2907,-0.793192501066515,0.7411545675260228
PP_2913,0.3920754219653492,0.43276108846105216
PP_2925,0.2984744454923899,0.3630226522803987
PP_2928,-0.0006237643788385205,0.0021290512629245978
PP_2929,0.4644123926328019,2.631268326671641
PP_2932,0.4650868687570652,3.22859603958889
PP_2933,0.2431584759365367,0.5697145135698514
PP_2936,0.0506014618496168,0.19825571872585787
PP_2947,0.37777211835710345,2.5993407464898373
PP_3014,-1.5368716146388017,
PP_3019,-0.6100296425169661,0.5488141515722609
PP_3067,0.24048289915843019,0.14306568381998358
PP_3071,0.6241305025165343,0.6226484612675652
PP_3079,0.26561432351404846,2.6143379736120607
PP_3087,1.0713178063065103,1.4218311114509028
PP_3088,-0.08529921956443101,
PP_3089,0.4825652886169707,1.386594663040439
PP_3091,1.2170465480997643,0.9396048500111479
PP_3093,2.0667562660790706,0.7240091911016003
PP_3095,1.0181125476481863,2.722659395492199
PP_3099,0.42511417972189774,0.6840889548512126
PP_3106,1.502984914511671,1.1927758995804014
PP_3108,1.9534481878711558,1.027885077448481
PP_3126,2.992010486657645,1.1271173848234972
PP_3127,0.37206528585928145,0.762034775903641
PP_3128,0.6325952106070181,0.3770612138387739
PP_3134,0.7324872203566334,
PP_3135,0.2769722979321914,0.15547177778921328
PP_3139,0.535655249963074,0.3476690316325548
PP_3145,-0.5781170757091378,0.33672150523746947
PP_3147,-2.0385748765411114,
PP_3148,0.39704417582109625,
PP_3151,3.3643881953939934,0.2875494590976387
PP_3157,0.32644427275047605,0.3341790169069413
PP_3174,0.19782706906683006,0.1318971904430027
PP_3185,0.5246723917214133,2.043345187992007
PP_3186,-0.035578289505271025,0.03941024724556907
PP_3189,0.2850535554482874,0.42429869838187
PP_3227,0.38111589544818947,
PP_3248,0.04922448295690836,0.07626232032187127
PP_3316,0.49277275030531237,0.2428336154721624
PP_3361,0.4940635147422634,1.1613908853166015
PP_3364,0.7714930297703848,0.49429169908442006
PP_3376,-0.22173257611819325,0.7225279935009652
PP_3378,-0.6863603575187579,2.2473343876741874
PP_3379,-0.7953112418802175,0.7949924926716252
PP_3380,0.019788818048853594,0.0332870229664127
PP_3382,1.3526115907534375,1.2719240598834924
PP_3383,0.43248856090695564,1.6859233908662012
PP_3384,0.6305287895464766,0.5881704602105712
PP_3404,-1.1139350640964925,0.6274573984949137
PP_3415,0.09860968966065664,0.07046508982908176
PP_3416,-0.07531540269504346,0.0687753875553213
PP_3417,0.45637809954519976,0.21912774734486418
PP_3431,1.2131234922326748,0.7543418648457787
PP_3433,-0.22654800483565038,1.0595502928533342
PP_3443,0.12289259749263147,0.2667192811285917
PP_3491,-0.08237929092712289,0.07248571008532965
PP_3492,-0.3469945502481362,2.254509220528197
PP_3496,0.47285929471857974,0.38020725679450174
PP_3508,-0.34777548066239894,0.3653702239914682
PP_3511,0.387976565084092,1.5264992792974168
PP_3527,-0.19589229589029492,0.1536342550582107
PP_3530,-1.7373352736109464,2.1258317572222905
PP_3547,0.45055296584736343,0.7381076446736223
PP_3549,-0.41264768485323483,0.20983597485578168
PP_3557,,
PP_3558,-0.37938963522866026,0.20546729607337846
PP_3569,0.0941737701358972,0.10697549481191443
PP_3578,0.6054968013939168,2.3835735866902623
PP_3585,-2.012495905092413,
PP_3587,0.3723573773780908,1.7669341843676114
PP_3590,0.2988828309681138,1.185151363255766
PP_3591,-0.391869998310539,0.5557711394338162
PP_3603,0.3644086386041887,0.5437551674545974
PP_3611,0.7851447768394836,1.4861167015042855
PP_3620,0.020152163793711986,0.04377329598371347
PP_3633,,
PP_3649,-0.008082465832441998,0.01980369846711815
PP_3662,0.6960636943310796,5.245404431809489
PP_3668,0.6194107198186498,0.6923038399897412
PP_3680,-0.8745684078889772,1.0106587563439942
PP_3691,0.12190913891130205,0.10715635431852802
PP_3693,-0.3145854978298558,0.3180349544057958
PP_3699,-0.5873431192219125,1.1585202465861941
PP_3705,-0.0721356329980436,
PP_3706,-0.26746737123055014,0.0858445510862456
PP_3707,0.7774216370335767,2.2107822623944684
PP_3742,0.13646556859051828,0.37788546043072657
PP_3754,-0.3439345382647287,0.39691084718812947
PP_3761,0.3844285609174018,0.2564498650639622
PP_3765,-0.0876025299818177,0.12866478159816455
PP_3766,0.008653447380378555,0.019618050881547344
PP_3768,0.006689596166043087,0.008660108690595124
PP_3775,0.8260318921592528,0.7183701387945362
PP_3778,0.8145959311345933,0.7306586337581632
PP_3784,0.14885566742127856,
PP_3806,-2.170169321778747,2.9728752326827284
PP_3819,-0.2804411477135491,0.3656403588042269
PP_3821,0.41834420296315095,1.997860719843828
PP_3827,0.3410705113256233,0.15304779412728484
PP_3832,0.4753189718534057,0.6596683227199296
PP_3834,-0.013326380050987626,0.006383738446415288
PP_3839,0.38521479269133924,1.979459912160277
PP_3922,-0.005173687607637407,0.007753747454436622
PP_3924,0.06157196641677419,0.13914761223172337
PP_3946,0.40597637384269925,0.42080068709360574
PP_3948,-0.9720713019608481,
PP_3950,-0.15185480739161372,0.1908590135411557
PP_3957,1.2961625375425496,1.0522507389890723
PP_3988,0.5734538730747095,0.4933934909320491
PP_3999,0.47157785912555594,0.6375310238143922
PP_4000,0.22617596889934885,0.900974023872837
PP_4002,,
PP_4003,0.19711463609556076,0.4513847686290727
PP_4004,0.8134768342369251,1.5437277055707719
PP_4007,-0.10572009101739219,0.07291706660781448
PP_4008,-0.0944351826477427,0.19212307515242327
PP_4010,1.4237822456478002,1.1989033133721114
PP_4011,0.5090068280930362,1.7314917286053222
PP_4012,0.7846880892965156,2.7445689292765776
PP_4013,1.6883526100422468,0.4021173540536064
PP_4014,0.37885462081521937,1.8634663655400778
PP_4015,-0.4619835471440479,0.8461553470307458
PP_4016,-0.3549697494643674,0.7914980413064424
PP_4017,-1.1206890384064783,4.031710511145041
PP_4104,-0.007113250969810627,0.011869854513769332
PP_4111,1.2314732889035604,0.6581108624168202
PP_4116,-1.9457070717387406,2.3836632588946873
PP_4120,-0.5155326839570368,0.5370315491371564
PP_4121,-0.23228029861979513,0.41565742667603056
PP_4122,-0.5949225869534472,1.439877131639633
PP_4123,-0.5206940905753316,1.884984038842435
PP_4124,-0.10465639264126385,0.16448093825246693
PP_4125,-2.01646598318894,3.819394165450351
PP_4126,-0.44817684979091615,1.168264255541452
PP_4138,0.5674797562726672,2.258237055815478
PP_4147,-0.28317606401290246,0.46014116667223004
PP_4150,0.1619294155953757,0.1692366460565528
PP_4151,,
PP_4158,0.6625359824189976,0.2371190359886439
PP_4169,-0.010555755362023932,0.029958750866398626
PP_4174,-0.331365677529755,0.46678192310401534
PP_4175,-0.3544103924748616,0.5765755945105506
PP_4178,-0.3890851058353451,3.5118040826342107
PP_4179,0.15598506909486867,0.507199685648204
PP_4185,-1.1041118803510028,1.395675156855153
PP_4186,-1.0908526310172837,1.0834879118322092
PP_4187,-0.34434383563028176,0.7918042429034912
PP_4188,-0.4077086071858217,0.9700167825515236
PP_4189,-0.38272085085991303,1.3343288927115902
PP_4190,-0.3684146390329561,1.0083656064851392
PP_4191,0.09397754463130681,0.8027160211701132
PP_4192,-0.23776323388364437,0.24945315620766573
PP_4193,0.20278400633787885,0.41014638548501214
PP_4194,-0.17056241349385015,1.9823626325015702
PP_4198,0.4458356289479487,0.6301611827301152
PP_4199,-0.02901825703707252,0.02135591393072823
PP_4200,0.6476366036409703,0.5087359814636909
PP_4201,0.2810796126628257,0.815214551553332
PP_4202,0.2401515701959089,0.8654180382710746
PP_4203,0.40354297269099115,1.9328600172589907
PP_4248,0.3805179618585974,0.4648318727039391
PP_4250,1.0347145193171483,2.223408229254207
PP_4251,0.4595695665499788,0.6899862216537581
PP_4255,-0.7748546460236515,1.1219876972293195
PP_4256,-0.29593254247785206,0.8460628047965599
PP_4258,-1.602011686317849,
PP_4259,0.5150986380675237,0.5571514908253673
PP_4260,-0.11031232421941733,0.21604135492956497
PP_4261,0.664957522710317,
PP_4265,-0.008521155360708582,0.01315286232436581
PP_4266,0.38426196567060444,0.7557770245936988
PP_4269,0.03468078263676379,0.020215852863206384
PP_4274,0.2302340349324399,0.3572259595159027
PP_4275,0.4551894516500558,2.149122836664219
PP_4277,0.5310831304402848,0.2817701326499793
PP_4278,-0.2946084255556413,0.26328878167080766
PP_4279,0.30605050144884993,0.19290840213161756
PP_4281,-0.15903539330961217,0.3418757839525527
PP_4283,-0.1295018471009395,0.08101701815617429
PP_4286,0.6337067853964388,2.582700054719454
PP_4287,0.3547116399978223,0.8837263590852334
PP_4293,-0.6265872422491339,0.4903998520077723
PP_4298,-0.7393170723489882,1.121917873704319
PP_4299,-2.8323448572348178,1.4327107366447138
PP_4301,,
PP_4305,0.4592083854929065,1.4361222454030238
PP_4310,1.1127837180571365,5.47876833226052
PP_4315,0.5031651368268728,0.6820306753157639
PP_4316,-0.15992456411161637,0.5061786389625421
PP_4319,-1.6262289150059392,2.962081203343236
PP_4332,0.43718222058634704,1.8107265378020485
PP_4334,0.24511506161072089,0.1707703506784613
PP_4336,0.09065399915811397,0.11844456249177449
PP_4337,0.05051752453657211,0.16252144998722665
PP_4338,-0.09157489976278138,0.07603022562259641
PP_4339,0.38909066191290026,0.3450642054689272
PP_4340,0.1798427082766086,0.07182693667516181
PP_4342,-0.14115750144001007,0.15117103213052938
PP_4343,0.49247327688371956,0.44620191396777736
PP_4345,0.5393356560811189,
PP_4358,0.40074276566288525,0.5226543480824715
PP_4364,1.5546340374568548,1.3044052697231892
PP_4373,0.1607419519593636,0.27557784573970606
PP_4376,-0.2521790166386508,0.11385625565368894
PP_4377,-1.142125746456839,
PP_4378,-0.019715199293184053,
PP_4379,0.0877960355492199,0.2294284010178222
PP_4380,-2.1977455348331025,
PP_4381,-0.2436045896648804,0.2890794503964045
PP_4385,0.4655853933717702,3.710054985241225
PP_4386,0.04477181492815952,
PP_4392,-0.9482694197586563,1.8002699997156764
PP_4393,-0.048575342262615694,0.07593978836876607
PP_4397,-1.1227872536245047,1.722081871995346
PP_4402,-0.30810167943997524,0.6488914855643576
PP_4403,0.2962780892742943,1.4182828624083221
PP_4428,-0.6998808312978404,
PP_4447,,
PP_4448,0.04945285046140333,0.13638210169016923
PP_4460,,
PP_4470,1.0981596680701473,0.7521577899240449
PP_4471,-0.13794049344349274,0.47889751345996384
PP_4473,0.1160033601832795,0.6212154015988485
PP_4474,0.32446986344044876,1.090712881617663
PP_4475,-0.8749367976463021,4.608615595542605
PP_4477,-1.1706237367545527,3.271800197517133
PP_4478,0.2237179648019603,0.6084266159919727
PP_4479,0.1886914839081188,1.5396562686169437
PP_4480,0.019323117710244624,0.016442515947002547
PP_4481,-0.01447823784915466,0.033466356719242904
PP_4483,-0.3192019314690099,1.0777454856333755
PP_4486,-0.2198280141863806,0.442312674138912
PP_4487,-0.6294809271567039,1.91324105743415
PP_4493,-0.8668369440185822,1.61237154540466
PP_4499,0.04925489660576418,0.08471125227258346
PP_4503,0.19745814861807306,
PP_4506,-0.20915909862156853,0.7149381377671417
PP_4516,-0.2288016441012009,0.11115426463469166
PP_4517,0.17228868798685051,0.2458202035987442
PP_4519,0.5438919894760653,1.3405190584021975
PP_4532,0.2749327755545632,0.6196317473015354
PP_4533,0.10068143965669306,0.07224089258698282
PP_4539,-1.6458758923642482,2.014047249970949
PP_4541,0.1636472825381347,0.11900032130339433
PP_4542,0.3276090800928323,0.3137186470456812
PP_4545,-0.039733247465968936,0.07608742275893907
PP_4546,0.35928456999309455,0.5479671302008043
PP_4549,-0.03522931315481111,0.02990425708740596
PP_4550,0.21698286247903328,
PP_4552,-0.20713399564216758,0.5058982377534446
PP_4554,1.0164004534856013,0.6719086266037798
PP_4555,0.15494320813655063,0.13483509511989686
PP_4562,-0.25886743605784657,0.23698201427015606
PP_4563,-0.5376366092088185,0.5896920349548026
PP_4570,-0.36175842670953573,0.4152820482688332
PP_4571,0.5082632286029506,1.2073035843036564
PP_4573,0.15834582946175174,0.21851769637191157
PP_4577,-1.2604321408551495,
PP_4583,0.9568559669596117,0.44011864809802687
PP_4588,-0.46091306316575903,1.8449803864503778
PP_4589,-0.26637957291067754,0.2142055275921675
PP_4591,-0.7773136075701385,0.4521008724428452
PP_4619,-0.3545714526907466,0.22474424280721508
PP_4620,-0.44636661375991143,1.2316378204833802
PP_4621,-0.27093868891016776,0.11138561437598672
PP_4628,-0.08267325455352788,0.09782148714183424
PP_4633,-0.3444182592663714,0.7294485548003632
PP_4635,0.01070689291034766,0.03258363600683415
PP_4636,-1.191518153872265,
PP_4639,0.5194194212776313,1.2868503091252574
PP_4641,0.6606850835538476,1.0155432567161917
PP_4642,-1.1923256270736358,2.6575278111950245
PP_4644,-0.11663783272933867,0.0907568138422795
PP_4646,-0.134009450729746,0.24505254223883388
PP_4648,0.08558779116604891,0.1248870893928229
PP_4651,2.2774041452215688,1.2197805316332064
PP_4654,-0.004918833106293308,0.013184186280989968
PP_4657,-0.22751145963654734,0.19054090182771666
PP_4658,-0.9400481922726539,0.49880007507805446
PP_4666,0.29640089543684495,0.829695540495214
PP_4667,0.28622757481042865,0.9096099986401471
PP_4668,0.16806555474014273,
PP_4672,-0.042332094375726124,0.028000042084496746
PP_4673,0.09283570425617126,0.07015583622150826
PP_4674,-0.2574307399926772,0.15438272004077688
PP_4678,-0.3861158377742051,1.1040582435497062
PP_4679,-0.5561798338747433,0.7788954484217381
PP_4680,-0.21045497448365516,0.9634042050704844
