PC1,PC2
-0.018268212440179826,0.0033475369271857717
-0.026081090624324673,-0.013642756343001813
0.003625988204791949,-0.0010162833729622002
0.010940728208008581,0.027208119380656478
-0.010445669178025595,0.012257809825029624
-0.010847996281686234,-0.032598627002058594
-0.0030186606386650356,-0.024629147608369734
0.022507358120128336,0.01654236913703481
0.0038422253294166783,0.011790885738634621
-0.01775695614723412,0.011815062068324703
0.01917768049493247,-0.03688911678704638
-0.006631261056831342,0.010871957172522765
-0.0001653066427328788,0.019718283058468258
-0.024117529575350294,-0.01878468738409767
-0.0251970903122411,-0.03271017617344006
-0.019798309375475515,-0.01040390635965763
-0.01028273640622561,-0.008670578427700368
-0.011116423603044375,-0.025686102522737623
-0.005160642068713634,0.012834252591760935
-0.015375972716375889,0.020172793379276927
-0.03429074718169893,-0.038772030875439754
-0.019848868997100887,-0.039104542521394725
0.014392747475090173,0.0063944319799283346
-0.004994906639515542,0.01067080904448039
0.005372214537323331,0.033562486911906254
-0.019505151400507886,-0.009740818271135087
0.012519235025523757,0.020360536368798858
-0.035510207720384906,-0.022441450458603206
-0.032900042197146005,-0.02279214615883914
-0.008831933621275868,-0.027139406426693675
-0.013644136803350183,-0.009296198047369138
-0.01115695261375454,-0.013390654504554116
-0.01267212838062563,0.03494287316267254
0.022951312769802237,0.04383415441601062
-0.01982336726340477,-0.038434520741901824
-0.03121028624042284,-0.03876770456071205
0.004805619558757548,0.013008519567121332
0.006803437420423087,0.032008473110615825
-0.024660846334312505,-0.03302164781408442
-0.011254988752167818,-0.008187288317528189
0.014549799523514702,-0.001275284889350712
-0.009603866336162208,0.019574319305647347
0.019341339702821352,0.03040625201397527
-0.005719993517740363,-0.005603263693875155
-0.024379774587549398,-0.010342872535990746
-0.0027702039873369164,-0.00846331832286161
-0.018750029137172167,0.036258680082900806
-0.0236708807323449,0.038189504344412574
-0.011284618014138709,-0.025534954933359902
0.01354897453570535,0.013062849535486452
0.022336419673892244,0.029645437626957018
0.0009935898403477755,0.0005235077762350507
-0.017721010073058357,-0.017099533587068907
-0.0003060342805925457,-0.022806102857078125
0.01902723491800871,0.025479640403958708
-0.008852344953292604,-0.018358054974876827
0.013244510655752887,0.025214354998174152
-0.017064369310039306,0.02519379822637332
-0.019231578150077158,0.018586036870478054
-0.0034198329028814946,0.02028989971627824
-0.05028008798580803,-0.010569353782729166
-0.015387108448681004,0.000840834748333754
0.006123914892252465,0.010796591814157559
0.0036880237419838965,0.017097044394260207
-0.01451456344661295,0.013147732043099688
-0.014012676324450987,-0.0017567623850178087
-0.0035880138946457235,-0.01704238763245458
0.026655354124579228,0.041579635273988225
-0.019221700428560477,-0.005005559287893907
-0.01151519096502491,-0.03105593858145259
0.017818847424590792,-0.023873755486064928
-0.03401431845099202,-0.021321025364277553
-0.01726383934632179,-0.013370609942127132
-0.02242661236901239,0.023385105045326243
-0.03807548533013309,0.022128938990072677
-0.009194381572748798,-0.021732808650605905
-0.00485868610147383,-0.022347072045514317
-0.014417899822243714,-0.02079625611005863
-0.01025080773765098,-0.013451035852401115
-0.012774607372688223,-0.011711811161817945
-0.017328824772650662,-0.027294277209340558
-0.020878426494498812,-0.0032864188753450197
-0.009571725304206987,-0.006514484980866532
-0.009443089007198705,-0.008718757334078257
0.0006629040836536755,0.000306783999626518
-0.021815904654530996,-0.01061581157179033
-0.006999436822384179,-0.01778970602674506
0.03724315485281169,0.04574126986805906
0.004015186093293505,-0.02693193872991153
-0.018782588408078678,-0.02147113682066287
-0.019994772133031948,0.012888862028899613
-0.02553409314871001,-0.014827085147080801
-0.01946992002300162,-0.02329104787700321
-0.014664344255038575,0.02381851412822649
-0.017127070123028842,-0.009570848900805553
0.006940752776594667,-0.044810941751908154
0.004604832998371305,0.019546506169953758
-0.01429389599119632,-0.0031028963897554987
-0.020184611806447456,-0.026593879568753188
-0.028594721239749484,-0.035539788064807544
-0.022275996432908323,-0.030879212783263162
-0.016071648112149232,0.002937594537136652
-0.02514964537435589,0.011601799725035571
-0.028274489157647048,-0.024312635075686345
-0.01398030405278263,0.02312234241327217
-0.009105035184886473,-0.004298197637755406
-0.013291674069569949,-0.006842214410185017
-0.028219740555241162,-0.014925210948250327
0.010090823528334512,0.014424868636667617
0.01623320670092714,-0.0007924377634332972
-0.0438146737759285,0.01906166803257753
2.414811731195078e-05,0.016629300300977857
-0.02858415057209246,0.0011965810865738637
0.036043548945240006,0.005771400693089891
-0.04160345273679772,0.03365245531491976
-0.03305197582792933,0.01096083978380972
-0.031061843099639684,-0.004073740085476461
-0.02817431528862468,0.026248335271981643
0.012308655107634145,0.004725304689172976
0.013106840868036101,-0.023704716649745824
-0.0012888654322615412,0.02658096155495734
-0.006172828506249022,0.031705317271007165
-0.016891169740077885,0.007530671721666101
-0.014308185610783088,0.03604179549721024
-0.009102489489516488,0.026820546995544085
0.0014651583406610816,0.007062190067869945
-0.0029218608186228965,0.015810310365474704
0.006657131229010483,-0.04148993852457076
-0.04169023241379839,0.0024050795081753495
-0.025367648278754068,-0.014129158142266084
-0.003987908874746179,-0.008470447094896711
0.026316907605587206,-0.020647841729791765
0.000901252424105268,0.03688175632737697
0.012097995676897268,0.02284931298732211
-0.02321324206905102,0.03516733755729826
-0.008973988353650554,-0.012244375467088455
-0.008685837012026222,0.008284212402202782
-0.033864383586280314,-0.007548727745267641
-0.013658334936368047,-0.008654938863206759
-0.004316731566364525,-0.019482464162532475
-0.039795636434612744,0.0007049550629668876
-0.03302890159223692,0.01039964636920462
-0.021563424929879477,-0.019674986282135525
-0.007661746140046248,0.025077999715476418
-0.021475836188126884,0.010388410354020966
-0.01522382819769471,-0.01542942349196482
-0.024774818101038633,0.0005271171828858161
-0.005113190465764503,-0.021781813023412262
-0.026390353417544334,-0.009899074667188083
0.005779260234721202,0.006265079412812545
0.03163997903345841,-0.0012595364449859345
-0.012951131534319937,-0.04756868136246072
-0.009154798594198942,-0.05119595113266669
-0.004494153250049106,0.04923240764900113
-0.01790504212513019,0.001372204372639628
-0.017263624517862106,-0.018170886334427646
-0.013026454277498937,-0.006426366400462079
-0.00498043346405459,0.0005473484171518178
0.030834255958327797,0.03350823879397078
-0.025320005843892747,-0.01881758323749723
0.017870135120919627,-0.009750223505969872
-0.012464027625818669,-0.005886998814107771
-0.017522337069214983,-0.04468337106467337
-0.04036711240860467,0.0045535229876398735
0.011654013218823206,0.014052485945076009
-0.04543508927118193,-0.009160444957885932
-0.028516510090969966,-0.032806618235590806
-0.024283665540357935,0.02711636828639566
0.010913549543822513,0.025526437354120576
-0.009304226389128162,0.010016309792192212
0.0004480911987316995,0.01006348042688453
0.011080689457227127,0.0060367832627392
-0.022322315463111687,0.01691585268749389
-0.016701205261789264,-0.004813513138242635
-0.008146324261177592,0.012152374460467413
0.003978259491860816,0.021635091412682335
-0.0012537319688451802,-0.01172206801909878
-0.003694453215565208,-0.0023827296612788226
-0.042160129274846025,-0.0165629877353281
-0.02298781749104124,0.0065288667447428355
-0.01767840035778094,-0.011497301276831594
-0.014978366914888123,-0.04620896662778616
0.00010941416751385844,0.02099206976366288
0.008921789393845365,-0.03974380499379624
-0.03348210177907937,-0.02392438386966736
-0.016581001838512334,-0.009495078687797164
-0.03651861235419648,0.023715024438970698
-0.034977230144242775,0.030971498161614108
-0.015063126539349122,0.03716247725898994
-0.004822475202770262,0.01125810485365415
-0.005981234207897589,0.03739208212866407
-0.0137984828608162,-0.029388371542056146
-0.023382493603300462,-0.00849703089921019
0.008682728543311364,0.008567954827595235
-0.020206259470167104,-0.014177410211475198
-0.01844366549029434,0.011397069303788573
-0.01636066936258393,0.004213857086956848
-0.009818529724942116,0.01070895634018418
-0.015029590522896413,0.002768661481496089
-0.0028331288020901828,0.02422770220216336
-0.0011625696843969627,0.007252777003363892
-0.01646562097639122,0.007099235844379799
-0.0003395713054805975,-0.0010308604663560447
0.0024730289121606443,0.017977775644103935
-0.028044278892035972,0.00385824311161421
-0.008119840513370167,-0.011999375441556607
-0.018339565621075773,-0.0018860182368849274
-0.020756775963618104,-0.031921660495453405
-0.017085718732149587,-0.022231157221696204
-0.023529013701226904,0.02402554206645258
-0.024759146466604966,0.012704696007122804
-0.017493845861285846,-0.02113196587901076
-0.020128571137341778,-0.010946851007473916
-0.001187800283161373,-0.007174040024132636
-0.0003695340897425236,0.006488599230845033
-0.019609128077136783,-0.014530632821227456
-0.01160221352999425,-0.005663063398117068
0.007186782833757186,0.010915622592971986
-0.014921258009621814,0.00418496037499856
-0.0059152253512702105,0.03010945123507667
0.008978145584485382,0.000964930833580129
0.008313102599385324,0.026574336360061405
-0.01550908193479023,-0.018429698969988074
-0.0004042876390884408,0.051183124425508875
-0.021591030119262875,-0.036815578441410174
-0.008885658971824813,0.010019839460402635
-0.0035823208081361417,-0.001511190300873367
-0.007549523013973836,0.029835430007876345
0.01123209758791896,0.03673473751012851
0.0118453448146764,-0.03276624115917162
-0.04954888828711471,0.012791095151336428
-0.030779092402567498,0.020757223026564565
-0.022013474014305853,0.023207323021899866
-0.01007896391329739,-0.0003978966989377292
-0.007456350998326302,0.02109420366500354
0.0033376618317508353,-0.009746475755654073
-0.022956133892834053,-0.0460172255106925
0.0007222572107384964,-0.04319831032102933
0.01858267108014578,-0.024313584028532828
-0.011250090100651745,0.04139743277140309
-0.017428121332382463,-0.03761312840071459
-0.008004790449634041,-0.04159860158766578
0.023479635946051115,0.013673007073936502
-0.004078116317641355,-0.025106639544255953
0.03764231851060804,0.04162575678293204
0.004854651689842161,-0.013778906859471328
-0.004250253315349123,-0.013519163662813012
-0.008738178737828395,0.01048457409508354
0.013526510682169963,-0.009044788274399774
-0.009573667052082409,0.0028375769456192366
-0.02104829322461472,-0.0015659306865105354
-0.007622390339314156,-0.0025203569885962674
-0.023495479628407003,-0.038292068495043456
-0.02349381173463357,-0.0061675283038207535
-0.029392525198345083,0.0253972347561422
-0.006154165346165526,0.012164084747954199
-0.009886528033675195,0.02649702897539738
-0.01517751541595716,0.003497661701873849
-0.01914919904646931,0.011981128739268264
-0.0033575079352707285,0.01828224166668429
-0.03401805974264866,-0.008961791285882318
-0.004899534986616417,-0.005137804869279435
-0.022418052081360974,-0.027960417468012044
0.037664204170369246,-0.02339153625146019
0.03570746279487097,-0.027024609765712422
-0.004207504297034003,0.0004156880200302741
0.0018896199189145017,-0.00010140465969903423
0.0018796657664214699,0.004947047466854985
-0.005769489785550453,-0.002778942972903949
-0.0070401876509971215,-0.001585918598046297
-0.009817194716855352,0.016372943852050247
-0.002873715770574946,-0.029811575140125984
-0.004322826059855759,-0.020468721811412162
0.0021750200045724003,-0.019820953493821715
0.013371821002577453,-0.0028828428069679044
0.025320900105326144,0.002690059155701283
-0.006726172266868343,0.01899983810123516
-0.007150307510918097,-0.04084473406095608
-0.036821668941275774,-0.007814021062580261
0.006120465977478939,0.022429946579479852
-0.01611101392324845,-0.02239308887572276
-0.009477467648166303,0.03172810281139968
-0.03782626582665968,0.01539622794436931
-0.017788637698188406,-0.005032901729639212
-0.023346505101481427,-0.012657024676393498
-0.010292025507572689,0.022336601530680993
-0.002302211345813674,0.018211087100630196
-0.01779538471275581,-0.02272699214225391
-0.03971035245993132,0.007994599603968191
-0.022649169812180677,-0.03860401693246223
-0.014794715505852233,0.014412905625322507
0.00045030030545583955,0.043083465792658586
-0.011030968590535971,-0.009209127863234903
-0.01696640628851498,0.010769751665691621
-0.013213366739130804,0.001714605191445897
-0.023322300771376515,-0.0027231454262559
-0.031462974835188666,-0.024722118138525147
-0.012899128901482416,-0.0008572793931858447
-0.028035513064630056,-0.03765822033548756
-0.01645313486563013,0.0008706576810529951
-0.04140558626715934,0.0004412881178164658
-0.0006222223049906944,0.025758544529844545
-0.013871864324968178,0.007990355930964733
-0.011742857133793016,-0.020666009281485553
0.010125650741546827,0.02095372929436226
-0.0011039502880177913,0.01693482245122383
-0.026489951616967912,0.0037514891793836128
-0.026718933752395094,-0.024415568659493642
-0.02891638314543384,0.006226668194984573
-0.019171901612670333,-0.012329982858240308
-0.01477747134948339,-0.024084428429390053
-0.004521306907041088,0.01175038212131266
0.0014118140072045583,0.011771665311334615
-0.008116674969294304,-0.001295329308966544
-0.011768387739360515,-0.002283127586362547
-0.03680921724504674,-0.018175434617594938
-0.013651266115599164,-0.0006455804525555954
-0.0032072992301746895,-0.013193364362012058
-0.04221755121986298,-0.01995566641692194
-0.03425561752290028,-0.025437804838500864
-0.02927725459309546,0.0061829674067060345
-0.018958912736207822,0.01393016561918365
-0.012575876318643178,-0.026525508223831054
-0.030975063546916263,-0.0014631242063753234
-0.029273762830046065,-0.031112821866897174
-0.006856961672285321,0.01861864212351891
-0.006294020590635687,0.026601206795358615
-0.01871097093069648,-0.010207937289657224
-0.011133108988551308,0.021874883327606898
-0.016052170679461873,0.02590214206841186
0.004608459488452185,-0.03295175358710158
-0.01756746419057365,0.025338658640206405
-0.022429281613698896,0.02597560185589816
-0.035582246403013176,-0.02547231489282163
-0.024644067919215654,0.010607222575474327
-0.0008231795100618094,-0.04752368862209736
-0.02119586832961564,0.0370368572142456
-0.02867102243582816,0.0243930710554708
-0.02751078016195871,-0.016296597320650672
-0.021124505488170124,-0.019515445807790657
-0.01908753863153991,0.01559909875326324
-0.017914197057509514,0.00482501081166009
-0.03536927159027221,0.027942880698238453
-0.035294892714700134,0.006506792625447289
-0.017119676515626982,-0.002481073405674894
-0.006897011441970709,0.009428478294075697
-0.029928235816510062,-0.029714529884336878
-0.006186745380086796,-0.006395974533165603
-0.021678117708681374,0.022959347201914542
-0.008096358065215525,0.028057882168758402
-0.004321014440403902,-0.0040100497984752815
-0.004988878613698134,0.013231933671427424
-0.029123879009733976,-0.019976153989020206
-0.028594872215311422,-0.025226706084471293
-0.03329282019092235,0.0077456411381927204
-0.0248230586418026,0.020049206360639643
-0.03449869885732288,-0.0025257902728919464
-0.02967491281033207,0.01676325834965882
-0.010720844987873563,-0.02108659982242801
-0.014973049631487979,-0.0030919355009867934
-0.015501502002114625,-0.027623120705633063
-0.021890768833611855,-0.015762956223907304
-0.003427098374311619,0.03653487051096
-0.017053424358121835,0.022396213423823454
-0.010800661414176231,-0.013057836198331951
-0.022791393720861777,-0.027161608129111715
-0.018826383369442454,-0.026486159304077106
-0.03074302859938685,0.02918644417469229
-0.023392815878591988,0.030376055380052384
-0.03505372497512043,-0.01438376347620729
0.006675210604203623,0.025639178652657052
-0.016313875962686488,0.015598561428453938
-0.009931843648346443,-0.02893797643453252
-0.009145765139201208,0.03877779855677361
-0.034761471662467056,-1.2377923514016672e-05
-0.01625840248645688,-0.023032884284811584
-0.014227220565360438,-0.01658587277053373
0.013513165466869889,0.029524470478061043
-0.016202417644922418,-0.010800412848634781
-0.0032646326925871148,0.017061972462867097
0.018287871793093612,0.019736338465221666
-0.024478699816382687,0.016557061632901007
-0.013179000066856851,-0.017653709018353066
0.008692117357484676,-0.029379836637146755
0.011482735803317481,-0.03478917706414075
-0.01834023899130065,-0.013731923686093902
0.021953330344422626,0.012843493084254148
-0.003926453781565866,0.023060555655761688
-0.008101847337049734,0.01915977020601678
-0.04035232796119317,-0.02916096234016631
-0.015503051871041248,-0.01075579458047248
-0.0065455375299517515,0.005987321153215197
0.010745480445339442,0.019728252112295123
-0.010565253120681859,-0.01982656938037441
-0.01839935428898637,-0.01984783210863767
-0.006935169084304401,0.0046172364646722246
-0.016057396447801294,-0.02129188868891552
-0.015476419487058263,-0.015135131720289319
-0.016865843679602054,-0.0020925235934703603
-5.718555361861967e-05,-0.00843073265046542
0.005150430047601958,0.010069902912971915
0.029016539708809484,0.007347218678696579
-0.0011824807129369205,-0.024930716508724804
-0.03285439736010389,0.03874409977720484
0.013157181913614147,0.03450619863114587
-0.02203007192844272,0.008051271734998606
-0.002401780635180128,0.02492011217351784
-0.010004261130284403,0.00023134635184679587
-0.01015881535391513,0.009627008608683431
0.038668633859214846,0.01857186330168027
-0.009532468092138787,-0.01065798087164797
0.041499569983488555,0.03283770511813899
-0.01256277181864909,-0.0022477387055496924
-0.0423567200184339,0.00937791579883911
-0.027541793991096325,-0.004503570486754726
0.005930282757534206,0.00041515148395434296
-0.004163988819904713,0.021703716190058554
-0.01051125577110655,0.010603239296533824
-0.02343211681312605,-0.02202622650585061
0.010177449845256266,0.013115919508505306
-0.015794217654072927,0.032073530964176304
0.01147969899657588,0.016129368917632878
-0.004196324449336705,0.02858081197459497
-0.04331043934658669,-0.016474737537317607
-0.004632702267296976,-0.007133749548834683
-0.017133077658164495,-0.01756645992134685
-0.025610160151064848,-0.022034545771468447
-0.033252149906586356,0.014061632531645846
-0.014824910983632929,-0.013936884285245447
-0.03916832628941921,0.0075446007092136586
-0.013834791564282274,-0.011475668673792218
-0.008100373174392987,-0.007285436505175985
-0.007536348994194144,-0.006932413629630193
-0.006630824819568199,-0.006714958468612786
-0.00803806881514392,-0.008863277887863672
-0.020064812585225973,-0.011700239316954828
-0.019645900874641523,-0.013004068696568933
-0.022251882530550743,-0.025545879250081338
-0.007914657949562186,-0.007966158623552863
-0.02863271022590222,-0.012618625772681072
-0.008324879605030753,0.010991034783184223
-0.014734247546189598,-0.0144048612880431
-0.026365887822312934,0.02028427197539734
-0.0314074600234393,0.036050356645051754
-0.04458331357118105,0.019646936026842407
-0.009919579392548887,0.0019427044278068364
-0.02772946924567473,-0.006684772685728158
-0.03466214777848657,0.012532943417905095
-0.02477515594608589,0.018005012325093793
-0.027839185459810258,0.02405445777871465
-0.02026050875464161,0.017840676646279936
-0.024497212535622634,-0.03192414197260613
0.01113571489884135,0.018749522322302134
0.0001842513017760853,0.04043530479988567
0.011826282367312412,-0.0066711015896308585
-0.035436247901793616,-0.04389214752577109
-0.004794570373812505,-0.002865807288861245
0.010501563474915739,0.03191091069258019
0.021593386793518608,0.04299429923452282
0.0011401973419737923,-0.011390859524477654
-0.025828271426352162,-0.011726709599619528
-0.0332354392071794,-0.008621891022252623
-0.03531173798337888,-0.008833037902332117
0.008772633390602464,0.024443216721593292
0.0003214688087818654,-0.014038982953070035
0.003174236941601423,-0.007881601929726692
-0.03143497454577162,-0.021722728491865094
0.0015873295696285097,0.03430922109884951
-0.01616901296360089,0.039956136082373354
-0.025809625335184955,0.014155673219608167
-0.03665175846792308,0.020731995740837162
-0.03450005676958653,-0.0007487114303918944
0.0002479459774893493,0.0028633884277821983
-0.01946344154660569,0.009433103064902575
-0.010617667292499973,0.004017170828564073
-0.019470625768523795,-0.03320118385378017
0.003392244304621229,0.026083328322148762
-0.023393625021780707,-0.0022797921055845885
-0.019401067362919588,0.03716135549172181
-0.011910499230119996,0.045932262823406844
-0.01392606507376177,0.001993324048576776
0.005264124398776295,-0.028300403726447845
-0.021838536779863006,-0.02207013283581962
-0.0010100677347894044,-0.020020783920306918
-0.008663133255538394,0.007351834015539861
-0.01101472261721717,-0.021977221886602664
-0.000542425023278323,0.001378283256064201
0.016854673910830793,0.012917424900740068
-0.021057329477693752,0.02746411483966741
-0.015229688087858642,-0.02176739961983392
-0.02298931912712818,-0.011080751343183494
-0.017751021258021638,0.00010176558971046019
-0.024128394825612874,0.027425835230783745
0.012580219610400045,0.00946831614639208
-0.003496466599799931,0.025036455095221007
-0.031009526577319528,0.022998549742015824
-0.008234349598611622,0.0334954127985152
-0.005449884705323821,0.02603401867294734
-0.01835976327664312,0.02469237482495074
-0.009413998915114876,0.044345477768680884
-0.020366782079057132,0.00392382433073308
0.007525719068982382,0.05102713265558231
-0.03473673329882365,0.005926921342373464
-0.003950123062428702,0.015779943072495344
0.027439924693836413,0.020645228652657187
-0.03274194458312949,-0.03310013444607686
-0.03668165400356191,0.0002700107883296123
-0.029488729136883284,0.02713857646778419
-0.03282402843156099,0.03491906676485395
-0.012329612714452197,0.029522653957045324
-0.02861614661221461,-0.01788964855290526
-0.00987631609057863,0.02621800331839054
-0.0006448193051339921,0.04306916370589206
-0.030135690807902838,0.013569718523109012
-0.018081189904004064,0.020168128017196935
-0.02039668129594652,0.008499868285465362
-0.007661574122507935,0.01589815014368077
-0.010131162664807363,-0.010933640771126494
-0.01596970666163567,-0.00769898013174682
-0.021363929350282005,-0.013641164253226083
0.0016591399568974979,0.0019474224400416358
-0.009329293090799178,0.003897652761736985
-0.026952042443978187,0.01999845709824126
-0.021664850299804233,0.026211830528807423
-0.002831205582843166,-0.01613553286477788
