Locus,PP_0813_log2_change,PP_0813_log10_p_value,PP_0814_log2_change,PP_0814_log10_p_value,PP_0815_log2_change,PP_0815_log10_p_value,PP_0812_log2_change,PP_0812_log10_p_value,PP_0813_log2_change,PP_0813_log10_p_value,PP_0814_log2_change,PP_0814_log10_p_value,PP_0815_log2_change,PP_0815_log10_p_value
PP_2910,,,,,,,0.6705410742761254,0.4912443117322805,1.001497216169044,1.045923270263462,0.2267429594119154,0.07818260192278696,-0.3549656160859744,0.14273794238047427
PP_2913,,,,,,,-0.11276610575533864,0.5282320319253195,-0.24127660529574052,1.8736444872719724,-0.14241509577723604,0.5340537904665361,-0.3954252894878212,4.2079421535109605
PP_2925,,,,,,,-0.3294017947190309,0.2242164561217999,-0.2883302647800733,0.19448613315325952,0.8297856663112195,1.853083162364347,0.7613528425342806,0.26780426800971985
PP_2928,,,,,,,-0.3880545160025911,5.603802018969756,-0.37059874774633556,4.626613204415184,-0.6009516651684058,4.81258498385413,-0.5489815839831778,9.089327540498031
PP_2929,,,,,,,-0.47510422099954375,1.3830699321509103,-0.0905412278859041,0.23779144983390607,-0.45302313221493995,2.482570235566989,-0.8188106928550013,5.014331537694373
PP_2930,,,,,,,0.5272985397429458,1.1491897780637075,0.40540218737183104,0.8410572423121595,0.6718805511034373,1.0996931262876977,0.474653270161267,1.0841757087048571
PP_2932,,,,,,,0.26054682589053774,1.5324142783560846,0.22454265251109676,0.9720082814239208,0.5191763755978691,4.576312190048291,0.46875882805131164,0.9067030502067878
PP_2933,,,,,,,0.0543660162050347,0.07223693804171699,-0.051565562816759926,0.08376933903592751,-0.20849050611016864,0.2355639740120223,0.03943121945405502,0.031250620694141334
PP_2936,,,,,,,-0.14533184169779975,0.33735165870905715,-0.5186641554599944,1.673505763605607,-0.9232456343851597,3.5867950899823247,-1.4600337409240283,2.4947735765284196
PP_2942,,,,,,,-1.4085017820900025,1.7899561048238561,0.13039325375230265,0.09373481740485874,0.2240182100015698,0.23877991881397803,-0.7168841399797736,0.5463662330814678
PP_2944,,,,,,,0.6047233404821704,0.6132720286529906,1.971454125817959,0.743177649720727,0.16092522561796013,0.06087118787465425,2.777281656771586,0.3822857557686439
PP_2947,,,,,,,0.15925064163805286,1.7248277408922958,0.24497040330496334,4.0339780434251455,-0.19236914062726318,2.5566329264445473,0.8113132814327294,2.302959246339835
PP_2950,,,,,,,-1.5688087515367393,1.269932402408535,-0.7777581629676095,0.5889751626705912,-1.3087334534150559,0.6743461670756021,-4.37268133718504,3.21132660897415
PP_3019,,,,,,,-0.38678903442232204,1.376439613079839,-0.38725913950922064,1.1960052978043605,0.09378454972338789,0.5448536353601343,-1.1109074531276781,1.6945996604618732
PP_3024,,,,,,,1.7924212225766079,0.37160788438020814,1.6734105652318318,0.4545955275051856,0.9561171477199311,1.5320957490506613,0.05801413579573722,0.04142137240781151
PP_3067,,,,,,,1.3030362811288825,4.190647215382791,0.6717036592628429,0.7171624602260853,0.9470445768767761,2.7171705380002127,0.21483169083203693,0.07948248620591428
PP_3071,,,,,,,-0.4275168922840069,0.7515120440181879,-0.12304413225772899,0.1260405791515301,0.6164099929036987,1.5928291205849483,0.6478288645150259,0.7564090758924397
PP_3072,,,,,,,0.6705393162410072,0.4912431419530633,1.001497067994634,1.0459245958976378,0.22674019980918894,0.07818161087502609,-0.35496737412109314,0.1427388600556301
PP_3079,,,,,,,0.027261703133797867,0.11486508258677952,-0.04054271267705344,0.22876328163060267,-0.042662084250572156,0.2482688316330733,0.48687688224538167,1.7522491359209913
PP_3081,,,,,,,-0.5611028152782195,0.3588379888598069,1.5197359986729082,1.0684016276790314,0.0007211230454704119,0.0002968283259495166,2.168229535623272,0.9937304946120659
PP_3089,,,,,,,-1.1721239693368204,3.7338223664641204,-0.8989753213290739,2.942359739947869,-1.6005113860171125,7.6926122319920145,-0.2933353368132348,1.3042641447277918
PP_3091,,,,,,,-1.4481773269048845,1.758518139322832,-1.6278671802838498,2.005330249816083,-3.5014269755862877,4.4028358002181145,0.34810867198297635,0.2788929789578644
PP_3092,,,,,,,-1.7840701605743843,4.38052754856866,-1.4124921018322043,2.6953137911113316,-2.489921132333802,4.549009327203854,-0.46650507064042984,0.5274166173945691
PP_3095,,,,,,,-0.9797665423200682,0.7575127260370247,-1.2831415410239124,4.091162217360971,-0.8016102593167604,0.2971455649720772,-0.9765082016370632,5.079079288502987
PP_3099,,,,,,,-0.7091838208564947,2.807464416823221,-1.0789711164314446,2.056946010722112,-0.6688076968644344,1.4603278720982054,-0.9819662543835763,1.3707783759547625
PP_3100,,,,,,,-1.5556384978852422,2.6122708289257934,-0.9965899727064904,1.9098650695472106,-1.6863303140577106,2.8540295405841647,-0.6748031262837673,1.1855852943586873
PP_3106,,,,,,,-1.3083923717018502,2.7747924747576858,-1.3206833096643624,2.541215834674481,-0.8978900118294191,2.682386606433547,-1.103451341260022,2.062334157727166
PP_3108,,,,,,,0.8334537135325575,0.687782818870522,0.6730324413527685,0.4455732430008738,0.6057576240867416,0.44710019850808375,0.8611842817425353,0.48786226984715236
PP_3120,,,,,,,0.9477357495880485,0.9144106051126336,0.23425926246616435,0.15696829597842127,0.4867389306977943,0.20156816424684243,-0.6360928414648039,0.596593482342498
PP_3122,,,,,,,-0.9870180713610917,0.9166396410525232,-1.0717717674824359,0.9755021738147504,-2.521211694088749,2.1232550696753703,-3.1029202695866385,2.432067450479391
PP_3125,,,,,,,-0.12309890683525235,0.06472769201064527,0.029743000911670384,0.028275218549462675,-0.5501392804312562,0.34252638092984183,-0.018890764191449066,0.04313876783718079
PP_3126,,,,,,,2.81083780758245,0.7669813754001505,3.1242573159344134,1.0489844129230064,4.374062041064392,2.296907939327571,4.383421211197142,2.264898231444583
PP_3127,,,,,,,-0.4904948535687983,0.7168047264801327,-0.08960722744028071,0.09599237057045713,0.8897691504248258,3.3038193714257624,0.5566774968179045,0.5330954783035825
PP_3128,,,,,,,-0.4316247717166567,0.7825166157844389,-0.4547816525466959,0.8694835649645236,0.4151231657948126,0.7171756996989189,0.15433341391397085,0.2410644196206731
PP_3129,,,,,,,-0.17074543345453957,0.17077358993544914,0.6468140768199293,0.3636346959949794,1.9139260501968351,1.0553181683388146,1.6480281490009527,0.7341406121580559
PP_3130,,,,,,,0.7801206077961742,0.34883030567300577,1.547721447958974,0.587178631265103,1.3829146722602392,0.3079156590553452,1.80978617691762,0.5219587784604566
PP_3131,,,,,,,0.6345342026329509,0.3359340530912035,0.2965064633226751,0.10078559355544849,-2.9986696497782797,0.6651684064840774,0.5460977108578289,0.18293111053079883
PP_3133,,,,,,,1.792708322790467,0.5076600775136573,2.933230282450354,1.2262631875078238,4.28945501359992,0.811637136825413,2.7399517163202307,0.6041126572844573
PP_3134,,,,,,,-0.43306098624913536,0.29706373872455866,-0.01121548941550787,0.00504716626267508,-3.546219060703143,2.831419072850059,0.49908126823112103,0.18173301702419903
PP_3135,,,,,,,0.4966966162041801,0.7761985966615439,0.38353384792771694,0.20362039434441478,1.339706560903725,2.2737032952886627,0.5697897023547152,0.20468423475358757
PP_3138,,,,,,,-0.6239638567435061,0.42047867555668345,1.3658829827337053,0.6143492977232291,2.257038621194981,1.3062541640751575,1.8447201977492433,1.1044931795922523
PP_3139,,,,,,,-0.9248944069128565,1.2642079938605018,0.40534741589155276,0.4373537868261707,0.7870147935951063,0.9097123783307453,0.39312951507970495,0.16462664619794298
PP_3140,,,,,,,-0.3581007809960387,0.632566518673294,0.3797503102731782,0.40194691628958606,0.7784211861807667,0.5843812385871006,0.9841058027232822,1.2744151101968029
PP_3141,,,,,,,-1.5438547529968907,0.79024690953615,0.7215227066776866,0.4211945873512607,2.1943964202818904,0.8808082877375226,0.6532910188861906,0.6908697790233383
PP_3145,,,,,,,-0.5813885398616675,1.6974132452381534,-0.5107151075081908,0.46859879885042793,-0.8395305267408342,1.3709761966127036,0.05563058874643806,0.06177619740480525
PP_3148,,,,,,,-3.066595822289747,5.8915871215271425,-2.9772545791772753,8.432663156190129,-5.168874016396251,9.262298639337155,-2.2564329095793374,2.8951864405768006
PP_3151,,,,,,,3.2984768908904574,1.0093779788768873,1.9026554740778527,1.2210070457759943,4.587600341731622,1.9755957917119629,-0.354968363014906,0.14273934403042882
PP_3155,,,,,,,1.7239969995123976,1.4288440208196953,1.5756388491400577,1.1023799329093265,-1.3766306983855687,1.0801192342406054,-5.183406260748516,2.0214478789419883
PP_3157,,,,,,,0.4127109538198357,1.2865642760315783,0.38891345040799274,1.3723236294018046,0.5304900547778105,3.47892744167661,0.32169587711338665,1.6288122041567852
PP_3170,,,,,,,-0.3557364475232741,0.1866647623810385,-1.4456995179150092,1.6002627754814167,-1.9342611525703264,1.4966546298791468,-3.5693186155168926,3.498521895482354
PP_3174,,,,,,,0.011501592231108002,0.006866914207128355,-0.34534833290857014,0.34348742643098473,0.3042428007740993,0.23573401817341738,0.89464729780841,0.8514996928000155
PP_3185,,,,,,,-0.23114358139659547,0.7839306096404796,-0.42937853360699285,2.184191657191851,-0.012825098331716918,0.03181563816760892,-0.2022275431091749,0.7464025816995319
PP_3186,,,,,,,-0.12692719780143638,0.3173514189604321,0.1068562326312735,0.47538370268277336,0.29349448939164263,1.4722365350645241,-0.3961160149311574,0.49351526798280027
PP_3189,,,,,,,-0.3086346001025193,1.1741537633480026,-0.3128026602293384,2.221625156698246,-0.09457315583280022,0.5981376501994065,-0.10924644069541187,0.7150871249023645
PP_3213,,,,,,,1.3942449761131896,1.2723217561031988,0.7952413207541992,1.7893891292926658,0.8693086367356341,0.2935278250010408,-0.5612215115008193,0.3343938088069191
PP_3227,,,,,,,-0.7362994502103584,1.3108586999234173,-0.40048351677876004,0.5946620115425464,-0.2956617810691392,0.6087905942259999,-1.057019548596156,0.6278562398860718
PP_3232,,,,,,,4.8944242362304875,0.4545143605281229,1.431093481330681,0.7502648158410302,-0.12164345296253239,0.05045404130146817,-0.7033514024807488,0.4566269110928102
PP_3234,,,,,,,4.887280013203468,0.5190142515520785,0.8852788033563916,0.4140266146273873,-0.8483690730976673,0.4094821651697177,-1.4300770226158839,0.7804864414327005
PP_3239,,,,,,,0.060525917718532586,0.03482357515351958,1.3103249868062965,0.8811378561363788,0.11571236965893178,0.028549231930423746,-2.1355106805053654,1.6129997365519644
PP_3248,,,,,,,-0.2783647249167748,0.9464858071635242,-0.5196860258866735,1.5319567834481689,-0.8552473630809473,4.341474895448661,-1.3009230841640214,4.139811223641496
PP_3249,,,,,,,-0.30839196219689113,0.18888771976275442,0.022564221124295958,0.014196145158143209,2.8455620036383893,4.421291358887945,-0.09704820996956795,0.027953533166229085
PP_3288,,,,,,,2.909067631646152,0.47445742695905035,-0.5799163223718042,0.30973847089581424,0.7128597673093574,0.41258468008797833,-1.5098451773061377,0.941198831525599
PP_3290,,,,,,,3.656899525783754,0.46736571928165394,0.9756270303168415,2.324362675519918,0.200871415824949,0.07757430677552808,-0.3808365336932675,0.20612918516154066
PP_3316,,,,,,,-0.6822870293449864,1.1447381097493976,-0.4037599453933587,0.5128301680950957,1.6462739598332778,2.024691194180476,-1.137554184733542,0.9178140183657116
PP_3361,,,,,,,-0.1506318446441768,0.07696568818729185,1.3534651821315058,1.2409964360809487,2.001474506712788,1.885223728002735,1.7762111005144654,0.9684735995966848
PP_3364,,,,,,,-0.668205977678633,0.5115510905157897,-0.1784851500849884,0.11753494774541126,1.0329475297870738,0.6856906193650687,0.8335155882052908,0.363963848253715
PP_3370,,,,,,,0.20083721238284297,0.13255904842098015,0.047654259022671036,0.024685827035465156,0.8088188293845491,0.57443382256379,0.46198849501686257,0.18251072526929984
PP_3376,,,,,,,-0.6429773811069819,3.8494236252529577,-0.4416186986733169,3.560999254056145,-1.2636616373323446,11.141411940390906,-0.6959675570832742,2.6661428358645605
PP_3378,,,,,,,-1.1926076944069193,3.9613537609925844,-0.8077265168561356,5.422013442544812,-1.5009150640776485,7.0369082452929455,-1.035894991906132,2.8733436972255264
PP_3379,,,,,,,-1.1533174509501707,7.5062641391541565,-1.0203764913142577,6.674727334025399,-2.5398459728480423,11.593855183390568,-1.1364252983163325,4.4373876643106
PP_3380,,,,,,,-0.8895751997309737,6.51653108650809,-0.8126594671826048,6.177787078454541,-1.5684923847488204,8.847089605320843,-1.2933029513711458,6.794582355335288
PP_3382,,,,,,,-0.35349339941774544,0.8776627264238069,-0.1431982374758844,0.4382061608562795,-0.9447072101271392,2.473274849755447,0.5211499218918043,1.8252535956893279
PP_3383,,,,,,,-0.30258751061163663,0.7606961013319037,-0.2225666208761455,0.6765854942485405,-1.4831491900397573,1.7839532412217367,0.7705288967058596,1.3714633006150665
PP_3384,,,,,,,-0.41673043976260016,0.7063453897786869,-0.32468402206512265,1.048543691931879,-1.4860157947205823,2.7207589550150324,0.2692588850779519,0.24724186368426826
PP_3404,,,,,,,-0.6016691479114462,1.7571279929427008,-0.749269781432502,2.5318889184902242,-0.7692785201184115,1.6338655800772448,-0.33729945925602245,0.22946096964368318
PP_3406,,,,,,,0.3091330013569409,0.3128484143288532,0.42443440756239714,0.8329923488886303,0.01833878358186188,0.01696872430412889,0.5585486536070662,0.3763521535432522
PP_3415,,,,,,,-0.7759584875313583,1.7143704314141683,-1.1041123776147184,2.1275469807923164,-1.0630745589847808,1.9104103861603918,-1.110451182957731,0.9419587997080043
PP_3416,,,,,,,-0.1826122725458797,1.23800527748577,-0.22584222890569425,1.4367323549985107,0.11141102523398393,0.6734943361399054,-0.9319866262224052,7.575471528201363
PP_3417,,,,,,,0.10133734144489452,0.3797843506732084,0.02304944443961068,0.05481375459309728,0.1984798728901185,1.8503260301227504,-0.6986834870952602,2.815693193369469
PP_3420,,,,,,,0.6705410742761254,0.4912443117322805,1.001497216169044,1.045923270263462,0.2267429594119154,0.07818260192278696,4.403763004443758,0.7102862257814103
PP_3421,,,,,,,0.4642851788612804,0.4805105040819044,0.7952413207541992,1.7893891292926658,2.531857239876618,0.6916819813338111,3.3168075139245543,0.740294214849227
PP_3428,,,,,,,0.9861105361940331,0.5328130049475723,1.2096324047591667,0.7349274536002489,1.3047533735230799,0.7753212225659303,2.5211219402912395,0.7316978171489862
PP_3431,,,,,,,-0.2094741353703994,0.36633439858145156,-0.23469220682989017,0.3770364679674095,0.6702543650172839,3.8632838790744604,0.8343142799557827,2.810522026835246
PP_3433,,,,,,,-0.5601852626113644,4.190910355359686,-0.532666411614659,3.6228505840679026,-0.2496569384001891,1.9520986904150193,-0.5739665294251682,1.437167743027754
PP_3435,,,,,,,-0.7287890638210222,0.2535274970936628,0.22760051258553796,0.08057460751466745,1.7290912124694087,0.5915960488631252,2.7603083654117797,0.6330325035752153
PP_3437,,,,,,,1.3482773263756298,0.6532576264974379,2.1968915757714447,1.0258176605906784,2.871207673256104,0.773659842991841,-0.3549656160859744,0.14273794238047427
PP_3441,,,,,,,0.3822947579448438,0.6369580129066102,0.37244168829610835,0.4571629989988184,0.808008599960918,1.1282082218992613,0.9091866467259649,0.6884634490206242
PP_3443,,,,,,,0.0638732821880086,0.17801991918511906,-0.07041899708872341,0.27204696409895046,0.11204350647788834,1.4290856091005824,0.2919286882901121,2.2785149757624272
PP_3445,,,,,,,0.28532415424297763,0.3871629238119393,1.4978009872184146,2.307033178994494,1.9914624986727996,1.2017134419549955,1.377342383735501,0.48842784704104686
PP_3446,,,,,,,1.084634796065464,1.149618082722663,1.2570464285849525,2.740568748588946,1.7827466084397767,0.3363154184714798,-0.09941801353077452,0.04300031787694805
PP_3454,,,,,,,4.138131834905156,0.8040389109692624,2.5711100307786174,0.6675179159041518,2.5461534226556624,0.6236738454139693,-0.3549656160859744,0.14273794238047427
PP_3455,,,,,,,6.136179681392875,0.7682328869142693,5.303129868590105,0.45243442741691,0.22422577648053393,0.08652631315526789,-0.3574821730376826,0.19023957353004955
PP_3456,,,,,,,5.25696507446718,0.7627520738573697,4.246849583660125,0.45513320459702,-0.10849618762816572,0.04485330776553039,-0.6902047631260554,0.4491065485248095
PP_3459,,,,,,,0.6705410742761254,0.4912443117322805,1.001497216169044,1.045923270263462,0.2267429594119154,0.07818260192278696,-0.3549656160859744,0.14273794238047427
PP_3484,,,,,,,0.03526071803827907,0.0237796357125214,0.47146463034113817,0.5259921674759761,1.380822178171185,1.2778621025013934,-0.04287049009546372,0.018627834710368746
PP_3491,,,,,,,-0.18537851263656083,0.6677257145498676,-0.2237479980933953,1.081959887761196,0.411095237852859,2.187032402924367,-0.7905710720306942,0.8178794887548806
PP_3492,,,,,,,-0.290537198819072,1.3036193412003976,0.05405807786410377,0.2541996482923535,0.1392196232947387,1.076769166126098,-0.525571240653654,1.102200655010042
PP_3496,,,,,,,0.18678883268636695,1.9151575239537868,0.1911573568674804,2.5679171323732097,0.1413055912178494,0.5807626535289063,0.4833761933819136,1.4765174675672295
PP_3497,,,,,,,0.670539017674016,0.4912428724788118,1.001495200995203,1.04592155231475,0.22673958650331033,0.0781814068236004,-0.354968363014906,0.14273934403042882
PP_3506,,,,,,,-1.3541152226950603,1.2802512509448691,-1.363428926802828,1.4373863283588528,-1.1744349634397235,0.9772100341533106,-0.12453372833680448,0.04807043776162783
PP_3508,,,,,,,-0.6444064919276857,4.34160032199571,-0.3217986925362096,1.4962393301774013,-0.006295873734759121,0.031906407878793355,-0.01806354952332574,0.04571121330443926
PP_3509,,,,,,,-0.4097126720559779,0.7313459382080925,-0.1700085623156227,0.7366618457598125,-0.2394961257991885,1.2330512382695997,-0.35260584703844,0.6927214312731526
PP_3511,,,,,,,0.3344016033690655,2.773836020855841,0.21840908263202571,2.461042563378225,0.34100270032694585,4.932724957981452,0.5507706872600682,2.3065568644367205
PP_3515,,,,,,,0.6705410742761254,0.4912443117322805,1.001497216169044,1.045923270263462,0.2267429594119154,0.07818260192278696,-0.3549656160859744,0.14273794238047427
PP_3522,,,,,,,0.6705410742761254,0.4912443117322805,1.001497216169044,1.045923270263462,0.2267429594119154,0.07818260192278696,-0.3549656160859744,0.14273794238047427
PP_3527,,,,,,,-0.34597482867748713,1.0859720018791554,-0.39900119944059514,1.0154345973708505,-0.3156345549531866,0.4808296329111829,-0.4116625241564254,1.7714886680669435
PP_3530,,,,,,,0.467111658473424,1.4030961465725975,0.26161236838963403,0.4714642583598765,0.89475238812012,2.213636390380983,0.056735101422276384,0.025312484137867512
PP_3546,,,,,,,0.39700620480729754,0.24298567290253467,0.9518038582446832,0.5789210855622368,0.07741082595057994,0.0791679833557376,0.20376647553122967,0.0724429985968206
PP_3547,,,,,,,0.3823190782488794,1.7284652609956377,0.20133761134219325,0.5651831587746184,0.44637206451203776,1.9329706156796003,0.9116392886316065,3.0022917319892963
PP_3549,,,,,,,-2.142483916046483,6.325642144532122,-2.4451971584291288,6.686605991382427,-0.08727175105402979,0.24398284304376283,-2.982570900819721,5.768359501551777
PP_3557,,,,,,,0.24550320161908834,0.29042715410264863,0.43483325096743064,0.8958131105561072,-2.579878751141292,3.5620940241960124,0.29565212995475876,0.6460791045980058
PP_3558,,,,,,,2.874161663356105,2.245510379918903,2.3303689812886037,0.7817290301408314,3.206920406718866,0.8338787111402328,3.3856154235823164,1.217589867293485
PP_3563,,,,,,,1.8635365540753674,1.0766222190718588,1.3202814070161424,0.6317036256492918,2.8264491129158604,1.0410210920042802,2.2128127391688617,0.5256046800520383
PP_3569,,,,,,,-0.4823621549643932,0.36195330487939087,-0.9236294335571028,1.555703586444875,-0.7899200643591069,0.5389973703929708,0.16913072136593685,0.04278485549021551
PP_3578,,,,,,,-0.0157214226822045,0.03848007529786185,-0.31007810877545416,1.4914983564471527,0.014583065199437703,0.01956751464881759,-0.01271473115284728,0.013337503211153113
PP_3585,,,,,,,0.8980433771545774,1.0604319768305763,0.37307976150088407,0.3116697234998903,0.6624128070347353,0.47756039037642883,0.18903788497283497,0.14645557616000407
PP_3587,,,,,,,0.14503515974448764,0.6352885279955826,0.04339061227436315,0.15536847527037598,0.34908422973504744,0.9467278753804025,0.49735266117099153,1.7273251523488664
PP_3590,,,,,,,0.0487310942305442,0.22075242818778812,0.04457413311764629,0.25320554007554374,-0.07471905893501428,0.434173989218883,0.6568092420671916,1.4310071160951108
PP_3591,,,,,,,0.10031754832091161,0.3774649574709705,0.17795611222839533,0.4508932510428838,0.4156598082793089,3.39971648260753,-0.24250938813752732,0.3461731284664405
PP_3603,,,,,,,-1.2557841390411766,3.058782793963653,-0.4794748179809065,2.5020862775183885,-0.46160088970138546,1.1860149307156809,-0.9298447145207702,2.1324258897991606
PP_3611,,,,,,,-0.45004740592768944,1.8747760052980984,-0.22707432165530808,0.5041514721871221,-0.22267761165071326,1.4444870512867904,0.6136428876862269,3.05764631890003
PP_3612,,,,,,,4.4583946296173504,1.2646264774763862,4.318502713666221,1.1043226596199118,-0.8570928669765611,0.4814797819154464,-1.4388014424744506,1.0037987415699343
PP_3613,,,,,,,0.4642851788612804,0.4805105040819044,0.7952413207541992,1.7893891292926658,0.020487063997070183,0.0077743214809175235,-0.5612215115008193,0.3343938088069191
PP_3620,,,,,,,-0.29731975560447743,1.6211098352278144,-0.34112938963148587,1.9662499757159162,-0.4610813716439376,1.7933366795632195,-1.336098602816084,1.4839909193484326
PP_3622,,,,,,,0.8677829998527443,0.4783151947484061,1.3949534414928813,1.0640759684507226,4.401198585482651,1.53833598354773,2.9536760216697666,0.5741780117511859
PP_3623,,,,,,,0.6705410742761254,0.4912443117322805,1.001497216169044,1.045923270263462,0.2267429594119154,0.07818260192278696,-0.3549656160859744,0.14273794238047427
PP_3627,,,,,,,1.1391762590544587,1.152944197805262,0.9757565906673269,1.1756788635764432,1.2382723719079436,0.44817460386953806,-0.1842319066794829,0.04515511195255391
PP_3629,,,,,,,-0.3425147068324631,0.2753195657395905,0.1675544151244485,0.08940773324590216,-0.7963929014917455,0.2975263897198838,0.14606871040769356,0.09912210198682322
PP_3631,,,,,,,0.7330081503689613,0.5212145058878647,0.6289686818746377,1.1339754480802826,-0.14578557488249122,0.060025204257606726,-0.7274941503803807,0.4564443844706846
PP_3633,,,,,,,-2.119584303972422,3.2362452647308357,-0.0036558047130122676,0.0020238918904756,-2.9151764461038465,3.6154352308105198,-2.1754423706505412,1.8685461627999103
PP_3638,,,,,,,0.15146281423093902,0.0941749335193719,1.9385422758957813,0.791291316185994,1.5106469922141508,0.39906458839192976,-1.7645465932898545,1.4965129164144675
PP_3644,,,,,,,1.1371512741821883,0.6943534436625313,3.6679821802784813,1.1352147679556077,4.365143773363734,4.907035493017489,1.905692533805443,0.313951420639297
PP_3649,,,,,,,0.002231354638232684,0.008837331365686044,-0.23881044195709578,2.629585729580304,0.0824701161686326,0.19872276027346936,-0.474411842443976,0.8985686653271601
PP_3650,,,,,,,-0.7636846511715842,1.280823746404458,-0.7389146349785494,1.2605495819406736,-1.7469078346636504,2.834363554753264,-0.37534199948794644,0.5801822234688782
PP_3651,,,,,,,-0.06224915061286486,0.023313723044886436,0.0964549808631309,0.05035135370549615,0.9543532151074668,0.5527895326482102,1.9268528560885883,0.3194480874616961
PP_3662,,,,,,,-0.4298537133677668,1.806443695894082,-0.2341192002093855,1.264556647740114,-0.1865323776111167,1.147591648656115,-0.25989664599800266,0.5226334348901048
PP_3668,,,,,,,-0.6723862728489352,1.6381997685401375,-0.2529622550845542,0.5930767754385365,-0.023031003935630824,0.11008653916597247,0.2547935827285345,3.6266230455905664
PP_3680,,,,,,,0.019513834042290096,0.015950819437210266,0.7482029158279797,2.880392324844801,0.2722324921220006,0.17380240414838827,1.0483809791399796,1.965349989676695
PP_3691,,,,,,,-1.4868357921314488,1.6178540130404084,-1.8874434296422742,2.724116454968613,-0.6255278257574456,0.1985913307745389,-2.7464812514948056,2.7041800738350834
PP_3693,,,,,,,-0.4841352992896978,2.6677630290778245,-0.20105053197957548,0.8775149688544258,-0.8095051316708763,3.6522714543525985,0.1445927806038566,0.15374900667389496
PP_3694,,,,,,,-0.4674383846008119,0.30496462530191926,0.27496678434164934,0.1718352100676697,-1.4512506979857334,0.9634205950585617,0.3277442440091524,0.11442540111975238
PP_3699,,,,,,,0.5231726178815298,0.8677283711085488,-0.0830853673202139,0.05984965525758367,-0.3837423133564027,0.40209355393596174,0.021227530231829016,0.021615461260233563
PP_3705,,,,,,,0.1649638518622001,0.49483526891236634,0.16074369573838074,0.20176301749750686,-0.2837475831291107,2.2474840297090926,0.07907900132775338,0.21771383298674785
PP_3706,,,,,,,0.4104253112736959,1.7048308646580534,0.37348265540208003,0.4261173472045891,0.01734692759021478,0.04233495819898419,1.0295252053610728,1.3253680536190873
PP_3707,,,,,,,-0.36497732648705894,0.6853453335841846,0.09951183786797872,0.20209034679676827,-0.8434254954404855,0.8419236670802163,-0.6446750690236167,1.335646028674669
PP_3713,,,,,,,0.6705410742761254,0.4912443117322805,1.001497216169044,1.045923270263462,0.2267429594119154,0.07818260192278696,-0.3549656160859744,0.14273794238047427
PP_3720,,,,,,,0.1807229979128469,0.08792552898818957,0.10705621659309074,0.055855013225368906,0.2621454227355788,0.10939240418708598,-0.9143996394899259,0.5531129880536066
PP_3738,,,,,,,-0.21703660645334752,0.20588363155105965,-0.03855181455018597,0.02257754783557533,-1.6277603220027657,2.0148222945800254,0.037303177934684004,0.01756415561510037
PP_3742,,,,,,,0.08024415789489779,0.19996447487655386,0.17936536443625356,0.8473355015307299,0.2934045250742384,0.9216387418061173,0.5054185087048891,1.9303769525981191
PP_3754,,,,,,,-0.15853828525819952,0.3393227461401234,-0.012677241444650579,0.03777685279859295,0.15558145846604954,0.6890056875020859,0.3117619508267676,0.32457418549910655
PP_3755,,,,,,,0.08025098335618829,0.06964395633716657,0.32376289984894896,0.23678102753424082,1.3057941212076278,4.939704855509883,-2.1674202315257896,4.947094571869348
PP_3757,,,,,,,0.18307197630027533,0.7926415797236002,0.06436504801026342,0.3402932895295946,0.1925421112636831,0.5743477905201336,0.4478772323496095,0.7632966369095647
PP_3758,,,,,,,-0.38507659640551534,0.29860050303207175,-0.8202935862158371,0.9884097640881951,-1.1454063818039888,0.7560238559437653,-0.5020642081567217,0.2869773562683401
PP_3761,,,,,,,0.3674417219718205,0.3296454164986355,0.6874394553572721,0.5992198514683618,1.0278634108618319,1.0056320526501483,1.238871330107942,1.3248984500241423
PP_3765,,,,,,,0.05295043510643032,0.22470942339834282,0.14196798392809196,0.8141888430349346,0.12765995804979424,1.4221563292632342,0.4924106190345058,2.1084625027334543
PP_3766,,,,,,,0.42771969484956285,2.2596027536486876,0.31541376230484547,1.053452626479749,0.6948129015949702,2.0623823647396335,0.46453781577314096,1.7644524062942517
PP_3768,,,,,,,0.25788356413052804,0.5120827355409531,0.07364954137861794,0.19231643108328494,0.2542107379601813,2.223327545093735,0.3975655325642936,1.694339129928904
PP_3775,,,,,,,-0.030331809083633924,0.025051819549973778,1.0678142808572089,1.4856036803170487,-0.8893237892594885,1.5105215228215703,1.988956636357454,8.893679408703989
PP_3777,,,,,,,0.10418365632410463,0.077776311819318,0.43514140807773155,0.6008203552855338,-0.33961546010771365,0.15557495596398654,-0.9213230340379955,0.6103037697007994
PP_3778,,,,,,,0.1390309251001666,0.1251192374451092,0.7515577190020045,1.0178939271374172,-1.858812997539157,2.1928505535705134,1.2460582301096113,2.199859000230785
PP_3781,,,,,,,-0.8055855669929235,0.47144977546313427,-0.47462878768542627,0.28917299409462893,-1.2493853940346702,0.620020991893071,-1.8310927175729408,0.9131633953990341
PP_3783,,,,,,,-1.927843972266596,0.39078528017832004,-0.12863068718895637,0.030779463103483798,-2.717415861347808,0.46478165553042106,-1.5533202286352887,0.32378306300559134
PP_3784,,,,,,,-1.5618063020602424,0.3550422117471276,1.9148250231919566,0.8884655109920471,-2.1151798943984,0.4257793020975388,-0.12621482537114947,0.026974746750038643
