Locus,PP_0751_log2_change,PP_0751_log10_p_value,PP_0812_log2_change,PP_0812_log10_p_value
PP_0883,2.3865618640146806,1.005828201119401,-2.3704445007313244,2.25011768011375
PP_0885,-0.2506448254993481,0.30593200624692946,-1.105558358165954,1.3985952834877304
PP_0886,0.17591463839043947,0.0662803227334737,0.13380016105864168,0.49882361144329623
PP_0888,-0.5642571112965681,0.44892984850309936,-0.31264740208270186,1.0825977662303248
PP_0891,-0.17471572771513794,0.11055910347084695,-0.37160099484037606,0.24456551436493357
PP_0893,,,,
PP_0897,-0.06254575685767037,0.11275950199758697,0.4391047242674336,1.2290918509111064
PP_0901,,,,
PP_0909,-1.0873413398022516,2.045425527785349,-0.9649722479595939,1.2329548408424176
PP_0913,-3.41267646536283,3.1235036571499473,-1.5421678188575811,1.4725598513149774
PP_0914,-0.15323206860131358,0.18772571375891037,-1.0199014206047403,0.7627608805704457
PP_0915,-0.3720310442208186,0.9218009917043913,-0.5067383874519549,0.8207725602930664
PP_0919,2.0073583754836495,0.7213051093508326,-1.1345566013026065,0.7573969526965048
PP_0920,3.2200872710757062,1.500984120642791,-0.4106401629627968,0.20537414458048223
PP_0927,,,,
PP_0930,-0.11237350686862892,0.24668048983944924,-0.4471350225457442,0.55915353571347
PP_0931,-0.04996426720520781,0.08445255161963075,-0.04635119331163368,0.10677651185038244
PP_0933,-0.02202163508150895,0.025130677597425426,-0.07932021249305644,0.24047835737993206
PP_0934,0.24695784517842362,0.15614464747472978,-0.6198740855501176,0.4091799350036153
PP_0936,,,,
PP_0937,0.38767709692110247,0.2464694018547837,-0.6160552275757619,0.20593410476619362
PP_0938,4.210674693455929,1.1683104103805233,-0.2986083973227124,0.08780352529177074
PP_0939,,,,
PP_0940,-0.08810448815380688,0.21015279418623484,-0.5656988917932647,0.7644972890396619
PP_0941,-0.46668508240683537,0.6823824537576153,-0.4433445667328025,0.7467861576662332
PP_0942,1.3352147791691416,2.712115985923323,1.6611048967844633,4.585183519928034
PP_0949,0.18568510484736053,0.2928329015599124,-0.817054664864386,0.49997683665846626
PP_0950,3.1798960658129034,3.1637290173868213,1.9321649762158368,3.4207479665076685
PP_0951,-0.37691767691626055,0.6221661667752925,-1.4723720855826075,2.4364769248444116
PP_0952,1.0553726446436764,2.0142047674645,1.0600528865472576,3.0065306616234024
PP_0953,-0.2118548145730097,0.3558556647703001,-0.32186736177346376,0.9925554442572206
PP_0954,-0.2611741170515183,0.2087670127960441,-0.42941377256280694,0.20709993288769366
PP_0955,-1.6482064013475026,2.700348767508786,-0.5222782786993835,0.2949687083852626
PP_0956,2.0718652654861307,2.4431400171031554,0.6270320576139831,0.6293182047617519
PP_0957,-0.4414097997393428,0.28947693441366235,-0.9172387694065897,1.0490996062633735
PP_0958,0.2530993401634423,0.14322370289609043,0.42101255647924324,0.28271764343312694
PP_0959,-0.6959959787354406,0.7202051465407824,-1.8551210281677772,1.9357879332431704
PP_0960,0.7840699673233171,0.734715283310017,0.8700552903920091,2.2389413472157433
PP_0961,-0.215866898885382,0.2975326984772564,-1.0990130418973276,3.0539372885909093
PP_0964,0.41821430866819087,0.22182647367990307,-0.6234367054982644,1.8375766481704847
PP_0965,0.47213711692035104,1.0905967210570964,0.029929094193719315,0.056036164832103566
PP_0966,1.0068629652687424,2.2053828886168256,0.46292365623658355,1.687039084138973
PP_0967,0.8446304617984856,1.51048659475994,-0.9140364852511994,0.8689841424899644
PP_0971,,,,
PP_0973,1.216829559128616,0.5512124624144203,0.5118790313715879,0.1443710897861062
PP_0975,0.9645260802461955,1.1097656053764007,0.8079523957576146,1.2121989720777322
PP_0977,0.4202871587037874,1.6059965249474686,0.2927181566790396,0.6048980560145842
PP_0980,-0.054298816191623134,0.13270491703600218,-0.04137898352780241,0.10122167850775643
PP_0982,0.19562733150646536,0.17340172864886583,0.5874287770800241,2.9365717086762526
PP_0983,-3.460533152958117,1.7130181040880788,-3.372904465209946,1.9095214993274139
PP_0986,-0.33509462369927606,1.5288328027677152,-0.19204268784965872,0.6879886504280941
PP_0987,,,,
PP_0988,1.892797396973723,1.2087625202997414,-0.9807589134303275,0.6831475315302644
PP_0998,1.5042534014153013,0.8091629331789626,-1.3141488580633256,0.7573756530088442
PP_0999,-0.4426705094692459,1.700107788547358,0.08859044143852884,0.07924283821094089
PP_1000,-0.43003784375895243,0.6110504149364041,0.3712403035564031,0.48628040384793203
PP_1001,-1.0588862539640984,3.3385881741579557,-0.3523838184187193,0.27595572825844955
PP_1009,0.132659229226583,1.03230344953133,-0.18838627747087738,1.073981370149864
PP_1010,0.3604789429587159,0.9214936173345435,0.25565522338073055,0.6249370224809627
PP_1011,0.061605411386018674,0.16313988022301687,0.2265134027038182,0.27760221953368097
PP_1012,0.4237628607845525,1.2254683857998165,0.7657756897917011,1.2910505082948671
PP_1013,-2.58741568092222,0.9878553245166884,-1.8145617624561425,1.6775602325003727
PP_1014,,,,
PP_1015,-1.6574988464141156,3.2278246256163086,-0.5555027664273445,0.8939043758161461
PP_1016,0.41201900711047823,0.48148242583308254,0.9308787618846722,1.7681497735317229
PP_1018,-0.569322790517948,1.4644272026782879,0.36338945097511854,1.3963446874467502
PP_1019,-1.5411569758065167,3.593706494475237,0.12537788167035713,0.2055654545158403
PP_1021,1.427622010744558,2.070429287835458,-0.14610001992373645,0.10817813879376173
PP_1022,0.31658764730839795,0.7106817733578059,0.07915423341341962,0.6002495177658577
PP_1023,-0.5009217570962035,1.4316241940956835,-0.38013927808816855,1.0469497691629273
PP_1024,0.17624238211916635,0.4377744738157531,-0.02333803010028662,0.041670726877405535
PP_1025,-0.23254297470347918,0.8043419295728136,0.024804344325568706,0.07481669964436996
PP_1026,-2.7251305801890062,1.2226501852486333,-2.5162878728322733,2.2956706983466413
PP_1027,0.9493366534375169,0.5365823422089865,1.5668319211344106,1.2320820738835119
PP_1031,0.9638076233596282,1.9840197391233965,0.4420141853971675,1.5802119591321389
PP_1032,1.0823593801562486,1.7399635804063665,0.3340977954531107,1.529920081443355
PP_1036,,,,
PP_1037,0.4265853597031868,1.2472314948142385,0.6798299452026717,0.9800329576466346
PP_1056,,,,
PP_1057,-0.28167118018020976,0.38139115654805045,-1.4066045984841402,1.1343310023358821
PP_1058,-2.252019214688918,0.5158809133643992,-2.282857970075697,0.5436188295922126
PP_1060,0.6863200519331759,1.0809324907405318,0.43737270466918515,0.2884193344155893
PP_1062,,,,
PP_1063,0.6553523781082179,1.2570980834955914,-1.3952624366386244,2.142282589077117
PP_1066,1.1881895892009058,0.21896516768624227,-2.2507389813570615,1.9980344340509655
PP_1068,0.6843155136810973,2.20348592236784,0.17735040820657516,0.6520384014894418
PP_1069,,,,
PP_1070,,,,
PP_1071,0.440118624340796,0.6999478122130872,0.15538783577280613,0.7668771811117282
PP_1073,,,,
PP_1074,3.5855619584875633,3.2913906709950123,0.013407543032016436,0.010621455556985368
PP_1075,1.122233388090707,1.362343064011044,-0.3637113807714235,0.5286594472596228
PP_1077,,,,
PP_1078,-1.3038691327196594,0.5050439741169148,-0.7255223850781999,1.6817589745128736
PP_1079,0.37748325746897293,0.6078105389415768,-0.07437717921410977,0.1791013453119757
PP_1081,-0.8766428795653295,2.1800399776840815,-1.3593725751487862,1.4481372975870288
PP_1082,-0.564304170791472,0.9192609275177988,-1.3097417432157767,1.2084386005005578
PP_1084,-0.0544496936073854,0.3968857615890405,-0.057141455705674714,0.1206482417395418
PP_1085,-0.3696149651171662,0.4385791867935068,-1.4794710281481072,1.004899973307639
PP_1086,1.8573092327700245,2.580621015239709,0.5010180953175019,0.3667519820328993
PP_1087,0.2128074697492456,0.24769540874190915,-0.1822542511275789,0.07488662274394843
PP_1088,-0.19019194912397697,1.0782262155904097,0.1951951979586251,1.6318109121963595
PP_1097,0.8803668970829649,1.7796338296088223,-0.6121615129783062,1.090590260180914
PP_1098,0.1072808707376574,0.082651866822856,-1.6361798571564974,0.837932482718149
PP_1099,0.2747876229269712,1.167195786218335,-0.2020655703497698,0.6170315023745909
PP_1100,1.0745538513741422,1.336561810564344,-1.0404012861660918,1.3599232213517807
PP_1104,,,,
PP_1108,3.1190512560795964,0.7460637771468056,-0.040921693511962856,0.014261927171481902
PP_1111,0.6657329654997408,0.5181762352650182,-1.7051349396851923,2.806294989602033
PP_1113,-0.10595378167392869,0.10151774584349543,-1.033131096574175,0.7596926274296972
PP_1121,0.8605034394895972,0.3647479014554373,2.2180628920301793,0.8072912295078142
PP_1122,2.3807399996318486,1.594517870041101,3.596757197378452,2.0629532457811735
PP_1125,1.3649470311906748,1.4614824318456199,-1.557434249056849,1.8567680089126564
PP_1126,,,,
PP_1127,,,,
PP_1128,,,,
PP_1129,1.449173198891811,0.9427536094120894,-0.19045879105314267,0.06163975049988452
PP_1131,3.1068416508849737,1.5275864039414995,2.2311361466701416,2.497880824162975
PP_1134,0.23849117663841166,0.6263015961703384,-0.5701012912714574,0.6964491310992917
PP_1137,2.1916787708016985,1.1820864038644947,1.3257802335795492,0.845615010080463
PP_1138,-0.12267194399250157,0.08653150721038093,-0.6422784971480406,0.42157398725171163
PP_1141,-0.5654922037985524,1.0639128683195125,-0.3880226871341696,0.8631873311743987
PP_1143,0.3834539638416184,0.23989024354545227,-2.5086036155726896,3.0827365673932468
PP_1145,0.7042342200152086,1.2261402682167049,0.42252430964010984,0.5337231619901202
PP_1146,1.0566582081810854,1.138314071431323,0.42829835000301764,0.20989411446845493
PP_1152,,,,
PP_1157 PP_3365,0.13197426356379321,0.2529926636223974,0.6805227468093452,1.6197379395851679
PP_1162,-1.1167166387806684,1.099197167898148,-1.991432544512237,1.4558991131267676
PP_1177,0.565133397500302,1.0508140128954302,1.0255602855813672,1.241848820626083
PP_1179,-0.1791740382843666,0.5510210381420682,0.4698427674549533,2.9397488826827467
PP_1184,-2.734724881670492,2.1164617542755506,-2.7591032083552745,2.2391212423433116
PP_1185,2.287446500925113,1.4518787669153002,0.031244825784498623,0.05923465871994896
PP_1186,3.8062401889943427,3.939247084198735,0.7339202660542888,3.0111610608587194
PP_1187,6.401753061947779,2.2314135692216275,2.037331136450318,1.5444979573671707
PP_1190,-0.38430330569562454,0.2733810627107773,-1.4903729690555845,0.7748299633589958
PP_1191,,,,
PP_1197,1.5298128290338835,1.499136977242492,1.4530849143783542,0.7413111372441535
PP_1201,0.1588933264219221,0.0578135000833383,-0.4773483567504944,0.3351554410383653
PP_1202,,,,
PP_1205,0.766322873321287,2.447865079810153,0.6154232249865038,1.5851097770455818
PP_1206,-1.2790472346858808,2.7232623122676713,-0.9845637015468116,2.494820416576899
PP_1207,0.2665314882101225,0.8595057679349606,-0.7713691727578795,0.532904760004756
PP_1209,,,,
PP_1210,-0.001946046645743829,0.0033890488104740646,-0.248229955727956,0.44719651699493873
PP_1213,0.16306746082001983,0.9265055317656594,0.4065044876248168,2.5131283891031138
PP_1214,0.6172895180208319,1.6026397211831604,-0.19804659347560402,0.22374601906252295
PP_1216,,,,
PP_1217,1.3999190270908604,0.4352954386408463,-0.486511036661463,0.15399363341968508
PP_1218,,,,
PP_1219,0.5927641480875139,1.5694956423121778,0.03736000297894635,0.053627780259230776
PP_1222,0.5868774634904064,2.390687502216036,0.6803981026502246,3.1219665244091
PP_1223,-1.7627472328819969,2.5290212105658876,-1.5629509624444793,4.157130738696172
PP_1224,-0.1922657342968616,0.22449660408084135,-1.7746913435737812,1.9094559066104049
PP_1226,,,,
PP_1230,0.44370601689673356,0.6919950654881005,0.5687444410217162,1.296151925354163
PP_1232,0.48083182861652346,0.44320641269381345,-0.056338582965222844,0.029517642095801176
PP_1235,0.6302453538995046,0.6282503146308631,0.5507073568750908,0.34825462098068705
PP_1237,0.7848450344228265,2.6613631652166307,0.15873426876579705,0.5341513323940993
PP_1238,0.3871464764740254,1.3197290742993018,0.2511518751914076,1.4132890460589145
PP_1240,0.1783620338389384,0.9113551458657744,0.03401637520372838,0.08190292736989117
PP_1245,,,,
PP_1246,-3.037686852041696,1.5628628093260506,-0.34939487594057744,0.15983212404696204
PP_1251,0.5831693293548419,1.8571358930030015,-0.5621635932655777,1.034136415880467
PP_1254,,,,
PP_1261,-0.17968164688102883,0.17356451449724894,-0.02794203390495292,0.058103707230606226
PP_1262,3.5198601498579736,1.7153292790815353,-1.855131143467571,1.187780892907085
PP_1272,1.332632627592346,0.4568063055505489,-2.812915146417804,4.446856258669054
PP_1274,1.2150448090666255,0.7000998065915585,-2.5968310025410153,0.9773527292323099
PP_1289,,,,
PP_1291,-0.8969379456694303,1.479908968659523,-0.6466318684922077,1.4533138134794674
PP_1295,0.4188766713960565,0.4276841000998457,0.07623824507205819,0.043867535650230646
PP_1296,0.12302061623029664,0.1335312922892818,-1.2750450833605576,0.6887686362918378
PP_1297,-0.5440225645314821,1.2440816052621617,-0.6258726061357757,1.9287648287633405
PP_1298,-0.02375307803034279,0.024260712780642922,-0.31785939141788666,0.5596181621147226
PP_1299,,,,
PP_1300,0.3479390503152461,0.28334846467373687,-0.5568979334517858,0.35785584979173696
PP_1301,1.0377890366861628,0.3889114856266418,-0.1658818146365638,0.11840278388046936
PP_1302,1.6183896002075193,1.712024250092977,0.6928004813636225,0.6296601462892061
PP_1303,0.1064858633160238,0.7338765468922611,-0.045692334323304225,0.06954380738610276
PP_1304,-0.021480082458330028,0.06345042912631883,0.032282012462735744,0.08836214457461168
PP_1309,0.2106098681651464,0.29400307588142127,-0.578166337975976,1.0990184248378443
PP_1311,0.31152041371599326,1.3419401298873512,-0.021996157064592146,0.045268455631775145
PP_1312,0.6702111660800691,1.6020399493937163,-0.23022075864724748,0.15471764425728116
PP_1314,0.347054247863641,0.4462417791344209,0.6610034189558237,1.3472704604182641
PP_1315,0.006426489390572528,0.030190515244279872,0.061981128825117734,0.1817229215794693
PP_1316,0.3613614661458778,1.23702960857518,0.051574701656594946,0.12622187672207552
PP_1317,-0.8424358821025232,1.3812676400036803,0.10270718847970854,0.2620217892771859
PP_1318,-0.7067240449546379,1.0076049171049135,0.10183013364955715,0.045799918954450215
PP_1319,-1.1603991034916477,3.1086382763338927,-0.21682882838554984,0.23458552718496034
PP_1320,0.8734470513692649,2.24669097705182,-1.0157813181695927,0.7287466570732036
PP_1322,0.227028360287862,0.12879768792381577,-0.6781366203842516,0.5350008165416762
PP_1323,0.05366044188189907,0.041700244203995554,-0.09638085039954152,0.04364571457943493
PP_1325,0.4055327387202807,1.511144928747367,0.6663281646184747,1.4768564919401597
PP_1326,0.0730634663378628,0.4073995438205387,-0.6136196674627127,0.6834058174940225
PP_1329,-0.40634868501800536,0.3186355532597361,-2.3535445109283284,1.5579830829490235
PP_1331,6.334850722388286,4.33550553245872,3.148207327144457,3.7616332642435304
PP_1332,1.376257780817922,1.8232694532406555,0.6978085076970222,1.7659202425138385
PP_1333,1.0761293580879596,2.1147962632173765,0.021960584201493903,0.033881485934508605
PP_1335,0.9426444466879171,2.3340701732886124,0.31135398144395504,0.677260421103618
PP_1337,1.181104701628166,0.8314260522355285,0.8732836445746919,0.691161091197446
PP_1338,0.4854250933237987,0.8397933110017675,-0.012523479748108418,0.01722330974004057
PP_1339,0.1615353624307223,0.13724778996856973,0.37450476927323656,0.20962570278577264
PP_1341,0.5263115689834174,0.7901175223393893,0.03882583478193074,0.15316555591559858
PP_1342,-0.11309578557270461,0.429464673993343,0.054572867545597814,0.11569156046949175
PP_1343,-0.809736504565017,3.057804468778963,-0.9955375539095207,2.527906248241891
PP_1345,-0.07115263002743204,0.336355375306966,-0.013671066214449504,0.08563761440463484
PP_1346,1.431541513400304,2.2775940538154416,-0.012225865177629006,0.02245920421115398
PP_1347,1.5820499441361953,3.07008941829025,-1.5698147471896542,1.443183234509409
PP_1348,2.797290010210119,5.11769524999088,0.4611530195515902,0.2560985190465615
PP_1349,,,,
PP_1352,1.327999022542063,0.7836158490023007,2.0376619531610585,3.5041680401801725
PP_1353,,,,
PP_1355,3.947320664205566,0.5813840107188486,-1.0312018002844665,0.35176051993806
PP_1358,1.4573897447338795,1.038674173763404,0.8328831018442885,0.6066951484727283
PP_1360,-1.4856711548590305,3.3434591551674715,-1.6490699144361691,2.7467014789932547
PP_1361,-0.5102836136998979,2.538457013100081,-0.18344779224695257,2.124433907576248
PP_1362,0.25386189681834154,1.017317244784111,0.13747865790006764,0.8264299024634217
PP_1363,,,,
PP_1365,0.8556020865669949,2.908285715277356,0.208842017197168,0.24959446056996695
PP_1366,0.29180121769906925,1.1458259315600627,-0.03060146531680001,0.09287805605778306
PP_1367,0.31260114580614984,1.0495662568682766,-0.30601694207749425,0.5499425007112144
PP_1371,-0.697304478511042,0.7154215924354931,-0.29155484245807095,0.2634752403622839
PP_1372,-0.16150692449255058,0.08399124400902523,-0.41360583834960396,1.0081948585944955
PP_1373,-0.1468212215684489,0.18402669378352116,-0.09920227784247962,0.07669890901996747
PP_1375,-1.5300882273281682,2.867917800240137,-2.815466175697648,3.660750809953415
PP_1377,,,,
PP_1378,,,,
PP_1379,1.1968792660445629,0.7316292255001815,-3.2802414488170566,2.0860488072669905
PP_1380,2.8163584636578762,3.0242741403684024,-0.056114797031565126,0.019230926555014648
PP_1381,,,,
PP_1384,3.4750202919809077,2.108229344722151,1.5977603891533245,0.7191314075474811
PP_1385,3.5624304141078573,2.0217829065217536,2.6126823547715516,1.8859099687185494
PP_1386,0.9738901728385535,2.0807786603071228,-0.1274291502489126,0.11418698303881579
PP_1387,,,,
PP_1389,1.1268914392248062,0.4515628468717956,-0.7404039648612668,0.6297665306280414
PP_1392,0.1955190587242234,0.12162043524841301,-0.5045812487773009,1.6083087327141696
PP_1395,,,,
PP_1398,,,,
PP_1399,0.035192279581924044,0.010220931649290114,0.7861292953174113,0.6768200806474138
PP_1403,0.4224289453365038,0.24874489910131165,0.09262287212623146,0.05129488684504774
PP_1406,1.9847179055588948,1.454865454305679,0.2764923231096823,0.1408340607637196
PP_1412,,,,
PP_1418,2.6240728954735597,0.36077307915443013,2.1444704999186235,0.4273934605610235
PP_1423,-0.1526363784021922,1.0883855908958455,-0.1493854722621103,0.1664958835357847
PP_1424,,,,
PP_1426,0.981227941768116,2.4809163187646632,0.9004599161159973,0.5598848579327534
PP_1427,-0.17608079498265924,0.4071841447484688,-0.07346664921297125,0.1286531313761415
PP_1429,0.2892910022880545,0.18193700007048091,-0.2693738396374366,0.2437629343062008
PP_1430,1.565792769397995,1.6184293586386969,0.11405617339272861,0.41960916621322314
PP_1431,0.4630909394234316,1.8143115449401268,0.20827266998450528,0.8459835016965306
PP_1432,0.6496277193367452,1.6614389224530592,0.21088726038518602,0.5147112421871887
PP_1433,0.6863000904175242,1.7776845569356674,0.24653883257260537,0.36665858741100493
PP_1434,0.7484272410977731,1.1363707840026207,0.02130570873925804,0.024987362093942096
PP_1436,0.3567972458369107,0.47277115225746996,-0.6776698291863635,0.7853865984322663
PP_1441,3.837874118036179,3.237192305571156,-1.8445532272429153,1.6494111515502428
PP_1443,-0.26352955880806256,0.587380002064069,0.255406952773259,1.850603025455442
PP_1444,1.602085616346267,1.9534491788757353,1.4404053424540175,0.501811654250712
PP_1453,,,,
PP_1457,0.957956882888939,1.0838227971903713,0.44979763436507414,1.2473859456203247
PP_1459,1.456961077605752,0.5084004988914752,-0.13047213055758172,0.055176299285287375
PP_1461,-0.16463585886074203,0.6134554325230058,-0.016814639524639106,0.03826218977335137
PP_1462,-1.0972541255082895,5.220029920863517,-1.163564583094718,4.676662699299288
PP_1463,0.4476963126032175,0.9700981701899786,-0.26939987432455326,0.48574393176675995
PP_1465,0.34108518741818644,2.1951681944873296,0.435216850936928,2.141110311897013
PP_1470,0.6321851506290947,2.0342526535206624,0.2646262712956464,0.8605992966318472
PP_1471,-0.14742396608887456,0.8194228693563538,-0.4399605928679565,1.1644819098748995
PP_1475,0.6034778420383247,0.3380227788502307,-1.5493873406866263,1.0245741654373914
PP_1476,0.17230961086324992,0.3818096267583887,-0.6609950646094143,1.1551019016024826
PP_1478,-1.6281813259646254,1.6556165917076118,-0.5604871123677412,0.6234030642609607
PP_1481,-1.605538058015811,0.8429276944078588,-0.5483543336355465,0.27340990950055993
PP_1486,-0.5080142047723368,0.9108723611650942,1.7974387941791476,1.2884634911783597
PP_1487,,,,
PP_1488,0.5616537986028989,0.42298395959617907,0.41322050335296584,0.4029689041400032
PP_1494,0.9744878195756891,1.4381866562798706,-0.37029493067250496,0.20632858008860822
PP_1496,0.5579188538979704,0.4199318855687975,0.6038755984719494,1.11104390117105
PP_1498,1.5223995670806376,0.9684491824186042,-0.5736478949064459,0.1968984362784912
PP_1499,0.030117257269226275,0.020541650314650786,-1.1064328432653332,0.48685318089169055
PP_1500,,,,
PP_1502,0.5291874327927572,0.26994189430627985,0.16500439670969588,0.18855066109179736
PP_1504,,,,
PP_1505,2.1042678017957885,2.2799409097904904,-0.08368802076872177,0.1034456051477281
PP_1506,-0.6643502226230928,1.059362288237183,-0.40345743877490975,0.7605550417068472
PP_1507,-0.46995804466200075,1.0096077905776952,-0.7802420012341542,0.3864283722539489
PP_1510,2.259928395763696,0.6906661634130501,1.5163297518011185,0.5053118960797693
PP_1513,0.6548364369535676,0.678783740434138,2.53347948842452,0.631245047327264
PP_1517,,,,
PP_1518,1.3328947185785376,0.9619048140132387,-0.5589894670032785,0.8092150449532517
PP_1520,,,,
PP_1522,,,,
PP_1523,,,,
PP_1525,-0.5629133344460451,0.5406098476471931,-2.265705183561704,2.320416868675991
PP_1526,-0.25619792219751464,0.1788139110233206,-2.151820522974765,2.4702216044908956
PP_1528,,,,
PP_1529,1.7482032155133553,1.784989252267408,-0.36669674415604087,0.1218920313075295
PP_1530,-0.2623411236603405,0.5269819033289113,-0.18744757787530605,0.7979582884806559
PP_1549,0.7953325827112799,0.3811615228106149,-1.202731892766808,0.7415405475893684
PP_1588,0.2403874797560892,0.5340784807530105,0.0928496574998512,0.46053998476440455
PP_1589,1.1839599758633124,1.2422808351214116,0.5208464773132052,0.28249707629064125
PP_1590,0.7251523051558385,1.0291991470708433,-0.3507604160006754,0.3202212334874616
PP_1591,-0.21336606626471993,0.658495906938216,-0.09940845658569455,0.3187442247514724
PP_1592,0.19790641978969464,1.2752440146826163,-0.2025667342314424,1.9668198039835774
PP_1593,1.2979892653348317,1.4061915569091812,-0.8280192093114784,0.4637677017606009
PP_1594,0.6784500092311351,0.6800479147709588,-0.7883563083472817,2.719156472458323
PP_1597,1.1979546355902524,2.169287649957594,-0.32606219917811113,0.38599634755900925
PP_1598,3.0696908715821025,1.6025233157204208,-1.7607319859246244,1.17992512620133
PP_1599,1.0499582401180594,1.238854519404221,0.8510230817307437,0.4741583138144046
PP_1600,0.10507229510975499,0.46181340881774063,-0.6426334020722123,2.5945488004819954
PP_1601,0.5731144253886566,0.6949840314249808,-0.439035354233037,0.9170340165220388
PP_1602,0.6959320638163079,1.2669436708872166,-0.09357284994841014,0.05463541953346805
PP_1603,-0.3485951787064145,0.29336942098493124,-0.3503813918693659,0.2487020784696076
PP_1604,2.373732583257118,0.6890151800776702,-2.284004786720389,3.002958822263757
PP_1606,2.2837538757363793,1.61058885120308,0.9675821460076817,2.152550480758042
PP_1607,-0.04042059307386964,0.07708163217009775,0.35281963056115695,1.428628593286173
PP_1610,0.2724092429490599,1.138532411597209,0.2896136578477978,2.4955828242100693
PP_1611,-0.758034734501231,0.30653522442992276,-1.4980481284382883,1.169840902641517
PP_1612,0.17994684518538537,0.9982589126810832,0.2680773969448561,2.5808727768169724
PP_1616,0.09155405437023666,0.151637703854725,-0.7778769034616643,2.150942171625365
PP_1617,,,,
PP_1618,1.6233189379232544,2.190288155146252,0.541677763049098,0.18375307773868207
PP_1619,1.214020103999024,0.9391914717814687,-0.43637795762376613,0.22278941416365852
PP_1621,,,,
PP_1622,0.7496263818618681,0.5000676533129293,0.15032253229129977,0.16192298507570968
PP_1623,0.6622820310695368,0.9339772913186714,0.4462217313912775,0.40981523021955585
PP_1626,0.7487213172297009,0.8398600564690502,-0.32678454087847447,0.25691594174394666
PP_1628,,,,
PP_1629,-0.5581885380998998,3.1023803186730805,0.020327295255431855,0.0909505397517083
PP_1631,,,,
PP_1633,0.7043857303628019,0.35641669233355006,-1.0680217109955916,0.8751781786605577
PP_1635,2.0592849942207,3.9803306046772025,-0.5503245461546571,0.25410551447112295
PP_1638,-0.04575293527335436,0.13247761013208315,0.05558696989765736,0.07514104846818818
PP_1641,-0.9568687141358712,0.707972943028131,-1.7113436405812565,2.3864880687549843
PP_1644,-1.5971952055600744,0.5011097501787983,-1.4410474512277789,0.8001018864835931
PP_1645,,,,
PP_1646,-0.42517224542909965,1.886389106208589,-0.12657855412256144,0.18782099704047478
PP_1650,1.5604173054876649,0.8533651070540931,0.5730901546621225,0.21170944704517644
PP_1654,0.3178731422517487,0.5487542432102682,-0.4873810987867927,0.2865869899448262
PP_1655,,,,
PP_1656,1.0314243208746363,1.6316463635905871,0.609264024884453,1.1777526066279136
PP_1658,1.3665891018909329,1.8026240274600418,0.28135523089117725,0.13866124457638596
PP_1659,,,,
PP_1661,,,,
PP_1663,-0.4203191885935056,0.6060468648628943,-2.9129195013723317,3.2471540214244046
PP_1665,-0.13155675664294808,0.2562961514044945,0.34802804530895337,1.7696845207889256
PP_1666,-0.18780038265009516,0.13233842510582552,-0.03270921734052807,0.02464782470902277
PP_1668,2.615672756551113,0.7917122816893043,2.6442819242850866,1.4577532018926767
PP_1686,,,,
PP_1695,3.876118785198812,1.1861597370145145,1.7225898377426736,0.5946911947814748
PP_1702,0.20623771747070543,0.7542810997706229,0.11218447352673024,0.10413646204665944
PP_1714,1.284737768311333,1.4517578569446539,1.4526251623819864,2.285066518021064
PP_1719,1.51423844220065,1.2088044492878935,0.6157510024212671,0.5864298623663522
PP_1720,0.4050551236314286,2.600157242262682,0.12313125640909771,0.19292696940232773
PP_1721,,,,
PP_1726,-0.3783765778280027,0.2706525724054505,-1.3861207380481895,1.0654344055339424
PP_1730,1.2292444490008183,0.8159398994613493,1.0041653979509941,1.5329277772616658
PP_1732,-0.07618683846231125,0.07457538334252094,-0.6064966573661151,0.6403766664755007
PP_1733,-0.3306265107161635,0.7244297412364182,0.08406417168329276,0.48875664178000516
PP_1734,,,,
PP_1738,,,,
PP_1741,0.9952153907191276,0.37661893463053325,-0.4672280203847349,0.14799333533671025
PP_1743,,,,
PP_1750,,,,
PP_1752,1.7091085878327819,2.032522388994296,1.449299232607305,1.2740996891573226
PP_1755,-1.8837076363161975,1.4266790318855649,-0.9070362206940853,0.6776943142688704
PP_1756,-0.25731921099776167,0.48301826319482316,-1.1854656559482841,3.125758258800204
PP_1757,,,,
PP_1758,1.5079192336796434,0.7818436968479336,-1.4444620560761023,0.8571485762541239
PP_1759,,,,
PP_1763,0.2810167233439858,1.2931194979030476,-0.9452538445320634,0.7011593796643767
PP_1764,1.0110612220897646,1.3704469745433403,0.6325885686392138,0.40737584888480155
PP_1765,1.546450492084142,0.5664458873550687,0.6956084799858196,0.3966643932181535
PP_1766,,,,
PP_1767,0.19718556857170438,1.2117887863281205,0.26397445396402974,1.0034735330003453
PP_1768,0.7637032466790946,0.5484757174448756,1.059961313502027,1.8641617674122721
PP_1769,0.18230668252502705,0.40252228519828304,0.2169322213836362,0.38203686914033774
PP_1770,0.03805983283270906,0.09291773382840747,-0.35441711116275765,1.4147874536368559
PP_1771,0.20757731507033844,0.16775970841177762,0.2050775548949354,0.8785759878505051
PP_1772,-0.3029906523361987,2.460021963892649,-0.2800905684996028,1.307610055814849
PP_1773,-0.2765594452218764,0.10521522264654642,-1.9027070699635247,1.7859857888947857
PP_1775,,,,
PP_1776,0.11201031935447077,1.4768115742319174,-0.1280229167821057,0.5189574236878166
PP_1777,1.17893232351111,2.3216802845744766,1.137231688505088,4.760114271351969
