Protein.Group,_30C_Culture_Tubes_abundance,Biolector_abundance,log2_change,p_value,log10_p_value
PP_1787,0.07194795503030303,0.03662428301851852,-0.974153165320663,4.521770034283264e-09,8.344691528541167
PP_1791,0.03311643072727273,0.03417965,0.04559043562693751,0.6355960894546157,0.19681878348087295
PP_1799,0.0895172740909091,0.12069437914814814,0.431120479689577,3.7589068047106524e-06,5.42493844169817
PP_1800,0.01283683412121212,0.020846073333333333,0.6994862140086382,2.127266673091115e-06,5.672178063744471
PP_1805,0.0045987626969696965,,,,
PP_1807,0.028087920454545456,0.014337545018518518,-0.9701517994284115,1.3785484504821713e-10,9.860577965570336
PP_1815,0.02301383209090909,0.020777650351851855,-0.14746871456196048,0.1217397574004862,0.9145675680317957
PP_1816,0.017732655303030306,0.007354472481481481,-1.2697148135278258,3.2494403806987916e-13,12.488191426867724
PP_1821,0.04135083487878788,0.002607390074074074,-3.987238121868931,8.89886497982132e-43,42.05066538261745
PP_1823,0.025981411696969697,0.0242563955,-0.09911463965740111,0.12666965563360594,0.8973274101302238
PP_1826,0.032133263303030304,0.014691977851851853,-1.1290388752478302,3.6219284921433925e-12,11.441060128227951
PP_1830,0.04808715578787879,0.0547774962037037,0.18793172652752876,0.045378277877520266,1.34315198977505
PP_1832,0.006336205484848485,0.0032821674814814818,-0.9489702650143053,0.009452909584585232,2.024434496036678
PP_1838,0.013107951727272726,0.016660336777777777,0.34597529914999536,0.10068999442848554,0.9970136831741818
PP_1845,0.033262933393939396,0.028683520722222224,-0.21369328605450724,0.05961343294113699,1.2246558678624626
PP_1858,0.12902446287878788,0.3267695487037037,1.3406289217967102,2.3972804159326345e-20,19.62028116247479
PP_1859,0.08291097842424242,0.10555100498148147,0.3483052651726853,0.00468665788109654,2.3291367481599403
PP_1866,0.03668297690909091,0.017139081833333333,-1.0978208975953772,3.328033580470116e-07,6.477812300248112
PP_1868,0.13715509824242425,0.11780058746296297,-0.21946151632745609,0.025950249686124135,1.5858584591340497
PP_1872,0.05871342578787879,0.030887602833333333,-0.9266625282536334,2.1947525433127925e-28,27.658614439035556
PP_1876,0.015446208000000001,0.02651894911111111,0.7797709016028057,1.0505933168645401e-09,8.978565366200037
PP_1893,0.026447217393939394,0.03784506794444445,0.5169893579199635,0.004298662298046289,2.36666667162078
PP_1895,0.012577832181818181,0.016624511203703705,0.40242863105970106,0.002460392017580565,2.608995690657531
PP_1901,0.015684530454545455,0.04352457103703703,1.4724877391670512,9.075118961290772e-12,11.042147673300828
PP_1902,0.031856957454545455,0.02891165637037037,-0.13995722247804618,0.17422738815107233,0.7588835738522637
PP_1905,0.11828942042424243,0.1480468918148148,0.32373315442068756,0.0015746692521018527,2.8028106527134224
PP_1908,0.04097109024242424,0.027953640518518518,-0.5515701000425863,4.274652651105668e-09,8.369099169318703
PP_1913,0.037847959393939395,0.032250649925925925,-0.23088728363051247,0.007200105537838231,2.1426611377125013
PP_1914,0.27876119675757577,0.19142787937037037,-0.5422287958388431,8.533941316133364e-21,20.0688503479036
PP_1915,0.848816690909091,0.6543123786851852,-0.37547346055632086,0.0012058281125485123,2.9187145952572235
PP_1916,0.023495280212121213,0.017422307962962964,-0.4314352209990371,4.4567840859721535e-05,4.35097840529956
PP_1964,0.027206714515151515,,,,
PP_1968,0.011371813666666666,0.0016744402962962962,-2.7637115235210548,3.1605051238205094e-17,16.500243501256115
PP_1971,0.011318989515151515,0.006663353481481482,-0.7644248359243239,0.11144382632045753,0.9529439852297045
PP_1972,0.14316231663636364,0.13174866298148147,-0.11986347347808407,0.07714932721854788,1.1126678568535378
PP_1974,0.03589937518181818,0.029475852092592594,-0.2844252151151278,0.020320719218999115,1.6920609249651402
PP_1977,0.06620190521212121,0.05182656046296296,-0.3531810861095487,1.2809786458839553e-09,8.892458109952475
PP_1982,0.434798898969697,0.11408106777777778,-1.9302888967520895,2.2284067380239156e-08,7.652005537036243
PP_1983,0.006146001606060606,0.00521512674074074,-0.2369458296316741,0.6036584547295629,0.21920871234027176
PP_1985,0.09216050787878788,0.10465108159259258,0.18336664992120363,0.0002674676034914138,3.5727288135566067
PP_1986,0.08710201618181818,0.06537492535185185,-0.4139687197698348,0.00012131673086216415,3.9160793011939807
PP_1987,0.035652046151515154,0.027569686296296296,-0.370902026944848,0.010253288491408188,1.9891368229377886
PP_1988,0.18102905112121212,0.1328909558148148,-0.44597831405027805,2.8054963684459953e-09,8.551990289129437
PP_1989,0.09624654103030303,0.08230202049999999,-0.22580684414131288,0.0005950718901490694,3.22543056434028
PP_1993,0.0577287636969697,0.033533998796296295,-0.7836658002747826,2.0599874435727945e-16,15.686135426817092
PP_1996,0.21276040075757577,0.060414526111111116,-1.8162622805660391,3.881232656696109e-15,14.411030323121665
PP_1997,0.010025562848484848,0.002174936314814815,-2.2046381712211955,2.3954842237088916e-11,10.62060668499316
PP_2000,0.04879910033333334,0.06705655161111111,0.45852374400688306,2.2183615615377173e-14,13.653967668563935
PP_2001,0.1309301554848485,0.04355336716666667,-1.587941248382573,9.204958798277189e-14,13.035978151073156
PP_2006,0.02790986287878788,0.07332309116666666,1.3934925720716191,0.00011523674226038471,3.9384090277114496
PP_2007,0.002060213303030303,0.006555510296296296,1.6699143738194302,0.00013010319796704254,3.8857120282472493
PP_2008,0.031184735333333335,0.004113735814814815,-2.9223189630332986,1.2683902456891293e-46,45.89674710649017
PP_2012,0.015128963303030303,0.010950902333333333,-0.46626338169072107,0.17919855468089776,0.7466654974453334
PP_2017,0.06506821733333333,0.054298534074074076,-0.2610397795554717,0.0004868215623161961,3.3126301942308922
PP_2021,0.007922805666666668,0.006333761481481482,-0.32294887674888934,0.24433134594674147,0.6120208126073496
PP_2024,0.006489699212121212,0.017357311537037037,1.4193199888441095,2.2916063029207693e-06,5.63985999192079
PP_2036,0.011024088242424242,,,,
PP_2037,0.001888092,,,,
PP_2080,0.06972049357575757,0.0698379107037037,0.0024276165817178645,0.9739451664306505,0.01146549341599051
PP_2081,0.016929709606060606,0.006879699111111111,-1.29913985296287,2.8005676985240126e-13,12.55275392460565
PP_2082,0.27149640406060604,0.14467071753703703,-0.9081601509467131,2.570705601693221e-33,32.5899476560996
PP_2084,0.04798694418181818,0.06045127020370371,0.33313070886854607,7.708092206161559e-05,4.1130530988443414
PP_2085,0.016054631666666666,0.006940709777777778,-1.2098344566393584,1.402646140690785e-14,13.853051878885257
PP_2089,0.6723781617878788,0.9015262574814814,0.42309664365645927,1.514606757083231e-05,4.819700109998258
PP_2094,0.044811315515151516,0.041122235388888886,-0.12394438895733116,0.5979303348762448,0.22334941290336435
PP_2095,0.05751160318181818,0.05469068948148149,-0.07255780440028654,0.35538251042484137,0.4493039491049502
PP_2096,0.041174692393939394,0.01600072485185185,-1.363620609576992,5.502339131489067e-07,6.259452645790133
PP_2098,0.007809074727272727,0.022377045944444444,1.5187960715288618,2.344828685660231e-10,9.629888881558813
PP_2105,0.055354439212121215,0.06636062275925926,0.26162840507162166,0.033181229651159994,1.479107523651679
PP_2111,0.012871687121212122,0.004655769518518518,-1.4671096180133991,5.732727302141367e-16,15.241638716518015
PP_2112,0.034559541424242425,0.028516546759259256,-0.27728478658072636,0.03375237523698924,1.4716956593953159
PP_2117,0.006363535454545454,0.01688446112962963,1.4077957100116485,1.3739794040055212e-10,9.862019777315618
PP_2123,0.010517900333333333,,,,
PP_2128,0.028858897545454544,0.006029588574074074,-2.258884718668494,1.814754860951025e-27,26.741182031634196
PP_2129,0.015054200575757576,0.020924909907407408,0.4750553126751183,3.078572764627859e-05,4.511650577039888
PP_2130,0.003476777606060606,0.007247089777777778,1.0596509794478297,0.0022197438440524466,2.6536971397534956
PP_2131,0.02778658418181818,0.029426852166666666,0.08274472909545551,0.39929713414082013,0.3987038068387058
PP_2132,0.07847380533333334,0.02080250662962963,-1.915453782155461,5.879755932429106e-26,25.230640701032566
PP_2136,0.037054473,0.053743624481481476,0.536445913513251,0.0003488220311027553,3.457396093452199
PP_2137,0.03501279203030303,0.024781260203703703,-0.498632556552184,0.00035201380150820495,3.4534403086771213
PP_2139,0.013837588787878788,0.04068737938888889,1.5559887876660872,6.511860121263756e-13,12.186294936929626
PP_2140,0.006533699151515152,0.003489041962962963,-0.9050690774256184,0.00021601051839154078,3.665525100848217
PP_2144,0.022437222393939395,0.015009274203703703,-0.5800398742725493,1.3567709862746455e-07,6.867493452112381
PP_2145,0.017538184636363637,0.009901670462962963,-0.8247555823421072,0.0001876555259748366,3.7266386422019093
PP_2147,0.006077695272727272,0.00707683761111111,0.21958047289816135,0.32286250935092287,0.49098238213461537
PP_2148,0.0659654893939394,0.04713036879629629,-0.4850544887735685,0.019814840041297827,1.703009429232496
PP_2149,0.25807242236363637,0.1936939196851852,-0.41399731668142903,5.245457376120387e-12,11.280216637639159
PP_2151,0.05111848,0.05850650246296296,0.19475203736216132,0.012725950681441585,1.8953097641753311
PP_2152,0.04227675933333334,0.030023524351851853,-0.49377145356055974,2.067272562825208e-08,7.684602259353791
PP_2156,0.007969369787878789,0.005915160555555556,-0.43004831316993336,0.006961502050253163,2.15729704461988
PP_2161,0.1069370006060606,0.028737839666666667,-1.895737599290192,8.817612332383452e-18,17.054648998910427
PP_2163,0.029754577606060605,0.03624690588888889,0.2847462113930262,0.09360438501033518,1.028703805736421
PP_2165,0.00478514593939394,0.0038955433703703707,-0.2967383484755146,0.548152307810178,0.26109875310131936
PP_2168,0.0634005749090909,0.029892987166666666,-1.084688851789215,3.4157822356105256e-19,18.46650982442545
PP_2169,0.014400636454545453,0.007701507222222222,-0.9029198538783463,2.3467247588142277e-05,4.62953784467406
PP_2182,0.002537253696969697,0.004593763407407407,0.8564087755379081,0.01388948579039361,1.85731383219819
PP_2187,0.02470254096969697,0.011343211555555555,-1.122830286663723,1.6224473571530873e-06,5.789829385664004
PP_2206,0.026940495060606064,,,,
PP_2209,0.014648545393939394,0.03416877429629629,1.2219210846780035,0.00012364520615259708,3.907822717004529
PP_2215,0.03657624166666667,0.013987896518518518,-1.3867278126454388,1.4655246778828583e-17,16.83400686410503
PP_2216,0.03979571924242424,,,,
PP_2217,0.06349739590909091,0.038620309925925925,-0.7173376848640136,7.140153160366749e-17,16.14629247225902
PP_2238,0.04090835184848485,0.011725875740740742,-1.8026997401654723,1.1681479745943387e-11,10.932502139689998
PP_2247,0.01447813903030303,,,,
PP_2249,0.022715806545454544,0.00552688374074074,-2.039158359944032,1.3851988624902494e-13,12.858487873760183
PP_2265,0.026731828575757576,0.03014296548148148,0.1732628293450843,0.04056792685103052,1.3918171855459267
PP_2277,0.00304377503030303,0.008618693574074075,1.501607470283062,2.0345498107861459e-07,6.691531673082875
PP_2292,0.054075374333333336,0.034747168814814815,-0.6380763147667253,2.5595020920871938e-06,5.591844511129734
PP_2299,0.18713802696969697,0.21109492038888888,0.17378911526986726,0.007528421133148442,2.123296094856184
PP_2300,0.053663305121212125,0.06469638012962962,0.2697490804068788,3.4443963662911754e-06,5.462886877605101
PP_2301,0.16374498454545455,0.14649466442592593,-0.16060259775315697,1.00330323809687e-05,4.998567786093746
PP_2302,0.03562961412121212,0.07469397046296296,1.0679149299795843,5.633563394730022e-23,22.249216814184997
PP_2304,0.06923669454545454,0.07543159559259259,0.12363209323379233,0.04857390412716895,1.3135969887084595
PP_2305,0.009758766696969698,0.014229394888888889,0.5441035738584694,0.0013019317670298995,2.885411776120291
PP_2307,0.0068932055151515155,0.024402759074074076,1.8237973400984875,2.5806781891106487e-09,8.588266148655352
PP_2308,0.002946435757575757,0.009565434833333332,1.6988597424461283,4.3415830029697705e-08,7.362351891661418
PP_2310,0.030961622,0.011998774888888888,-1.3675939427189265,1.020944148067177e-19,18.99099801584619
PP_2320,0.009935349848484848,0.02129174074074074,1.0996512301032066,4.412302636272829e-09,8.355334707302617
PP_2322,0.04300571466666667,1.4805873772592593,5.105497443707672,1.6982157024623343e-07,6.770007147755497
PP_2324,0.07614836136363637,0.03844895166666667,-0.9858687289036904,1.8148026916822999e-28,27.741170585267877
PP_2327,0.04132608312121212,0.0492698237962963,0.25365168033469876,0.01619579841946215,1.7905976373037267
PP_2328,0.04326087809090909,0.03510512064814814,-0.3013814625835201,8.621923748923629e-06,5.06439582230423
PP_2331,0.03172749266666667,0.020690397981481482,-0.6167721178616138,1.7402873819857627e-07,6.759379028668582
PP_2334,0.024687732818181818,0.043460474481481486,0.8159095716793417,1.9796406454607003e-10,9.703413637949343
PP_2335,0.07404487942424241,0.060277353722222225,-0.2967838877732592,0.1250908446990748,0.9027744748163492
PP_2336,0.02490629760606061,0.03523363707407407,0.5004428313860778,0.0004438555704588588,3.352758325283825
PP_2337,0.023356675909090907,0.014268251740740742,-0.7110263911817876,1.161193042372538e-06,5.935095575034875
PP_2338,0.017121712242424245,0.002627886444444444,-2.703852143705687,1.0419837060030088e-11,10.982139072253682
PP_2339,0.40045324678787875,0.42413266005555555,0.08288176423645165,0.15498355108589024,0.8097143924858924
PP_2355,0.012443556636363637,0.010951452851851852,-0.18427662303167358,0.33630214810533376,0.47327035865231787
PP_2356,0.012116528575757577,0.011210605962962963,-0.11211215951959043,0.6717818000420562,0.17277176627044064
PP_2361,0.01011883106060606,0.017366495611111112,0.7792640238624675,0.019996760999989517,1.6990403440235007
PP_2364,0.03836439851515151,0.017814395611111113,-1.106724598215562,5.155313038131856e-20,19.287744958584994
PP_2370,0.03543196287878788,0.021309662851851853,-0.7335436229766836,5.317053779410673e-10,9.274328946986333
PP_2371,0.12174273739393938,0.1437986690185185,0.2402146120526602,0.01991311387069585,1.7008608227892323
PP_2375,0.04433343248484848,0.030454753666666664,-0.5417276312498329,0.0030213373835783815,2.519800775671726
PP_2376,0.022190227666666666,0.008122422796296295,-1.4499424384295259,3.433784825617495e-10,9.464226922912681
PP_2379,0.007058051727272727,0.006763390888888888,-0.06152326696978444,0.8654124554432805,0.06277685851173488
PP_2380,0.031011378727272727,0.03894122396296296,0.3285005623678069,0.11576458180648518,0.9364242927572353
PP_2396,0.12020845781818182,0.03947526148148148,-1.6065176795114708,1.5746164252296083e-11,10.802825222632741
PP_2439,0.11287399775757576,0.057074648222222225,-0.983791210051585,2.918616573987565e-30,29.53482295562487
PP_2442,0.02565649790909091,0.012778634055555555,-1.0055906264164762,5.0716626321414735e-08,7.294849643508104
PP_2448,0.003137495090909091,,,,
PP_2449,0.009211939272727272,0.016235588574074075,0.8175828805981222,0.01617836462650069,1.7910653807201629
PP_2453,0.13852487236363636,0.18163093214814816,0.39086487995056424,0.024129076602350568,1.6174592978250355
PP_2454,0.034423115969696966,0.0172999265,-0.9926117871133023,2.843090078812425e-09,8.546209380157807
PP_2457,0.010802421939393939,0.002761215148148148,-1.967979596524291,8.957642520785368e-08,7.0478062732541495
PP_2463,0.9772985658787879,0.37508660657407406,-1.381575625783585,1.6394852017904212e-18,17.785292498976176
PP_2465,0.06128267472727273,0.08377602242592593,0.45105812246961663,1.797304013298607e-14,13.745378455928947
PP_2466,0.16256194215151515,0.1630434382037037,0.004266836575550413,0.9437939990987954,0.025122788347768543
PP_2468,0.11795511557575757,0.2548752001111111,1.1115530150157653,5.570541471358335e-12,11.254102588202631
PP_2469,0.0435023543030303,0.034579153777777774,-0.331190916527538,1.0056540205481432e-08,7.997551405771745
PP_2470,0.062307506424242425,0.07337058516666667,0.23579581068752442,0.007580743355262789,2.120288206075088
PP_2474,0.003542689484848485,0.0022723004814814815,-0.6406913947551606,0.04090850167929604,1.3881864267428936
PP_2476,0.005752592939393939,0.0036899508888888887,-0.6406107719674495,7.327010721860964e-05,4.135073172942823
PP_2486,0.008356532121212122,0.0007375267777777778,-3.5021370260989357,1.6731230417698405e-12,11.77647211976876
PP_2487,0.008004245636363636,,,,
PP_2488,0.008999490242424243,0.01578799274074074,0.8109125706158653,0.0016790511033982303,2.7749360855259724
PP_2528,0.04561773975757576,0.03091397538888889,-0.5613357767834217,0.00013454510434632725,3.871132100160032
PP_2545,0.021012884212121212,0.010969442888888889,-0.9377839421426138,7.989490693497906e-12,11.097480904797822
PP_2554,0.013105107606060606,0.0007149803703703704,-4.1960817559030374,1.3855941727646472e-09,8.858363951785648
PP_2575,0.0037044222424242423,,,,
PP_2628,0.0014317160606060605,0.008687018888888889,2.6011157702846206,4.199099319274559e-06,5.376843853082286
PP_2639,0.011992321484848486,0.000755684111111111,-3.988183864576532,6.909542183636569e-05,4.1605507274025335
PP_2648,0.18757263927272727,0.036928849462962966,-2.344629180610576,1.5024388470419448e-23,22.82320319581955
PP_2656,0.003787763515151515,0.00255676937037037,-0.5670242302808767,0.13774232632488684,0.8609325865058469
PP_2662,0.005492767636363636,0.02644867837037037,2.2675904661391,1.1212366148900405e-05,4.950302728442026
PP_2663,0.0011995445454545456,0.01426851624074074,3.5722766804954773,9.892442579790423e-09,8.004696461896156
PP_2664,0.0026266135757575756,0.014408135944444444,2.4556078249879416,4.841629412511567e-06,5.31500845534464
PP_2668,0.0033165274545454543,0.006966662277777778,1.0707941588988699,0.0011841075836592975,2.9266088374213997
PP_2669,0.0011183457272727273,0.0027459071666666667,1.2959165975344442,0.0012526455534532023,2.902171798882811
PP_2673,0.0014130289999999999,0.005693874296296296,2.0106195682226127,2.9198828082420482e-06,5.534634578947184
PP_2674,0.048505552606060605,0.2712835885185185,2.483579961075994,4.1925504350709146e-10,9.37752170426362
PP_2677,0.0011127477272727274,0.00512775037037037,2.2041994760830987,7.092585706224567e-05,4.149195407521465
PP_2678,0.0014532808484848485,0.008486528666666666,2.545861021160429,2.2209452510736738e-07,6.653462147192029
PP_2679,0.0011884136060606061,0.002749514425925926,1.2101398283416713,0.031840303880959,1.4970227960476263
PP_2680,0.07296543224242424,0.43808688411111113,2.5859319758547996,9.95776772463883e-10,9.001838008316048
PP_2687,0.06094618572727273,0.0420644137962963,-0.5349356944239511,7.583620768059454e-07,6.120123392766125
PP_2688,0.08936139266666666,0.04392472587037037,-1.0246183873514336,5.1472429403137384e-11,10.288425333372569
PP_2739,0.010984610181818183,,,,
PP_2742,0.01360537609090909,,,,
PP_2745,0.004859732151515152,,,,
PP_2791,0.12075265730303031,0.09828585537037036,-0.29699922380588883,0.059531013327498154,1.2252567248933117
PP_2792,0.20468611806060605,0.09665528031481481,-1.0824928065250305,5.631818534648025e-14,13.24935134723787
PP_2793,0.17375103654545454,0.09782771927777778,-0.8287063717284209,9.111661857494555e-08,7.040402405714416
PP_2794,0.11067194339393939,0.04219813996296296,-1.3910382153466654,4.878328679868277e-19,18.311728942225592
PP_2826,0.0011860018484848485,,,,
PP_2827,0.014856604545454545,0.010727454537037037,-0.46979664081958933,0.0016221311247317934,2.789914042575075
PP_2843,0.030846692878787878,,,,
PP_2845,0.012350985727272728,0.004239087703703704,-1.5428004671772269,2.9524735914481237e-08,7.529813978266403
PP_2849,0.04200918842424243,0.024854017481481482,-0.7572258422627532,2.1769196275823276e-17,16.662157604923923
PP_2867,0.02952512703030303,0.02425154616666667,-0.2838665369451746,0.005175641649939055,2.2860358008945445
PP_2890,0.027904636636363635,0.007484533055555555,-1.8985206428187156,2.2956954229751378e-30,29.6390857316467
PP_2903,0.09460092227272728,0.1414962186851852,0.5808373455903233,4.01741791027795e-12,11.396052988610055
PP_2904,0.06100083990909091,0.04411962709259259,-0.46740850995862937,1.514396318949675e-16,15.819760454684637
PP_2905,0.04010082145454545,0.045488480685185184,0.1818694592309419,0.005884568764575066,2.23028535780399
PP_2907,0.03303764293939394,0.02159429111111111,-0.6134608046918311,4.816955569672406e-05,4.317227359484838
PP_2913,0.13086439606060604,0.06695930553703704,-0.9667161700569797,2.1370685083240323e-20,19.670181555369766
PP_2925,0.021849993696969695,0.011506792592592593,-0.925147111370725,0.00028673529930099055,3.542518838801131
PP_2928,0.07221896936363636,0.10154394809259258,0.4916545223054667,7.482202178041984e-10,9.1259705608235
PP_2929,0.01855345490909091,0.020872221574074073,0.16989630305589076,0.573526984434602,0.24144614373421003
PP_2932,0.02300771087878788,0.018490770259259257,-0.31531212819988824,0.0061046271357576955,2.2143408571618797
PP_2933,0.029727850636363636,0.02238023442592593,-0.4095900100509808,1.207571097302321e-05,4.918087290177202
PP_2934,0.0007728221818181819,,,,
PP_2936,0.0030377173939393942,0.017838169666666667,2.5539080273998533,1.496922390292377e-20,19.82480071558313
PP_2942,0.027354208484848486,0.016025758703703704,-0.7713701511981442,4.844528185709723e-05,4.314748513003404
PP_3019,0.017078924303030305,0.01788068088888889,0.06618456350994777,0.6749510321429797,0.17072773419344858
PP_3071,0.01879908666666667,0.016044018425925927,-0.2286270436795726,0.255332404715185,0.5928940645693209
PP_3079,0.03688199933333333,0.09017277468518518,1.2897750503002232,1.6617868711958697e-17,16.779424676459787
PP_3088,0.001089398,,,,
PP_3090,0.002357299575757576,,,,
PP_3091,0.0023592940606060606,0.006482098555555555,1.4581057097526071,3.1061972775239337e-06,5.507770965278648
PP_3093,0.0029757683333333333,,,,
PP_3095,0.021938101909090908,0.018573944203703705,-0.2401585025814541,0.39527004874257066,0.40310609271151376
PP_3099,0.017273130606060606,0.024773619703703703,0.5202750953047367,0.022391038959450382,1.6499257543938266
PP_3106,0.018671004575757575,0.010284166796296297,-0.8603746383163746,4.0683694990184444e-06,5.390579610297631
PP_3108,0.018091338333333335,0.002947016796296296,-2.6179719492644566,2.85504992560872e-17,16.5443862929429
PP_3123,0.0014674878181818183,,,,
PP_3127,0.01955137415151515,0.018344021888888888,-0.09196002815700101,0.629889189652287,0.20073584507868172
PP_3129,0.003426365606060606,,,,
PP_3130,0.011205376999999999,0.005774479592592592,-0.956428349509616,0.0030605788014198203,2.514196434141851
PP_3135,0.013522385757575759,0.014843277037037037,0.13445993025242767,0.5254008871574332,0.27950919822818887
PP_3139,0.010680205515151515,0.009910465185185187,-0.10791472606234223,0.5803445969905181,0.23631405448683976
PP_3145,0.0019209151515151514,0.008694962148148147,2.178385951726931,2.316319096941042e-08,7.635201612261228
PP_3151,0.0016854383333333334,0.0006355606851851851,-1.407022053446992,0.012751079984229844,1.8944530300278202
PP_3154,0.030916576575757575,,,,
PP_3155,0.0065312265454545455,0.0038809701111111113,-0.7509366287711944,0.13193200478265849,0.8796498381575121
PP_3156,0.016269159636363637,,,,
PP_3157,0.03717043478787879,0.014291602388888889,-1.3789878817809818,9.805495303155606e-14,13.008530464005945
PP_3186,0.026688750787878787,,,,
PP_3189,0.03760651351515151,0.018979600240740743,-0.9865329550907244,3.614134114392914e-11,10.441995735543742
PP_3212,0.009240688454545455,,,,
PP_3227,0.0035868938484848486,,,,
PP_3230,0.0015066996666666668,,,,
PP_3234,0.039601274181818184,,,,
PP_3236,0.0019611097878787878,,,,
PP_3248,0.005780760515151515,0.011867308981481481,1.0376616171940622,8.894583180997703e-07,6.050874399062251
PP_3288,0.0512373163030303,,,,
PP_3289,0.007112502151515152,,,,
PP_3290,0.012889024727272727,,,,
PP_3291,0.0038415338484848486,,,,
PP_3316,0.023088073151515152,0.020853400018518518,-0.14686515054365815,0.7584062642303657,0.12009808850036227
PP_3361,0.00702359096969697,0.0067656869444444444,-0.053972405978235646,0.8192538123394324,0.08658152898235638
PP_3364,0.0048580435454545455,0.0028012206296296298,-0.7943198043640889,0.015858032151587584,1.799750705967373
PP_3376,0.0745442884848485,0.17124442588888888,1.1998873043465568,2.354820423815067e-14,13.62804220612311
PP_3378,0.03982614442424242,0.057836819185185184,0.5382723925756816,8.231642024159596e-07,6.084513524338012
PP_3379,0.0689735936969697,0.08279807005555556,0.2635530035038397,0.058546294788660275,1.2325005848573256
PP_3380,0.030148511515151515,0.021172730666666667,-0.5098794284416427,6.306039155762615e-09,8.200243336937488
PP_3382,0.005951463212121213,0.027654464777777776,2.216196105923022,7.359004774863274e-21,20.13318091528348
PP_3383,0.05570526066666667,0.028333853462962962,-0.975286753956866,4.638356389951012e-24,23.333635885227405
PP_3384,0.042210598575757576,0.02670783477777778,-0.6603422674121332,4.429666643507502e-08,7.353628955567587
PP_3415,0.015569809363636365,0.007061030740740741,-1.1408005774271208,9.195847429135946e-08,7.036408242843605
PP_3416,0.0739622456969697,0.06545457590740741,-0.1762949755702724,0.045260400861882925,1.3442816039090673
PP_3417,0.032710518848484846,0.10708719781481481,1.710959468918668,4.4955813938625045e-14,13.347214134894383
PP_3431,0.07114142515151516,0.028538198907407407,-1.317795588865207,5.143948244429735e-15,14.288703409693408
PP_3433,0.05682688678787879,0.050078745833333334,-0.182375248721877,0.06536333504117993,1.1846657968515582
PP_3443,0.17086431296969695,0.19324811874074074,0.17760326509135296,0.0015883411263709526,2.799056218917448
PP_3484,0.009363312090909091,,,,
PP_3492,0.06350157133333334,0.029118077,-1.1248772105073115,2.1539733542641618e-19,18.6667596734464
PP_3496,0.05710303845454545,0.05703730003703704,-0.0016618226417617842,0.9878036206109917,0.005329386345666057
PP_3508,0.046260791333333336,0.031027696740740743,-0.5762333386303299,1.7008766323703666e-09,8.769327185402009
PP_3511,0.15431984463636364,0.1368310206111111,-0.1735282590362627,0.015280972241776323,1.8158490131814087
PP_3530,0.03017525581818182,0.015511588462962963,-0.9600195688273759,1.862664482550205e-07,6.729865366520691
PP_3547,0.029594396636363637,0.014122442759259259,-1.0673343905646435,1.201356445344955e-18,17.92032811726067
PP_3549,0.0012146806363636364,0.002721683555555556,1.163922286922781,0.010731342861866217,1.9693459293846685
PP_3558,0.012983016151515151,0.003207509037037037,-2.0171003470354485,1.930008670432048e-10,9.714440739949564
PP_3569,0.00925422909090909,,,,
PP_3578,0.04212102118181818,0.04610220338888889,0.13029529037025644,0.20247443435101606,0.6936298056405117
PP_3585,0.012635809575757577,0.010872594444444446,-0.21682185987021302,0.44028449409505976,0.3562666092203109
PP_3587,0.10884406848484848,0.1265727376111111,0.217703908192391,0.054592885956329634,1.2628639468777685
PP_3590,0.09986949978787879,0.06994357907407407,-0.5138525233613472,1.18457519478711e-12,11.926437365802682
PP_3603,0.0066302592424242425,0.004304659925925926,-0.6231660134368431,0.006267400817979087,2.202912530053465
PP_3611,0.01701599706060606,0.05401198144444445,1.6663877857306126,3.2437464026632204e-20,19.48895310644273
PP_3612,0.0016315125454545456,0.0022003814074074072,0.43154353676569257,0.3609345829012097,0.442571504076234
PP_3620,0.01912150393939394,0.025654630907407407,0.4240232714135979,0.0017194235694794732,2.7646171243438844
PP_3622,0.0068745457878787875,,,,
PP_3633,0.001200894303030303,,,,
PP_3638,0.00980999409090909,,,,
PP_3644,0.020532315333333332,,,,
PP_3650,0.007788650666666666,0.0014465202222222221,-2.4287869201982453,6.502325857927595e-09,8.186931270036178
PP_3651,0.0016696072727272727,,,,
PP_3662,0.04720671803030303,0.050166326240740744,0.0877271057150342,0.31670049973248693,0.4993512513395176
PP_3668,0.04318550118181819,0.041880012296296294,-0.04428516681064364,0.6400801684240036,0.1937656283227933
PP_3680,0.007622870909090909,0.02103356624074074,1.4642871298769673,1.5812638498697462e-12,11.800995657593521
PP_3691,0.007177104545454546,0.013204630611111112,0.8795701028143695,0.01668764731419782,1.777604887436019
PP_3706,0.015599595393939392,0.010189854666666666,-0.6143751353139314,0.000842593575033826,3.0743818567899854
PP_3707,0.013973838757575758,0.010705474333333333,-0.38437967897473485,0.05714079540884469,1.2430537184638148
PP_3720,0.0016151249393939393,,,,
PP_3722,0.007086165545454545,,,,
PP_3742,0.04985926060606061,0.02312197462962963,-1.1085968783000808,3.488638124058342e-23,22.45734407752106
PP_3754,0.025972848818181817,0.01993440187037037,-0.3817439458657422,0.0005284827414090895,3.2769691908223697
PP_3761,0.013870879212121212,0.018092280814814815,0.3833150572312061,0.03767695834444703,1.4239241649965197
PP_3765,0.08440603054545455,0.06569580851851851,-0.36154475105077966,8.351521841659022e-06,5.078234378742385
PP_3768,0.023663008212121212,0.017736586240740742,-0.41590513016171027,9.61868056516571e-07,6.016884497875697
