,Line Name,Line Description,Units,isoprenol,rep,line_name_norep,nt_string,cycle,is_control,sorted_gene_list,number_of_grna,dbtl1_filter,dbtl3_filter,dbtl4_filter,dbtl5_filter,gRNA_1,gRNA_2,gRNA_3,gRNA_4,line_name_norep_cycle,control_plate,PP_0001,PP_0103,PP_0104,PP_0105,PP_0106,PP_0168,PP_0225,PP_0226,PP_0277,PP_0338,PP_0362,PP_0368,PP_0437,PP_0528,PP_0548,PP_0582,PP_0597,PP_0654,PP_0658,PP_0691,PP_0751,PP_0774,PP_0806,PP_0812,PP_0813,PP_0814,PP_0815,PP_0897,PP_0944,PP_0999,PP_1023,PP_1031,PP_1157,PP_1240,PP_1251,PP_1317,PP_1318,PP_1319,PP_1394,PP_1444,PP_1457,PP_1506,PP_1607,PP_1610,PP_1620,PP_1664,PP_1755,PP_1769,PP_1770,PP_1777,PP_2095,PP_2112,PP_2136,PP_2137,PP_2213,PP_2339,PP_2471,PP_2589,PP_2925,PP_3071,PP_3122,PP_3123,PP_3280,PP_3282,PP_3355,PP_3365,PP_3394,PP_3578,PP_3744,PP_3754,PP_3755,PP_4011,PP_4012,PP_4043,PP_4116,PP_4119,PP_4120,PP_4121,PP_4122,PP_4123,PP_4128,PP_4130,PP_4159,PP_4160,PP_4161,PP_4174,PP_4175,PP_4185,PP_4186,PP_4187,PP_4188,PP_4189,PP_4191,PP_4192,PP_4193,PP_4194,PP_4266,PP_4487,PP_4549,PP_4550,PP_4635,PP_4636,PP_4650,PP_4651,PP_4667,PP_4678,PP_4679,PP_4702,PP_4737,PP_4862,PP_4894,PP_5064,PP_5128,PP_5186,PP_5203,PP_5288,PP_5335,PP_5416,PP_5417,PP_5419,PP_5420,has_cycle1_gene,pass_to_art,cumulative_rep,line_name_art
1224,PP_0368_PP_0812_PP_0815_PP_1769-R3,DBTL5_P2_019,mg/L,232.7861,3,PP_0368_PP_0812_PP_0815_PP_1769,,5,False,['PP_0368' 'PP_0812' 'PP_0815' 'PP_1769'],4,True,True,True,False,PP_0368,PP_0812,PP_0815,PP_1769,PP_0368_PP_0812_PP_0815_PP_1769_c5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,3,PP_0368_PP_0812_PP_0815_PP_1769-R3
1225,PP_0368_PP_0812_PP_0815_PP_2136-R3,DBTL5_P2_020,mg/L,546.4259,3,PP_0368_PP_0812_PP_0815_PP_2136,,5,False,['PP_0368' 'PP_0812' 'PP_0815' 'PP_2136'],4,True,True,True,True,PP_0368,PP_0812,PP_0815,PP_2136,PP_0368_PP_0812_PP_0815_PP_2136_c5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0368_PP_0812_PP_0815_PP_2136-R3
1226,PP_0751_PP_0812_PP_0813_PP_0815-R3,DBTL5_P2_021,mg/L,432.6595,3,PP_0751_PP_0812_PP_0813_PP_0815,,5,False,['PP_0751' 'PP_0812' 'PP_0813' 'PP_0815'],4,True,True,True,False,PP_0751,PP_0812,PP_0813,PP_0815,PP_0751_PP_0812_PP_0813_PP_0815_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,3,PP_0751_PP_0812_PP_0813_PP_0815-R3
1227,PP_0368_PP_0751_PP_0815-R3,DBTL5_P2_022,mg/L,648.4851,3,PP_0368_PP_0751_PP_0815,,5,False,['PP_0368' 'PP_0751' 'PP_0815'],3,True,True,True,True,PP_0368,PP_0751,PP_0815,,PP_0368_PP_0751_PP_0815_c5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0368_PP_0751_PP_0815-R3
1228,PP_0368_PP_0812_PP_4189-R3,DBTL5_P2_023,mg/L,350.3038,3,PP_0368_PP_0812_PP_4189,,5,False,['PP_0368' 'PP_0812' 'PP_4189'],3,True,True,True,True,PP_0368,PP_0812,PP_4189,,PP_0368_PP_0812_PP_4189_c5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0368_PP_0812_PP_4189-R3
1229,PP_0368_PP_0813_PP_0815-R3,DBTL5_P2_024,mg/L,544.7199,3,PP_0368_PP_0813_PP_0815,,5,False,['PP_0368' 'PP_0813' 'PP_0815'],3,True,True,True,False,PP_0368,PP_0813,PP_0815,,PP_0368_PP_0813_PP_0815_c5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,3,PP_0368_PP_0813_PP_0815-R3
1230,PP_0368_PP_0815_PP_4189-R1,DBTL5_P2_025,mg/L,434.507,1,PP_0368_PP_0815_PP_4189,,5,False,['PP_0368' 'PP_0815' 'PP_4189'],3,True,True,True,True,PP_0368,PP_0815,PP_4189,,PP_0368_PP_0815_PP_4189_c5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0368_PP_0815_PP_4189-R1
1231,PP_0751_PP_0812_PP_4189-R1,DBTL5_P2_027,mg/L,466.4189,1,PP_0751_PP_0812_PP_4189,,5,False,['PP_0751' 'PP_0812' 'PP_4189'],3,True,True,True,True,PP_0751,PP_0812,PP_4189,,PP_0751_PP_0812_PP_4189_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0751_PP_0812_PP_4189-R1
1232,PP_0751_PP_0814_PP_0815-R1,DBTL5_P2_028,mg/L,535.7927,1,PP_0751_PP_0814_PP_0815,,5,False,['PP_0751' 'PP_0814' 'PP_0815'],3,True,True,True,False,PP_0751,PP_0814,PP_0815,,PP_0751_PP_0814_PP_0815_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,1,PP_0751_PP_0814_PP_0815-R1
1233,PP_0751_PP_0815_PP_4189-R1,DBTL5_P2_029,mg/L,498.7393,1,PP_0751_PP_0815_PP_4189,,5,False,['PP_0751' 'PP_0815' 'PP_4189'],3,True,True,True,False,PP_0751,PP_0815,PP_4189,,PP_0751_PP_0815_PP_4189_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,1,PP_0751_PP_0815_PP_4189-R1
1234,PP_0812_PP_0814_PP_0815-R1,DBTL5_P2_030,mg/L,549.637,1,PP_0812_PP_0814_PP_0815,,5,False,['PP_0812' 'PP_0814' 'PP_0815'],3,True,True,True,True,PP_0812,PP_0814,PP_0815,,PP_0812_PP_0814_PP_0815_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0812_PP_0814_PP_0815-R1
1235,PP_0813_PP_0814_PP_0815-R1,DBTL5_P2_031,mg/L,600.8576,1,PP_0813_PP_0814_PP_0815,,5,False,['PP_0813' 'PP_0814' 'PP_0815'],3,True,True,True,True,PP_0813,PP_0814,PP_0815,,PP_0813_PP_0814_PP_0815_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0813_PP_0814_PP_0815-R1
1236,Control_P2-R1,DBTL5_P2_032,mg/L,164.7045,4,Control,,5,True,[],0,True,True,True,True,,,,,Control_c5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,4,Control-R4
1237,PP_0368_PP_0815_PP_4189-R2,DBTL5_P2_033,mg/L,446.4153,2,PP_0368_PP_0815_PP_4189,,5,False,['PP_0368' 'PP_0815' 'PP_4189'],3,True,True,True,True,PP_0368,PP_0815,PP_4189,,PP_0368_PP_0815_PP_4189_c5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0368_PP_0815_PP_4189-R2
1238,PP_0751_PP_0812_PP_4189-R2,DBTL5_P2_035,mg/L,461.7845,2,PP_0751_PP_0812_PP_4189,,5,False,['PP_0751' 'PP_0812' 'PP_4189'],3,True,True,True,True,PP_0751,PP_0812,PP_4189,,PP_0751_PP_0812_PP_4189_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0751_PP_0812_PP_4189-R2
1239,PP_0751_PP_0814_PP_0815-R2,DBTL5_P2_036,mg/L,540.8326,2,PP_0751_PP_0814_PP_0815,,5,False,['PP_0751' 'PP_0814' 'PP_0815'],3,True,True,True,False,PP_0751,PP_0814,PP_0815,,PP_0751_PP_0814_PP_0815_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0751_PP_0814_PP_0815-R2
1240,PP_0751_PP_0815_PP_4189-R2,DBTL5_P2_037,mg/L,475.2997,2,PP_0751_PP_0815_PP_4189,,5,False,['PP_0751' 'PP_0815' 'PP_4189'],3,True,True,True,False,PP_0751,PP_0815,PP_4189,,PP_0751_PP_0815_PP_4189_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0751_PP_0815_PP_4189-R2
1241,PP_0812_PP_0814_PP_0815-R2,DBTL5_P2_038,mg/L,527.7779,2,PP_0812_PP_0814_PP_0815,,5,False,['PP_0812' 'PP_0814' 'PP_0815'],3,True,True,True,True,PP_0812,PP_0814,PP_0815,,PP_0812_PP_0814_PP_0815_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0812_PP_0814_PP_0815-R2
1242,PP_0813_PP_0814_PP_0815-R2,DBTL5_P2_039,mg/L,619.0211,2,PP_0813_PP_0814_PP_0815,,5,False,['PP_0813' 'PP_0814' 'PP_0815'],3,True,True,True,True,PP_0813,PP_0814,PP_0815,,PP_0813_PP_0814_PP_0815_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0813_PP_0814_PP_0815-R2
1243,Control_P2-R2,DBTL5_P2_040,mg/L,174.2098,5,Control,,5,True,[],0,True,True,True,True,,,,,Control_c5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,5,Control-R5
1244,PP_0368_PP_0815_PP_4189-R3,DBTL5_P2_041,mg/L,457.0638,3,PP_0368_PP_0815_PP_4189,,5,False,['PP_0368' 'PP_0815' 'PP_4189'],3,True,True,True,True,PP_0368,PP_0815,PP_4189,,PP_0368_PP_0815_PP_4189_c5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0368_PP_0815_PP_4189-R3
1245,PP_0751_PP_0812_PP_4189-R3,DBTL5_P2_043,mg/L,415.7027,3,PP_0751_PP_0812_PP_4189,,5,False,['PP_0751' 'PP_0812' 'PP_4189'],3,True,True,True,True,PP_0751,PP_0812,PP_4189,,PP_0751_PP_0812_PP_4189_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0751_PP_0812_PP_4189-R3
1246,PP_0751_PP_0814_PP_0815-R3,DBTL5_P2_044,mg/L,491.2489,3,PP_0751_PP_0814_PP_0815,,5,False,['PP_0751' 'PP_0814' 'PP_0815'],3,True,True,True,False,PP_0751,PP_0814,PP_0815,,PP_0751_PP_0814_PP_0815_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,3,PP_0751_PP_0814_PP_0815-R3
1247,PP_0751_PP_0815_PP_4189-R3,DBTL5_P2_045,mg/L,502.7903,3,PP_0751_PP_0815_PP_4189,,5,False,['PP_0751' 'PP_0815' 'PP_4189'],3,True,True,True,False,PP_0751,PP_0815,PP_4189,,PP_0751_PP_0815_PP_4189_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,3,PP_0751_PP_0815_PP_4189-R3
1248,PP_0812_PP_0814_PP_0815-R3,DBTL5_P2_046,mg/L,549.6663,3,PP_0812_PP_0814_PP_0815,,5,False,['PP_0812' 'PP_0814' 'PP_0815'],3,True,True,True,True,PP_0812,PP_0814,PP_0815,,PP_0812_PP_0814_PP_0815_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0812_PP_0814_PP_0815-R3
1249,PP_0813_PP_0814_PP_0815-R3,DBTL5_P2_047,mg/L,614.2366,3,PP_0813_PP_0814_PP_0815,,5,False,['PP_0813' 'PP_0814' 'PP_0815'],3,True,True,True,True,PP_0813,PP_0814,PP_0815,,PP_0813_PP_0814_PP_0815_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0813_PP_0814_PP_0815-R3
1250,Control_P2-R3,DBTL5_P2_048,mg/L,158.9721,6,Control,,5,True,[],0,True,True,True,True,,,,,Control_c5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,6,Control-R6
1251,PP_0814_PP_0815_PP_1769-R1,DBTL5_P3_001,mg/L,229.261,1,PP_0814_PP_0815_PP_1769,,5,False,['PP_0814' 'PP_0815' 'PP_1769'],3,True,True,True,False,PP_0814,PP_0815,PP_1769,,PP_0814_PP_0815_PP_1769_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,1,PP_0814_PP_0815_PP_1769-R1
1252,PP_0814_PP_0815_PP_2136-R1,DBTL5_P3_002,mg/L,517.8732,1,PP_0814_PP_0815_PP_2136,,5,False,['PP_0814' 'PP_0815' 'PP_2136'],3,True,True,True,True,PP_0814,PP_0815,PP_2136,,PP_0814_PP_0815_PP_2136_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0814_PP_0815_PP_2136-R1
1253,PP_0437_PP_0751-R1,DBTL5_P3_003,mg/L,109.5002,1,PP_0437_PP_0751,,5,False,['PP_0437' 'PP_0751'],2,True,True,True,True,PP_0437,PP_0751,,,PP_0437_PP_0751_c5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0437_PP_0751-R1
1254,PP_0437_PP_0812-R1,DBTL5_P3_004,mg/L,381.4369,1,PP_0437_PP_0812,,5,False,['PP_0437' 'PP_0812'],2,True,True,True,True,PP_0437,PP_0812,,,PP_0437_PP_0812_c5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0437_PP_0812-R1
1255,PP_0437_PP_0813-R1,DBTL5_P3_005,mg/L,321.7321,1,PP_0437_PP_0813,,5,False,['PP_0437' 'PP_0813'],2,True,True,True,True,PP_0437,PP_0813,,,PP_0437_PP_0813_c5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0437_PP_0813-R1
