,Study ID,Study Name,Line ID,Replicate Key,Line Name,Line Description,Protocol,Assay ID,Assay Name,Formal Type,Measurement Type,Compartment,Units,Value,Hours
95,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219436,ce093583-3d46-41de-8c2c-aa2b9aae21eb,PP_0368_PP_0528_PP_0751_PP_0815-R2,DBTL6_P1_009,GC-FID,219715,PP_0368_PP_0528_PP_0751_PP_0815-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,236.3725,48.0
96,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219616,e082b676-7f20-407d-89f6-5012621ac9d3,PP_0751_PP_0815_PP_1506-R3,DBTL6_P4_045,GC-FID,219716,PP_0751_PP_0815_PP_1506-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,232.7355,48.0
97,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219586,ba698cee-fa86-4d93-bbb2-43c910439a65,PP_0368_PP_0812_PP_0815-R2,DBTL6_P4_015,GC-FID,219717,PP_0368_PP_0812_PP_0815-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,231.2582,48.0
98,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219578,b2b93622-2e75-41d6-98ef-a48c73576c34,PP_0368_PP_0812_PP_0815-R1,DBTL6_P4_007,GC-FID,219718,PP_0368_PP_0812_PP_0815-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,227.1785,48.0
99,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219443,35ee67c8-9da8-41a4-a433-a843d5f0d010,PP_0368_PP_0751_PP_0815_PP_4120-R2,DBTL6_P1_016,GC-FID,219719,PP_0368_PP_0751_PP_0815_PP_4120-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,223.6769,48.0
100,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219594,a3b2db19-4065-41dd-96d8-55b65f0a0d48,PP_0368_PP_0812_PP_0815-R3,DBTL6_P4_023,GC-FID,219720,PP_0368_PP_0812_PP_0815-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,223.5996,48.0
101,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219437,b0958ae9-16bb-4937-ae85-d5d87899ecb4,PP_0368_PP_0814_PP_0815_PP_1769-R2,DBTL6_P1_010,GC-FID,219721,PP_0368_PP_0814_PP_0815_PP_1769-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,223.4386,48.0
102,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219429,a3b4691e-ec67-4ab1-a909-011e229913a7,PP_0368_PP_0814_PP_0815_PP_1769-R1,DBTL6_P1_002,GC-FID,219722,PP_0368_PP_0814_PP_0815_PP_1769-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,222.281,48.0
103,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219480,9a6c99af-32db-4e67-8b47-7251f265f3ba,PP_0815_PP_1769_PP_4189-R1,DBTL6_P2_005,GC-FID,219723,PP_0815_PP_1769_PP_4189-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,221.2313,48.0
104,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219590,44790854-5ae8-4884-8ec0-23de8ea17799,PP_0751_PP_0812_PP_0815_PP_1506-R3,DBTL6_P4_019,GC-FID,219724,PP_0751_PP_0812_PP_0815_PP_1506-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,221.2184,48.0
105,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219574,05f1b491-0140-486d-b579-ae24c6894831,PP_0751_PP_0812_PP_0815_PP_1506-R1,DBTL6_P4_003,GC-FID,219725,PP_0751_PP_0812_PP_0815_PP_1506-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,219.5499,48.0
106,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219575,3f648ca0-1a84-4380-a912-57dfe0932086,PP_0368_PP_0814_PP_0815_PP_1506-R1,DBTL6_P4_004,GC-FID,219726,PP_0368_PP_0814_PP_0815_PP_1506-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,218.8145,48.0
107,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219435,195ecca7-02d4-4c4f-9507-8cacbca1897d,PP_0368_PP_0751_PP_0815_PP_4120-R1,DBTL6_P1_008,GC-FID,219727,PP_0368_PP_0751_PP_0815_PP_4120-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,217.9585,48.0
108,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219547,e23dc4a9-cfe7-43c5-a297-a8594a6f42a6,PP_0368_PP_1506-R3,DBTL6_P3_024,GC-FID,219728,PP_0368_PP_1506-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,217.7908,48.0
109,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219582,fa71a122-667c-4393-859a-3267687ff434,PP_0751_PP_0812_PP_0815_PP_1506-R2,DBTL6_P4_011,GC-FID,219729,PP_0751_PP_0812_PP_0815_PP_1506-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,215.5602,48.0
110,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219535,daf4bd9c-1096-4688-8c81-a6439c426ecf,PP_0751_PP_0814_PP_0815_PP_1769-R2,DBTL6_P3_012,GC-FID,219730,PP_0751_PP_0814_PP_0815_PP_1769-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,214.8926,48.0
111,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219527,a7389e99-bc94-40b3-9897-54d9e5398a8b,PP_0751_PP_0814_PP_0815_PP_1769-R1,DBTL6_P3_004,GC-FID,219731,PP_0751_PP_0814_PP_0815_PP_1769-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,213.8424,48.0
112,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219477,d2f33f2e-4307-4d14-8ad3-74333e288412,PP_0751_PP_0812_PP_0815_PP_1769-R1,DBTL6_P2_002,GC-FID,219732,PP_0751_PP_0812_PP_0815_PP_1769-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,212.9101,48.0
113,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219451,da297acd-5df3-473c-b77f-825c78e67f24,PP_0368_PP_0751_PP_0815_PP_4120-R3,DBTL6_P1_024,GC-FID,219733,PP_0368_PP_0751_PP_0815_PP_4120-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,212.8255,48.0
114,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219591,c54ee481-b37d-4357-8f27-6f96fd2d975a,PP_0368_PP_0814_PP_0815_PP_1506-R3,DBTL6_P4_020,GC-FID,219734,PP_0368_PP_0814_PP_0815_PP_1506-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,212.8029,48.0
115,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219577,de19bc91-d2ea-4aba-aa97-b440cb83601b,PP_0368_PP_0813_PP_0815_PP_1506-R1,DBTL6_P4_006,GC-FID,219735,PP_0368_PP_0813_PP_0815_PP_1506-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,211.8573,48.0
116,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219539,58657f7e-7933-44ee-9f47-3a809a340a57,PP_0368_PP_1506-R2,DBTL6_P3_016,GC-FID,219736,PP_0368_PP_1506-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,209.275,48.0
117,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219482,cc25c6d5-0f48-41b0-875d-cb17e3ead443,PP_0751_PP_0815_PP_4191-R1,DBTL6_P2_007,GC-FID,219737,PP_0751_PP_0815_PP_4191-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,208.7299,48.0
