Protein.Group,PP_0368_log2_FC,PP_0368_log10_pval,PP_0437_log2_FC,PP_0437_log10_pval,PP_0528_log2_FC,PP_0528_log10_pval,PP_0751_log2_FC,PP_0751_log10_pval,PP_0812_log2_FC,PP_0812_log10_pval,PP_0813_log2_FC,PP_0813_log10_pval,PP_0814_log2_FC,PP_0814_log10_pval,PP_0815_log2_FC,PP_0815_log10_pval,PP_1317_log2_FC,PP_1317_log10_pval,PP_1506_log2_FC,PP_1506_log10_pval,PP_2136_log2_FC,PP_2136_log10_pval,PP_4120_log2_FC,PP_4120_log10_pval,PP_4189_log2_FC,PP_4189_log10_pval,PP_4191_log2_FC,PP_4191_log10_pval,PP_4192_log2_FC,PP_4192_log10_pval
hom,0.18157777706206998,2.969175540674995,,,,,,,,,,,,,,,,,-0.505583053083681,1.3344676354106968,,,,,,,,,,
hslU,0.45614190527973136,2.4308362061364654,0.3188882059734957,1.419651609554717,0.27223292969618196,1.8328807912746163,,,,,,,,,,,,,,,,,,,,,,,,
hslV,0.30040018785725625,5.11618339045969,,,,,,,,,,,,,,,0.22224122351196915,1.7591665469500015,0.8135598915250861,2.2598747858983432,,,,,0.22493340243267976,1.4132380858227687,,,,
htpG,0.31599887159620244,1.3598895106187772,,,-0.14847240543988532,3.1400109451009652,0.06443718523893095,1.5789921104846947,-0.11893025320513645,2.255595504331587,,,-0.16883123684540868,2.190175875287422,,,,,,,,,,,,,,,,
hupA,-0.8659916843538025,2.6741161805165192,-1.1178394929762172,2.7189922861741778,0.5690034733276262,3.0439015367531943,,,-0.8164177572524033,2.8009331351551667,-0.44184642533800955,1.7167583632920516,,,-1.445357553526535,3.142546315862103,-1.326981132392907,4.8287046340180915,-1.8691322897908667,2.911523883085015,,,-1.8486035202058548,2.3920902156945227,-2.649103619014496,4.3269205260413734,-1.7926570148054914,7.4506186635701654,-1.7300873858605808,1.7973220452071998
hupN,-0.44659752544427256,3.409930710959964,,,,,-0.7537578419119126,4.742942457887435,-0.48459120040088066,1.3753799251521348,-0.3698987290493124,2.2169100907374406,-1.0209806575248221,5.045707636489966,,,-0.5823175028144049,2.8814183762690244,-0.7284085041458688,6.758734106153746,-0.3735307379541414,2.1956809559151513,-0.8841909378263081,7.745057602275936,-0.38972542360833795,3.9892890120469713,-0.757670005368021,7.030734159880374,-0.38436862075492106,3.7167649654981574
idh,0.6325530345613293,5.897982626179726,0.4444865480215206,3.0259466991184305,,,-0.30569738271024877,1.3544839150197525,,,-0.26839342554279144,1.4002002917661112,,,,,0.26233840308722917,1.3010393654162158,,,0.5074296733628518,1.579099489544939,-0.4683357744175116,2.69609900767384,1.054641032668804,2.6593270649085605,-0.3127768095434474,1.5880933864287428,,
ihfA,-0.20638009019483444,1.6013024135635558,-0.320452316087332,1.690551222687044,,,,,,,,,0.48144662061848387,2.3597015463085658,,,,,,,,,,,-0.4373207009274915,2.6239649269214875,,,,
ispE,-2.220862891921484,1.8817664956689588,,,-1.5051401101331914,1.4525838819996426,-2.5357242758186302,1.812272300074585,,,,,,,,,,,,,,,-2.5785401166176354,1.9578998061587247,,,,,-2.738825290790227,2.0342420556396963
ispG,0.1842512706680493,3.224078758076597,,,,,,,,,,,0.24974931368870243,3.5505768011027423,,,,,,,,,,,,,,,,
katG,-0.8304678827195683,2.115525503312729,,,0.4487057948062392,2.0635651507207498,-0.4261239690218429,2.0399497883693094,-0.6065120478363463,1.797138018925673,-0.4256592223347241,4.979140286067445,,,0.2547935827285345,3.6266230455905664,,,-1.7923422329712095,4.286436533757847,,,,,,,,,,
kdsB,0.13320587832871028,1.8834348733063968,0.2977646063856767,1.6210856475309778,,,0.3928524889203634,1.5857092631626482,,,0.2760532048290548,1.5135190944948245,0.3221987932876806,3.3907188976464706,,,,,,,,,,,,,0.7192320444032582,5.367060404187266,,
kguE,-0.8602941907987769,3.830687271509787,-2.10995791824705,4.649701092662095,-0.6567462364530304,5.326732919219936,0.4706396734739779,1.7261482429184476,-1.067054624023723,4.349556789861844,-1.179659792597439,2.6993449025996514,-2.5398459728480423,11.593855183390568,-1.1364252983163325,4.4373876643106,-0.5515737736455079,5.175366651912291,-1.7846122483695988,10.429687217912623,,,0.2574381993631405,1.5646329631662774,,,-3.29830995427384,12.006950314517907,-0.43979749491673936,4.202674029489402
kguK,-0.7471930148649272,3.286864936243689,-1.5809894954828838,2.6124343904384713,-0.39002697740067854,1.4766100388408567,0.5029113098938567,3.070770010157009,-0.8991451532679263,4.2668903148895065,-0.6975480357028254,7.413424871368309,-1.5009150640776485,7.0369082452929455,-1.035894991906132,2.8733436972255264,-0.43144511575838423,5.527204865744418,-2.81736856273866,4.360464165764996,,,0.2852469677272843,1.636597543328466,-0.6006616447572937,3.276664767341381,-2.5078455894965233,13.419371193880135,-0.21027259712434068,2.353737873820596
lepB,0.22250268977656065,1.9761349245916924,,,,,,,,,,,0.2457023344526529,1.4199992064465778,,,,,,,,,,,,,,,-0.48287844859842627,1.4124902194586195
livF-II,-1.8662824628837773,4.596662048737332,1.513002270461996,1.5976935736527995,2.0244214398925577,1.4717723489193553,,,1.967311528273703,1.44195305887484,2.492230726334391,3.034089293499968,2.2430835321392206,1.8784917989865493,0.9847444593622924,2.6930505388066956,2.1987102421333846,12.309343809076733,2.142747378168355,1.4590338851721838,1.8277363954639698,3.3441289793621443,2.3298385149234675,1.650288894766415,,,,,,
lolD,0.19857923392231516,1.3539817539883943,,,,,-1.1614585060639504,2.2826469166223213,,,,,,,,,-1.652594107987066,1.414011487622268,0.2350161237494505,1.741432348274662,,,-1.6377687179903626,1.442986144034896,,,,,,
lon-I,0.31133385921241974,3.460290388833427,0.2554147542504594,1.4574607343105237,,,,,0.18938465587256126,2.606767586477799,,,,,,,0.14123867905517273,1.7080993169766914,0.4087678307753227,1.340333019086529,,,,,0.3154156123579702,6.186569322014161,0.19624270068726343,1.4114124104916113,0.3412952332222797,8.994590395010198
lpdG,-0.2134768512413625,1.9079061039102052,,,,,0.1523306933038396,1.9181093615663343,-0.7203529147466408,7.442226734703333,-0.5260996317540272,6.08190167060097,-0.7882792626819177,8.682425441213677,-0.637924617775454,1.5181033875634617,-0.47930152846267443,5.978406238274643,-0.7873393831856228,5.3210652982499145,-0.2531014588338541,1.6599526381795333,-0.5678963399714363,5.528543679642241,-2.5166047129587916,11.719690489343868,-0.38711295881336977,2.5608418000635016,-0.7346878079816686,5.7830353934852585
lptB,-0.2159720844287626,2.9973043650997133,,,-0.1447421119948388,1.9429124658239865,,,,,,,,,,,,,,,,,,,,,0.16743154807661184,2.1416679201715394,0.12089649697420896,1.7701858019403593
lptE,0.16495121787987266,1.662565130270534,,,,,,,,,,,,,,,,,,,,,,,,,0.11463982667058825,2.3816299119572215,,
lpxA,0.40183587146661237,3.68922534186493,0.5906049255388871,1.818707551042338,,,,,0.3162906540912721,1.7987668238989873,,,,,,,,,0.844572059091278,2.2726255522142917,0.8719901489497398,1.4887275411435132,0.31779364879565974,2.250493183625955,0.6840657704132109,4.1790200938476225,,,,
lpxC,0.14172798427123526,2.2437285099710134,0.24729418738432526,2.606808264751911,,,,,-0.09401109055792621,2.424397819909647,,,,,,,-0.6749178588953734,5.920697055402111,,,,,-0.35455108987037015,5.685083925505155,,,0.11366680135085776,2.647890456702339,-0.2019619500332191,1.386061306921351
lysS,0.33557255872875746,2.150464277672924,,,,,,,-0.22416128792823806,1.425416866785548,,,-0.3658922151507559,4.142086973390332,,,,,,,0.14692717611248468,1.5629938716312062,,,,,,,,
mcpG,0.296807319268073,1.3382055586576957,,,,,,,,,,,-0.4187552812259786,3.339361272766804,,,,,0.8922674963635203,2.2118724465766326,,,-0.41036992841034126,4.449388906753838,,,,,,
metK,0.9219394044466218,3.359402758796354,1.9066924409011128,1.6304344881967037,,,,,,,,,,,,,,,,,,,,,,,0.3831079538665713,4.47718335202666,,
minD,-0.11296271794832874,2.194556999395834,0.25312707613443,1.3190203369494031,,,-0.16447295384117483,4.149902163436365,0.13316977739529243,2.1868164091862767,0.1184331305905756,2.229987786698341,,,,,,,0.2016987212833549,2.0594930961366638,-0.12716566901291254,3.0511018346338514,,,,,0.1920484625076946,1.66653799565763,,
mmsA-II,-1.1704849599353644,3.107817328084221,-1.6887303794407877,2.5539951267578505,0.4994740017538845,7.161177939308979,-1.573501416085581,4.798480111541474,,,,,1.134718641225401,7.2964706443672505,-0.8891554842033309,1.3038430523607132,,,,,-0.671468329195635,3.0071128149658906,-0.2994102764909971,1.8934943981216872,-1.252040084789263,4.010392826172116,-0.5171705090135919,1.4772152098627978,-0.5193148945868498,5.044188455833927
mmsB,-1.0510631867707387,3.3668826304859367,-1.524787203005127,2.4521026121059446,0.6861809324210675,7.978942255742139,-2.0707261065906377,6.654132326833672,-0.22235305844116354,1.4298118189372833,,,1.0671877856515357,7.319300093448546,-0.9025919971997369,5.486940502749761,,,,,-0.9101897351266306,1.724698158281812,,,-1.2682380829909872,8.7817094293004,,,-0.9943504160915575,8.03904824587865
mnmA,0.17692430508885768,2.769330653797643,,,-0.16821203628574852,1.3645470969691553,,,-0.6078655862392225,7.200100829761182,,,,,,,,,,,,,-0.9422195995264927,7.340265104330245,,,,,-0.42996537333999524,6.117243910776012
mpl,0.18490615185746567,2.780999744436979,,,0.11628751205646323,1.3450239519095135,,,,,,,0.46382579816204,4.347739941499806,,,,,,,,,,,,,,,0.2780651977161626,2.5512144631390057
mqo2,0.5229136418263234,5.212140124320316,1.4047292417391415,2.3627373395820563,,,,,,,,,,,1.2524988996152082,2.240125104150115,,,,,-1.1369311847125172,1.6895537044297726,,,,,0.9438094752966375,1.878110181142889,,
mreC,0.4755969995835707,1.3579998735038026,0.8182411601729468,5.352740876907868,,,-0.7192507735285871,1.7597313718110918,,,,,-1.8775998934718807,4.254408906704123,,,,,,,,,-1.8116477772793413,2.054799336755868,-2.136781259151631,2.6744918372328352,,,-1.4612148320578062,1.4146458718643344
mrp,0.14560246964347787,2.036490536263335,,,,,,,,,,,0.4758287798627761,6.6064856593376815,,,,,,,,,-0.23184218169849485,1.5009668989082896,,,,,,
mscMB,0.7737739595195723,2.90934858997466,-3.6312317221317607,4.547003271445041,,,,,,,-1.7319550465156048,2.581538249248164,,,,,,,,,,,,,,,-3.107371687178155,4.385416655257137,,
mtnA,-2.844831626302871,5.741951342600495,,,-2.0969880644146834,4.696645926638315,,,,,,,,,,,,,1.491406612434027,1.5168172351996252,0.9803567294009868,2.723051260851807,,,,,,,,
mucB,-0.20217234767625575,2.1183155588513953,0.2443694185965048,2.819884007345535,0.17693163096338335,2.2827561960026954,,,,,0.2218282984172436,1.3266151372153525,,,0.19962974202306225,1.3389894566687843,,,0.8386092964427737,1.7320057478246114,,,-0.8187858466886577,4.672301601586507,,,0.7611863626267961,3.1389395232169397,,
mupP,0.17599386370804432,1.9224255437881779,,,,,,,,,,,0.2462760940841292,2.1229257513680206,,,-0.31097701770264297,3.234667153136714,,,,,,,,,-0.4460636617166279,1.488821817039899,,
murC,0.42265477448527566,4.698200486529262,,,,,,,,,,,,,,,,,,,0.36442112211028815,1.471596541895064,,,,,,,,
murG,0.07256604017228017,1.427429748200514,,,,,,,,,,,0.4488528440158801,2.806225623599265,,,,,,,,,,,,,,,,
mutS,0.9344032173968073,3.5270589210610463,,,-1.5060007188845062,2.8246948183921154,-1.1467679887283508,1.6785078542311556,,,,,-0.9565503800282765,1.934610706651154,-1.2081606497825073,2.1911027578892175,-0.7769448458186403,1.5696142132038542,-0.92082147210162,1.7081578023201938,,,-0.91799471498097,1.8606020145978852,-0.8632389642646011,1.5647879026280322,-1.4795949312722896,2.6853255754689673,-1.1273328437077257,2.1006586385917556
nagZ,0.5868315098965736,3.500383415922038,0.5883444860001712,1.5537672246954726,,,-0.6413785853488138,1.806202219657362,,,,,,,,,,,,,0.36689822214522677,3.890074486891173,,,,,,,,
ndh,-0.4113481712728272,1.6909500212932598,,,,,,,,,,,,,,,,,2.0696028405735905,1.5587325508505487,,,1.8195074469977668,1.4455266593315754,-3.189892384316198,3.8896149678794223,,,-4.939635961581372,14.51650334894127
nspC,-0.7562825109430679,2.0816567268735056,,,-0.47938121743869966,1.94498542412616,,,,,,,-0.45302313221493995,2.482570235566989,-0.8188106928550013,5.014331537694373,0.5834136289407519,2.0319030496345434,,,,,,,,,,,,
nuoB,0.2832075009164462,1.4864469110896457,0.3562236168506709,4.852886452077056,,,0.2947284899430409,2.0219127207121295,-0.3742026873868106,1.9495237239386536,-0.25262358516370753,2.134320600038032,,,,,,,,,,,-7.202450349175263,14.852894163347518,,,0.2895432516399652,2.5078847263235264,,
nuoC,0.20202178542786023,5.003694148024919,,,,,,,-0.6828812341980927,1.3525995816106169,-0.23484472335807077,1.6477785957219406,,,,,0.26530622528580183,1.619432717238889,0.5818845035562155,1.4846618530039102,,,-8.002694869564978,20.427021466477633,,,,,0.27489696386055457,8.437843475660571
nuoG,0.17580756787216079,2.0233126133295416,,,0.08832633401373359,2.803507949180476,,,-0.5762561743471842,6.55988740012314,-0.5753180178936473,1.6488074079991735,-0.382435021381769,5.174811484100654,-0.24725578821855768,2.1146132514871714,,,-1.0790714704757685,1.8426930678379339,,,-7.820566931737068,23.373702545331977,,,,,,
nusA,0.32506352759817775,7.974291834206426,0.17965386178050638,2.2388092355567633,,,,,,,,,0.11927059566596293,1.9291602201900926,,,,,,,0.18159562153735775,1.4383049743394754,,,,,,,,
oprB-I,-0.4658473584800062,1.5188711890294238,-1.3075052691025784,5.934935088102171,0.7977648541760661,2.4144974863418156,0.6788066772897872,3.9587591267030255,1.0231929749133584,6.288227531285922,1.2333685411717463,6.12077475780854,1.1222002938417197,3.5244588625298485,,,0.38123569435612786,1.4919225101310685,-1.0664511195568067,4.505350217759432,,,0.5541132762632048,4.296075664424933,,,,,0.6244951426144738,3.9678728659311635
oprE,0.46100278322431104,1.759845279847798,0.3547629319113618,2.552292986022887,,,0.37672241041576254,5.3978598301549034,0.4530719436701233,3.0988786069434533,0.2848331336289399,3.2192514315940004,,,0.5817117280336188,2.6664098064341757,0.26023963789652205,2.1696158334844453,,,,,0.33335938390176245,1.3160265131309912,,,0.38242499525097684,4.78193285525573,0.435232211512007,2.331181449139468
oprH,-0.6319759687847691,2.3420256615399335,,,-0.7586167862716395,3.056847823587056,-2.1292301763533446,6.245976662524148,,,,,0.8053209717785624,3.5574604528431486,,,,,-2.0766198605408883,4.398407599248305,-0.9433338790227727,2.0030859571756703,-1.347202699754113,4.880249127940982,-1.2204122291850767,2.979364182697969,-0.9212013049800739,3.0533360537673193,,
oprQ,0.33012931347686175,5.968863333335621,0.24815889388921256,1.309519312357804,,,,,,,,,,,,,,,,,,,0.20661772691439248,1.5883418302167014,-0.9030443787066684,1.5414699927227464,-0.29360347099846584,1.867632919136978,,
osmC,-1.8181635075312241,1.5435710086946883,,,-3.209025864238655,2.114465214508854,-3.8245722128410864,2.2095942260388695,,,-2.0242893702226157,1.4474763532365609,,,,,,,,,-2.2156188171411477,1.574801808094382,-3.8673880536400915,2.2297452457268454,,,,,1.8185922290138854,4.289322060410041
oxyR,0.30845078371916185,1.8226934066497849,0.66415629364617,1.7652058587569124,0.24389282090292425,4.436172228977106,0.11343624747232416,1.3494835617053482,,,,,0.20041967508068956,1.363007109085994,0.4588638788399365,1.5703573195862566,0.1822421706074748,3.8655307969202486,0.6147735240410825,5.2562611422374514,,,,,,,0.44799600535884937,1.7142807112293235,0.229540678890419,3.9742615977413327
pagL-II,0.8341066102960867,2.2934749624573834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pal,-0.3658796070387738,2.886217803250241,-0.45788676116961363,3.407144855201149,0.2457394418439419,1.7013611562214113,0.7259101852001735,6.494032252483713,0.5679000702805267,2.0979479811301616,0.47237135194722246,5.4597991737241225,0.16593907259850427,1.4761249687090008,0.7282516803940304,2.008171496492323,,,,,-0.5856758089601648,1.726003545123377,,,0.22373072372512695,1.7366183120266552,0.28542894652355566,2.4642064054570425,0.21312519579126668,2.116411707329173
parC,-0.46583683269477094,2.5042716689479816,-0.526697494172727,2.2292367184774347,-0.3300567764367013,1.5279209365667221,-0.4956977876808484,1.3360791423568497,-0.6807356633970474,2.39193411913377,-0.6220587005001639,1.8768296218895002,-0.9249569368848372,4.680837312416222,-0.47758689251553493,1.8360851196565662,-0.3840342951421324,1.4887890623519031,,,,,-1.192344823725941,3.3356237578583525,-0.4606836477322118,2.5250200021789566,-0.6880298931956541,2.280873496001208,-0.4054911025656989,2.5362163339689103
pcaB,0.8462337106162429,3.255723982023935,,,,,-0.6158096436649181,1.3403335715526057,,,,,,,,,,,,,,,-3.332895021754496,4.5202536236087,,,1.2685001847413884,1.6227696505845255,,
pcnB,0.24269092163046396,1.547522090407927,0.15783397064654886,1.9411650583735143,,,,,,,-0.1701797333484519,2.3093782170628256,,,,,,,,,,,,,,,,,,
pepP,-1.3809084578949717,3.0546856420458415,-1.4441340715474031,3.1520170912589713,-1.2050075570736631,2.41913940285434,-3.060727345783203,4.445285727791378,-1.968046631659782,3.860421917130533,-2.1170298362060653,4.00681803538764,,,-2.5464184477254403,4.378736644115131,-1.7716638436041394,3.406457806452779,-1.7746093098811766,3.396035383513766,-2.878993565223909,4.586818715704926,-2.4512375183374355,4.256416797504601,-2.641111393995949,4.443338334113101,,,,
petB,1.2696264963711525,1.99688380670742,,,,,,,,,,,,,0.764947238273808,2.9126960605337096,-4.983033616311081,8.65392155395937,,,,,1.0993736605531992,1.3611965647690067,-0.6670917170261537,1.392316297852584,1.4948530709597312,1.6972560049031573,0.6564683411702025,3.721814067790999
pgi2,-2.034183848179504,2.4620494978959147,-1.9180090353579606,2.2304136922636113,1.2168701708171168,4.574267843085737,,,,,,,,,,,,,,,-2.224520462454716,2.560719656860592,,,,,,,,
pgm,-0.24398233847170236,2.348815641795377,-0.1667883114331964,1.7382306469014805,,,,,,,,,,,,,,,,,-0.5474050976234366,1.4923417332439493,0.17082435093959167,1.6638119694131277,,,,,,
pheS,-0.4091380838815107,2.9927891463658107,,,,,,,0.34029676322652447,5.519775614397379,0.29325026824694983,4.621218281587152,0.30335107824699764,3.8602695187328,,,,,0.6718024318727519,2.8011028935265787,,,,,,,0.4672191209838698,5.644249030715167,0.42478277898474354,6.32536952538724
pheT,0.1550699243937558,2.287377795509775,,,,,,,0.3468640297414437,14.203633001160076,0.3069038070757737,1.346083770330279,0.31701065746467655,6.466019575891048,,,,,,,,,0.32936803222055583,6.17141781497168,0.33223967030573004,1.9104841572405067,0.3536158466173454,1.8532804589912242,0.326495390784908,7.0851156668267565
phhB,-1.1765300743394724,3.9061564143581324,-1.0711225814425236,3.6442060935684664,-1.4235275254417548,4.78910624987838,-0.6277253005878304,2.046309390417464,-1.0909550922657152,4.009915246074974,,,,,-1.2847380502992654,4.446808383582092,,,-2.980143449492835,6.403446038715801,,,-1.3412615479183856,2.9861510380004415,-1.455461241297903,4.903720984264388,-2.2027486566657677,6.079071245745806,-1.6049282243573078,4.97106977031145
phoP,-0.7052804573507159,6.32009717949015,,,-0.9602970961749077,6.022911343485705,-2.8915663000552505,4.293417604891405,,,,,0.34476189040036415,5.50800894475787,-0.7823278129030267,3.8397351978976,-0.14686106449464337,1.4972573221762484,-1.296322685549805,4.112825228819866,-0.6249014650085125,1.9827555664590384,-2.9451312982025444,3.042299690626029,,,-0.8617662365846621,6.399239499087307,0.377849931584515,3.8491160170930248
phoQ,-1.0279924200012693,6.565935008501364,,,-2.0509733474952996,3.6115018907354184,-4.875397328957291,10.661525672342286,,,,,,,-0.5361688576110846,2.1968546797070165,,,-1.3326801961158232,7.678827130984282,,,-5.179060302605497,10.84927057118785,,,-1.3476356083569876,2.455477714565326,0.6617768291675744,3.4605256324962212
pilH,-0.4311936042819022,1.5316873370491622,,,,,,,0.5624412618349599,1.425400059771767,,,0.7956994685928475,2.989721852919837,0.7783857650412341,1.553962606529883,0.6460928446495143,1.3366582852492714,0.8517443474496972,1.3773286156838076,,,,,,,,,,
pnp,0.09930071447932379,2.6558044115584436,-0.0968366964298805,1.7277816081107786,-0.12072524264701157,2.7024506277997196,,,0.06724491866870214,2.2621515073790723,,,-0.14593573016207317,1.6023447324679279,,,,,-0.6628324400512555,1.4162509199197164,,,,,-0.13613189910465778,2.1994812955749983,,,,
ppa,-0.5167817643159063,2.5526548435931593,-0.6181435248840511,3.3700818722122596,,,,,0.5137684551176032,1.626425420135476,,,,,,,-0.2289845753959474,1.4534336261240124,-0.6135685054174319,3.5016877194505684,-0.3378868837200457,2.281113915290023,,,-0.6189379491006857,1.9457935996838316,-1.03459579531677,3.059844298911918,-0.3420476337208237,2.337291104224455
pqqB,-3.0963074116198808,6.67587243668998,-3.132356675597125,6.7136780814100305,0.6668428143462312,1.8156093797143953,,,,,0.9476173121406064,7.050619630540234,0.9009884570074917,2.2223468090200287,-1.081836240046715,2.7741319664500326,-0.6035656280365486,2.256152033562948,,,-2.7550867540152515,3.6538991447363682,0.9150562559246911,1.8683598596555488,-2.478643845592808,3.1777779990596264,-1.891619426196341,1.7384574432784299,0.46654479302929897,1.99450701828707
pqqC,-2.1598544256578682,7.25875526347752,-2.2144744102316043,7.1890814812707395,0.5948543560435365,1.7892229726516184,0.48566050652748965,3.667486583332744,0.5895513768606732,2.7023649763065953,0.8031001175288347,5.041308609969597,1.2626034954554017,4.632159387702372,,,,,0.7191978256598945,6.151027980500826,-1.5503981793717125,5.342394116867421,0.7582056599383933,6.5834793606860265,-0.6577889455070405,1.5598435552988041,-0.5543223145572881,2.7674819285803736,0.6600352247868849,5.412550073574047
pqqD1,-5.40910218912725,3.4174566883121957,-5.815904911572808,3.4415375334140736,,,-3.108703681539948,2.957252977905077,0.6794516226296221,1.6067896011578309,1.0278402332415095,3.1368009997468684,1.0353781107554885,3.7093923511914166,-3.876520296201386,3.161862897649013,,,-4.158554479409231,3.280060460814606,-5.445769836913964,3.4181998526547464,,,-4.956001232646435,3.3808489166922615,-5.292045418203985,3.4090288310520167,,
pqqE,-3.8237288443790742,5.562935865319381,-4.067128975153326,5.637984628035919,0.9691640419886515,5.716819174547238,0.8052327166725958,3.087157254064547,,,1.0189980774763292,1.9945386732263506,1.3792508523124025,6.350726057543781,,,,,,,-3.7836991556116866,5.483778063606917,0.8619538512483487,4.5843027471048625,-4.227541357256117,5.65284268824296,,,0.9227605243775335,4.743322395206938
prfC,-0.32182078459418756,1.7524983878302864,,,,,,,,,,,-0.31187098461948376,1.5431726118513025,-0.24620959608000528,1.8798089387176378,-0.1605327408296506,1.4521821887380322,,,,,-0.35400962548765097,3.0048864758230076,,,,,,
prmA,0.13418846802713658,1.398322756934147,,,0.1467532011018588,1.709979914675746,,,,,,,0.22407583554321756,2.847039458694895,,,,,,,,,,,,,,,0.27665192345669787,7.1721419907474235
proB,0.13010734647452493,2.076434375619054,,,0.32230346432835333,3.719371192473934,,,,,,,0.29742241718082674,2.1083372793665807,,,,,,,,,,,,,,,0.24651892689977237,2.0016239160626395
proC,3.5215052436093504,2.090096927907416,3.3642764273241386,8.288053769627192,0.9961999389221694,3.3391975293742444,0.8881181714922204,2.639030927774998,,,1.1042999664711146,2.050852014558373,-1.858812997539157,2.1928505535705134,1.2460582301096113,2.199859000230785,,,-5.2160999898516165,3.276858357389233,,,1.1553864249788268,3.870512726806401,,,,,,
prpB,-0.6167086765559039,2.0667840008091076,-0.7926995459865218,1.4640142395680236,,,-0.6257034735266763,2.8190077416925936,-0.3381597175952712,3.500592263501265,-0.1568984379596249,1.4985818395057717,0.42537900264687434,2.6971660198855103,-0.8198932010819208,1.9785873010281736,,,,,-0.4742704442913736,5.85766037395855,-0.8547036474670517,8.10531348679423,-0.9024642047771068,4.4356872360042905,,,-0.3674574638573688,1.6323850339256065
prpC,-0.45546587694189616,2.4876282931868423,-0.7146314889629549,1.3607914002072343,-0.13261187585182027,2.3915504536317145,0.40046212560067884,2.59304823254899,0.26819888532056,2.6641026028333346,0.3014501241999576,1.8643831547123846,0.8229331498427894,9.036482332031758,-0.38984463363698163,1.6653191956065494,0.25796550569127613,1.6842691202396354,-0.26846421494880296,5.026096809892568,,,-0.2912443672886167,1.3622023733530828,-0.2620029722843593,2.774245732958861,,,,
prpD,-1.4305852416142544,1.5027844494200244,-0.9370498110721095,1.8398644027816258,1.2927924135378495,1.8314819068237473,-2.507870511484042,4.668092091294937,-1.4572276599235263,2.019030011125617,-1.867548974892754,3.021857723295878,1.3432308462201876,6.372756764753323,,,,,,,,,-4.114561430219955,5.511028528628766,-3.597528926886168,5.336344095790266,,,-1.9939334309676988,3.2511920983903355
prpF,-0.4140414094794738,1.9911015337930675,,,,,-0.5039865872838971,1.8652958670815603,-0.2129954707936037,1.8690442940080951,,,0.48911076625167427,2.539998440983528,-0.3862643314129757,1.3213131104824056,,,-0.9360306350047143,4.71626727698631,-0.18805047903791053,3.0074331505070933,-1.149579910579092,3.3237538278153,-1.1039112278446817,1.3089202590829119,,,,
prs,-0.18584685872885218,3.0173050832617334,-0.4154534751251523,1.6877899990120364,,,,,,,-0.09824824652689665,1.3919186062283837,,,,,,,0.5995337279614205,2.3924130386978892,,,,,,,,,0.2267574834907922,2.6242183557768124
pth,1.3108468372702275,1.5098675769532992,,,,,-1.633266830171873,1.7801041164415778,,,,,,,-1.530190504015619,1.4742019910149586,,,,,,,,,,,-2.5179481255758795,3.037275069940484,-1.363911149086908,1.64748852085655
ptxD,-0.23461326116215606,1.6796675616316208,-1.0963693163774986,7.983912632005593,-0.8368354834102661,7.202242373647301,0.4792214600957655,4.353197537060596,-0.4545122667683381,5.204654646485235,-0.31108992365827254,1.9170279869922466,-1.2636616373323446,11.141411940390906,-0.6959675570832742,2.6661428358645605,-0.5327266559997417,3.699774805535435,-2.1147452212567854,5.202476394536475,-1.206675471458971,5.750918599812505,,,,,-1.482890723922817,12.140725485753002,-0.2570842115631249,2.67651412632721
ptxS,-0.5080147298815558,3.0715595997473697,-1.429371518642233,5.471299075232094,-0.96987188449296,6.7638946568130605,,,-0.7907267456239407,5.944696192314406,-0.7975458216943128,4.660497910355049,-1.5684923847488204,8.847089605320843,-1.2933029513711458,6.794582355335288,-0.8453682809143189,3.257567251569427,-1.807948307837453,9.496241398532531,,,,,,,-5.1319466831413125,11.784317359452514,-0.5851896846859759,4.586331382701081
pucM,1.4747268655959538,2.357520589445797,1.1044450334076015,2.9572885832385047,,,,,,,,,1.4707772880532162,1.3165857310150013,,,,,,,,,,,,,,,,
purD,-0.14258866227617192,2.5532768559683054,-0.15169682676352592,2.1242905352749872,,,,,,,,,,,,,0.09558450031077739,2.472123899388439,,,-0.19362263599076784,2.6321975183127693,,,,,,,,
purE,0.19046122985475536,1.9339337681214201,,,0.09490051518494476,2.489109475016647,0.34951607575959404,5.386565879080392,0.3294629726606035,1.5747580450969174,0.3599018853909189,2.48276705790134,0.3942557572085724,1.5268754092928605,,,,,,,,,0.15866876266328134,5.106117709303887,,,,,,
purF,-0.1778864634247918,1.8572847295017905,-0.3281235440422529,5.650124253128166,-0.2185888178904434,1.606460969937174,,,,,,,,,,,-0.29640749507336395,3.637048340223017,,,,,,,0.284179090486027,5.756874625981815,,,0.2041075916129095,1.3107926882216088
purL,-0.08128143020028059,2.8148378888530274,,,-0.08526693163191824,1.8874811389631847,,,0.06328876772868344,2.0870734782507294,,,-0.2923981697718977,1.982465851388007,,,,,,,,,,,0.522655156140471,1.3653272662430775,,,0.28562828631955683,1.7152140526213446
purU-II,0.22560853347019255,2.4238800152956532,,,,,,,,,,,-0.12091846236913342,2.1851766301242463,,,,,,,,,,,,,-0.29254775142901923,1.9711839814075887,-0.43607985412016426,1.4782230853784022
