Protein.Group,Group_with_PP_0815_Mean,Group_without_PP_0815_Mean,T-Statistic,P-Value
PP_4331,0.0011412236666666666,0.001798251330935252,-1.2964946081261801,0.31986571147749226
PP_4323,0.0043928699494949494,0.0063614857485632175,-5.862980853660232,1.1191133650172745e-08
PP_4321,0.01228068879674797,0.007633090785467128,3.2082277798459424,0.0016799902601512442
PP_4319,0.010457535689189189,0.012041161262093229,-3.3639495882973534,0.0008568862302451687
PP_4316,0.012391836544973547,0.01138576346803069,1.8557214520071794,0.06409484733555923
PP_4315,0.030522348177248675,0.025994836870417728,5.105946072426816,4.7620795664026124e-07
PP_4310,0.021360249121693122,0.01755888239215686,5.844020135448555,9.030991362835293e-09
PP_4306,0.003757611666666667,0.0039574042733812945,-0.15366540197641834,0.8918153726962927
PP_4305,0.056373590608465605,0.0388332619829497,12.860118154642134,1.5580342811881363e-32
PP_4299,0.013556229174603175,0.010631521515771528,3.589377639764145,0.0003573907586779635
PP_4298,0.009302227672727273,0.004411201394444445,6.277882260061369,2.1229736763555762e-09
PP_4295,0.00947742181871345,0.01023043892015968,-2.6684775449954907,0.008084342598896432
PP_4293,0.006311069608465608,0.007601852548167094,-6.410090907295228,2.757506317772723e-10
PP_4289,0.004084814,0.003377519412698412,0.35850467633537403,0.7344471178723571
PP_4287,0.015137152616402116,0.01053889101364024,7.64053990621325,1.0186181180020961e-13
PP_4286,0.012822916658730157,0.010455968463768115,8.080520190149475,3.934709468419433e-15
PP_4285,0.007855515084848485,0.005912495676470588,5.490322665049501,1.055062163270576e-07
PP_4283,0.028276761169312173,0.024389335295822677,5.330704233471701,1.4978548530280501e-07
PP_4281,0.012417303703703706,0.011434619603580562,2.836897361771486,0.004691439270838517
PP_4279,0.022527392658730157,0.019032393973572037,6.800307058674314,2.656043567018859e-11
PP_4278,0.014264891362433864,0.01062028726342711,7.147710551329559,2.6095710795066504e-12
PP_4277,0.010901295687830688,0.009611895504688833,2.9797642865737677,0.0030115194367139023
PP_4276,0.0016009463768115943,0.0020452723147113593,-2.6287409634687178,0.009447274909947345
PP_4275,0.05804757667724868,0.06525831796845695,-4.140371001268644,3.9623729309287654e-05
PP_4274,0.02100745361904762,0.021291349042625744,-0.4169437669376873,0.6768890699601524
PP_4269,0.011427520015873015,0.01089293689428815,1.4532582988616278,0.14674108580459255
PP_4268,0.01874725460810811,0.01336810664819701,5.814901498219228,1.4260894191288905e-08
PP_4266,0.01885935016374269,0.017057102987025948,2.900579330521176,0.004071333174993934
PP_4265,0.030438615222222222,0.028538577939471437,3.22758845769521,0.0013138009770559237
PP_4264,0.0017702096880733945,0.0019769997273603084,-0.44086405200697987,0.6595017414533508
PP_4261,0.00410945956060606,0.0016657441712962964,6.251580730039679,1.519300394502727e-08
PP_4260,0.015946901711711713,0.011445846704485488,8.67505748865232,3.3539895472260646e-16
PP_4259,0.02177359510846561,0.01426130393009378,12.875320211643581,1.337397695497792e-33
PP_4258,0.005164690907051283,0.011051612430199429,-13.237546110972044,2.0395314478621474e-36
PP_4256,0.017497060718390807,0.01654332479740519,0.7973269974066123,0.42608538245506977
PP_4255,0.012104701359848485,0.01138907536056645,1.4662890902319319,0.14333977225530892
PP_4253,0.0027590706372549022,0.0023947793750000003,0.6681842326977634,0.5051280618881617
PP_4251,0.015807642148809524,0.014172764770833332,1.313818012385259,0.18999150680192273
PP_4250,0.00513589105882353,0.0030200487485632184,2.723298390254028,0.00749243546702885
PP_4249,0.0028725371884057967,0.0028114669092970516,0.2987396327934538,0.765680335709727
PP_4248,0.03092890646825397,0.02774127766240409,3.626588401221758,0.00031837341663992996
PP_4232,0.0018050053333333333,0.0020030313597122302,-0.22837189720703546,0.8402208066741745
PP_4217,0.044830142270270275,0.019562344875989447,6.295156302285507,1.2488130733021093e-09
PP_4203,0.07443428294179893,0.057209524532821826,11.796285154786199,1.2962392199549185e-28
PP_4202,0.17843266876190475,0.1756001968780904,0.9941849584261843,0.3205504432780358
PP_4201,0.12997741585714284,0.1319270211321398,-0.7340592038578301,0.4632018051053143
PP_4200,0.020670758656084656,0.013121170456947997,13.479159387057988,2.3379741653258917e-35
PP_4199,0.008729984947089948,0.009096633252344416,-1.7449942777279175,0.08149043355150558
PP_4198,0.023242691185185186,0.017069503239556694,12.793279411633742,3.493799808218463e-33
PP_4197,0.0032559891960784316,0.0026368379001782526,1.8616408800455548,0.06746331703566393
PP_4194,0.2299963535873016,0.26324169707246375,-8.618625090131452,5.046140506606895e-17
PP_4193,0.039913300096969695,0.043041642271676304,-1.6630600663902249,0.09703734662187018
PP_4192,0.053268381439393934,0.05239182311856171,0.852939446071932,0.3939922294697218
PP_4191,0.16216553892328042,0.1908478998917306,-8.13729065609871,2.5146100319572444e-15
PP_4190,0.22611419696296295,0.21820634713981243,1.3081227913199323,0.1913232014538636
PP_4189,0.2545448021164021,0.2436260369786871,2.126330617428851,0.03381757249553569
PP_4188,0.3307145093888889,0.39788864756265985,-8.856233000651569,5.237468908900914e-18
PP_4187,0.2979851345608466,0.30755155958226765,-1.7686790619471382,0.07728981820682616
PP_4186,0.5960865658809523,0.7037942422225063,-6.851069557054916,1.654413720408347e-11
PP_4185,0.4331514715,0.5206712258422848,-8.913797207213493,3.785038215166671e-18
PP_4179,0.2575965415291005,0.2580527390051151,-0.15238292929350072,0.8789368469759533
PP_4178,0.0698727049920635,0.06658830648849105,1.9633844234456967,0.05004540153617234
PP_4175,0.08273663193650793,0.08684131233418585,-2.906463271197133,0.003769792629157293
PP_4174,0.07767058371428572,0.0856202550460358,-5.986000378188634,3.474891404003336e-09
PP_4169,0.03409511179100529,0.03417723834441603,-0.12455541619924816,0.9009237001944
PP_4167,0.006133841000000001,0.004683204319261214,3.823074822388188,0.00016155075628633783
PP_4163,0.005536782137931036,0.003583654329305136,5.73520918592589,3.331028135737773e-08
PP_4157,0.0014199366666666666,0.0008428892336448597,2.3211105610981053,0.13397053478501114
PP_4151,0.0021686757676767678,0.0022930105862068962,-0.4433816788922684,0.6582737486520085
PP_4150,0.005649062900584795,0.006280432299401198,-0.7963507606619823,0.4263502043450643
PP_4148,0.0018003556666666668,0.0006316095128205128,1.9572512242519489,0.0857441431261782
PP_4147,0.010791524113756614,0.008228727583972719,6.01727117811196,3.360510518295199e-09
PP_4144,0.010272742497076022,0.009248482471057884,2.892489664901271,0.0041475021413624755
PP_4138,0.0632837890026455,0.05808473455242967,2.716141442457307,0.006779981965634054
PP_4129,,0.004547984260416666,,
PP_4126,0.03408967788359788,0.03349085302728048,0.8830102126093063,0.3774960720006675
PP_4125,0.02546738266666667,0.022984574862745098,2.683064383968934,0.007504266194875018
PP_4124,0.0799913234973545,0.0959342465089514,-7.468866162996118,1.447718497890631e-13
PP_4123,0.06201872321428572,0.054161157456947995,6.09598758075187,1.9660598519206365e-09
PP_4122,0.015002355858974359,0.015536383792616721,-0.8752030366864182,0.38238566766079096
PP_4121,0.06635973137830688,0.062399326256607,3.798681725625665,0.00015946853759452685
PP_4120,0.03380961107407408,0.04242960987638534,-10.048159915188034,3.2581807945350186e-22
PP_4116,0.23013800670105822,0.265884309546462,-2.453225131030202,0.014362251886777859
PP_4115,0.003518825725274725,0.0024559295762711865,7.245015686445675,2.299638584008972e-12
PP_4111,0.01524989447089947,0.012365420894288149,3.7528593687203213,0.00018900518352055488
PP_4104,0.036482656994709,0.03212025643648764,6.112656858562606,1.871543510806836e-09
PP_4098,0.0009675460000000001,0.0010556344028776977,-0.10166843527855743,0.9282158686791692
PP_4016,0.07416954747354498,0.0779847950170503,-3.4287771143328167,0.0006491031237821574
PP_4015,0.01396036466137566,0.010535484329923276,6.33508373072172,4.767430406826688e-10
PP_4014,0.015570955246031744,0.01794654654049446,-5.2033217376031065,2.5555183610041557e-07
PP_4013,0.00716233723015873,0.007253453620630861,-0.27726936302644567,0.7816540964349566
PP_4012,0.3093609881137566,0.31216294497186703,-0.4653877914040801,0.6417855330865023
PP_4011,0.06799848951587302,0.0630506269019608,2.994503228053077,0.0028486251454348096
PP_4010,0.03297977021428571,0.02377458474509804,7.23972612427373,1.846852974750112e-12
PP_4008,0.04825041354232804,0.050307920728047746,-2.509817328762401,0.01234707042931091
PP_4004,0.010761843190476189,0.005223738882352941,12.84307887575315,3.536964488712014e-32
PP_4003,0.043291479478835986,0.03116834121994885,12.501324340274607,1.0805172271376224e-31
PP_4002,0.0032871911559633027,0.0022193607630057806,5.104955672061214,5.068348598475075e-07
PP_4000,0.07030279782010582,0.06704447259676044,4.180787753013129,3.3662439597631955e-05
PP_3999,0.02345691894708995,0.019443947278772376,8.354825434512193,5.582545946357132e-16
PP_3997,0.008390423934959349,0.00786731116839677,0.8684882447173251,0.3865399135333777
PP_3995,,0.00508098665625,,
PP_3993,0.0122772144057971,0.006734806346368716,7.169967771823013,2.7434588557841117e-10
PP_3988,0.013760930912698411,0.011050411856777494,4.341254170042524,1.639714947757039e-05
PP_3968,0.001427485924242424,0.000982365226851852,2.529271329321461,0.01317769569704512
PP_3958,0.010121289137254902,0.007331898726449275,5.237816013268421,1.823445246505871e-06
PP_3957,0.0118680998470948,0.007801345750481695,11.869632481292665,1.9011817302182257e-28
PP_3950,0.007807016452380953,0.00288594831372549,14.121639539049943,1.6768448300368946e-37
PP_3948,0.0017233044232804235,0.003392955655583973,-6.179949868610709,9.267376225804487e-10
PP_3946,0.0022733036200716845,0.003096342789709173,-7.3745492692076295,4.696933013230095e-13
PP_3931,0.0021333671212121212,0.0013361982532051281,3.7548269649059423,0.0002884432194132262
PP_3926,,0.0009689812708333334,,
PP_3924,0.018900219862433863,0.01247691225831202,7.765639167240379,3.306173132341174e-14
PP_3922,0.0186324647989418,0.01713747807246377,4.291189883982231,2.0724600266599847e-05
PP_3901,0.012368464879999999,0.015078854818291217,-2.8592378910044403,0.004722744723480113
PP_3896,,0.0016835976145833332,,
PP_3839,0.09408572096825397,0.08838681827621485,1.6635539193762348,0.09668162250322132
PP_3835,0.0006901385,0.000479334024822695,1.0001055464239754,0.3617580412977369
PP_3834,0.020438556036697246,0.008267794271676301,18.07395045794515,3.6369777036530795e-55
PP_3832,0.022583942232804237,0.01372410164450128,11.065118066678734,1.0879780259709258e-25
PP_3827,0.015763649925287355,0.012467307206445117,5.982355632211165,8.638580335672333e-09
PP_3823,,0.0008420251041666667,,
PP_3821,0.05354682867989417,0.06391497950383632,-10.057379115882078,6.5161368135233815e-22
PP_3819,0.025853605637566137,0.025162998160272804,0.9023729261311361,0.3672694368919621
PP_3806,0.006163444311926605,0.006378254327552986,-0.6783483927381633,0.4978968155268585
PP_3790,0.00558654243030303,0.002416151015277778,4.2081922045094,3.8911683871637536e-05
PP_3788,0.000128328,0.0006506732990654206,-2.8886081332616667,0.00481107113967437
PP_3787,0.006650184905982906,0.001508283609375,4.872581033657081,3.3145327063603516e-06
PP_3786,0.0023684484957264963,0.000997714154513889,3.2831210310511936,0.0012828339251537192
PP_3785,0.0037485398928571423,0.0018575064430379747,3.51927859295452,0.000523164053144164
PP_3784,0.013584272291666666,0.00479919178128286,5.389980649868545,1.6089861526423926e-07
PP_3783,0.013856396592592591,0.006023382541520468,6.839775915110322,5.0866930372053774e-11
PP_3781,0.004018472803921569,0.0022866759605263158,2.0593182086222632,0.04247353080688094
PP_3778,0.04948249515608467,0.025197758554134697,7.459706097380039,4.747652446794888e-13
PP_3777,0.00021387999999999998,0.0010822110560747664,-3.7676432418695085,0.0005593208992958226
PP_3775,0.02909228970899471,0.010492575541346973,7.532403331910147,2.9846353120160876e-13
PP_3768,0.019496173804232807,0.017649207294970163,5.033339331560146,6.217285794643919e-07
PP_3766,0.039308846558558555,0.03718780714511873,2.256432943705298,0.02479532315516426
PP_3765,0.06312651497883598,0.056369658105711845,6.846244517667998,1.639007126791737e-11
PP_3761,0.019646514346560846,0.009234637214833759,13.991634536384781,2.4276999611560957e-37
PP_3760,0.001001663583333333,0.000992644199404762,0.06473611198654555,0.9485819379681002
PP_3758,0.010893237620689656,0.0060148601906187624,9.595760172220063,2.5998094582195516e-18
PP_3757,0.00890296838888889,0.006390372298245614,2.988302839018791,0.004112413007920972
PP_3755,0.006699700761467892,0.0049795511560693645,6.463803501301303,2.1442289434900353e-10
PP_3754,0.01810013091798942,0.014486131017902814,7.891692886527987,9.319281986596742e-15
PP_3742,0.030372681063492064,0.024160327804774086,7.2739905662658835,1.2216452037654847e-12
PP_3738,0.009906403684210526,0.017514990811377248,-8.213161831436583,8.182140194905067e-16
PP_3722,0.0034882825,0.0026197983246753244,1.6697156666379331,0.09875932888667373
PP_3720,0.0006894163333333333,0.0014212737632398754,-2.386101644420285,0.11633406688524042
PP_3707,0.011222358843915344,0.008815225536231883,5.16939486852392,3.490475414918671e-07
PP_3706,0.01633368137837838,0.009275785642040455,11.41010028051995,5.216287182945249e-25
PP_3705,0.01552612007207207,0.010992464186455584,6.839950534748836,5.24767529460524e-11
PP_3699,0.007734049693693695,0.004994580712401055,6.974158837210383,2.014571037962153e-11
PP_3694,0.001661644463768116,0.0010759927262569832,2.840926453437629,0.005740473886762724
PP_3693,0.05914299929365079,0.06087524910059677,-1.0435560306495124,0.29709869296158214
PP_3692,,0.0005839199895833334,,
PP_3691,0.012179696164021165,0.005081471609548167,9.526948286616475,1.3713855407590423e-19
PP_3680,0.021147665084656084,0.01196000478005115,19.108718509766156,3.2315106167465984e-63
PP_3669,0.00391718695,0.0029038288119180634,3.2939231038202283,0.001205667331612073
PP_3668,0.04019842176984127,0.03213021949616368,9.471804134483602,8.354511134663854e-20
PP_3664,,0.0016175626770833333,,
PP_3662,0.05140743587566138,0.051951108086104,-0.6680219010861698,0.5043556621072451
PP_3651,0.0024713291219512186,0.001135376607226107,7.859813292959206,7.984826408327519e-13
PP_3650,0.0039040093772893776,0.0024802656398305086,4.558819527365242,6.823321201786138e-06
PP_3649,0.020129963497354495,0.01936414836913896,1.678270912507946,0.09381133423685649
PP_3638,0.0016635882941176468,0.0008725882543859649,2.237501005425967,0.02944611983648831
PP_3631,0.000128328,0.0007463617788161994,-4.960666295977758,3.798120416593789e-05
PP_3629,0.007588762422764228,0.0026309962306805077,12.124026073759266,1.484507920665686e-23
PP_3620,0.02253883994973545,0.017971001416879795,8.383905003904488,3.787438132918816e-16
PP_3613,0.000128328,0.0008146488224299065,-6.138283121776229,1.0703421435620606e-05
PP_3612,0.0017602919235474006,0.0018692676849710983,-0.5778862435400524,0.5634494849557083
PP_3611,0.04826642888888889,0.03908851556351236,8.219017268487795,1.5173353334352242e-15
PP_3603,0.007773713124338624,0.011130936538789429,-9.283243318754781,2.8902504251606605e-19
PP_3598,,0.0012512531666666667,,
PP_3591,0.005528067797297297,0.004933533831134565,2.8046852276726773,0.005369148843671719
PP_3590,0.08266645056878306,0.07316099808525149,5.3353625745854245,1.4838985871767758e-07
PP_3587,0.10536353729894181,0.0987480883137255,2.376998934198633,0.01784391191461579
PP_3585,0.012274566926605505,0.006994595313102121,10.07454223727844,1.0918628406364339e-21
PP_3578,0.04890206874867725,0.036565516949701615,11.200869774568673,4.804921820824985e-26
PP_3569,0.0038628577660818715,0.0015669279680638722,7.696987435883319,6.063279913601805e-13
PP_3558,0.03843994627927928,0.014871045203166226,4.249001823205071,3.0142162624066832e-05
PP_3557,0.005332270825396826,0.0038466816061381074,4.884759177363277,1.3878072312286076e-06
PP_3549,0.003352834306878307,0.0044939950920716105,-4.1873693652498885,3.170584551803718e-05
PP_3547,0.015231606550264551,0.010934108833759592,10.236314140876583,1.9231278819230736e-22
PP_3546,0.01245063652173913,0.0047224270707635005,12.126623123680968,2.6636065967854074e-20
PP_3530,0.022766088746031747,0.021566906776641092,1.5969086772998258,0.11083281401271068
PP_3527,0.008113673566137566,0.008117143337595906,-0.011936576731407939,0.990480301432378
PP_3511,0.1408334047724868,0.13357403255157715,3.0733330040567193,0.0022381488272198665
PP_3508,0.03386340190740741,0.03173086932821824,3.1119211516860985,0.0019579330696377407
PP_3506,0.005367297036363637,0.0040861543174019604,3.6091017218219195,0.00037903545599188125
PP_3496,0.054679704589947094,0.047336891951406654,5.868765937685476,8.011086508567986e-09
PP_3492,0.03826214813492063,0.03100424818073316,6.379562974762317,3.8985018190052726e-10
PP_3491,0.009291251456140352,0.009625763712574849,-0.4587297829162876,0.6468879629488592
PP_3484,0.0035645588803418808,0.002737116267857143,3.1895504014883964,0.00176087426920179
PP_3456,0.0018654912075471695,0.001994620761589404,-0.27890185103419796,0.7804729983965824
PP_3455,0.0028676474266666665,0.00290393817626527,-0.04822618554190149,0.9615563934483484
PP_3446,0.00021387999999999998,0.002350234373831776,-3.603455680408774,0.00036993155989743857
PP_3445,0.003480790549707602,0.0019296467255489021,7.318320936894463,5.5383571591788196e-12
PP_3443,0.21360563490476192,0.2152214159991475,-0.46175804304027457,0.6443694312049468
PP_3441,0.006642020959064327,0.0041254985888223555,8.446888186202674,5.377665413089227e-15
PP_3433,0.03965160633333333,0.029510860628303492,11.626701618579723,2.4012007003002334e-28
PP_3431,0.032325965534391536,0.022453295073316285,12.048999097932574,7.423818022612643e-30
PP_3428,0.0065677368550724645,0.0016625521341463413,8.423089790255322,3.895921300471596e-15
PP_3421,0.002071373275362319,0.0007297223061224489,5.537740582233519,4.122028277193241e-07
PP_3417,0.1037585321957672,0.13704463960954816,-9.676735066729261,4.139494437434429e-21
PP_3416,0.08150409798412699,0.10459946572890025,-12.73362835099762,1.792976766468418e-33
PP_3415,0.008436299608562691,0.009099531869942196,-2.0588477723583454,0.03994568473702717
PP_3406,0.01067625088888889,0.006382891184630739,13.753417033122515,3.593630800729823e-32
PP_3404,0.01838500903508772,0.011587328499001997,8.628777681629535,2.0986349605446117e-15
PP_3384,0.026655443804232803,0.021711607003410058,7.4124182029338375,4.059169550042673e-13
PP_3383,0.03133148194444444,0.023815961289855074,9.516940042306732,4.6667650966839015e-20
PP_3382,0.02563751506878307,0.02257514068286445,5.1843036621652985,3.044374010960385e-07
PP_3380,0.01797760741798942,0.018286438779198638,-0.6042469159975241,0.5458957766273571
PP_3379,0.07006296426984127,0.09165064705285593,-9.892531571399767,7.796332361564815e-22
PP_3378,0.05220046719047619,0.05749291317647059,-4.613839423483895,4.604172057202077e-06
PP_3376,0.1359647703095238,0.15803789427195228,-6.8830962068258845,1.2460706903929761e-11
PP_3370,0.005826406111111111,0.0019768320679933666,2.0384803818727595,0.0756786614531244
PP_3364,0.0035746627461773696,0.0019143343959537574,7.451453742253229,5.3594724882411e-13
PP_3361,0.007835313878306879,0.003004604513213981,13.11993364004215,2.061044351188694e-33
PP_3359,,0.007697884859375,,
PP_3316,0.024308968222222224,0.01773685672719523,6.967762498007986,8.429521946062818e-12
PP_3291,0.0007285366041666668,0.0008697287499999999,-0.500558178791098,0.6178923526227929
PP_3290,0.0018808176842105262,0.000963916497991968,1.3152430967493909,0.1934836824926524
PP_3289,,0.0011866126302083333,,
PP_3288,0.012595363514619883,0.007127009443113772,4.499762988588699,1.0926885614428917e-05
PP_3286,,0.0041583415625,,
PP_3248,0.013518801642857143,0.012146580923273658,3.379243971165572,0.0007727316072119889
PP_3239,0.000128328,0.0007614156834532375,-8.37109100324797,0.0016285094424818658
PP_3237,0.00408590825,0.001938497255952381,2.819139053043482,0.006782185939163469
PP_3234,0.0037598944385964913,0.0029374778163672654,0.9894199661463803,0.3235271751677916
PP_3232,0.004601400133333333,0.0025249258117913827,2.22855231007737,0.02759989376333462
PP_3230,0.0004890445000000001,0.0006864291726190476,-1.0125510278278804,0.31400644572072545
PP_3227,0.0024618136666666665,0.0023483665745920746,0.48824975824000216,0.6261155159978893
PP_3213,0.000128328,0.000614745691588785,-5.027861789847249,0.0005635018155066945
PP_3212,0.002305985637254902,0.0017421830410958902,3.1434545471546205,0.002048518083800632
PP_3211,,0.0006634522083333334,,
PP_3209,,0.0010715450729166665,,
PP_3192,0.004947190975000001,0.002943483102685624,5.948769151938342,1.9199905885822275e-08
PP_3189,0.03266121124603175,0.03086508208610401,1.8028162903635965,0.07194215264883991
PP_3186,0.008156701093567252,0.007298478678642715,2.35288466281847,0.019522531717549276
PP_3185,0.010342771518518519,0.009655081697357203,1.9762647147465906,0.04861228696065274
PP_3174,0.005723330785714286,0.004865528396419437,3.413120937444508,0.0006864639986712275
PP_3170,0.00149849131372549,0.0011617320235507247,1.4653368899348054,0.14841274500061738
PP_3157,0.019398745923280423,0.015705981933503838,4.745822595140143,2.7564791167407873e-06
PP_3156,,0.010324276781249999,,
PP_3155,0.005698200174603175,0.006702532150042626,-2.1178570854173695,0.03452790740781034
PP_3154,0.022622732361111113,0.010672044142570279,15.424473801793503,4.554837798053147e-28
PP_3148,0.004937401048929664,0.004930286595375723,0.01740819793025174,0.9861181528518881
PP_3147,0.0028418665891472867,0.0037059837604617603,-3.6120367143682484,0.0003356547970676021
PP_3145,0.015455285325396823,0.01681638159335038,-2.0492280283301683,0.04090052599950418
PP_3140,0.013396664436363634,0.008230564178921568,8.895986980724441,2.6416128179702534e-16
PP_3139,0.009910620232804233,0.005808818790281329,11.004456662006445,2.776674611719454e-25
PP_3138,0.003082732333333333,0.0024634389607843133,1.8506398100955843,0.06873502280638898
PP_3135,0.014733075788990828,0.008089340071290944,14.317089745603301,3.661111515528378e-39
PP_3134,0.14709048280392156,0.02149034420833333,4.470361075807797,4.2708218551835434e-05
PP_3133,0.010722879393162393,0.00331535645982906,7.6672711878091135,3.651414250505217e-12
PP_3130,0.004683513694189602,0.0015678810722543352,11.701548270060753,3.6022478909330655e-27
PP_3129,0.005019460772357724,0.0026613559254079254,10.93073199330664,1.2541696007520135e-21
PP_3128,0.02560441634126984,0.01557859468286445,17.29874958891093,4.131831760222919e-54
PP_3127,0.022108804312169314,0.014841537801364027,9.653320462524661,1.767689865713736e-20
PP_3126,0.02507816947354497,0.00605888968627451,14.830842911058145,2.280509977345689e-40
PP_3125,0.0019519378761904758,0.0024395820000000005,-1.8251069470585628,0.07039876054407194
PP_3123,0.0011315352272727272,0.0033509348842592594,-3.039105391921334,0.002621117318963479
PP_3122,0.0003560382222222222,0.0010166003383084575,-4.085877283167801,6.11518835261754e-05
PP_3120,0.008380829228571429,0.005237166412698413,4.943378132367293,2.6096172885182635e-06
PP_3108,0.005973958587301586,0.0027935855353793688,8.92963694983441,1.1173444606186135e-17
PP_3106,0.010769827129629629,0.004200448828644501,15.801808363979223,9.064000317480555e-45
PP_3099,0.02447773553439154,0.020596438365728897,7.304064954267664,7.888001779469725e-13
PP_3095,0.021608149846560846,0.013090652242966752,9.82317869095538,4.227531885259794e-21
PP_3093,,0.0031218305416666667,,
PP_3092,0.0034425936910569103,0.0023767892295271046,3.2792070902792214,0.0013098310378769865
PP_3091,0.00744990616931217,0.0028236566044330777,15.141210629692816,1.7836997640850235e-42
PP_3090,,0.00048015609375,,
PP_3089,0.19565499868783068,0.17416067116879796,3.9708995393124202,8.136416301811482e-05
PP_3088,,0.0008018849895833332,,
PP_3087,0.00748543,0.0026519395932721713,4.897441535689681,9.08834653390873e-06
PP_3081,0.002260668450980392,0.0007233088460144928,5.3947607176832735,1.6515919444553511e-06
PP_3079,0.08325251758465609,0.08608403037595908,-1.2442427777850529,0.21397672989655867
PP_3071,0.013352831156084655,0.0050418152685422,14.76066705777661,1.9773866144073076e-40
PP_3067,0.015599679909909911,0.010726664758135442,3.557852633337235,0.0004359350673774185
PP_3033,,0.0014881396875000002,,
PP_3024,0.0028334123333333336,0.004470147153477218,-2.061777559580845,0.13725076730943025
PP_3019,0.020111989370370374,0.02414333378772378,-6.139437526487459,1.243172350638405e-09
PP_3014,,0.004275970083333333,,
PP_2969,,0.009756349260416667,,
PP_2950,0.004014427042424242,0.002414757056944445,5.418495964874708,1.59694630512718e-07
PP_2947,0.08998835507033638,0.09484788197302506,-2.2615395422382445,0.02412616014515345
PP_2942,0.01003499109174312,0.005170638094412331,10.509431018806062,4.620954790171318e-23
PP_2936,0.021793367880952385,0.024970639063938618,-6.504274969056705,1.662870457728713e-10
PP_2933,0.024101424357142857,0.020884819975277066,7.67109521340421,5.98866972364594e-14
PP_2932,0.019757248074074075,0.015941893874680306,7.0812627126325784,5.052264885283956e-12
PP_2930,0.009301916333333332,0.0072278375419664274,2.2283115580872073,0.15190865505684384
PP_2929,0.027161546854497353,0.02404147217817562,4.730982804071208,2.822306894047573e-06
PP_2928,0.0944750278888889,0.09528382106734869,-0.6155922324381042,0.5383606428224796
PP_2925,0.011937307003058105,0.0055477911531791905,11.836350538810883,4.987922873047784e-28
PP_2913,0.0689924326084656,0.06045746000767263,6.755955997774286,3.4899608410587366e-11
PP_2912,,0.001545544875,,
PP_2908,0.001032261625,0.0009531778528138528,0.5962112211029812,0.553220491150097
PP_2907,0.02385194936243386,0.028536274388746806,-6.842034433081466,1.7494445939701635e-11
PP_2905,0.050036378931216936,0.04162059938789429,9.660631059771076,1.692517832654425e-20
PP_2904,0.047403291,0.043692219502131285,5.214231453461857,2.489772247950971e-07
PP_2903,0.15012867028306878,0.16197349046547316,-4.039306780813223,5.927744935437629e-05
PP_2902,,0.0013233496302083331,,
PP_2893,0.004545556327102804,0.0031349595985915493,6.008446954473035,3.6322000025132943e-09
PP_2892,0.001818172137254902,0.0011780759849462365,2.8856978785038585,0.005323816327222869
PP_2890,0.011875988502645502,0.011201847398976983,1.7601102958692323,0.07895852668646622
PP_2884,,0.002105290421875,,
PP_2876,0.008769604507936509,0.00519736174339301,11.03919228978639,8.81295952412277e-26
PP_2867,0.024056369563492063,0.015278114398124468,17.05664444809127,1.201799357428613e-52
PP_2861,,0.0005118240208333333,,
PP_2849,0.025996112611111108,0.0238684704228474,4.208825135225388,2.982040225625871e-05
PP_2846,0.016173539542857145,0.012073921473922902,5.298100443367398,4.356323345796377e-07
PP_2845,0.007451016645259939,0.006463966420038536,2.7600240532179336,0.006029629317901341
PP_2844,0.007924005747967481,0.003871084078088578,9.652166426478598,3.000728274268637e-17
PP_2843,0.009983892599999999,0.006225387892156863,5.757181623346814,3.1583478101666e-08
PP_2827,0.015261362068783068,0.01590215083546462,-1.4723796092056296,0.14147493039712628
PP_2826,0.002486021725146199,0.002939524104790419,-1.9144148648716808,0.056777048998419295
PP_2820,,0.00052248940625,,
PP_2794,0.03702331133333333,0.01345931200511509,18.143201255371036,3.295118785596174e-55
PP_2793,0.08533123364814815,0.033703644359761295,16.984003289414332,8.045855898083297e-50
PP_2792,0.07028390216931217,0.03526503586615516,13.515294809934415,6.120587266322323e-35
PP_2791,0.079389427494709,0.04490521771184996,11.20148398502108,9.407040232051897e-26
PP_2745,0.001125333740740741,0.0008768590785440614,0.4980029966862179,0.620183932081426
PP_2742,,0.0007306138541666667,,
PP_2739,0.004582062529411765,0.0031205360231729056,1.7831245201352453,0.08018959428127627
PP_2688,0.0451080619920635,0.037437862396419434,9.40852066301803,1.092086642112028e-19
PP_2687,0.04905255269576719,0.04525576050127877,4.3570991317167636,1.5521092243242568e-05
PP_2685,0.027845063335978835,0.027522782023017903,0.5932315399642499,0.5532290648108286
PP_2680,0.30834987134391534,0.4105776390187553,-5.058354731290936,5.195495353668636e-07
PP_2679,0.004612649602564103,0.005166961085470086,-0.8724072766705832,0.3833199881650796
PP_2678,0.007831878955026456,0.005164241074168798,5.054771930832148,6.060329145559432e-07
PP_2677,0.004855683993883792,0.004100966066473988,1.7611932690599412,0.07873849250421257
PP_2674,0.2183836086005291,0.23603475619948852,-1.3610280133978274,0.17399489856911404
PP_2673,0.004019739181818182,0.003130282664466447,1.583567710918245,0.11422688332645962
PP_2672,0.000128328,0.0020158141007194244,-9.922279776259373,3.901332613969024e-17
PP_2669,0.004170165971153846,0.005226141507122507,-2.5991807448771858,0.009582864014319348
PP_2668,0.0064896698,0.009596442237957609,-6.465268384394673,1.9430035770426026e-10
