,true,pred,pred_cv,pred_cv_std
96,713.6108,592.5573083258013,581.8988221235016,65.08123103852199
97,661.5642,592.5573083258013,581.8988221235016,65.08123103852199
98,664.3135,592.5573083258013,581.8988221235016,65.08123103852199
99,569.5938,570.5042504683024,471.07614065820115,69.67686315741166
100,594.634,570.5042504683024,471.07614065820115,69.67686315741166
101,546.4259,570.5042504683024,471.07614065820115,69.67686315741166
102,361.4609,372.4214148062335,410.33757569850206,75.47332882959881
103,369.3804,372.4214148062335,410.33757569850206,75.47332882959881
104,356.4569,372.4214148062335,410.33757569850206,75.47332882959881
105,359.4759,379.24725843590835,383.0050644106456,64.81784692226816
106,343.4739,379.24725843590835,383.0050644106456,64.81784692226816
107,350.3038,379.24725843590835,383.0050644106456,64.81784692226816
108,627.1498,626.0185790477201,601.3486112648468,77.23924408242104
109,639.6017,626.0185790477201,601.3486112648468,77.23924408242104
110,605.2812,626.0185790477201,601.3486112648468,77.23924408242104
111,659.0132,582.3145835568884,545.3598908829902,77.25606352399708
112,676.6958,582.3145835568884,545.3598908829902,77.25606352399708
113,680.3604,582.3145835568884,545.3598908829902,77.25606352399708
114,599.5551,510.51014180927575,466.639379304347,75.50840665549802
115,596.7597,510.51014180927575,466.639379304347,75.50840665549802
116,578.1195,510.51014180927575,466.639379304347,75.50840665549802
117,209.2618,354.45415554915064,402.833708678824,69.43166655127791
118,221.4962,354.45415554915064,402.833708678824,69.43166655127791
119,202.1898,354.45415554915064,402.833708678824,69.43166655127791
120,415.5475,475.4755414074683,495.77527950589877,77.14474088910403
121,378.3061,475.4755414074683,495.77527950589877,77.14474088910403
122,423.5372,475.4755414074683,495.77527950589877,77.14474088910403
123,434.507,496.4904829030239,516.3546267229209,77.20820920997588
124,446.4153,496.4904829030239,516.3546267229209,77.20820920997588
125,457.0638,496.4904829030239,516.3546267229209,77.20820920997588
126,359.1197,317.12699104592286,336.5975858295688,64.9732930178194
127,315.3215,317.12699104592286,336.5975858295688,64.9732930178194
128,331.6194,317.12699104592286,336.5975858295688,64.9732930178194
129,109.5002,259.7346401020075,325.7725865618164,69.70212510240874
130,129.9221,259.7346401020075,325.7725865618164,69.70212510240874
131,120.9927,259.7346401020075,325.7725865618164,69.70212510240874
132,381.4369,322.6306407366128,253.99342370231946,77.42780038504353
133,367.4261,322.6306407366128,253.99342370231946,77.42780038504353
134,355.3817,322.6306407366128,253.99342370231946,77.42780038504353
135,321.7321,310.2760845016551,292.73098986811914,75.6652111699193
136,315.0045,310.2760845016551,292.73098986811914,75.6652111699193
137,318.4528,310.2760845016551,292.73098986811914,75.6652111699193
138,305.1196,288.2079695689528,300.17020455591796,65.03188218199031
139,296.4198,288.2079695689528,300.17020455591796,65.03188218199031
140,317.2207,288.2079695689528,300.17020455591796,65.03188218199031
141,354.4465,400.6293803173831,469.23924626035523,64.9670518830902
142,358.0865,400.6293803173831,469.23924626035523,64.9670518830902
143,366.2382,400.6293803173831,469.23924626035523,64.9670518830902
144,255.5091,272.2340253867118,276.3193864750642,76.10529772063458
145,288.7084,272.2340253867118,276.3193864750642,76.10529772063458
146,328.5849,272.2340253867118,276.3193864750642,76.10529772063458
147,496.3058,440.60672592566704,361.50058229987786,70.35322842289321
148,501.3062,440.60672592566704,361.50058229987786,70.35322842289321
149,468.2586,440.60672592566704,361.50058229987786,70.35322842289321
150,762.3653,712.6131519226428,680.9663578747153,76.27336562604994
151,706.0525,712.6131519226428,680.9663578747153,76.27336562604994
152,748.9053,712.6131519226428,680.9663578747153,76.27336562604994
153,724.6307,715.690098796678,732.4340217742335,65.54712496538178
154,719.4565,715.690098796678,732.4340217742335,65.54712496538178
155,714.812,715.690098796678,732.4340217742335,65.54712496538178
156,736.2201,662.30362419479,707.7105551442037,65.43813790877154
157,748.225,662.30362419479,707.7105551442037,65.43813790877154
158,746.4432,662.30362419479,707.7105551442037,65.43813790877154
159,428.0768,396.0536144871562,372.8783394214302,69.19905615734923
160,412.2365,396.0536144871562,372.8783394214302,69.19905615734923
161,444.1071,396.0536144871562,372.8783394214302,69.19905615734923
162,373.6773,391.85462099779124,395.0002680758329,77.50002611204602
163,406.1983,391.85462099779124,395.0002680758329,77.50002611204602
164,359.6431,391.85462099779124,395.0002680758329,77.50002611204602
165,613.9456,609.3012537887166,580.4463315820379,65.08089366611333
166,661.7207,609.3012537887166,580.4463315820379,65.08089366611333
167,652.3416,609.3012537887166,580.4463315820379,65.08089366611333
168,390.252,479.2684432351585,402.8264658512563,69.6129295165919
169,385.7922,479.2684432351585,402.8264658512563,69.6129295165919
170,434.0074,479.2684432351585,402.8264658512563,69.6129295165919
171,397.0173,443.23499980713467,393.6651263632951,64.8237223924395
172,394.5157,443.23499980713467,393.6651263632951,64.8237223924395
173,425.6413,443.23499980713467,393.6651263632951,64.8237223924395
174,401.7451,495.40148856974275,524.5578829371128,65.11310415645012
175,407.3949,495.40148856974275,524.5578829371128,65.11310415645012
176,398.6422,495.40148856974275,524.5578829371128,65.11310415645012
177,373.2845,287.6568280713965,282.9945944535009,69.49282243715264
178,377.8972,287.6568280713965,282.9945944535009,69.49282243715264
179,340.0984,287.6568280713965,282.9945944535009,69.49282243715264
180,435.4961,344.0254618256643,307.7241255887451,69.58869859530219
181,369.4184,344.0254618256643,307.7241255887451,69.58869859530219
182,392.853,344.0254618256643,307.7241255887451,69.58869859530219
183,498.2724,419.74215822696056,395.0904107090674,75.40206319366187
184,483.746,419.74215822696056,395.0904107090674,75.40206319366187
185,392.9208,419.74215822696056,395.0904107090674,75.40206319366187
186,410.4078,441.14317345600665,504.46207758528493,65.0900865690071
187,391.4559,441.14317345600665,504.46207758528493,65.0900865690071
188,384.2913,441.14317345600665,504.46207758528493,65.0900865690071
189,466.4189,441.7833413574672,465.67424959842697,65.01899754211233
190,461.7845,441.7833413574672,465.67424959842697,65.01899754211233
191,415.7027,441.7833413574672,465.67424959842697,65.01899754211233
192,313.9162,437.86044401005313,499.70370298797104,65.04856497604655
193,382.2478,437.86044401005313,499.70370298797104,65.04856497604655
194,383.8329,437.86044401005313,499.70370298797104,65.04856497604655
195,818.6499,666.2182701643187,596.6683166132258,77.21852350781509
196,773.4597,666.2182701643187,596.6683166132258,77.21852350781509
197,721.3627,666.2182701643187,596.6683166132258,77.21852350781509
198,426.1167,394.578429488686,388.5863850667252,75.4162514435153
199,451.0228,394.578429488686,388.5863850667252,75.4162514435153
200,403.6194,394.578429488686,388.5863850667252,75.4162514435153
201,366.9885,384.80921739729126,379.9542878517435,69.34727884647204
202,365.77,384.80921739729126,379.9542878517435,69.34727884647204
203,349.0003,384.80921739729126,379.9542878517435,69.34727884647204
204,503.2046,443.8630937357906,374.8652607506238,64.82657328690549
205,518.1036,443.8630937357906,374.8652607506238,64.82657328690549
206,494.0295,443.8630937357906,374.8652607506238,64.82657328690549
207,351.5461,386.6466087684477,349.80612825951755,81.42488890943108
208,356.5998,386.6466087684477,349.80612825951755,81.42488890943108
209,339.7159,386.6466087684477,349.80612825951755,81.42488890943108
210,393.9461,402.4994381422393,373.84564018574355,64.91809456027869
211,372.0667,402.4994381422393,373.84564018574355,64.91809456027869
212,352.689,402.4994381422393,373.84564018574355,64.91809456027869
213,614.5642,562.8525080637721,521.0785289721244,77.41177136004795
214,658.5824,562.8525080637721,521.0785289721244,77.41177136004795
215,630.8271,562.8525080637721,521.0785289721244,77.41177136004795
216,182.8457,235.88745574020837,222.22813678629302,65.0744198880881
217,208.302,235.88745574020837,222.22813678629302,65.0744198880881
218,139.9296,235.88745574020837,222.22813678629302,65.0744198880881
219,229.7295,305.0768520848922,374.7479948662022,75.54535146383073
220,213.8293,305.0768520848922,374.7479948662022,75.54535146383073
221,216.5884,305.0768520848922,374.7479948662022,75.54535146383073
222,282.1882,347.89062552186897,282.2783324671734,65.16089791089915
223,303.603,347.89062552186897,282.2783324671734,65.16089791089915
224,292.3867,347.89062552186897,282.2783324671734,65.16089791089915
225,381.9803,361.1338141013458,243.56966065806782,65.05639590991125
226,354.569,361.1338141013458,243.56966065806782,65.05639590991125
227,372.1361,361.1338141013458,243.56966065806782,65.05639590991125
228,320.6444,371.3089552198682,387.2433086406822,69.16688596125067
229,329.6645,371.3089552198682,387.2433086406822,69.16688596125067
230,322.6389,371.3089552198682,387.2433086406822,69.16688596125067
231,433.8627,425.12264792400504,382.42787555952384,75.48096786391405
232,405.1691,425.12264792400504,382.42787555952384,75.48096786391405
233,404.1313,425.12264792400504,382.42787555952384,75.48096786391405
234,660.8518,601.085434714447,544.8721388950382,77.26092366739717
235,631.0712,601.085434714447,544.8721388950382,77.26092366739717
236,641.6425,601.085434714447,544.8721388950382,77.26092366739717
237,303.7683,331.1334683486114,323.9922426803024,75.51154604211705
238,352.0188,331.1334683486114,323.9922426803024,75.51154604211705
239,354.4863,331.1334683486114,323.9922426803024,75.51154604211705
240,372.8055,409.1964354515179,392.43046815461946,64.83823119199059
241,390.2052,409.1964354515179,392.43046815461946,64.83823119199059
242,396.2964,409.1964354515179,392.43046815461946,64.83823119199059
243,305.126,341.17430425084376,385.3053445470092,64.837246249939
244,312.2412,341.17430425084376,385.3053445470092,64.837246249939
245,305.3606,341.17430425084376,385.3053445470092,64.837246249939
246,549.637,552.6008293347528,596.3256380657471,76.02498494224098
247,527.7779,552.6008293347528,596.3256380657471,76.02498494224098
248,549.6663,552.6008293347528,596.3256380657471,76.02498494224098
249,400.1769,435.5128725679442,393.0247342624444,78.04047908562782
250,401.1233,435.5128725679442,393.0247342624444,78.04047908562782
251,446.7982,435.5128725679442,393.0247342624444,78.04047908562782
252,526.2498,507.3252246993303,469.5777914964357,64.89257905097634
253,328.045,507.3252246993303,469.5777914964357,64.89257905097634
254,510.4002,507.3252246993303,469.5777914964357,64.89257905097634
255,491.8601,516.3998964333181,522.8410600864505,77.2764246011947
256,387.3665,516.3998964333181,522.8410600864505,77.2764246011947
257,502.1074,516.3998964333181,522.8410600864505,77.2764246011947
258,416.4477,337.95262702663376,344.9571963660392,64.98112147397359
259,357.9739,337.95262702663376,344.9571963660392,64.98112147397359
260,415.5184,337.95262702663376,344.9571963660392,64.98112147397359
261,303.3752,357.0495604582006,357.47775908656763,77.21101210865582
262,325.089,357.0495604582006,357.47775908656763,77.21101210865582
263,388.5411,357.0495604582006,357.47775908656763,77.21101210865582
264,600.8576,580.855469221524,597.1558818206047,65.10503463684059
265,619.0211,580.855469221524,597.1558818206047,65.10503463684059
266,614.2366,580.855469221524,597.1558818206047,65.10503463684059
267,562.1718,526.4631745418911,525.4358572987094,69.53936685645118
268,542.7107,526.4631745418911,525.4358572987094,69.53936685645118
269,520.5602,526.4631745418911,525.4358572987094,69.53936685645118
270,380.0306,435.2300278139223,401.91564928452834,65.0066192614735
271,389.8426,435.2300278139223,401.91564928452834,65.0066192614735
272,393.2824,435.2300278139223,401.91564928452834,65.0066192614735
273,506.602,520.1375943326104,508.2542553162352,77.53898561208776
274,461.7207,520.1375943326104,508.2542553162352,77.53898561208776
275,522.6864,520.1375943326104,508.2542553162352,77.53898561208776
276,269.9419,260.11565926981103,322.3140058087599,64.88906455253469
277,298.2216,260.11565926981103,322.3140058087599,64.88906455253469
278,298.2277,260.11565926981103,322.3140058087599,64.88906455253469
279,316.374,323.5054995235092,392.7201502773454,75.7404295319297
280,324.0881,323.5054995235092,392.7201502773454,75.7404295319297
281,334.0396,323.5054995235092,392.7201502773454,75.7404295319297
282,323.0009,337.09156548866775,339.91521593980616,77.1246767608588
283,386.5345,337.09156548866775,339.91521593980616,77.1246767608588
284,281.059,337.09156548866775,339.91521593980616,77.1246767608588
285,648.9361,523.1734121983642,563.0916342116464,65.01011963089564
286,590.8884,523.1734121983642,563.0916342116464,65.01011963089564
287,625.5433,523.1734121983642,563.0916342116464,65.01011963089564
288,321.4868,411.44573838022956,364.2381927912497,64.86903335809816
289,379.2337,411.44573838022956,364.2381927912497,64.86903335809816
290,382.5461,411.44573838022956,364.2381927912497,64.86903335809816
291,517.8732,502.4059715570592,457.39791340848194,75.60654013102216
292,478.4361,502.4059715570592,457.39791340848194,75.60654013102216
293,494.6353,502.4059715570592,457.39791340848194,75.60654013102216
294,378.7317,439.73686014089475,481.69240532608876,69.99597217017691
295,350.3163,439.73686014089475,481.69240532608876,69.99597217017691
296,406.1429,439.73686014089475,481.69240532608876,69.99597217017691
297,509.1121,514.3787611920977,488.3043606974357,65.03332845947659
298,486.2498,514.3787611920977,488.3043606974357,65.03332845947659
299,483.9948,514.3787611920977,488.3043606974357,65.03332845947659
300,376.7549,259.22111098744057,313.63785984767907,69.73034852735145
301,345.2046,259.22111098744057,313.63785984767907,69.73034852735145
302,333.9296,259.22111098744057,313.63785984767907,69.73034852735145
303,325.262,310.48868526831905,379.73379560089097,75.42987119239525
304,317.1639,310.48868526831905,379.73379560089097,75.42987119239525
305,353.912,310.48868526831905,379.73379560089097,75.42987119239525
306,277.5037,276.1533787420695,344.0253868915187,69.2245938605252
307,286.5158,276.1533787420695,344.0253868915187,69.2245938605252
308,290.8575,276.1533787420695,344.0253868915187,69.2245938605252
309,384.3272,330.94994809206986,359.9290209082292,75.5748857847821
310,421.9632,330.94994809206986,359.9290209082292,75.5748857847821
311,242.9581,330.94994809206986,359.9290209082292,75.5748857847821
312,332.5873,406.6776074314532,457.218136790914,64.9687440723124
313,334.4923,406.6776074314532,457.218136790914,64.9687440723124
314,354.4301,406.6776074314532,457.218136790914,64.9687440723124
315,402.1249,364.2067563213583,390.68619404270135,69.2117367720636
316,361.58427,364.2067563213583,390.68619404270135,69.2117367720636
317,380.1841,364.2067563213583,390.68619404270135,69.2117367720636
318,502.9687,422.01079844661643,360.7098186927854,77.27285004809703
319,488.1259,422.01079844661643,360.7098186927854,77.27285004809703
320,481.8411,422.01079844661643,360.7098186927854,77.27285004809703
321,603.5013,478.8893154520018,425.4023066407623,69.17093977025847
322,571.5046,478.8893154520018,425.4023066407623,69.17093977025847
323,558.6375,478.8893154520018,425.4023066407623,69.17093977025847
324,529.1714,479.7542989761282,479.5118106623138,65.16398856955138
325,542.9282,479.7542989761282,479.5118106623138,65.16398856955138
326,552.4192,479.7542989761282,479.5118106623138,65.16398856955138
327,520.7546,462.6692089395387,362.84389409426615,80.24836029843121
328,517.8298,462.6692089395387,362.84389409426615,80.24836029843121
329,518.4426,462.6692089395387,362.84389409426615,80.24836029843121
330,158.8497,164.9875373544715,159.97647084459103,77.31088957027134
331,152.071,164.9875373544715,159.97647084459103,77.31088957027134
332,164.9031,164.9875373544715,159.97647084459103,77.31088957027134
333,346.3399,322.0936732760649,319.3430501604732,64.86876801877814
334,357.1915,322.0936732760649,319.3430501604732,64.86876801877814
335,330.6933,322.0936732760649,319.3430501604732,64.86876801877814
336,242.3637,270.72981896078943,377.06217709891007,76.10776192976184
337,240.306,270.72981896078943,377.06217709891007,76.10776192976184
338,279.3125,270.72981896078943,377.06217709891007,76.10776192976184
339,334.0468,298.9714986836458,300.30769341146083,64.95879456347386
340,309.2708,298.9714986836458,300.30769341146083,64.95879456347386
341,304.9036,298.9714986836458,300.30769341146083,64.95879456347386
