Protein.Group,PP_5419_log2_FC,PP_5419_log10_pval,PP_1240_log2_FC,PP_1240_log10_pval,PP_1770_log2_FC,PP_1770_log10_pval
PP_4907,0.34515033330436906,1.3960591976815127,,,,
PP_4912,-0.3928238296002952,2.2058587312119724,,,,
PP_4931,0.4771842476405903,2.603819946313765,,,0.399928633412409,2.236711347811284
PP_4934,0.20504990926947622,1.6095255120370475,,,0.3582753573822914,4.150540601262526
PP_4937,0.3887481659112346,6.687719980480323,,,,
PP_4939,0.4314257797792014,1.638138934336748,0.4715328490061396,1.6748432170606262,,
PP_4943,1.0303061799414954,4.272190499572012,,,,
PP_4944,0.2877287591231175,7.474235292349275,,,0.5425630814266611,1.6153694296980001
PP_4963,0.17445061826401387,2.673484655520028,,,,
PP_4975,0.33921545892533833,1.5161356675814022,,,0.6325131660093657,4.0360532876019155
PP_4991,0.9589199200161455,8.312727322190765,1.2408173895174135,1.5630764968618682,1.0772274151465466,1.35339642625234
PP_4993,0.24479424744703998,1.6245869268835074,0.3578228700756523,2.1011311647913615,0.43612612478838075,1.9170408760167672
PP_4997,0.40298432979584153,4.464803703191942,0.9695117279738561,4.1272390577347435,0.7150926574558354,1.3892133681568395
PP_4999,0.4287243707384795,5.823226179066772,,,0.25429835682761415,2.908451325818509
PP_5007,0.91344164550008,8.685513044724432,0.7861251229338431,1.9504938875642992,,
PP_5014,0.4634035050501089,2.820855481877148,0.3504589017743128,2.1002121857138842,0.3778706928252357,5.557868419410534
PP_5024,-0.47274750933296933,2.3563941771339074,,,-0.3162848537357063,1.3630930448572467
PP_5025,0.35345480099103677,1.3790869701299082,0.2944924745859367,1.560424471353137,0.5425564136806346,1.376585099849725
PP_5028,0.580999647338505,1.346899088651864,,,0.505042477477727,1.4106220699929357
PP_5039,0.4488600118272841,1.6984735321837834,,,,
PP_5040,-0.27401741733921536,3.743796866105621,-0.5453605400774216,5.561380115523208,,
PP_5041,0.9500440538047664,10.684394189682882,0.9681757959170046,2.498881490794068,0.6385459733560085,4.919921885779444
PP_5044,-0.8303081643896087,9.471588168442,-0.7274167682302161,7.87925087923993,,
PP_5046,-0.5601609192134506,2.1825738702829196,-0.7495115278753861,2.264453644877236,-0.7216012748968581,2.7902740364117657
PP_5048,0.4267107201488234,3.681279952220123,,,,
PP_5056,0.3702998582945392,4.011352832860535,,,,
PP_5058,0.49335849851171476,3.678914074417385,0.7464939703626562,2.0276735037018585,0.4654909176401802,1.7934790280180808
PP_5063,0.7161240181752095,5.7420984955964185,,,0.9938797419859181,8.554948170604607
PP_5064,0.7854259988130271,7.941960333645567,0.6635589223840737,1.4230904233096664,0.49871220864815263,1.9245998479167232
PP_5068,0.9356040518809902,1.5486083989416244,0.9139458212611149,2.0548226663524884,,
PP_5076,-0.23478378603158648,2.6200736756678014,-0.25006449424216515,3.492214415929726,,
PP_5078,0.392285517407968,9.708630625950889,,,0.24548212830703925,5.5629839050344
PP_5084,0.5135848746662385,1.5535433841534285,,,,
PP_5095,0.26710779832282444,2.135757948550514,0.3524372656205722,1.6383770939953504,,
PP_5099,2.3031785244750123,4.948881490454608,2.571061929994594,1.9458875430999465,1.4623901076511414,1.9891049047257523
PP_5103,-0.5876130036723852,4.377664698711333,-0.6946080099204447,1.727599761991508,,
PP_5109,0.7553664374868717,2.488164690130548,0.5276948221260186,1.4176588027322259,,
PP_5112,0.7404477888302458,1.8356732685443686,0.8171203448859311,6.060473337049727,0.3515204316039747,1.5039804528777923
PP_5118,0.7120326288054253,5.365427804593649,0.30119380681739805,2.149811624844259,,
PP_5123,0.2693055940543488,1.4012256680640984,,,,
PP_5141,0.2521415372112494,1.8087771540658901,,,0.5413255162981926,1.6586971256465495
PP_5145,0.5618674542213797,4.935719680917528,,,,
PP_5149,0.2706533247579483,3.1586998598237064,-0.20949483004688743,1.6134110056851811,,
PP_5150,-0.46848250529822516,8.415608797292387,-0.7486639473673689,7.388719553415835,-0.3163063273721843,3.3369108607144202
PP_5153,0.612432016394069,2.5520041264905275,0.5113780413161366,3.1101668961653597,,
PP_5155,-0.6839338811540684,3.043836895889022,-0.4650295400089581,3.601616289051915,-0.5351460881573394,2.414894864912856
PP_5156,0.46767068331628286,2.0492762422552184,1.2996944033440978,1.734578078763713,,
PP_5179,-0.375217563454604,3.3472115444390034,,,,
PP_5180,0.34021834962892006,3.109734911212536,0.6434639938867407,5.850851020181628,0.48079927711971127,5.142541942384675
PP_5181,0.5523095323305948,3.4360624390879173,1.142860700735474,12.390002319641797,,
PP_5184,0.4815133994968835,2.1255296368151377,,,,
PP_5185,0.31007730611304385,6.230696452261772,0.2711571313579888,2.174580462659575,,
PP_5186,0.829018846738651,1.6207243992353553,1.3248527692841487,8.224453291473635,,
PP_5192,0.6554782163245849,5.174769789520987,0.7972135629357407,3.077263417754643,,
PP_5193,0.451133624945676,3.2139067731405677,,,,
PP_5194,0.3176083113053965,2.9510779021636657,,,,
PP_5200,-0.9572283340415871,2.203616579413915,,,,
PP_5206,1.0164952043125728,4.880669464107851,1.0892752900945197,4.320330312358757,,
PP_5213,-0.39369755447242205,3.1669968114411864,,,,
PP_5214,-0.3180249701759452,7.426608830839627,,,0.41046082889730634,4.438506388935438
PP_5217,0.3836657950724442,2.000352896620901,0.5038878749414836,1.8806825656069124,,
PP_5227,-0.5400101533684014,5.6748276545483565,,,0.3591091658947345,1.8548969625341905
PP_5228,-0.38180858676113155,3.417907817789341,-0.46227509639588316,1.6978812158653442,,
PP_5233,0.8410732037072673,1.4954758604401241,0.8306781287745189,1.6788215434875853,0.5902495816643663,8.891958292015905
PP_5258,0.822036447464436,2.8364092848276683,,,,
PP_5265,-0.6227914227967748,9.221383590101091,-0.43677622644010017,7.385805262432177,0.2713382565451278,2.558331591586318
PP_5278,0.5408128848419342,3.113324942811192,,,,
PP_5281,-0.49911677736479293,5.216017103821737,-1.9543647054077655,11.522225766149758,,
PP_5282,-0.8278135491046696,4.7636365804755405,-0.8755923872420691,9.8041255597274,-0.4497797656243097,4.095091232717515
PP_5283,0.46585619950526075,4.234331145944898,0.5663113224577883,2.252270040637442,0.3434558202547202,3.4437280020047254
PP_5289,-0.8127784668791804,8.665447091853116,-1.3488798829181072,11.085326245802628,,
PP_5302,0.5885110785220005,2.2321643868836167,0.41521451826106115,2.072707040914017,0.2774199231736579,3.3282294740532494
PP_5303,0.8153035733768604,3.2173740789518464,,,,
PP_5304,0.5997984029502832,3.802792181375923,0.7744970224149541,5.624381899460216,,
PP_5309,0.5121651674586115,6.568598745507782,0.5045828320323614,1.805366509325719,0.4338461260493456,9.582574857971768
PP_5324,0.3310326521241012,1.934640620354866,-1.1876877352295525,2.964532523669628,,
PP_5329,0.9687887727980606,9.654930917855205,1.207924968731518,3.204204880360143,,
PP_5332,1.1248605061753687,5.71453906502667,1.4237314966810266,6.869714811950781,,
PP_5346,-0.5541156491056264,1.383499382914633,,,-0.3185167656964323,2.6491221761619275
PP_5347,-0.20118446444414595,1.7378721383786704,-0.3606699249670026,5.908831120927016,,
PP_5352,-0.5233208449641384,2.176498003254937,-1.1008748247657631,1.5388583819669381,,
PP_5366,1.1246204588752722,3.455066389355806,0.8226610127615649,1.6168076890939085,,
PP_5379,0.9077411435468264,6.467147948398644,1.4023506501695673,8.052071404630327,,
PP_5392,1.360034343615081,4.7152095332834785,1.2885106781613878,1.9179337355977737,,
PP_5395,0.5336542074312711,5.2011659459798665,,,0.2063858566194671,3.1166785161873527
PP_5409,0.3004259101894061,2.7289618392733144,0.15847542259197953,2.2231125563629646,,
PP_5413,-0.37084398678276287,4.535365052435993,-0.4698356324435614,3.6535828843473386,,
PP_5414,-0.2428375128873262,1.6135973379055213,,,0.2025389210388325,6.969745154736902
PP_5415,-0.17891422990261335,1.3299421163105944,,,0.20650569758267504,3.020813842547808
PP_5416,-0.3187278412187017,3.358572059545457,,,,
YNR043W,0.3327850110452237,1.4908570694755525,0.959563524570485,3.0896205730895345,0.5142624551562044,2.2883026736351124
PP_0010,,,-0.7434383650283862,1.3050720812789707,,
PP_0011,,,-0.7103419190810851,10.364026754996445,,
PP_0017,,,-0.2561173651147669,2.488496757508291,,
PP_0018,,,-1.8580102796099207,8.285374869476424,,
PP_0061,,,-0.18471844951261468,2.635168375803455,0.21903686261043348,2.209091939724852
PP_0073,,,-0.5923138426863379,1.9183706473435256,-0.7761440190278959,1.977576835185933
PP_0076,,,4.273647887051502,2.5944030290067386,,
PP_0088,,,-0.36619079885337025,4.627743399969883,,
PP_0091,,,3.8049736815164796,2.2982150426945678,,
PP_0100,,,-0.21564188802281758,1.317609277501124,,
PP_0114,,,0.3908105459617822,1.3521379144380592,,
PP_0121,,,-0.46374706112940817,1.3364989982482545,,
PP_0166,,,1.3338166912715272,2.2515453422192753,,
PP_0167,,,0.5722560811815935,1.5475552337021776,,
PP_0183,,,0.3758210245295794,3.1281823738976913,,
PP_0194,,,1.1421767408939436,1.7311334726961127,,
PP_0213,,,0.24484772173667485,1.786950574951418,,
PP_0234,,,0.647839493633322,2.4902813656380003,,
PP_0260,,,-0.4695859046619369,2.115863319838929,,
PP_0292,,,0.33976936484828957,1.4438713053645147,,
PP_0336,,,0.4341173172114091,1.668142643377745,,
PP_0370,,,0.4947959523632403,1.7151109444592123,,
PP_0401,,,-0.9710417682857428,2.3316186636489498,,
PP_0420,,,-0.24791108059363337,1.3469007149711991,-0.7817866242477737,3.5476885948081374
PP_0428,,,-0.4459457301352616,5.053127551304112,-0.6943880229668831,3.792570937661364
PP_0440,,,-0.2853727862545345,2.214071586578045,-0.1511696109233184,1.3152500925873811
PP_0482,,,0.2097558501323059,1.9671998300429794,,
PP_0485,,,-0.2879763927257732,1.4109467895405876,0.2707195767474193,2.17578359640414
PP_0490,,,2.204484545375034,2.4867016110231677,,
PP_0494,,,2.7919108136328874,2.442678359277058,,
PP_0500,,,0.2824798576179032,1.5220600509504467,,
PP_0518,,,0.2608736290675274,1.5411067001760421,0.150416825498281,2.200732563948182
PP_0570,,,2.6048817366802437,1.753686176152359,2.199156383102409,2.1572180702657078
PP_0581,,,1.264382163185174,1.5592822624790321,,
PP_0586,,,1.574624792751761,2.033386582420357,,
PP_0640,,,-0.3571218523191685,1.389018286586622,,
PP_0657,,,0.7029465410064372,1.807249750594356,,
PP_0674,,,-0.26881848141635584,2.575502979200689,,
PP_0744,,,1.7390564834173805,1.9918939182972126,,
PP_0761,,,-0.674506126490161,3.3841972694381184,,
PP_0773,,,0.8781932733788388,2.6898308042761303,0.5276072330481367,2.6104037921406356
PP_0777,,,1.555009008844659,2.406007364630957,,
PP_0833,,,-0.5491193123590502,1.5570161041956267,,
PP_0838,,,-0.2595918120145433,3.780310809476533,0.5648319810675848,2.282226401524774
PP_0843,,,0.41253365668051367,1.6418155725535752,,
PP_0856,,,0.47697452627135445,3.339087514442213,0.46177779420596604,9.51546985100736
PP_0879,,,0.8930028964132938,1.8293371956054072,,
PP_0885,,,-0.27830516355344065,3.2855600341977755,,
PP_0925,,,1.0272880239895843,1.9791987495785603,,
PP_0930,,,0.38827421903204473,1.7234108446226653,,
PP_0942,,,0.3897418334134194,4.506385969902634,,
PP_0954,,,0.9723777448049017,1.4836333437684548,0.7834890722639603,2.3304434123334534
PP_0956,,,0.8641725035638872,2.452073248342417,0.7707122472300948,2.612832209396285
PP_0965,,,0.17907488552804363,1.9913633576545606,0.2210746388137928,2.3187585472684504
PP_1022,,,-0.24776257510359645,3.628584815155439,,
PP_1031,,,-0.6395939529803587,1.5633863888843293,0.277836901309809,1.7811190891122615
PP_1079,,,-0.15995418220931745,2.6510230738776137,,
PP_1085,,,-0.6855674851742262,2.039127524283641,,
PP_1088,,,-0.3113848948910383,4.981609159366065,,
PP_1097,,,-0.17643431116039343,1.5208454166355685,,
PP_1122,,,1.8318177841245091,2.05750280493409,,
PP_1134,,,-0.6340926323248475,6.7308197824106415,,
PP_1157 PP_3365,,,-0.876219929855528,2.9717770629591533,,
PP_1187,,,-0.5826067166094733,1.8243791713754052,-0.3944987680463679,2.836748473284247
PP_1207,,,0.3542048287066528,2.2053182059275382,,
PP_1209,,,0.7711941764905302,2.093848096579797,,
PP_1224,,,1.6230661637069896,1.5050295377309817,,
PP_1237,,,-0.6287531956476777,2.2062050417176158,,
PP_1300,,,0.6151220637880054,1.583555996012303,0.5574557068910582,3.113374986778077
PP_1302,,,0.9306298659201192,5.584745287512579,,
PP_1311,,,0.16423546656861598,1.3578282694908834,,
PP_1318,,,1.5834621770542547,1.490340622974825,,
PP_1329,,,-0.8882244409017764,5.716018860037025,,
PP_1339,,,0.3722127472335103,2.565901536788406,0.33348707840824193,1.753842951460136
PP_1345,,,0.7056174679745438,2.915370696569622,,
PP_1352,,,-0.5307053767779986,3.7454386858975774,,
PP_1361,,,0.4251587346428817,1.517093534910272,,
PP_1367,,,-0.36994310314766693,2.9038443525045095,,
PP_1372,,,0.7684282330800956,6.332680965653959,,
PP_1430,,,0.5139332602941231,2.1336856182718673,,
PP_1444,,,1.452801178956005,1.8075415180138674,,
PP_1496,,,-0.22138799211682228,2.3327002655555247,,
PP_1498,,,2.075026891707394,1.4696614781194142,,
PP_1510,,,0.7914677609588189,3.2308778790652237,0.5866434684376025,2.152330910244723
PP_1530,,,0.14919488477996762,3.402307866884089,,
PP_1549,,,1.0537419294253798,3.730954515419387,1.2114409105815473,1.5012960259336707
PP_1594,,,0.39898257797807984,1.3734036044675935,,
PP_1598,,,1.1427255711648525,3.075665996242287,,
PP_1631,,,1.7170689644307113,9.472139787494193,,
PP_1702,,,0.217499365974456,1.5401521500919257,-0.23115942939673015,4.277248782156564
PP_1730,,,-0.6858408677508107,1.5718657595098282,,
PP_1732,,,0.294747231502786,1.59003261084934,0.6002411639164124,2.1413857687127473
PP_1768,,,-0.7182675677066473,8.585605954780519,,
PP_1772,,,-0.3717429610585648,2.139960047773901,0.23723597027799997,2.120281654644484
PP_1777,,,-0.4552656947224188,3.2369122251418316,-0.39503889191903596,1.420344497850967
PP_1779,,,-0.8915847162976691,3.7517989125187277,,
PP_1784,,,0.6753006427199831,3.9208850681043237,,
PP_1799,,,0.33510135644439887,2.9156041587708366,,
PP_1870,,,2.5851725643777184,3.053345552810048,,
PP_1876,,,-0.2485492681354312,6.298668329652576,,
PP_1908,,,0.4263096945124342,3.3383068980200585,,
PP_1918,,,1.1319616874825928,2.336999551898918,1.0168901323556214,1.362922434308014
PP_1977,,,0.3071521033320389,4.636128682973361,0.6071053400186885,10.772184363942937
PP_1982,,,-1.2550470178006454,6.912033363524105,,
PP_1985,,,-0.2093173876982566,3.8686396741361655,,
PP_1986,,,-0.2113776738239094,1.7039133527965384,,
PP_1989,,,0.23849613051577226,4.636402690743889,,
PP_2036,,,2.386400414225006,2.201308043362645,,
PP_2144,,,0.3902895981678179,2.949619676223368,0.8684061516991886,2.71776621540322
PP_2238,,,1.270094127446781,2.814971444571832,1.0929601832155529,6.725811516068613
PP_2303,,,0.7581250997505455,6.308829092738743,,
PP_2304,,,0.6462848000573825,2.2588728671710387,,
PP_2308,,,0.31414957038331054,2.0597498336324147,,
PP_2331,,,0.370632588725838,1.8844350689693203,0.28909346980156125,1.5814563247194184
PP_2370,,,-0.4114110080171083,1.337203714358365,,
PP_2371,,,-0.16211816654542485,2.1875040700228423,,
PP_2462,,,-0.3516814103164696,4.176448798372108,,
PP_2463,,,0.5795163698351993,1.581414702201286,,
PP_2470,,,0.41843608975718244,4.22662752390511,0.22187969612991323,1.4580232174864554
PP_2685,,,-0.26526916134483614,1.4756463555755377,,
PP_2876,,,2.986447844450791,5.302599490573095,,
PP_2904,,,-0.45408125572661434,4.571136589928074,,
PP_2907,,,-0.3702349412259175,1.706145868925579,,
PP_2913,,,-0.27314202013912575,2.103169981819333,,
PP_3019,,,-1.3463532831957372,2.3303220013934696,-0.8426343297397119,1.4897937655445312
PP_3079,,,-0.27421763911998237,2.001538659787858,,
PP_3099,,,-0.9006273696139669,3.2507798435503874,,
PP_3126,,,5.785363642129762,2.151220979215147,4.626812141126747,2.077747826624583
PP_3139,,,1.9111873036722553,1.6947877234462492,,
PP_3141,,,2.7822432356424924,1.6582929307131518,,
PP_3433,,,-0.7717723531275348,3.8445818716283298,-1.6016773475306652,9.321823172423024
PP_3496,,,0.3492038810909816,1.633601666744789,,
PP_3508,,,-0.32746200982859075,2.6746517668414462,,
PP_3511,,,0.2741410013191996,1.5441543758844232,,
PP_3585,,,1.520610059471611,1.4253984079108841,,
PP_3662,,,-1.1189477861525547,2.5886629325245725,-0.96278285016147,1.3216772473634824
PP_3680,,,1.0227368655472993,2.050096708128811,,
PP_3761,,,1.6724952713808885,2.0318604618606764,,
PP_3768,,,0.3099610240351329,4.908447146678143,0.5375152949592737,1.6077019987650627
PP_3825,,,0.5651110652150063,1.8387895807050891,1.264282505010598,2.161426256649512
PP_4012,,,-0.3144335852833758,1.680939744735609,,
PP_4104,,,0.40977588563291456,1.6079833331274016,,
PP_4122,,,0.6809337851499894,1.5039312839763694,-0.48725798420199556,3.0383729492587417
PP_4163,,,2.296751325564599,1.545648281976094,,
PP_4188,,,0.37389852977897764,1.428230258491131,-0.36327809533629263,3.3640465116911447
PP_4189,,,0.44048702796531736,1.8150726193833226,,
PP_4253,,,4.024252504491416,1.9444062877506256,,
PP_4266,,,-0.5438069141999069,2.196557685309402,,
PP_4357,,,-0.4662562527880819,2.95868619804226,0.192676243203561,1.6743633364146202
PP_4404,,,0.40801198211773276,1.7996387354194552,,
PP_4486,,,0.6635332537351242,2.654889633125333,,
PP_4515,,,-0.8940770559585861,3.0817236750828956,,
PP_4532,,,0.33496201100900586,5.913854418581368,0.48775535289686156,3.5330633428286684
PP_4563,,,0.5448020503303926,5.364477279783357,0.36989499235793316,1.474387357837674
PP_4570,,,0.4081869731287443,1.3552657841068254,0.5985683805874945,3.474740291754013
PP_4616,,,1.166945342821266,1.4165027959909562,1.0811497860787334,1.6388993866409656
PP_4641,,,1.031767520491192,1.8756810015575753,,
PP_4644,,,3.193805736289614,2.3156946519213903,,
PP_4657,,,2.2629381515840024,2.2600003673671196,,
PP_4709,,,-0.6511131681223858,2.8066785528802383,0.325813274428277,2.446957900836267
PP_4714,,,0.323938382542065,2.8030288748968775,0.7543559665934172,1.4181135876528943
PP_4716,,,0.1847645627525271,1.559554486786627,0.3400392977668936,2.1219680333178763
PP_4727,,,0.3434870040366824,2.2282329454055025,,
PP_4728,,,0.36702188725256296,2.0137796296549775,,
PP_4733,,,-0.7857469487036685,1.8699662875026934,,
PP_4770,,,0.35519932549602495,1.8049101244850738,,
PP_4782,,,0.21192797157411963,2.221163480276157,0.6571389083217059,1.4898718897271515
PP_4783,,,1.7894738399784742,2.7255055070447893,,
PP_4794,,,-0.421035382096675,2.3738640813029153,,
PP_4805,,,2.102589143826133,1.9206264956046397,,
PP_4809,,,0.2073099373794013,1.6727296068091249,0.7396978948290448,2.1852611634176027
PP_4834,,,2.186387006087607,1.9208882021820517,,
PP_4841,,,0.5308481150627151,2.808202809140423,0.8074262490286797,3.5594048129841993
PP_4856,,,1.242972451019757,1.7430996174528213,,
PP_4881,,,0.5357387413755774,1.9767808985294308,,
PP_4908,,,1.4457955322891378,9.509385522965838,1.159596637279341,3.4665284573778976
PP_4919,,,-0.3499384128364733,1.6999308028335474,,
PP_4922,,,-0.8635608809849675,7.639601036957988,,
PP_4923,,,2.997236103729575,7.798140784841608,,
PP_4960,,,0.6201301174716807,3.2505918849089213,,
PP_4977,,,-0.3253340326027757,3.390214476409226,,
PP_4987,,,1.3650155913490418,4.189113940951573,,
PP_4998,,,0.1514343012191911,4.296313681178445,0.22749365610353803,2.0516617850234677
PP_5001,,,0.42028232614354777,1.6071241181237823,0.4112888676579187,1.695463447081558
PP_5053,,,0.37065940382756696,9.69135294586268,0.15022367105185525,2.6832317560389325
PP_5066,,,3.742497369034032,1.7351053377013193,,
PP_5075,,,-1.0579762967884656,2.0523471760290803,,
PP_5085,,,-0.22548449681590482,4.835477694022342,,
PP_5097,,,-0.3122839524845931,1.5648286996205552,,
PP_5098,,,1.1903394040353954,2.54323854849001,,
PP_5104,,,-0.3252259659312425,2.822291221489425,,
PP_5127,,,0.3183099086188916,2.210881134799464,0.42286966202781856,1.808368785626582
PP_5128,,,-0.6376744778799079,4.130656113545018,,
PP_5215,,,0.3264961234122584,2.655418454222354,,
PP_5220,,,0.7186807057709612,12.553737980701802,,
PP_5232,,,1.43721180274307,1.8812797927472868,,
PP_5235,,,0.22929948505174144,1.3408041972392724,0.3340593174611476,1.3096689858885389
PP_5273,,,0.30563343738458504,2.3030596339428078,,
PP_5288,,,-0.38725008175345155,1.420503776011363,,
PP_5295,,,-0.4026499044856156,5.896789972137349,,
PP_5311,,,0.49334311318474655,1.441304158151737,0.3768717882781179,5.791701668872321
PP_5319,,,4.279378577209117,3.369575334030543,,
PP_5335,,,0.23968487612772932,3.775882446275368,,
PP_5336,,,-0.28195483547824773,1.3667730830222307,-0.25789064996899186,2.6489350671107377
PP_5353,,,0.24369422789385375,1.5875705457066267,0.5166784398582153,4.347625181964028
PP_5391,,,1.8590092658158366,1.3591591639391354,,
b4055 JW4015,,,0.936360591138831,1.3628485801511827,,
PP_0052,,,,,0.7126198157987791,3.304196877867378
PP_0060,,,,,0.19112565932537257,2.1087839060195357
PP_0154,,,,,2.220179619317632,1.450940762400305
PP_0196,,,,,0.5729233249667166,1.947653574030857
PP_0252,,,,,0.33816550193993106,1.6572799860555667
PP_0290,,,,,0.38686456856405654,2.7234712022023766
PP_0379,,,,,-1.8062510558833156,3.8696823299984544
PP_0422,,,,,-0.296227853944449,3.204882024432996
PP_0442,,,,,0.5697884511470599,3.4203353839804516
PP_0479,,,,,0.3054098729053258,8.181159844137142
PP_0517,,,,,-0.4712703858473182,1.7004840149515843
PP_0543,,,,,0.9716879382031969,1.5176564418556877
PP_0567,,,,,0.2959672691311219,2.3423457746869984
PP_0603,,,,,0.2650741630883165,1.5598940245687019
PP_0626,,,,,1.8118747723883313,1.951479443781796
PP_0735,,,,,0.8045379148202872,7.387085026617557
PP_0762,,,,,0.45856224892427827,1.6503871336681502
PP_0776,,,,,0.4486172650608128,1.5292700526451861
PP_0792,,,,,0.36305717376009644,5.364003884192941
PP_0832,,,,,0.24279546049336115,1.876954213686359
PP_0842,,,,,0.2633407164631825,2.2316369385357753
PP_0846,,,,,0.4414527735691026,1.749098902454697
PP_0853,,,,,0.24969957916658783,1.8458823023078859
PP_0854,,,,,0.29221014615481566,1.817559077393088
PP_0952,,,,,0.48475101890188244,1.440217962241386
PP_0964,,,,,0.22681798406960546,1.6553579575114783
PP_0977,,,,,0.34709586238951373,8.736832363911919
PP_1011,,,,,-0.46289863233043693,1.4383370086543195
PP_1185,,,,,-0.7941908312264115,2.4051201608050965
PP_1213,,,,,0.2855741668526828,1.45055989921247
PP_1214,,,,,0.38343513453041006,1.8776015291284336
PP_1240,,,,,0.38239406216766003,4.469678515183195
PP_1379,,,,,0.9856810316552369,4.926875543993483
PP_1380,,,,,0.6449447603473165,4.072006048006657
PP_1426,,,,,-0.3414100722296789,1.8682701525191046
PP_1431,,,,,0.4013281016705512,3.9603421072882
PP_1434,,,,,0.34993545942369203,4.838672915129815
PP_1463,,,,,0.5888678197141916,3.704860378174462
PP_1505,,,,,0.577154246809582,4.038759374128928
PP_1588,,,,,0.45748520757542016,2.382469415050992
PP_1610,,,,,0.2831995425099039,1.6338974885723119
PP_1641,,,,,0.5619506172886579,1.9733293352415864
PP_1654,,,,,0.16732406502315414,1.400565936861299
PP_1769,,,,,0.20702050762796992,1.616195524523999
PP_1776,,,,,0.21257425416124953,4.25778719309102
PP_1783,,,,,-0.2195891549193032,1.7960662365791003
PP_1795,,,,,2.1922195371537003,1.3375267586880735
PP_1830,,,,,-0.15600211818908086,3.227295099496991
PP_1858,,,,,0.34981897167612785,2.50601561585754
PP_1905,,,,,0.6392202270958226,2.4943164082503286
PP_1980,,,,,1.948467198736994,9.079883603094837
PP_2136,,,,,0.756980050864154,1.7932579961609076
PP_2320,,,,,0.250426223883936,2.3936083926411555
PP_2375,,,,,0.2477041907700456,2.0415273165992254
PP_2688,,,,,0.8736872962115636,3.0681944063153934
PP_2843,,,,,0.6749462942470384,3.5683357651349605
PP_2846,,,,,0.47215667334116346,3.917820964095627
PP_2849,,,,,0.532883576488269,2.3323758542730944
PP_2929,,,,,0.6175180237521672,2.6414966140879095
PP_3380,,,,,-0.7876881872573316,5.534416344266774
PP_3384,,,,,-0.9712991558953831,1.9900956563085967
PP_3415,,,,,-0.6784232028071449,4.488744617987037
PP_3922,,,,,0.26040456353322267,1.4350086484723015
PP_4014,,,,,0.4111716968308014,5.54222398171313
PP_4123,,,,,-1.5277308425467435,2.143109452466662
PP_4126,,,,,-0.7406652827017197,10.108675762796322
PP_4198,,,,,0.6108263879874392,1.5713038402736719
PP_4203,,,,,0.38953524452098054,2.3637467329948714
PP_4274,,,,,0.7041442296065353,1.6654805025215644
PP_4286,,,,,0.4054710046235486,1.342601026525545
PP_4379,,,,,0.2291157700762321,4.083751895661224
PP_4470,,,,,0.7954209226834158,3.1806861842657743
PP_4481,,,,,-0.33732484806613194,1.9460210037178913
PP_4546,,,,,0.3780799750122547,1.3621211708093095
PP_4549,,,,,-0.34260487703353026,2.054845515855458
PP_4643,,,,,3.499823497334007,3.17559410583998
PP_4654,,,,,0.7497048728480734,1.603395703449829
PP_4683,,,,,0.6699569382900806,1.5510285460824904
PP_4693,,,,,0.17735847108668326,3.029622737071453
PP_4712,,,,,0.5557871204199555,2.1715278848174537
PP_4713,,,,,0.5145156858535183,10.328285514909933
PP_4799,,,,,1.6891695455276738,2.69862445061291
PP_4800,,,,,0.3960046744739487,1.4731905333704505
PP_4802,,,,,0.3425567096833656,2.2823812874162317
PP_4823,,,,,0.1944302784710729,2.5142931882253845
PP_4911,,,,,0.7690268714437689,2.115703724748261
PP_4928,,,,,0.6619950110046037,2.168106833553066
PP_4935,,,,,0.18542449967750252,1.6948850888825775
PP_4945,,,,,1.1287303365010564,3.3910570618448737
PP_4952,,,,,0.581319137721083,1.5772829630878973
PP_4965,,,,,0.36180240019173304,1.4154241301691703
PP_4984,,,,,1.5543660897607425,1.7206760199344437
PP_5023,,,,,0.5362648658975073,3.7073256493643827
PP_5035,,,,,0.8937133199343924,1.8841636769019767
PP_5055,,,,,0.16071261195374573,1.3096749505543774
PP_5089,,,,,0.26521094412760543,1.6988730703515256
PP_5154,,,,,0.47815006932942056,2.025741005963786
PP_5182,,,,,0.386771664842762,1.873437861215494
PP_5286,,,,,-0.5278264575031747,2.0565993626842034
PP_5291,,,,,0.22391207787375753,1.6208639185932228
PP_5292,,,,,0.3371504196076289,2.545237166622274
PP_5331,,,,,1.525836138451923,4.680312685559492
PP_5341,,,,,3.3544491207746003,1.896748672392189
PP_5412,,,,,0.414751434425795,7.011136135673537
PP_5417,,,,,0.1740671070383066,2.956192823117593
