Locus,PP_0751_PP_0813_PP_0815_log2_change,PP_0751_PP_0813_PP_0815_log10_p_value,PP_0528_PP_0751_PP_0815_log2_change,PP_0528_PP_0751_PP_0815_log10_p_value,PP_0528_PP_0751_PP_0812_PP_0815_log2_change,PP_0528_PP_0751_PP_0812_PP_0815_log10_p_value,PP_0528_PP_0751_PP_0813_PP_0815_log2_change,PP_0528_PP_0751_PP_0813_PP_0815_log10_p_value,PP_0814_PP_0815_log2_change,PP_0814_PP_0815_log10_p_value,PP_0528_PP_0815_log2_change,PP_0528_PP_0815_log10_p_value,PP_0368_PP_0812_PP_0815_log2_change,PP_0368_PP_0812_PP_0815_log10_p_value,PP_0812_PP_0813_PP_0815_log2_change,PP_0812_PP_0813_PP_0815_log10_p_value,PP_0751_PP_0815_log2_change,PP_0751_PP_0815_log10_p_value
PP_0838,0.4281923509583693,2.255716781994475,,,0.23089215991110026,0.5562835018899296,0.1279608235965613,0.19427631399303885,-0.6858231749522052,0.7049566129449827,-0.29429117257919785,0.23959719976997015,0.02594686508262832,0.1074113429036778,0.06942409002724953,0.10847489505464082,-0.23638146046161518,1.497090851029195
PP_0840,-1.8333075110137527,1.9540759832783066,,,-0.9169221000121142,1.0347870443708058,-0.12538821402998096,1.116764418237842,-0.4386305861749148,0.44323952345635664,-0.48984061144362556,0.27599433517448657,-0.5619540128064616,0.5334048800160758,-0.17987376051181964,0.17720035996055652,-0.6607752555495598,0.7059664915613981
PP_0842,0.05829283292605877,0.10108021118557506,,,-0.17408640980698062,1.0092022654157804,-0.20054565845249453,0.8394122149647121,0.15170930560299414,0.23781265579912403,-0.058844685881253425,0.045026737935177745,-0.0007095055512608303,0.001412601716702962,-0.11268121809011851,0.24843435744766573,-0.4376612402965594,1.0138636098589833
PP_0846,0.3350825126942282,0.9242049907787331,,,0.9314901802352265,1.03621230574624,0.3208835705145332,0.17102391311611465,-0.29061103293828405,0.15958915170238624,-0.7670101771319057,1.0377835450083674,-0.5053831127826803,0.7733966676323051,-0.23520181256888556,1.7226260786863077,-0.2227608269444088,0.24368627086577396
PP_0849,-1.7751102977340159,0.5659978962194993,,,-0.8361686445589296,3.383316833050611,-0.3731471173460552,0.646826496272378,0.7853244961644994,0.497052855889602,0.9708839187137293,1.6842330966930268,0.8853091142105673,1.5273568348107702,0.7671570615677212,1.3017376604989221,0.3482642822766234,0.8898676063794189
PP_0852,-1.5466185074382213,1.3100612087619372,,,-1.0542728413660538,0.9628522071861548,-0.5270288759027456,1.1527184215659911,-0.9547192110150273,0.42209385790367576,-1.3684294553240226,1.9356248221722028,-0.7785924022195762,1.150272018694555,-0.6671159558062072,1.6360512891896763,-1.3682407782278887,1.729068856835785
PP_0853,0.17791351749591344,0.13000004015495115,,,0.6252534013044367,2.660360040917544,0.6409233975916137,1.116058823610986,-0.33026772953372463,0.18889383610106933,0.15565580408879978,0.09243543014948302,0.2917390553830631,0.27006198027012995,0.3846579359528105,0.39585186392550026,-0.30351223196645205,0.4682413247110026
PP_0854,0.10877975021011373,0.20500394334252667,,,0.13674204382413804,0.3054257274864426,-0.07579092471391025,0.2129335809760028,-0.6475563011534021,0.8268046595937786,-0.6486665168622264,1.64785495217899,-0.3300259036584258,2.1993755678021194,-0.3320454678237222,2.152306059178799,-0.5398884365511354,3.1703763970113994
PP_0855,-0.44628948611666874,0.5453227454996329,,,1.547578497259153,0.9328046966516937,1.405414048623029,0.7985737703951131,1.7661238852267676,2.2431838360354854,2.2262294654133057,2.1050705093565742,0.8268519480518273,1.6129708126976057,1.3672448010075517,0.7642577835752984,1.8000491826298168,3.9467938029844434
PP_0856,0.5928500934078309,1.6094407961329331,,,0.6404533907369093,1.1224115431222332,0.575917384270675,1.832960640749489,0.9356388161400963,1.133561738370892,0.4450084323646663,0.7460644059033696,0.8565170191609521,1.9636404932441753,0.9179812669267741,2.1792155877299386,1.1474424932119853,2.448727570015685
PP_0857,0.16808067939518495,0.13816969510056457,,,0.31443868166078404,0.5336901438020493,0.25122275844450037,0.37467975698382416,-0.6199003447041912,0.43362460608115366,-0.6276611692127395,1.4275210610621856,-0.2426049229677309,0.4710775301250026,-0.26827673046937356,0.8987958615438584,-0.5169128593276314,2.016520426252458
PP_0858,-2.9641965915667674,1.6567571217729846,,,-2.087019395913048,1.6025312877693354,-2.399842465574152,2.0629326633191636,-1.284273593054707,2.2688341872998494,-0.6505310664221241,1.552066606852448,-1.3861243744129446,3.3435822151737296,-0.7136958480541701,0.698904550482912,-0.14645816522875024,0.1730367695753969
PP_0859,-5.365423131622787,1.5491516443595583,,,-1.0358174210785611,1.0922214047895422,-0.5564265499568698,0.707581008138389,-0.6639840324854667,1.1691337724371436,-1.051324019289939,0.3036537270687725,-1.8201063089143799,1.4972747958118644,-0.9574583357231218,2.0023883803417966,-1.0207730799422903,2.3525477531071357
PP_0864,-1.0668195451216558,0.8881836368077215,,,-0.5688445472921514,0.9141737450991638,-0.6270740147070712,1.1168994075347083,-0.9655906809251336,0.5874486478173143,-1.4802067517609498,2.026754149336673,-0.6702866742851806,1.0309641211295562,-0.40030814555906125,0.470415189048338,-0.4217852039537972,0.7133560724178291
PP_0868,-2.478117510105248,1.036480320373354,,,-0.6664872798542186,0.3959635825859636,-1.1102967082699817,0.4107975282797399,-1.13454747215856,0.5155304721530087,-2.1707486329894103,1.5209488143060816,0.042360280177099405,0.029362681014026785,1.9043417069316693,1.9601198300548308,-0.8581747026385824,0.6623254101127236
PP_0872,1.7167528901963642,0.3057196195306165,,,-0.37141731904751796,0.381728969550803,1.9498329297953072,0.33353429523627814,0.05011001879579961,0.05661151785864653,-0.302756754205965,0.5069982914780258,0.9422834574102491,1.697347460124281,0.7337459882115022,2.739651542414306,0.3257988989315897,0.5338284923563973
PP_0879,-5.476977004296606,1.693178854710471,,,-0.8377285072579855,2.1694999844600362,-0.5670678257982241,1.369812468786375,,,,,,,,,,
PP_0882,,,,,,,,,,,,,,,,,,
PP_0883,-2.722970781883219,0.9990083954048021,,,-1.307109410007585,0.8802698438196694,-0.5047497170324537,0.4803601831486984,-0.3186032402328076,0.21921588975251521,-0.7314215925228909,0.36187039201486254,-3.745266243406238,1.1142282843011462,-3.164338910912122,0.6976619520625281,-3.8595977917893123,1.9535027848108182
PP_0885,-1.6668227328663456,2.9775190671601486,,,-1.320957379962934,2.455476603704846,-1.0976001029265012,3.5034639568093784,-2.425729959253451,3.0759856168860504,-1.5958470337300639,2.4316356869229527,-1.0889408550339643,3.132851347098587,-0.6062367537605425,2.4441005534170435,-0.9727004013002754,2.7877377756809425
PP_0886,-1.5028385285531087,0.8899536125808758,,,-0.47453089407805565,1.0926679768493364,-0.8456463694513213,1.578205329815941,-2.6108018247646068,1.1405181232951571,-2.7514455127060855,1.9469602793967167,-2.266497198591879,2.3845790195323584,-2.516791066240764,1.2243404980082813,-1.9160522963373972,2.800629219550642
PP_0891,-2.4772430673738493,0.9261505330147035,,,1.8722688206382472,0.5412406739275686,1.3867139957082653,0.8337260242214661,,,,,,,,,,
PP_0897,0.2023197670054079,0.5023385945118523,,,0.15544328548826597,0.43101589484880387,0.03460245640718059,0.16786758829049628,-0.7099874366148993,2.0292917452622525,-0.47497229912446515,1.3337956676585419,-0.361593422634888,1.0908803857728975,-0.3654927238944623,2.575381576865879,-0.2823836907909511,3.014889090940069
PP_0901,,,,,,,,,,,,,,,,,,
PP_0909,-0.6692664922840664,2.13453939409201,,,-0.05206054507695181,0.09843186343251203,0.056254963650699125,0.07178688488870831,-1.4992556580376433,2.006833982430327,-0.5962502580589356,0.2967130609177023,-0.2845853249430392,1.826906511603122,0.04404480217775647,0.1124432375902435,-0.2180937004829371,0.49632724123441385
PP_0913,-0.8621160922195075,2.3906744754666254,,,-0.5309852782656159,1.3142412842247482,0.24829020546936983,0.6997544176895261,1.6185951853379597,1.089557724126003,1.267307720157168,1.3218610787812481,0.643045373150613,0.91298647634696,1.3741984679333408,2.0941702770792276,1.127629825963748,1.2586978352463547
PP_0914,0.6412005542165634,0.5671220495991879,,,1.0510013102925135,1.2975858672859062,1.7151449425217509,3.2524796839728682,0.5885078819671591,0.2668146854925806,0.5548963684078366,0.18930960348053147,1.8837828849723122,0.8115766378588536,2.371714225260226,1.5120977105975582,1.1578263401620676,0.5968789036672439
PP_0915,1.3425977832696647,2.9882748594893482,,,0.7918134556441379,1.4298213982366323,0.5205100400004006,1.2437662969568044,-1.3728282350575518,1.5189220028301917,-0.8005076328901645,0.8784439442618349,-0.10039611403695968,0.7559814540428828,-0.11608318347931201,0.4416370043558542,0.07018905951793848,0.21611802947723052
PP_0920,,,,,,,,,-0.6278866560087014,0.18430997192795584,-2.258981036901345,0.7215343854616679,-1.8776588946581572,0.4386828391401629,2.82070319866838,1.0616944293638988,-1.4421460387992204,0.3030600999702576
PP_0930,-0.7664540617187141,1.6856924784463665,,,-1.2286908545471094,5.366753349387848,-0.7615768576840545,1.318754776897523,-0.7238697570053069,1.5438747446084424,-0.8680566760306682,2.5517127352682105,-0.32076261506973824,0.8404370707424772,-0.6307254625952383,1.4392545246737873,-0.7333929313389114,1.7091546062666687
PP_0931,-0.2707799478558962,0.4987781955506141,,,0.07672312925960491,0.18595263494858666,0.1950564932489098,0.8591072000604185,-1.3622840100381763,0.9708218125556507,-1.2378833837630714,1.7211223136308602,-1.0231445331389148,1.7528833554688417,-0.32285495931778185,0.43858870743492095,-0.9151001157974334,1.754087403964622
PP_0933,-0.10834805505363011,0.2154075039045879,,,-0.5169886891492376,1.8072625926673185,-0.3054712953447727,1.0181009363188926,0.46292277830552153,0.8061721947838976,-0.0031615477760815764,0.013188056303529039,-0.07120500607490021,0.8729915862246967,0.06809172893931952,0.33531841925684164,0.05312294765055968,0.7959187578991144
PP_0934,-5.130662243672209,1.9887690509300062,,,-1.320023956109933,0.9821786472535432,-1.5001965963689672,0.6060486363225338,-0.8757742213782985,0.2784198093410563,-2.930358748020347,1.187144727750573,-1.122598610637876,0.7468376790446712,-0.26374679305326876,0.2986918918083951,-2.7677982115245086,2.7409243328832122
PP_0937,-2.156946773610588,1.1645200992580567,,,0.5276766506604904,1.1510274638370086,0.9126306451613628,1.771147131270637,0.15863190739013627,0.05296360949104877,0.39379198299053364,0.17715895849218594,0.18981547339984312,0.24960048818496286,0.33222390544800984,0.4451225848256274,0.7614572393340691,0.9149154393859761
PP_0938,,,,,,,,,,,,,,,,,,
PP_0939,-1.9472607879829926,2.4916671773422587,,,-1.954138821164326,1.686277150414743,-0.859374749019566,0.8182549706612424,,,,,,,,,,
PP_0940,-0.8861797059060086,1.6383495207476353,,,-0.7345726426857263,0.7921861125206333,-0.9631271644709273,1.764383876380908,-0.21869249750984007,0.5794161855153681,-0.07844586509550489,0.29828868742150494,-0.34288228735528364,0.47070351322928156,0.07993668741474241,0.2882828691203965,0.13261053723876481,0.23128713728261527
PP_0941,-2.8692007637433794,2.8823599261592587,,,-0.9813000589654615,1.102624847501065,-1.3951634795096541,1.7276634751730207,0.8241115586987355,0.804407376466049,1.0916698415912405,1.6261880620007145,0.8019376194830912,1.6027448063735987,1.3521621135198882,1.4409150831555637,0.5650950105590294,1.8217232965405477
PP_0942,0.38360305319614174,0.46950984706500865,,,-0.3094041510717082,0.19164784187304307,0.22138623278154754,0.10458166387800533,-0.451276072430799,0.7938479863107276,-0.20167402178854188,0.28536959551384095,0.32491980168072604,1.605170272559954,0.17140048111961634,0.15252093474337705,-1.018946057182856,1.9543578588541592
PP_0944,,,,,,,,,1.4501240460945508,1.696997432627849,0.8653978660665226,0.3207022720326415,0.04373484112276904,0.03133001442268066,-0.5247148572685411,0.6055883615814656,1.6601217348120172,1.4094108955889102
PP_0949,-0.17916794880312983,0.41376571730968115,,,-0.42322362319076,0.4589199008817815,-0.3433998545135802,0.3638650924369618,-0.557408893556932,0.6518882337107814,-0.09252457952152203,0.090781835653173,-0.0950455860631445,0.1332386417253712,-0.7200766056805028,0.8249464144760235,-0.5308567533051026,0.7918346402638573
PP_0952,0.7823336607912258,1.61288110362078,,,0.5802567455071569,0.2828979660379546,0.3468749682468964,0.29206967536946593,-0.051649447297162046,0.03920225736954947,-0.6115778187802485,0.4475359720513965,0.19599605887859567,0.21985249883652935,-0.02879448897553397,0.032005582094749574,-0.5775833812344867,0.5353358837514085
PP_0953,-1.164742903312167,3.0963470663414694,,,0.4121434340335793,1.2406813623042199,-0.024177405923094614,0.064487504429035,-0.7186785027009447,1.2683291088447455,-0.6548460059108048,1.4141493193880912,0.6570203678712493,0.877309382398288,0.34665840911697443,0.38496260692928236,-0.5258770737932518,2.3086137937116202
PP_0954,-0.4325229972560664,3.153313461476703,,,-0.4581305278180698,0.8530534199738895,-0.35572438519383914,1.1853564821831772,0.2711481253182127,0.25759344581107113,-0.1247402082292531,0.21828059980221082,-0.7461189773457354,0.8878693065124227,-0.39241307737959874,1.9363121440748325,-0.015316396040558726,0.080475642955712
PP_0957,0.7071556022329522,0.46462389581042235,,,0.8160354429603411,0.7510537920623519,0.9554309363120166,2.2003423261840194,-1.3099144404169956,1.8529335983503772,-0.7547205734885172,2.452076261709106,-1.363567644241126,1.027134534459107,-0.5685425391296189,0.6079780856804541,-0.5808303145553071,0.38075762393777746
PP_0958,-2.2909024269410803,1.3678018160208614,,,0.2935360589671408,0.8746992144275635,0.17752522297864787,0.3032972484367795,-2.4674491751388956,2.3874758055296357,-2.8264347465695625,2.5693000528087624,-1.3786812081378408,1.0013650983234623,-0.3907532816024216,0.25558595920297617,-1.7574338712298534,1.5903710013534937
PP_0961,0.35309531257410753,1.6251239442248433,,,0.693521369827485,1.6607249236329293,0.707255066341029,1.667411235371709,0.6065878375604732,0.31963183274658896,0.865950544230592,1.1924891760330902,0.5921493273271908,1.9408800466824552,0.5848499287051048,0.9905474701756369,0.9232387517738492,3.0759727077856365
PP_0964,-1.9710482518237566,2.6724429145102104,,,-0.7292018206253569,0.6294655687833758,-0.568141153891614,1.0440302924569458,-2.004281884240412,2.9120280953596103,-1.6269378727536628,1.401125868654623,-0.6197521034753605,3.018411497799632,-0.6376724765961157,3.6959364337372236,-0.9562173659626225,1.2685330630621212
PP_0965,0.12329099777288888,0.6545771397451619,,,-0.2106882150499559,0.7834585051117656,-0.04056853348850556,0.12448390252699128,-2.975817086485145,3.55443350080614,-2.192413450035467,2.902085008327403,-1.3671102859006496,2.1353275269318863,-1.3668837663662565,2.271723466211372,-1.4685126924155918,2.0565013567170327
PP_0966,0.4649486764412584,3.8816998000406553,,,0.36169059443379104,1.4639997155010842,0.27643661363943833,1.208536048170285,0.5170533961803577,1.0860057904472833,-0.6362023636576855,0.3960815001109522,0.38087303166602304,1.1287704225054702,0.24858073987685148,0.5898190819856571,-0.2469081608430422,0.7679464466507838
PP_0967,-0.6923116061672967,3.2184928065682294,,,-0.461921712632143,1.3568695804607986,-0.9965100696943752,1.4039671581799684,-1.1114705926160877,1.7298373745787685,-0.9019912398210184,1.8052201526249918,-0.10141967659109676,0.47361106246254875,-0.013308353386176136,0.06284207543775411,-0.5822456101863974,1.1399364194235997
PP_0973,-1.494243889758424,0.665099296673887,,,0.1991151261114044,0.10245485139789609,0.3449707634356086,0.4681292962908456,2.3323984952817076,1.142171654303333,1.1151710942857593,1.568586489822634,1.167401476072038,1.2910146198355639,1.0524194199557129,2.437300068775456,1.202005327711378,1.6015435089591767
PP_0977,0.1088979404672847,0.1336175912629489,,,-0.3868774310542652,0.6025921077822943,-0.5088015853580601,2.826015361593847,-0.2545878620440506,0.17541656647841308,-1.0809046969529392,1.3873643036451002,-0.029547032026147734,0.05892317500409037,0.5148479853380415,1.3744160335364963,-1.6481084393554357,3.0719096883207797
PP_0980,-0.375417801231027,1.110322828291145,,,-0.2475189456517282,1.4600037733585827,-0.34990490846003197,1.2367790749677081,-1.582808556518012,2.7586098086248145,-1.584145203085326,2.4414646371814475,-1.378740882581188,2.033064940442369,-1.1304034250933397,1.6718914807993397,-0.890336713749453,1.589850534243279
PP_0986,-1.1928381614420598,3.1139758149946677,,,-0.6904664013953585,2.761776005474274,-0.8532866328826646,2.2480669047414787,-0.9695695897353754,1.5866586161388965,-0.7289712954585676,2.31795205090927,-0.7179259838844902,2.128046564003084,-0.5180250855482468,1.4784416627232475,-0.6892020267725181,1.5975473599183359
PP_0987,,,,,,,,,,,,,,,,,,
PP_0998,-4.0918266837983115,5.149624254479588,,,-1.8310210301847576,3.8627361288501483,-1.7655207813415557,1.920313402392945,0.5869292159135768,0.5319820280035893,0.5097512559266377,0.45589276348016994,-0.5009458900041358,1.510989447578402,-0.3749371095684496,1.486874123973533,-0.05564080438690923,0.11796255966079627
PP_0999,-0.8742911416292367,1.343512081306778,,,-0.9524517585252722,1.2346475734844709,-1.1909446762139928,1.4822763928638762,-0.5370641559810453,1.4284028426686468,-0.38101919329150236,1.2181665100861852,-1.1826904331587627,3.9649720636172843,-0.5244652135571722,1.388034024147827,-0.4936609929140741,1.795114852125691
PP_1000,-1.4886152741590037,6.565427283289965,,,-1.5528175989616642,2.35008473201049,-1.8817201692116945,4.421093741774716,-1.330144532464197,3.1100261941546865,-1.1545131392866306,3.8291658320816104,-2.4924920928180097,2.680343579820326,-1.775033609102187,2.0840417849775883,-1.3893329084167623,2.70920052661386
PP_1001,-1.4046099982696076,4.501647498807354,,,-0.7615412265845114,1.803716390439447,-1.3203237529840137,4.572456162380923,-0.7060642096842478,1.9233720631369515,-0.40060924273403137,2.6510123725662744,-2.139290757402295,2.9825562179240066,-1.4723204524806948,3.1983353271121353,-0.6919606970697888,2.737217188862871
PP_1009,-0.18701057146947486,0.6298053997669708,,,-0.4854328513855424,0.9607828889444623,0.26417841089390326,1.103805239467264,0.5567860828753511,1.2986795842811965,0.14269993440117215,0.24371841111573206,0.7745671899395014,2.0895376105731662,0.8746087913131555,3.1518888468183808,0.3565257076408731,1.5256898537245278
PP_1010,-0.429023828391574,0.7759958903425223,,,-1.0426037112225433,1.537542426580628,-0.6798920466316138,1.7515045688892155,-1.1271953091830447,3.8709921223585115,-1.2183923499137757,3.6679883071318895,-0.8824452560374675,1.5710538691523501,-0.7386935729812073,4.596054625435485,-0.9753042524688559,3.671665208985193
PP_1011,-0.6649719000087658,3.707823228219836,,,-0.8947975084862165,2.3773545454357694,-0.521917688636125,2.5270879947940608,-0.2793206654204781,0.49220196822831186,-0.4733031642626669,1.2172670739068574,0.06635866962001874,0.2758786960028695,0.14650368162964153,0.48935182590955684,-0.03406390667464849,0.05485525085760702
PP_1012,-0.4274923416855033,0.22197718603287392,,,0.08253350037159449,0.04771707247860454,0.048330685152903737,0.022437203460043745,-1.9788381220025946,1.0682812270005546,-1.438625974328948,0.8927761773914631,-0.4003041197182831,0.3785121730901567,0.11469245348602428,0.25900652991272793,-1.4397855582643067,1.149271871555751
PP_1014,-0.768089177799616,1.896890397110121,,,-0.9971532344413129,0.9397722193425816,-0.7829198491541559,0.7602932748134341,,,,,,,,,,
PP_1015,-0.8223232542463033,1.6148437892103924,,,-1.0248488840166798,3.5863428803302453,0.39002403459677343,1.4553258745355337,-0.1876805834066538,0.21650238335544436,0.1486492380109983,0.298543250343448,-0.10600386543012631,0.4825131267208078,-0.2216736130937226,1.0459450271469173,-0.6615090034482394,2.295719103981569
PP_1018,-0.5518693292486945,2.5755880718205124,,,-0.5174436924908052,2.7925647057875747,0.1365788573383224,0.7141557619752799,-0.5213427404393511,0.613718424853593,-0.5297045240335313,2.199123083573694,-0.5252746393148819,2.9663268389586035,-0.2865983814146231,1.4765841667551074,-0.7699363670292817,2.5602831467637372
PP_1019,-0.5367753668393169,0.9941140934211035,,,-0.7515863186001444,1.5734011342940293,0.7189180934025798,1.0200756751945526,-1.0996035408409788,2.715778662505018,-1.8073247893632705,3.112109846834719,-1.2179645370127716,1.5874443762995882,-1.070797677523621,0.9653327145812493,-1.5298925550632356,2.2337969323817752
PP_1022,0.4800279086027756,1.5424434607179025,,,0.10531054686758684,0.3471928548732655,0.3276695003257133,1.2238365178916422,-1.0415397469166228,6.352245424488739,-0.8362981236823054,1.627620968006207,-0.38591080962154356,1.6538568646243577,-0.43708152524161914,2.217518147015755,-0.4457502906854319,4.308687303739778
PP_1023,-0.19517470379675528,0.4323409033814337,,,-0.32867092511957957,0.7115489969617049,-0.1276276927883237,0.618437309496775,-0.5360787540453448,2.1509114967286123,-0.5214313433765596,1.2693011233335045,-0.019039747955296293,0.12129945456297513,-0.11388765952466906,0.9887489786632133,-0.13943354154743096,0.5904576770160078
PP_1024,1.1049299635075618,3.046281642045338,,,0.5322500253039995,0.7102082007857037,0.5847236400923166,0.7086169627197743,-0.3232629482006895,0.7304865795070028,-0.4645971728159769,0.9763858165136878,-0.12561476196220306,0.7372112498406759,-0.09985406556823974,0.6512051104195139,0.02891129171788599,0.1298405382346413
PP_1025,-0.2498627722179147,0.5672329973285899,,,-0.37330657092216896,3.112011690192083,-0.4968968903813814,3.096665170320013,0.3233391715018977,0.49284553198543796,0.07738688722143387,0.41107810034215453,-0.10417012341133174,0.6426281271052644,-0.1837629346583752,0.8451813224546691,-0.22462569979140165,1.3156769263613697
PP_1031,0.14959884162171094,0.35543319964982845,,,0.12579867849966705,0.5759324189242035,-0.05413143882703941,0.27797600758545027,0.3800267643516357,1.4030369369233677,0.010659816787345967,0.01859443272982442,-0.3509421472112082,1.7158188940453978,-0.33397521271239644,1.410853494419524,-0.24793266548352144,0.6335675580826964
PP_1032,-1.2034650117720487,1.2209803385619586,,,-0.9473416941405424,3.638821092106364,-1.0761402960387354,3.8571964489006856,-0.06862842107087816,0.2340806137951428,-0.12888268675952422,0.29922523874451956,-0.19844120723702968,1.048337517444374,-0.09669169630002257,0.6212577919372227,-0.1237570639277486,0.7680769103868436
PP_1034,-2.2257532501690362,1.4197609792165709,,,-6.2188128783737735,2.61440879064199,0.7024423611190445,0.3688013647490122,0.030006853533353965,0.008418792497703923,-1.3176689087592715,0.6470452631941469,-0.7745593455689125,0.6717263129791211,0.038747790431760826,0.013530442180863016,-2.6975366525627873,0.7223995291617106
PP_1037,0.5440526727017972,1.730947534535268,,,-0.10904661223521223,0.32246739688228937,-0.13979161663358605,0.3578880531556067,0.34558527289232077,2.341487277345432,0.040900286324732534,0.06541350510627031,-0.36300166420895147,2.109211519251648,-0.26002811610833787,1.0836861234949666,-0.19897703113287474,1.2395710906019666
PP_1058,-3.7774198786530437,1.0637347087364764,,,-0.07701526725318907,0.05738063325329552,-1.4657729426588288,1.5074722274556758,,,,,,,,,,
PP_1060,0.07675282889771413,0.04715902017697869,,,0.094968629922326,0.05527552772386236,-0.8266611739616482,1.548775432484368,-0.1460913621274528,0.0742276375824639,-0.6475275707360798,0.5107025732314548,-1.0031121573088395,1.2173540459555294,-0.2614903806528731,1.1351925245848165,-0.4726834423681382,0.470359192740991
PP_1063,-0.6902761628287686,0.8382771301549353,,,-0.5301189427669718,0.5656145788102572,-0.8508527612954266,0.870372383844581,-1.4487362930736563,1.4910003273815464,-1.7860560061529922,1.0918353722630152,-1.335762658420893,1.0286189110856858,-1.0180771773563526,0.8705775462071318,-0.8842342226719945,1.2638537948488517
PP_1066,-3.9091118817646993,6.055410716922964,,,-1.0949158087675692,0.6637380240379491,-0.5002563784289316,0.3937042279925409,-3.2565609537510554,2.88148657105351,-4.339886343989591,0.7905290072552644,-4.00082204136492,3.501089385497802,-3.376249594679992,3.7883226492498645,-4.835107413617673,0.8036113771175918
PP_1068,-1.9977015762422443,1.5141780540003302,,,-1.43853746702188,1.6823333815649046,-0.3405186380305428,0.36212428082599807,,,,,,,,,,
PP_1071,-0.5618384384740591,1.4692724627423925,,,-0.5044110658497897,1.6216551090872653,-0.03649548323592368,0.14973232267232206,-0.4001524692946337,0.5579578801298282,-0.1450197767663829,0.9123450796325487,-0.6738441729679285,1.7415883075740655,-0.5388174203247177,2.214884667593563,-0.3370036365618092,1.358459107310985
PP_1073,,,,,,,,,,,,,,,,,,
PP_1075,-0.06784481234697019,0.09509303788462391,,,-0.4934594651796955,0.5463360867865782,-0.4128813198881279,0.3572359031075369,-1.8682329622048273,2.543831796886521,-1.949907847588853,2.450456021195592,-0.3690518113616224,0.9667742895480945,-0.43115885088132083,2.154220160169471,-0.8714188436266753,1.272454081593669
PP_1078,-5.3380433756458645,1.4661784116147165,,,-1.0011333664282098,0.8208416836712734,0.26026170911357116,0.1920320796305746,-0.7266715825818432,0.46648184410421223,-0.9414955665557787,0.6240415305170961,0.3004625429380625,0.727642451701642,-0.15739159237309522,0.22387033235592163,-0.5584577559076658,0.34352256536984993
PP_1079,-0.7916504930390419,1.1280707821543168,,,-0.5899301199956989,2.5354636867082245,-0.5407967639061932,0.6789495652478323,0.24241146896013976,0.27026084262719446,-0.4326507925473162,0.6988091216380566,-0.3802391333376671,0.9115714339168042,-0.4748826925566468,0.8604753959184341,0.06639950038267954,0.0984260038849107
PP_1081,-0.51255742630808,1.4537085287025493,,,-0.39994851543661253,0.6955234533426793,-0.5077208320927716,0.875953331435559,-1.9463396279313088,2.879968548049231,-0.875381843051628,1.9310452689798978,-0.848948986794156,2.865145459541304,-0.6549668302483951,1.0577928355177135,-0.7999117558301833,2.5718875516660136
PP_1082,0.1519917918553857,0.26458125909411295,,,-0.29636803106033494,0.19357860477051264,-0.903422639936931,0.884698230938055,-1.4760462441207454,1.649603106515021,-0.6385283438856615,1.3143516181237491,-0.6748763925226062,1.4112697198761877,-0.7212194096715832,1.5791535779480368,-0.7405462993188828,2.946762140937897
PP_1084,-1.0135098697293177,3.7332774804501323,,,-0.5480966797575986,1.295788907025695,-0.5742967195308735,2.2473885338537802,-0.2213082539534548,1.4410329323116913,-0.6058164416784944,2.462616991687834,-0.37219841197348924,5.6642755834246,-0.2464189300633216,2.6752864372183858,-0.14227174222776878,1.9844160841230476
PP_1086,-1.5971198645586517,3.3582989564948704,,,-1.7352316169526933,3.4730629258851273,-1.6400615373803131,1.5338133817952122,-0.5083105845791063,2.037165046868957,-1.0774228375307333,0.9357246673892912,-0.28318453616518247,1.619200454249442,-0.3093606358730276,1.4837548929692543,-1.2023229705583343,1.685359823281315
PP_1088,0.2591478783410577,0.5550315462661862,,,0.26023846848780835,0.7749533098230184,0.17150597151588828,0.6710863727587554,0.5835572567903866,0.5711083753162821,0.42738091290756974,1.0912526431451093,0.025948454441880927,0.058738656411971304,0.10008276932501615,0.19077855264341748,0.5437636124033423,2.554115064772094
PP_1097,-0.17530854035148294,0.30809589395297493,,,-0.3428731381285824,0.4241237398384354,-0.6941263298031022,0.822787763916555,0.0126596441672949,0.012015470820227046,-0.7352771913679838,2.822368653805598,-0.4448681306375911,0.39972403905028425,-0.6775885508706069,0.771223039924183,-0.5925578406803579,0.6411373355194514
PP_1098,-2.1072153997039327,3.768578412989073,,,-1.8309140463244158,2.947822297604642,-1.572714752658038,2.3713258237642165,0.5201683248467274,0.45002071211536965,0.5753621756832165,0.9187581778417147,-0.1861650640416189,0.3669962964970641,0.38719744010098106,1.3482006894499992,0.6218945898717836,2.1483817530980827
PP_1099,-0.7525664485997908,0.9829157598617538,,,-1.2960967183391694,1.4968646692789176,-0.58274455891168,0.9134595609557056,3.1905532653917734,0.8848976033912237,1.6075455377011327,1.279552844183102,1.4435386265031833,1.924648471256886,1.8404314986102057,2.1642412193506297,1.4850312933409413,1.5097354329179524
PP_1104,,,,,,,,,,,,,,,,,,
PP_1108,,,,,,,,,,,,,,,,,,
PP_1113,0.21927090741416844,0.08998103434126445,,,1.2519231752028055,1.6317364012471243,1.0348905021312875,0.6391961821833367,-1.019253579535209,0.6372054128815127,0.528291328991166,0.30546514198534847,2.1106047701825696,0.8900095818313959,2.878233545191116,2.973998719381618,2.855698922254966,3.87034138926896
