Sample Group,Source Plate Type,Source Well,Source Plate Name,Destination Plate Name,Destination Well,Transfer Volume
AQ,384PP_AQ_SP2,C9,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A5,1000.0
AQ,384PP_AQ_SP2,A14,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A5,1000.0
AQ,384PP_AQ_SP2,A4,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A5,1000.0
AQ,384PP_AQ_SP2,C10,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A6,500.0
AQ,384PP_AQ_SP2,C9,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A6,1000.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A6,1000.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A6,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A6,500.0
AQ,384PP_AQ_SP2,PP_4862,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A6,1000.0
AQ,384PP_AQ_SP2,B8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A6,1000.0
AQ,384PP_AQ_SP2,C10,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A7,500.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A7,1000.0
AQ,384PP_AQ_SP2,B8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A7,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A7,500.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A7,1000.0
AQ,384PP_AQ_SP2,C9,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A7,1000.0
AQ,384PP_AQ_SP2,PP_1769,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A7,1000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A8,1000.0
AQ,384PP_AQ_SP2,C9,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A8,1000.0
AQ,384PP_AQ_SP2,C10,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A8,500.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A8,500.0
AQ,384PP_AQ_SP2,A6,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A8,1000.0
AQ,384PP_AQ_SP2,PP_0814,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A8,1000.0
AQ,384PP_AQ_SP2,A16,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A8,1000.0
AQ,384PP_AQ_SP2,C10,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A9,500.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A9,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A9,500.0
AQ,384PP_AQ_SP2,C9,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A9,1000.0
AQ,384PP_AQ_SP2,PP_4191,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A9,1000.0
AQ,384PP_AQ_SP2,A6,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A9,1000.0
AQ,384PP_AQ_SP2,A16,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A9,1000.0
AQ,384PP_AQ_SP2,A2,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B1,1000.0
AQ,384PP_AQ_SP2,C8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B1,1000.0
AQ,384PP_AQ_SP2,B12,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B1,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B1,500.0
AQ,384PP_AQ_SP2,C10,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B1,1500.0
AQ,384PP_AQ_SP2,A11,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B1,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B10,500.0
AQ,384PP_AQ_SP2,A15,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B10,1000.0
AQ,384PP_AQ_SP2,C11,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B10,1500.0
AQ,384PP_AQ_SP2,C8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B10,1000.0
AQ,384PP_AQ_SP2,A7,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B10,1000.0
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B10,1000.0
AQ,384PP_AQ_SP2,A10,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B11,1000.0
AQ,384PP_AQ_SP2,B8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B11,1000.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B11,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B11,500.0
AQ,384PP_AQ_SP2,C8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B11,1000.0
AQ,384PP_AQ_SP2,C11,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B11,1500.0
AQ,384PP_AQ_SP2,B8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B12,1000.0
AQ,384PP_AQ_SP2,C11,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B12,1500.0
AQ,384PP_AQ_SP2,A8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B12,1000.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B12,1000.0
AQ,384PP_AQ_SP2,C8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B12,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B12,500.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B13,500.0
AQ,384PP_AQ_SP2,C11,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B13,1500.0
