Locus,PP_0368_PP_0812_PP_0815_log2_change,PP_0368_PP_0812_PP_0815_log10_p_value,PP_0528_PP_0751_PP_0812_PP_0815_log2_change,PP_0528_PP_0751_PP_0812_PP_0815_log10_p_value,PP_0528_PP_0751_PP_0813_PP_0815_log2_change,PP_0528_PP_0751_PP_0813_PP_0815_log10_p_value,PP_0528_PP_0812_PP_0815_log2_change,PP_0528_PP_0812_PP_0815_log10_p_value,PP_0528_PP_0815_log2_change,PP_0528_PP_0815_log10_p_value,PP_0751_PP_0812_PP_0815_log2_change,PP_0751_PP_0812_PP_0815_log10_p_value,PP_0751_PP_0813_PP_0815_log2_change,PP_0751_PP_0813_PP_0815_log10_p_value,PP_0751_PP_0815_log2_change,PP_0751_PP_0815_log10_p_value,PP_0812_PP_0813_PP_0815_log2_change,PP_0812_PP_0813_PP_0815_log10_p_value,PP_0528_PP_0751_PP_0815_log2_change,PP_0528_PP_0751_PP_0815_log10_p_value
PP_0606,1.5671258883011179,2.502618580839184,0.6765223867179487,2.114646325336092,0.9197184719036839,1.207033624694285,1.2618010407484557,1.7226554713784763,,,,,1.4860089379200154,2.9183982829505735,1.0936547648815294,2.9820431644382737,1.2688812458427319,2.276852653843356,1.442424326125051,2.2139661070179746
PP_0612,0.8128229568069766,1.6545959713669631,0.1361647864671082,0.12400540541735515,-0.1409840846686202,0.2752473684553818,0.49245380337979244,0.7068824373137709,1.1033723420202641,,,,0.33509737432447384,0.19364433372972278,0.2686353833990825,0.33911931717057564,-0.08178822841566442,0.07869123025146274,0.6568246101532108,0.35836096149170826
PP_0622,-0.12546534170849186,0.9054612974488957,0.276539316532151,0.7377617453096467,0.1646124003208207,0.42866312384523186,-0.9357155092704781,2.0581861911622585,-0.22190706260690599,0.2952169287702167,,,0.3393331502649031,0.8248154550891773,-0.4766724486952666,2.073246104107388,-0.06413982096850149,0.42111057251791273,-0.02384434171979165,0.02774739271063006
PP_0625,0.5955427529761276,4.732486509943077,0.08442172603688386,0.15555739899620294,0.30872513821563746,0.8437368841865484,0.08252873062706653,0.5389128161253359,0.288335772499834,1.6435748167368385,,,0.5974075386187003,1.511518679320369,0.6823821175915091,2.7695693047894743,0.48195805876318026,2.178036155032235,0.10671801773176759,1.44430743669524
PP_0626,,,1.0502558910995285,0.8147171772254348,-0.630664865374042,1.1359644417915733,-1.0671135465259025,,-0.6286124433142264,1.380000364823085,,,1.6685820558993882,,0.7054188436593032,1.6912625156926233,,,0.2584731546039552,
PP_0640,,,-0.7383732830111532,0.6034331063568962,-0.14870475044984438,0.13553906281794523,,,,,,,,,,,,,0.528123326293179,
PP_0657,0.46914007863099166,0.6786695703418516,-1.1287823841270765,1.1206934942753404,-0.14691059422035777,0.16829984630002875,0.42630429733364283,1.0580227870667012,1.6531363798417549,1.1449398446833303,,,-1.0771529982603563,1.338423196569607,-0.597011569069248,1.4425339814115068,0.8895210312003776,2.6892073793211626,-1.7216013312889122,2.1690308002777816
PP_0671,-0.5588044001631691,1.015479445731779,-0.17585879893406992,1.4871622711151844,-0.08830563732956408,0.1506713546380333,-0.9116146069718113,1.8044690312118195,-0.31350053696394997,1.2604213581127703,,,-0.26845619765111545,2.4664511716458306,-0.7016752800060855,1.5175165467577925,-0.4162383816391596,1.570272811333045,-0.1118354586369984,0.6680635749017692
PP_0674,-0.014870936158043335,0.05359446076590989,-0.8141436435210462,1.9744594311447798,-0.781726018993854,2.4504881207196196,-0.1403608539379055,0.12353737711321022,-0.15167651805448368,0.5218515427513184,,,-0.6926243522758676,3.049551249763775,0.6965751850893069,3.9286451139513936,0.0324272329591306,0.16163025939818987,-0.5670447225055657,1.188933686965711
PP_0675,-0.3468289966231716,0.7944683887435253,0.2107301034253639,0.6032079962645783,-0.40227205503961383,0.9984111251260269,0.38732556128065665,1.686844404601719,-0.4956936454224051,1.410438888377028,,,1.3630348388598503,2.694145555415005,0.1517424929373077,0.16737123920418182,-0.25467171886079953,0.2550903585083975,0.898106435778657,1.8351944384296754
PP_0680,0.28673078650571693,1.1837545950304416,-0.024774773671554402,0.02836947896974893,0.3910177732893847,0.36610039027738545,0.3083754366115182,1.1293595061106367,0.3469980753818589,1.4567465237418444,,,-0.24633674003759332,0.38554750612781763,0.08457374835033557,0.3288930806048846,0.20937396826829688,0.9487230743274027,0.03562749678835876,0.04842155698881319
PP_0684,-1.096473096392984,1.9113794493878062,0.09322032588467863,0.21492689708110263,0.11070487592349688,0.1546228310104276,-0.21256893333751037,0.361129895747821,-1.427649215149984,1.4389484363689857,,,0.33104472068950874,0.6774700362261703,-0.7747200319264242,1.7121862093172604,-0.9651505213542286,1.102413323135622,0.29936913478692345,1.8364565501560477
PP_0687,-0.6217996416296662,1.062272716368952,-0.19763000161181274,0.20271888830710502,-1.0341435200983862,0.8052387049686346,0.23382980260812616,0.07382495181389055,-1.3535742148207388,1.620396832101557,,,1.034391176744914,1.3020106817835146,-0.887029732648022,0.493298235479626,-0.1347495418426541,0.07201169741029367,-0.7135649001701729,0.5123993054038749
PP_0690,-0.3982313660511014,0.7233630188739681,-0.6440575333869217,2.7730766993048173,-0.7573127980416734,3.903058940056251,0.10934616122259333,0.14031864532852986,-0.5144731315002883,0.5263164918097606,,,-0.47349507935377744,1.7457563150874353,-0.6797018397326047,1.4806904541125216,-0.3142167447143244,0.6704517032015915,-0.8301601292915644,1.3377785187594473
PP_0691,0.8795262565270932,0.6649147523706519,1.0346907861032733,2.29190219850723,1.2423402821609473,1.9957280488300198,-0.42282407055099613,0.5085658583071617,0.9056437011764282,0.5006781006435459,,,0.5673555566378489,1.963248566533912,-0.06402530390065793,0.22202334272663193,1.462772579747423,1.8871834778811631,0.6644992952558646,0.4880799068001179
PP_0693,,,1.714882210387603,,0.03988895776859947,,1.2154183429012089,,1.0256302774568107,1.4109165337000462,,,,,2.0487306319180676,,,,,
PP_0719,0.7556916554870943,2.0803148970523897,0.32404359864487775,1.0049268997717447,0.45233789362482124,0.6577126096124335,0.5716099661789557,1.127862235781111,1.2393705543244118,0.8740711096369205,,,0.8848694694344428,2.1243933345356627,0.6816018743460662,2.2368669800175986,0.49436853171260836,2.0258042716490374,0.42141091017891086,1.2920090428105293
PP_0720,,,0.7287198747762755,,0.1321174034811343,,,,,,,,0.45021333098034916,,,,,,-0.09990638466614143,
PP_0721,-1.2699908811938605,3.0890469654320776,0.642509559257424,2.4442508015462825,0.5124049252352703,1.920487832633011,-0.5566495023578134,0.6741693806633401,0.02062206648584198,0.028668944210702325,,,1.3242130769833622,2.0084109477392142,0.3594464106831914,0.4228048026548645,-0.6549151740526318,2.2800992113262257,0.7725787386630965,0.9482047261991429
PP_0722,0.5402868084275481,2.313847596772114,0.011967512381668936,0.031253397758729096,0.063463267180106,0.24508063085988402,0.8540327608214435,2.195064797116288,0.9608659211608077,2.0931821903000984,,,0.32321495381548154,2.2940840848090964,0.6940044360846297,1.5670216241391688,0.5742665441781931,2.1841005103682773,0.33364005792948287,2.266942436438567
PP_0725,-0.17825635034964424,0.6730316620301788,,,,,-0.6901059781697534,,1.1020832234375113,0.46785460058975226,,,1.2534408289983137,,-1.1709151414289771,,0.3977101025548774,0.3767849391308178,-0.08343143887473958,
PP_0733,-0.6889173231440887,1.2036048486788062,1.2018472813060976,0.8367722634367974,1.1078021047503572,,-0.40603142586760194,0.7261016159097978,-0.8682044184902266,0.6199465822002664,,,,,-0.6528479059116026,0.8096890340093025,-0.40485792330209514,0.6779041108251971,,
PP_0735,,,1.1155604188357662,1.5759397490139737,0.9377958218635906,0.745212285979763,,,,,,,0.003851070296701464,0.0020436256101608774,,,,,1.0232069991214754,2.1633944517169112
PP_0746,-0.44818532474445144,1.3435185123071662,-0.19907542675382472,0.3177319513194701,-0.25462090464201387,0.8905310554032723,-0.27859159875799805,0.8011252641948385,0.31897549774502465,0.6917731049956031,,,0.04193614385022162,0.1550510150700175,0.12103854337964487,0.34106278727401024,-0.29738094556492917,1.2125807366257007,0.1688613434543931,0.5440675250071795
PP_0751,1.1657188846236954,3.0847101907272765,,,3.7604782555822673,2.2475078627680047,1.2384079682913292,1.9411163074145699,0.706808242060014,2.1574305595760164,,,,,2.257901240940372,,1.2174443079687625,4.541554106683825,,
PP_0753,0.17331880298020574,0.9641281710233821,0.5631941255719163,2.4132987631866443,0.4467153064069634,2.0981888700854983,-0.11119617177665493,0.5524645091163672,0.7489151629383678,1.0099538454270789,,,0.31337636897881704,0.7632833166407746,0.3258681765939965,1.7104124250998023,0.12653959215831515,0.565665263331249,0.2871174989750772,0.979036011916132
PP_0756,,,,,0.40785355065783974,,,,,,,,,,,,,,,
PP_0759,0.9257504042380559,1.4907310696928833,1.3389939909556123,1.9432325664205916,2.4936895621003883,0.6796128064711948,1.175325305490326,2.399150995954539,3.216952985049157,,,,1.9664779779476083,1.937245085201715,1.4176018460747972,1.9557004456059424,1.1392324451936653,1.4839705047937575,2.1120737250472583,0.7535798890038029
PP_0762,,,-0.48383566863447647,0.1987973757042734,0.11104412798319109,0.07675588976642449,,,,,,,-1.8116845438936966,3.219290750239077,,,,,-1.691586872805713,
PP_0763,0.7774157232519759,1.9226484432873268,-0.05436988015208911,0.08456191442201304,-0.2477935933355854,0.3808246623208986,-0.544348102962456,1.2910705038773316,0.26862385267058686,1.224703354955484,,,-0.5762025197898419,1.1988280546842818,-0.6001500418901445,0.9257985025658402,0.10107650680432821,0.3120522202730409,0.19377495009482137,0.2639969620471594
PP_0765,2.47244691923615,1.1662005921693113,1.2410877026916387,0.9711849074688907,1.0570211741625275,0.7946214463692511,3.080173600070309,1.1632243103467734,2.7821181658174288,,,,1.9360264815442485,0.9697521928009658,1.012303325997134,,1.6022794179470214,1.0349885078673757,1.5250971058566805,2.3394532765896696
PP_0766,-0.8407413460192029,2.2172098346171563,-0.8024524802790804,2.248018762243273,-0.40029701742490054,1.0534703025465832,-1.081160492083332,4.595945931302006,-1.334694822939163,1.532130755641664,,,-0.6318872037107024,0.6721150557030433,-1.3680369297026127,1.71148368451909,-0.579032344802375,1.3324133575103896,-0.5629124408097361,1.377183501797485
PP_0768,0.5355982389318557,1.2760928714467175,-0.10777753178137282,0.1588771221563005,-0.5130935051215629,0.9867648511212507,0.3056772069158251,0.26732384042890495,0.7467992393204277,0.9583217223548388,,,-0.19459005405795346,0.567968726599361,0.23699607893987537,0.19436690417901822,0.010618388670663892,0.019085030220231915,-0.09808355016867412,0.17715044561672538
PP_0772,,,-0.3641934479218419,0.24494340410101959,0.1189956924792683,0.2178047634734127,,,,,,,-1.124578576593521,1.9717209855842022,,,,,-1.744524432825828,1.5985294518199378
PP_0773,-0.6968717303469381,2.052784523736722,-0.28579366453293864,0.40230222822537104,0.13761484936419294,0.3520248094201851,-0.7298493418025639,2.5363708713720117,-0.2589211608226496,0.8946144880650236,,,-0.6066526565099879,1.429611052541751,-0.57198998926802,1.36868293702925,-0.6163402482049714,1.5761960257346863,-0.5631256833255526,0.8732858057406456
PP_0774,0.7061098964797116,1.2790337383628958,1.0187096284380315,0.7133718110082813,0.8509854069088837,1.045009038127469,0.5399446579486115,0.5902514332116771,1.0765395170036163,1.2302281046992105,,,0.06861253868827773,0.04398592654396306,1.1279678149608043,1.1777188034800536,1.1365627061531693,1.8533085744950843,1.1786361592063432,0.6071132580685142
PP_0777,-0.35525053687347147,1.0050826564738933,-1.1978611525447365,1.4552950995678233,-0.17206496616604675,0.1510926124916247,0.7377926806749041,0.958808523244489,0.7461424461238481,1.0442039236210954,,,-1.1436417283619857,0.5706660287668729,0.10039059869833133,0.08268408732327408,0.5325841358236268,0.6198077537021722,-0.2976971209415558,0.17501792995059345
PP_0786,0.40676384820514433,0.39924105733248066,1.3901310032575906,1.1782313083744917,1.2996667946523348,1.1415465589474634,0.5824043258406227,0.7027950896690316,0.4702934015372987,0.5277875214687199,,,2.06819948465904,3.5763417314376347,0.6663339685517262,0.6924118191622469,0.8190336232051342,0.8138719470884297,1.373982530357335,1.0703342476471098
PP_0787,0.8896583253935075,4.472002369258151,-0.5488503071523965,0.7040400252955741,-0.6906067066484312,0.7318392414300611,1.0571436388296929,1.7064856301219486,2.0752646672310284,,,,0.4287390123701174,,1.5502047899845623,1.9091027714699849,0.6015729969676243,2.6716589656164467,0.6102809250977899,0.255576928123145
PP_0792,-0.08602288691611314,0.02650809901008706,-1.332088703961321,0.7145851532979827,-0.5519361527988343,0.35197104736626955,-0.5533243244986327,0.18340525509317349,1.0948637786782687,0.9753079850060051,,,-1.4004199493382916,1.3244827155207548,0.9452190308272999,1.5519057186052652,-1.18673294675214,1.547116305860597,-1.358935020498531,1.1211944569687986
PP_0793,0.09938261935430158,0.5499056835427449,-0.7834316957035952,0.749208401385862,-0.28215229959836347,0.41896583065636134,-0.7122323529483475,0.7952700034585429,-0.06309757321651084,0.09084444932745527,,,-1.42921036260446,1.7399740197890812,0.16127385007729303,0.19215516454511938,-0.20769932769668528,0.40054703774279726,-0.7154598052507926,0.7070684541284242
PP_0794,1.3513932430438318,,0.2766263725919219,0.12897208248721406,-0.9485296180990654,0.9399179921224768,,,,,,,,,,,1.2881147535887982,0.7431512265349793,1.231623287715058,1.0702127305777833
PP_0797,1.351551376909906,1.5460644731690802,0.36355360247018936,,0.7885651297439275,2.6735216668375625,0.976022561606174,1.601806565484028,-0.45994579521152623,0.5934387424727318,,,1.4667230527042916,,0.697884878824065,1.0314883725269683,1.0646847192983866,2.440191539184992,,
PP_0799,,,-0.15001777373617448,,0.6191203044933498,1.2735255643766883,,,,,,,-0.28521523244506525,,,,,,0.6194537867345247,
PP_0812,,,2.645206288403777,,1.715735392886625,4.457729744792355,,,0.8995341162837915,1.237223250761945,,,1.5470016340757684,,2.2256803611429317,1.8109405681417972,,,0.30030217701305423,0.5225792525571937
PP_0813,-0.7030878280597378,0.32010255384333886,1.1754899908897474,,1.6500358312288261,1.9794791334795385,-1.747124005502502,0.8141042661893504,-1.8420797379713933,2.1205778564928544,,,0.8710022747017024,1.3209681760318108,-1.2265532036488092,3.1197181143647614,,,-0.7580692678960502,1.9099031946584943
PP_0817,-0.17730100156318632,1.587354434784843,0.09954161567498303,0.06633410919126895,0.015033835056569966,0.008496308776201717,-0.7294123098881136,1.3509360868054041,-0.6160361952375963,1.6405903714563415,,,-0.42560188256221954,0.5203742400763043,-0.9137510133519273,2.085839264408575,-0.6999030011072866,2.8609972916827204,-0.13453993450638696,0.2728873597355871
PP_0824,-0.29744568057812065,0.3359903438492225,0.7027825213712267,1.031898108638398,0.7702999527964757,0.872089374344979,-0.30735232628234554,0.4653353675384804,0.27784985922033556,0.33421985836063817,,,0.18177962897526614,0.21420687446694958,-0.46945464675628007,0.7004046869935132,-0.32321000439510805,1.1507325451371846,-0.3814748311094472,0.5428021586776378
PP_0833,1.2075127761745112,2.0487937830262286,0.13100939454375576,,1.8434862573612214,2.1212050251478303,0.15866169366090646,0.2236563838990349,1.6913013155639582,2.0111539955605124,,,1.2169900844642285,,0.9520379287199543,1.0857971757770022,1.2416894290683784,0.9148119739864707,1.3543737832800762,1.0104006200010136
PP_0835,0.36924821230246985,1.0583971358916384,-0.3613195761051866,0.5141190133185506,-0.3311487031055405,0.6244242069879508,-0.09473648432377728,0.1283189521434175,-0.1888470691195771,0.2706467167481052,,,-0.5146377510606559,1.2298388287968673,0.04857101563047969,0.09695972266216436,0.6017382712267486,0.9784347250482002,-0.39913489122500967,0.8598706598370686
PP_0836,-0.3423570541697854,0.3842353344532934,-0.9762249199992281,0.5498171619601917,-1.075902124497166,1.9770554473019226,-0.6797217640718285,1.5078965738283534,-0.4254954905395361,0.9529098854473795,,,-1.8446808322290051,2.1179430732038624,-0.4138814269534706,0.5714207723830088,-0.6330287496682667,1.0153556237125998,-1.4793321284977428,2.9229598005609474
PP_0837,-1.4612795258205735,3.7264269559285816,-2.079327005300053,2.510818938627525,-1.9480957046665621,3.8062596918435774,-1.7106879588858455,2.4443874226723024,-0.9077345381456634,1.742688311498358,,,-1.452233168349014,1.3774134966666856,-1.0421611538367161,1.5719730145105555,-1.3422069971999697,2.64335272456944,-1.8039737168479537,2.982459417103108
PP_0838,-0.33240811178131385,1.5871899917894363,-0.24625706278488177,0.6155997873273164,-0.11155451870094223,0.1662076161723183,0.06590539157884538,0.1103206645830489,0.3178019213569265,0.2634526133574637,,,-0.5803559228389696,2.0649545109367824,-0.009674136371385233,0.03162590538143595,-0.36603473010173826,0.6434501733956947,-0.2941814312604042,2.2035093668597585
PP_0840,0.8436096705961887,0.9161803475226395,0.5120694426594568,0.2645864585117206,-0.0797279106018841,0.09532947629280095,0.10173922693796753,0.06885437552810773,0.12029533972710606,0.09059983715207667,,,1.1123576798700239,0.6655753069788497,0.1501751053593226,0.11606057365519915,-0.20493457109811666,0.1683318442482248,0.7886584989445903,0.8858725577308618
PP_0842,0.1456706588898871,0.38710427481808357,-0.13972136044827094,0.5179280536216586,0.2554585811032863,0.5595901918684544,-0.1639748224819239,0.1538513068377868,-0.26342840575513954,0.19352689735081044,,,-0.1011346513042696,0.14760342334454538,0.10519934617871285,0.08821147781969459,0.045123594661027,0.06425025727896404,-0.1757034244962185,1.6956390706409872
PP_0846,0.1770109645632758,0.17618923408950987,-1.3216929081470519,1.1662835530946716,-0.27464847089033123,0.14672682456900574,-0.9800363414527316,0.8699527241556663,0.09336599413760109,0.08564098668037709,,,-1.7786134645160816,1.9278478143782682,-0.27220684000151646,0.30573766415577625,-0.644279319163231,2.098740282116044,-1.303464394729123,1.246750805923384
PP_0849,-0.7551559356472408,1.3580630570611354,0.9410169148057959,3.2472976314677564,0.5010229957260071,0.889275486857528,0.35885956028270133,0.6965197262626885,-0.8548720132346956,1.6072834070694146,,,0.6761018194543044,1.3022882735859342,-0.19412428084184588,0.5539426613912383,-0.6289425434651359,1.2566524650461512,0.4447793360347369,2.1460367377342533
PP_0852,0.5675277701867525,0.8987720918816133,0.09203981388274991,0.052708222579204496,0.32258707891282257,0.7446406854483374,0.46363233202156795,0.7098123800165936,1.3980889080638665,1.901820266440603,,,0.1295524163733895,0.18127079609457508,0.8902970733790406,1.278332324681411,0.6209563493625229,1.0197464173620143,1.0258787387470352,1.699515468896893
PP_0853,0.035184331644931954,0.03610369298631893,-0.5065512119267488,2.349772424961723,-0.3577444665650669,0.759774247894551,-0.449147089917739,1.9556000221466776,0.5456641541895245,0.501945135536565,,,0.10456405793298855,0.08247988643400406,0.32334174276676003,0.4143382685036973,0.1619925025925656,0.17777549928643105,-0.18489008790658845,0.6221777970469267
PP_0854,0.3188916110431221,3.2348878124439207,-0.19148017113724242,0.42965433864161334,-0.01661505629158572,0.044359428893789576,0.19088531708614195,0.731867195494833,0.5189756420710526,1.537167107780192,,,-0.10924195219835989,0.20954201866231748,0.4424698168621471,2.889101757726399,0.19579399713621526,1.869016947329237,-0.22586199651803002,1.649126633562683
PP_0855,-1.3982903321493845,2.2927135111661214,-2.6226647825853107,1.115882548470578,-2.158289541442771,0.9550194732311272,-2.7272209442139825,4.622781507665596,-2.2788126549826235,2.037946671037209,,,-1.0426441115120495,1.7924772070817785,-2.555594284562809,3.2400432414787304,-1.7644211534944891,0.8582084589404508,-1.3339135472384134,0.8363760840402444
PP_0856,-1.0789309737599215,2.0012244943716726,-0.9236937933348031,1.4444369168470943,-0.8134274612423278,2.6213240922183267,-0.9315749545894139,1.9288088639488583,-0.6438542534255326,1.0024733117636198,,,-1.0507652138172523,2.0141827883148475,-1.5151861720374193,3.7824754583069145,-1.0585180922919024,2.045961042055165,-0.7470631202040546,3.5843805718670825
PP_0857,0.0326159338813368,0.3213657435946134,-0.44945684883505654,0.7318313955112775,-0.4636073142496071,0.6547255591806121,-0.4625140377305746,0.7099978478634474,0.6052656577079214,1.3247586235707216,,,-0.6394081396606135,0.4995480533093145,0.2802855267850884,1.7472981655090565,-0.7426069777733714,0.9682745625355399,-0.18337033480342763,0.1284061826869997
PP_0858,-0.02957749393467799,0.03727928874950242,0.13770489595783608,,0.7006960568558868,,0.37402316442514894,0.4354878935072787,0.3598859315610483,0.23886861891271186,,,1.2594173517724694,,0.15095000081806267,0.21076614720517703,0.3530498470762467,0.3881716510335922,0.436059196334079,
PP_0859,1.6274792569791008,1.3678781586568924,1.0174513598585238,,0.3130901921934503,1.2767074103210232,0.2332113860376332,0.17308658632819174,1.2686104095230575,,,,,,1.5585331998335032,1.0633460338070557,0.5604355685986767,0.8127791353326782,1.0520238414208385,1.4918296142784961
PP_0864,0.7707554819423497,0.4290514237478818,0.7342396959821289,0.9776948019397618,0.9003300509593718,0.7340151236606244,1.3112992496997182,1.0327241320993237,1.6294429441657723,0.7021829337490341,,,0.35378810038739517,0.2951106455243049,0.5454354252169421,0.7412150521387296,0.8523764805340841,0.841200944176173,0.5409156725780322,0.47801893601385653
PP_0868,-1.6461303893657502,,0.6830760112759661,,,,,,,,,,1.674740311755945,,-0.651309008375304,,,,0.6813090957943846,
PP_0872,-1.1284619810051868,1.672662754029584,0.2082961982946646,0.191496133206645,-2.185052721533043,0.3523200826821458,-0.3431694808675299,0.4853540797209254,0.2241580768410703,0.3469238236889071,,,-2.247650321894803,0.3502964490899977,-0.6912781624967463,0.9879217195961143,-1.0323377961290647,2.5318636180246816,-2.3083204949254155,0.3275100198483858
PP_0879,,,0.5904863978919939,1.1910473841288953,0.22833853760617984,0.6235983022177508,,,,,,,,,,,,,,
PP_0883,,,1.0304308495053218,,,,,,,,,,,,,,,,,
PP_0885,1.2353344527547385,2.464966414609516,1.5704022331660779,2.366838490392426,1.2294148795138138,3.304827830550204,0.4259069514288632,1.2213532457910357,1.7005696312397127,2.9017720001806797,,,1.178920725547559,1.367835424894872,0.765041972479195,2.432527352055614,0.9921900083444005,3.114890385313419,1.1749465127477212,1.4361492128892774
PP_0886,,,0.4762245622834012,0.6335135115916823,-0.41892796097764246,,-0.6353126777729066,0.8750278898312661,0.5392863001282019,,,,0.5901641426135928,0.44360826936502634,,,0.8298322479919771,,-0.38894167994532586,0.9734677868622019
PP_0891,,,,,-0.8920740795686564,,,,,,,,,,,,,,,
PP_0897,0.5803272606029302,1.9115911478041034,0.0158195131554148,0.03933845176901479,0.11610889432716506,0.6894335234467347,1.0692999370799376,1.5443019854408342,0.5688930232070586,1.3465495182355753,,,0.041320177698075514,0.14449599182640688,0.3870240581155695,1.5604038370037325,0.522006811115221,1.782063195122263,0.35927040166032864,1.2527108541546648
PP_0909,-0.09270180145546879,0.23288095718908666,-0.29939041448454645,0.5663481949860184,-0.46718305368021734,0.6024708704041787,0.28721553910722686,0.24367148814935075,-0.6386379318356996,0.23279956873217,,,0.24491937519589632,0.6545287236776418,-0.11871460336650189,0.21046434042494092,-0.26842089145447245,1.1606020979253249,-0.21131736971754966,0.16973264509572472
PP_0913,-1.2080503506446731,3.034387954781462,-0.6883437403420003,3.4288590277855953,-1.1961811415185664,3.456676141516706,-2.277353000091168,1.4011948162884251,-2.6078833434040645,1.4602310507719767,,,-2.046653605714954,2.3059835773261255,-2.907896053250307,1.6817074558148002,-2.0539783206514186,1.8410124607257983,-0.8416971487878601,1.371011147262156
PP_0914,-1.5713612546503701,0.7482965337835442,-0.8928058043169166,1.0993208992725154,-1.8712049264464474,3.2810326287884664,-1.859602197876401,0.9679085483160106,-1.189608567175828,0.29454344039903635,,,-1.7553916550726876,1.7748236744076256,-1.5568652644439391,0.700931480846295,-1.8860163866415658,1.2666897588883934,-0.9417988797634713,1.3621706117463177
PP_0915,-2.6950114067407602,4.445065412059953,-1.419631657591478,1.9307451676064327,-0.7366352598515691,1.4961538048974297,-2.2004930502571782,0.6661437281863324,0.4338798627755738,0.3902222994615584,,,-1.8278915773843842,4.731896339199588,-1.1217885708432658,1.0817477017732195,-0.3781567680924578,0.49636124791567715,-1.2735799014376346,1.341910292550896
PP_0920,,,,,,,,,,,,,,,,,0.2748636922673692,0.3982740104369884,,
PP_0930,0.44296409965781036,2.4057867844682277,1.1738588295698804,1.915532819361799,0.6630144250050347,1.2041449771192263,0.17116857381530948,0.230625483793888,0.6383408497376832,0.9086843965975361,,,0.6697536585368054,1.487147399016988,0.6266154693043395,1.524853048126129,0.48936411044682315,1.041365005813908,0.5493354854748096,1.319877071850572
PP_0931,1.0357883220610278,1.809653546898035,0.010204420797267157,0.017055567783232816,-0.22299616777233955,1.1887617292979928,0.6608455927667709,0.9191594021670308,1.100367674848645,1.3960243568875144,,,0.1668524811474435,0.27013414973434763,0.9443441694426309,1.8294400578814418,0.47719397060809576,0.6917755945848152,-0.09400618226571389,0.528340038485818
PP_0933,-0.24403811123569893,2.7352496036657894,0.3939859969287533,1.6883883085558875,0.21452638064302415,0.7485000698249755,-0.2832966228133936,0.5391370780495941,-0.17027357012781724,0.8941749992601927,,,0.10003912041391663,0.38615962515367525,-0.255188665407109,0.8965969521925378,-0.30832672271457834,1.324868911314911,0.27934142650049804,1.4784384973006708
PP_0934,-0.1480006040251746,0.08212803702599829,0.7645988504321894,1.3499165913143363,0.6008356940697263,0.8038040060251856,-0.2251598754179032,0.12263481977888487,,,,,,,1.0032649570745162,,0.13980804650521944,0.11764928698811469,0.7482850297890805,
PP_0937,-1.9231529199425057,1.4936086276173508,-1.8087097282806657,2.0745993549731896,-1.4012445859830267,2.0502816502138086,-1.7776671621397906,,-1.794825354418488,1.4722314246848576,,,0.9446661175569953,0.7785910660448327,-1.270826151882619,1.730118057733284,-0.46139499248401444,0.7195463379856629,-2.124214057628373,2.0612583950664587
PP_0939,,,1.253727773667693,1.1953977150166513,1.226294548101654,1.174980107921509,,,,,,,0.5777429575882554,0.32082963312676127,,,,,0.5568794362318477,0.2600492173231477
PP_0940,-0.14917236238709153,0.1617841150095234,0.2849509053648464,0.24827648579342937,0.4114183542243654,0.8249841647555977,-0.6485327094864511,1.1949595231803,-0.536820457219775,1.3654305294663094,,,0.41425688757189894,0.6313711100224259,-0.3668988020630417,1.858821875501194,-0.47611061544003513,1.021023093893056,0.25474034453442806,0.3015581793146977
PP_0941,-1.720788599170165,1.6212964774134597,0.19811300035799645,0.07148544301713795,1.0477590981613294,0.7690594826217195,-1.5448779203260494,1.7420852961082625,-1.4928026846428015,1.1869813060124574,,,,,-0.9899394146847866,2.1703504813522603,-1.268108024535099,1.8746442547865236,1.1179349327863317,0.7244929407836567
PP_0942,-1.095322302750777,3.4808493936340374,-0.3058753369350034,0.1489616542430277,-0.6500217448725435,0.2899565863282021,-0.7814300968733748,0.848859880634001,-0.545839424358042,0.6146737758242453,,,-0.6539680115245461,0.7362667464648965,0.4048403996478171,0.6375595683807569,-0.3718242416948198,0.3397646909579179,0.009644447584207785,0.01062794999393939
PP_0949,0.031364607966258645,0.042435725281443404,0.6845463979588404,0.780196499016757,0.24953430918428712,0.26341046889624964,0.4470741063220091,0.2821780829071941,0.013324826597406846,0.01221158855014587,,,-0.32093183142942155,0.5649115525595267,0.5381872301461269,0.7463088833432908,0.799730832638889,0.9562279176216804,-0.18979754895835416,0.3502812826359881
PP_0952,0.68469378947817,0.5965902822245752,0.0801220343282383,0.04378341904114591,-0.5488673901928535,0.43512299287397077,-0.3028166895774122,0.3050287519101389,0.7528899626349589,0.9488583046330821,,,-0.9977602638075468,1.5455173786008942,0.7354551686691094,0.5169616741129149,-0.3871679367495246,0.8707227682962388,-0.6846418750329359,0.5419839005991607
PP_0953,-0.8801588283116432,1.040530098541491,-0.31185044891629926,0.6980559785348842,0.08785381577986476,0.08766121813192587,-0.0016739797086416746,0.0028170714775184263,0.298075469091899,0.9636932238484963,,,0.9839808674080819,1.9791768587885912,0.4861373713083648,2.2084780327570956,-0.07360470912517901,0.06702759326119637,0.283953964294229,0.3394453637255011
