cid:12988
sp|Q88F81|Q88F81_PSEPK Fpva
sp|Q88F95|Q88F95_PSEPK Pp_4203
sp|Q88F96|Q88F96_PSEPK Pp_4202
sp|Q88F97|Q88F97_PSEPK Pp_4201
sp|Q88F98|Q88F98_PSEPK Pp_4200
sp|Q88F99|Q88F99_PSEPK Pp_4199
sp|Q88FA0|Q88FA0_PSEPK Pp_4198
sp|Q88FA1|Q88FA1_PSEPK Pp_4197
sp|Q88FA4|Q88FA4_PSEPK Glta
sp|Q88FA5|Q88FA5_PSEPK Sdhc
sp|Q88FA6|Q88FA6_PSEPK Sdhd
sp|Q88FA7|Q88FA7_PSEPK Sdha
sp|Q88FA8|Q88FA8_PSEPK Sdhb
sp|Q88FA9|Q88FA9_PSEPK Kgda
sp|Q88FB0|Q88FB0_PSEPK Kgdb
sp|Q88FB1|Q88FB1_PSEPK Lpdg
sp|Q88FB2|SUCC_PSEPK Succ
sp|Q88FB3|Q88FB3_PSEPK Sucd
sp|Q88FB9|HTPG_PSEPK Htpg
sp|Q88FC0|Q88FC0_PSEPK Pp_4178
sp|Q88FC3|Q88FC3_PSEPK Fabb
sp|Q88FC4|FABA_PSEPK Faba
sp|Q88FC9|GPDA_PSEPK Gpsa
sp|Q88FD1|Q88FD1_PSEPK Sixa
sp|Q88FD5|Q88FD5_PSEPK Pp_4163
sp|Q88FE7|Q88FE7_PSEPK Pp_4150
sp|Q88FE9|Q88FE9_PSEPK Pp_4148
sp|Q88FF0|Q88FF0_PSEPK Pp_4147
sp|Q88FF3|GLO2_PSEPK Glob
sp|Q88FF8|CHRR_PSEPK Pp_4138
sp|Q88FG5|Q88FG5_PSEPK Nuon
sp|Q88FG6|Q88FG6_PSEPK Nuom
sp|Q88FH0|NUOI_PSEPK Nuoi
sp|Q88FH1|NUOH_PSEPK Nuoh
sp|Q88FH2|NUOG_PSEPK Nuog
sp|Q88FH3|Q88FH3_PSEPK Nuof
sp|Q88FH4|Q88FH4_PSEPK Nuoe
sp|Q88FH5|NUOCD_PSEPK Nuoc
sp|Q88FH6|NUOB_PSEPK Nuob
sp|Q88FH7|NUOA_PSEPK Nuoa
sp|Q88FI0|Q88FI0_PSEPK Acea
sp|Q88FI2|Q88FI2_PSEPK Pp_4114
sp|Q88FI4|EFG2_PSEPK Fusb
sp|Q88FI6|Q88FI6_PSEPK Pp_4109
sp|Q88FJ1|Q88FJ1_PSEPK Pp_4104
sp|Q88FR6|Q88FR6_PSEPK Pp_4017
sp|Q88FR7|Q88FR7_PSEPK Purb
sp|Q88FR8|HFLD_PSEPK Hfld
sp|Q88FR9|MNMA_PSEPK Mnma
sp|Q88FS0|Q88FS0_PSEPK Pp_4013
sp|Q88FS1|Q88FS1_PSEPK Pp_4012
sp|Q88FS2|Q88FS2_PSEPK Icd
sp|Q88FS3|Q88FS3_PSEPK Cspd
sp|Q88FS5|Q88FS5_PSEPK Clpa
sp|Q88FS7|LFTR_PSEPK Aat
sp|Q88FS8|FTSK_PSEPK Ftsk
sp|Q88FS9|LOLA_PSEPK Lola
sp|Q88FT2|SYS_PSEPK Sers
sp|Q88FT3|CYSG_PSEPK Cysg
sp|Q88FT9|Q88FT9_PSEPK Dsre
sp|Q88FU4|Q88FU4_PSEPK Pp_3988
sp|Q88FW9|NHAA2_PSEPK Nhaa2
sp|Q88FX0|Q88FX0_PSEPK Pp_3957
sp|Q88FX6|Q88FX6_PSEPK Pp_3950
sp|Q88FX8|NICB_PSEPK Nicb
sp|Q88FY0|NICR_PSEPK Nicr
sp|Q88G02|Q88G02_PSEPK Pp_3924
sp|Q88G03|Q88G03_PSEPK Pp_3923
sp|Q88G04|Q88G04_PSEPK Pp_3922
sp|Q88G17|Q88G17_PSEPK Pp_3909
sp|Q88G22|Q88G22_PSEPK Pp_3904
sp|Q88G25|Q88G25_PSEPK Pp_3901
sp|Q88G86|Q88G86_PSEPK Pp_3839
sp|Q88G91|Q88G91_PSEPK Pp_3834
sp|Q88G93|CSRA_PSEPK Csra
sp|Q88G98|Q88G98_PSEPK Pp_3827
sp|Q88GA0|Q88GA0_PSEPK Pp_3825
sp|Q88GA4|Q88GA4_PSEPK Galu
sp|Q88GA5|Q88GA5_PSEPK Gor
sp|Q88GB8|Q88GB8_PSEPK Pp_3806
sp|Q88GE6|Q88GE6_PSEPK Proc-1
sp|Q88GE9|Q88GE9_PSEPK Pp_3775
sp|Q88GF6|Q88GF6_PSEPK Pp_3768
sp|Q88GF8|Q88GF8_PSEPK Gloa
sp|Q88GF9|Q88GF9_PSEPK Pp_3765
sp|Q88GG3|Q88GG3_PSEPK Pp_3761
sp|Q88GG6|Q88GG6_PSEPK Pp_3758
sp|Q88GG7|Q88GG7_PSEPK Pp_3757
sp|Q88GG9|Q88GG9_PSEPK Paah
sp|Q88GH0|Q88GH0_PSEPK Pp_3754
sp|Q88GI1|Q88GI1_PSEPK Pp_3742
sp|Q88GK0|Q88GK0_PSEPK Aspc
sp|Q88GL4|Q88GL4_PSEPK Pp_3707
sp|Q88GL5|Q88GL5_PSEPK Pp_3706
sp|Q88GL6|Q88GL6_PSEPK Pp_3705
sp|Q88GM2|Q88GM2_PSEPK Pp_3699
sp|Q88GM8|Q88GM8_PSEPK Pp_3693
sp|Q88GN0|Q88GN0_PSEPK Pp_3691
sp|Q88GP0|Q88GP0_PSEPK Pp_3680
sp|Q88GQ0|KATG_PSEPK Katg
sp|Q88GQ6|Q88GQ6_PSEPK Pp_3662
sp|Q88GR7|Q88GR7_PSEPK Pp_3651
sp|Q88GR8|Q88GR8_PSEPK Pp_3650
sp|Q88GR9|Q88GR9_PSEPK Pp_3649
sp|Q88GT8|Q88GT8_PSEPK Pp_3629
sp|Q88GU7|Q88GU7_PSEPK Pp_3620
sp|Q88GV5|Q88GV5_PSEPK Pp_3612
sp|Q88GV6|Q88GV6_PSEPK Pp_3611
sp|Q88GW4|Q88GW4_PSEPK Pp_3603
sp|Q88GX6|Q88GX6_PSEPK Pp_3591
tr|Q88GX7|Q88GX7_PSEPK
sp|Q88GY0|Q88GY0_PSEPK Tpx
sp|Q88GY1|Q88GY1_PSEPK Pp_3585
sp|Q88GY7|Q88GY7_PSEPK Pp_3578
sp|Q88GZ6|Q88GZ6_PSEPK Pp_3569
sp|Q88H07|Q88H07_PSEPK Pp_3558
sp|Q88H08|Q88H08_PSEPK Pp_3557
sp|Q88H15|Q88H15_PSEPK Pp_3550
sp|Q88H16|Q88H16_PSEPK Emra
sp|Q88H18|Q88H18_PSEPK Pp_3547
sp|Q88H19|Q88H19_PSEPK Pp_3546
sp|Q88H35|Q88H35_PSEPK Pp_3530
sp|Q88H38|Q88H38_PSEPK Pp_3527
sp|Q88H54|Q88H54_PSEPK Ilve
sp|Q88H56|Q88H56_PSEPK Pp_3509
sp|Q88H57|Q88H57_PSEPK Cobw
sp|Q88H61|Q88H61_PSEPK Pp_3504
sp|Q88H65|Q88H65_PSEPK Pp_3496
sp|Q88H69|Q88H69_PSEPK Acda
sp|Q88H70|Q88H70_PSEPK Pp_3491
sp|Q88H77|Q88H77_PSEPK Pp_3484
sp|Q88HB7|Q88HB7_PSEPK Pp_3443
sp|Q88HB9|Q88HB9_PSEPK Pp_3441
sp|Q88HC7|Q88HC7_PSEPK Hpd
sp|Q88HC9|Q88HC9_PSEPK Pp_3431
sp|Q88HE3|Q88HE3_PSEPK Gntp
sp|Q88HE4|Q88HE4_PSEPK Gnuk
sp|Q88HE5|Q88HE5_PSEPK Pp_3415
sp|Q88HF3|Q88HF3_PSEPK Pp_3406
sp|Q88HF5|Q88HF5_PSEPK Pp_3404
sp|Q88HH4|Q88HH4_PSEPK Pp_3384
sp|Q88HH5|Q88HH5_PSEPK Pp_3383
sp|Q88HH6|Q88HH6_PSEPK Pp_3382
sp|Q88HH7|Q88HH7_PSEPK Ptxs
sp|Q88HH8|Q88HH8_PSEPK Pp_3379
sp|Q88HH9|Q88HH9_PSEPK Kguk
sp|Q88HI0|Q88HI0_PSEPK Pp_3377
sp|Q88HI1|Q88HI1_PSEPK Kgud
sp|Q88HI7|Q88HI7_PSEPK Pp_3370
sp|Q88HJ2|Q88HJ2_PSEPK Pp_3364
sp|Q88HJ5|Q88HJ5_PSEPK Pp_3361
sp|Q88HJ7|Q88HJ7_PSEPK Pp_3359
sp|Q88HN7|Q88HN7_PSEPK Pp_3316
sp|Q88HV5|Q88HV5_PSEPK Pp_3248
sp|Q88HX6|Q88HX6_PSEPK Pp_3227
sp|Q88HZ0|Q88HZ0_PSEPK Pp_3212
sp|Q88I10|Q88I10_PSEPK Pp_3192
sp|Q88I13|Q88I13_PSEPK Coda
sp|Q88I15|Q88I15_PSEPK Codb
sp|Q88I16|Q88I16_PSEPK Pp_3186
sp|Q88I17|Q88I17_PSEPK Pet18
sp|Q88I28|Q88I28_PSEPK Pp_3174
sp|Q88I44|Q88I44_PSEPK Pp_3157
sp|Q88I46|Q88I46_PSEPK Pp_3155
sp|Q88I53|Q88I53_PSEPK Pp_3148
sp|Q88I55|Q88I55_PSEPK Pp_3146
sp|Q88I56|Q88I56_PSEPK Pp_3145
sp|Q88I61|Q88I61_PSEPK Pp_3140
sp|Q88I62|Q88I62_PSEPK Pp_3139
sp|Q88I66|Q88I66_PSEPK Pp_3135
sp|Q88I67|Q88I67_PSEPK Pp_3134
sp|Q88I71|Q88I71_PSEPK Pp_3130
sp|Q88I72|Q88I72_PSEPK Gale
sp|Q88I73|Q88I73_PSEPK Pp_3128
sp|Q88I74|Q88I74_PSEPK Pp_3127
sp|Q88I75|Q88I75_PSEPK Pp_3126
sp|Q88I91|Q88I91_PSEPK Pp_3108
sp|Q88I92|Q88I92_PSEPK Pp_3107
sp|Q88I93|Q88I93_PSEPK Pp_3106
sp|Q88I99|Q88I99_PSEPK Pp_3100
sp|Q88IA0|Q88IA0_PSEPK Pp_3099
sp|Q88IA4|Q88IA4_PSEPK Pp_3095
sp|Q88IA7|Q88IA7_PSEPK Pp_3092
sp|Q88IA8|Q88IA8_PSEPK Pp_3091
sp|Q88IB0|Q88IB0_PSEPK Pp_3089
sp|Q88IC0|Q88IC0_PSEPK Ppic-2
sp|Q88IC8|Q88IC8_PSEPK Pp_3071
sp|Q88ID2|Q88ID2_PSEPK Pp_3067
sp|Q88II0|Q88II0_PSEPK Pp_3019
sp|Q88IJ7|Q88IJ7_PSEPK Aroe-2
sp|Q88IN0|Q88IN0_PSEPK Pp_2969
sp|Q88IN1|Q88IN1_PSEPK Pp_2968
sp|Q88IQ2|Q88IQ2_PSEPK Pp_2947
sp|Q88IQ7|Q88IQ7_PSEPK Pp_2942
sp|Q88IR3|Q88IR3_PSEPK Pp_2936
sp|Q88IR6|Q88IR6_PSEPK Pp_2933
sp|Q88IR7|Q88IR7_PSEPK Pp_2932
sp|Q88IR9|Q88IR9_PSEPK Pp_2930
sp|Q88IS0|Q88IS0_PSEPK Nspc
sp|Q88IS1|Q88IS1_PSEPK Pp_2928
sp|Q88IS4|MQO3_PSEPK Mqo3
sp|Q88IT6|Q88IT6_PSEPK Hemb-1
sp|Q88IU2|Q88IU2_PSEPK Pp_2907
sp|Q88IU4|SYC_PSEPK Cyss
sp|Q88IU5|SYQ_PSEPK Glns
sp|Q88IU6|Q88IU6_PSEPK Ppib
sp|Q88IU7|LPXH_PSEPK Lpxh
sp|Q88IV9|Q88IV9_PSEPK Xtha
sp|Q88IW5|Q88IW5_PSEPK Pp_2884
sp|Q88IX3|Q88IX3_PSEPK Ampc
sp|Q88IY2|Q88IY2_PSEPK Pp_2867
sp|Q88J00|UREG_PSEPK Ureg
sp|Q88J03|UREE_PSEPK Uree
sp|Q88J05|URE2_PSEPK Ureb
sp|Q88J22|Q88J22_PSEPK Pp_2827
sp|Q88J43|Q88J43_PSEPK Pp_2806
sp|Q88J55|Q88J55_PSEPK Pp_2794
sp|Q88J56|Q88J56_PSEPK Pp_2793
sp|Q88J57|Q88J57_PSEPK Pp_2792
sp|Q88J58|Q88J58_PSEPK Pp_2791
sp|Q88JB0|Q88JB0_PSEPK Pp_2739
sp|Q88JG1|Q88JG1_PSEPK Pp_2688
sp|Q88JG2|Q88JG2_PSEPK Pp_2687
sp|Q88JG3|Q88JG3_PSEPK Pp_2686
sp|Q88JG4|Q88JG4_PSEPK Pp_2685
sp|Q88JG9|Q88JG9_PSEPK Pp_2680
sp|Q88JH0|Q88JH0_PSEPK Pp_2679
sp|Q88JH1|Q88JH1_PSEPK Pp_2678
sp|Q88JH2|Q88JH2_PSEPK Pp_2677
sp|Q88JH5|Q88JH5_PSEPK Qedh
sp|Q88JI0|Q88JI0_PSEPK Pp_2669
sp|Q88JI1|Q88JI1_PSEPK Pp_2668
sp|Q88JI3|Q88JI3_PSEPK Pp_2666
sp|Q88JI4|Q88JI4_PSEPK Agmr
sp|Q88JI5|Q88JI5_PSEPK Pp_2664
sp|Q88JI6|Q88JI6_PSEPK Pp_2663
sp|Q88JI7|Q88JI7_PSEPK Pp_2662
sp|Q88JJ3|Q88JJ3_PSEPK Pp_2656
sp|Q88JK1|Q88JK1_PSEPK Pp_2648
sp|Q88JK4|Q88JK4_PSEPK Mgtb
sp|Q88JR6|Q88JR6_PSEPK Pp_2583
sp|Q88JS3|Q88JS3_PSEPK Pp_2575
sp|Q88JU7|Y2550_PSEPK Pp_2550
sp|Q88JV2|Q88JV2_PSEPK Pp_2545
sp|Q88JW1|Q88JW1_PSEPK Pp_2536
sp|Q88JW9|Q88JW9_PSEPK Mety
sp|Q88K02|Q88K02_PSEPK Pp_2491
sp|Q88K05|Q88K05_PSEPK Pp_2488
sp|Q88K07|Q88K07_PSEPK Pp_2486
sp|Q88K17|Q88K17_PSEPK Pp_2476
sp|Q88K18|Q88K18_PSEPK Pp_2475
sp|Q88K19|Q88K19_PSEPK Pp_2474
sp|Q88K22|SYFB_PSEPK Phet
sp|Q88K23|SYFA_PSEPK Phes
sp|Q88K24|RL20_PSEPK Rplt
sp|Q88K25|RL35_PSEPK Rpmi
sp|Q88K26|IF3_PSEPK Infc
sp|Q88K27|SYT_PSEPK Thrs
sp|Q88K29|Q88K29_PSEPK Cspa-2
sp|Q88K30|Q88K30_PSEPK Pp_2462
sp|Q88K34|Q88K34_PSEPK Rbsk
sp|Q88K35|Q88K35_PSEPK Rbsr
sp|Q88K38|Q88K38_PSEPK Rbsb
sp|Q88K39|ASPQ_PSEPK Ansb
sp|Q88K43|Q88K43_PSEPK Pp_2449
sp|Q88K50|Y2442_PSEPK Pp_2442
sp|Q88K52|Q88K52_PSEPK Ahpc
sp|Q88K55|Q88K55_PSEPK Pp_2436
sp|Q88K67|Q88K67_PSEPK Pp_2424
sp|Q88K69|Q88K69_PSEPK Pp_2422
sp|Q88K95|Q88K95_PSEPK Pp_2396
sp|Q88KA3|Q88KA3_PSEPK Pp_2387
sp|Q88KA9|Q88KA9_PSEPK Pp_2381
sp|Q88KB0|Q88KB0_PSEPK Pp_2380
sp|Q88KB1|Q88KB1_PSEPK Pp_2379
sp|Q88KB2|NFUA_PSEPK Nfua
sp|Q88KB4|Q88KB4_PSEPK Cti
sp|Q88KB5|Q88KB5_PSEPK Meth
sp|Q88KB9|Q88KB9_PSEPK Cysi
sp|Q88KC0|Q88KC0_PSEPK Pp_2370
sp|Q88KC6|Q88KC6_PSEPK Pp_2364
sp|Q88KC9|Q88KC9_PSEPK Csuc
sp|Q88KD4|Q88KD4_PSEPK Pp_2356
sp|Q88KD5|Q88KD5_PSEPK Pp_2355
sp|Q88KE5|Q88KE5_PSEPK Pp_2345
sp|Q88KE9|Q88KE9_PSEPK Pp_2341
sp|Q88KF1|Q88KF1_PSEPK Acnb
sp|Q88KF2|Q88KF2_PSEPK Prpd
sp|Q88KF3|Q88KF3_PSEPK Pp_2337
sp|Q88KF4|Q88KF4_PSEPK Pp_2336
sp|Q88KF5|Q88KF5_PSEPK Pp_2335
sp|Q88KF6|Q88KF6_PSEPK Prpb
sp|Q88KF9|Q88KF9_PSEPK Pp_2331
sp|Q88KG0|Q88KG0_PSEPK Pp_2330
sp|Q88KG2|Q88KG2_PSEPK Cysh
sp|Q88KG3|Q88KG3_PSEPK Cysb
sp|Q88KG5|Q88KG5_PSEPK Pp_2325
sp|Q88KG6|Q88KG6_PSEPK Arof-1
tr|Q88KG8|Q88KG8_PSEPK
sp|Q88KH0|Q88KH0_PSEPK Pp_2320
sp|Q88KH5|GREB_PSEPK Greb
sp|Q88KI0|Q88KI0_PSEPK Pp_2310
sp|Q88KI1|Q88KI1_PSEPK Pp_2309
sp|Q88KI2|Q88KI2_PSEPK Pp_2308
sp|Q88KI3|Q88KI3_PSEPK Pp_2307
sp|Q88KI4|Q88KI4_PSEPK Pp_2306
sp|Q88KI5|Q88KI5_PSEPK Pp_2305
sp|Q88KI6|Q88KI6_PSEPK Pp_2304
tr|Q88KI7|Q88KI7_PSEPK
sp|Q88KI8|Q88KI8_PSEPK Lon-2
sp|Q88KI9|CLPX_PSEPK Clpx
sp|Q88KJ0|CLPP_PSEPK Clpp
sp|Q88KJ1|TIG_PSEPK Tig
sp|Q88KJ6|Q88KJ6_PSEPK Pp_2294
sp|Q88KJ8|Q88KJ8_PSEPK Pp_2292
sp|Q88KL3|Q88KL3_PSEPK Pp_2277
sp|Q88KM5|FOLD2_PSEPK Fold2
sp|Q88KN3|Q88KN3_PSEPK Aer-1
sp|Q88KP1|Q88KP1_PSEPK Pp_2249
sp|Q88KQ0|Q88KQ0_PSEPK Pp_2240
sp|Q88KQ2|Q88KQ2_PSEPK Pp_2238
sp|Q88KQ7|Q88KQ7_PSEPK Pp_2233
sp|Q88KR7|Q88KR7_PSEPK Pp_2223
sp|Q88KS0
sp|Q88KS2|Q88KS2_PSEPK Fadb1x
sp|Q88KS4|Q88KS4_PSEPK Fadax
sp|Q88KS5|Q88KS5_PSEPK Fadb2x
sp|Q88KT0|PHNW_PSEPK Phnw
sp|Q88KT1|PHNX_PSEPK Phnx
sp|Q88KV0|Q88KV0_PSEPK Pp_2189
sp|Q88KV2|Q88KV2_PSEPK Pp_2187
sp|Q88KV7|Q88KV7_PSEPK Pp_2182
sp|Q88KX0|DUSA_PSEPK Dusa
sp|Q88KX1|TAL_PSEPK Tal
sp|Q88KX3|Q88KX3_PSEPK Pp_2166
sp|Q88KX4|Q88KX4_PSEPK Pp_2165
sp|Q88KX5|Q88KX5_PSEPK Pp_2164
sp|Q88KX6|Q88KX6_PSEPK Vacj
sp|Q88KX8|Q88KX8_PSEPK Pp_2161
sp|Q88KX9|QUEF_PSEPK Quef
sp|Q88KY3|Q88KY3_PSEPK Lole
sp|Q88KY4|LOLD_PSEPK Lold
sp|Q88KY7|Q88KY7_PSEPK Pp_2152
sp|Q88KY8|STHA_PSEPK Stha
sp|Q88KZ0|Q88KZ0_PSEPK Gap-2
sp|Q88KZ1|Q88KZ1_PSEPK Mfd
sp|Q88KZ2|Q88KZ2_PSEPK Pp_2147
sp|Q88KZ4|Q88KZ4_PSEPK Nagz
sp|Q88KZ5|Q88KZ5_PSEPK Pp_2144
sp|Q88KZ8|Q88KZ8_PSEPK Pp_2140
sp|Q88KZ9|Q88KZ9_PSEPK Topa
sp|Q88L00|Q88L00_PSEPK Pp_2138
sp|Q88L01|FADA_PSEPK Fada
sp|Q88L02|FADB_PSEPK Fadb
sp|Q88L05|Q88L05_PSEPK Pp_2132
sp|Q88L06|Q88L06_PSEPK Pp_2131
sp|Q88L08|Q88L08_PSEPK Pp_2129
sp|Q88L09|Q88L09_PSEPK Chev-2
sp|Q88L12|YEGS_PSEPK Pp_2125
sp|Q88L14|Q88L14_PSEPK Moea
sp|Q88L15|Q88L15_PSEPK Moab-1
sp|Q88L16|Q88L16_PSEPK Pp_2121
sp|Q88L18|Q88L18_PSEPK Pp_2119
sp|Q88L20|PDXB_PSEPK Pdxb
sp|Q88L24|Q88L24_PSEPK Acna
sp|Q88L25|Q88L25_PSEPK Aer-2
sp|Q88L28|Q88L28_PSEPK Pp_2107
sp|Q88L30|Q88L30_PSEPK Pp_2105
sp|Q88L36|Q88L36_PSEPK Pp_2099
sp|Q88L37|Q88L37_PSEPK Dacb
sp|Q88L39|RLMKL_PSEPK Rlml
sp|Q88L40|PYRD_PSEPK Pyrd
sp|Q88L41|Q88L41_PSEPK Pp_2094
sp|Q88L46|Q88L46_PSEPK Oprf
sp|Q88L48|Q88L48_PSEPK Cmpx
sp|Q88L50|Q88L50_PSEPK Cmax
sp|Q88L51|RRAAH_PSEPK Pp_2084
sp|Q88L53|Q88L53_PSEPK Ppsa
sp|Q88L54|PSRP_PSEPK Pp_2081
sp|Q88L55|Q88L55_PSEPK Pp_2080
sp|Q88L76|Y2059_PSEPK Pp_2059
sp|Q88L82|Q88L82_PSEPK Pp_2053
sp|Q88L83|Q88L83_PSEPK Pp_2052
sp|Q88L99|Q88L99_PSEPK Pp_2036
sp|Q88LA3|Q88LA3_PSEPK Pp_2032
sp|Q88LB0|Q88LB0_PSEPK Sbcd
sp|Q88LB1|Q88LB1_PSEPK Sbcc
sp|Q88LB4|Q88LB4_PSEPK Pp_2021
sp|Q88LB5|Q88LB5_PSEPK Pp_2020
sp|Q88LB8|Q88LB8_PSEPK Pepn
sp|Q88LB9|Q88LB9_PSEPK Pp_2016
sp|Q88LC3|NADK_PSEPK Nadk
sp|Q88LC7|Q88LC7_PSEPK Fadh
sp|Q88LC8|Q88LC8_PSEPK Pp_2007
sp|Q88LC9|Q88LC9_PSEPK Pp_2006
sp|Q88LD4|Q88LD4_PSEPK Metz
sp|Q88LD5|Q88LD5_PSEPK Purf
sp|Q88LD7|Q88LD7_PSEPK Pp_1998
sp|Q88LD8|Q88LD8_PSEPK Folc
sp|Q88LD9|ACCD_PSEPK Accd
sp|Q88LE1|Q88LE1_PSEPK Pp_1993
sp|Q88LE2|Q88LE2_PSEPK Pp_1992
sp|Q88LE4|Q88LE4_PSEPK Asd
sp|Q88LE5|LEU3_PSEPK Leub
sp|Q88LE6|Q88LE6_PSEPK Pp_1987
sp|Q88LE7|LEUD_PSEPK Leud
sp|Q88LE8|LEUC_PSEPK Leuc
tr|Q88LF1|Q88LF1_PSEPK
sp|Q88LF6|SYE_PSEPK Gltx
sp|Q88LF9|UVRB_PSEPK Uvrb
sp|Q88LG1|Q88LG1_PSEPK Tyrb-1
sp|Q88LG2|Q88LG2_PSEPK Pp_1971
sp|Q88LG5|Q88LG5_PSEPK Pp_1968
sp|Q88LG6|Q88LG6_PSEPK Pp_1967
sp|Q88LH3|Q88LH3_PSEPK Pp_1959
sp|Q88LL4|Q88LL4_PSEPK Fabf
sp|Q88LL5|ACP_PSEPK Acpp
sp|Q88LL6|Q88LL6_PSEPK Fabg
sp|Q88LL7|Q88LL7_PSEPK Fabd
sp|Q88LL9|RL32_PSEPK Rpmf
sp|Q88LM0|Q88LM0_PSEPK Pp_1910
sp|Q88LM1|Y1909_PSEPK Maf-2
sp|Q88LM2|Q88LM2_PSEPK Pp_1908
sp|Q88LM4|Q88LM4_PSEPK Rne
sp|Q88LM5|MURB_PSEPK Murb
sp|Q88LM7|KDSB_PSEPK Kdsb
sp|Q88LM8|Y1901_PSEPK Pp_1901
sp|Q88LN0|Q88LN0_PSEPK Pp_1899
sp|Q88LN1|Q88LN1_PSEPK Pp_1898
sp|Q88LN4|Q88LN4_PSEPK Pp_1895
sp|Q88LN5|Q88LN5_PSEPK Pp_1894
sp|Q88LN6|Q88LN6_PSEPK Pp_1893
sp|Q88LQ2|Q88LQ2_PSEPK Pp_1877
sp|Q88LQ3|Q88LQ3_PSEPK Pp_1876
sp|Q88LQ5|Q88LQ5_PSEPK Pp_1874
sp|Q88LQ7|Q88LQ7_PSEPK Pp_1872
sp|Q88LQ8|HTPX_PSEPK Htpx
sp|Q88LQ9|TPMT_PSEPK Tpm
sp|Q88LR1|Q88LR1_PSEPK Dead
sp|Q88LR3|Q88LR3_PSEPK Pp_1866
sp|Q88LR9|Q88LR9_PSEPK Ohr
sp|Q88LS0|EFP_PSEPK Efp
sp|Q88LT2|Q88LT2_PSEPK Pp_1845
sp|Q88LT5|Q88LT5_PSEPK Pp_1842
sp|Q88LT9|Q88LT9_PSEPK Pp_1838
sp|Q88LU5|Q88LU5_PSEPK Pp_1832
sp|Q88LU7|AROC_PSEPK Aroc
sp|Q88LV0|Q88LV0_PSEPK Prmb
sp|Q88LV1|Q88LV1_PSEPK Pp_1826
sp|Q88LV4|GCH11_PSEPK Fole1
sp|Q88LV5|Q88LV5_PSEPK Pp_1822
sp|Q88LV6|Q88LV6_PSEPK Pp_1821
sp|Q88LW1|Q88LW1_PSEPK Pp_1816
sp|Q88LW2|PYRF_PSEPK Pyrf
sp|Q88LX0|KDSA2_PSEPK Kdsa2
sp|Q88LX6|Q88LX6_PSEPK Wbpy
sp|Q88LX7|Q88LX7_PSEPK Rmd
sp|Q88LX8|Q88LX8_PSEPK Gmd
sp|Q88LY1|Q88LY1_PSEPK Pp_1795
sp|Q88LY2|Q88LY2_PSEPK Pp_1794
sp|Q88LY4|Q88LY4_PSEPK Pp_1792
sp|Q88LY5|Q88LY5_PSEPK Pp_1791
sp|Q88LY6|Q88LY6_PSEPK Pp_1790
sp|Q88LY7|Q88LY7_PSEPK Pp_1789
sp|Q88LY9|Q88LY9_PSEPK Pp_1787
sp|Q88LZ0|Q88LZ0_PSEPK Pp_1786
sp|Q88LZ1|Q88LZ1_PSEPK Rmlb
sp|Q88LZ2|Q88LZ2_PSEPK Rmld
sp|Q88LZ3|Q88LZ3_PSEPK Rmla
sp|Q88LZ4|Q88LZ4_PSEPK Rmlc
sp|Q88LZ6|Q88LZ6_PSEPK Pp_1780
sp|Q88LZ7|Q88LZ7_PSEPK Pp_1779
sp|Q88LZ9|Q88LZ9_PSEPK Xana
sp|Q88M00|Q88M00_PSEPK Pp_1776
sp|Q88M03|Q88M03_PSEPK Rpsa
sp|Q88M04|KCY_PSEPK Cmk
sp|Q88M05|Q88M05_PSEPK Pp_1770
sp|Q88M06|Q88M06_PSEPK Phea
sp|Q88M07|SERC_PSEPK Serc
sp|Q88M08|Q88M08_PSEPK Gyra
sp|Q88M09|MTNA_PSEPK Mtna
sp|Q88M10|UBIG_PSEPK Ubig
sp|Q88M11|Q88M11_PSEPK Pp_1764
sp|Q88M12|Q88M12_PSEPK Pp_1763
sp|Q88M18|Q88M18_PSEPK Bola
sp|Q88M19|Q88M19_PSEPK Pp_1756
sp|Q88M20|FUMC_PSEPK Fumc
sp|Q88M23|Q88M23_PSEPK Pp_1752
sp|Q88M34|Q88M34_PSEPK Pp_1741
sp|Q88M38|Q88M38_PSEPK Pp_1737
sp|Q88M41|MINC_PSEPK Minc
sp|Q88M42|Q88M42_PSEPK Mind
sp|Q88M43|MINE_PSEPK Mine
sp|Q88M44|APEB_PSEPK Apeb
sp|Q88M48|Q88M48_PSEPK Pp_1726
sp|Q88M52|Q88M52_PSEPK Pp_1722
sp|Q88M53|Q88M53_PSEPK Pp_1721
sp|Q88M54|Q88M54_PSEPK Pp_1720
sp|Q88M55|Q88M55_PSEPK Prc
sp|Q88M60|Q88M60_PSEPK Fklb-2
sp|Q88M72|RDGC_PSEPK Rdgc
sp|Q88M79|Q88M79_PSEPK Pp_1695
sp|Q88M88|Q88M88_PSEPK Pp_1686
sp|Q88MA8|Q88MA8_PSEPK Pp_1666
sp|Q88MA9|PUR5_PSEPK Purm
sp|Q88MB1|Q88MB1_PSEPK Pp_1663
sp|Q88MB5|Q88MB5_PSEPK Pp_1659
sp|Q88MB6|Q88MB6_PSEPK Pp_1658
sp|Q88MB7|Q88MB7_PSEPK Pp_1657
sp|Q88MB8|Q88MB8_PSEPK Rela
sp|Q88MB9|RLMD_PSEPK Rlmd
sp|Q88MC0|Q88MC0_PSEPK Cysm
