0,1,2
KOs_PP_0751_T-R3,0.11281831913424488,0.9837733944840009
KOs_PP_0812_T-R3,0.12006794733024582,0.9959811354387168
KOs_PP_0813_T-R3,0.10792719631137998,0.988363949122791
KOs_PP_0814_T-R3,0.12252668001904107,0.9852488124393072
KOs_PP_0815_T-R3,0.11300690891834986,0.9928367616830474
KOs_PP_1317_T-R3,0.11072176260783248,0.995130579970488
Control_P1-R6,0.1260637718417163,0.9857299308738604
KOs_PP_4120_NT-R1,0.10877829390459502,0.9975316699593483
KOs_PP_4189_NT-R1,0.08927514668566212,0.9973896879784723
KOs_PP_0812-0815_NT-R1,0.10965604345799393,0.9637591845886133
KOs_PP_0812-0815_PP_1317_NT-R1,0.10410300468987128,0.9964046174067192
KOs_PP_0751_PP_0812_NT-R1,0.1167049962995785,0.9851941703956433
KOs_PP_0812_PP_1317_NT-R1,0.08996964654945253,0.9866996973467378
KOs_PP_0812-0815_PP_0368_NT-R1,0.11716591752466646,0.988068190229857
Control_P2-R1,0.11890672253749414,0.9954033827962164
KOs_PP_4120_NT-R2,0.10694317011464717,0.9979395021866302
KOs_PP_4189_NT-R2,0.0916788404047488,0.9965931401133928
KOs_PP_0812-0815_NT-R2,0.12477648554126035,0.9851946448411673
KOs_PP_0812-0815_PP_1317_NT-R2,0.09539157074976137,0.992568200403002
KOs_PP_0751_PP_0812_NT-R2,0.11085753008370891,0.9700993442011872
KOs_PP_0812_PP_1317_NT-R2,0.08628312860293019,0.9850262142989921
KOs_PP_0812-0815_PP_0368_NT-R2,0.13067984636809188,0.978461557423184
Control_P2-R2,0.09895106737130163,0.9864312208733604
KOs_PP_4120_NT-R3,0.11127261112204603,0.9960672250714072
KOs_PP_4189_NT-R3,0.09436264266914762,0.9946136224942037
KOs_PP_0812-0815_NT-R3,0.12937024191268448,0.9881575905653162
KOs_PP_0812-0815_PP_1317_NT-R3,0.09167115844923499,0.9677209872513882
KOs_PP_0751_PP_0812_NT-R3,0.11878099937927201,0.9813208284963992
KOs_PP_0812_PP_1317_NT-R3,0.08852202507163492,0.9861169016623026
KOs_PP_0812-0815_PP_0368_NT-R3,0.10479557154873331,0.9863282616007653
Control_P2-R3,0.10148295177988877,0.9899572070794429
KOs_PP_4120_T-R1,0.10933345699246891,0.9938558520021247
KOs_PP_4189_T-R1,0.06203505903405043,0.9801519064404774
KOs_PP_0812-0815_T-R1,0.10199463510936498,0.9869580985141022
KOs_PP_0812-0815_PP_1317_T-R1,0.13182883055976352,0.9729618840596042
KOs_PP_0751_PP_0812_T-R1,0.11989631126200935,0.9948272963807158
KOs_PP_0812_PP_1317_T-R1,0.12288244197143,0.9898064234562881
KOs_PP_0812-0815_PP_0368_T-R1,0.12214984757657928,0.9464795727599754
Control_P2-R4,0.12126011448324397,0.9487540807709559
KOs_PP_4120_T-R2,0.1073380850751805,0.9940591252470199
KOs_PP_4189_T-R2,0.10794597106272175,0.992727131220386
KOs_PP_0812-0815_T-R2,0.10364744586421552,0.9853122665920127
KOs_PP_0812-0815_PP_1317_T-R2,0.13092007463528696,0.9715078678787524
KOs_PP_0751_PP_0812_T-R2,0.11755549730123546,0.9861288395166404
KOs_PP_0812_PP_1317_T-R2,0.11027482626470708,0.9878515605976594
KOs_PP_0812-0815_PP_0368_T-R2,0.09321962115012722,0.9797397623397176
Control_P2-R5,0.11860858030212396,0.9438582166821238
KOs_PP_4120_T-R3,0.09851032083990205,0.993956530021543
KOs_PP_4189_T-R3,0.11319682586154985,0.9954650906589648
KOs_PP_0812-0815_T-R3,0.10982109843017093,0.9894957593106788
KOs_PP_0812-0815_PP_1317_T-R3,0.12815619553485513,0.9700903884840081
KOs_PP_0751_PP_0812_T-R3,0.12253183321590946,0.9873346108936986
KOs_PP_0812_PP_1317_T-R3,0.12341163979778524,0.9848385786798811
KOs_PP_0812-0815_PP_0368_T-R3,0.10138473874716428,0.9935877987725297
Control_P2-R6,0.1158362544006709,0.9469706655726466
