Protein,Spearman_Correlation,Average_Abundance_Control
Pp_4319,-0.08228238672547863,0.013697126944444445
Pp_4316,0.374243312981643,0.013282421777777774
Pp_4315,0.1504448742746615,0.022368662777777784
Pp_4310,0.3411574081689724,0.018393913166666675
Pp_4306,0.22142272594306744,0.0030315556470588245
Pp_4305,0.09003185800432359,0.029437573722222228
Glxr,0.33520562926889663,0.0024442425882352944
Hyi,0.18971573196703603,0.002132638333333334
Gcl,0.2857142857142857,
Pp_4295,0.19229855501194673,0.014051331499999995
Pp_4293,-0.18766756032171583,0.006517026555555558
Pp_4289,0.24199997420386685,0.00293435511111111
Pp_4287,0.05116836447292695,0.010224101222222228
Pp_4286,0.21832324639913583,0.01187081861111111
Pp_4285,0.48074390135189093,0.0047597534
Pp_4283,0.3391949027193082,0.02677225533333332
Gad,0.3250870095052401,0.014662406611111114
Xdhb,0.4007442644572462,0.01921437244444445
Xdha,0.03832760591559582,0.010883483888888885
Pp_4277,0.3378458277423585,0.007409844388888886
Smc,0.054708915324069116,0.003067179000000002
Zipa,0.44774149505063143,0.07643465155555555
Liga,-0.13624917390477925,0.020378101833333325
Dnax,0.19848990072651582,0.016197646722222223
Pp_4268,-0.023125270108582046,0.010064903437499998
Apt,0.3667129467872439,0.016634127166666655
Anr,0.31413016270337923,0.03576872477777776
Hemn,0.31368825349407875,0.005457892999999999
Pp_4261,0.39999999999999997,
Pp_4260,0.19037811957316347,0.013043647722222225
Pp_4259,0.48412126587925286,0.01227936922222222
Ccop-2,-0.562148298712839,0.011236867388888887
Ccoo-2,-0.6273659235463194,0.015213297277777779
Ccon-2,-0.6653833341919446,0.009701491277777783
Ccop-1,0.20571427373944612,0.00191108175
Ccoo-1,0.3239925768822906,0.0109387896875
Ccon-1,0.3701231165829593,0.004915295
Pp_4249,0.07677154701215487,0.00311258088888889
Pp_4248,-0.00045170098987370576,0.02203119894444445
Pp_4232,0.35657376648904626,0.003155214375
Pp_4220,-0.2,
Pp_4218,0.1558823529411765,
Fpva,0.1028274512450233,0.0029701521999999994
Pvde,-0.5272727272727272,
Pp_4214,0.0,
Pp_4213,-0.25,
Pp_4203,0.023131869382182268,0.04870499927777779
Pp_4202,-0.180641256115599,0.14724280827777786
Pp_4201,0.02346091705541017,0.10647680694444445
Pp_4200,0.29867447946296505,0.013771110111111108
Pp_4199,0.2840029582432586,0.009474399055555555
Pp_4198,0.16183229036295368,0.014405433833333337
Pp_4197,0.07332891759121267,0.0034839752000000008
Glta,-0.21390647400159288,0.22682367966666667
Sdhc,0.14151374644424206,0.04412782005555556
Sdhd,0.1022714757082717,0.04361422194444443
Sdha,-0.10821913755831153,0.2092037688333333
Sdhb,0.02629901012629423,0.2838819161666665
Kgda,-0.1262858118102173,0.29968520777777763
Kgdb,0.15184935715098416,0.47896073088888874
Lpdg,0.22115098418477638,0.4409267158333334
Succ,-0.06501672545226989,0.991579094
Sucd,-0.3414116851602544,0.7482130173333333
Htpg,-0.02036636704972124,0.2810164031111111
Pp_4178,0.31059460689498236,0.05791057983333335
Pp_4177,0.21444281524926687,
Fabb,0.038422346114461256,0.06292793255555554
Faba,-0.33543178973717147,0.07538658011111113
Gpsa,0.5059817954261008,0.03681956905555558
Sixa,0.16290518235691842,0.005534818333333335
Pp_4163,0.13294508200219163,0.002761514538461538
Kdpd,-0.14735042735042733,0.0025337640000000004
Kdpe,0.14737064562713534,0.001307028
Pp_4151,0.21709236833017778,0.0023215493999999997
Pp_4150,0.09634356099608495,0.018895430285714287
Pp_4148,0.1642213642213642,
Pp_4147,0.27320676951741074,0.010138199166666667
Glob,0.2987554112554112,0.00933897266666667
Pp_4138,0.4284127887131641,0.050124062277777756
Nuol,0.1327731092436975,0.010172125
Nuoi,0.26436653398252324,0.03204350133333334
Nuoh,-0.046173303033297114,0.014510578777777781
Nuog,0.2743288420918802,0.09030691272222223
Nuof,0.16571698533002385,0.05236442772222224
Nuoe,0.09843953537030663,0.016533699272727263
Nuoc,0.17514506645552003,0.06147493772222223
Nuob,0.22311032883157045,0.047069445111111136
Acea,-0.6140853339401524,0.3497463778333334
Pp_4115,0.2655834616938276,0.0015077756153846157
Fusb,0.4060236269867998,0.010062931000000004
Pp_4104,-0.07958197747183979,0.02801570622222222
Uvrc,0.09000385290466202,0.001735809083333333
Purb,0.17556855159858914,0.0890006002777778
Hfld,0.003448689690300428,0.008729738083333334
Mnma,0.39234247354647855,0.024907833444444444
Pp_4013,0.30027973521247064,0.007680782555555553
Pp_4012,0.6124198429855501,0.3131550060555554
Icd,0.5463828057254716,0.0648548626111111
Cspd,0.06303652292638524,0.019773817
Clpa,0.018417567413812716,0.049195920444444444
Aat,0.4330439223697651,0.003213972857142857
Ftsk,0.005027943413212535,0.005041244277777781
Lola,0.09830947775628625,0.02401801544444444
Pp_4002,0.023365253021837663,0.0022401391111111124
Sers,-0.10728569803163043,0.06314315172222223
Cysg,0.2710872681761292,0.020430120388888893
Pp_3998,0.2525658807212205,0.0034853562857142858
Pp_3997,0.28402895701135045,0.008252477705882354
Pp_3995,0.11963542463395199,0.006641608538461539
Dsre,0.3771235988122092,0.005799195722222224
Pp_3988,0.17037182842189097,0.010197303611111111
Pp_3968,0.1839822024471635,
Nhaa2,0.14282581762196295,0.008204209733333332
Pp_3957,0.4235614654819149,0.006891669058823529
Pp_3954,0.5636363636363637,
Pcai,-0.8,
Pp_3950,0.3315934322438944,0.0029940011428571424
Nicb,0.1511600264142637,0.011849962799999999
Nicr,0.05649740301944284,0.0030284729375000007
Pp_3931,0.3685067873303168,0.0018486897500000004
Pp_3927,-0.5164835164835165,
Pp_3926,0.16083916083916086,
Pp_3924,0.02955693509947999,0.006245702411764708
Pp_3922,0.41179588121515526,0.02005830533333334
Pp_3901,-0.02342110021777928,0.0158942215
Pp_3896,0.037558829862499615,0.0018557402
Pp_3839,0.48440892024121057,0.09009306622222221
Pp_3835,-0.2142857142857143,
Pp_3834,0.3268614578959406,0.0074439565000000004
Csra,0.056237534873342966,0.006493887166666665
Pp_3827,0.4231691459879787,0.011986373833333336
Pp_3825,0.0947111624409787,0.008047457500000002
Pp_3823,0.4,
Galu,-0.20670337922403004,0.056530906555555545
Gor,0.4225741267493458,0.02421508727777777
Pp_3806,0.27869904254269073,0.00817951583333333
Dapf-1,-0.07391799194069334,0.0024211245
Pp_3788,-0.2666666666666667,
Pp_3787,0.1318903318903319,0.005415426
Pp_3786,-0.2207692307692308,
Pp_3785,0.007857142857142856,0.0021723020000000005
Pp_3784,0.05193801249864538,0.025303714
Pp_3783,0.010084033613445379,0.019958637
Pp_3781,0.11824431517715495,0.002455620666666667
Proc-1,-0.04417755708075286,0.019312564055555568
Pp_3777,0.09592245989304815,0.0012564269999999998
Pp_3775,0.08350585840773275,0.0056170645
Pp_3768,0.34410763454317894,0.020642477
Gloa,0.15126733666900835,0.02883551183333333
Pp_3765,0.14329184207532142,0.04705557255555556
Pp_3761,0.13231670828088565,0.0065230987058823514
Cher3,0.05956959706959706,0.0014203677499999997
Pp_3758,-0.155138767997032,0.0030993134666666665
Pp_3757,0.29419783903721397,0.006120122909090908
Paah,0.05266806509013387,0.0048868884117647055
Pp_3754,0.30034967582137395,0.016464072222222216
Pp_3742,0.34860985322562293,0.01736392538888889
Pp_3738,-0.054582731784826456,0.036665497941176475
Pp_3722,0.42831402831402826,0.0017161482
Pp_3720,0.03840907578681216,0.002974158750000001
Cata,-0.2571428571428572,
Pp_3707,0.04195753774969785,0.009832978611111109
Pp_3706,0.04504883729374479,0.005991821944444444
Pp_3705,0.26665263159275465,0.009763344
Pp_3699,-0.2865812552201408,0.003583296454545456
Pp_3694,0.02472921720709331,0.001555107875
Pp_3693,0.2717362612356355,0.06399296966666666
Pp_3692,0.6785714285714286,
Pp_3691,0.0024980483996877444,0.0045834466
Pp_3680,0.016128682597363605,0.006800870277777777
Pp_3671,-0.0857142857142857,
Pp_3669,0.5341074020319303,0.0025762427999999997
Katg,0.2506821462182714,0.036724805111111106
Pssa-1,0.26757209926224007,0.0025847425
Pp_3662,0.22147024689953348,0.05984407372222221
Pp_3651,0.09568720050003471,0.0015947700000000003
Pp_3650,-0.14384142173615858,0.0021647953333333338
Pp_3649,0.19444149876281372,0.025759537666666665
Pp_3644,0.16418247515808493,
Pp_3638,0.09136833315937795,0.0010100469999999998
Pp_3631,0.0876099706744868,
Pp_3629,0.35395434769652545,0.0027032465882352932
Pp_3627,0.15770513835889313,0.00272339575
Pp_3623,0.03636363636363636,
Pp_3622,0.31885616388423127,
Pp_3620,0.07736352258504949,0.020324500055555555
Pp_3613,0.188598613126915,
Pp_3612,0.04254821741671538,0.0020213910000000004
Pp_3611,0.5815894868585731,0.040919451222222215
Pp_3610,1.0,
Pp_3603,0.23379107525802614,0.016885533333333327
Pp_3598,-0.2554655870445344,0.0031557436666666662
Pp_3591,-0.16599744806526073,0.005107451666666668
Tyrb-2,0.21127955398793946,0.06463137488888888
Tpx,0.4093057230629195,0.09778468705555558
Pp_3585,0.06880661201044704,0.0044228339375000005
Pp_3578,-0.014261964284973951,0.039427140111111134
Pp_3569,-0.09513245178579274,0.0015810538750000002
Pp_3563,0.3890577507598785,0.0016472399999999997
Pp_3558,0.24803275837138594,0.0012998909999999999
Pp_3557,0.004912938611654552,0.0036601
Emra,0.2669443858706697,0.012296937888888894
Pp_3547,0.42648935345222627,0.010083138277777778
Pp_3546,0.07075571807832425,0.004108534333333333
Pp_3530,-0.17038070315166684,0.017273924166666656
Pp_3527,0.005045170098987369,0.009253878999999996
Pp_3522,-0.4,
Hyua,-1.0,
Ilve,0.08683854818523153,0.13153543311111113
Pp_3509,0.11471542359584708,0.006372121749999999
Cobw,-0.14000978596213906,0.03407836383333332
Pp_3506,0.07078907626665244,0.005153193846153846
Pp_3497,-0.8571428571428572,
Pp_3496,0.4561328933894641,0.040703567444444456
Acda,0.07832677210149049,0.034338721277777776
Pp_3491,0.14594814345319782,0.010838111944444447
Pp_3484,0.14642444286625164,0.0025805429375
Pp_3459,0.738095238095238,
Pp_3456,0.2512605042016807,
Pp_3455,0.4848484848484847,
Pp_3454,0.32695652173913053,
Pp_3453,1.0,
Ilva-1,-0.3160676532769556,
Pp_3445,0.298290872114889,0.0017329140000000005
Pp_3443,0.2903847991807942,0.22737842716666662
Pp_3441,0.38169789685414296,0.0034541325000000014
Pp_3437,0.14285714285714285,
Pp_3435,0.21565535913362,0.0016097649999999995
Hpd,0.16599859500222222,0.04443493766666669
Pp_3431,0.5938425671779015,0.026582678111111115
Pp_3428,0.3404096581660337,0.0016276819999999999
Pp_3421,-0.3108374384236453,
Pp_3420,0.5427125506072874,
Gntp,0.32287609511889864,0.09816858799999996
Gnuk,0.4352192513368983,0.12401364983333338
Pp_3415,0.2756097853747539,0.016197113666666662
Pp_3406,0.07613319055077253,0.004229273222222222
Pp_3404,0.17118470564330487,0.01208591388888889
Pp_3384,-0.08846751281322188,0.027838301888888896
Pp_3383,-0.1772112868358175,0.020436246777777774
Pp_3382,-0.2120570601138335,0.026940852055555558
Ptxs,-0.33346517248956276,0.02653627238888888
Pp_3379,-0.46077255660484695,0.11925740027777777
Kguk,-0.5358713784193637,0.06926266922222217
Kgud,-0.48857048583456586,0.1888343332777777
Pp_3370,0.24606912813434553,0.0036283202999999992
Pp_3364,-0.016797438955495576,0.0024301372857142857
Pp_3361,0.15784216925474712,0.003407327555555556
Pp_3359,-0.0901535872080791,0.012539990909090906
Pp_3316,0.3800688609735545,0.02195680694444444
Pp_3291,0.8333333333333331,0.001832363
Pp_3290,0.18137254901960786,
Pp_3289,0.7818181818181817,
Pp_3288,0.4640078486308526,0.00605289025
Phan,0.10525045801867823,0.003996437
Pp_3249,0.2780163682035492,
Pp_3248,0.06718760691363432,0.014694244833333335
Pp_3239,-0.23578839063705737,0.0016822927499999996
Pp_3237,0.8545454545454545,
Pp_3234,0.4754095834039732,0.0024462665
Pp_3232,0.3433203112984097,
Pp_3230,0.5219780219780219,
Pp_3227,0.263662157108036,0.003181502882352941
Pp_3213,-0.1439516129032258,
Pp_3212,0.3879695523354959,0.0015089090000000001
Pp_3211,0.5000000000000001,
Pp_3209,0.464935064935065,0.0016014334
Pp_3192,0.2468035761044402,0.00337103590909091
Coda,0.4176762342381698,0.029346898611111123
Pp_3186,0.313471310206619,0.010146414388888886
Pet18,0.2590592786437592,0.011753275833333332
Pp_3174,0.2901552804517959,0.0058586958823529395
Pp_3170,0.27500490491861534,0.002499186599999999
Pp_3157,0.02248489627388855,0.011126634277777773
Pp_3156,0.05816135084427767,0.009919680166666667
Pp_3155,-0.06602540467295716,0.010221618249999998
Pp_3154,0.35581798142024884,0.005190491571428571
Pp_3151,0.47654698242933535,
Pp_3148,0.16967614764224934,0.006909065000000001
Pp_3147,0.10700743107160218,0.004331069400000002
Pp_3146,0.09294957437874565,0.039850131571428575
Pp_3145,0.24352015970601545,0.015615156666666664
Pp_3141,0.2409399326741006,0.0019558613333333333
Pp_3140,0.2645572203261862,0.006053008777777778
Pp_3139,0.14561979443863476,0.005303684214285713
Pp_3138,0.10207027740797266,0.0023934546363636356
Pp_3135,0.2864686613872714,0.0039312070625
Pp_3134,0.14779181574239714,0.004276963000000002
Pp_3133,0.3156312476860422,
Pp_3131,0.22538620799490364,0.003014166000000001
Pp_3130,0.4217209048014418,0.0023616245000000003
Gale,0.2008682471822775,0.002363471777777778
Pp_3128,0.47114156896326215,0.016740689166666663
Pp_3127,0.29750911646773837,0.010678278555555554
Pp_3126,0.36118243815108836,0.0019964853333333333
Pp_3125,0.3558186660490968,0.0026755332777777785
Pp_3123,-0.20801726796176379,0.005462386857142856
Pp_3122,0.14042265218862468,0.002599240166666667
Pp_3120,0.27989270718902265,0.004401617611111114
Pp_3108,0.1305476081483177,0.0019210905714285716
Pp_3107,0.3864263077746224,0.007071474714285714
Pp_3106,0.22410643470687955,0.0061167692222222235
Pp_3100,0.2848738520704174,0.009947058818181814
Pp_3099,0.16549577446215055,0.02563932594444445
Pp_3095,0.1260771732908012,0.011405309944444449
Pp_3093,0.001176444862347204,0.0030275886153846143
Pp_3092,0.12679305621583414,0.004822822764705884
Pp_3091,0.0703854535062337,0.002800470923076922
Pp_3090,-0.6999999999999998,
Pp_3089,0.3807288656274889,0.20176658544444454
Pp_3088,-0.40476190476190477,0.001367973
Pp_3087,-0.14104387788598313,0.003010911500000001
Pp_3081,0.28198445020362833,0.002077726666666666
Ppic-2,0.28024894754807145,0.08848044916666672
Eco,-0.04683760683760683,
Pp_3071,0.31696956985300545,0.006245132411764707
Pp_3067,0.12871111264187407,0.0053342019285714274
Pp_3033,0.03120464441219158,0.0029311178333333333
Pp_3024,-0.11668047140462666,0.0039312105
Pp_3019,0.17513307319377502,0.03731360438888891
Pp_3014,0.46009852216748764,0.0023923905000000005
Pp_2969,0.07351114358786993,0.009687547999999999
Pp_2950,0.2771161150298427,0.003236795444444443
Pp_2947,-0.055030151325520534,0.11771692688888885
Pp_2944,0.13221719457013575,
Pp_2942,0.19930588688623255,0.004784956375000001
Pp_2936,-0.07118193196040505,0.028351125555555558
Pp_2933,0.11092813936808416,0.022904915777777788
Pp_2932,0.25384433198090356,0.018690615666666664
Pp_2930,0.05396083085912815,0.0066940284999999974
Nspc,-0.26974741153714865,0.022016313055555542
Pp_2928,-0.20693844578450335,0.09120698044444445
Mqo3,0.33185148924382313,0.0050561543125
Pp_2918,-0.3912280701754386,
Hemb-1,0.47697895096142906,0.051638214277777796
Pp_2912,-0.08846938775510203,0.0020044178333333334
Pp_2910,-0.6999999999999998,
Csid,0.5000000000000001,
Pp_2908,0.1926655719759168,0.0014298840000000002
Pp_2907,0.010415075539847298,0.039466791055555554
Cyss,0.33446002585391027,0.03411285422222222
Glns,0.2800987598134031,0.042706320555555545
Ppib,0.4748590283308681,0.1537604723888889
Lpxh,-0.15985881207400193,0.002233706285714286
Pvdq,0.8,
Pp_2893,0.12546571989097033,0.0025102132727272733
Pp_2892,0.5247963800904978,0.002785461666666666
Pp_2891,0.19398496240601504,
Xtha,0.3916908298876871,0.01057842416666667
Pp_2884,-0.22871022107663333,0.0022414661818181826
Ampc,0.09830506084577746,0.0027848720769230763
Pp_2875,0.5714285714285713,
Pp_2867,0.4833161388367193,0.013267721500000001
Pp_2861,0.4285714285714286,
Ureg,0.3327188531118443,0.024821229
Uree,-0.09876972779227257,0.013446500388888888
Urec,0.2207054622926044,0.005843177111111109
Ureb,0.13850488843897157,0.0039004629375000003
Urea,0.03862700176919348,0.009157027941176475
Pp_2827,0.23245602457617476,0.01682125494444444
Mext,0.24373885416486313,0.005855347624999999
Nfxb,-0.06666666666666668,0.001170551
Pp_2794,0.48277738521640956,0.007074206
Pp_2793,0.46189033189033185,0.01665909405555556
Pp_2792,0.6259679014892144,0.02666094594444445
Pp_2791,0.5747222920686097,0.024917523944444447
Pp_2745,0.6904761904761904,
Pp_2742,0.7833333333333333,
Pp_2739,0.34369256474519627,0.003205464692307692
Pp_2710,0.05867949719122352,
Pp_2688,-0.05337673503120085,0.033234847666666664
Pp_2687,0.37419357428567335,0.04320591872222221
Pp_2685,0.07076047441233077,0.025400136722222227
Pp_2680,-0.6230813825957086,0.46979342922222234
Pp_2679,-0.471108380306147,0.0035830246666666665
Pp_2678,-0.36847145456564623,0.007904173615384615
Pp_2677,-0.27715265062543537,0.00438260125
Pp_2676,-0.33561877667140827,
Qedh,-0.5510785196116907,0.3491427913888891
Pp_2673,-0.2913992253818822,0.005353669166666668
Pp_2672,0.13809656194977296,0.004210715500000001
Pp_2669,-0.6048091534637164,0.006452869133333334
Pp_2668,-0.29988197228383634,0.0142157473125
Pp_2666,-0.29914659035360464,0.010843046470588234
Agmr,-0.6335101328355089,0.010193527125
Pp_2664,-0.4713640889687429,0.00946455323076923
Pp_2663,-0.46838429724049085,0.016794081764705877
Pp_2662,-0.5473423447519323,0.0376208486
Pp_2656,0.22578961399270545,0.00430157761111111
Pp_2652,0.017069701280227594,
Pp_2648,0.41223827985354355,0.044500717111111115
Dapa,0.43840569748428937,0.08211059022222225
Pp_2628,0.26029831661871716,0.0014283279166666663
Pp_2601,-0.11218714848143982,0.022272413999999997
Pp_2575,0.27347781217750256,
Pp_2569,0.7696969696969697,
Pp_2554,-0.2,0.002487902
Pp_2550,0.19865572456498334,0.011055213363636365
Pp_2545,0.36721767429857644,0.010369730555555552
Pp_2543,1.0,
Pp_2536,0.4474357887215747,0.009779708444444441
Pp_2533,0.3143068458703307,0.003013510666666665
Mety,0.4106608260325406,0.027088781444444442
Pp_2507,-0.4999999999999999,
Pp_2492,0.17343706585162544,0.004955962600000001
Pp_2488,0.5143414086201671,0.014696043666666662
Pp_2487,0.36516122112281085,0.0031545849285714287
Pp_2486,-0.01119069811158193,0.0018453410000000003
Pp_2476,0.1100013562968004,0.007439264944444444
Pp_2475,0.2956893719605584,0.004463955933333334
Pp_2474,0.20380894726267845,0.0045263676874999995
Pp_2472,0.31689663466794943,0.001000072
Phet,-0.3542698828080555,0.055285402611111104
Phes,-0.16631926271475705,0.03609878838888889
Rplt,-0.3492306291955854,0.2917020517222221
Infc,0.13640368642621456,0.18959225744444447
Thrs,0.1920589373079986,0.1020900175
Cspa-2,-0.035814996017749456,0.4793137741111111
Pp_2462,0.3259242537865454,0.014680331888888891
Pp_2460,0.056317695698226665,0.0013602530000000003
Rbsk,-0.004998021489666088,0.003049055749999999
Rbsr,-0.3498273161822847,0.0028460954444444455
Rbsa,0.4261538461538462,
Rbsb,-0.2181067442064864,0.006916773352941176
Ansb,0.4093623847991808,0.07206949866666669
Pp_2449,0.23367322789850947,0.010156192388888888
Pp_2448,-0.04408829940744835,0.0016991345714285713
Pp_2447,0.03916598837905881,0.0015463562000000003
Pp_2442,0.4302892251678234,0.02085185283333333
Ahpc,-0.013216269300798557,0.051795345833333346
Pp_2436,-0.1397354095927497,0.0037567464444444435
Pp_2432,-0.1491114402073306,0.0015087130000000003
Pp_2424,0.41753256046944326,0.004377101083333332
Pp_2422,-0.34032347785929445,0.01230852070588235
Pp_2418,-0.04353898954425732,
Aroe,0.5000000000000001,
Pp_2396,0.37191193537376266,0.02903887872222223
Pp_2387,0.2429031788309681,0.004210592909090908
Pp_2381,0.602165949992037,0.0034217794999999995
Pp_2380,0.28478921452652745,0.00766849181818182
Pp_2379,0.24725274725274723,
Nfua,0.5457680033261172,0.011500104
Cti,0.4837414842892627,0.010079269444444445
Meth,-0.11096626571662056,0.026472176333333326
Cysi,0.15715348731368756,0.10071652300000002
Pp_2370,0.13690112640801,0.033926765944444444
Pp_2368,0.14041757511348738,0.0015016432499999992
Pp_2364,0.26968688132893387,0.019778198333333337
Csuc,0.11778484164884424,0.005357365444444445
Pp_2356,0.4562853523900389,0.011579189611111112
Pp_2355,0.258956576118516,0.01080139444444444
Pp_2354,0.09406456371429779,0.004267064714285714
Pp_2345,0.41890654250468,0.0029451959444444444
Pp_2343,0.6500000000000001,0.003253209
Pp_2341,-0.10977443609022557,0.007298079714285715
Acnb,-0.0652831949027193,0.35046813361111123
Prpd,0.321211052570239,0.006919937555555554
Pp_2337,0.2762732961656616,0.018592594111111114
Pp_2336,0.13176311298213675,0.02658124305555555
Pp_2335,-0.09707816588917965,0.05512595122222222
Prpb,0.26854408920241213,0.05165623927777778
Pp_2333,0.1537511390098208,0.0025763449999999994
Pp_2331,0.36956316038479736,0.02098923877777778
Pp_2330,0.2747104705414924,0.0038757765294117653
Cysh,0.2738673341677096,0.03456058399999998
Cysb,0.18220571168506086,0.04906102466666667
Pp_2325,0.08742609593499585,0.0035777576153846165
Arof-1,0.19893958357037203,0.03880680122222223
Pp_2323,-0.12364938782238606,0.006528850166666666
Opri,0.0855724200705427,0.36014887411111113
Pp_2320,0.14887806701969963,0.027604038777777767
Pp_2317,-0.13725490196078433,
Greb,0.23672185820721994,0.002138391875
Pp_2310,0.43457498817221263,0.015340901388888889
Pp_2308,-0.06538445784503355,0.01271737527777778
Pp_2307,0.34539435356782255,0.006246573352941173
Pp_2305,0.1410563004091783,0.009253284999999998
Pp_2304,-0.1891240555690958,0.065189664
Hupb,-0.09622687450221869,0.7636716247222222
Lon-2,0.2194041089016645,0.07246028172222223
Clpx,0.0773161906929116,0.1457168686666667
Clpp,0.20313482762544086,0.06648565072222225
Tig,-0.20696643531687334,0.24282728350000005
Pp_2296,0.030139480847659005,0.0038428451333333336
Pp_2292,0.3306396632153828,0.021344992111111107
Pp_2277,-0.5621229040424088,0.011455658705882351
Fold2,0.24706792581636133,0.046827175111111126
Pp_2264,-0.5000000000000001,
Pp_2258,0.30280767846055107,0.0030622149090909086
Aer-1,-0.013643440109449448,0.014056635222222221
Pp_2254,0.7999999999999998,0.0011150940000000003
Pp_2249,0.03462019066045911,0.003447218166666667
Pp_2247,0.3636363636363636,
Pp_2240,-0.02862004305854573,0.002758987142857143
Pp_2238,0.1517063492063492,0.022839771777777775
Pp_2233,-0.17147639094322448,0.07594849811111108
Pp_2232,0.2591380304949779,0.002564113357142857
Pp_2220,-0.2667192334060334,0.015473280000000006
Fadb1x,0.4503451420051326,0.02876896238888888
Pp_2216,-0.12391225683186663,0.005295336214285714
Fadax,0.028761715055458433,0.02126709983333334
Fadb2x,0.011687003812458114,0.008532634111111112
Faddx,0.06182097307510629,0.004871365181818181
Phnw,0.5920946862991578,0.009933632000000001
Phnx,0.6830679400985826,0.010089429882352946
Pp_2206,0.1222663237924866,0.004172571083333333
Pp_2201,0.16847290640394086,0.00204449
Pp_2198,0.28529411764705886,
Pp_2189,0.41619876417542406,0.031252648388888894
Pp_2187,0.5537001284968284,0.021721594222222217
Pp_2182,0.10871905871905871,0.015788553888888886
Dusa,0.3478225905121435,0.006380138222222223
Tal,0.30871043349641597,0.026335607388888883
Pp_2166,0.31626164318127536,0.013814662642857141
Pp_2165,-0.007854568954011928,0.0066538084375
Pp_2164,0.12364532019704431,0.005620375800000001
Vacj,0.42089202412106036,0.023529710555555562
Pp_2161,0.2909812777737306,0.027395204555555556
Quef,0.30663086527319466,0.006063394
Lole,0.15570349934318287,0.00565856327777778
Lold,0.2567477365187627,0.009713258388888892
Lolc,0.1637798033470301,0.006479611777777776
Pp_2152,0.20534600068267153,0.026470555055555553
Stha,-0.2048173853680737,0.07068822527777774
Gap-2,-0.020426214586414835,0.14111525966666666
Mfd,0.18413143897578532,0.02447432355555555
Pp_2147,0.3854202676862462,0.00742660727777778
Nagz,0.4197998402283704,0.0183154398888889
Pp_2144,0.13070872803070005,0.011537563555555555
Pp_2140,0.3668171307906183,0.007288653944444447
Topa,0.16360291273182387,0.021754651166666673
Fada,0.14994827800428223,0.02372033172222223
Fadb,-0.05786320094381813,0.033798196944444435
Pp_2132,0.24348640345886904,0.02118204738888889
Pp_2131,0.13263993347765624,0.036217137666666684
Pp_2130,0.36938418194036016,0.0032294085882352943
Pp_2129,0.4752113212247113,0.010303757666666667
Chev-2,0.10980022162718897,0.014394506888888886
Pp_2125,-0.23734127599889565,0.003561679428571428
Moea,0.3059518869413257,0.004539676833333332
Moab-1,0.21528251223119807,0.012277600277777776
Pp_2119,0.4615384615384615,
Pdxb,-0.07238561946339213,0.007823300666666665
Acna,0.428817125715323,0.02790180066666666
Aer-2,0.3101916448417204,0.007407894000000002
Pp_2105,0.20925907384230286,0.03887418049999999
Pp_2102,-0.03601863901599428,0.0013255230000000001
Pp_2099,0.14405916486517237,0.07264807955555555
Dacb,0.08098235150750528,0.015167931277777774
Rlml,0.09962443549196429,0.02045767372222222
Pyrd,0.21784639890772556,0.047487465777777786
Pp_2094,0.17907698485794224,0.0076256997777777785
Nasa,0.10581514705226044,0.0036786875000000005
Pp_2091,-0.1818181818181818,0.0013836619999999997
Oprf,0.5495642280122881,0.48506271455555555
Cmpx,0.21481875071111614,0.013189029722222226
Cmax,0.3287997955038418,0.006640450000000001
Pp_2084,0.369628658004561,0.03873384527777779
Ppsa,-0.048289907839344635,0.1428223644444444
Pp_2081,-0.059210620636263284,0.012601864444444442
Pp_2080,0.23802707930367503,0.04380116522222221
Lysa-1,-0.36969696969696964,
Pp_2059,-0.3028097149194545,0.010305300055555553
Pp_2053,0.422401278903544,0.005324779944444447
Pp_2052,-0.1259064272244788,0.00883570733333333
Atob,0.5000000000000001,
Pp_2036,-0.12768368047608147,0.004917349333333334
Pp_2032,0.34933629858338655,0.005203067307692309
Sbcd,0.3123255312409437,0.0048035439230769235
Sbcc,0.033216255235355034,0.004623010555555558
Pp_2021,0.3955839994157039,0.0027566035
Pp_2019,-0.2140350877192982,
Pp_2018,-0.4285714285714286,
Pepn,0.4420552963932187,0.058915932000000004
Pp_2016,0.23137465324883066,0.0037421756250000005
Pp_2013,0.31642073776335644,0.005517296749999999
Nadk,0.1326767647817489,0.007737447166666668
Fadh,0.0631090312758092,0.003984389499999999
Pp_2007,0.46995670995670996,0.0012100540000000001
Pp_2006,0.23069463380129027,0.021056296411764697
Pp_2005,0.20612244897959184,0.001243833
Metz,0.5951170781658892,0.040663375999999994
Purf,-0.00918784844692229,0.0828986368888889
Pp_1998,-0.020879633096591757,0.007627865117647057
Folc,0.25158023861614853,0.0065904071111111085
Accd,0.05337990670155876,0.0633248161111111
Pp_1993,0.3506376152008192,0.029989468166666658
Pp_1992,0.07890326801501586,0.011025172111111115
Asd,-0.2684683126635567,0.06417278377777778
Leub,0.11794038002048014,0.1430601881111111
Pp_1987,0.2899447958284697,0.020366336888888878
Leud,-0.028316076914324723,0.0887686999444444
Leuc,0.1082926385254295,0.08877906349999996
Pp_1983,0.3748639790385521,0.0033299243333333346
Ibpa,-0.06475139378768915,0.1568276172222222
Pp_1980,0.31655276647798264,0.005205115214285715
Gltx,-0.0001702127659574468,0.041106277944444436
Pp_1976,0.10294117647058824,
Uvrb,0.2856560089308005,0.02477379161111111
