Protein,PP_0226_PP_0437_PP_0751-R1,PP_0226_PP_0597_PP_4678-R1,PP_0226_PP_0897_PP_5288-R1,PP_0226_PP_2339_PP_3365-R1,PP_0368_PP_0597-R1,PP_0368_PP_0812_PP_0944-R1,PP_0368_PP_4191_PP_4192-R1,PP_0437_PP_0528_PP_3578-R1,PP_0437_PP_3365-R1,PP_0437_PP_4116-R1,PP_0528_PP_5288-R1,PP_0597_PP_1769_PP_4862-R1,PP_0658_PP_0815_PP_4187-R1,PP_0658_PP_1506_PP_3071-R1,PP_0658_PP_2136-R1,PP_0751_PP_1620_PP_4678-R1,PP_0774_PP_1607_PP_3578-R1,PP_0774_PP_1769-R1,PP_0774_PP_2213_PP_5288-R1,PP_0812_PP_2095-R1,PP_0812_PP_4121-R1,PP_0813_PP_1769_PP_4191-R1,PP_0813_PP_4120-R1,PP_0813_PP_4189-R1,PP_0813_PP_4549_PP_5288-R1,PP_0814_PP_1769-R1,PP_0814_PP_3123-R1,PP_0814_PP_4192-R1,PP_0814_PP_4192-R4,PP_0814_PP_4862-R1,PP_0814_PP_4862-R4,PP_0814_PP_5288-R1,PP_0815_PP_1317-R1,PP_0999_PP_3578_PP_5186-R1,PP_0999_PP_4120_PP_4191-R1,PP_0999_PP_4679-R1,PP_1319_PP_1457_PP_4192-R1,PP_1319_PP_4121_PP_4667-R1,PP_1319_PP_4678-R1,PP_1444_PP_4189_PP_4191-R1,PP_1506_PP_4651_PP_4862-R1,PP_1607_PP_4550-R1,PP_1620_PP_4116-R1,PP_2112_PP_2136_PP_4678-R1,PP_2112_PP_4188_PP_4862-R1,PP_2112_PP_4189_PP_5186-R1,PP_2137_PP_4011_PP_4120-R1,PP_2137_PP_4116_PP_4187-R1,PP_2137_PP_4189-R1,PP_2137_PP_4189-R4,PP_2213_PP_2471_PP_4266-R1,PP_2339_PP_4186-R1,PP_2471_PP_3754_PP_4667-R1,PP_3123_PP_3755-R1,PP_3123_PP_4667-R1,PP_3123_PP_4862_PP_5186-R1,PP_3123_PP_5288-R1,PP_3365_PP_3754-R1,PP_4122_PP_4188-R1,PP_4189_PP_4550_PP_4862-R1
sp|Q88FF5,-0.029829161,-0.154021938,-0.112166607,-0.409066803,-0.212006334,-0.085955893,-0.141269819,-0.0076364,0.153734063,0.09886117,0.000976731,-0.176591682,0.002264546,-0.144912445,0.021995063,-0.216496489,-0.051253116,0.149579646,0.159106595,0.082363784,0.026742188,-0.538352741,0.055176719,0.087394021,0.13399701,-0.084874165,0.168897376,0.135701833,0.170348175,0.043269213,-0.003501844,0.094737427,-0.441947182,-0.119309182,-0.072086731,0.150019692,0.028634029,-0.541996951,0.214518938,-0.486142761,0.215434516,-0.081793687,-0.014136971,0.061080891,0.229940892,0.063336174,0.171756812,-0.159099701,0.198302814,0.139815563,-0.442097413,0.060667169,-0.353468914,-0.0628362,0.111851204,-0.124724705,0.194642658,0.118838008,0.201932604,0.010173629
sp|Q88FF6,1.219239331,-2.62694156,-2.26555259,-3.545335884,0.323620995,-2.276414093,0.425361069,-2.314108205,-2.386620976,-2.768159924,-2.539769338,0.884039072,0.425033783,-2.445608468,0.666691739,-2.455525805,1.021323064,1.882279091,0.759029145,-2.623838441,-2.292013737,1.416641382,2.129380857,1.434561116,-2.467054797,-2.635808879,-2.424910834,-2.404554002,-0.344085941,0.982624955,1.061764874,-3.042188886,1.985559151,-2.30549106,1.018399065,0.382397086,1.69483384,-2.911529077,0.668605351,-1.741285672,-2.152959831,0.084722953,1.377139859,1.980978772,0.297380047,-2.624164175,1.218092007,1.141178997,-3.820464071,1.146481257,1.769503664,0.324655369,-2.570686059,-1.891312215,-2.337566746,1.207680793,0.875056492,-2.467807792,-2.515393709,0.656988317
sp|Q88FF8,-0.250820778,-0.4013364,-0.195787042,-0.624014492,-0.224564914,-0.61144559,-0.189960473,0.430559617,0.235456801,0.422807455,0.20518275,-0.178369594,-0.096910649,0.088453355,-0.43005968,0.124271702,-0.740628058,0.267728015,-0.212379494,-0.317453111,0.123137637,0.42407446,0.420741344,0.108677484,0.033308351,0.168345901,-0.178098833,0.01083677,0.156773126,0.202524367,0.052195619,0.128633751,0.75431724,0.099121727,-0.30874439,0.251322296,0.127685638,0.032223596,0.190368124,-0.214213291,-0.060419173,0.11004765,-0.134249605,-0.187858267,-0.421460047,-0.107817672,-0.236275839,-0.020727639,-0.154620139,-0.395289622,-0.612466631,0.402762187,-0.972592439,-0.701441908,-0.540486324,-0.180276091,-0.507114839,-0.193778762,-0.210892719,-0.085190467
sp|Q88FG5,0.178316904,-0.071531367,-0.077086385,-0.363712223,-0.12170395,-0.058086423,0.051769223,0.132681006,-0.06149352,-0.029329457,0.145244986,-0.03330833,-0.028598092,0.085543961,0.234337954,0.179080956,0.114808565,-0.089221945,0.033726594,-0.521736853,-0.045731817,0.073592866,-5.970463677,-0.098033059,-0.023767541,-0.242560241,-0.048261761,-0.111445798,-0.084594669,-0.197268975,-0.192889586,-0.153972985,-0.193447032,0.110114333,-1.016523074,0.133163287,-0.223850869,-6.066775216,0.082857513,-0.144697957,0.09088709,-0.041853424,0.111189386,0.021194344,-0.079258012,0.100860771,-5.318769992,0.00894047,0.016767643,-0.104932532,-0.151750696,0.028187322,0.082499019,0.192503009,0.10041848,-0.085518423,0.184967608,-0.066351941,-5.670639848,0.054562017
sp|Q88FG6,0.35184664,-0.032169812,-0.649979255,-0.240189569,0.143324331,-0.764689658,-0.127808582,0.174665298,0.086521545,0.017173305,-0.211717173,0.120088132,0.111628731,-0.263324997,0.134979817,0.116645187,0.144943459,-0.013265158,0.068422458,-0.92620621,-0.055379822,-0.364828946,-5.454960978,-0.324088798,-0.568563522,-0.283303718,-0.19139879,0.018854714,0.025294089,-0.307912146,-0.133413768,-0.278792558,-0.291507702,0.018480312,-1.423880438,0.105006766,-0.592240069,-5.551272516,0.044266092,-0.702752715,-0.083562254,0.175576422,0.141712555,-0.131816179,0.056457192,0.061808283,-4.803267293,-0.671657072,0.110123017,0.03627174,-0.468946158,0.241933217,0.111607347,0.088964389,0.119292434,-0.428778787,0.097459992,-0.013418042,-5.155137149,-0.474321643
sp|Q88FG7,1.29657625,-0.400886198,-3.555335579,-4.835118873,1.22021446,-0.256325841,1.335527238,0.153866448,-0.201498617,-4.057942913,-2.881112377,-3.819865063,-3.567561978,1.106459302,-3.737891236,1.4967721,-4.160390943,-3.763237006,-4.603349097,-3.913621429,-3.581796725,-3.684213301,-4.105000526,-3.644592304,0.472324699,-3.925591868,0.119680596,0.279409483,-3.953410612,0.721007013,-3.433808395,0.162238172,-3.780653848,1.433362265,-3.638342236,0.476343421,-3.66989335,-4.201312065,-3.567508531,-3.03106866,-3.442742819,-4.016096174,0.465905607,-3.869967155,-3.48368423,0.62921135,-3.453306842,-0.469606875,0.163658249,0.199701208,-4.147516933,1.95984848,0.378350335,0.486299152,-3.627349734,-3.269707028,0.381127861,-0.399909663,-3.805176698,-3.936474394
sp|Q88FG8,1.032347775,-0.239999056,0.069768624,-3.420257718,1.387527148,0.19298201,-2.335488492,-0.054124212,0.144256159,0.789529885,1.446284264,0.829649928,0.787352476,1.100926183,1.195533614,0.063633328,0.156226504,0.971098687,-0.10366611,-0.492789378,-0.061955872,1.593789438,-2.690139371,-0.365572525,0.04375441,0.840469999,-0.03969739,-2.279475835,-2.538549457,-0.46716548,-0.052405027,-0.324618922,-0.227131617,0.969745856,-2.223481081,0.050641085,0.645178183,-2.78645091,-2.152647376,-1.616207505,-0.552836676,1.127257964,0.845484409,0.720475104,-2.068823075,0.610278984,-2.038445687,0.672871462,0.485576156,1.245670843,1.340708178,1.6456156,0.56942561,0.198271665,1.554839962,1.73069302,1.312453508,-0.121409577,-2.390315543,-0.250849202
sp|Q88FH0,0.275822614,-0.285335692,-0.310952437,-0.298232871,0.247917903,-0.447908983,0.104529644,0.274995948,0.080389415,0.113176489,-0.073036617,0.02884818,0.021807988,0.073503533,-0.022520217,0.248221916,0.167786928,-0.192599941,-0.029860785,-0.460882852,0.021413642,-0.005995428,-5.685348181,-0.207565536,-0.321835736,-0.330214158,-0.154876285,-0.060716343,-0.051951087,-0.209827527,-0.113936728,-0.17466642,-0.34227138,0.165304376,-1.88907599,0.182943685,-0.394549331,-5.781659719,0.104024589,-0.321681604,-0.148241403,0.058049025,0.18563378,-0.079210324,-0.059438567,-0.039277813,-5.033654496,-0.022653822,0.020651439,-0.269174629,-0.049969833,0.321686583,0.230011259,-0.168256375,0.027667789,-0.174134472,0.128203422,-0.044277942,-4.788564385,-0.10394958
sp|Q88FH1,0.24871834,-0.194026334,-0.566473694,-0.11835606,0.08721225,-0.655444569,-0.305206928,0.181889037,0.125231898,0.122880447,-0.135179293,-0.061944087,0.186480368,-0.416207934,0.224693343,-0.143968453,-0.02440649,0.043417565,-0.037456522,-0.387553615,0.106262209,-0.401613397,-6.638353148,-0.344799463,-0.586723644,-0.275605181,-0.059162013,0.084500623,0.007749163,-0.217297377,-0.034369623,-0.177114872,-0.356131456,0.005108273,-1.415796734,0.155006621,-0.675053394,-6.734664687,0.082003912,-0.121660307,-0.06329004,0.103227316,0.118627424,-0.389924687,-0.15199072,0.013004379,-5.986659464,-0.440977632,0.023967402,0.050082223,-0.750423591,0.216094326,-0.034711605,0.155301654,0.246263031,-0.557332936,0.162039213,0.094028115,-5.948107339,-0.748460179
sp|Q88FH2,0.067070742,-0.093521231,-0.025781176,-0.107175198,-0.111191192,-0.318343578,-0.309630941,0.088180605,0.041628221,-0.015407178,-0.092555384,-0.055239178,0.018491731,-0.014799088,0.048092203,0.119156881,-0.125393706,-0.424559584,-0.044550751,-0.805151977,0.058794441,0.084091438,-5.948609363,-0.36471275,-0.219193926,-0.330148661,-0.312975951,0.012865519,-0.205775995,-0.200322372,-0.120612549,-0.187583166,-0.866659585,0.05642406,-1.291956985,-0.090420133,-0.45336646,-2.594348177,-0.065204662,-0.166577097,-0.099628526,0.049651434,0.02416552,-0.013396154,-0.109022288,-0.111668391,-4.145181347,0.043793096,-0.233822319,-0.058289965,-0.432458887,0.205731904,0.163019282,-0.081033802,-0.068733511,-0.039525344,0.008918461,-0.010959961,-3.111857215,-0.019655327
sp|Q88FH3,0.11359406,-0.300591776,-0.023632811,-0.00120403,0.006899419,-0.408470447,-0.025022815,0.065747902,0.12299353,0.122871022,-0.142885023,-0.107823356,-0.109890641,-0.135149706,0.062986936,0.001159083,-0.17889056,0.029928545,-0.055552487,-0.71824322,-0.021423017,0.046074846,-4.65012731,-0.237475605,-0.208526133,-0.37186416,-0.3904361,-0.221163448,-0.095826606,-0.306453631,-0.092433085,-0.425232187,-0.371153325,0.067234909,-1.606933672,0.153201575,-0.36164942,-3.043418596,0.017692546,-0.376889798,-0.069241419,0.033928142,0.129978543,-0.205216374,-0.152580404,-0.165502911,-4.118717159,-0.089561288,-0.166327976,-0.012888259,0.038343553,0.207057895,0.170404323,0.021477151,0.009477669,-0.160422053,0.128942626,0.097548802,-3.46118515,-0.22395505
sp|Q88FH4,0.587466824,0.048415263,0.076559612,0.254562569,0.305263453,-0.22574701,-0.06099963,-0.110725512,0.033275544,0.155624723,-0.129304191,-0.108119075,0.115196109,0.295123957,-0.095894638,0.51570152,-0.170204705,-0.023691554,0.263809171,-0.337815545,-0.044040987,0.112079986,-5.534225825,-0.161229914,0.158718566,-0.117727602,-0.201480877,0.3376219,0.061022935,-0.056463431,-0.10400819,-0.020393584,-0.147197523,0.558170568,-1.058104736,0.378707722,-0.156017285,-3.669795277,-0.119590964,0.140869405,-0.06227193,-0.110384559,0.043307187,0.391837533,0.125837685,-0.027061938,-4.882532141,0.308952698,0.164824703,0.20503485,0.868309123,0.096113417,0.669964758,0.308388611,-0.088752942,0.48083638,-0.21293782,0.111370622,-5.234401997,0.244420277
sp|Q88FH5,0.137442344,-0.184752765,0.009928888,-0.08844261,0.118812828,-0.197292917,0.033242364,0.086272058,0.146493164,0.06471899,-0.138417917,-0.049808987,0.017580034,0.00601129,0.122861725,0.142932017,-0.024118646,-0.027273165,-0.019982393,-0.419674918,-0.148373811,0.069474997,-5.155575949,-0.262399282,-0.106730958,-0.237570564,-0.269447462,-0.07094154,-0.106856216,-0.204281743,-0.203933428,-0.208028076,-0.289473664,0.091310231,-1.299077351,0.055785719,-0.209771017,-4.287072597,-0.063958852,-0.112467471,-0.124547491,-0.004122708,0.08611427,0.023370623,-0.093713609,-0.123949242,-5.312041164,0.047988681,-0.009131655,-0.051401802,-0.003425456,0.230154969,0.170757705,-0.129920218,-0.008602138,-0.088613535,0.074464997,0.020542143,-0.364489525,-0.047197486
sp|Q88FH6,0.236688527,-0.174129773,0.082674486,-0.069100778,0.13981667,0.011142112,0.056816402,0.250110827,0.19844586,0.327058775,-0.343269867,-0.06164855,-0.043144118,0.12442309,-0.15527731,0.313686197,0.010553997,-0.077524389,-0.289948456,-0.731806291,-0.182425116,-0.04852282,-5.688545923,-0.456392665,0.049653673,-0.270979442,-0.125617611,-0.121547445,-0.006069492,-0.617935941,-0.30026581,-0.498982389,-0.350778425,0.108486688,-1.070144253,0.147880929,-0.106934459,-3.596697569,-0.104512925,-0.229795958,0.027410725,0.047766796,-0.028271517,0.127491873,-0.135729626,-0.04161945,-5.544095168,-0.019860643,-0.121855406,-0.232619513,0.010951267,0.295570742,0.203638634,-0.166558725,-0.165105889,-0.016425,-0.068825327,-0.025253131,-1.865879479,-0.185963034
sp|Q88FH7,0.229584254,-0.111287546,-0.028038911,-0.334464144,0.039763106,-0.119493984,-0.197592262,0.249026892,0.199398512,0.119931561,-0.131732191,0.011494553,0.045749256,0.298491116,0.108325242,0.048307165,0.123563055,-0.153872914,0.139002898,-0.674563426,-0.252953511,0.008793386,-6.100927824,-0.43642568,-0.031595321,-0.326494603,-0.373638689,-0.102889516,-0.168551691,-0.201000426,-0.169204404,-0.2531912,-0.396094323,-0.004635426,-1.065648364,0.100064165,-0.189968057,-6.197239362,-0.0514103,-0.392316938,0.161507525,-0.145655447,0.102265486,0.17967767,-0.0552931,-0.107467346,-5.449234139,0.174234019,-0.08656222,-0.067772031,-0.304713721,0.161313338,0.038051443,-0.053574043,0.009969098,0.025035034,0.047905279,-0.084225127,-3.921686402,-0.014870588
sp|Q88FI0,-1.691714396,0.380113128,-1.289252345,0.440167663,-1.453699336,-1.997077422,-0.060500775,-2.245676476,-1.77746679,-6.052175416,0.886662907,-0.353015866,-0.233648555,-0.176860561,-1.337329944,-1.202030308,0.544124841,-2.372110956,-0.184606633,-0.318081211,-0.420033187,-1.173716617,-3.015397253,-1.574091446,-1.654197896,-3.21053918,-0.693659598,-0.603521828,-1.246040178,-0.398322782,-1.083730461,-0.559711234,-2.193113196,-2.162791463,-1.912025892,-0.038176782,-5.059838486,-0.696011339,0.775113424,1.991536967,0.275375901,0.283448801,-6.03871318,-0.269781801,-0.464044232,-0.7565306,-0.513107627,-6.912354569,-3.105905751,-1.270811115,-3.797992258,-0.791051649,-3.472433967,1.023233636,0.790311688,-0.290482363,0.165232721,0.283687546,-0.731296942,-1.092871915
sp|Q88FI1,0.088060409,-1.278110087,0.033016048,-1.916195966,0.432668582,-0.562050867,-0.039282109,-0.167101963,-1.390196872,-0.052183357,0.967699214,-1.686727842,-0.142148327,0.319133741,0.377552873,-0.407670697,-2.598754169,-0.165427452,0.112109925,0.887702837,0.371683387,-0.429202148,0.626958444,0.158602885,-0.5519863,0.599065839,0.894496285,0.282074974,1.060359292,1.103333683,0.589303125,1.061860231,1.325139148,-1.261752267,-0.858071348,-0.37240725,0.329076161,-0.368210976,0.620458804,0.323816011,-0.566662889,-0.092504169,-1.138370844,-0.670648443,0.069059309,-1.451344669,-1.115090017,0.333649926,0.292464488,-0.698210053,0.024155814,0.654379522,-0.042168511,-1.619458429,-1.36109793,-0.095153923,0.459214324,-0.683000178,-0.693677284,-0.575660232
sp|Q88FI2,-0.944271361,-0.123581269,-1.074202047,-0.054329305,0.802001841,-0.510531699,-3.529952918,-1.435717406,-3.456007236,0.319160356,-3.609155598,0.279123604,0.086892372,-3.514994728,0.124601356,-1.801557347,0.302094268,0.383237478,-0.353220866,0.818722033,0.687327138,-0.51760231,0.148740954,0.366261429,-0.519041843,-0.058482979,0.224822937,0.026305763,-0.826157111,-0.086307481,0.235882685,-0.736106008,-0.288861809,0.04700118,-0.562514062,0.684422115,-1.0604892,0.211751048,0.526923359,-2.810671932,0.255733339,-1.042013323,0.801890586,-0.15956337,-0.804466375,-0.069204844,0.047472895,0.40654924,0.257487481,-0.34617726,0.065313766,-0.107070912,1.141711058,-0.277580186,-0.072508038,-4.104339856,-3.80075244,0.795299665,0.016297612,-3.716077665
sp|Q88FI4,-2.164698367,-1.540855453,-0.153353964,-2.941480938,0.378559026,-1.034340447,-0.400043112,1.596152551,0.184376347,1.792829949,0.930199014,-1.369411464,-0.04925268,0.304679091,-0.219992536,-0.419493887,-1.658017787,1.523426666,-0.848137602,0.012824901,0.224897002,1.217659225,0.447620657,1.771169535,-0.901191517,1.294165807,1.59098311,-0.26098411,-0.034448346,1.509575659,0.249701796,1.382595302,2.80261944,0.395285479,-1.744704302,0.826408424,0.869749792,-1.379971955,0.390269702,-0.173832638,-0.23103979,0.299468673,-0.52621538,-1.079822078,-0.850432145,0.012272686,-1.453981377,-0.161175764,-0.54589377,-1.071839956,-1.483722668,2.132364028,-1.966831113,-1.287457269,-1.609711601,-0.160649632,-0.946178027,-1.201841326,-1.515510718,0.365220447
sp|Q88FI6,0.407798419,-0.500622134,-0.412575825,-0.160558785,-0.434511473,-0.148280182,-1.088018792,0.158941107,0.17813536,-0.80400533,-1.026603684,0.069291704,-0.066265976,-0.452822558,-0.52905289,-0.031273783,0.226516598,-4.462427841,-0.150976101,0.419288179,-0.492848339,0.20876993,-0.166076408,0.405060675,0.1955333,-0.683378381,-0.653926983,-0.404101373,-1.412409596,-0.785314198,-0.085452039,-0.861671453,-0.817516483,0.15794599,0.172919473,-0.968193706,0.372321826,-1.339494609,0.418885075,-0.21468925,-0.37121397,-0.824512889,-0.967108232,-0.028066801,-0.418183159,0.34847172,0.041384461,0.212239965,-0.234500918,-0.203380795,-0.431399991,-0.704757045,0.085203824,0.236784488,-0.82956842,0.781367144,-0.125590606,-1.135312922,-0.340466279,0.161477013
sp|Q88FJ1,0.316886604,0.108637032,-0.269873067,-0.173555754,0.080971045,-0.207788759,-0.001119135,0.101955961,0.28324776,0.307603426,0.220869898,0.142941519,0.096954981,-0.282753681,0.017509506,-0.0052153,-0.028288921,0.231480108,0.053417803,0.036327898,0.145578458,-0.213734667,0.116657112,0.151082841,-0.044297544,0.046224477,0.246956321,-0.06766206,0.066746115,0.174387684,0.178491508,0.159244553,0.146936008,-0.050528157,0.345554809,0.194747505,-0.125458636,-0.211070038,0.094104457,0.078864055,-0.124150278,0.053118944,0.093535671,-0.105352208,0.068530526,0.139296418,0.096640369,-0.253203609,0.121303257,0.110573647,-0.011671745,0.012793974,0.31205231,-0.023677709,0.075005472,-0.32401426,0.109047836,0.137264941,0.142512569,-0.186760778
sp|Q88FJ6,0.362459193,0.289770423,-0.312473494,-0.168876749,-0.157413249,-0.076352756,-0.384096193,0.205015664,-0.201409765,1.027435796,0.429062065,-0.002261049,-0.094881936,-0.203555343,0.310726693,-1.199130528,0.137340419,0.561353986,0.297739117,0.758094783,-1.307591615,0.053388379,0.582916096,-0.513673772,-1.013779319,0.276645942,0.431212718,0.157146141,-0.039123054,0.374858006,0.651734832,0.751617287,0.582414108,0.412416487,-0.309399143,0.043367261,0.157761437,-1.823056018,0.39228441,-0.253807601,0.313027696,0.612689434,0.458513974,-0.416184395,0.303611248,0.318458826,-0.037205084,0.369252619,0.461206917,0.26321213,0.942801095,-0.177943622,0.86517278,0.007606349,-0.463242904,-0.107717077,0.472561531,0.239153435,0.272741065,-0.061621572
sp|Q88FJ7,-1.009851988,1.142288681,0.561195746,0.261984358,0.055529799,1.52201982,-0.440947433,1.216115587,-0.367001751,-0.748540699,1.19127435,-0.51046285,-0.258159765,0.254257165,0.024517316,-0.435906579,0.331061624,-0.018350731,-0.183103868,-0.604219216,-0.272394511,0.765043964,-0.000550469,-0.335190091,0.862904385,0.228127961,-0.405291609,0.407960188,-0.644008398,-0.028283416,-0.124406182,-1.022569661,1.336248971,1.039318328,1.374063775,0.625878881,-0.360491137,-0.891909851,-0.258106318,1.179379185,0.110644065,0.194116984,-1.717952333,-0.560564942,0.317403248,1.634127082,-0.143904628,-0.161181902,-1.800844845,-0.567182922,-0.83811472,-0.45814104,1.847344649,0.12830701,-0.317947521,0.328126101,0.416276641,0.428016304,-0.495774484,0.661371655
sp|Q88FK3,-2.431577893,-0.842647888,-0.344580043,1.037204057,-2.269517478,-1.678520773,-1.862673338,-1.716214884,-1.788727655,-2.170266604,-1.941876017,-0.130391786,-1.679885669,-1.847715148,-0.230297299,-1.857632484,1.207266792,0.707636084,0.695552894,-0.187666123,-0.469773263,-1.085802333,-2.217324217,-1.756915995,-1.869161476,-2.037915558,-1.827017513,-0.022368222,-2.065734303,-2.23286615,-1.216839081,-1.083644789,-1.892977539,-1.70759774,-1.750665927,-1.98003674,-1.782217041,-2.313635756,-1.679832222,-1.143392351,0.446191554,-2.128419865,-3.139678238,-1.982290846,0.009560114,-0.887943661,-1.565630533,-0.438308034,-0.258708843,-0.781902347,-0.651396537,-1.879866945,-1.972792738,-1.293418894,0.834912557,-0.305315224,1.351276613,-0.353639789,-0.346551925,-2.048798085
sp|Q88FR2,-1.606890557,-1.204360904,-0.842971934,-2.122755228,-1.444830143,-0.853833437,-1.037986002,1.336721805,0.807375943,0.819642841,0.953603074,-1.107501419,0.712652141,-1.023027812,0.27674077,0.079083565,-1.448027299,0.746710817,-1.890985452,-1.201257785,0.914134996,1.900723948,-1.392636882,0.799797347,-1.044474141,0.559054427,-1.002330178,-0.981973346,-1.241046967,-1.408178815,-0.721444751,1.643049037,4.268654376,-0.882910404,-0.925978592,-1.155349405,2.078284534,-1.488948421,1.519279147,-0.318705016,-0.730379175,1.539049807,-2.314990902,-1.157603511,0.622035769,1.09427246,-0.740943197,-1.482670034,1.685801357,-1.164221491,-1.435153289,1.88396591,-1.148105403,-0.468731559,-0.91498609,-1.61237294,-1.308785524,0.634977759,-1.092813053,-1.224110749
sp|Q88FR5,-2.165987434,-0.874798424,1.026156865,0.429540025,-2.00392702,-0.377168393,0.983101594,-1.450624426,-1.523137197,-1.904676145,-0.500836828,1.582500536,1.068597902,-0.292221274,1.223329849,-1.592042025,2.756679009,1.63704657,1.064374929,-0.414984434,-1.428529957,-0.214713788,-1.951733759,-1.491325536,-1.269583202,0.00352721,-1.561427055,-0.042876086,-1.800143844,-1.967275691,-1.280541627,-2.178705107,-1.62738708,0.374233172,0.541438754,0.026679343,0.708755209,-2.048045297,-1.414241764,0.174631774,-0.31479574,1.594113527,1.406754358,-0.293020439,0.570010622,-0.388977536,-1.300040074,1.186422526,-2.956980291,1.483097547,-1.994250166,-1.614276486,-1.70720228,-1.027828436,0.800012608,0.905014775,2.020834941,0.621544273,2.664558246,1.732677572
sp|Q88FR6,-0.120613386,-0.757451345,-0.026440676,-0.199824477,-0.070050439,0.081042342,0.37281088,-0.250602249,-0.893552258,-0.940006722,-0.582697139,0.22153264,-0.204302586,0.165839493,-0.469853077,0.455551879,0.643487862,0.129322254,0.026264375,-0.460174208,-0.407353408,0.18637491,-0.234901828,-0.565053232,-0.023911162,-0.671348293,-0.213893547,-0.296623076,-0.248465907,-0.291235587,-0.45733776,-0.58743396,-0.984580074,0.067130985,-0.026925737,-0.553193464,-0.399481381,-0.464081431,-0.560885514,-0.387708728,-0.23110845,-0.311376889,-0.323766606,0.153952915,-0.229014751,0.169264428,0.107863325,0.260879597,-0.537761738,-0.620235091,-0.930108828,-0.393066573,-1.641798188,-0.665084551,-0.095043931,0.285777722,-0.339137685,-0.359600632,0.186839508,0.198266279
sp|Q88FR7,-0.001866668,-0.432320282,0.013291001,-0.165210752,0.013451619,0.129451862,0.042983497,-0.150173785,-0.260257443,-0.273845793,-0.142092202,0.026024921,-0.020942462,0.009006068,-0.050215747,0.116480547,0.135417713,0.182345955,0.019188741,0.090742845,-0.04282423,-0.049320341,-0.084004458,-0.073438552,0.14089616,-0.103474284,-0.006909061,-0.071789192,-0.221293153,-0.067898059,-0.128508912,-0.10836465,-0.614355991,0.06165529,-0.061850206,-0.072815992,-0.129481499,-0.171307577,-0.094238862,-0.215444742,-0.056899454,-0.118887517,0.049538628,0.075685653,-0.015334719,0.13819678,-0.012110546,0.06877277,0.154299978,0.087380662,-0.355669786,-0.12861608,-0.321126844,0.107953596,0.125669997,0.011661228,0.080964117,-0.076319065,0.020337404,0.14071638
sp|Q88FR8,0.292977177,-0.748531407,-0.633106896,-0.494873759,0.915643361,0.316163756,0.131810993,0.400924512,-0.310250681,0.672933688,0.617879824,0.247265169,0.680139203,-0.962654086,0.997448296,-1.135020412,-0.101030976,0.946943992,-1.401255815,1.09733217,0.285856986,-1.023409208,0.495199623,0.48911916,0.568067185,0.765794062,0.284481353,0.332990024,0.985555159,0.539005008,1.014566952,0.898426718,0.989071935,0.344850323,0.920405819,-3.207299194,0.234729005,0.361637462,0.630719924,-0.238676139,-0.320114738,-0.552086664,-0.096896904,-1.391699237,-0.923105021,0.790595645,0.17934483,0.545687206,0.614290987,0.693766912,0.502148227,0.776428118,-1.419322856,-0.472766582,0.216228058,-0.346766209,0.286903591,-0.251173635,-0.880440626,-0.34881505
sp|Q88FR9,0.098202258,-0.284258838,-0.224726631,-0.136375953,0.3277118,0.267831164,-0.463240786,-0.235257251,-0.208148751,-0.028076841,-0.195636415,0.222895997,-0.243214572,-0.568428671,0.356804161,-0.360590091,-0.106741325,0.340401688,-0.547725083,0.278588277,-0.216637424,0.210682396,-0.095404502,0.128581115,-0.058739694,0.386376416,0.108575379,-0.161844832,0.137972286,-0.024777153,0.157176804,0.127992947,0.408509239,0.110288203,-0.138409324,-0.31474538,0.018470455,-0.574103842,-0.018110184,-0.488776875,-0.016890836,-0.373353214,-0.001975318,-0.06087846,0.127285877,-0.125172816,-0.396779065,0.118026365,0.183544232,0.240421551,-0.093534813,-0.09638385,-0.143905089,-0.307909541,0.020741501,0.08065605,0.160100541,0.142777269,0.376778297,-0.39374002
sp|Q88FS0,1.920539864,-1.637903953,1.259762413,0.679139042,1.64534167,1.491066557,0.627761298,1.80127542,1.742540219,1.797790504,-0.386224656,-0.220900382,0.597380395,0.724781011,1.522768824,1.495452495,-1.270513652,0.803111503,0.41955374,2.282406368,0.702945514,0.938555192,1.864991981,1.539302438,1.20122226,1.692599365,1.063432813,1.401666553,1.717382293,0.883985074,1.114874943,1.44051955,1.135827209,1.609267584,1.78303606,0.473994874,2.354912207,1.274688429,-1.585671305,-1.189628197,-0.923518786,-0.571091671,1.232602352,0.379748574,1.170184671,0.404079902,1.24332181,1.209604724,1.445211786,1.448367442,1.385986984,1.540127916,1.356526859,-1.568107303,-1.516416736,1.020113468,0.535601152,-0.42052941,1.364056891,1.047206769
sp|Q88FS1,0.852881327,0.002650112,0.351131316,0.359672801,0.319749473,0.589438622,-0.038110841,0.18383048,0.747323434,0.643397735,-0.42124982,0.236544777,0.171506873,-0.105153216,0.331364895,0.148217081,0.015525874,0.490522586,-0.112846869,1.290054452,0.005151085,0.138392425,0.572106122,0.2156627,0.184084012,0.397188465,0.130200729,0.275359469,0.377079418,0.043138946,0.211872478,0.1061916,0.07861732,0.457011916,0.78645807,-0.099367523,0.984971745,0.42725417,-0.838772537,-0.292658954,-0.27929027,-0.297416394,0.078586578,0.068292713,0.407297402,0.256740999,0.311216371,0.149884207,0.605291989,0.576585955,0.830799537,-0.09143543,0.814673973,-0.593752228,-0.573195333,-0.021754577,-0.027564744,-0.248994079,0.743205015,0.399663832
