Protein,Spearman_Correlation,Average_Abundance_Control
Pp_4315,0.15911445370609645,0.022368662777777777
Pp_4310,0.3224186293177469,0.01839391316666667
Pp_4306,0.22142272594306747,0.0030315556470588236
Pp_4305,0.10648935254298571,0.02943757372222222
Glxr,0.33366432199604806,0.002444242588235294
Hyi,0.2018456517359236,0.0021326383333333332
Gcl,0.23636363636363636,
Pp_4295,0.18640737547125238,0.014051331500000002
Pp_4293,-0.17943008438373634,0.006517026555555555
Pp_4289,0.24199997420386682,0.0029343551111111112
Pp_4287,0.059439550167288524,0.010224101222222223
Pp_4286,0.19814752183385134,0.011870818611111113
Pp_4285,0.4789428134209984,0.0047597533999999995
Pp_4283,0.3215770713765421,0.026772255333333335
Gad,0.31486726749555194,0.01466240661111111
Xdhb,0.38525448860229605,0.019214372444444447
Xdha,0.04355745711265788,0.010883483888888889
Pp_4277,0.3403740642965559,0.007409844388888889
Smc,0.05470891532406911,0.0030671789999999997
Zipa,0.4194235259992131,0.07643465155555555
Liga,-0.14534392373594016,0.020378101833333336
Dnax,0.19194146355781452,0.016197646722222223
Pp_4268,0.0024175320301164584,0.010064903437499998
Apt,0.3547503109856828,0.016634127166666665
Anr,0.2962893030848432,0.035768724777777774
Hemn,0.2790611101314681,0.005457892999999999
Pp_4261,0.4000000000000001,
Pp_4260,0.18891572055515907,0.013043647722222225
Pp_4259,0.483616013284245,0.012279369222222223
Ccop-2,-0.5584994071415887,0.01123686738888889
Ccoo-2,-0.6223733922162065,0.015213297277777775
Ccon-2,-0.6624169588871267,0.009701491277777778
Ccop-1,0.20286150630978217,0.00191108175
Ccoo-1,0.31923642947643044,0.010938789687499999
Ccon-1,0.3462667363596156,0.004915295
Pp_4249,0.07677154701215487,0.0031125808888888894
Pp_4248,0.01275951727819691,0.022031198944444445
Pp_4232,0.3565737664890463,0.003155214375
Pp_4220,-0.19999999999999998,
Pp_4218,0.15588235294117647,
Fpva,0.10767255364825729,0.0029701522
Pvde,-0.5272727272727272,
Pp_4214,0.0,
Pp_4213,-0.25,
Pp_4203,0.04186820915827005,0.04870499927777777
Pp_4202,-0.1824599420639039,0.1472428082777778
Pp_4201,0.03402004585619821,0.10647680694444445
Pp_4200,0.3099359046531366,0.013771110111111111
Pp_4199,0.2950737514580543,0.009474399055555555
Pp_4198,0.16054762513432771,0.014405433833333333
Pp_4197,0.07468373226186138,0.0034839752000000003
Glta,-0.2238969812006233,0.2268236796666667
Sdhc,0.1367624536515756,0.04412782005555556
Sdhd,0.10700322218542652,0.04361422194444444
Sdha,-0.12422221309753063,0.20920376883333333
Sdhb,0.00968368237636553,0.2838819161666667
Kgda,-0.14186034128558103,0.29968520777777774
Kgdb,0.14992922888229285,0.4789607308888888
Lpdg,0.21750911626841876,0.4409267158333333
Succ,-0.07745695518626389,0.991579094
Sucd,-0.3445810624242311,0.7482130173333333
Htpg,-0.0296988088252724,0.2810164031111111
Pp_4178,0.3086606205023962,0.05791057983333333
Pp_4177,0.21444281524926684,
Fabb,0.04454593499866964,0.06292793255555555
Faba,-0.3243538741326827,0.07538658011111112
Gpsa,0.5060896540124437,0.03681956905555556
Sixa,0.16414725428795407,0.0055348183333333335
Pp_4163,0.13830141444664532,0.0027615145384615384
Kdpd,-0.14735042735042733,0.0025337640000000004
Kdpe,0.1473706456271354,0.001307028
Pp_4151,0.20787140090875292,0.0023215493999999997
Pp_4150,0.10148716771024888,0.018895430285714287
Pp_4148,0.16422136422136424,
Pp_4147,0.27709751224763557,0.010138199166666665
Glob,0.30357516606543306,0.009338972666666666
Pp_4138,0.4211672797162538,0.05012406227777778
Nuol,0.1327731092436975,0.010172125
Nuoi,0.2601287206395544,0.032043501333333335
Nuoh,-0.05746873759175584,0.014510578777777776
Nuog,0.2536188736221578,0.09030691272222223
Nuof,0.14453770860636436,0.052364427722222225
Nuoe,0.09629352567301865,0.016533699272727274
Nuoc,0.1597901010838855,0.06147493772222222
Nuob,0.2058730408231183,0.04706944511111111
Acea,-0.611755555526314,0.3497463778333333
Pp_4115,0.27847715654815036,0.0015077756153846155
Fusb,0.4098402051717996,0.010062931
Pp_4104,-0.07422206739616818,0.02801570622222222
Uvrc,0.09000385290466201,0.0017358090833333331
Purb,0.16149622037466238,0.08900060027777777
Hfld,0.0020494710524012008,0.008729738083333332
Mnma,0.37228855754353984,0.024907833444444447
Pp_4013,0.30751134287415505,0.007680782555555555
Pp_4012,0.6076438105407571,0.3131550060555555
Icd,0.5354308856636588,0.0648548626111111
Cspd,0.08392853216492333,0.019773817000000003
Clpa,0.009974555246642414,0.049195920444444444
Aat,0.43304392236976513,0.003213972857142857
Ftsk,0.01286057726313389,0.005041244277777778
Lola,0.11674354841063386,0.024018015444444443
Pp_4002,0.040304883040392626,0.0022401391111111107
Sers,-0.10877585702197828,0.06314315172222222
Cysg,0.2547753647164033,0.02043012038888889
Pp_3998,0.25256588072122055,0.0034853562857142853
Pp_3997,0.28330461974731524,0.008252477705882352
Pp_3995,0.11963542463395198,0.006641608538461539
Dsre,0.3771235988122091,0.005799195722222222
Pp_3988,0.17966465383215108,0.010197303611111111
Pp_3968,0.1839822024471635,
Nhaa2,0.13627371178366698,0.008204209733333334
Pp_3957,0.4274740121118729,0.006891669058823529
Pp_3954,0.5636363636363637,
Pcai,-0.7999999999999999,
Pp_3950,0.33730921755532733,0.0029940011428571424
Nicb,0.1511600264142637,0.011849962799999999
Nicr,0.046434676893812483,0.0030284729375
Pp_3931,0.36850678733031667,0.0018486897500000002
Pp_3927,-0.5164835164835165,
Pp_3926,0.16083916083916086,
Pp_3924,0.04963130574696833,0.006245702411764705
Pp_3922,0.40136601628146545,0.020058305333333335
Pp_3901,-0.04061741017798171,0.015894221499999996
Pp_3896,0.037558829862499615,0.0018557402
Pp_3839,0.48133303486648416,0.09009306622222223
Pp_3835,-0.21428571428571433,
Pp_3834,0.3305365497853315,0.007443956500000001
Csra,0.06623921255600543,0.006493887166666667
Pp_3827,0.43049634470405773,0.011986373833333334
Pp_3825,0.0871629787541627,0.0080474575
Pp_3823,0.39999999999999997,
Galu,-0.19046440317423016,0.056530906555555545
Gor,0.42905708711232154,0.024215087277777776
Pp_3806,0.25705076237081514,0.008179515833333333
Dapf-1,0.00395366406572102,0.0024211245
Pp_3788,-0.26666666666666666,
Pp_3787,0.23864527741721792,0.005415426
Pp_3786,-0.2643467643467643,
Pp_3785,0.08676019996774713,0.002172302
Pp_3784,0.1011804384490807,0.025303714
Pp_3783,0.06705714222429095,0.019958637
Pp_3781,0.13859890109890108,0.0024556206666666667
Proc-1,-0.022865949303802983,0.019312564055555557
Pp_3777,0.09592245989304814,0.001256427
Pp_3775,0.10563528328516958,0.005617064500000001
Pp_3768,0.344469666966567,0.020642477000000003
Gloa,0.14863562016078435,0.028835511833333334
Pp_3765,0.15189815740783558,0.04705557255555556
Pp_3761,0.1408249093434441,0.006523098705882352
Cher3,0.05956959706959706,0.00142036775
Pp_3758,-0.1534722128162927,0.003099313466666667
Pp_3757,0.2941978390372139,0.006120122909090909
Paah,0.06142796356426257,0.0048868884117647055
Pp_3754,0.3029031260450331,0.016464072222222223
Pp_3742,0.3431230686294163,0.01736392538888889
Pp_3738,-0.060051384787909425,0.03666549794117647
Pp_3722,0.25497185741088185,0.0017161481999999999
Pp_3720,0.03840907578681217,0.0029741587500000002
Cata,-0.2571428571428571,
Pp_3707,0.05392703203653592,0.009832978611111109
Pp_3706,0.057013197729141436,0.005991821944444444
Pp_3705,0.26458543051485417,0.009763344
Pp_3699,-0.2727742753777737,0.003583296454545454
Pp_3694,0.024729217207093316,0.001555107875
Pp_3693,0.27771598568956635,0.06399296966666665
Pp_3692,0.6785714285714287,
Pp_3691,-0.004144581496343753,0.0045834466
Pp_3680,0.021851225135691182,0.006800870277777777
Pp_3671,-0.08571428571428573,
Pp_3669,0.5559884559884561,0.0025762428
Katg,0.25925333831509745,0.03672480511111111
Pssa-1,0.26757209926224007,0.0025847425
Pp_3662,0.20348395761951618,0.059844073722222224
Pp_3651,0.09993421986044293,0.00159477
Pp_3650,-0.14847632442569153,0.0021647953333333333
Pp_3649,0.17713653034628854,0.02575953766666667
Pp_3644,0.1641824751580849,
Pp_3638,0.12730465320456538,0.001010047
Pp_3631,0.08760997067448678,
Pp_3629,0.33252502985211724,0.0027032465882352945
Pp_3627,0.15770513835889313,0.0027233957500000005
Pp_3623,0.03636363636363637,
Pp_3622,0.3188561638842312,
Pp_3620,0.06597791432497987,0.020324500055555552
Pp_3613,0.188598613126915,
Pp_3612,0.04254821741671538,0.002021391
Pp_3611,0.5796301570000069,0.04091945122222222
Pp_3610,0.9999999999999999,
Pp_3603,0.22490798634885176,0.01688553333333333
Pp_3598,-0.2554655870445344,0.0031557436666666667
Pp_3591,-0.15729889232681485,0.005107451666666666
Tyrb-2,0.20753646838486015,0.06463137488888888
Tpx,0.40746933980083566,0.09778468705555556
Pp_3585,0.06507176107070242,0.0044228339375000005
Pp_3578,-0.012894163366448797,0.03942714011111112
Pp_3569,-0.07222429416212685,0.0015810538750000002
Pp_3563,0.4329402285913696,0.00164724
Pp_3558,0.24556132277945306,0.001299891
Pp_3557,-0.006046368485261362,0.0036601000000000003
Emra,0.2654063126564988,0.012296937888888887
Pp_3547,0.4294013430452456,0.010083138277777778
Pp_3546,0.07075571807832427,0.004108534333333334
Pp_3530,-0.17607758729171924,0.01727392416666667
Pp_3527,-0.005388538441182459,0.009253879
Pp_3522,-0.39999999999999997,
Hyua,-0.9999999999999999,
Ilve,0.08010999127119006,0.1315354331111111
Pp_3509,0.12257170883690247,0.006372121750000001
Cobw,-0.14719931766301567,0.034078363833333326
Pp_3506,0.052683837065448914,0.005153193846153846
Pp_3497,-0.8571428571428573,
Pp_3496,0.44670729526656916,0.04070356744444444
Acda,0.06178860324068237,0.034338721277777776
Pp_3491,0.12532969645670966,0.010838111944444444
Pp_3484,0.14394941333675382,0.0025805429375000003
Pp_3459,0.7380952380952381,
Pp_3456,0.25126050420168067,
Pp_3455,0.4848484848484848,
Pp_3454,0.32695652173913037,
Pp_3453,1.0,
Ilva-1,-0.3160676532769556,
Pp_3445,0.31498138208653587,0.001732914
Pp_3443,0.2718849648132106,0.22737842716666667
Pp_3441,0.38751102385756564,0.0034541324999999997
Pp_3437,0.14285714285714282,
Pp_3435,0.21565535913362002,0.001609765
Hpd,0.15035344667718065,0.04443493766666667
Pp_3431,0.5866182526557349,0.02658267811111111
Pp_3428,0.3554949489480318,0.0016276819999999997
Pp_3421,-0.31083743842364525,
Pp_3420,0.5427125506072875,
Gntp,0.29452790776849147,0.098168588
Gnuk,0.4078495408422031,0.12401364983333332
Pp_3415,0.26561573192369164,0.01619711366666667
Pp_3406,0.08546943068314138,0.004229273222222222
Pp_3404,0.17625860082591716,0.012085913888888888
Pp_3384,-0.0620198709441299,0.027838301888888885
Pp_3383,-0.15739570763837654,0.02043624677777778
Pp_3382,-0.19639397403338243,0.026940852055555558
Ptxs,-0.3291523564144889,0.026536272388888893
Pp_3379,-0.4566981690640395,0.11925740027777779
Kguk,-0.5303781899718141,0.06926266922222223
Kgud,-0.486643451585583,0.18883433327777777
Pp_3370,0.2460691281343456,0.0036283203
Pp_3364,-0.010990017218561672,0.0024301372857142857
Pp_3361,0.15571431670924962,0.0034073275555555555
Pp_3359,-0.0901535872080791,0.01253999090909091
Pp_3316,0.3610453902953622,0.02195680694444444
Pp_3291,0.8333333333333335,0.001832363
Pp_3290,0.18137254901960786,
Pp_3289,0.7818181818181817,
Pp_3288,0.45574019517983283,0.00605289025
Phan,0.10525045801867822,0.003996437
Pp_3249,0.2780163682035492,
Pp_3248,0.07430308055166576,0.014694244833333333
Pp_3239,-0.23578839063705734,0.00168229275
Pp_3237,0.8181818181818182,
Pp_3234,0.48427554817035734,0.0024462665
Pp_3232,0.35821157218001176,
Pp_3230,0.521978021978022,
Pp_3227,0.26134899123108796,0.0031815028823529413
Pp_3213,-0.14395161290322583,
Pp_3212,0.36393378207537497,0.001508909
Pp_3211,0.5,
Pp_3209,0.464935064935065,0.0016014334000000001
Pp_3192,0.24990697008730495,0.0033710359090909094
Coda,0.40341562019193394,0.02934689861111111
Pp_3186,0.31816951253523323,0.010146414388888891
Pet18,0.2721773663871357,0.011753275833333333
Pp_3174,0.2992961490354537,0.005858695882352942
Pp_3170,0.26793397424269905,0.0024991866000000002
Pp_3157,0.03984736973820651,0.011126634277777776
Pp_3156,0.058161350844277676,0.009919680166666667
Pp_3155,-0.06541293438307877,0.01022161825
Pp_3154,0.35581798142024873,0.0051904915714285705
Pp_3151,0.4431372549019608,
Pp_3148,0.17121024416920966,0.006909065
Pp_3147,0.1281755089883437,0.0043310694
Pp_3146,0.15790394541160002,0.039850131571428575
Pp_3145,0.2532814874241842,0.015615156666666666
Pp_3141,0.24093993267410052,0.0019558613333333333
Pp_3140,0.2691137190578151,0.006053008777777777
Pp_3139,0.14521230326435502,0.0053036842142857145
Pp_3138,0.10405325204616846,0.002393454636363637
Pp_3135,0.29760048595119737,0.0039312070625
Pp_3134,0.1783245863100033,0.004276963
Pp_3133,0.29122539990352464,
Pp_3131,0.22538620799490364,0.003014166
Pp_3130,0.4303649777296184,0.0023616245000000003
Gale,0.21089499161855801,0.0023634717777777777
Pp_3128,0.4738162381756035,0.01674068916666667
Pp_3127,0.30033049253398664,0.010678278555555556
Pp_3126,0.3743819191704201,0.0019964853333333333
Pp_3125,0.36260129265781826,0.0026755332777777777
Pp_3123,-0.2080172679617638,0.005462386857142856
Pp_3122,0.1404226521886247,0.002599240166666667
Pp_3120,0.2731476328361242,0.004401617611111111
Pp_3108,0.15128273589211677,0.0019210905714285716
Pp_3107,0.30680954964731416,0.007071474714285714
Pp_3106,0.23329206912671346,0.006116769222222223
Pp_3100,0.28483701818251245,0.009947058818181819
Pp_3099,0.1723707849235885,0.025639325944444444
Pp_3095,0.12249590781924655,0.011405309944444445
Pp_3093,0.0011764448623472045,0.0030275886153846156
Pp_3092,0.12748484721967707,0.004822822764705881
Pp_3091,0.08721907760440673,0.0028004709230769237
Pp_3090,-0.7,
Pp_3089,0.382445054035452,0.20176658544444442
Pp_3088,-0.4047619047619048,0.001367973
Pp_3087,-0.057035647279549725,0.0030109115
Pp_3081,0.3146652295401654,0.0020777266666666665
Ppic-2,0.2814104420182379,0.08848044916666667
Eco,-0.046837606837606835,
Pp_3071,0.31449083060611166,0.006245132411764706
Pp_3067,0.10761908983947682,0.0053342019285714274
Pp_3033,0.03120464441219158,0.0029311178333333333
Pp_3024,-0.11668047140462662,0.0039312105
Pp_3019,0.16336047618660757,0.037313604388888894
Pp_3014,0.46009852216748753,0.0023923905
Pp_2969,0.07351114358786993,0.009687548
Pp_2950,0.28716345161706053,0.0032367954444444446
Pp_2947,-0.06567612709927911,0.11771692688888888
Pp_2944,0.13221719457013573,
Pp_2942,0.20529238843278813,0.004784956375
Pp_2936,-0.08244145560598294,0.02835112555555556
Pp_2933,0.11251610158544013,0.022904915777777778
Pp_2932,0.25013059913599806,0.018690615666666667
Pp_2930,0.053960830859128145,0.006694028500000001
Nspc,-0.26041005657194144,0.022016313055555556
Pp_2928,-0.21672677951022049,0.09120698044444443
Mqo3,0.3362940132520347,0.0050561543125
Pp_2918,-0.39122807017543854,
Hemb-1,0.47072046666831646,0.05163821427777778
Pp_2912,-0.08846938775510203,0.0020044178333333334
Pp_2910,-0.7,
Csid,0.5,
Pp_2908,0.25080645161290327,0.001429884
Pp_2907,0.007362738880672203,0.039466791055555554
Cyss,0.3367215521020492,0.034112854222222225
Glns,0.27761881613690914,0.04270632055555555
Ppib,0.4790736573291277,0.1537604723888889
Lpxh,-0.15985881207400196,0.0022337062857142854
Pvdq,0.7999999999999999,
Pp_2893,0.12397953958777569,0.002510213272727273
Pp_2892,0.5247963800904977,0.002785461666666667
Pp_2891,0.193984962406015,
Xtha,0.381520342373744,0.010578424166666666
Pp_2884,-0.22871022107663325,0.0022414661818181817
Ampc,0.1108782562724688,0.002784872076923077
Pp_2875,0.5714285714285715,
Pp_2867,0.4866541112791103,0.0132677215
Pp_2861,0.4285714285714286,
Ureg,0.3367242893417879,0.024821229
Uree,-0.08034585331889715,0.013446500388888888
Urec,0.2317450584304824,0.0058431771111111105
Ureb,0.15703759311590323,0.0039004629375
Urea,0.03167116648637698,0.00915702794117647
Pp_2827,0.2392679964343662,0.016821254944444447
Mext,0.24616428683737185,0.005855347625
Nfxb,-0.06666666666666667,0.001170551
Pp_2794,0.47364965317395014,0.0070742059999999996
Pp_2793,0.4626061247318791,0.016659094055555556
Pp_2792,0.6096738216510631,0.026660945944444445
Pp_2791,0.5641794317004826,0.024917523944444447
Pp_2745,0.6904761904761906,
Pp_2742,0.7833333333333333,
Pp_2739,0.34115169682337304,0.003205464692307693
Pp_2710,0.05867949719122353,
Pp_2688,-0.06000189334750796,0.033234847666666664
Pp_2687,0.3684647634374651,0.04320591872222222
Pp_2685,0.06191927241018947,0.025400136722222223
Pp_2680,-0.6176207288955664,0.4697934292222222
Pp_2679,-0.48244845895698046,0.003583024666666667
Pp_2678,-0.3673193133997501,0.007904173615384614
Pp_2677,-0.27700643310248946,0.00438260125
Pp_2676,-0.3356187766714082,
Qedh,-0.5397274692987063,0.3491427913888889
Pp_2673,-0.29288217166113745,0.005353669166666666
Pp_2672,0.13809656194977296,0.0042107155
Pp_2669,-0.6038912939819644,0.006452869133333333
Pp_2668,-0.29988197228383623,0.014215747312499999
Pp_2666,-0.2969671512818097,0.010843046470588237
Agmr,-0.633510132835509,0.010193527125
Pp_2664,-0.47171698561004316,0.009464553230769229
Pp_2663,-0.46263872672599254,0.016794081764705884
Pp_2662,-0.5482917640021903,0.0376208486
Pp_2656,0.2282740249319686,0.004301577611111111
Pp_2652,0.017069701280227594,
Pp_2648,0.39743473481065783,0.044500717111111115
Dapa,0.4390555999290982,0.08211059022222222
Pp_2628,0.2602983166187171,0.001428327916666667
Pp_2601,-0.1121871484814398,0.022272414
Pp_2575,0.27347781217750256,
Pp_2569,0.7696969696969697,
Pp_2554,-0.19999999999999998,0.002487902
Pp_2550,0.17683137742693109,0.011055213363636362
Pp_2545,0.36516650207075646,0.010369730555555557
Pp_2543,0.9999999999999999,
Pp_2536,0.4527399164397522,0.009779708444444446
Pp_2533,0.3207804294357137,0.0030135106666666672
Mety,0.4149873173601816,0.027088781444444446
Pp_2507,-0.49999999999999994,
Pp_2492,0.1734370658516255,0.0049559626
Pp_2488,0.519303107793635,0.014696043666666665
Pp_2487,0.370076040972345,0.0031545849285714287
Pp_2486,-0.00474658778803574,0.0018453410000000001
Pp_2476,0.09805242898977175,0.007439264944444445
Pp_2475,0.2937867925314351,0.004463955933333333
Pp_2474,0.20234251349010887,0.0045263676875
Pp_2472,0.3168966346679496,0.001000072
Phet,-0.3625262494222761,0.05528540261111111
Phes,-0.1721191731051752,0.036098788388888886
Rplt,-0.35742511281931466,0.2917020517222222
Infc,0.11816548758959397,0.18959225744444444
Thrs,0.17189897863361406,0.1020900175
Cspa-2,-0.030863783811000658,0.47931377411111115
Pp_2462,0.3274115039527473,0.01468033188888889
Pp_2460,0.05631769569822668,0.0013602529999999999
Rbsk,-0.009249380812978287,0.00304905575
Rbsr,-0.35123271625452857,0.0028460954444444447
Rbsa,0.42615384615384616,
Rbsb,-0.206277656777366,0.0069167733529411765
Ansb,0.41201108919716994,0.07206949866666666
Pp_2449,0.24228459711598457,0.01015619238888889
Pp_2448,-0.043001119820828666,0.0016991345714285713
Pp_2447,0.06270371691104526,0.0015463562
Pp_2442,0.4239196046461524,0.020851852833333333
Ahpc,0.004580835111457012,0.05179534583333333
Pp_2436,-0.13973540959274966,0.003756746444444444
Pp_2432,-0.14911144020733066,0.001508713
Pp_2424,0.4197662498373247,0.004377101083333334
Pp_2422,-0.32727681114188495,0.012308520705882356
Pp_2418,-0.04353898954425733,
Aroe,0.5,
Pp_2396,0.3786513088618079,0.029038878722222224
Pp_2387,0.23878924183088535,0.0042105929090909084
Pp_2381,0.5352150644143618,0.0034217795
Pp_2380,0.2887645396649102,0.007668491818181819
Pp_2379,0.2084274480174216,
Nfua,0.5427861885895449,0.011500104000000002
Cti,0.4773288612884579,0.010079269444444445
Meth,-0.09897457451223872,0.026472176333333333
Cysi,0.15716915528986947,0.100716523
Pp_2370,0.1253077146214346,0.033926765944444444
Pp_2368,0.15499714389415664,0.0015016432499999999
Pp_2364,0.2760376428754618,0.019778198333333337
Csuc,0.11707381427243464,0.005357365444444444
Pp_2356,0.44155245995355635,0.011579189611111112
Pp_2355,0.2559927791508931,0.010801394444444444
Pp_2354,0.10137934343501379,0.004267064714285714
Pp_2345,0.42492476731922413,0.0029451959444444444
Pp_2343,0.65,0.003253209
Pp_2341,-0.10977443609022557,0.007298079714285714
Acnb,-0.05170077181978641,0.35046813361111107
Prpd,0.32009119870675556,0.006919937555555556
Pp_2337,0.26401037670340405,0.018592594111111114
Pp_2336,0.12143948834941153,0.026581243055555554
Pp_2335,-0.10750767250049421,0.055125951222222226
Prpb,0.24721587243987359,0.05165623927777777
Pp_2333,0.15375113900982082,0.0025763450000000003
Pp_2331,0.3519736288800607,0.020989238777777777
Pp_2330,0.27840007035729863,0.0038757765294117645
Cysh,0.2676375851194735,0.034560584
Cysb,0.17031819849562113,0.04906102466666667
Pp_2325,0.09902540139863919,0.0035777576153846148
Arof-1,0.20604957289643566,0.03880680122222222
Pp_2323,-0.12364938782238608,0.006528850166666667
Opri,0.062036242547726834,0.36014887411111113
Pp_2320,0.14641385103207644,0.027604038777777774
Pp_2317,-0.13725490196078433,
Greb,0.24767335272874158,0.0021383918750000003
Pp_2310,0.42671205815441166,0.01534090138888889
Pp_2308,-0.07281422151110489,0.012717375277777778
Pp_2307,0.35068047426893156,0.006246573352941176
Pp_2305,0.14041921549425615,0.009253284999999998
Pp_2304,-0.19465564253152468,0.065189664
Hupb,-0.08001462311700092,0.7636716247222222
Lon-2,0.2011582860460001,0.07246028172222223
Clpx,0.06247377044622347,0.14571686866666664
Clpp,0.21063360217446045,0.06648565072222222
Tig,-0.21512448855522714,0.24282728350000005
Pp_2296,0.03113514780092581,0.0038428451333333336
Pp_2292,0.33100548499352805,0.02134499211111111
Pp_2277,-0.5598585176579394,0.011455658705882353
Fold2,0.23509848478866222,0.046827175111111105
Pp_2264,-0.5,
Pp_2258,0.30280767846055107,0.003062214909090909
Aer-1,-0.012367664694413617,0.014056635222222221
Pp_2254,0.7999999999999999,0.001115094
Pp_2249,0.044555665663047,0.0034472181666666663
Pp_2247,0.3636363636363637,
Pp_2240,-0.028620043058545732,0.0027589871428571424
Pp_2238,0.1471460818365556,0.022839771777777778
Pp_2233,-0.162326347174571,0.07594849811111111
Pp_2232,0.2591380304949778,0.002564113357142857
Pp_2220,-0.2681047166532518,0.015473279999999999
Fadb1x,0.45017061589675195,0.02876896238888889
Pp_2216,-0.12391225683186662,0.005295336214285714
Fadax,0.01958978183435171,0.02126709983333333
Fadb2x,0.003940861068876965,0.00853263411111111
Faddx,0.06182097307510628,0.004871365181818182
Phnw,0.5805909040493022,0.009933632000000001
Phnx,0.6746446371427453,0.010089429882352941
Pp_2206,0.08598729514760049,0.004172571083333333
Pp_2201,0.16847290640394083,0.00204449
Pp_2198,0.28529411764705886,
Pp_2189,0.4075082181603976,0.03125264838888889
Pp_2187,0.546770657092851,0.021721594222222224
Pp_2182,0.09614330539209516,0.01578855388888889
Dusa,0.3422180957736841,0.006380138222222222
Tal,0.31087623465344155,0.02633560738888889
Pp_2166,0.3318369993515886,0.013814662642857144
Pp_2165,-0.010146667457901007,0.0066538084375
Pp_2164,0.12364532019704431,0.005620375800000001
Vacj,0.4166530811200186,0.023529710555555555
Pp_2161,0.29350602216303623,0.02739520455555556
Quef,0.3007595233251339,0.006063394
Lole,0.14723571058412913,0.005658563277777778
Lold,0.2601581198890312,0.009713258388888889
Lolc,0.16702797110740006,0.006479611777777778
Pp_2152,0.18340504047191836,0.02647055505555556
Stha,-0.2090670212949801,0.07068822527777778
Gap-2,-0.012638505686992464,0.14111525966666666
Mfd,0.167321428943364,0.024474323555555552
Pp_2147,0.38130337188743274,0.007426607277777778
Nagz,0.4208569372734852,0.01831543988888889
Pp_2144,0.1185380614952624,0.011537563555555554
Pp_2140,0.3565101161976398,0.007288653944444445
Topa,0.1586263806858796,0.021754651166666666
Fada,0.1476943532621823,0.02372033172222222
Fadb,-0.05024797846945859,0.03379819694444444
Pp_2132,0.249926235381929,0.02118204738888889
Pp_2131,0.12063574212272016,0.03621713766666667
Pp_2130,0.3705379940210039,0.0032294085882352943
Pp_2129,0.4790447513126576,0.010303757666666668
Chev-2,0.10161322946588518,0.01439450688888889
Pp_2125,-0.23661050232425673,0.0035616794285714287
Moea,0.31170111094527553,0.004539676833333334
Moab-1,0.21738662117259358,0.01227760027777778
Pp_2119,0.46153846153846156,
Pdxb,-0.05796366848604507,0.007823300666666666
Acna,0.4234761481585649,0.02790180066666666
Aer-2,0.31373596693422534,0.007407894
Pp_2105,0.20910580434435036,0.0388741805
Pp_2102,-0.03601863901599429,0.001325523
Pp_2099,0.1460434793597067,0.07264807955555555
Dacb,0.08675680708116826,0.015167931277777777
Rlml,0.09098329041261888,0.020457673722222222
Pyrd,0.21058284512350864,0.04748746577777778
Pp_2094,0.18263100215552788,0.007625699777777777
Nasa,0.10581514705226046,0.0036786875
Pp_2091,-0.18181818181818185,0.001383662
Oprf,0.5384512476672928,0.4850627145555555
Cmpx,0.21810347179824863,0.013189029722222223
Cmax,0.3341135442808365,0.00664045
Pp_2084,0.37108059779874886,0.038733845277777776
Ppsa,-0.0603109266738295,0.14282236444444446
Pp_2081,-0.06207034891959724,0.012601864444444444
Pp_2080,0.2401574634191036,0.04380116522222222
Lysa-1,-0.3696969696969697,
Pp_2059,-0.3042325158312843,0.010305300055555557
Pp_2053,0.42223517809239963,0.0053247799444444445
Pp_2052,-0.12972073215381974,0.008835707333333333
Atob,0.5,
Pp_2036,-0.12740153029871829,0.004917349333333333
Pp_2032,0.34721190873255564,0.005203067307692308
Sbcd,0.3192652519181923,0.0048035439230769235
Sbcc,0.038125951518580184,0.004623010555555555
Pp_2021,0.40816620948105137,0.0027566034999999996
Pp_2019,-0.21403508771929824,
Pp_2018,-0.42857142857142866,
Pepn,0.41310941243958155,0.05891593199999999
Pp_2016,0.22882908846075065,0.003742175625
Pp_2013,0.32605006976054346,0.00551729675
Nadk,0.13466082592325643,0.0077374471666666654
Fadh,0.06638917190059197,0.003984389499999999
Pp_2007,0.4859351189742152,0.001210054
Pp_2006,0.24105412158547365,0.021056296411764704
Pp_2005,0.2061224489795918,0.001243833
Metz,0.5864314958629292,0.040663375999999994
Purf,-0.02581976213593691,0.0828986368888889
Pp_1998,-0.006014915836083431,0.007627865117647059
Folc,0.2470316354617704,0.006590407111111111
Accd,0.05646886163539623,0.06332481611111111
Pp_1993,0.36015804622452824,0.02998946816666666
Pp_1992,0.07153446127800149,0.011025172111111111
Asd,-0.25148126611829086,0.06417278377777778
Leub,0.10876865142810622,0.14306018811111113
Pp_1987,0.27716145474178777,0.020366336888888892
Leud,-0.03771609165410631,0.08876869994444443
Leuc,0.10083115995494389,0.0887790635
Pp_1983,0.35833765116497845,0.003329924333333334
Ibpa,-0.07645294045188374,0.15682761722222224
Pp_1980,0.3212969880421534,0.005205115214285716
Gltx,-0.012911576501820708,0.04110627794444445
Pp_1976,-0.038183694530443756,
Uvrb,0.2706583916025068,0.02477379161111111
Tyrb-1,-0.1849615547129009,0.07545831511111112
Pp_1971,0.47180064269356864,0.005206595666666667
Pp_1970,-0.046809359695265736,0.0020661107999999997
Pp_1968,0.24881378270561183,0.004635642333333333
Pp_1967,0.5574757228820308,0.007913313833333333
Pp_1964,-0.11175080910568219,0.0020067045
