,Line Name,cycle,is_control,line_name_norep,number_of_grna,isoprenol,dCas9,dCas9_normtocontrol,target_1,target_2,target_3,target_4,target_1_value,target_2_value,target_3_value,target_4_value,target_1_control,target_2_control,target_3_control,target_4_control,target_1_norm,target_2_norm,target_3_norm,target_4_norm,has_missing_control,above_dcas9_thresh,target_1_belowthresh,target_2_belowthresh,target_3_belowthresh,target_4_belowthresh,all_targets_belowthresh,all_reps_belowthresh,all_reps_above_dcas9_thresh,to_keep,to_keep_improved
17,Control-R9,0,TRUE,Control,0,165.55333,20144598.25,0.913847708,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
16,Control-R8,0,TRUE,Control,0,165.5256,17947765.8,0.814189712,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
14,Control-R6,0,TRUE,Control,0,162.31847,25625370.16,1.103389993,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
15,Control-R7,0,TRUE,Control,0,162.12527,22129302.14,0.952854549,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
12,Control-R4,0,TRUE,Control,0,161.6762,16135133.47,0.694754639,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
7,Control-R16,0,TRUE,Control,0,150.89067,8470767.4,1.071944917,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
13,Control-R5,0,TRUE,Control,0,136.42987,25734552.3,1.108091212,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
4,Control-R13,0,TRUE,Control,0,123.84653,18057997.4,0.819190302,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
781,Control_P3-R2,3,TRUE,Control,0,187.5493,6116666.69,1.469887757,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
782,Control_P3-R3,3,TRUE,Control,0,186.3067,2513127.7,0.60392626,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
779,Control_P2-R3,3,TRUE,Control,0,185.2032,3116715.8,0.748973686,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
776,Control_P1-R3,3,TRUE,Control,0,182.1113,5468736.89,1.314184638,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
780,Control_P3-R1,3,TRUE,Control,0,182.0178,5657298.4,1.359497595,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
576,Control_P4-R2,1,TRUE,Control,0,179.5075,11473387.8,1.325724638,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1258,Control_P3-R1,5,TRUE,Control,0,179.2152,12075948.7,1.016528965,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
712,Control_P3-R1,2,TRUE,Control,0,176.9144,2322962.6,0.632720728,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE
1218,Control_P2-R2,5,TRUE,Control,0,174.2098,11804955.2,0.99371728,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
778,Control_P2-R2,3,TRUE,Control,0,173.3588,4290673,1.031085725,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1310,Control_P4-R2,5,TRUE,Control,0,173.2518,10121554.2,0.852011985,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
616,Control_P1-R1,2,TRUE,Control,0,172.4157,5165032.74,1.406834219,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE
766,Control_P4-R2,2,TRUE,Control,0,169.8316,5400984.5,1.471101964,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE
720,Control_P3-R2,2,TRUE,Control,0,169.6163,1704136.2,0.464166878,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE
1304,Control_P4-R1,5,TRUE,Control,0,169.5059,11874505.8,0.999571909,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
624,Control_P1-R2,2,TRUE,Control,0,168.4865,4787994.4,1.304137786,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE
1473,Control_P2-R3,6,TRUE,Control,0,167.7428,10006357,0.667870159,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
777,Control_P2-R1,3,TRUE,Control,0,166.3666,1541613.5,0.370463019,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1474,Control_P1-R3,6,TRUE,Control,0,165.8016,8802225.4,0.587500894,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1210,Control_P2-R1,5,TRUE,Control,0,164.7045,9731478,0.819176158,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
774,Control_P1-R1,3,TRUE,Control,0,164.5141,5359855.9,1.288019597,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
775,Control_P1-R2,3,TRUE,Control,0,164.3461,4366543.06,1.049317955,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
440,Control_P1-R3,1,TRUE,Control,0,164.3307,7848707.5,0.906900829,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
728,Control_P3-R3,2,TRUE,Control,0,163.3377,366300.7,0.099771751,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE
1091,Control_P3-R3,4,TRUE,Control,0,163.1382,2259809.2,0.524982546,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
987,Control_P1-R2,4,TRUE,Control,0,162.2923,5392584.98,1.25276638,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1475,Control_P2-R2,6,TRUE,Control,0,160.7165,16505322,1.10164089,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
424,Control_P1-R1,1,TRUE,Control,0,160.2911,7977894.52,0.921828104,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1316,Control_P4-R3,5,TRUE,Control,0,160.1393,13821374.9,1.163455417,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1226,Control_P2-R3,5,TRUE,Control,0,158.9721,13513616.08,1.137548901,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1266,Control_P3-R2,5,TRUE,Control,0,158.8876,10092566.8,0.849571884,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
584,Control_P4-R3,1,TRUE,Control,0,158.8005,11658185.11,1.347077559,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
995,Control_P1-R3,4,TRUE,Control,0,158.0239,4207822.2,0.977530851,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1476,Control_P1-R1,6,TRUE,Control,0,157.9641,9917631.2,0.661948193,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1477,Control_P3-R2,6,TRUE,Control,0,157.7208,21561038.9,1.439082624,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1178,Control_P1-R3,5,TRUE,Control,0,157.6793,14488195.88,1.21958706,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1478,Control_P2-R1,6,TRUE,Control,0,156.8139,6301410.4,0.420585031,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1035,Control_P2-R2,4,TRUE,Control,0,156.6703,4815506.3,1.118703631,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1027,Control_P2-R1,4,TRUE,Control,0,155.3979,5226574.38,1.214199997,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1130,Control_P4-R3,4,TRUE,Control,0,155.0741,5801699,1.347808794,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
432,Control_P1-R2,1,TRUE,Control,0,154.8259,6649532.5,0.768338805,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1479,Control_P4-R1,6,TRUE,Control,0,154.8127,21540421,1.437706491,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
528,Control_P3-R2,1,TRUE,Control,0,153.8518,7806426.42,0.902015344,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1162,Control_P1-R1,5,TRUE,Control,0,153.6597,14273190.12,1.201488309,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1274,Control_P3-R3,5,TRUE,Control,0,153.6483,9921893.18,0.835204923,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
759,Control_P4-R1,2,TRUE,Control,0,153.005,4912378.5,1.338017108,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE
1480,Control_P4-R2,6,TRUE,Control,0,152.7466,18875816.4,1.259858559,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
773,Control_P4-R3,2,TRUE,Control,0,152.6962,3810580.63,1.037913116,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE
1481,Control_P3-R1,6,TRUE,Control,0,152.3844,17741361.1,1.184139809,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1170,Control_P1-R2,5,TRUE,Control,0,152.3662,10835817.3,0.912137209,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1124,Control_P4-R2,4,TRUE,Control,0,152.178,5412099.56,1.257299867,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1482,Control_P1-R2,6,TRUE,Control,0,151.6721,10734835.8,0.716492176,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1483,Control_P4-R3,6,TRUE,Control,0,151.4252,15913864.9,1.062164331,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
979,Control_P1-R1,4,TRUE,Control,0,150.5033,5725817.44,1.330180538,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1075,Control_P3-R1,4,TRUE,Control,0,150.2075,2595708.02,0.603016133,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
536,Control_P3-R3,1,TRUE,Control,0,149.907,8331933.23,0.962736496,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1083,Control_P3-R2,4,TRUE,Control,0,147.9302,3011171.53,0.699533614,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
520,Control_P3-R1,1,TRUE,Control,0,147.8823,6483718.62,0.749179377,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
568,Control_P4-R1,1,TRUE,Control,0,147.4231,12151155.58,1.404039209,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
785,Control_P4-R3,3,TRUE,Control,0,147.3451,3684264,0.885360413,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
480,Control_P2-R2,1,TRUE,Control,0,146.4459,7662749.8,0.885413827,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
664,Control_P2-R1,2,TRUE,Control,0,145.4981,3546730.54,0.966046517,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE
472,Control_P2-R1,1,TRUE,Control,0,145.0277,7530048.4,0.870080474,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
783,Control_P4-R1,3,TRUE,Control,0,144.896,5205154.54,1.250843526,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
488,Control_P2-R3,1,TRUE,Control,0,144.5349,8279390.83,0.956665338,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
672,Control_P2-R2,2,TRUE,Control,0,143.265,3506968.5,0.955216266,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE
784,Control_P4-R2,3,TRUE,Control,0,141.962,2615136.4,0.62843983,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1043,Control_P2-R3,4,TRUE,Control,0,141.6745,5166039.8,1.200137041,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1118,Control_P4-R1,4,TRUE,Control,0,141.173,2039666.6,0.473840608,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
680,Control_P2-R3,2,TRUE,Control,0,138.3098,3625105.43,0.987394005,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE
1490,Control_P3-R3,6,TRUE,Control,0,132.5339,21889578.2,1.461010844,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
632,Control_P1-R3,2,TRUE,Control,0,127.4238,4907468.22,1.336679662,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE
20,PP_0001-R3,0,FALSE,PP_0001,1,65.72793,7505704.78,0.94981974,PP_0001,,,,153400.69,,,,2740936.173,,,,0.055966531,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
18,PP_0001-R1,0,FALSE,PP_0001,1,63.3426,10231348.69,1.294740099,PP_0001,,,,135695.12,,,,2740936.173,,,,0.049506851,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
19,PP_0001-R2,0,FALSE,PP_0001,1,45.00793,6870087.56,0.869384684,PP_0001,,,,350256.36,,,,2740936.173,,,,0.127787127,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
21,PP_0103-R1,0,FALSE,PP_0103,1,191.91233,1469815.1,0.185999774,PP_0103,,,,,,,,,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE
22,PP_0103-R2,0,FALSE,PP_0103,1,188.11747,1589935.1,0.201200525,PP_0103,,,,,,,,,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE
23,PP_0103-R3,0,FALSE,PP_0103,1,170.5352,1670118.69,0.211347468,PP_0103,,,,,,,,,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE
24,PP_0104-R1,0,FALSE,PP_0104,1,143.59987,8219115.4,1.040099269,PP_0104,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
25,PP_0104-R2,0,FALSE,PP_0104,1,133.63573,10433428.51,1.320312568,PP_0104,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
26,PP_0104-R3,0,FALSE,PP_0104,1,114.00867,7688592.3,0.972963493,PP_0104,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
27,PP_0105-R1,0,FALSE,PP_0105,1,153.23733,7353845,0.930602435,PP_0105,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
28,PP_0105-R2,0,FALSE,PP_0105,1,149.14173,7836576.94,0.991690413,PP_0105,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
29,PP_0105-R3,0,FALSE,PP_0105,1,132.12667,7559394.4,0.956613967,PP_0105,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
30,PP_0106-R1,0,FALSE,PP_0106,1,134.86047,8208057.9,1.038699982,PP_0106,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
31,PP_0106-R2,0,FALSE,PP_0106,1,129.05213,8697353,1.100618504,PP_0106,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
32,PP_0106-R3,0,FALSE,PP_0106,1,111.18153,8855162.17,1.120588683,PP_0106,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
35,PP_0168-R3,0,FALSE,PP_0168,1,211.9504,26075198.3,1.182885849,PP_0168,,,,0,,,,10913109.4,,,,0,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
34,PP_0168-R2,0,FALSE,PP_0168,1,201.45567,25546325.78,1.158893862,PP_0168,,,,309194.98,,,,10913109.4,,,,0.028332437,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
33,PP_0168-R1,0,FALSE,PP_0168,1,175.45973,23142601.2,1.049850327,PP_0168,,,,522384.55,,,,10913109.4,,,,0.047867618,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
38,PP_0225-R3,0,FALSE,PP_0225,1,141.71733,14170320.6,1.79320272,PP_0225,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
37,PP_0225-R2,0,FALSE,PP_0225,1,112.46604,11912275.92,1.507455349,PP_0225,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
36,PP_0225-R1,0,FALSE,PP_0225,1,104.96498,16443156.22,2.080821831,PP_0225,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
39,PP_0226-R1,0,FALSE,PP_0226,1,142.40009,8421875.22,1.065757789,PP_0226,,,,5524.52,,,,110431.815,,,,0.050026525,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
40,PP_0226-R2,0,FALSE,PP_0226,1,139.02969,9935639.04,1.257319115,PP_0226,,,,2744.44,,,,110431.815,,,,0.024851896,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
41,PP_0226-R3,0,FALSE,PP_0226,1,137.47671,8479896,1.073100109,PP_0226,,,,12366.48,,,,110431.815,,,,0.111982946,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
462,PP_0226_PP_0437_PP_0751-R3,1,FALSE,PP_0226_PP_0437_PP_0751,3,373.3676,3166541.29,0.365886857,PP_0226,PP_0437,PP_0751,,12910.42,19365.63,4128198.43,,76630.90917,100380.0392,12569312.39,12569312.39,0.16847536,0.192923117,0.328434707,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
446,PP_0226_PP_0437_PP_0751-R1,1,FALSE,PP_0226_PP_0437_PP_0751,3,372.9031,3888074,0.44925837,PP_0226,PP_0437,PP_0751,,15893.6,23840.4,4695197.6,,76630.90917,100380.0392,12569312.39,12569312.39,0.20740456,0.237501402,0.373544507,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
454,PP_0226_PP_0437_PP_0751-R2,1,FALSE,PP_0226_PP_0437_PP_0751,3,308.6022,3035940.45,0.350796219,PP_0226,PP_0437,PP_0751,,3899.3,5848.95,3610355.75,,76630.90917,100380.0392,12569312.39,12569312.39,0.050884167,0.058268059,0.28723574,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
461,PP_0226_PP_0597_PP_4678-R3,1,FALSE,PP_0226_PP_0597_PP_4678,3,155.9575,6552660.07,0.757145409,PP_0226,PP_0597,PP_4678,,10602.14,610514.56,55809629.7,,76630.90917,1076463.688,56672120.67,56672120.67,0.138353311,0.567148309,0.984781036,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
453,PP_0226_PP_0597_PP_4678-R2,1,FALSE,PP_0226_PP_0597_PP_4678,3,147.1825,6316278.6,0.729832052,PP_0226,PP_0597,PP_4678,,23332.8,764398.2,54858409.5,,76630.90917,1076463.688,56672120.67,56672120.67,0.304482881,0.71010124,0.967996412,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
445,PP_0226_PP_0597_PP_4678-R1,1,FALSE,PP_0226_PP_0597_PP_4678,3,138.9945,5736655.46,0.662857877,PP_0226,PP_0597,PP_4678,,9293.08,605814.08,57600083.16,,76630.90917,1076463.688,56672120.67,56672120.67,0.121270648,0.562781714,1.016374233,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
401,PP_0226_PP_0897_PP_5288-R2,1,FALSE,PP_0226_PP_0897_PP_5288,3,213.605,4473075.02,0.516853946,PP_0226,PP_0897,PP_5288,,12048.08,6169886.58,66264.44,,76630.90917,24226069.6,1502583.085,1502583.085,0.157222198,0.254679636,0.04410035,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
393,PP_0226_PP_0897_PP_5288-R1,1,FALSE,PP_0226_PP_0897_PP_5288,3,173.9811,4446120.7,0.513739434,PP_0226,PP_0897,PP_5288,,27960.8,6282533.6,153784.4,,76630.90917,24226069.6,1502583.085,1502583.085,0.364876266,0.259329462,0.102346687,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
409,PP_0226_PP_0897_PP_5288-R3,1,FALSE,PP_0226_PP_0897_PP_5288,3,10.0912,3527870.54,0.407637655,PP_0226,PP_0897,PP_5288,,15524.52,9021354.02,85384.86,,76630.90917,24226069.6,1502583.085,1502583.085,0.202588227,0.372382073,0.056825383,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
465,PP_0226_PP_2339_PP_3365-R1,1,FALSE,PP_0226_PP_2339_PP_3365,3,134.79,5525277,0.638433563,PP_0226,PP_2339,PP_3365,,0,36771482,0,,76630.90917,84115194.03,7219523.458,7219523.458,0,0.437156241,0,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
473,PP_0226_PP_2339_PP_3365-R2,1,FALSE,PP_0226_PP_2339_PP_3365,3,133.7301,10516452.1,1.21515283,PP_0226,PP_2339,PP_3365,,9976.7,35054635.3,134685.45,,76630.90917,84115194.03,7219523.458,7219523.458,0.130191591,0.41674558,0.018655726,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
