Protein.Group,PP_5417_log2_FC,PP_5417_log10_pval,PP_1770_log2_FC,PP_1770_log10_pval,PP_1240_log2_FC,PP_1240_log10_pval,PP_0548_log2_FC,PP_0548_log10_pval
yajC,0.11493075662339257,1.4781067238220877,0.5707021652748093,1.507882018418101,0.4545015382540238,2.588579346130021,0.08956536308618393,1.3189394880746632
yajO,-2.6411271462489148,2.7237393855774092,-2.1006461040262177,1.7405791056753004,,,-3.139426752278205,2.852009781009684
ybaK,0.7221697296261194,2.208801802167859,,,,,,
ybeZ,-0.1484261269230814,1.9086270827090792,,,,,-0.3037489834430952,2.9218102012476987
ycgB,0.4471174437885216,3.5981291746465685,-0.27868339706461226,1.739250760806169,0.7228308116941209,2.9715948430297847,0.6769737367886592,5.8923556812018445
ycgR,-0.15788564117955292,5.631226493899243,,,-0.6649702173490997,12.2368471243295,-0.1534660821175557,6.097792560017389
ychF,0.18777151675867088,1.8865429016296436,,,-0.41766312437623604,8.077726792119464,,
ydfG,0.34247555635999466,1.5334173763658037,,,0.44757349771886773,1.6485166236675297,,
ydiJ,0.0966457168509442,1.4354831447146812,,,,,,
yeaG,0.2878758768461191,3.175175889778907,,,0.8803243816123771,11.361919008487734,0.5441814115606931,4.479912706448332
yehX,0.2553578868786183,1.6863168371125485,,,,,,
yfiH,-0.8999101236194343,4.319504231486269,,,,,0.40532379989916684,2.2489123216853866
ygaU,0.6779508762153733,2.6687659945846716,0.6048500814739912,1.661614612419722,1.4470240080312124,1.8054100100220283,0.8481446266322095,12.554104316494632
yhdW,0.3450683010328254,2.2736681676003347,0.6234908147231096,4.495994636853351,0.6624399194569762,7.469340150915782,0.735310204845061,3.1450877341440164
yhdZ,0.2504641522212891,1.7320659252568946,0.5574557068910582,3.113374986778077,0.6151220637880054,1.583555996012303,0.5841813628282054,7.99980677183359
yheS,-1.2376913603692337,4.848932109115115,0.5729233249667166,1.947653574030857,,,0.30757742920437664,1.550682543160791
yhiI,0.6041162931358987,3.16592055592251,,,1.0892752900945197,4.320330312358757,,
zipA,0.13837469033942654,3.1924699106018197,,,,,,
MVD1,,,0.5142624551562044,2.2883026736351124,0.959563524570485,3.0896205730895345,,
PP_0052,,,0.7126198157987791,3.304196877867378,,,,
PP_0063,,,-0.7509167958726594,2.06069522958238,,,,
PP_0116,,,0.20951152833244097,2.4422499075065476,0.62140791327464,1.3393376180152141,0.43622365064560464,1.5685208810523512
PP_0140,,,0.7476980698349378,4.5747888739774805,1.408502632582881,2.5627694497848172,,
PP_0173,,,-1.2833473768538763,2.096611354462964,,,,
PP_0215,,,-1.553347678011854,1.3993759385317561,,,0.6341597337261095,1.6898286280599926
PP_0288,,,-1.167062327144138,1.9970153507568638,-2.2124458764494928,1.9797645385227483,,
PP_0299,,,-2.130725392820516,2.1404910823021934,3.0238626704049416,1.872617818817565,-2.162660802626885,2.1137265992002296
PP_0333,,,1.1408075949707808,1.562693043758809,1.1056034137249484,2.42386759536742,-1.3196994800324084,1.3972460515643017
PP_0335,,,0.9341035802860657,1.7099205303911926,1.5215213605469697,1.5902005403885806,,
PP_0368,,,0.48821346435947494,1.7523175144930023,0.5141575901702409,3.384183264003498,,
PP_0375,,,-1.226930387198601,5.2381198546932755,-0.89860852531543,1.3897971846964638,0.9719735994705989,7.299287827741788
PP_0396,,,-0.4837412308011189,1.642364452398499,0.615273262789839,2.424761357834405,0.43440362379719794,2.52228738080195
PP_0501,,,0.4098732957551562,1.313915952735149,,,,
PP_0544,,,0.5025510073629647,5.7925379184475885,,,,
PP_0582,,,-2.6811513163845997,2.1354433981464416,-2.5684941986550647,2.065565900668888,,
PP_0614,,,-2.9123573675957446,3.3090489191200096,,,-1.2778698777392639,1.5500987340115708
PP_0725,,,0.47777620674673715,1.52149460453489,0.5257609484912562,1.8706111490030208,-0.4599345982694803,3.5263494901268952
PP_0749,,,0.4917800756921646,2.1716296795525865,,,,
PP_0759,,,0.4268815300707666,4.1397537410208685,0.7759142694093567,1.835632705355501,0.29332652820260197,1.6308719910470708
PP_0891,,,1.392875202206821,1.6418249789691857,2.2917947958617493,1.60414376248614,,
PP_0893,,,-1.5204008301591376,5.370128189339478,,,,
PP_0949,,,0.39109120604714054,8.700387885973264,0.4764665539666314,2.261995271843204,,
PP_1013,,,-0.7012751004128303,1.4566108494156993,-1.8111469760798058,1.9581622302641633,,
PP_1026,,,0.6725194957158015,1.407957974085573,,,,
PP_1087,,,0.643691910256763,2.4657107360793855,,,,
PP_1274,,,0.565042430228108,1.4748021134757703,1.127607100892264,6.385088661249074,,
PP_1291,,,-0.8540560712228482,1.994029664502447,0.18561132041311432,1.9382922365039246,-0.2287562428481869,2.6593571215280853
PP_1353,,,0.7682809201529659,1.648926913992036,0.6858268480734921,1.687839209925235,,
PP_1363,,,2.261593298454636,7.314523701582729,,,,
PP_1366,,,0.15417242550403248,1.4139599439251722,,,-0.29515415173533616,3.0763733933856434
PP_1399,,,-5.620023243091161,1.5453380869696918,-5.507367526055293,1.5416872453047012,-5.6519586418961465,1.5462484045157443
PP_1478,,,-0.996969638532317,2.2279867624575633,0.6049571921983572,2.16232657561237,0.5089856905974705,1.818817427240006
PP_1502,,,-0.5726577231873731,1.6340188634989405,,,-0.44237110291771403,2.1362322111416856
PP_1510,,,0.5866434684376025,2.152330910244723,0.7914677609588189,3.2308778790652237,0.7300429097168987,4.041933531398568
PP_1526,,,1.052014780993658,1.531682040611256,,,,
PP_1549,,,1.2114409105815473,1.5012960259336707,1.0537419294253798,3.730954515419387,,
PP_1600,,,0.3095964988104174,1.3369162496632312,,,,
PP_1663,,,1.0173992291794987,10.439668344183884,1.2337816046234384,3.048466578857008,,
PP_1666,,,0.4178336313743239,1.3446911835917765,,,,
PP_1695,,,1.508669774217865,3.7290437285339495,,,,
PP_1720,,,0.2837416194348667,4.437043793718112,0.30887313739805966,2.9496513549944186,,
PP_1721,,,0.6633816406097515,1.3121272275397098,0.5449803411787507,4.058802528244125,0.618293195924293,2.0633027496098744
PP_1756,,,0.4677606100479426,2.593888908053091,,,,
PP_1776,,,0.21257425416124953,4.25778719309102,,,,
PP_1964,,,1.5260665859400921,1.317473115548455,,,,
PP_1968,,,0.9079545892525256,6.637433098512847,,,,
PP_1971,,,1.1624380249825617,5.512314207868113,1.260271183955618,1.4345817711532862,0.6138029153235242,1.665594934389746
PP_1980,,,1.948467198736994,9.079883603094837,,,,
PP_2052,,,-1.30287769910548,2.329901022943189,-1.6964475244164747,5.8166004148290495,,
PP_2144,,,0.8684061516991886,2.71776621540322,0.3902895981678179,2.949619676223368,,
PP_2213,,,-3.6611483803642515,2.8515024026256053,-3.548491262634717,2.8199003782994443,,
PP_2238,,,1.0929601832155529,6.725811516068613,1.270094127446781,2.814971444571832,,
PP_2257,,,-2.7876218209013888,4.611552696225914,-5.732016131528134,11.147041020914564,,
PP_2277,,,-1.4834856348495882,2.1151430873648036,-3.350394383174257,5.844306594500542,,
PP_2296,,,0.9327000132910738,3.44662079954291,0.8273255575722509,2.292735007595341,,
PP_2320,,,0.250426223883936,2.3936083926411555,,,,
PP_2331,,,0.28909346980156125,1.5814563247194184,0.370632588725838,1.8844350689693203,0.19773471436719045,1.603650579857574
PP_2356,,,0.18655090767807664,1.3253292615819499,,,,
PP_2380,,,2.2115571126964406,1.7529808969240015,2.560215847077224,1.75028345359659,1.282278025693925,3.5176778280835896
PP_2528,,,-0.8548013795153416,1.6555406991815045,,,0.2297442478769723,1.7822441628709154
PP_2533,,,2.3619845859725426,3.3221621121883405,,,,
PP_2628,,,2.8588378600367563,1.7369939495245004,5.746063335393084,2.2911507617418367,0.5315588068200878,1.808596064377547
PP_2666,,,-2.3249136515602795,3.6665428352687646,-2.1266925589808077,3.0471497281992996,0.9250101374158344,2.934537252948903
PP_2668,,,-4.2148612903134035,5.404350960607891,-3.3176167128925504,4.639737921152768,1.264905878406005,7.017378593343705
PP_2669,,,-1.7661787152980322,2.63474982057391,-2.908020523848194,4.3712846824332745,0.5965858538330835,1.980511415575625
PP_2677,,,-3.0537273908503155,2.2941797109009547,-1.6344864688938685,1.443687139261099,2.5151167561253307,1.8858003573403233
PP_2678,,,-2.322314989655634,3.4224814699912707,,,1.3205134409979566,6.394401791254189
PP_2688,,,0.8736872962115636,3.0681944063153934,,,0.4784093230247651,3.462568370087521
PP_2793,,,0.869061509862403,3.8021137526964472,1.3819348437823633,2.085592998689806,,
PP_2928,,,-0.5738896782614642,3.3576347801470177,-0.43863428647596975,2.5359088393305367,-0.3187699294854188,3.527149979859005
PP_2950,,,-1.1421392656825287,1.6967711737468072,-3.3294259730052094,3.041289368552755,,
PP_3019,,,-0.8426343297397119,1.4897937655445312,-1.3463532831957372,2.3303220013934696,0.3554689057903176,4.444522681783558
PP_3089,,,-1.7762918443935751,8.19058436918308,-0.55503513448991,3.191181704408273,0.4290376978079111,4.015529848275389
PP_3141,,,1.2835419492042384,1.623005550661694,2.7822432356424924,1.6582929307131518,,
PP_3148,,,-3.1051509497547336,5.353761926954012,-3.1520182130531267,6.170666282145272,-2.1438373779564133,1.5382229508480039
PP_3248,,,-1.120386289840615,2.229352661642022,-3.4811915833550917,8.541144667101854,,
PP_3288,,,-3.5272833809609905,1.7391726951135111,2.8409278012464725,8.206250046329473,,
PP_3361,,,1.1569925560506356,2.5332746436833053,,,,
PP_3384,,,-0.9712991558953831,1.9900956563085967,,,-1.1300804816828933,1.9219076738860812
PP_3406,,,0.42186778895307264,1.5402479301111938,,,,
PP_3415,,,-0.6784232028071449,4.488744617987037,-1.7322069879320376,1.606755066297447,,
PP_3445,,,2.0492880446213277,3.094845163357446,1.709689991418189,1.8847213101532954,,
PP_3649,,,0.25198769997259196,1.3302881970535303,,,,
PP_3662,,,-0.96278285016147,1.3216772473634824,-1.1189477861525547,2.5886629325245725,,
PP_3699,,,1.0928076384449492,2.7961194860342107,,,-2.4846073018720625,2.4841225818539905
PP_3705,,,-0.36007702868231767,3.457383856791027,,,,
PP_3768,,,0.5375152949592737,1.6077019987650627,0.3099610240351329,4.908447146678143,,
PP_3825,,,1.264282505010598,2.161426256649512,0.5651110652150063,1.8387895807050891,,
PP_3950,,,1.7689911014045623,2.2648008222591067,,,-2.335355508800245,3.6674967187325156
PP_4151,,,1.624160212925989,1.370505278277598,,,,
PP_4163,,,1.3674582289342654,6.64465825376988,2.296751325564599,1.545648281976094,,
PP_4200,,,0.38321285378919473,3.309980525722772,0.8501764791927818,2.197804735137215,,
PP_4203,,,0.38953524452098054,2.3637467329948714,,,0.08980992090305365,2.3577478935947456
PP_4249,,,0.9544189261973023,1.607269089570759,1.176093082848295,1.3393576359615225,,
PP_4259,,,-1.2815968389823065,3.0945020785257134,,,,
PP_4260,,,-0.7296757989333402,1.363578577371064,-1.0837013354474234,1.6975253534187016,,
PP_4342,,,0.4526260356086418,3.9860703719507495,,,0.553663509673078,1.383415569841619
PP_4470,,,0.7954209226834158,3.1806861842657743,,,,
PP_4528,,,-0.7351875402264689,1.3055433102200915,,,,
PP_4563,,,0.36989499235793316,1.474387357837674,0.5448020503303926,5.364477279783357,,
PP_4570,,,0.5985683805874945,3.474740291754013,0.4081869731287443,1.3552657841068254,,
PP_4616,,,1.0811497860787334,1.6388993866409656,1.166945342821266,1.4165027959909562,,
PP_4643,,,3.499823497334007,3.17559410583998,,,,
PP_4669,,,1.9069714658905683,8.845765611137033,2.1850004731951023,10.07604607615614,,
PP_4682,,,0.47517551883421116,2.916588427302148,0.6669819463914938,1.472912104811986,,
PP_4689,,,1.6404709848061965,1.3316681098020404,2.4085764667581024,4.3784465673532305,1.6484548688801395,2.2445987079487506
PP_4769,,,0.7326973298806108,1.8355485548130253,,,,
PP_4798,,,0.17830757461124525,1.7373136148105,0.5346717441414921,1.6329581801463449,0.37750116669933514,1.3077033000351457
PP_4799,,,1.6891695455276738,2.69862445061291,,,,
PP_4802,,,0.3425567096833656,2.2823812874162317,,,-0.20811041600947247,2.3401112763261898
PP_4819,,,0.758460550585106,1.8235190455741657,1.008103396570801,2.463816555372121,,
PP_4824,,,1.7389918334462369,6.327986973683492,2.0596424765203234,11.906986183692416,,
PP_4870,,,-1.3251470986966594,4.511973161419155,,,1.0705091679629095,3.1424526008313394
PP_4888,,,1.1034576777722263,2.3990369241394753,0.45423627044131576,1.4117222479228293,,
PP_4911,,,0.7690268714437689,2.115703724748261,,,,
PP_4931,,,0.399928633412409,2.236711347811284,,,,
PP_4938,,,0.4762806636648617,1.358593289302055,,,,
PP_4954,,,1.7184256019798967,1.466435651716176,1.2220798814624652,6.030466986275263,0.5983807180680608,2.171508426924702
PP_4959,,,-2.2226662723248536,2.7983437924039096,,,2.285300504060828,7.293912045875721
PP_4975,,,0.6325131660093657,4.0360532876019155,,,-0.8596669369518097,2.9600892584816774
PP_4988,,,0.8286370152592643,3.238020261882249,0.9494651451369173,1.4769475685310065,0.5967633565975011,1.8106509075443828
PP_5023,,,0.5362648658975073,3.7073256493643827,,,0.29712033085448136,1.6527575521455473
PP_5055,,,0.16071261195374573,1.3096749505543774,,,,
PP_5099,,,1.4623901076511414,1.9891049047257523,2.571061929994594,1.9458875430999465,1.8843119465803086,5.031534865235418
PP_5112,,,0.3515204316039747,1.5039804528777923,0.8171203448859311,6.060473337049727,,
PP_5126,,,0.6721603532179989,1.5118341568413822,,,,
PP_5154,,,0.47815006932942056,2.025741005963786,,,,
PP_5212,,,0.449503794327531,1.3111437100147538,,,,
PP_5232,,,0.5294162869173985,1.337415008610253,1.43721180274307,1.8812797927472868,,
PP_5331,,,1.525836138451923,4.680312685559492,,,,
PP_5345,,,0.8708281541009452,5.08989619677717,,,,
PP_5378,,,-1.9042006008917465,1.814337909299074,,,,
PP_5395,,,0.2063858566194671,3.1166785161873527,,,0.433917000954625,3.569041623019214
accA,,,0.333605480063225,3.7614421056571152,,,,
accB,,,-0.25878665041534255,1.9127233781051052,,,-0.46164276874542304,2.038748781334737
acsA1,,,-0.978082386327191,3.289661928224231,-0.5763329449460846,2.4754853757933812,1.1942756670183594,4.208383523939014
algQ,,,0.4093567152758101,2.656381812426238,0.5068825890282288,1.5011523107854425,,
allA,,,1.0535785294347617,1.5907735140707333,,,,
apaG,,,0.2607386596402011,4.2558942773417865,,,,
apaH,,,0.3133273524125048,2.578405426187884,0.45794162670089317,1.4254506972187178,,
arcB,,,-1.0402296308777268,3.9829307352699326,0.9706156767198939,1.5392347922187304,,
argD,,,-0.33732484806613194,1.9460210037178913,,,,
argS,,,0.26521094412760543,1.6988730703515256,,,,
aroC,,,-0.15600211818908086,3.227295099496991,,,,
aroE,,,-1.115534922596932,1.3220068505229825,,,,
aroK,,,-3.388573734894474,6.608050583607543,,,,
atoA,,,-2.172322023136342,1.8852638653762477,2.9122112692916593,4.107371120292881,-2.204257432942711,1.8752514503015185
atpA,,,0.20650569758267504,3.020813842547808,,,,
atpC,,,0.414751434425795,7.011136135673537,,,,
atpF,,,0.1740671070383066,2.956192823117593,,,,
bamB,,,0.46177779420596604,9.51546985100736,0.47697452627135445,3.339087514442213,0.22920986947626484,2.1236574481932626
bamD,,,0.2746955310695171,2.2290803808209207,0.6025776145389455,1.6430651120316393,,
betA,,,0.49871220864815263,1.9245998479167232,0.6635589223840737,1.4230904233096664,,
betB,,,0.9938797419859181,8.554948170604607,,,,
bioD,,,0.25968819407321686,1.665724839984992,,,0.29471637352761015,2.1755580945469957
braF,,,2.768271683268133,1.5837585727915393,2.3861540443363323,1.5549411533781978,3.2669376145888975,1.55365923016753
calB,,,-0.5835183136177161,1.3024795436145706,,,,
carA,,,0.57892514434854,2.6906240973871736,0.10727733888553236,1.7947624235768265,-0.1340682928895718,1.682450913470282
carB,,,0.5215096631339367,2.894603672714038,0.186563454499212,7.536612027672875,-0.08477894472588252,2.6377816139201262
ccoN-II,,,-0.6411849500184749,1.3735838859044132,,,0.36768119749683625,1.924619342235539
ccoP-II,,,-1.169765151187845,2.0767859525395242,,,0.8184084273230487,1.730651876408856
clpA,,,0.36926187316198084,1.387627286839801,,,0.851129391104321,1.8548680190743294
clpV,,,-0.7961222919874728,4.3025658426924,-3.151740051230178,5.5846245276542685,,
cmpX,,,0.40110793065678485,3.808758008731777,0.6638864811560039,5.032885439354981,,
coq7,,,1.0463581245539557,1.3588686203037887,,,,
cpsG,,,-0.39503889191903596,1.420344497850967,-0.4552656947224188,3.2369122251418316,,
cra,,,0.36305717376009644,5.364003884192941,,,-0.2354376845867029,1.8773723122249413
cspA-I,,,-3.4468773103787163,6.857982425288472,-3.609418223139927,7.18278678349913,,
csrA,,,-0.8616448137821512,2.7981933726905015,0.543697396018904,3.785331958146745,0.8777602896044914,6.7032921664622025
cti,,,0.9228462083968801,2.5731897580108414,0.43294886650216546,2.097383414907336,,
curA,,,-1.6928798682025408,3.2623088440092354,,,,
cysH,,,0.38439318199023725,2.1762561589489815,,,,
cysM,,,0.16732406502315414,1.400565936861299,-0.5426858352668732,2.7388041304965185,-0.3557313003655176,2.1915975408805273
cysQ,,,-1.2532107476230554,2.4526594968439204,,,,
dacB,,,0.9072385565730505,7.355921128220404,1.401761044853735,3.04424052506561,,
dadX,,,1.5638487359447186,1.8834726000173583,,,,
dapC,,,0.45748520757542016,2.382469415050992,,,,
dbpA,,,0.581319137721083,1.5772829630878973,-1.0508140585539727,2.6745584534824505,,
dctD-I,,,-0.7702712587192551,4.017168553614989,0.5377713086332144,6.228224708260072,,
ddlB,,,0.33348707840824193,1.753842951460136,0.3722127472335103,2.565901536788406,-0.2613562201836192,3.117496260618859
deaD,,,0.6737376430980857,2.259341351659886,-1.7797544415241067,8.391745100576832,-0.4682171970929991,1.5898956041674925
dksA,,,0.17735847108668326,3.029622737071453,,,,
dppA-IV,,,0.3434558202547202,3.4437280020047254,0.5663113224577883,2.252270040637442,0.32843745783239686,3.77426749344045
efp,,,0.34981897167612785,2.50601561585754,,,,
emrA,,,-1.6290588281838363,3.2987275732869104,-2.266340496329218,6.477301927948868,-2.5874478538324728,6.805201453216149
era,,,0.34993545942369203,4.838672915129815,,,,
eutB,,,0.9716879382031969,1.5176564418556877,,,0.6149876417950589,2.9848718838814547
fabG,,,0.3405517352595931,1.8567669481276103,0.43210355247114557,8.365028357005478,,
fabZ,,,0.3218732509293083,1.3576116466643948,0.18713060330213482,2.9186058674424804,,
fadB,,,0.756980050864154,1.7932579961609076,,,,
fliN,,,0.192676243203561,1.6743633364146202,-0.4662562527880819,2.95868619804226,,
fnrA,,,0.29946464486107083,5.142383018016816,,,0.238060805265802,1.8657093738884483
folE1,,,0.9710473933090514,5.3351350228409,0.4489529915387333,1.7119132228554592,,
fpr-I,,,-0.5656710596788436,1.7847624802122433,-0.5291367110210241,2.480217578008352,0.3530607791427681,1.9128437455534082
ftsE,,,-0.7185256978456682,1.5774409201986337,,,,
ftsH,,,0.5817767130376673,3.57836751933665,0.5805955339723081,2.6673546794790965,,
galE,,,1.5939609062578004,1.835051213164193,,,,
gatA,,,0.412179745099669,1.932725496234681,0.4383827588174855,2.7045198124343566,,
glk,,,-0.46289863233043693,1.4383370086543195,,,,
glmM,,,0.3400392977668936,2.1219680333178763,0.1847645627525271,1.559554486786627,-0.15043739528659622,1.7948944157455382
gltX,,,0.6071053400186885,10.772184363942937,0.3071521033320389,4.636128682973361,,
glyQ,,,0.21903686261043348,2.209091939724852,-0.18471844951261468,2.635168375803455,,
glyS,,,0.19112565932537257,2.1087839060195357,,,-0.2268938117716312,2.8087620516429053
greB,,,1.1435142883841358,2.707169102439164,1.6683596918899866,1.4793552714280942,,
gshB,,,0.43612612478838075,1.9170408760167672,0.3578228700756523,2.1011311647913615,,
gtsA,,,-0.8454086961868407,1.8946157581231797,,,1.0365274409257605,2.2303879937434834
gtsB,,,-0.8549472250048574,1.5288119468031134,,,,
gtsD,,,-0.7558689638320129,4.375005626594951,-0.6821566102312782,1.802503571744903,0.724175588798056,7.255118450710754
guaB,,,0.277836901309809,1.7811190891122615,-0.6395939529803587,1.5633863888843293,-0.0761872088239916,1.5031100042076997
hemF,,,-0.7761440190278959,1.977576835185933,-0.5923138426863379,1.9183706473435256,-0.17249094247024488,1.4191151024444344
hemN,,,-2.2691063886805245,1.5913211897828536,-2.156450180133017,1.5159706505021082,,
hexR,,,1.2393682697148927,1.9036327671403743,1.4424231024225784,5.400446727442743,,
hflX,,,0.14867294249401425,1.613302133945849,,,,
hinT,,,-0.6943880229668831,3.792570937661364,-0.4459457301352616,5.053127551304112,,
hisG,,,0.2210746388137928,2.3187585472684504,0.17907488552804363,1.9913633576545606,,
hisH,,,0.38686456856405654,2.7234712022023766,,,,
hisI,,,0.3778706928252357,5.557868419410534,0.3504589017743128,2.1002121857138842,,
hldE,,,0.3582753573822914,4.150540601262526,,,,
hmgC,,,-5.306089461255784,8.789939772228895,-1.4781937351577745,1.9114178244791125,,
hpf,,,0.7667911710898649,9.04437418386344,,,0.3926361407317982,2.344199139279303
hprA,,,0.45856224892427827,1.6503871336681502,,,,
hrpA,,,0.3780799750122547,1.3621211708093095,,,,
hscA,,,0.4414527735691026,1.749098902454697,,,,
hsdS,,,0.7491583952865147,6.144653242778022,,,,
hslO,,,0.33816550193993106,1.6572799860555667,,,,
hutC,,,0.8937133199343924,1.8841636769019767,,,,
hutH,,,1.291738398648106,1.6803044289015436,,,,
ileS,,,0.2650741630883165,1.5598940245687019,,,,
infB,,,0.5557871204199555,2.1715278848174537,,,-0.1099791960396959,2.423374753998988
katA,,,-2.1587234998619778,2.398958482329426,1.1987129488993609,2.692131411745328,,
katG,,,-0.4725349025940119,2.402928151132242,0.5265924290255205,2.481502761270075,0.45115155141082414,1.8090940211207813
kdsB,,,0.32813270213229884,1.9125048557873614,0.5806624196446959,1.3575105007469794,0.19550814878731285,2.9938071006264657
kguE,,,-1.1330853162913281,7.9150283650775055,-2.1663598690615706,9.982599838687461,-0.4393609072336084,4.045252474653156
kguK,,,-1.6351002668242065,2.1055846267074396,-1.5237734954431577,5.939781255329774,-0.3190860706042614,3.2069623062846024
lepA,,,0.4013281016705512,3.9603421072882,,,,
lepB,,,0.6539579030290815,3.273702243037237,,,,
leuA,,,-0.6125131352367522,7.108902137383293,-0.43559088372385896,3.7174906435101076,-0.1858918981160488,3.4970357123664817
leuD,,,0.0924396604119018,2.4026188066631375,-0.2113776738239094,1.7039133527965384,,
ligA,,,0.7041442296065353,1.6654805025215644,,,,
lon-I,,,0.15956890549619684,1.6015336942383678,,,,
lptA,,,0.7834890722639603,2.3304434123334534,0.9723777448049017,1.4836333437684548,,
lpxB,,,0.43075794264612505,2.3011249571518113,,,,
mcpG,,,0.3144963645149222,4.40982553741489,,,,
metH,,,0.2477041907700456,2.0415273165992254,,,,
metXS,,,-0.6404261686362611,3.919383763927182,-0.3122839524845931,1.5648286996205552,0.3766634187959672,1.4362373087403464
mexT,,,0.9175290659452404,5.471430760542871,,,,
minE,,,0.6002411639164124,2.1413857687127473,0.294747231502786,1.59003261084934,0.14014509614013,1.303335512727335
mmsA-II,,,0.5559211747902452,3.7861098184346065,,,,
mnaT,,,0.7751677311358575,4.240192356659667,0.6024934313585797,2.7779601740307043,0.643521504842554,2.9147888915369613
mnmA,,,0.4111716968308014,5.54222398171313,,,,
moeB,,,0.8045379148202872,7.387085026617557,,,,
mpl,,,0.3878762113708835,6.188661552310136,0.5198576305848779,6.684140522438103,,
mqo2,,,0.9434571234199388,8.65399007417136,1.529747150894849,2.141948930362349,,
mqo3,,,-1.8356742054073498,2.083657686941516,,,1.5761284346187627,1.8533632165528526
mrcB,,,0.6699569382900806,1.5510285460824904,,,,
msbA,,,0.18542449967750252,1.6948850888825775,,,,
murA,,,0.22681798406960546,1.6553579575114783,,,-0.08273490417054633,1.4290351263869696
murG,,,0.4827068499240382,2.057341206899175,,,,
nadB,,,-0.3414100722296789,1.8682701525191046,,,,
nadK,,,0.6142844919359378,1.4683338904494585,0.4209486359630497,1.7809553874358435,,
ndh,,,1.8118747723883313,1.951479443781796,-1.0275603222759009,2.1980392942968927,,
nrdA,,,-0.27809956896936916,2.7445804244433,-0.6191434045324502,6.3494765122199475,-0.30865903722253724,3.286870554102025
nspC,,,0.6175180237521672,2.6414966140879095,,,,
nuoB,,,-0.39535791103755613,3.7206314328710994,0.53366312413399,1.8529061589813371,,
nuoC,,,0.14001614977545251,3.2972855911000574,0.40316219128136677,2.5258082895149534,0.21477174187110284,4.27640451322957
nuoE,,,-0.48725798420199556,3.0383729492587417,0.6809337851499894,1.5039312839763694,,
nuoI,,,-0.7406652827017197,10.108675762796322,,,,
nusG,,,0.5697884511470599,3.4203353839804516,,,,
obg,,,0.5104491922904205,2.2099448684050564,-0.7472017412793217,3.8827976859928905,-0.15061825339699678,1.3743799258693787
opdC,,,-0.2993376239317971,3.4923140835691804,,,-0.6584558135155097,1.6192061919094376
opgH,,,0.5425564136806346,1.376585099849725,0.2944924745859367,1.560424471353137,0.16501093739902759,1.5173892531707425
oprB-I,,,-1.0006481755860634,1.739774891449214,-0.3309685318803875,1.3047723849384043,0.9683391094994741,1.5610332197752446
oprQ,,,0.36724981924208483,1.8008835128459624,,,,
pabA,,,-0.7817866242477737,3.5476885948081374,-0.24791108059363337,1.3469007149711991,-0.616261388955669,3.2285936837890485
patD,,,-0.782604655595514,1.9013630147383986,,,0.17295525558514235,1.349184177832705
pcaB,,,0.9856810316552369,4.926875543993483,,,,
pcaD,,,0.6449447603473165,4.072006048006657,,,-1.1011599082405354,3.2441315986566113
pheT,,,0.22187969612991323,1.4580232174864554,0.41843608975718244,4.22662752390511,,
phhB,,,-1.919990872226287,5.71516588731752,-1.8889373022686042,5.357771718614402,-0.9304220228797516,2.7241536649930076
phoP,,,-0.6151829960896646,6.582684115509173,-0.7158486893846231,4.511124107787797,-0.2870171057086052,2.9582900511543415
phoQ,,,-0.3944987680463679,2.836748473284247,-0.5826067166094733,1.8243791713754052,-0.22201051613588837,1.388323005362999
pilH,,,1.0772274151465466,1.35339642625234,1.2408173895174135,1.5630764968618682,0.4110089960924919,2.178238523966154
pilJ,,,0.8357605994134537,2.593542624312984,,,,
pip,,,0.505042477477727,1.4106220699929357,,,,
plsB,,,1.024673941667517,2.2313264224340132,1.2219503736866606,3.440591987748422,,
potF-IV,,,3.3544491207746003,1.896748672392189,,,,
ppc,,,0.577154246809582,4.038759374128928,,,,
pqqB,,,-1.8062510558833156,3.8696823299984544,-3.0113893505056537,4.207726302811429,,
pqqC,,,-1.1629427939977548,3.8738994354442955,-1.2731021234253193,4.251031616846308,0.9196907659205686,4.5958318566036604
prmB,,,0.8491039918090213,11.659262807119145,0.5239067740321937,2.9649935112783177,,
proC,,,-2.208553918851201,2.257586863892409,-2.9948214761500935,2.744859082157366,1.3325934754236863,1.8426383034711211
prs,,,0.4984580329466565,1.323564415327778,-0.43947684451666297,8.074571678275506,,
psd,,,1.159596637279341,3.4665284573778976,1.4457955322891378,9.509385522965838,,
pstS,,,-1.0261317153016083,1.8122432049799975,,,-1.3657891364073462,3.164503051493614
pth,,,1.2676644313398713,4.244730600159206,,,,
ptxD,,,-1.378380911849607,3.2107040246276903,-1.3750815687059594,10.4269739015464,-1.198893311790054,2.224976386077667
ptxS,,,-0.7876881872573316,5.534416344266774,-2.0029574931501233,7.840061209217728,-0.5142592514766059,2.7031480458562127
purC,,,0.38239406216766003,4.469678515183195,,,,
purD,,,0.1944302784710729,2.5142931882253845,,,,
purE,,,-0.25789064996899186,2.6489350671107377,-0.28195483547824773,1.3667730830222307,,
pyrB,,,0.22749365610353803,2.0516617850234677,0.1514343012191911,4.296313681178445,,
pyrE,,,0.22391207787375753,1.6208639185932228,,,,
pyrG,,,0.2831995425099039,1.6338974885723119,,,-0.11084505087353187,1.8670991078799513
pyrH,,,-0.40186662986037663,1.945024383364428,-0.9713832543036667,3.2948464360629557,,
