Protein,File1_abundance,File2_abundance,log2_change,p_value,log10_p_value
Pp_1184,0.0009003186666666665,0.006021222499999999,2.7415487927281896,3.935452335713002e-06,5.4050053431997025
Pp_1190,0.012610450222222224,0.0238595315,0.9199459307663568,0.008447173505216768,2.0732885853030485
Pp_1201,0.004794633555555556,0.00467236425,-0.037267808316158765,0.9331646836328926,0.0300417057908287
Pp_1207,0.011049916111111112,0.01260932525,0.1904556592706319,0.41551902473938773,0.3814090870418792
Pp_1214,0.009622958555555554,0.009547067583333334,-0.011422843188831742,0.9445792885960627,0.024761581252495786
Pp_1230,0.022500850444444446,0.016619837916666668,-0.43707321828663115,0.005618026663952212,2.250416203906276
Pp_1232,0.007973359333333334,0.00708687825,-0.17003742386323206,0.5510550087768268,0.2588050457656584
Pp_1235,0.018066837,0.014465051333333333,-0.3207725094978627,0.23601560668739482,0.6270592780717793
Pp_1238,0.06750950688888889,0.05002776750000001,-0.43236160787514105,1.13127825970124e-05,4.9464305588329145
Pp_1246,0.0022089954444444444,0.011317240583333332,2.3570598885668335,0.001029203993557251,2.98749853729213
Pp_1262,0.007005348222222223,0.006495231416666666,-0.10907583805937415,0.8280239773959964,0.08195708700739035
Pp_1272,0.0031795144444444444,0.003911447416666667,0.29889610733502026,0.6377286171430796,0.19536409424298964
Pp_1274,0.0067006010000000005,0.005665222333333333,-0.24215792551271215,0.6847033846465382,0.16449752530971987
Pp_1291,0.03282086688888888,0.0545062915,0.7318094206442735,0.0002452316067251045,3.6104235564142817
Pp_1309,0.03899948322222222,0.050579700166666665,0.3751034777081763,0.029387713266528042,1.5318342061820964
Pp_1322,0.011458020555555556,0.01687257825,0.5583226134740787,0.04851946240307332,1.3140840197731523
Pp_1325,0.07545861833333334,0.060417096499999996,-0.3207288309871632,0.039983042284822114,1.3981241637636024
Pp_1347,0.03442451544444444,0.027554185,-0.3211648916459064,0.4987611967629072,0.30210734165554376
Pp_1348,0.021267260444444446,0.00817556175,-1.3792444356289293,0.1317377287466485,0.8802898283797076
Pp_1352,0.086611246,0.028712999083333333,-1.5928503347879897,0.0006068497553781249,3.2169188187879034
Pp_1358,0.011137799666666667,0.006545197083333333,-0.7669557093923492,0.005789340112969886,2.2373709356902114
Pp_1366,0.38065491377777777,0.41238704333333337,0.1155153041019812,0.2423532282243327,0.6155511909580305
Pp_1372,0.015149210444444443,0.01686094583333333,0.1544428636980053,0.5233474347633389,0.28120990022623
Pp_1389,0.005889303888888888,0.0050145022499999995,-0.23199061569622384,0.6754656534023049,0.1703967294207641
Pp_1392,0.011916976666666667,0.019868369833333333,0.7374552357868259,0.007036981650978589,2.1526135813996525
Pp_1399,0.00041976144444444446,0.00035883450000000005,-0.22625105530593154,0.519775395601948,0.28418428237099974
Pp_1406,0.011777749777777778,0.006588572,-0.8380262123687389,0.02058906813753416,1.6863633091316095
Pp_1418,0.014414069111111113,0.0023624191666666667,-2.609140796213151,0.03705266540181109,1.431180545372576
Pp_1423,0.02542577377777778,0.026811339166666667,0.07655160050675534,0.5719049797325424,0.24267612191643484
Pp_1459,0.009216505555555555,0.003061970166666667,-1.5897596290396288,0.08302047322329525,1.0808147954373826
Pp_1475,0.0027334734444444445,0.004207639166666667,0.6222756292437815,0.16543698594929837,0.7813673908051545
Pp_1476,0.018988132666666668,0.02446409366666667,0.36556780076100626,0.011416448159164348,1.9424689910819322
Pp_1478,0.03023326488888889,0.05635817533333334,0.8984881193910962,0.0008109922854302687,3.0909832769984615
Pp_1488,0.014132467111111111,0.0092457715,-0.6121477262152486,0.051370888584318174,1.2892829220325546
Pp_1494,0.009409886222222223,0.008759128333333333,-0.10338997215605049,0.8100933824368598,0.09146491551708391
Pp_1498,0.008332527333333332,0.00499773975,-0.7374783676978474,0.21200983886983496,0.6736439840348011
Pp_1499,0.008299174999999999,0.01116843975,0.4283878189166481,0.15938664917446255,0.7975480595565444
Pp_1502,0.030305755444444447,0.028936889083333334,-0.06668197520334415,0.815508910201806,0.08857128952212705
Pp_1510,0.019133302444444444,0.007145310416666666,-1.4210173136976527,0.07681392588584315,1.1145600379487266
Pp_1518,0.019349223,0.018521358416666665,-0.06308571930597492,0.8173639943683402,0.08758449727227872
Pp_1526,0.0012955092222222222,0.00192560625,0.5717934439978203,0.26352877617573667,0.579171954827218
Pp_1549,0.0057604162222222215,0.00586363325,0.025621812500966377,0.9460474398602658,0.024087085212416277
Pp_1633,0.0029260344444444445,0.0036120781666666665,0.30388236102291216,0.366867433512451,0.4354908384581958
Pp_1635,0.09586701333333332,0.04961945633333333,-0.9501285588056948,0.028241669710672285,1.5491096304001633
Pp_1646,0.027336759333333332,0.0313915155,0.19953245294693023,0.2615899998104372,0.5823788624508198
Pp_1658,0.009298785111111112,0.0046312716666666665,-1.0056338531667985,0.007287509469945074,2.137420867877222
Pp_1663,0.006751646666666666,0.01868587316666667,1.4686366698656024,0.00018885576525137288,3.723869752808178
Pp_1666,0.010442323444444445,0.012364973083333333,0.24381634813541092,0.31933535750644565,0.49575299276712964
Pp_1695,0.015124477333333334,0.0036793548333333335,-2.039360566859739,0.010644873200205794,1.9728595074317565
Pp_1720,0.03384414266666667,0.02988352666666667,-0.17955575525312986,0.0822430379434279,1.084900855818412
Pp_1726,0.011656920888888887,0.023006022333333334,0.9808248088757529,0.010457376125435007,1.9805772712234173
Pp_1752,0.06403872955555556,0.020037319083333335,-1.676255192593929,1.485986447722599e-05,4.82798515134673
Pp_1756,0.012453106222222224,0.021004964416666664,0.7542246981425187,0.0019166038491992728,2.7174676439743077
Pp_1759,0.0010348754444444446,0.002913792,1.4934407565483878,0.12498858077209339,0.9031296632656003
Pp_1776,0.06139027011111112,0.06735568908333332,0.13378978803903527,0.1070495406165076,0.9704151920607517
Pp_1779,0.012102061555555555,0.011559940416666666,-0.06611886610010045,0.8809225552339901,0.05506227014971933
Pp_1780,0.050456072222222224,0.02146002675,-1.2333760289596323,0.0007703663914567974,3.113302672305174
Pp_1786,0.06135051411111111,0.04660486983333333,-0.39659472081551517,0.0698278287971783,1.155971461554346
Pp_1787,0.041727309444444444,0.037072561750000003,-0.17064008913319534,0.19195868595605556,0.716792231671411
Pp_1789,0.029465285555555554,0.024308024083333334,-0.27758362142498355,0.11387216874395109,0.9435824079479448
Pp_1791,0.02778395033333333,0.026436701499999996,-0.07170955345987147,0.7771580018820609,0.10949067699106742
Pp_1792,0.006518264111111112,0.0031109704166666662,-1.0671231334497744,0.14846667704033542,0.8283710116766031
Pp_1793,0.002699283555555555,0.0015019361666666665,-0.8457530390335171,0.2882366633242793,0.5402507783217941
Pp_1795,0.010021739333333333,0.005787203083333334,-0.7921947418285084,0.31731118541177605,0.49851461848581025
Pp_1816,0.011293458444444444,0.008724928333333333,-0.3722721703223246,0.17926266847055905,0.7465101430384276
Pp_1826,0.02168376088888889,0.02558596941666667,0.23873789284374594,0.2566804909242551,0.590607138753252
Pp_1832,0.007284348,0.0031663685000000003,-1.201970681591542,0.11510507422082923,0.9389055307791399
Pp_1838,0.013395688777777779,0.004913799583333334,-1.446857841855561,0.005000336064699819,2.3010008064359786
Pp_1842,0.006515851333333333,0.005101390583333333,-0.3530631238887031,0.38042842429767754,0.4197270415389032
Pp_1843,0.0028013477777777776,0.000549297888888889,-2.3504604479184903,0.05287796191604952,1.2767252922832135
Pp_1845,0.02555158122222222,0.021756543333333333,-0.23196321273251921,0.28870158477874025,0.5395508321263011
Pp_1876,0.028035001444444447,0.029993450666666668,0.09741836584348984,0.527466510485333,0.2778051090599002
Pp_1908,0.03134991433333333,0.026765331,-0.2280960065256044,0.12005166801864121,0.9206318014023807
Pp_1910,0.020507704444444445,0.021034268999999998,0.036575670287178105,0.8071085223705035,0.09306806689133967
Pp_1959,0.006175730666666667,0.005716271916666667,-0.11153529031997356,0.7180406124189203,0.14385099134178275
Pp_1964,0.005261325888888889,0.0017139866666666666,-1.6180705274443687,0.022445875430688475,1.6488634516433465
Pp_1971,0.002105315111111111,0.006221669416666666,1.5632655569715577,0.0015084737007059568,2.821462257075234
Pp_1987,0.022997671,0.01580069166666667,-0.5415000522444227,0.008907160049975885,2.0502607439123315
Pp_2006,0.0038120277777777775,0.00972549175,1.3512125668990553,0.017540805046411076,1.755950478290919
Pp_2032,0.001524614888888889,0.008126326750000001,2.4141585046184075,0.00021267890859771315,3.6722755770169098
Pp_2052,0.009181775555555556,0.006235914249999999,-0.5581720767530637,0.35868817753261406,0.4452829375614559
Pp_2053,0.002879947777777778,0.00480008325,0.7370167759080396,0.15268315486381717,0.8162088748835926
Pp_2081,0.013335387555555557,0.01335118475,0.0017080152884383524,0.9922704451723281,0.0033699439359944337
Pp_2084,0.050548729333333334,0.033875149,-0.5774475347137766,3.7088307338812665e-05,4.430762986843618
Pp_2094,0.004677677777777778,0.008867371,0.9227139524492031,0.18370142944924908,0.7358874642739103
Pp_2105,0.03336381022222222,0.048034384166666666,0.5257834342042349,0.005093370426400175,2.2929947376680304
Pp_2129,0.012975300777777778,0.012418119166666667,-0.0633213005321812,0.7893123900600973,0.1027510798976658
Pp_2132,0.014765018111111111,0.025952630416666667,0.8136976435562483,0.009373127698853569,2.028115466134978
Pp_2140,0.0038627360000000003,0.007696346,0.9945505794814465,0.02437138501446769,1.6131197893606697
Pp_2144,0.03399077877777778,0.017111864833333334,-0.9901464246743397,0.058866417581791695,1.2301323931295667
Pp_2147,0.006069284444444444,0.008571290666666667,0.49798602613319026,0.06751624576775232,1.1705917146003868
Pp_2182,0.012058207333333333,0.010161955583333333,-0.24683737752225118,0.3649454297207839,0.4377720707296876
Pp_2187,0.004854964444444445,0.01827067841666667,1.9119975691573785,0.0007429271051089219,3.129053796470937
Pp_2189,0.021120990555555556,0.027343250166666666,0.37250724228617593,0.11732247085644955,0.930618799186015
Pp_2233,0.07417974077777778,0.05610790575,-0.4028211616860559,0.44648124429238856,0.35019678016044
Pp_2238,0.016810057444444443,0.011909316166666668,-0.49723407867311453,0.09763040806925759,1.0104148954492485
Pp_2277,0.009544287777777778,0.008606315166666666,-0.14924187027305455,0.7403855020420349,0.13054209403149092
Pp_2292,0.021803251,0.02286818833333333,0.06879881107473862,0.7871528204542192,0.10394094408691265
Pp_2304,0.06674743455555555,0.08128231749999999,0.28422914870204635,0.014569243057225003,1.8365630113466787
Pp_2305,0.009630477,0.007374486333333333,-0.385064694334153,0.29996687170977826,0.5229267060406102
Pp_2307,0.008375423666666666,0.0059547590000000004,-0.4921190495582143,0.3116039754661673,0.5063970102035622
Pp_2308,0.01507374088888889,0.014049232666666666,-0.10154616242803802,0.8299617164596883,0.08094193980917853
Pp_2310,0.01725249233333333,0.012966499833333334,-0.41201569968467816,0.2749382404621607,0.560764851037971
Pp_2320,0.024866506888888886,0.019811108666666667,-0.3278942414686554,0.06458915700585977,1.1898403836731768
Pp_2330,0.005183394333333333,0.002565133166666667,-1.0148634287225298,0.18437117403229844,0.734306978820953
Pp_2331,0.021914249222222223,0.018585498083333336,-0.2376919009441493,0.06544618654994594,1.1841156540569309
Pp_2355,0.0026582581111111113,0.0067902729999999994,1.3529883845860817,0.033890357343015605,1.4699238518978934
Pp_2356,0.010669192555555556,0.007530914833333333,-0.5025539621434427,0.1655180647199006,0.7811546001962467
Pp_2364,0.01408614922222222,0.019464181,0.4665443700915862,0.06394716394750524,1.194178711689799
Pp_2370,0.01925299,0.036459943333333335,0.9212298045724097,0.00010407225018333557,3.9826650553004743
Pp_2379,0.0006614654444444444,0.0002564587777777778,-1.366938839696953,0.03871367466073418,1.4121356039551995
Pp_2380,0.033345895333333334,0.023738233583333334,-0.4902966010856587,0.19211808664813737,0.7164317472584227
Pp_2387,0.002394697777777778,0.0025834871666666668,0.1094761247804645,0.8977989520739189,0.04682090584991513
Pp_2396,0.021382941444444446,0.028207947333333334,0.3996413618243564,0.05368149935930652,1.2701753625413852
Pp_2422,0.0008622662222222223,0.011161151583333334,3.6942087127110077,0.004072625381787744,2.390125536416546
Pp_2442,0.013832680555555556,0.0199623995,0.5292043893079961,0.08622901342616554,1.0643465827735787
Pp_2447,0.003059312444444444,0.0014102896666666666,-1.1172159397529975,0.26863286967579736,0.5708408485346163
Pp_2449,0.010721557444444444,0.014459608583333334,0.43151400848260074,0.060735541289467655,1.2165570936238124
Pp_2474,0.0017262502222222223,0.005504216833333333,1.672895704541223,0.003089951550794725,2.5100483300856706
Pp_2486,0.0033265150000000004,0.0017236565833333333,-0.9485391747621476,0.17431874574432274,0.7586559075798319
Pp_2533,0.001640404111111111,0.0024920965833333335,0.6033087179216112,0.456001909069645,0.34103333914109824
Pp_2536,0.0008051506666666667,0.010436700333333333,3.6962630734747552,0.0009563917286157944,3.019364188549625
Pp_2648,0.03984275266666667,0.07386958791666666,0.8906632054165005,0.10199837259939769,0.9914067574218052
Pp_2662,0.01108432888888889,0.03338279141666666,1.5905831721191905,0.029466973441195584,1.530664468333572
Pp_2663,0.005709622111111111,0.01439005375,1.333604811161665,0.05307527771167526,1.275107724748726
Pp_2664,0.011016094222222224,0.0040977095,-1.4267231884872704,0.00198576608207626,2.7020719115539986
Pp_2666,0.007947608777777778,0.011015916166666667,0.47099672285796884,0.3036441081291646,0.5176351414533793
Pp_2668,0.007877628333333333,0.010703160250000001,0.4422035770802284,0.42766208156060836,0.3688992545339809
Pp_2669,0.0050253071111111105,0.0061225964166666666,0.2849318217933807,0.6131717443405362,0.2124178661459739
Pp_2673,0.002220635111111111,0.0006377235,-1.7999694021744785,0.14636954896350604,0.8345492654406836
Pp_2677,0.0017174850000000001,0.0054581735,1.668120755531152,0.12681375817210372,0.8968336267847962
Pp_2678,0.0014519953333333334,0.0057435893333333335,1.983915783580415,0.0228207199588035,1.6416706583751526
Pp_2685,0.016968180555555556,0.021279664083333334,0.326643499375544,0.25128720682183336,0.5998296210298321
Pp_2687,0.029283556777777775,0.04378862233333333,0.5804652669396253,0.009794111694159448,2.009034947501739
Pp_2688,0.033379134000000005,0.03424961975,0.03714144551194735,0.8559918557848574,0.06753036733747518
Pp_2791,0.034258271,0.037896202,0.14560092605159294,0.5013668048896267,0.29984442372942155
Pp_2792,0.016909333000000002,0.0453357735,1.4228301469997235,0.00010071741969424906,3.9968954090608744
Pp_2793,0.03447775811111112,0.03615630475,0.06858127145982998,0.868607273133553,0.06117653846844335
Pp_2794,0.013372445333333333,0.012418382,-0.10678608992773427,0.767481419044622,0.11493213012318265
Pp_2827,0.013648204777777777,0.0154998715,0.1835450569030588,0.30760542928615653,0.5120060034342945
Pp_2867,0.02315583077777778,0.016034304916666665,-0.5302137038937029,0.12205679680048744,0.9134380316441044
Pp_2893,0.0007652195555555556,0.0020725445833333334,1.437457488406624,0.037542330545554274,1.4254787708287486
Pp_2907,0.03502631166666667,0.022026407083333335,-0.6692048939310014,0.11583369524327247,0.9361650888849486
Pp_2928,0.0900080081111111,0.07999074383333334,-0.1702202977906556,0.17069260964962338,0.7677852818018948
Pp_2932,0.007950526,0.019988893666666667,1.3300764087327086,2.341629435165183e-05,4.630481831294513
Pp_2947,0.04459253566666667,0.12532406291666667,1.4907893036157533,7.68958064392695e-12,11.114097344073018
Pp_3014,0.0021901971111111113,0.00030712733333333335,-2.8341518955519884,0.038043339297218565,1.419721369371179
Pp_3019,0.03148013911111111,0.021892717000000003,-0.5239909045609247,0.07079319918123154,1.1500084612357573
Pp_3067,0.005225766,0.008923410666666668,0.7719527111622115,0.07844851519697224,1.1054152719350958
Pp_3087,0.009743663333333335,0.0005083533333333333,-4.260560782961805,0.0018610828547046946,2.7302342918127827
Pp_3088,0.00044362566666666665,0.0007716413333333335,0.7985875867752198,0.5478806769891614,0.26131401627447853
Pp_3089,0.10519190755555556,0.146913757,0.4819457741974932,0.2115760929292511,0.674533407031372
Pp_3091,0.003454536111111111,0.0019332263333333335,-0.8374814411737992,0.20764103421363103,0.6826868166639527
Pp_3093,0.001840945,0.0028157889999999995,0.6130927048294915,0.20830862232212796,0.6812927533387573
Pp_3106,0.01105192,0.0047915095,-1.2057448901019563,0.013332341830039117,1.8750935599232543
Pp_3108,0.0019866814444444445,0.0024270579999999997,0.2888480239552879,0.648488406946325,0.18809778341065336
Pp_3126,0.0006138293333333334,0.006934404583333334,3.497862516832665,0.004304277493936572,2.3660997377597437
Pp_3127,0.017650944777777778,0.007221688333333334,-1.2893373424107313,0.02844824556552804,1.5459445118595752
Pp_3128,0.008338949777777778,0.0130202065,0.6428147251415919,0.08936009107765003,1.048856397250318
Pp_3134,0.0036674474444444447,0.0015452930833333332,-1.246895803352943,0.05214909804632818,1.2827531985872118
Pp_3135,0.004043954111111111,0.0049860028333333336,0.30211707634271073,0.5106846653083956,0.29184718281791466
Pp_3139,0.0029266306666666667,0.004518706416666666,0.626669134410875,0.3227395804369487,0.4911477699191192
Pp_3145,0.006909073111111112,0.009569258416666667,0.4699149469474747,0.12846183088227817,0.8912258925632066
Pp_3148,0.002969127888888889,0.00201410525,-0.5599001602502944,0.4016853882700264,0.39611396590117565
Pp_3157,0.02437965611111111,0.013537341333333333,-0.8487333474842541,0.023248035659999434,1.633613736884272
Pp_3174,0.005242990111111111,0.004891307916666666,-0.100169536973574,0.8411187460030131,0.07514268780089457
Pp_3186,0.00797532711111111,0.0100095705,0.32776447309963963,0.40152072710926223,0.3962920308664099
Pp_3227,0.004204125444444445,0.0026894439166666663,-0.6444978131486389,0.37385790718813094,0.4272934294833793
Pp_3248,0.017944754555555557,0.013384813,-0.4229652072771284,0.18107576922094337,0.7421396612138047
Pp_3316,0.01844594522222222,0.01119995375,-0.7198109439740613,0.038514460526892745,1.4143761809349207
Pp_3361,0.003393742111111111,0.0020540078333333334,-0.7244352556715838,0.5102167905057231,0.2922452534800556
Pp_3364,0.001898304888888889,0.0011823439166666666,-0.6830619804621983,0.44261669186567687,0.3539722120796498
Pp_3382,0.020415676777777777,0.023236098916666666,0.1866904830122447,0.38417220890114834,0.4154740552927078
Pp_3383,0.04317205711111111,0.018407797166666667,-1.2297808457290351,0.0018205382112422102,2.7398002012356777
Pp_3384,0.014395452333333333,0.024486686916666667,0.7663844665087933,0.05339254975826066,1.2725193389379004
Pp_3404,0.018026669444444445,0.00926119725,-0.960862256792502,0.02547394640181639,1.5939037692975793
Pp_3415,0.014345324444444443,0.009698299333333334,-0.5647769099103424,0.020698170316006494,1.6840680437596325
Pp_3431,0.010060415777777778,0.023383290249999997,1.216788014776897,7.726583191969691e-05,4.112012514998397
Pp_3443,0.16279650411111113,0.23206215866666668,0.5114415685321112,7.09025953262186e-05,4.1493378675640935
Pp_3491,0.006600571444444444,0.009236219166666667,0.48471147609971776,0.07746579005627906,1.1108900454920083
Pp_3496,0.016643695666666666,0.0488749855,1.5541204606415144,2.0243854219402212e-07,6.693706798805314
Pp_3527,0.005097674666666666,0.0075323851666666665,0.5632674701199605,0.06694292402088246,1.1742953218796468
Pp_3547,0.010177606444444444,0.011229632000000002,0.1419123405005573,0.5623944487532972,0.24995897477292167
Pp_3557,0.0022220501111111114,0.0043942042499999995,0.9837105778234436,0.014410404491180782,1.8413238286362315
Pp_3558,0.003033520111111111,0.0020200785,-0.5865815189177862,0.3245017908427046,0.4887829020964057
Pp_3603,0.014644730333333335,0.009272297666666667,-0.6593828410701777,0.01597204420516304,1.7966394964972459
Pp_3611,0.02231972277777778,0.032336221416666665,0.5348319971903208,0.04557217258241338,1.34130026661039
Pp_3649,0.019817617444444446,0.023931333750000002,0.272117277721458,0.06335194880467422,1.1982400209999782
Pp_3662,0.05311686033333333,0.05025561341666667,-0.0798851229856576,0.631499590136424,0.19962692697966733
Pp_3680,0.019627513,0.00832728875,-1.2369586250454523,6.514638093638312e-06,5.186109705554081
Pp_3691,0.01099583911111111,0.0017084516666666667,-2.6861963643255735,1.2260954131784553e-05,4.911475732260867
Pp_3693,0.06196097977777778,0.05792956633333333,-0.09706009249655133,0.7126904576078106,0.14709905604241186
Pp_3699,0.004182494333333333,0.007567439583333333,0.8554416663345158,0.09350568076325802,1.02916200357463
Pp_3705,0.012394008444444445,0.011453560583333335,-0.1138466958384771,0.4370809243388887,0.3594381471482728
Pp_3706,0.01121125488888889,0.008734645166666668,-0.3601267678475222,0.37141581118341493,0.43013961227219594
Pp_3707,0.013462672444444443,0.009829237833333334,-0.4538133661520301,0.18542738161225167,0.7318261342419248
Pp_3742,0.013959930333333334,0.02041860183333333,0.5485923390158685,0.007028544462379758,2.153134603487444
Pp_3761,0.01665938111111111,0.007067477,-1.2370676180436704,0.0190811366887367,1.719395757360342
Pp_3765,0.03417983266666667,0.046056575833333335,0.4302618210528794,0.0011037481371095974,2.957130016409804
Pp_3768,0.015791306777777778,0.021732211,0.46070439598659285,0.06546338932480417,1.1840015131289288
Pp_3775,0.0040395081111111114,0.016692624583333333,2.0469592751176484,0.04523856914566855,1.3444911398643498
Pp_3784,0.001099004888888889,0.021136127666666667,4.265441376708027,0.09179941678495268,1.037160077926006
Pp_3806,0.0032025413333333333,0.004629726,0.5317096226154051,0.3480994684760086,0.45829663985306496
Pp_3834,0.012142653444444445,0.0032253865833333333,-1.9125397252501888,0.0009471709120031784,3.023571647773273
Pp_3924,0.007269125888888888,0.015683941,1.1094343239711224,0.036983830877269766,1.4319881055432724
Pp_3950,0.001980251666666667,0.0016775257499999998,-0.23934887955977255,0.6965471416413715,0.1570494856120329
Pp_3988,0.016571945666666667,0.011103997249999999,-0.5776638796363968,0.2032418255678342,0.6919869128048634
Pp_4104,0.04265202944444444,0.03333169266666667,-0.3557198056974637,0.022845648567731962,1.6411965081975115
Pp_4151,0.002309247777777778,0.001994539333333333,-0.21136740539051851,0.7870015531527597,0.10402441055706317
Pp_4178,0.08028312622222222,0.05720296141666667,-0.4890069585430402,0.0015505823597433087,2.8095051611053985
Pp_4198,0.012294484555555556,0.01631639775,0.40831133028015776,0.03143332452368237,1.5026096836997256
Pp_4199,0.007526125888888889,0.009878235,0.3923458689217816,0.06813332496990532,1.1666404165670292
Pp_4200,0.01614477333333333,0.014121104916666667,-0.19321420838363798,0.45752913849101595,0.3395812419628149
Pp_4203,0.08109511666666666,0.06082216558333334,-0.4150178571000478,0.30168564212222276,0.5204453583549081
Pp_4259,0.01568771011111111,0.0122154295,-0.36093019141933885,0.2533210325675166,0.596328750403677
Pp_4260,0.011258447666666666,0.010757779083333334,-0.06562765211813802,0.8120458468171243,0.09041945049083566
Pp_4261,0.0012524233333333333,0.0007919503333333333,-0.6612404314960252,0.48872834008624855,0.31093247663334916
Pp_4277,0.009465386999999999,0.00854172475,-0.14813408381076626,0.6960083394911737,0.15738555669216697
Pp_4283,0.027880127,0.025612413749999997,-0.1223939120507347,0.5629998675003263,0.24949170735803908
Pp_4293,0.004633443555555556,0.008927918,0.9462389796128327,0.0021264810840161273,2.672338476173073
Pp_4310,0.013075219888888889,0.0233862385,0.8388246249379762,0.0029828856066180325,2.5253634014710458
Pp_4315,0.030043658777777777,0.031071798333333334,0.04854522442958793,0.8117686714492236,0.09056771340216425
Pp_4316,0.009381891111111111,0.00996614325,0.08715655438177594,0.7803992755476139,0.10768314243720652
Pp_4319,0.007407247888888888,0.012897507916666667,0.8000828080851423,0.01811383449033393,1.7419896048091725
Pp_4334,0.013042837666666666,0.009727701666666666,-0.4230868944707528,0.19049557697112393,0.7201151035544208
Pp_4345,0.0035978894444444443,0.006089915,0.759271235559237,0.27769575634488686,0.5564307569443074
Pp_4364,0.0030983217777777777,0.007096594166666667,1.1956398214836688,0.02380774520653897,1.6232817339831012
Pp_4377,0.006521724555555556,0.0035702627500000003,-0.869223258385122,0.5147296067964195,0.2884208507929384
Pp_4379,0.036544785333333336,0.03245454725,-0.17124492878877948,0.02914978874128787,1.5353645883775364
Pp_4428,0.0007385358888888888,0.0013505051666666667,0.8707592241589227,0.217672657032206,0.6621961214680182
Pp_4447,0.0015057683333333334,0.0004017511111111111,-1.9061259053812092,0.07539724271012771,1.1226445360622184
Pp_4448,0.021360037111111112,0.0155428295,-0.458664989985137,0.1122049602589863,0.9499879437439388
Pp_4460,0.002565980111111111,0.002407322416666667,-0.09208061087244027,0.8521666167628739,0.06947548308985746
Pp_4473,0.11134543644444445,0.14442174316666667,0.3752455313758439,0.006003249938872675,2.2216135748827464
Pp_4503,0.0008312862222222223,0.004281993166666667,2.3648652878748044,0.10718434269593774,0.9698686509994892
Pp_4506,0.03578052211111111,0.033955080916666665,-0.07554696907839162,0.6433199902684175,0.1915729532966958
Pp_4517,0.037436248666666665,0.060731694083333336,0.6980137374837407,4.08054016890432e-06,5.389282342585007
Pp_4539,0.005820268222222222,0.0035619813333333332,-0.7084056840930493,0.263602262676918,0.5790508662180796
Pp_4542,0.0012548519999999999,0.0012932473333333333,0.043480997129176684,0.9371809591596354,0.028176543608904533
Pp_4545,0.04223911111111111,0.04510894475,0.09483406232784554,0.6217864630727926,0.20635873722493328
Pp_4554,0.02219077033333333,0.00893528525,-1.312374058606906,0.04769398158543506,1.321536420312956
Pp_4555,0.011953560111111112,0.010135468916666666,-0.23802752141108516,0.7128739686720102,0.14698724370826388
Pp_4562,0.017030098666666667,0.004841517666666667,-1.8145555295623026,0.0014449206967096443,2.8401559881506953
Pp_4563,0.01259609622222222,0.014643065166666669,0.21724089461871937,0.2067318082921358,0.6845926965562765
Pp_4570,0.024910162666666666,0.012415658416666668,-1.0045736712762638,0.0003736404334085202,3.427546132827264
Pp_4573,0.015255340444444444,0.023099239166666664,0.5985309574710923,0.00399090683105232,2.398928410835913
Pp_4583,0.011398479555555556,0.00858833575,-0.408390898244275,0.5110579592096675,0.2915298436274502
Pp_4588,0.03172589155555556,0.02682302925,-0.24218853027030587,0.13462343134260196,0.8708793441450002
Pp_4589,0.0029789816666666667,0.0015666616666666668,-0.9271255932241915,0.22856624922514815,0.6409878984264339
Pp_4633,0.017077180333333334,0.023654311166666664,0.4700333622440163,0.038027079673794685,1.419907025370814
Pp_4642,0.01891651211111111,0.014764001333333334,-0.3575623313429053,0.520496197129886,0.2835824392015512
Pp_4668,0.001370729,0.0031966740833333333,1.2216282904897802,0.09427910003108174,1.025584571813821
Pp_4682,0.02408150122222222,0.020612144750000002,-0.22443070234770615,0.12194123664658936,0.9138494049671534
Pp_4684,0.07320702388888889,0.06451574825,-0.1823307109372207,0.05755879080362298,1.2398883383078818
Pp_4692,0.009353065555555555,0.011928114833333335,0.3508548472475966,0.07255074119716949,1.139358146338631
Pp_4696,0.023520855555555557,0.02782778525,0.24258555422238345,0.1656222272391318,0.7808813793897562
Pp_4704,0.008543331222222221,0.012093085666666668,0.5013117876115984,0.026990970590331304,1.5687814980130996
Pp_4707,0.011021158444444444,0.010412517416666668,-0.08195696618677739,0.8920348799216378,0.04961816371655112
Pp_4720,0.016851444333333337,0.018695099416666666,0.1497878934104428,0.38782662245196853,0.41136238198465225
Pp_4748,0.0013802065555555557,0.0015218121111111112,0.14090605858663838,0.8252016147179176,0.08343993088987567
Pp_4760,0.007421036777777777,0.008749563666666666,0.23759031587606935,0.6398515510643736,0.1939207729407424
Pp_4770,0.020628033666666667,0.018326181166666667,-0.1707001187121436,0.5427726503582431,0.26538204402214916
Pp_4776,0.01278734388888889,0.014822145,0.21303761636409713,0.5000279868548969,0.3010056872709952
Pp_4798,0.05620908711111112,0.02906239266666667,-0.9516499014158948,0.002013565913464924,2.6960341493266937
Pp_4802,0.03632702633333333,0.04501226675,0.3092749444027105,0.0537155707655891,1.2698998052246275
Pp_4817,0.02207309288888889,0.02181333475,-0.01707845342131364,0.9708948589940554,0.012827798548285285
Pp_4819,0.018713929333333334,0.00867196375,-1.1096818795649246,0.0002416974904068562,3.6167278589349747
Pp_4867,0.12497271411111112,0.13503609258333335,0.11173192502868984,0.5343476308749207,0.27217611179095047
Pp_4870,0.016351864,0.04742114791666666,1.5360754839397397,2.9237656246519387e-05,4.534057444299682
