Protein.Group,File1_abundance,File2_abundance,log2_change,p_value,log10_p_value
PP_1478,0.05635817533333334,0.03023326488888889,-0.8984881193910961,0.0008109922854302687,3.0909832769984615
PP_1481,0.014646269666666668,0.009658512666666667,-0.6006603162190737,0.10450064886636387,0.9808810129193727
PP_1486,0.008333741333333334,0.013573311555555556,0.7037365191676188,0.031918329001766964,1.4959598530452343
PP_1488,0.0092457715,0.014132467111111111,0.6121477262152487,0.051370888584318174,1.2892829220325546
PP_1494,0.008759128333333333,0.009409886222222223,0.10338997215605032,0.8100933824368598,0.09146491551708391
PP_1496,0.08191617916666667,0.11562767033333333,0.49726635386538237,0.012414911793538196,1.9060563617087496
PP_1498,0.00499773975,0.008332527333333332,0.7374783676978474,0.21200983886983496,0.6736439840348011
PP_1499,0.01116843975,0.008299174999999999,-0.4283878189166483,0.15938664917446255,0.7975480595565444
PP_1502,0.028936889083333334,0.030305755444444447,0.06668197520334411,0.815508910201806,0.08857128952212705
PP_1505,0.013733351333333333,0.022007570666666667,0.6803161727170978,0.02757889052886326,1.559423209040673
PP_1506,0.1651741075,0.10697744433333332,-0.6266809057393736,0.028778595334098274,1.5409304075341461
PP_1507,0.006125025,0.00396989,-0.6256166997579595,0.06036360186520514,1.2192248539939854
PP_1510,0.007145310416666666,0.019133302444444444,1.4210173136976527,0.07681392588584315,1.1145600379487266
PP_1513,0.0034545817499999996,0.017215220666666666,2.317101716027681,0.048572931528380464,1.3136056847052793
PP_1518,0.018521358416666665,0.019349223,0.06308571930597491,0.8173639943683402,0.08758449727227872
PP_1525,0.012153580666666665,0.004283981333333333,-1.504357321810211,2.6929237460366008e-06,5.56977594407991
PP_1526,0.00192560625,0.0012955092222222222,-0.5717934439978204,0.26352877617573667,0.579171954827218
PP_1529,0.008314537833333333,0.010059788111111112,0.27489193992381866,0.4971254505121272,0.30353400243323564
PP_1530,0.08932221866666668,0.07737770066666666,-0.20710122786934013,0.00445167036150964,2.3514770019019378
PP_1549,0.00586363325,0.0057604162222222215,-0.025621812500966398,0.9460474398602658,0.024087085212416277
PP_1588,0.047559048416666666,0.050889175777777775,0.09763897575052462,0.4039920998789781,0.3936271274946242
PP_1589,0.0078092633333333335,0.013135657444444443,0.7502300426997196,0.011552263530319276,1.9373329125325687
PP_1590,0.02633026025,0.021517745222222225,-0.2911948708695708,0.2794700252264141,0.5536647658700838
PP_1591,0.3784323095,0.35753117455555555,-0.08196622557750176,0.28316966327966886,0.547953275614874
PP_1592,0.6159390185,0.6494144141111111,0.07635188349512745,0.4599071028505718,0.3373298830874354
PP_1593,0.026219996250000002,0.03773199722222223,0.525120987378173,0.28677369364683375,0.542460689921982
PP_1594,0.141464004,0.12485162455555557,-0.18022040748613585,0.5061962313436412,0.2956810925099524
PP_1597,0.012328674666666666,0.01752196211111111,0.5071466188585669,0.1073739729364462,0.9691009772949715
PP_1598,0.002875871083333333,0.0034333637777777776,0.25562371880850177,0.6946859018188212,0.15821151474939463
PP_1599,0.03208807008333333,0.05288840811111111,0.7209145300869755,0.01024937948252849,1.9893024268493276
PP_1600,0.09491753708333334,0.06720756122222221,-0.49805111271730457,0.00034686250345391763,3.4598426457423117
PP_1601,0.006544144000000001,0.005757154555555556,-0.18484855116513393,0.4601116029008133,0.3371368147415935
PP_1602,0.026373289166666664,0.037287123444444445,0.4995999937979637,0.03985099032235149,1.3995608816408052
PP_1603,0.02910224241666667,0.025547484111111112,-0.1879490983811509,0.3451498853412893,0.4619922665481761
PP_1604,0.0037552895833333332,0.007584378333333332,1.0141067691078915,0.3575961028785994,0.4466072228390452
PP_1606,0.007796198,0.024866060333333335,1.6733353152597674,0.0010951757658579618,2.9605161748727937
PP_1607,0.04071629958333333,0.04637161588888889,0.18763554945604566,0.09666541604763004,1.01472887551512
PP_1610,0.10916083016666667,0.12799889522222221,0.2296760867173576,0.0008326513786142313,3.079536794553961
PP_1611,0.020961473083333335,0.009203742999999999,-1.1874475026657427,0.021293083776846366,1.671761437186232
PP_1612,0.12386726299999999,0.135230605,0.12662674857488887,0.12713888111651292,0.8957216148896936
PP_1616,0.0157898585,0.010004399,-0.6583637406191115,0.0006764596020021228,3.169758134249548
PP_1618,0.00266053975,0.004675005222222223,0.8132490181872452,0.07257547008780153,1.1392101424631915
PP_1619,0.004245240833333333,0.005839931555555556,0.4601050602396124,0.19184251950499728,0.7170551305341538
PP_1622,0.0030055396666666665,0.003630355,0.2724865706730186,0.38919016983902277,0.4098381376703447
PP_1623,0.00814962725,0.010935437222222223,0.4242049240158004,0.36956245996241177,0.4323121507073304
PP_1626,0.049246553500000005,0.037133060333333336,-0.40731854139974616,0.2624957005803353,0.5808778055133662
PP_1629,0.1166995115,0.10609240766666667,-0.13747710620236425,0.15491900466652261,0.8098953019598092
PP_1633,0.0036120781666666665,0.0029260344444444445,-0.3038823610229123,0.366867433512451,0.4354908384581958
PP_1635,0.04961945633333333,0.09586701333333332,0.9501285588056948,0.028241669710672285,1.5491096304001633
PP_1638,0.07458877883333333,0.06952914455555555,-0.1013407675733593,0.3376928544559201,0.4714781288913764
PP_1641,0.006406376583333334,0.0021094625555555554,-1.6026331270068976,9.414254979190126e-06,5.026214043276536
PP_1644,0.00524062475,0.0024995875555555557,-1.0680487472243716,0.06555542142833387,1.1833913863682766
PP_1646,0.0313915155,0.027336759333333332,-0.19953245294693026,0.2615899998104372,0.5823788624508198
PP_1650,0.00058543525,0.000875512,0.5806173374000451,0.3187997621716552,0.49648201126455865
PP_1654,0.010836995833333333,0.009911674,-0.12876423449406102,0.6107982242903356,0.21410223419261332
PP_1656,0.04973071225,0.07631126511111111,0.6177589504572136,7.619240294390283e-05,4.118088329500608
PP_1658,0.0046312716666666665,0.009298785111111112,1.0056338531667985,0.007287509469945074,2.137420867877222
PP_1663,0.01868587316666667,0.006751646666666666,-1.4686366698656026,0.00018885576525137288,3.723869752808178
PP_1665,0.06277834008333333,0.06895643800000001,0.13541836953522385,0.12042975459694322,0.9192661986198868
PP_1666,0.012364973083333333,0.010442323444444445,-0.24381634813541098,0.31933535750644565,0.49575299276712964
PP_1668,0.002362016,0.008489686333333335,1.8456925144074663,0.0004843822783473981,3.3148117543744116
PP_1695,0.0036793548333333335,0.015124477333333334,2.039360566859739,0.010644873200205794,1.9728595074317565
PP_1702,0.042944037666666664,0.045882042666666664,0.09547177945357314,0.47353688184647325,0.32464618992656286
PP_1714,0.06812590508333334,0.133310124,0.9685109506231446,2.0260038254497622e-05,4.693359738950983
PP_1719,0.04526085733333333,0.08377923533333334,0.8883288040905588,0.002180301598778724,2.6614834267506318
PP_1720,0.02988352666666667,0.03384414266666667,0.17955575525313,0.0822430379434279,1.084900855818412
PP_1726,0.023006022333333334,0.011656920888888887,-0.9808248088757529,0.010457376125435007,1.9805772712234173
PP_1730,0.013586188166666666,0.02672227,0.9759018263457779,0.0002298395316690666,3.6385752719523574
PP_1732,0.020956417416666664,0.014885684555555556,-0.4934665344169241,0.019236624099115782,1.7158711414336776
PP_1733,0.05817531983333333,0.05601043688888888,-0.054711555685137005,0.63271154222919,0.1987942428591323
PP_1741,0.006574242166666667,0.008265412777777778,0.3302622699950046,0.5358357968207748,0.2709682764642251
PP_1752,0.020037319083333335,0.06403872955555556,1.6762551925939293,1.485986447722599e-05,4.82798515134673
PP_1755,0.015101235916666665,0.006192160777777778,-1.2861517912882918,0.000706237050326949,3.151049502391067
PP_1756,0.021004964416666664,0.012453106222222224,-0.7542246981425188,0.0019166038491992728,2.7174676439743077
PP_1758,0.0020669966666666665,0.0018295345555555556,-0.17605939719755206,0.7396959616240664,0.1309467523257673
PP_1759,0.002913792,0.0010348754444444446,-1.4934407565483878,0.12498858077209339,0.9031296632656003
PP_1763,0.020322708,0.014940092888888888,-0.44390353597213833,0.060491995676766976,1.2183020875523174
PP_1764,0.023383191583333334,0.034859946999999995,0.576098518569959,0.023071168512514638,1.6369304087001681
PP_1765,0.01101871175,0.018888812555555554,0.777576448181801,0.08249158162526361,1.0835903695136
PP_1767,0.059364700416666666,0.07169417244444445,0.27225052922160614,0.001402613643932059,2.853061940814689
PP_1768,0.03674186991666666,0.06335999277777778,0.7861471190745436,0.000858167929165273,3.066427719641154
PP_1769,0.040993528333333334,0.04648005433333333,0.18121558640132696,0.08243879324704634,1.0838683741221382
PP_1770,0.06424606533333334,0.05811111833333333,-0.14479388181195876,0.0842526160728347,1.0744166052535695
PP_1771,0.033532857666666666,0.035705226444444446,0.09055983321951344,0.6285065026364228,0.2016902246693407
PP_1772,0.5555919604166667,0.5110294403333334,-0.1206193162246671,0.11581206223497173,0.93624620494994
PP_1773,0.002051216166666667,0.001524826,-0.42783491357469977,0.45549315297139803,0.3415181470095101
PP_1776,0.06735568908333332,0.06139027011111112,-0.13378978803903538,0.1070495406165076,0.9704151920607517
PP_1777,0.02116438025,0.04443501366666666,1.070058688611593,2.5019101515923983e-07,6.601728290713052
PP_1779,0.011559940416666666,0.012102061555555555,0.06611886610010052,0.8809225552339901,0.05506227014971933
PP_1780,0.02146002675,0.050456072222222224,1.233376028959632,0.0007703663914567974,3.113302672305174
PP_1782,0.00951111375,0.004659447666666667,-1.0294553431522488,0.09072317474379625,1.0422817605941619
PP_1783,0.07209276708333333,0.035579011555555554,-1.0188280934671003,1.997532469464412e-06,5.699506152592385
PP_1784,0.03537510775,0.15724701055555557,2.1522261426845506,2.228965727917617e-06,5.651896609084002
PP_1785,0.0724997805,0.06060857822222222,-0.2584546275520293,0.025570302414584245,1.5922641356338705
PP_1786,0.04660486983333333,0.06135051411111111,0.3965947208155151,0.0698278287971783,1.155971461554346
PP_1787,0.037072561750000003,0.041727309444444444,0.17064008913319553,0.19195868595605556,0.716792231671411
PP_1789,0.024308024083333334,0.029465285555555554,0.2775836214249835,0.11387216874395109,0.9435824079479448
PP_1791,0.026436701499999996,0.02778395033333333,0.07170955345987139,0.7771580018820609,0.10949067699106742
PP_1792,0.0031109704166666662,0.006518264111111112,1.0671231334497744,0.14846667704033542,0.8283710116766031
PP_1793,0.0015019361666666665,0.002699283555555555,0.8457530390335171,0.2882366633242793,0.5402507783217941
PP_1795,0.005787203083333334,0.010021739333333333,0.7921947418285084,0.31731118541177605,0.49851461848581025
PP_1799,0.12383979433333332,0.08896229266666666,-0.4772091069823043,8.274712565507647e-06,5.082247083157321
PP_1800,0.016589914083333334,0.014207981777777776,-0.22360477831662473,0.27657818573521825,0.5581820765348097
PP_1805,0.0013363503333333332,0.001137536,-0.23238606620935015,0.544628151228063,0.2638999142134085
PP_1807,0.015049339583333333,0.007672352555555555,-0.971959257075613,0.006756019034060153,2.170309135540394
PP_1815,0.026854497,0.02394923711111111,-0.16518399875819875,0.40409870091652833,0.39351254571100236
PP_1816,0.008724928333333333,0.011293458444444444,0.3722721703223245,0.17926266847055905,0.7465101430384276
PP_1823,0.03181435375,0.04109342588888889,0.3692297943517664,0.004215815173404924,2.3751184373898826
PP_1826,0.02558596941666667,0.02168376088888889,-0.23873789284374583,0.2566804909242551,0.590607138753252
PP_1827,0.019965202166666664,0.023834936,0.25559007087832253,0.05079759780198877,1.294156824842223
PP_1830,0.033845102583333335,0.04761971044444444,0.4926117585717081,3.1641595471465516e-05,4.499741626091429
PP_1832,0.0031663685000000003,0.007284348,1.2019706815915423,0.11510507422082923,0.9389055307791399
PP_1838,0.004913799583333334,0.013395688777777779,1.4468578418555609,0.005000336064699819,2.3010008064359786
PP_1842,0.005101390583333333,0.006515851333333333,0.3530631238887029,0.38042842429767754,0.4197270415389032
PP_1843,0.000549297888888889,0.0028013477777777776,2.3504604479184903,0.05287796191604952,1.2767252922832135
PP_1845,0.021756543333333333,0.02555158122222222,0.23196321273251921,0.28870158477874025,0.5395508321263011
PP_1858,0.47401004825,0.26622063855555556,-0.8322952228226916,1.9140212207177982e-08,7.7180532515176115
PP_1859,0.07795977975,0.035492527777777776,-1.1352146879393115,2.0523220416269444e-05,4.687754490573982
PP_1866,0.012681581666666665,0.009775156333333333,-0.3755430112478716,0.14738365068535828,0.8315506902282767
PP_1868,0.0848037755,0.21550133722222223,1.3454964207836042,0.00010978255556799181,3.9594666637333176
PP_1872,0.03568460041666666,0.02954647611111111,-0.2723155415427873,0.1377036221310823,0.8610546359896072
PP_1874,0.010438805,0.009022811,-0.21030769520102496,0.5659254161030556,0.24724080116019936
PP_1876,0.029993450666666668,0.028035001444444447,-0.09741836584348985,0.527466510485333,0.2778051090599002
PP_1893,0.006034971666666666,0.015066082888888888,1.3198854688622936,0.02406675218560798,1.6185825139226693
PP_1895,0.0167364295,0.01417990911111111,-0.23914349508057922,0.12309113152552789,0.9097732360067047
PP_1902,0.02503902616666667,0.027350533222222223,0.12739050670404534,0.043549836776342644,1.3610134683777082
PP_1904,0.004329824166666667,0.003709068,-0.22325172091539092,0.5027652853320194,0.2986347168835069
PP_1905,0.07776789925000001,0.2044425861111111,1.3944490732442303,0.0002780536263502732,3.5558714365207504
PP_1908,0.026765331,0.03134991433333333,0.22809600652560427,0.12005166801864121,0.9206318014023807
PP_1910,0.021034268999999998,0.020507704444444445,-0.036575670287177946,0.8071085223705035,0.09306806689133967
PP_1911,0.11016350141666666,0.10315168111111112,-0.0948789859799814,0.5452886837545361,0.26337351502903433
PP_1913,0.037439794166666665,0.034638854999999996,-0.1121812613749159,0.37145127610072126,0.43009814531757473
PP_1914,0.11726676333333334,0.19475874555555556,0.7318939419779985,7.066613887766489e-07,6.150788637423558
PP_1915,0.33081149849999997,0.3667188725555556,0.14866513253087058,0.1650620743375506,0.7823527014071456
PP_1916,0.024153512749999998,0.03822013944444444,0.6621000202224946,0.00047692580786392577,3.3215491759732783
PP_1918,0.004299003916666666,0.005062645777777778,0.2358891208618842,0.5417978323423094,0.26616273685112835
PP_1959,0.005716271916666667,0.006175730666666667,0.11153529031997343,0.7180406124189203,0.14385099134178275
PP_1964,0.0017139866666666666,0.005261325888888889,1.6180705274443685,0.022445875430688475,1.6488634516433465
PP_1967,0.008000277833333333,0.008010551888888889,0.0018515381515446683,0.9966250930234624,0.0014681823622015881
PP_1971,0.006221669416666666,0.002105315111111111,-1.5632655569715577,0.0015084737007059568,2.821462257075234
PP_1972,0.0809289025,0.11891487266666667,0.5552022281268898,0.002456470381931612,2.609688467857761
PP_1974,0.017493779,0.014562999,-0.26453448895768766,0.4948691069510982,0.30550965691714865
PP_1977,0.047602856666666665,0.05422394755555556,0.18788199374252998,0.02992469807366266,1.5239702227295298
PP_1982,0.1794830473333333,0.13194164644444445,-0.44394757105008387,0.06134428087985298,1.2122259202735532
PP_1985,0.0903687085,0.10661106955555555,0.23846203287869971,0.016020103424925342,1.7953346844609337
PP_1986,0.09242394491666667,0.08672540000000001,-0.09181207953350877,0.37169382261160633,0.4298146566282056
PP_1987,0.01580069166666667,0.022997671,0.5415000522444227,0.008907160049975885,2.0502607439123315
PP_1988,0.142248967,0.15929719155555555,0.16330265621706785,0.10627541738152338,0.973567180727939
PP_1989,0.08644380824999999,0.10367703055555555,0.26226176716573446,0.11301602584822727,0.9468599685168934
PP_1992,0.008187269583333334,0.01064986811111111,0.37938125905866993,0.5842960887576714,0.23336702082073704
PP_1993,0.029200574833333336,0.08500331133333333,1.5415222732025933,3.630385666301187e-08,7.440047236162364
PP_1996,0.06816070041666666,0.07276072111111112,0.09421968048918669,0.13794552085827305,0.8602923966571923
PP_1997,0.006224446000000001,0.005376370111111111,-0.2113129802594709,0.17921330639904393,0.7466297475693455
PP_1998,0.007822932416666666,0.023037660888888888,1.558212834785926,4.2544126981974475e-11,10.371160383766538
PP_2000,0.08147353758333332,0.08742407944444446,0.10169914834374631,0.1067354880748304,0.9716911596514067
PP_2001,0.03576607808333333,0.03970701066666667,0.1508018231895362,0.15088259305829882,0.821360860786271
PP_2006,0.00972549175,0.0038120277777777775,-1.3512125668990553,0.017540805046411076,1.755950478290919
PP_2008,0.0018718320833333334,0.007167984666666667,1.9371165305622877,0.058177905727230056,1.235241916424778
PP_2012,0.00827249375,0.00946499388888889,0.194279277888184,0.5012010136912382,0.2999880593058487
PP_2017,0.053462129,0.06646845433333333,0.31415251508876496,0.017447272547923314,1.7582724546627853
PP_2021,0.0016248581666666667,0.003121514111111111,0.9419321963908773,0.25736632414544447,0.5894482802545002
PP_2024,0.0068014855,0.024316735,1.8380277493231285,0.0012633622813167254,2.8984720934544277
PP_2025,0.004208658,0.0051775093333333334,0.29889796963187,0.5953091929113603,0.22525741091397788
PP_2032,0.008126326750000001,0.001524614888888889,-2.4141585046184075,0.00021267890859771315,3.6722755770169098
PP_2052,0.006235914249999999,0.009181775555555556,0.5581720767530637,0.35868817753261406,0.4452829375614559
PP_2053,0.00480008325,0.002879947777777778,-0.7370167759080395,0.15268315486381717,0.8162088748835926
PP_2080,0.042220342,0.07196226011111112,0.7693022327892397,0.005140879830838597,2.2889625477403674
PP_2081,0.01335118475,0.013335387555555557,-0.001708015288438566,0.9922704451723281,0.0033699439359944337
PP_2082,0.16967124325000002,0.15379438955555555,-0.1417391957566439,0.6774250288902179,0.16913876147334667
PP_2084,0.033875149,0.050548729333333334,0.5774475347137767,3.7088307338812665e-05,4.430762986843618
PP_2085,0.00830417975,0.0033164928888888886,-1.3241792397143817,0.0006692469901872759,3.1744135732945553
PP_2087,0.01571969975,0.020309453555555555,0.36957776108353596,0.04007525156189157,1.3971237427954404
PP_2089,0.54024040825,0.24678557488888886,-1.1303434843078093,1.5517655939650095e-09,8.809173881619108
PP_2094,0.008867371,0.004677677777777778,-0.922713952449203,0.18370142944924908,0.7358874642739103
PP_2095,0.0507805875,0.04607724944444444,-0.14022248769208526,0.31841359390352647,0.49700839937889146
PP_2096,0.018360151666666668,0.023925230333333332,0.38195483752302534,0.16951272787455274,0.770797687206282
PP_2098,0.023239106666666665,0.016062442444444446,-0.5328633264447182,0.07752873190898175,1.1105373194670423
PP_2105,0.048034384166666666,0.03336381022222222,-0.5257834342042348,0.005093370426400175,2.2929947376680304
PP_2111,0.006921134916666666,0.003981884111111111,-0.7975573946680491,0.01461274174301358,1.8352682911054903
PP_2112,0.020733019000000002,0.019588586888888888,-0.08191688105658616,0.6961320090654608,0.1573083963485433
PP_2117,0.007568762416666666,0.0068877773333333335,-0.1360189172351031,0.6618908675965847,0.17921361102506272
PP_2122,0.017130161583333334,0.030863048777777777,0.8493418242789941,1.1167461741534991e-06,5.952045526697511
PP_2128,0.00865381025,0.006185133999999999,-0.4845306361703,0.17728628953948836,0.751324849326211
PP_2129,0.012418119166666667,0.012975300777777778,0.06332130053218138,0.7893123900600973,0.1027510798976658
PP_2131,0.03352690466666667,0.03846554511111111,0.1982474594148971,0.10947717221250221,0.9606764289123243
PP_2132,0.025952630416666667,0.014765018111111111,-0.8136976435562483,0.009373127698853569,2.028115466134978
PP_2136,0.04858740858333333,0.1280183828888889,1.3976965966352386,0.10630440328718077,0.9734487459779388
PP_2137,0.033112654916666664,0.041140256666666666,0.3131681063852832,0.5718859160850851,0.24269059875293825
PP_2139,0.019082629916666666,0.025209744,0.4017214545948768,0.018455364369626217,1.7338773759814152
PP_2140,0.007696346,0.0038627360000000003,-0.9945505794814465,0.02437138501446769,1.6131197893606697
PP_2144,0.017111864833333334,0.03399077877777778,0.9901464246743396,0.058866417581791695,1.2301323931295667
PP_2145,0.018860030166666666,0.018622297222222223,-0.01830093076185685,0.925446995491692,0.03364845019544074
PP_2147,0.008571290666666667,0.006069284444444444,-0.49798602613319043,0.06751624576775232,1.1705917146003868
PP_2148,0.016909690416666668,0.10611476533333333,2.649703261764353,0.00046387472463708533,3.333599290446728
PP_2149,0.17694485175,0.19588160377777777,0.1466821264131153,0.1680599573373856,0.774535751039964
PP_2151,0.06746614975,0.07611729322222222,0.17406042889758902,0.24041212116430896,0.6190436397389046
PP_2152,0.024589204083333333,0.026793021777777776,0.123832263020155,0.5072010739788317,0.2948198355234324
PP_2155,0.00769156875,0.008410625,0.1289351361556647,0.5823245910186433,0.23483486965807426
PP_2156,0.006517859333333333,0.003471698666666667,-0.9087564850719732,0.01170904194541775,1.931478638218848
PP_2160,0.006762009916666666,0.004736784999999999,-0.5135439416923006,0.3489827433861885,0.45719604764668165
PP_2163,0.025008212416666665,0.01963686,-0.34883768127315457,0.08612850908145436,1.064853070527957
PP_2168,0.033335163833333334,0.06765346033333333,1.0211189093409592,3.2273647219257263e-07,6.491151952547972
PP_2169,0.006069125250000001,0.009369034333333333,0.626411762753662,0.15153897328344407,0.8194756595364071
PP_2182,0.010161955583333333,0.012058207333333333,0.246837377522251,0.3649454297207839,0.4377720707296876
PP_2187,0.01827067841666667,0.004854964444444445,-1.9119975691573785,0.0007429271051089219,3.129053796470937
PP_2189,0.027343250166666666,0.021120990555555556,-0.37250724228617577,0.11732247085644955,0.930618799186015
PP_2208,0.016830266916666666,0.010129966444444444,-0.7324286618045907,0.13296096388988618,0.8762758451653991
PP_2209,0.011033089583333334,0.012941174666666666,0.23013173255278585,0.5653130959208734,0.24771095365133944
PP_2214,0.0051665219166666665,0.0014347316666666668,-1.8484124509373083,0.0005501541753230949,3.259515586671032
PP_2215,0.017995337833333333,0.02768852222222222,0.6216648701903154,0.1144803817590592,0.9412689309990104
PP_2217,0.020808968166666667,0.03106688277777778,0.5781720606568028,0.01170295264731434,1.931704552214696
PP_2233,0.05610790575,0.07417974077777778,0.40282116168605603,0.44648124429238856,0.35019678016044
PP_2238,0.011909316166666668,0.016810057444444443,0.49723407867311453,0.09763040806925759,1.0104148954492485
PP_2249,0.0022727725,0.0026090215555555555,0.1990555831681177,0.7933857039959362,0.10051562933655299
PP_2257,0.012438412166666668,0.014491708222222224,0.22042533472347925,0.41394055158214726,0.3830620259653039
PP_2265,0.0450836105,0.036475492,-0.3056756196194386,0.011793891813644028,1.9283428603595445
PP_2277,0.008606315166666666,0.009544287777777778,0.14924187027305444,0.7403855020420349,0.13054209403149092
PP_2292,0.02286818833333333,0.021803251,-0.06879881107473863,0.7871528204542192,0.10394094408691265
PP_2299,0.23174605441666665,0.19828115400000002,-0.22499721605497808,0.013666600064693309,1.8643395144589507
PP_2300,0.061322229,0.049240079888888885,-0.31657703592684155,0.013352057012484436,1.8744518219134017
PP_2301,0.14921995008333333,0.1556294388888889,0.060674555774709316,0.18638898484903343,0.7295797570069064
PP_2302,0.06396673125,0.08420464544444445,0.3965780645144858,0.0026689639118255893,2.573657298449648
PP_2303,1.0353649755,0.7772917867777778,-0.4136112431536284,0.005329145054765617,2.273342458474247
PP_2304,0.08128231749999999,0.06674743455555555,-0.28422914870204635,0.014569243057225003,1.8365630113466787
PP_2305,0.007374486333333333,0.009630477,0.385064694334153,0.29996687170977826,0.5229267060406102
PP_2307,0.0059547590000000004,0.008375423666666666,0.4921190495582141,0.3116039754661673,0.5063970102035622
PP_2308,0.014049232666666666,0.01507374088888889,0.1015461624280379,0.8299617164596883,0.08094193980917853
PP_2310,0.012966499833333334,0.01725249233333333,0.41201569968467805,0.2749382404621607,0.560764851037971
PP_2320,0.019811108666666667,0.024866506888888886,0.3278942414686555,0.06458915700585977,1.1898403836731768
PP_2322,0.42418656374999997,4.735805436888889,3.4808389824684904,0.00955253609971521,2.019881312406631
PP_2324,0.0355181885,0.048660311,0.4541875377471678,0.0031849713746337576,2.4968944665921997
PP_2327,0.05259036291666667,0.059878113999999996,0.18723032845461365,0.05889145001434421,1.2299477524306164
PP_2328,0.03190394516666667,0.033279631000000004,0.06090460187237523,0.5137786875693732,0.2892239149840154
PP_2330,0.002565133166666667,0.005183394333333333,1.0148634287225295,0.18437117403229844,0.734306978820953
PP_2331,0.018585498083333336,0.021914249222222223,0.2376919009441492,0.06544618654994594,1.1841156540569309
PP_2334,0.036152789666666664,0.03352411344444444,-0.10890779438917995,0.4384652340944636,0.3580648361394517
PP_2335,0.061056625499999996,0.07496859066666667,0.2961384248510519,0.04907826741007736,1.3091107773941866
PP_2336,0.018382546416666666,0.031417816,0.7732462678139022,0.05150743261016788,1.2881300970040106
PP_2337,0.014169986416666667,0.013841010555555555,-0.03388909486922513,0.8920614264776487,0.04960523950080267
PP_2338,0.0031399310833333336,0.0035408506666666666,0.17336310565795368,0.7795383588235982,0.10816250957643123
PP_2339,0.31988848708333334,0.37232798855555554,0.21900500000491066,0.19555978330348397,0.7087204526423669
PP_2355,0.0067902729999999994,0.0026582581111111113,-1.3529883845860815,0.033890357343015605,1.4699238518978934
PP_2356,0.007530914833333333,0.010669192555555556,0.5025539621434426,0.1655180647199006,0.7811546001962467
PP_2361,0.003600736166666667,0.006408831888888888,0.831769532612669,0.3158157911730241,0.5005661585333938
PP_2364,0.019464181,0.01408614922222222,-0.4665443700915863,0.06394716394750524,1.194178711689799
PP_2370,0.036459943333333335,0.01925299,-0.9212298045724097,0.00010407225018333557,3.9826650553004743
PP_2371,0.10411770091666667,0.2290082651111111,1.13718430718305,2.2071200517695986e-08,7.656174043638033
PP_2375,0.024575994916666666,0.037644107555555556,0.6151742342812508,0.01323174880774793,1.8783827523837642
PP_2376,0.008376634416666666,0.013323487222222222,0.6695291194044181,0.11100650178320162,0.954651583322604
PP_2378,0.013662932666666667,0.0047476390000000005,-1.5249850378032004,0.0014811990543956255,2.8293865738781263
PP_2379,0.0002564587777777778,0.0006614654444444444,1.3669388396969528,0.03871367466073418,1.4121356039551995
PP_2380,0.023738233583333334,0.033345895333333334,0.49029660108565876,0.19211808664813737,0.7164317472584227
PP_2387,0.0025834871666666668,0.002394697777777778,-0.1094761247804645,0.8977989520739189,0.04682090584991513
PP_2396,0.028207947333333334,0.021382941444444446,-0.3996413618243565,0.05368149935930652,1.2701753625413852
PP_2422,0.011161151583333334,0.0008622662222222223,-3.6942087127110077,0.004072625381787744,2.390125536416546
PP_2439,0.04015663708333333,0.04634375911111111,0.20673661531518386,0.4309322957407393,0.36559095697591015
PP_2442,0.0199623995,0.013832680555555556,-0.529204389307996,0.08622901342616554,1.0643465827735787
PP_2447,0.0014102896666666666,0.003059312444444444,1.1172159397529975,0.26863286967579736,0.5708408485346163
PP_2449,0.014459608583333334,0.010721557444444444,-0.4315140084826008,0.060735541289467655,1.2165570936238124
PP_2453,0.0922582105,0.10077796266666667,0.1274309817654421,0.4996397496331879,0.30134301793673623
PP_2454,0.009809016083333334,0.020160890777777777,1.0393790476348392,0.016040151896465484,1.7947915233657936
PP_2457,0.004466587583333333,0.002087130333333333,-1.097652357267799,0.08721000227074503,1.0594337022018945
PP_2463,0.7207418263333333,0.21296017522222221,-1.7588989073388555,1.725785481912923e-08,7.763013188812854
PP_2465,0.10855827183333333,0.09530806255555556,-0.1877994906806712,0.034152290067910096,1.466580169566321
PP_2466,0.17862492458333334,0.15075089666666666,-0.2447668189013189,0.10490560919850332,0.9792012898919492
PP_2468,0.2604057635,0.4245034668888889,0.7050149565221138,0.0007163813331113458,3.144855739171914
PP_2469,0.03987606625,0.04712422311111111,0.24094573858337573,0.17252401508362822,0.7631504432436063
PP_2470,0.06257731341666667,0.08182078255555555,0.38682761380853486,0.03671507193829007,1.4351556165131785
PP_2471,0.028866940916666667,0.046063604111111114,0.6742090643721255,0.000303498669782499,3.5178432080726987
PP_2474,0.005504216833333333,0.0017262502222222223,-1.6728957045412232,0.003089951550794725,2.5100483300856706
PP_2476,0.008849182333333334,0.003030031888888889,-1.5462111788729356,0.004813652548233424,2.317525260515228
PP_2486,0.0017236565833333333,0.0033265150000000004,0.9485391747621474,0.17431874574432274,0.7586559075798319
PP_2488,0.01313354825,0.010425440000000001,-0.33314846422562094,0.15961944703280903,0.7969141980446283
PP_2528,0.03383216941666667,0.04744255144444445,0.48778590974242214,0.23477823859545874,0.6293421599622996
PP_2533,0.0024920965833333335,0.001640404111111111,-0.6033087179216112,0.456001909069645,0.34103333914109824
