Locus,PP_0528_PP_0751_PP_0812_PP_0815_log2_change,PP_0528_PP_0751_PP_0812_PP_0815_log10_p_value,PP_0528_PP_0751_PP_0813_PP_0815_log2_change,PP_0528_PP_0751_PP_0813_PP_0815_log10_p_value,PP_0528_PP_0751_PP_0815_log2_change,PP_0528_PP_0751_PP_0815_log10_p_value,PP_0751_PP_0813_PP_0815_log2_change,PP_0751_PP_0813_PP_0815_log10_p_value
PP_0954,0.44098138413014276,0.596983904051589,0.11097334063694739,0.17231828780377514,0.11069611847861746,0.09172044118309945,0.37958578382996117,0.9668415033662946
PP_0955,0.44144142544586384,0.26174298285038383,0.08894847664576029,0.07240992589622008,-0.17838036606763513,0.17887160486988418,-0.6272933432326794,0.4685687868375888
PP_0956,-0.13977772875587616,0.1523646793827092,-0.13065677742104187,0.4914815155354928,0.20984729028325189,0.5187560388162277,0.16800716636082036,0.8125305692487883
PP_0957,-0.25554013688428484,0.27171028740614883,-0.4433414833896052,0.8335113591869265,0.3538524139480493,0.5277980896306453,-0.5202643092981234,0.49562011310566095
PP_0958,1.3728213228607322,5.473306951149617,0.8445872752715196,1.7533638401059466,0.6670039767180428,0.4508612535105934,-1.0502643508897904,0.5796005715881529
PP_0959,0.88362732801695,0.33466858724642384,0.6564658745424544,0.48651881968384597,0.7618050162071018,0.41263362685602545,0.8019752886058461,0.857810142612814
PP_0960,-0.7125468658643784,0.46125865408700506,-0.4757526238820577,0.7341131300106738,-0.9998114544781979,0.6005425192591247,-0.6752615278895842,0.3698182243606418
PP_0961,0.16235365377855904,0.6863337977138995,0.1340771260098847,0.5313087236904198,-0.1111993884189379,0.2424621294912197,-0.07273283556291064,0.35822478052332396
PP_0964,0.22830077247977668,0.12392985084834063,0.39854935559132226,0.553468734791191,-0.36469996720212217,0.26305412062764943,-1.1715360188502408,2.19713415886966
PP_0965,-0.07502443849859275,0.23975392788042474,0.03144159676623703,0.10671398951949848,0.21838135347084023,0.5921465675534336,0.0968677252222427,0.9396463958135236
PP_0966,-0.1635940396275043,0.8645270959151427,-0.2945402738440304,1.739124349793526,-0.023551306501483574,0.06430456799044029,0.014560956158785443,0.11073368559593898
PP_0967,0.15045079791338878,0.3794520951940852,-0.22840385528543314,0.25930203948881736,0.32331228969995685,2.0104443850557243,-0.005250188820583402,0.026425326435277893
PP_0973,0.7784102981882626,0.5440579010632722,1.2917810037178992,1.984653115118126,0.3035142707232393,0.19820763226088428,0.4262592603250795,1.2628214540513478
PP_0975,-0.18938441764287084,1.1427557586365011,-0.6189058091754359,0.6668652212034905,-0.3476856357570713,4.2271469751986634,-0.26658868826056253,3.2947684152808843
PP_0977,-1.4151656326490596,2.280399460172117,-1.1382272533387339,8.952702228409233,-1.2929427240802662,1.6784760528451705,-0.812141179602134,2.890780794928903
PP_0980,0.31244340323704606,1.4043395335902091,0.1730214899084084,0.6195326857793655,0.2471381935700046,1.4377989421207242,0.17832083977473162,0.44209335719037796
PP_0982,0.17291688530049887,0.158710794076471,0.29111661689881724,0.1863823892701122,0.5003926524658496,0.46826327780413746,0.836973693864931,1.8702747102218846
PP_0986,0.014698212991633828,0.04331781905405241,-0.08145471783222942,0.17168197121065468,-0.4000252187947099,0.8961809842720742,-0.43636722881238926,3.070214511953146
PP_0988,-1.37465606956327,1.264925633167759,-1.6398813863037816,4.444812473408553,-3.728762667828705,5.39667676825545,-6.237061518658435,6.010448341940142
PP_0998,1.8021886722047757,2.1864119764316277,2.0221778820813774,0.8095327514307692,-0.36654309812641356,0.11534599167822601,-0.36321675104641676,0.10844799620342305
PP_0999,0.5996781689759916,0.4641717249790648,0.5281984293165135,0.4474555804101184,0.984996507512956,5.232993404109009,1.0260485438771145,2.9002361483401824
PP_1000,0.8526854833318215,1.112800183021159,0.7830291349630795,2.3882822274577094,0.9927352259171806,8.8699740598884,1.0603215717980496,7.630073055846735
PP_1001,1.4680033182178922,1.7200590666369011,1.3064077848968954,2.404653499864714,0.9916383480918438,2.638045333215033,1.129177359141302,2.092575496946146
PP_1009,-0.4209146698994588,0.8584598302864704,-0.016118710552735286,0.05728839256361231,0.04882528855732724,0.14571761956260246,-0.5266139308889116,3.164754705248581
PP_1010,-0.07411704969014993,0.0808714383516074,0.07003592052298536,0.14680544569448956,0.2795407876763346,1.6907836325685859,0.09377021658694264,0.3273818270628829
PP_1011,0.6509088797831029,1.5698053327277808,0.794195023247348,3.485876807282628,0.8862782892156504,7.473210284986808,0.7237175363989921,3.027758534656391
PP_1012,-0.338755757886472,0.27897670850855344,-0.5781769437219514,0.449208074900334,-0.9032999512837028,0.6742166693610122,-0.8565071692613185,0.5724515795862947
PP_1013,0.8520543638055789,0.43437472185978426,1.5401073898998343,2.188174309795297,-0.45158906600430804,0.5858016828341416,-0.721189812445987,0.9680711577965364
PP_1014,1.9226603879039021,0.6926087882904198,1.645372031993852,1.1159048629596664,2.202554755320833,1.4836331304292314,2.151198567308181,7.941585402545539
PP_1015,-0.3919241740916652,1.931206466766538,0.4512657968313344,1.6126597819853143,0.2934958516940899,2.2459159082781386,-0.8554457440983443,8.2982112272699
PP_1016,-0.6068062012196865,0.580102775792422,0.08641355701139382,0.1727856108655094,-0.40643079008593935,0.5132878230848289,-2.6511477936452446,2.592864378238551
PP_1017,-1.4453270219631025,1.5255198853685596,-0.6447150424673879,0.5671522129185597,-0.13566470681136192,0.42973714932655765,-1.419317463912894,1.2297869035692934
PP_1018,-0.6069086548991082,6.360423748844553,-0.27126199446815075,1.7244550803556302,-0.40270435762743284,3.63256686758362,-1.0764432846422858,8.199464766340174
PP_1019,-0.66480343998013,1.9492506441323156,-0.014429589747388042,0.02351915158622405,-0.3437652272864151,3.925373625163047,-1.2876755649269211,10.478706820418473
PP_1021,1.6172359603376565,0.6156713365517297,1.5073924802024066,1.1593781466620452,1.234708592695058,0.4022348297966819,1.154428783330432,2.9020125419197638
PP_1022,0.12149067568798587,0.4123509706941523,0.2501721339648206,1.1802641381074273,0.2931387467548092,3.651499544677231,0.29843574095316966,1.2119659604218764
PP_1023,0.20880461829257402,0.3736674420959119,0.36593771530019387,1.4064029457801979,0.4468340783426241,5.843269565932766,0.1807842971553628,2.6589904936210216
PP_1024,-0.11169612768600354,0.1753105729767143,-0.18111408043081284,0.2800456073152383,0.263481788053214,1.4140398540561987,0.21347682548857896,3.581666653469092
PP_1025,0.16040760887792418,1.966048685049153,0.16373124374750864,3.0798316821300253,0.15838775687924198,2.9701114624151184,0.21035584676041594,1.2458776779121812
PP_1026,1.4187907911539108,0.9808553165954819,1.6678547402404897,3.4448420978919243,-1.1132643096472836,0.629908827412452,-1.3828650560889626,0.752352427058094
PP_1027,1.715538442528504,0.7306127488892488,0.29724641190259005,0.25702576633247287,-0.39754372130212007,0.2659193143706961,0.7986726938618807,0.5655329964582958
PP_1031,0.25103680981423937,1.0886733559376922,0.024227210631549395,0.11482361924073321,0.2367502777318273,4.3103937479642855,0.22165456058408392,1.988414240548491
PP_1032,0.3627506452775121,1.8634730813866158,0.23291873480722475,1.4166813521571542,0.20277440019547877,1.7967599558051663,0.42676119803329693,1.272520015632645
PP_1034,-4.394770114195242,2.6398331462522027,0.7915395748408227,0.8306303053648262,1.066363153691823,2.2466028024245746,-0.4690065945215654,0.1406641005774858
PP_1037,0.4590671401887082,1.174564117211768,0.4038810487634959,0.8727052651767393,0.5319911168381514,2.082900162825804,0.873058774753557,8.410934556187465
PP_1057,1.4280533891809934,5.010844483140171,0.15491685401294156,0.20101957606211948,0.3845217848998141,0.1541806220217795,-1.460094444745578,1.1882387458284152
PP_1058,3.6752374138124217,1.2250998677403064,3.830452052761785,1.4118441499422474,1.1413840198268361,0.8355023077035658,1.3101684936740077,1.4473195786736084
PP_1060,0.6818325015571889,0.4002354034823347,0.07263592487949272,0.07817190578247231,1.1353652700066719,2.9693731941016845,1.2522206458253826,1.1255647200986179
PP_1063,-0.06156552171810185,0.053582770627320385,-0.5270199936599175,0.4798168552226639,0.21718293792947724,0.48165020095439576,-0.13907788059936005,0.304528020620929
PP_1066,0.6211529785241009,0.18689102895552193,1.0063239778787907,0.478395875866525,0.3609983786868539,0.09614249578829524,-2.2571856076601247,1.2913245770506532
PP_1068,0.6037268373281993,0.3393114798266411,1.667758901990694,0.9535862852275082,1.0376725917286198,0.27960855586825784,0.32855612592513955,0.11254460009505521
PP_1070,2.297426661953126,2.194603504353583,2.342981549513357,2.701903453186963,1.9932775816373893,0.935443520882724,1.7432189926805262,0.6379815444002359
PP_1071,0.5170024067343422,1.1655076943286404,0.6738281544706329,1.8053045788067819,0.6404947659188225,10.659363816950696,0.10478182153759077,0.6413499234524643
PP_1074,2.186558528299043,0.29646262854874483,1.9699008771421134,1.135824157198846,-0.7827124393294207,0.42711904177184606,-2.2788877781645938,1.9314066777154135
PP_1075,-0.3428805791638275,0.3434203123707784,-0.1071864104899824,0.07148842775078929,0.22425097749742262,0.1544780304707579,0.5453132727834954,1.9271239040484158
PP_1078,0.6992545103848319,0.29835367381586314,2.1407476747791523,1.0094683113488356,-0.35977268150132286,0.12025273396399648,-2.721639366455496,1.81973650320764
PP_1079,0.37948480929031314,2.8406416928133136,0.4206539354889164,0.3699489712945512,0.1805964107520599,0.26533430216586684,0.4387940614955022,0.4295862972638097
PP_1081,-0.41211409851868974,0.7331405081624826,-0.47895254515358937,0.8156668463869289,-0.5121700533230581,1.5982573370836615,-0.6763565410266801,2.849780117294934
PP_1082,0.21440183253751477,0.11194267881764884,0.21394658237117975,0.13193957262861203,0.8168837802055788,2.0799666570248823,0.7470941967359117,4.702637095853679
PP_1084,0.6933163797804973,1.075629229957064,0.4868373393174541,1.38118626432033,0.4633385046005967,2.7907006091697797,0.21255350786938132,3.8412240013742838
PP_1086,-0.09207307005233852,0.18772071716181074,-0.18415636577960512,1.4009713000844866,-0.00018146564241016487,0.0005841103227585706,-0.08035428409799276,0.1440389213342966
PP_1087,0.47516024790854644,1.2507606064333818,0.3378609754535025,1.0861357437439563,-0.7346596072123894,0.56110799659976,-0.6227592955732452,0.886576223982827
PP_1088,0.4878223501471154,1.1827481800861515,0.32272152079466343,1.128474692736598,0.3033077226486781,6.47021459879366,0.30473701367375067,1.1191774492322153
PP_1097,0.34688731637173237,1.5049053572860571,0.014149579472123636,0.033466467248822296,0.08252826279837512,0.34889416471885853,0.47677478973073206,1.8903202972444277
PP_1098,-0.286865831299931,0.24525677702322893,-0.040949542939939874,0.030891625694540292,0.6872915615955885,0.31952492686059913,-0.32961333852684693,0.2799373914896544
PP_1099,-1.7184015764479208,3.0785365265509923,-1.2506741097774599,2.5865785073587637,-1.0373883914894706,2.9085083649378345,-1.0280481428846988,2.88673888561422
PP_1100,0.8157127509961923,0.4632680448636317,1.1149557835040966,5.369602217714263,-0.5679444661833333,1.2492596418653603,0.38852277935884955,0.3323339599519948
PP_1111,-0.42480400640235105,1.349761294255849,-0.8911236215024069,3.060992454430439,-0.20141554108205736,0.6145405760938066,-0.06575807843562653,0.07320313813814967
PP_1113,0.3326936351152995,2.079797856043106,0.07830844272863939,0.05547738076931893,-0.34536427106151063,1.7516992762401034,-0.487853203185082,1.578356505910312
PP_1121,0.6741362328005814,0.7744443491485813,0.5372672698180587,0.8497918866315916,0.686052880307061,1.6781324066971017,1.0275807606503353,1.459839718778703
PP_1126,2.6915799462474532,0.44532294991188703,1.83899425003625,0.29628547323723203,-0.727191768170677,0.5367069529150187,-0.9967925146123557,0.7240989517903117
PP_1129,0.7286506441324515,1.295161387111376,0.5596023926888011,0.9610619194643324,0.03925110191665899,0.03156762217332403,-1.3037313453737818,1.1373541711461592
PP_1131,-0.5661862019837156,0.5812268148487406,-0.4103151282580708,0.4138466873395651,-0.3439500326356186,1.345070101343129,-0.40872045993918255,1.6419099303503981
PP_1134,-0.4228957469060778,1.6103806999112849,0.01750771705538855,0.027578952975601166,0.10056802174817052,0.1330949210087966,0.02538840909843068,0.04771907112392208
PP_1137,-0.5164036593167332,0.658364175460086,-0.4088893725488433,1.2286030444482225,-0.14011381125534314,0.35466690309945365,-1.3868758558025087,1.0807631251283736
PP_1138,0.4394230501381395,0.61545736749781,0.27213424587524926,0.24440984326196147,-0.3568795860144037,0.607710164996229,0.5126813247209897,0.9289012533962357
PP_1141,0.34617560557934873,0.9630109452611483,0.47602545283603226,1.6269765199460957,0.39107348389950486,9.396269225852732,-0.02339627854543914,0.1273805127523248
PP_1143,0.8648183443491104,0.2900458579993731,1.6061621771861507,0.7520641696291385,-0.2340260682362133,0.11540330548726009,-1.2731073843450942,0.6323414331425821
PP_1145,0.26771214943267196,0.47074238969780613,0.06339096909440473,0.1874064213225155,0.16679412276137895,0.24166141852209086,0.49320685954252974,1.0276277162672685
PP_1157 PP_3365,-0.5254692445075101,0.7056294138519612,-0.6872400793041495,0.997136499474094,-0.20987033148818723,0.7433131783835021,-0.29209694893480576,0.6602412352414786
PP_1177,-0.5851359088419364,1.6645218333071643,-0.08908217814561947,0.11305354395153533,-0.6691857096637788,0.6518123781002507,-1.2851918100996114,1.1373920167461167
PP_1179,0.015313735933815466,0.019269684941279924,-0.359203907413869,0.8158134546709159,-0.015492411321702846,0.03318901340529684,0.17807728592528543,0.2741502992901912
PP_1184,2.4803257373673633,1.7319470944419004,2.2287668824844453,2.631875838174557,2.3086589859212685,1.767465315233362,2.125381218124486,7.208031835827532
PP_1185,-1.9168309889278223,5.330993875096869,-1.7603736394115492,5.075518787935108,-1.7289915363462958,4.994711944933906,-1.2501528118832177,4.252643087696417
PP_1186,-3.442262013136491,4.871133528241218,-1.198985858403695,1.6347219861284519,-2.463722319745824,7.311064369949355,-2.510978877408555,4.9681502431096405
PP_1187,-1.6826436166517635,1.3060862774978146,-1.808733200782412,1.6352799253772252,-3.158258168646678,5.774413769246251,-2.118510925229296,2.160529386772175
PP_1188,-1.1962227304650102,1.0404899083309682,-0.32463628946756284,0.161140299021562,-0.5282578820243,0.4819258517019335,-0.7978586284659792,0.7350963694420642
PP_1197,-0.2393930723052808,0.2827360687561959,-0.14908292369234918,0.20280250542921802,-0.9110413331410031,0.5505756295526012,-0.7315520070218197,1.3293751691761655
PP_1201,0.41796587410798697,0.14473183938947204,1.0873653103982381,0.9596870543277081,-1.5580904005068774,1.1698726579067755,-2.8178189041492976,1.9737615245430942
PP_1202,0.5713470956952006,1.6930347897747096,0.10803974052064771,0.13824459084362392,-0.915712330450637,0.3814448525971239,0.7809183463656448,2.502460017545948
PP_1205,0.05203323212611382,0.22806608831639438,-0.23911208905053893,1.3982809002880308,0.09612081974730238,0.21176615051305422,0.18058285266365892,2.0992008564044857
PP_1206,0.16653187169226089,0.2728832482783879,0.3694126536408025,0.8467682544774259,0.06652375188973986,0.16571677398705523,-0.1496996273927837,0.3356639872203074
PP_1207,0.036909213512089444,0.02158974338633436,0.21720868515928815,0.3001538469426971,-0.039680839704630363,0.023075570618008766,-0.6693375614735723,0.6585456244437976
PP_1209,2.784039624505803,1.3545424793942002,1.5711256077155322,0.46402810159385255,1.9880719265904205,0.6475917328191445,1.8176600768200888,2.61006366353062
PP_1210,0.7869469609288222,2.949091696214455,0.5493767764444167,1.7589948631108323,0.26934383129601097,0.5190130918327573,0.06654420347903958,0.093120486782643
PP_1213,0.13098108589539714,1.8000779374196714,0.0722378722799831,0.564753399422582,0.12594611560261434,0.882372666521403,0.35025022329048366,1.3320015952877422
PP_1219,-0.4494037781170119,0.8320618652307327,-0.1475075336867411,0.4511054011618697,-0.17884994977601376,0.7130185771004043,0.06812639386082904,0.17399330988542955
PP_1222,0.03421908300775496,0.3670281597052317,-0.4486084185956045,0.9158454597628315,0.15010422297948964,0.9645922773487652,0.14545817227290786,1.6944543741011295
PP_1223,0.4773365520533256,1.3963804112115044,0.447429978803464,1.353519712409344,0.4891896470432112,2.213975431833084,0.3979103932855715,2.3269470275940427
PP_1224,0.3637671976407755,0.5729544175708332,0.49149850572708303,0.4776619383577585,0.43249433821078526,0.9117147917045884,0.28289005220579,0.4136768581428298
PP_1230,0.9206728711961063,2.228886287707946,0.7754304682294642,1.6328647324092282,1.0184046986780704,3.8008846845114803,0.52874295983202,0.7624205532377808
PP_1232,0.9867531204890847,0.6421397036164684,1.2342702320500996,1.9355764082161224,0.3758756431472449,0.4312408290251194,0.1386255355639157,0.06698260013614614
PP_1235,1.1457157284194135,0.6454672838136011,1.7396017782215247,0.6691410723635695,0.9414214829617791,0.3451972155850421,0.11794782863065922,0.10928629713516057
PP_1237,0.5041786289878754,1.26395627835163,0.3974305969027224,2.5917806422022753,0.13717501134411691,0.3936958056765438,0.00671717764496135,0.02418846565238214
PP_1238,0.39332140767901436,0.9577447505259203,0.60458948124443,5.385022197364227,0.9600746252761824,1.6533731875486588,0.4761475359178145,1.0027351191683784
PP_1240,0.06769563229374036,0.8586102830274095,0.06218635850736594,0.6408489982546689,-0.01719897881587888,0.10115540157590891,-0.05184315217619091,0.740174632690172
PP_1246,2.094180996548642,0.721739015014609,2.9037056569581536,1.2737607197993652,2.2320582600623586,0.5260747313610628,1.064407625161607,0.2479190338873418
PP_1251,0.5353142933192603,0.7031074790806232,1.0101042444418082,0.9106978485370378,1.1932056088177834,1.0780890172735993,1.3910959617300667,2.8060875883828826
PP_1261,0.33793981773269194,0.42098255814627317,0.5244919736371425,0.6015366612022988,0.7380547524843949,0.47692205544660365,0.4960934597989216,0.9166107303150393
PP_1262,0.9358427956540306,1.1458010810689963,0.2896290345156211,0.3637345181531573,0.6064526843787419,0.47749289573517517,1.4131491495785162,4.708143800473847
PP_1272,-3.2853101722812625,1.9346453300069166,-3.2033181896569434,1.9195986887480658,-1.4424495818113088,0.8428600476271739,-3.290621279605619,1.9383096204499328
PP_1273,-0.7267612576273244,0.19157527382721914,-1.4078147499004912,0.3858094333118358,-1.79687027223095,0.47515523300634216,-2.066471018672629,0.5170623848945527
PP_1274,0.3972295751276632,0.9259548164975757,0.41997682958032323,1.9298218906353002,0.48573266289658634,0.5948981451425336,-0.07025292887399306,0.16143588514021162
PP_1291,0.3036631717562873,0.21715024668767227,0.040322140208184476,0.03318991328351874,0.6728008860018775,3.351571199339854,0.3990536625778474,1.6561685812634033
PP_1295,1.3078712364895047,0.7510882221239709,2.0069891708217695,1.656405328696149,0.47467074635610923,0.2814577768105181,0.9384654899683538,0.6311230593253367
PP_1296,1.0636084258033862,0.35219020008603974,1.0569762565618885,1.2773054952331564,-1.912918785908337,2.22862974347993,-2.1825195323500157,2.389459080773293
PP_1297,0.8515525295588369,1.3354986841541698,0.9007713099135973,1.4608742680763935,0.47800972225824445,3.1553323831996822,0.2882636969551088,1.631610347105451
PP_1298,0.9881119896527978,0.9228744216610271,0.9184253077190746,1.6171271553425741,0.5728054735996527,2.2351799235787597,0.608143666101979,2.5447243437867693
PP_1300,0.5054556944670567,1.7157977404202003,0.32342533075859015,2.833850419543017,0.047155313590015194,0.13922576522073934,0.2873578033106271,1.7335713019806607
PP_1302,0.6739471111134627,1.0465464050986308,0.48134988445301724,0.8205463223854074,0.6059317711875886,1.8362641659894041,0.03886376762900943,0.0295613076315249
PP_1303,1.2229976728337253,1.1744893319759893,0.9837080571020157,0.9426788145249849,1.3763714791515844,3.4372834934924326,0.839671368301566,3.7780974485172036
PP_1304,-0.05966164888128773,0.06576840393230621,0.322257264898994,2.0995991908764347,0.008270496462029287,0.009267601185481925,0.3296241073844019,5.423900803450514
PP_1309,-0.32592824566208173,0.28606660470204576,0.3163541567616605,1.5247664968539285,0.6155962302816904,2.060722966546633,0.3435110635137325,0.9731182924706757
PP_1311,0.1054977275442766,0.3286283667223218,0.0309220221204785,0.24783189890949628,0.27222875199186336,1.015063405338694,0.3051678699559657,1.3144958045371407
PP_1312,-0.4813072899394372,0.685116418927801,-0.0018934411253538857,0.0028172259884038527,-0.9398587485187522,2.475836268459132,-0.8770495227590578,2.1875604472661543
PP_1314,0.25284181763507435,0.6996366012548437,0.4271748739606165,1.1809148810356513,0.23467713256556402,1.390934839515671,0.03004686483865729,0.155246449773234
PP_1315,-0.7051082814513021,2.344314973450895,-0.6720354770364487,2.3191964862770784,-0.809000805043028,4.649615581691427,-0.7874631746326191,6.997728167913066
PP_1316,-1.4088874605493398,8.484334933358356,-0.6031638551225266,3.851503298226043,-0.7720093253703229,1.4896280177313155,-0.7917335919859962,1.7356151071441135
PP_1317,0.8728712831594327,3.157098904675567,0.7148588436101757,3.72318109813546,0.7372202261412203,8.625744629358415,0.699463774485557,2.6821594174348826
PP_1318,0.4788756025337767,1.4360583736283128,0.41260304601672176,0.7898792500368644,0.9125840773312247,1.4853076476122948,1.3774201373071273,2.056348184316974
PP_1319,0.8100070441775665,4.1833750158569165,1.026416586834462,1.7049583097939722,0.5838079978356712,0.7925917894127079,0.5205364405812019,1.5450341068703008
PP_1320,0.694177490786301,1.0905019605228987,0.09166600212757171,0.20804621424585668,-0.45017738934792656,0.7385100931763785,-0.18677513196771345,0.20545686208277433
PP_1322,0.2910173059707923,0.37531805957159314,0.2125492638729325,0.3754794946905445,0.14182026638610148,0.9940427271651996,-0.09610349889706502,0.22423063127024767
PP_1325,0.12444316431754972,0.7319094279291811,0.1504381585068133,0.49501258776597884,0.1679242454230733,1.2556844010521626,0.01697667760164237,0.05599914380907133
PP_1326,0.4959073663316587,0.3344441231588601,0.7147349668276798,0.7091692726703344,-0.1623510863641362,0.14764048979885844,-5.225734105762407,4.004937500014954
PP_1329,0.6711523415946297,0.13510826458618855,-0.4073568012047943,0.11303516593827809,0.6446769321720975,0.2496966127256453,-2.9535483235329276,1.1505627500155036
PP_1332,0.999359614081769,1.4952152023425391,0.6877484237674463,1.1335014768808804,1.054868980211221,2.4052178712024253,0.9405365599915771,1.0807135758225457
PP_1333,0.7054865814546046,1.655325747417711,0.9633957857112728,1.5600003403374862,0.6461144258254765,0.5619434778001514,0.1841298516080372,0.7346273651503773
PP_1335,0.5344479716229057,1.2588624755948639,0.22936086834026698,0.32003027124669714,0.5919324889117258,3.035850184353662,0.7502552054994436,2.6922678544663547
PP_1337,1.6896144605276517,1.0679966812668436,1.2605726413772875,1.876671860261406,1.0684286041524371,0.4067176370576694,1.5724781887465415,4.5492009070540105
PP_1338,0.5628321178867041,2.364025090616751,0.32676928142315054,1.1138845351040827,0.11824258742848515,0.10659147528150227,0.14774606201920082,0.13960705739699722
PP_1339,-0.08580436128951668,0.041692464992564474,-0.20453693659006522,0.5175707598868852,0.3319088668392079,0.3984603398114684,-0.5640392716505415,0.9075463089082854
PP_1341,0.24294691805644733,0.22467358743254656,-0.09884971124797895,0.18242951856681808,0.16262618884648583,0.719224411546941,0.15337392632827906,0.28976140009108253
PP_1342,0.27303632583915743,0.9765243287033696,-0.2220063031776522,1.1558503165559346,-0.23186630788732263,0.369036338370696,-0.2815756432386459,1.5466358888803118
PP_1343,0.5117794397521217,2.4536671242792147,0.20478442459462823,0.30504661253550325,0.3376665577251208,1.9851555654687667,0.38598337116436043,1.7646465125597877
PP_1345,-0.083456852886938,0.14673155597601575,-0.22484813903073267,0.2059571905656333,0.09627023096231652,1.085157643187612,0.1567969828247385,0.6867749588499205
PP_1346,0.38476414296814465,0.9654603860802156,0.395222164067578,0.8200635057130542,0.5125676507480971,4.351164702560053,0.11005128426788421,0.39594145046580653
PP_1347,0.28734569311290936,0.46199107256716493,0.23734399058364505,1.2818230333341933,0.06222286363286151,0.22159048293932615,-0.39765706076495766,0.5080491537737597
PP_1348,1.0457574673269976,0.4169261423773398,1.5115896494338574,1.158490691249673,0.4097748757557167,0.8516121671195438,-0.23410888683005285,0.11781362682273476
PP_1352,0.05941872672474535,0.36333063006644356,0.09014041571711337,0.16269797662621557,-0.18475154311965053,2.1252879123362116,-0.0714721078083718,0.18445449382722776
PP_1355,0.45770499196222775,0.24067511147467244,0.5878606167614276,0.37906500231887125,0.7045738963338334,0.6659492686249903,1.3177498772222955,1.8211660562657621
PP_1358,1.2929853644236906,1.7685841930707884,1.2082651813909235,3.4409255589987304,1.2348034032324753,2.0743432044766874,0.25164800003034854,0.06010256139802485
PP_1360,0.30559207795155147,2.767608002176308,0.5205736206554286,1.0013489500314516,0.3262515922081024,2.8871502682458345,0.23870271283711697,1.1744774467474208
PP_1361,0.3158279039549526,0.6216970656808173,0.3196459636209091,0.6262333309006403,0.06553037073076927,0.5275762779849784,-0.0633757464020201,0.4283314622190386
PP_1362,0.077209014084348,0.12566878161254647,-0.11617410952759517,0.1816049807678338,-0.054327673534232096,0.6927044904085322,0.16377070044057926,0.7777687497296784
PP_1365,0.851623545963957,1.4774715291536487,1.4177930751930805,0.49305165992843686,2.0205879251508567,1.1070965726715996,1.9028000506960425,0.5836685940828368
PP_1366,0.15975977783452233,0.3257996199950341,0.004107576696235591,0.01762182430303873,-0.006546641248455971,0.11834890806176286,0.042489767989950425,0.8219498335610843
PP_1367,0.41389414840590655,0.6987961381894363,0.3993997336450636,1.5654080871271132,-0.2852813831725482,2.321532210397973,-0.22269469133295483,1.1241076054161012
PP_1371,0.35334469765292487,0.815976130650881,0.5088869600688283,0.7981079695457877,0.634269249523203,1.9118833728389324,0.49019549153364533,0.8055489801185068
PP_1372,1.1163945152187262,0.8689691691462443,1.2585504750582148,0.7525014008064176,0.8384220167412515,0.71265585169817,0.3898652312779056,0.4198069008650083
PP_1373,-0.12320710478332535,0.1741512861833209,-0.17210999310149006,0.19703831465099858,-0.33745438222215657,0.33206093892353045,0.7931052444166744,2.049680876695818
PP_1375,-0.10293322752071489,0.5709449209568765,0.5252663416874973,0.5843693790273736,0.5564163816763898,1.3540482295629521,0.8714467910772102,0.34222214451538036
PP_1377,-1.147775664887995,0.9644178070966076,-1.1739386601175619,1.0094484022920331,-0.4798108164472852,0.41896788383427325,-0.7494115628889642,0.664244040036042
PP_1378,-0.2460540893157114,0.38982190036772846,-0.27221708454527815,0.9449965370798188,0.42191075912499854,1.6325016151940026,0.15231001268331973,0.44340013622156643
PP_1379,-5.544694193749527,2.5743810621235976,-2.0921495746589103,1.3217397790906722,-0.7394080375289545,0.41000740454421414,-0.3701093941663968,0.11828252010303296
PP_1380,3.3137290259891277,0.8717990565716532,1.3767299820486936,0.6645754007035853,0.9396069530375497,0.5649039668975343,0.019551722841866116,0.008785430924373219
PP_1384,-0.7529431668441702,0.548036514434588,0.0023001326032106393,0.00278442479092276,-0.1992512613456429,0.17665747335653612,-1.260172938851919,1.8073777912010223
PP_1385,0.2258530140409124,0.4435505642339429,-0.4554127449874519,0.743085705579687,0.034482122848055574,0.07158750678637778,0.14079648367588987,0.15038513777705015
PP_1386,0.30566731203330283,0.5763704460067969,0.4961374921775643,2.7599839712114185,0.1857863267528379,0.49703228747048767,0.006557853239909183,0.007930018371258526
PP_1389,1.0491493630542936,0.7795514413901411,1.105461326411039,2.744447810599046,2.120972585987313,3.5090434021144463,2.0646314587547687,1.2267023686323204
PP_1392,2.4384690845755035,0.6276660346815162,2.6528535158495945,7.645860970283628,1.0231769906913069,0.25746039580503577,2.066445188423163,3.949923755939669
PP_1399,-1.196150592248199,0.7319536459614943,-0.5560679696206182,0.6521020120433931,-0.828289990781414,1.0225566903566765,-1.0518456249548658,0.7616790851263279
PP_1400,0.6748913394309135,0.9129742903743057,0.5161803706734686,3.6309389912748133,0.5771687584106289,1.2104700688465926,0.8382090824113391,1.3805996159748106
PP_1403,1.172012240689953,1.3795488123022237,1.0497293568627575,0.5582869684654214,-0.43653231647419116,0.30361993095691503,-1.7413030598402526,1.7449443111865854
PP_1406,0.2578692046423022,0.09374852912498526,0.8684304683533604,0.6845438456880892,-0.1422995098065312,0.05270220470728054,-0.37382747019031554,0.41726612934309437
PP_1418,-0.002677008007141531,0.0007152061359873942,1.4486345793549138,0.5347594319133944,-1.186092502521489,0.8532096894375787,-1.455693248963168,1.0055063909787278
