Locus,PP_0368_log2_change,PP_0368_log10_p_value,PP_0751_log2_change,PP_0751_log10_p_value,PP_0812_15_log2_change,PP_0812_15_log10_p_value,PP_0812_log2_change,PP_0812_log10_p_value,PP_0813_log2_change,PP_0813_log10_p_value,PP_0814_log2_change,PP_0814_log10_p_value,PP_0815_log2_change,PP_0815_log10_p_value,PP_0751_PP_0812_log2_change,PP_0751_PP_0812_log10_p_value,PP_1317_PP_0812_log2_change,PP_1317_PP_0812_log10_p_value,PP_1317_log2_change,PP_1317_log10_p_value,PP_2136_log2_change,PP_2136_log10_p_value
PP_1146,2.316757462121776,1.565058629846476,0.18616693242434001,,0.02596537745788186,0.005928509777891513,-1.1463557700962648,0.30452819210195786,-0.4485511329152972,0.30667481564368715,0.01815386676712659,0.008488734842409494,1.2223302832559029,,0.3668571177045757,0.09222778679377644,,,,,,
PP_1152,,,,,-1.0757508425735545,,0.33865479706525997,,,,-1.2980532555609918,1.7819530914142498,0.6519503270660538,,-0.8672198676345059,0.31288976726471956,0.6193329354922104,,,,,
PP_1157 PP_3365,0.05830069295250311,0.08842258330528195,0.7001618646840367,0.806228191811913,0.2878923412430064,0.43920662397058424,-0.12651480183653607,2.1198997527680072,-0.204097855079396,1.7887156064849858,0.1138225391425716,0.35515552605577627,0.03641667005200575,0.05384206473400049,0.05234239719182173,0.04433112468165313,-0.023995898026859343,0.055914545165267775,0.6290138646911824,0.9377971034500955,1.9560354509282953,1.799470778117112
PP_1161,0.03496723090448089,0.036036101660110606,0.06084423502472373,0.2296410555506686,-0.07382783597832822,0.25154397693343283,-0.19181344251426616,0.5477599098957514,0.026813145771687343,0.13152482876901858,0.23413813734482478,0.7715530745431395,-0.093488322291713,0.13499823711498443,0.3759604879242547,0.9982640304402038,-0.09039450875497339,0.16065045391284624,,,,
PP_1162,0.5822140364561507,1.252737298522658,-1.5806947179338426,0.5521954858705717,-0.05830994336151347,0.028735895031963474,-0.49073899613421396,1.6526775182820506,0.4383743497680961,0.3612588937425364,1.03481737775079,0.9511867002779728,0.9544987895717154,1.0215738961210523,-0.45226153008543546,0.9388913261395752,-0.945650474601651,1.0285072859447046,,,,
PP_1177,-1.06270710036801,0.8533737120554545,-0.04773143860363883,0.020186059312979506,0.17953458118742804,0.11571257288642592,-0.47526528757268804,0.39769731626882854,0.9685260563426277,1.7993241687577766,-0.6986969266427671,0.4161131762334283,-2.053855912933868,0.9422474844246866,-0.0075165324291458935,0.006039145590874747,-0.19999588852996503,0.07316844318640243,0.7835882507483145,0.7964375155609278,1.2721772138405743,
PP_1179,-0.5487081733371968,1.1663979197036263,-0.15669442955273477,0.1590035145279658,0.16296172377746931,0.11953577687499219,-0.048547373470267004,0.08711562232154907,0.17309419169664686,0.5733442023166749,-0.19222888538777438,0.669957665860943,-0.6918010413816559,2.0853887832344635,0.06301237367118795,0.048451543262393565,-0.47070197723821994,0.7463567805028388,0.2858821481549426,0.6566980644483394,1.683476411104837,1.4604129111898925
PP_1184,0.47066424413330626,0.2071049873769749,0.01100903107285765,0.003461324112582382,0.9228566781769081,0.6544152866234134,0.6274842847406259,0.462111021080316,0.8240409166469018,0.6863688174289357,-0.5545080230122985,0.943729427996534,1.8195500521051096,2.581599846495623,-0.7459409565634469,0.32699152560563505,0.7991382685726806,,,,,
PP_1185,0.5567354248752941,1.146692949438588,0.33365231011351465,0.5289510775333839,0.03735926692110016,0.18678254846324466,0.05388117461337785,0.12802529192620968,-0.09818325651960681,0.16988093705106855,0.12234011260535164,0.483722428125424,-0.795916911554259,2.7960968832302333,0.5464322465547042,0.7419561245614114,0.3639148457602254,1.2173083416428259,0.08401436874588593,0.08055982642305097,-0.059180887676994184,0.13780098435177426
PP_1186,0.14694609059603309,1.835880219538307,0.5103858012154693,0.5900456985692777,-0.36183723503768817,1.154483297617475,0.020657111276340047,0.16397844590706503,-0.20677061885460946,1.7282448189332775,-0.3763813011388228,1.2780026445245574,-1.6304631371214964,5.440738419703667,0.475482806731046,0.9154850088016644,0.08188569746170961,0.09563942327069905,0.6793428483978846,1.3160440046048796,0.6892415671760692,1.2354144445776607
PP_1187,0.3938951955288972,0.9937053791850706,0.9164679263681679,0.8467466823332497,0.02606440399184532,0.09304442407785675,-0.07120912908822727,0.36634586369600125,-0.0016710336336555095,0.005171888417323488,-0.5341860087557506,2.601114501280391,-2.044054371026291,3.915554597030868,0.007793502342763989,0.0047774416248582445,-0.01996474067439802,0.006839226103064254,3.020535515062261,,1.3732201054594422,
PP_1188,,,,,,,,,,,,,,,,,,,,,,
PP_1190,-0.14688095448074762,0.11305905222622002,0.07986481643498931,0.0837968846196051,1.0454227751811738,0.9372855319811455,-0.22441535439531243,0.32422271773131855,0.20931036542420695,0.6658723601670845,-0.07056625062095391,0.07661342220632106,0.297415074512965,0.3302865943400012,-0.031739633061492585,0.022947463007542416,-0.08127956173055585,0.2520727223033047,,,2.342568131771194,
PP_1191,0.014292360749825428,0.03297779356617563,3.2684157183562914,,-3.01341371143965,,0.30901287748648265,,0.3040212434931071,0.2712408608776921,0.49808921971277326,,0.43964939694973804,1.172965519403378,0.6163420643720265,,0.1100284337566886,,,,,
PP_1197,0.4452142485813495,0.3777095708211601,0.14717688427541278,0.08340789602910302,0.41789545791220223,0.3000852212658497,-0.5716163565960735,0.6124633157071331,-0.20637893445545474,0.2012501985470073,-0.535749735609084,1.362788524165672,-1.6324243193642185,1.3652859539387165,0.24283917525546625,0.23755975564767332,-0.5353360523841137,0.6498505890487455,,,,
PP_1200,-0.5428258419447163,0.21663979165141953,-0.81087015649345,,1.2800500273491608,0.6413446011113969,-0.9499147211189483,0.4562139364664784,-1.4823347333159833,,0.341370019731542,0.30735356156886373,0.6941341972377348,,-0.3251349810578819,0.2798831337035192,,,,,,
PP_1201,1.3863223345332387,,0.24353716391764701,0.12277437079388716,0.3923659086865761,,-0.44820037674522495,,-0.22640627809562505,0.1267914955751033,-0.003343947288760028,,,,0.757317216303269,0.3589178921765626,0.2869133932799059,,,,,
PP_1202,1.7524677466453182,2.658771877397672,1.5506806978974361,0.9446726729298147,0.9342419200427604,,-0.049573137305214024,0.024334283796301263,-1.0303136382599205,0.9502786328536529,-0.7070735876607411,0.32966820436916106,0.06941108714305104,0.027257847829283196,-0.2214484030415985,0.05406388988935343,-0.7666197754766745,1.1442343080480573,,,,
PP_1205,-0.11801884662899269,0.6482831121442074,-0.003469206975001165,0.01565554382623398,0.0003725819630416694,0.000742587214042598,-0.03241964361052868,0.21374178747464967,0.07230472265792091,0.4506342115821757,0.12463556391588337,1.0703440653588847,0.022180128686331547,0.20209253624538007,0.2963491057439014,0.6486531860380313,-0.005304453701185797,0.01894638143853073,0.765422461420467,1.7462169102078395,0.5661209195035756,1.493771943332139
PP_1206,0.16780222494605948,0.6447310974899729,0.383421573875251,1.8245145874035145,0.0697350221299388,0.4688805067520734,0.027350751403172145,0.1423088223512894,-0.14946341024574722,1.2697985604142141,-0.10485727639706838,0.4640094029101742,-0.1690279190290297,0.9785539224415898,0.062003420057676124,0.2208048830954137,0.05392919690150891,0.21811722006915935,0.19336063821236035,0.3378269595869033,0.11433804890919977,0.36151229009568137
PP_1207,0.5260694872524518,1.4454258180907065,0.027306416562608536,0.08762037992788946,0.6031483894546261,0.9780565853115464,0.41751516523169196,0.4492470140508155,0.07703608878027991,0.2805574340077747,0.2583092504007799,0.6230449828944266,0.04160988875956273,0.08096197037260468,-0.2336748933779735,0.2141871408290603,-0.42191904402017,0.6047133521649266,,,1.2042101254382842,
PP_1209,0.010634847848347008,0.01314483741280392,0.3631091242504534,0.5489044830944194,0.2190358760331779,0.2075970369967568,0.17660710675729996,0.6710441725737384,0.2078942107853462,0.612507139491482,0.0676192480833925,0.09981778740457786,0.07995839994045309,0.16432640745541863,0.36390263903796405,0.6805058550939574,0.13828336666867147,0.3636790746356265,,,-1.1105166132502795,
PP_1210,-1.0546299663352465,0.432702910504654,0.09739675743928501,0.7200954555823909,0.15433115069905362,0.45381348702132346,0.1431932348315903,0.8937381796675715,0.15210862506905662,0.45369044598061076,0.5323786480858249,1.307991640001958,0.6779323999352838,2.637252649301397,-0.09806540299608431,0.19369357288308625,-0.3135033854718018,0.5701320616297557,1.1180442227971725,1.01550981677058,0.6925679703038897,1.2435048397454709
PP_1213,-0.05893415064310881,0.5552092121686575,0.01635078721759869,0.1999045053578807,0.08448216218317645,0.41305231801198694,-0.004449504123166603,0.03912898614770786,0.019401844931192434,0.17482200126288225,-0.07582943125931643,1.0081105658150313,-0.03668633130355324,0.539081223590604,0.064600704051826,0.35611544975852066,-0.03096662509681725,0.5276699395418964,0.12533109612029317,0.2361314777547236,0.24466378198556762,2.07417439999985
PP_1214,0.3027051067202934,0.4342390174256714,-0.12364477424549243,0.11034904223647282,0.47938681493055246,0.5155444772501891,-0.0002932570376446047,0.00026505683977128496,0.31692343837676085,0.27664029514187305,-0.5704296997841426,0.7516440895303526,0.8515772653792505,1.0481949358314007,0.1782858819485891,0.1802366101362444,-0.18455044844986065,0.12657721529157825,1.7623629980814384,,,
PP_1216,0.9078763261842555,0.6349744283264588,0.6168484136749038,1.452706563999588,0.71612814763582,0.408377230884335,0.8230598831819419,0.4220237200681942,0.15421030409143094,0.7402265515226446,-0.8302952657700547,0.8370058430470271,-0.118368503398313,0.2746112244826687,0.1913570128683142,0.04475351013860135,0.21466014320111265,0.06834112510399519,,,,
PP_1217,0.4978854648408388,0.25913127920685197,0.5128525055516123,0.939403299762956,1.8621911168817324,0.3247127644922438,-1.5063828812987683,0.6379344787145825,-0.20296061622007183,0.2797654817265543,-2.049833745270761,0.8815952288592823,-0.3688620082369371,0.1797768960335678,0.9378050661835158,0.3232167842910243,-3.629556554766792,,,,,
PP_1218,1.7242145488932559,0.7213628952925556,0.24398548535025977,1.174112490525915,0.47121094511821565,0.19740493199239634,0.992094929082157,0.6725381256839995,-0.16316495982743123,0.11258699587420519,-0.18673152659432232,0.06326206492565822,-0.038624463265702146,0.14523744873155744,-0.26609898162562806,0.10408241364108947,-0.23689180791522693,0.08730072484465794,,,,
PP_1219,0.07287967633695165,0.13252366798108237,0.19095211863187758,0.5484979547787934,-0.10665599530950859,0.12971493048123608,0.005004132798639887,0.010058793053215425,0.14320616650829487,0.5357204763987545,0.04521964751083216,0.051033889298316454,-0.3113805491967755,0.9641523655456535,0.07598927807155709,0.5902323128083542,0.13543657609562543,0.21274901742023963,1.351191731019511,0.7622624019942313,0.4508451651983893,0.9013478245667642
PP_1220,0.16869239815526477,0.19920840338059087,-0.10826470760719226,0.8091778523790093,0.7702379310518005,0.74683564496283,0.2596564424100716,0.5770941935087087,-0.21834046073100088,0.5911440211774134,0.023120570368817032,0.066543007322673,-0.06293078307104782,0.08348092615442199,-0.16182327955751347,0.4564071093646351,0.015904802623717754,0.05648492618747587,,,,
PP_1221,-0.34141564650143624,0.09059393397192765,0.1336792591032138,0.1488356318171837,-0.5312105736588649,,2.723305395369823,,-0.49800141007653737,0.6598751088352816,0.18028199739002843,0.061403786085355704,-0.1710867951782404,0.47347143931334906,-0.6280944338103155,0.13562941353655947,-0.960364962651062,,,,,
PP_1222,0.1349487011224253,0.5640661856798287,-0.04989160364791645,0.11916635563852296,0.12336765377754028,0.25147903498536767,0.00646406286300489,0.06300048469753294,-0.16864294098766988,0.7585431242080986,-0.025917341683859514,0.2653868418272201,-0.252692462780533,1.6804232492455204,0.33259615385793906,0.37016282735336925,-0.18767629869368296,0.32186371289944976,1.85527390025046,1.7267858711921402,1.386195797035925,1.6379311063075828
PP_1223,-0.025418981297838567,0.08110052991690397,-0.0650561454582303,0.14616160985212173,0.17162992244507003,0.43480230140381293,0.2315266429105229,1.263515491983727,-0.05258895534137329,0.35584385448774064,-0.06348601221603965,0.36810584087918424,0.10148937865497648,0.8541344719725962,-0.1224155417470356,0.48915321694599,0.034474868736874394,0.17238543188016606,0.2243832682840182,0.7158507842468911,-0.24472586838633226,1.140935905899108
PP_1224,0.24466401998588264,0.19095067587968476,0.6409784829083405,1.3020286701299004,-0.5442065342083877,0.22547174357527963,0.3981115580790583,0.610793721691518,0.8121605105548035,0.6046637425523682,-0.034350612082527744,0.09375044694783044,-0.23271768296259085,0.6906094277346881,-0.6096633460338,0.5070088466558752,0.1346022755598075,0.1264163101630455,,,,
PP_1226,1.2043846947952437,0.9338359319788867,1.13515751864622,0.3767471108751382,,,-0.04538190701292319,,,,0.5163973996230946,,,,,,,,,,,
PP_1230,0.8671891001985592,1.3547964332688887,0.3948167103475478,1.2496035282541091,0.8070786813097323,0.6308050978002313,-0.15345018927641346,0.38261515795462203,-0.06232527665154026,0.06640531206232624,0.4917649684308012,1.1737314327421282,0.4690477167626778,1.8480427942035398,-0.2825635517950775,0.39320990779285037,-0.6559481854272187,0.6695776029326406,,,1.629173748360256,
PP_1231,-0.22315646609637527,0.07632627357843166,-0.11438456186855607,0.11894894825899666,-0.6486024713971598,0.35655376657016874,-2.186192349142136,0.5396902022895678,-0.006071579739279552,0.0059391314839794904,-0.46219510544515696,0.2192282172211529,-3.0200493477742225,,0.046391954059513484,0.012622276202527656,0.7125737864871136,,,,,
PP_1232,0.518887180870515,1.326853165141701,0.14178778533249925,0.25238072914912624,-0.19410957245676383,0.16806139422258073,-0.30165355841481767,0.22672008129700463,0.37747035758800773,0.8310270002323834,-0.5204954293133316,0.5307829644977501,0.7503189335893877,1.4523113448016371,-0.7630585783277736,0.5084980765332044,-0.2020205662537722,0.07646106241177394,,,,
PP_1235,0.03151151644346009,0.027413098540193297,0.3675121493442932,1.567656675974114,-0.3103486907816322,0.2798595175267401,0.19089066255362386,0.5983723823192685,0.3775060837386076,0.40390592309017936,-0.3406706990177119,0.31853760780681817,0.1199523583212311,0.2753706194594752,-0.4781937309258222,0.48548601317735157,-0.700149482782158,0.32035180938305347,,,1.4844396045301702,
PP_1236,0.019685152236855394,0.0331886320784266,0.3220251407058231,0.4507715491776596,0.15236692588327702,1.6508838872346332,0.11687932855870088,0.5784489581697885,-0.008321421377825784,0.011441529546481862,0.18077801427096168,0.5784902632928838,0.2637356450948963,0.4276072037833806,-0.6409194086549558,0.9126869370476691,-0.8659692339363093,1.7341480787600292,0.6873046772231975,,,
PP_1237,-0.07973485286127399,0.7733857585143388,0.04443612358282033,0.341405020520732,0.25771842569314435,1.499171974936022,0.03371255762528756,0.37173150608162603,0.053005046550613215,0.4879254567344239,0.03229392308731044,0.6692244038059718,0.303327201225729,2.6925262937897028,0.0965306603853238,0.23426329910454707,-0.1946007941701057,0.7211353930192389,0.9665051422106201,0.7278957751986829,1.008685416906906,1.7191439263559067
PP_1238,0.03663216408553019,0.11863653749476126,0.15104982195728697,0.8917406297192036,0.3456315691714732,0.8548578498900368,0.15316512884615927,0.9039286872736584,0.11432307356513474,0.7835467536435092,-0.03111436760632278,0.14798836584876876,0.4393091572342762,4.052690649406375,0.2843096272118668,0.38556016792628584,-0.2906105832225715,0.5077997849643388,1.9406771263584806,1.4739367668672343,1.367853419862034,1.4934615827166093
PP_1240,0.0047232050390959394,0.030257470135813508,-0.01607007831500183,0.08905314000412247,0.013212808709661683,0.03842179473814258,-0.00384737601818126,0.018000266427681995,-0.03536904007432502,0.17585014218794628,-0.0771224747904216,0.9830040606511666,-0.12640378935517477,0.5710733116714256,0.22767504732288124,0.5026409683729017,0.06168238373128196,0.2106185260721451,0.45232644690477725,1.6469451577133931,0.9466752290497384,1.4178813909778967
PP_1245,-0.9355833846294564,,-0.6416081912418448,0.18502357493180796,0.9342419200427606,,0.4347241720721717,0.2598944508721895,0.7968781517326977,2.8169504852346963,-0.3897618463031301,0.20478331984661227,-0.7098350409148478,0.2251380659111983,0.9116680102222926,0.5949279540179143,-0.6265968208522164,,,,,
PP_1246,0.8914521236964145,0.4388147152109489,1.6067582255383182,0.9493905384822425,-0.03308824594944718,0.009687210765787732,0.5560413992683888,0.6392611235000663,1.517228850689504,0.6186225985954905,0.744485142859292,0.4761667345474081,0.2847303357293586,0.20265315500668493,-0.8588404615242178,0.4019512613982087,-0.03944508650089862,0.0346685289230349,,,0.1101056529932786,
PP_1251,0.3285470177168435,1.1626785987598849,-0.19947910658889756,0.5379347568972146,0.9500204258967171,0.861629559559825,0.3111074993217543,0.9351940907065903,0.23502359398708347,1.0387663663849271,-0.7538267104683791,0.8646355287306708,1.6652727825246638,3.9272913493591566,0.1897488598927085,0.497603601980523,-0.08905825988081238,0.09387939653746681,1.6445232655036603,1.708787864164316,1.3619536815489028,0.8249485007569979
PP_1261,-0.741091490618469,1.795858393499666,-0.08133228512664264,0.24461134352733796,0.14386654358978385,0.20295079869817118,-0.014084497365151917,0.015765355435415664,-0.016915498537010236,0.05858204996992237,-0.037077351495461826,0.06377005911316871,0.20964116641424535,0.5126727086202238,0.5543671122049506,0.5390988830592104,-0.5755124429706672,0.5431546743866504,-0.25257553503936436,,,
PP_1262,1.0527652128623888,0.8895890261684024,1.0261390945386892,0.5326089616040356,0.28483624529045554,0.12768541049200074,-1.3639007802168366,1.2813396932777312,0.7600579703204638,0.29031586359301265,-0.5962918482071197,0.25701719076926643,1.2905020198909365,,-0.49976642138820965,0.19503032528686184,-0.6223140743904559,0.2714007292913979,,,,
PP_1263,-0.5011063542489439,,-1.128013668043465,,0.9342419200427604,,0.4347241720721717,0.25989445087218965,,,0.22742880865677956,0.1426164355442483,-0.8432857709736449,,0.632946294769061,0.350686220250616,,,,,,
PP_1266,4.000206312485913,,3.8119124795639645,,,,,,,,0.4283721562917573,,,,-0.7426588709178041,,0.16275287283565612,,,,,
PP_1272,-2.324538401651768,,-1.128013668043465,,0.9342419200427604,,0.5154922580497538,0.2749355090374035,0.8255625824454657,0.3098466252323413,0.48083261538898964,0.1977169159063961,0.8475740869969035,,0.632946294769061,0.350686220250616,,,,,,
PP_1274,1.4295274983209665,1.274185591200749,0.33608880386869244,0.20899036034142648,1.423914397079906,0.9408612306677933,0.17049726071669907,0.06739457628777389,-0.47866532940715306,0.5983574101412861,0.030818214846838672,0.015494236124818322,1.7091551930661475,1.5991372497740581,0.287336161044335,0.11236503633854993,-0.06432203782996807,0.02679934007788011,,,,
PP_1289,1.8077924030642532,0.2714897983715281,-0.81087015649345,,0.4718755604839789,,0.5024507263948502,,,,-0.2193348828004888,,,,0.632946294769061,0.3506862202506161,,,,,,
PP_1291,-0.3418251122629437,1.667642971496009,-0.3009019946618707,0.31918911645237613,0.7948905522341099,1.4724705926908115,0.2208818246091442,0.7194561345426917,0.1416674111673981,1.1607531875446446,-0.14602374131817103,0.21302403411405216,1.124008686892199,3.6127935591343743,0.2764364067658659,0.3447264489340382,-0.5144034291114974,1.2056944166334052,0.6887334590416321,0.566930262269019,0.6034686587501358,1.2425818251143372
PP_1292,-0.1693986019355165,0.06253327049054111,0.3947819485537371,0.14801755531943242,-0.7537620297938652,0.2286366951828275,-4.293728464531375,0.810007876920986,-0.1260680058483273,0.04440369217581534,0.7414627368589916,0.2938208543228286,0.5282709946572178,0.17947047238915975,0.4518646972384839,0.30880718863696177,1.4495806085384564,,-0.3356837437230916,,-0.6495519295964847,
PP_1293,,,0.007014505574064947,0.005335392695591593,-0.5922472792558438,0.9040065383526497,-0.18618224084468873,0.30791060687136995,-0.14244927084394368,0.38253709138191244,-0.23822726903724317,0.3521751215627433,0.2164317330287053,0.7368108665570283,-0.6285456212695965,,0.40997089105681433,,,,,
PP_1294,0.3175250298892936,,0.2176746394293645,,-0.6293752281305796,0.1710832211372431,,,-0.7497360861233147,,-0.05381379112065678,0.02643257325410554,-0.20732415526944245,,-0.31510433605474253,,-0.4067706934043419,0.5096773771476627,,,,
PP_1295,0.8706556010417547,1.8356515081627847,0.23501297161359025,0.5980958969778184,0.05427500466926644,0.04488683293368425,0.28877956698571966,1.0487983558922724,0.3392920865157443,0.6344568856496824,0.30702756034209305,0.4403198076543122,0.06680268506792279,0.1245144057826423,-0.17447461025498387,0.3576565517023355,-0.8856063510223277,0.8435801252207661,1.6783658541990543,1.2116630199994103,3.6789124307787158,
PP_1296,-0.2213807307845065,0.27836306742481454,0.3004194701037955,0.38442120012657277,-0.36228811597108984,1.042171051199334,0.09179865201293835,0.0786420674645333,-0.020542484818088257,0.021429903676008968,-0.13448055905224657,0.7259413047025479,-1.1600473976867343,2.720108162172168,-0.010670382982064318,0.005784088518623326,0.9991724908761607,0.3347679905882462,,,,
PP_1297,0.2359729317890616,1.089300384947543,-0.030320718792253485,0.06447392759840061,0.29746094441411786,1.1078161441611531,0.087944212139826,0.6825463814970805,0.13654110392838956,1.2008885459251182,0.046959992133393476,0.4864977655350002,-0.03285142305693886,0.43928570019014873,-0.2314215495146731,1.0530611812000787,-0.318688696005175,1.500199619753952,0.5348319397333426,1.5536922364919865,0.22307883228792638,0.7752655271237107
PP_1298,0.5881706414993542,0.8727511984224329,0.7716274769206475,1.4380838305611627,0.43783957855789024,0.3314670244412347,0.11198726012936004,0.132517592058315,0.04127539581678918,0.08283099661086503,0.25187177905585645,0.49776250654735926,0.0878349129870819,0.26999272342369895,-0.7342744721429574,0.9059964831475419,-0.7819669907826489,0.8782102606969684,,,2.5195837783069974,
PP_1299,0.5518778979410622,1.6616597207998605,-0.7015666272917568,0.8487640873412595,0.600529519049625,0.2948267676470677,-0.20943350286961443,0.31437250905085545,-0.1875997416393182,1.0415271873458427,-0.02317232479692616,0.0444597331419642,0.010214744349606491,0.022707205057005783,0.33297767205264683,0.44112920907235975,0.3481374783535456,0.4058894069034073,0.47920472526831076,,-0.7438895333235089,0.25173752795692245
PP_1300,0.5951190244254304,0.5095754933656657,0.0383129932631219,0.008379160479122847,0.3691127355150664,0.23058835397780555,0.040156485788141155,0.017500745151398933,0.018651734461401833,0.05481710868632068,-0.4709931229309078,0.43139925937288603,0.2574807724808891,0.18479236398702575,0.9259994118508142,0.7712834462497412,-1.246624628793579,0.6028408574901883,4.506759377764544,2.1379655239486306,0.521163246197537,0.3672519410287906
PP_1301,0.3431684363448531,0.18370067744828755,-1.3953636363739306,0.41296748971337355,-0.3642331057978149,0.1687922027512627,1.0740113407647687,0.571896382592048,-3.0233927017073428,3.0289191712211685,-1.0633463084849475,0.45726040505641113,-0.43849780709957475,0.19507779248931575,0.5439882990679212,0.27151130509972105,,,,,,
PP_1302,0.8982345046795527,0.94756979490689,0.40071751224415525,0.21997620971963938,0.20321192254978804,0.11509006257621501,0.3315455778722292,0.27079095463501535,0.5827951683532568,0.3674849341763262,-0.9519519920614041,0.4750527570877825,1.369805700815233,1.3745339919372124,0.12581413931397745,0.03730029654979407,-0.5662987714138377,0.3593173565950055,,,,
PP_1303,-0.004673099347458261,0.01933553119554942,-0.07454368362522297,0.6194172580991053,0.2992603383139999,0.5221158694152392,-0.030733924166264203,0.14145587557980485,-0.1778441626770301,0.938691442447816,-0.014629685844075075,0.051839428375157856,0.1933454996068648,2.042675949756465,0.09215936333471163,0.21351516120734676,-0.1934981417981055,0.36047743421704753,1.0583173851683334,1.77317262429167,0.7315235900113318,1.0334444689899729
PP_1304,-0.029865384765422616,0.16918630082550387,-0.09190372454557884,0.8996848523371225,0.2271470201091833,0.8968311749859957,-0.037398361628964934,0.30878193784470664,0.0015200964559246315,0.00925122488502339,0.058996770557901375,0.2601407065744157,0.14261690105911626,1.1075477819897452,-0.03220916045540103,0.40628062309849355,-0.06550413480491485,0.3341373527973354,0.05645155858577992,0.10421747812266734,0.07977481580987102,0.30791368911191
PP_1309,0.09665404364432195,0.22972586196421463,0.22419786052429932,0.6992218970946662,0.13423911430212201,0.37373454316333327,0.16040997085184533,1.126161542950062,0.2167386291166794,1.1432785963085257,0.16823376197178375,0.9270646141598755,0.5228502734532618,1.0279112533709807,0.1736882502822577,0.2468446986205542,-0.41817613005566795,0.5576355265726942,1.8806886171692048,1.0073867497495788,1.8886042253856328,0.9521157817029152
PP_1310,0.6090066562709548,0.20751883427072138,-0.5076364240846456,1.0810080518459646,0.22662316539295882,0.803144418064699,0.24327718326662082,,-0.22664686480828514,0.3078820196359711,0.016845263407916092,0.024548942430456137,0.7036565991447656,0.8502473719896543,-1.0698097000019153,0.26801271209672883,0.21652693408557147,,,,,
PP_1311,-0.045148190801122715,0.49098602033768435,0.026498369266248434,0.11904515286221806,0.30408806555090423,0.8108661989305764,0.0785439228175025,0.4538255073725775,-0.10342293943005286,0.3588564859281654,0.02925246764472666,0.08346595646343635,0.0334237027865869,0.11756584878003437,0.0008714539080539571,0.001298027826712936,-0.33721647761911405,0.6653750551370377,1.1410118828966866,2.026753645870593,0.8325739581346087,1.0208385878013206
PP_1312,-0.073359693117198,0.07261662210465383,0.01622919441399254,0.04629032497395023,0.7776568162633077,0.6290896416726544,0.03236203432328451,0.08260464436482726,0.1110745233348795,0.19229466252202282,-0.1381880535857168,0.23021754573246453,-0.891322341697749,2.04877211749982,-0.12232433027673385,0.15011847898808092,-0.6450597099555828,0.9120834270258532,1.1858770733355872,,,
PP_1314,0.3568141139303648,1.0599602144192173,0.2714796388101755,0.5284617853464272,0.23661126719080355,0.7171878244464136,-0.0628561968905672,0.33414460511078226,0.018033087842556753,0.05605718212030782,-0.07383567076037184,0.16732562135487503,0.43255725604806844,1.6315739361524197,-0.00558407528961223,0.004469921268288503,-0.8783244236914535,0.8935828016712839,0.944943603978163,,1.776611356481205,1.4911271848921857
PP_1315,-0.10767890404041956,1.1050462147383024,-0.02131472585618029,0.06708676711495913,-0.06265112457900042,0.6381137320253213,-0.0003387545928365448,0.0019402953428933763,0.10838884705214989,0.8448950225081269,0.03995868512040668,0.2778473764884612,-0.5637308994903528,3.358737021510376,0.06446794427947938,0.45348236751297666,0.03055303592793739,0.11445244201481934,0.4235880397220423,1.2024785205766844,0.3234700585222223,2.1245634368849675
PP_1316,-0.06135333569004288,0.43519183762560004,-0.0041609782723666215,0.019308589463753557,-0.09683290003344801,0.8980683611920652,0.026655465736970856,0.2542365880161426,0.0002983244993560395,0.0025288850451409372,0.18329656956367027,3.472399278517105,-0.6489001456085958,3.738218368919453,0.01283101361726865,0.03481640931193534,0.10993046138578824,1.4174806136835334,0.12782506800546847,0.49345504318218053,0.13173167310531705,0.5025515497203066
PP_1317,0.18849177669441364,0.5558639161120862,0.3169307902490434,0.7162562254237427,0.25203003241610816,0.2572120428698988,0.10213655770051518,0.9812398607931109,0.3786858024403663,0.8855665903321156,0.5597292468351915,0.8373846585779963,0.45547071888947377,1.0673198548110343,-0.31225811977443335,0.5211885880982077,,,,,0.781653492381267,1.2409320306994072
PP_1318,-0.01623585549442526,0.040185810156314034,0.025536997767310412,0.04193315746500368,0.23104249095295373,0.4279086979366106,-0.27333911749577544,0.9491224499833187,-0.09915742717147001,0.23510931848097527,0.5729721370617871,0.9709967533777893,0.5011924083976583,1.6691054607398548,-0.4197350885046666,0.3649664821658099,-0.38437374144247005,,,,0.4961824949817411,0.9868843557860885
PP_1319,-0.04537667721216377,0.06483020658119723,0.03583215332832441,0.044846837309175616,0.07177662754205143,0.11304241134688081,0.215136256673922,0.4624489188028446,0.32285960240973566,0.5330117645305253,0.7692570258713107,0.9120332051395307,0.4212212906208004,1.5666451235637409,0.05218757124968765,0.042627914889078224,0.07220222812713367,0.17122009108946284,1.2536153812121027,,,
PP_1320,0.18649806675571554,0.15596057211027542,0.24253841056733402,0.6342809231623875,-0.7196158808825736,0.6637231021799679,0.25056687355493024,0.3184971705930649,0.2586971207210217,0.46196323686792023,-0.10415560404112383,0.058212433685552914,0.4827449419480377,0.9009710488867941,0.24601254106785211,0.16666912257277325,-0.6750873519691267,0.7290241090467294,,,,
