Protein,PC1,PC2
Pp_2099,-0.013947067754173868,0.029712561045441555
Pp_2102,0.0024265753514363685,0.042434955862246514
Pp_2105,-0.02826477085783091,0.03858377440268052
Pp_2119,-0.023605163924238417,-0.0067279714190469605
Pp_2125,0.0012707651248645572,0.01261244733977664
Pp_2129,-0.040925924476945354,-0.0022685748820231865
Pp_2130,-0.037968529253413034,0.028853127857345628
Pp_2131,-0.013700594094989383,-0.013599235368445426
Pp_2132,-0.030098648409266026,0.02547475888366358
Pp_2140,-0.036835721185549265,-0.015488346253199024
Pp_2144,-0.014191069823544875,-0.005140047122770609
Pp_2147,-0.03339065123299088,0.009514030531377005
Pp_2152,-0.028944338608272294,0.015912167014786854
Pp_2161,-0.012767326447239262,0.010958487248821787
Pp_2164,-0.017970848760383993,-0.02108981765414844
Pp_2165,-0.012999911993817935,-0.01022015329245855
Pp_2166,-0.038826089243355295,-0.048971717803473945
Pp_2182,-0.0048389399508049075,-0.04889572490262081
Pp_2187,-0.046884419931383196,-0.006250647212057578
Pp_2189,-0.03878146351115982,0.02350785391973291
Pp_2198,0.0048769606293684485,0.01283579887979087
Pp_2201,0.001364157992129361,0.016071138010616878
Pp_2206,-0.03016895897156614,-0.0355447243956066
Pp_2216,-0.001011860982770139,0.034303825540640494
Pp_2220,0.02681972328780291,-0.031237452209969534
Pp_2232,-0.011280484141826521,-0.007590787786995858
Pp_2233,0.0012138572802072474,0.014825056090227518
Pp_2238,-0.014157528260554587,0.016557199294817866
Pp_2240,-0.0014960511576240247,0.00984029945461423
Pp_2247,-0.01786406771039233,-0.013711105692217089
Pp_2249,-0.012438120437599667,0.0035665262842044104
Pp_2254,-0.023458615662622005,-0.026507036645621807
Pp_2258,-0.022948852330074328,-0.02499170844406406
Pp_2264,-0.0018911286951740942,0.02235308034786071
Pp_2277,0.040022081058952955,0.0010114755799339253
Pp_2292,-0.030320345010178006,0.0034610970042493754
Pp_2296,-0.007773495165852864,0.003962342022575327
Pp_2304,0.004855760535569218,0.03708527729344959
Pp_2305,-0.022767579175620258,0.03778260372764729
Pp_2307,-0.03695773712995595,0.03591672506726719
Pp_2308,-0.0023868785392553602,0.026079687604031773
Pp_2310,-0.0450125492622082,-0.0035377924240588836
Pp_2317,0.00039870641534969325,0.018059851021445136
Pp_2320,-0.01416816072368735,-0.00707585672006724
Pp_2323,0.008808214198791625,0.011558170103634576
Pp_2325,-0.016774842549094796,-0.007517176900513495
Pp_2330,-0.022934774314789397,-0.029720621873796805
Pp_2331,-0.03201315119624196,0.004640695697415547
Pp_2333,-0.019802994511406147,-0.014538695925787054
Pp_2335,-0.006468426753916751,0.019990993058301938
Pp_2336,-0.02473722287356247,-0.011362338071721777
Pp_2337,-0.03048985354848644,-0.0033853443781018205
Pp_2341,-0.018081594541648233,-0.015266612473728198
Pp_2343,-0.016282257882251412,-0.014807521111901865
Pp_2345,-0.041105164582615025,-0.008863114314460508
Pp_2354,-0.021909287553609155,0.024130274240322783
Pp_2355,-0.02475103688352215,-0.005202341590430851
Pp_2356,-0.042056298086042006,0.006472753180684937
Pp_2364,-0.034682536791674455,-0.0010401547596350037
Pp_2368,-0.012480239074081426,0.022303751363554468
Pp_2370,-0.010632366498862855,-0.01042103159507719
Pp_2379,-0.0025524844858957558,0.02913671963030462
Pp_2380,-0.017471209746488692,0.03985229568547907
Pp_2381,-0.03247057668199256,0.028920659296419644
Pp_2387,-0.015950383112573376,-0.02860794032783651
Pp_2396,-0.03668447996953787,0.023020255246798158
Pp_2418,0.01188630993848419,0.030715528381309178
Pp_2422,0.02236006663186688,0.01769083282883053
Pp_2424,-0.03790366536804211,-0.031138750383500027
Pp_2432,0.007870363635405383,0.011971883705981685
Pp_2436,0.003083799144570022,-0.010181923071222823
Pp_2442,-0.038590308278174563,0.00998438574975894
Pp_2447,-0.02557166972359525,0.030615792236841945
Pp_2448,-0.020239430089027254,-0.016929915885180155
Pp_2449,-0.013252281655376149,0.01978055166280735
Pp_2460,0.0011432587962867077,0.02530028061699606
Pp_2462,-0.0171488565509094,0.007726368079941533
Pp_2472,0.010042369037283403,0.049186429712980796
Pp_2474,-0.00986343247964367,-0.021668202114318334
Pp_2475,-0.029576490802134772,-0.021120698113697278
Pp_2476,-0.01572799507705751,-0.01812931140566602
Pp_2486,-0.009120449431787043,-0.02789190001086574
Pp_2487,-0.02578623493291956,0.0023312388030677015
Pp_2488,-0.047828919055571795,-0.008806350925450946
Pp_2492,-0.021246236756876462,-0.02313233018868701
Pp_2507,-0.007546968066719908,0.022314822414372323
Pp_2533,-0.027491807859358147,0.013314917552282679
Pp_2536,-0.048082919203342664,0.0056611102997593124
Pp_2543,0.0005045054006313971,0.025186460212555425
Pp_2545,-0.03909120287531783,0.01427505586512141
Pp_2550,0.010748481990843294,0.02837881289038419
Pp_2554,-0.010592185213998935,-0.009781901993347985
Pp_2569,-0.007359941519147061,0.03246695636764956
Pp_2575,-0.026410932065579776,-0.015659961376069596
Pp_2601,0.022957706798849422,0.02934909079155838
Pp_2628,-0.03034581745582376,0.03622737651830474
Pp_2648,-0.02567631258402049,0.0002989184565061033
Pp_2652,0.006316915227688323,0.008033351907315285
Pp_2656,-0.02464291231758829,-0.001943837549216988
Pp_2662,0.04200109373904631,0.013559876854809324
Pp_2663,0.039561828866076024,0.023602678051878906
Pp_2664,0.03266080514227626,0.02156937315517731
Pp_2666,0.03495672291077049,0.007177266159846932
Pp_2668,0.03628331094266209,-0.0014566718370111152
Pp_2669,0.0328031857675639,0.012503365545624777
Pp_2672,0.006325121822108363,0.018227738629623205
Pp_2673,0.02425170781285696,0.004538403611350048
Pp_2676,0.01738539557400736,0.02654583693650596
Pp_2677,0.023139524486929432,0.028292325822272913
Pp_2678,0.029516746031986934,0.02615456595410924
Pp_2679,0.02678115200490395,0.019908721318245844
Pp_2680,0.048291824833550705,0.013199979286311548
Pp_2685,-0.013711651516497695,0.011952448368371034
Pp_2687,-0.03136981873603593,0.020035515939719285
Pp_2688,-0.0072076999663097455,0.03983047201768592
Pp_2710,0.009078267710074953,0.03481968352619302
Pp_2739,-0.042493719340712846,0.004275287511573385
Pp_2742,-0.02083972701707602,-0.009420338362718113
Pp_2745,-0.01773349830613406,-0.004553230810619068
Pp_2791,-0.03708943696214554,0.01426195564827392
Pp_2792,-0.042200451889140025,0.012290239536626075
Pp_2793,-0.031317277317059654,0.006246290596821841
Pp_2794,-0.03820883227798369,0.003979762204429318
Pp_2827,-0.02103467485880817,0.01939882852609481
Pp_2861,-0.015055765771857884,-0.01995176589930268
Pp_2867,-0.04128379823822971,0.02979035267175776
Pp_2875,-0.003989548231807013,0.019068514726972064
Pp_2884,-0.023584734431637354,-0.038896907416516024
Pp_2891,-0.001311354639566619,0.035196834107529176
Pp_2892,-0.012900857093638958,0.01457605919795454
Pp_2893,-0.021285695983473015,0.010999056312982864
Pp_2907,-0.010095241376467683,-0.020065460713829787
Pp_2908,-0.02411028849479191,-0.024149305398393456
Pp_2910,-0.008401436704739735,0.019479641534199656
Pp_2912,-0.01983835455890619,-0.029304652753807715
Pp_2918,-0.00892117665105241,-0.013412697480011436
Pp_2928,0.01203529382654704,-0.041335125389548324
Pp_2930,-0.012646858705374344,0.018670167183585846
Pp_2932,-0.02742921156659785,0.020794985689308956
Pp_2933,-0.020374016931240444,0.030176311553732797
Pp_2936,0.006661258418426042,-0.021665651938936364
Pp_2942,-0.018653819123294748,0.011097029496973186
Pp_2944,-0.006390404412504726,0.019211088986940225
Pp_2947,0.004083769062210526,-0.00047012691500592467
Pp_2950,-0.009047549348163044,-0.008826110151248876
Pp_2969,-0.025744107379742233,-0.03214946479560116
Pp_3014,-0.02171709338979906,-0.015341772416507837
Pp_3019,-0.018641501482722308,-0.01805569472865546
Pp_3024,0.003962102144009252,-0.002600154749147009
Pp_3033,-0.023894505244309448,-0.02813472837691081
Pp_3067,-0.01288656724383464,-0.008431091397731174
Pp_3071,-0.03265029177057393,0.03587144537228717
Pp_3081,-0.028527986652715113,0.029987057985963086
Pp_3087,-0.020582036115385498,-0.016785998125109867
Pp_3088,-0.010161467414272287,-0.011426198199230858
Pp_3089,-0.032719441579792015,-0.029033061613546858
Pp_3090,-0.013514727936826752,-0.022246919209044622
Pp_3091,-0.01973453765211602,-0.0054327057747744585
Pp_3092,-0.023938938476759503,-0.02140485185777012
Pp_3093,-0.02055615300888064,-0.02752938627221613
Pp_3095,-0.009924424005420231,-0.012837994862685307
Pp_3099,-0.018007469483541844,-0.02060167697095167
Pp_3100,-0.001673367044278936,-0.0016130973409405214
Pp_3106,-0.02625746308454618,-0.03205879653224984
Pp_3107,-0.02035829146729703,-0.027479892330397087
Pp_3108,-0.011446629326887696,-0.01611211127934354
Pp_3120,-0.02321509969591072,0.0026254980399646384
Pp_3122,-0.025217898282855606,0.012054605790235476
Pp_3123,-0.01892177649618483,-0.024484164096819652
Pp_3125,-0.03140102777541035,-0.012515429626435027
Pp_3126,-0.03052703370818835,0.04214917044525736
Pp_3127,-0.03754662974036208,0.019895564587688753
Pp_3128,-0.037444133417681935,0.02808258567182045
Pp_3130,-0.0363542316083596,0.028854682652167833
Pp_3131,-0.0009675783924418147,0.0384711398569496
Pp_3133,-0.019892820891914343,0.019490777351036326
Pp_3134,-0.03148903192138996,0.0043238218974220415
Pp_3135,-0.03287286456246486,0.027399945327254725
Pp_3138,-0.030331284114541376,0.031481519046932645
Pp_3139,-0.029232794353030275,0.03230989462342913
Pp_3140,-0.033952317554023864,0.0334854506480589
Pp_3141,-0.009825408304689968,0.04673864654367121
Pp_3145,-0.037172669611103014,0.02092728878093956
Pp_3146,-0.01700156221266279,-0.023696987593841475
Pp_3147,-0.027120433453389093,-0.03750995429698473
Pp_3148,-0.013668362748971333,-0.029854271971612157
Pp_3151,0.007582070464909757,0.003812100801401724
Pp_3154,-0.03898800713347379,-0.041295488192912004
Pp_3155,-0.0010052475834658786,-0.0011999009835132095
Pp_3156,-0.016231334776724626,-0.01849523764659345
Pp_3157,-0.0031720194816828268,0.01831470765597959
Pp_3170,-0.014082597235832784,0.002692339691324668
Pp_3174,-0.040695637512649166,0.02286232365406202
Pp_3186,-0.02768448071415395,-0.025324755729516434
Pp_3192,-0.03136045092580111,-0.0366763875368681
Pp_3209,-0.020794582691298667,-0.011443638330721718
Pp_3211,-0.016890644286938913,-0.005450612612447315
Pp_3212,-0.03139626468952787,-0.021373734068468934
Pp_3213,-0.008593872558336277,0.02826190330888964
Pp_3227,-0.034031298997313955,-0.022186784438629432
Pp_3230,-0.02256952236258305,-0.0072852864127912085
Pp_3232,-0.020028204287440694,-0.004656301446912855
Pp_3234,-0.022168733510755084,-0.002366561270190868
Pp_3237,-0.020747687893401562,-0.009205802529442838
Pp_3239,0.0038274295040953057,0.003595469282949419
Pp_3248,-0.0079932687802397,-0.03933314430659074
Pp_3249,-0.00017890426281418466,0.017363483200446606
Pp_3288,-0.02735995268927908,0.00032285334388692497
Pp_3289,-0.01894744919351245,-0.006462048836797882
Pp_3290,-0.01682953191259164,-0.003469951227336975
Pp_3291,-0.017121428529545922,-0.005210509375647689
Pp_3316,-0.029017297853165903,0.02097351726319531
Pp_3359,-0.02563110813963999,-0.03019862023622219
Pp_3361,-0.026531304030895816,0.02366622656235467
Pp_3364,-0.019333050675262267,0.025867784978951865
Pp_3370,-0.024977685275004578,0.007329277744462947
Pp_3379,0.03502994479823896,-0.028608279999828994
Pp_3382,0.0035197884859198914,0.009220495158109045
Pp_3383,0.008814279899114841,0.0032438289761075718
Pp_3384,-0.0016837106312053672,-0.015294552854770351
Pp_3404,-0.01900040807757934,-0.0012375570352618878
Pp_3406,-0.010697375933200321,-0.005827639656198376
Pp_3415,-0.02000794156528872,-0.0378893248944124
Pp_3420,-0.014232815112607926,0.04629240703757668
Pp_3421,-0.016580768291426247,0.036730996921077695
Pp_3428,-0.023715501532984424,0.03135408429556625
Pp_3431,-0.04776755560864313,0.028531611775896398
Pp_3435,-0.007480134927973203,0.04672741093145805
Pp_3437,0.0015483161809284177,0.01413823969822255
Pp_3441,-0.0387561211029264,0.015621390115205068
Pp_3443,-0.023195846223059254,0.01631259750691656
Pp_3445,-0.03639433716208208,0.025055005648629464
Pp_3453,-0.02005480308228599,-0.0018615963342258433
Pp_3454,-0.01705115660256324,0.040498282923766074
Pp_3455,-0.026418185442109682,0.036900506424985414
Pp_3456,-0.02770454680309077,0.03688268047304505
Pp_3459,-0.0029809887414898183,0.0223469068499264
Pp_3484,-0.0263651346485641,0.027021289683682028
Pp_3491,-0.021024237882894082,-0.01629472179756172
Pp_3496,-0.036928821259013755,0.010707718579845598
Pp_3497,0.016791369241760393,0.012964249525254415
Pp_3506,-0.009228494357894898,-0.019572685087069264
Pp_3509,0.021836288567522077,0.04960147564358378
Pp_3522,-0.008509007764422436,0.02000380889979919
Pp_3527,-0.0027193014851951305,-0.007907709534699476
Pp_3530,0.0025127334133057963,0.005452025614555089
Pp_3546,-0.006704190198990172,0.028925558573976856
Pp_3547,-0.04618999583454185,0.015121039688243066
Pp_3557,0.00041709736567299526,-0.015547295897683168
Pp_3558,-0.03428339550173747,0.028474352768216603
Pp_3563,-0.016548073702192273,0.040221986649154925
Pp_3569,-0.026310206153117004,0.013387516415122942
Pp_3578,0.0018223378192387808,0.015584065921329897
Pp_3585,-0.013207967463019757,0.022605611428562374
Pp_3591,0.001520170566513201,0.0006456143142192087
Pp_3598,-0.01537711569245132,-0.02777062174451899
Pp_3603,-0.025597959606197845,-0.012125500179900299
Pp_3610,-0.013425183229342698,-0.014506605445314917
Pp_3611,-0.05158827524386434,0.015226126606857448
Pp_3612,-0.0013041602280410073,0.0023708054886003448
Pp_3613,0.005849411070126378,0.017421648443586516
Pp_3620,-0.010394792241660103,-0.01290385913166648
Pp_3622,-0.023888734455454547,0.02898257409154829
Pp_3623,-0.007094245162612577,0.04128457234217837
Pp_3627,0.019992823603829108,0.045460962643242876
Pp_3629,-0.0409914046465131,0.02373213557123158
Pp_3631,0.0023045220769254762,0.004649591323891648
Pp_3638,-0.020099506516154667,0.015177971778742638
Pp_3644,0.006944866373035382,0.03778663381222057
Pp_3649,-0.013390635323259084,0.010001961381465195
Pp_3650,-0.006030197279040495,0.006573378960426913
Pp_3651,-0.02526172024323995,0.01793696727019715
Pp_3662,-0.018156756738335954,-0.030701096663622182
Pp_3669,-0.027097786796261084,-0.021093612385651675
Pp_3671,-0.007437423266950292,-0.00774912493453205
Pp_3680,-0.007055943563010172,0.023353089826045743
Pp_3691,-0.012731490109603165,0.0017898656593256582
Pp_3692,-0.01727185542398961,-0.009545149534221725
Pp_3693,-0.020667610359882897,-0.0468841725826384
Pp_3694,-0.013228265992143889,-0.0037559442774160816
Pp_3699,0.021361124359705237,0.0053928975445267854
Pp_3705,-0.016664143728483547,-0.009768728269243415
Pp_3706,-0.001483465677362767,-0.0066635402423698194
Pp_3707,-0.006977189894523532,-0.03330638476942551
Pp_3720,-0.01414548788354548,0.009901403101313891
Pp_3722,-0.019040678519712122,-0.0076151694804008204
Pp_3738,-0.0035236576808794764,0.01951886591912386
Pp_3742,-0.040000509346185945,0.007597921683434915
Pp_3754,-0.022464770513415173,0.02442135696657728
Pp_3757,-0.0018914018627688234,0.015701821037319305
Pp_3758,0.0009938581844246774,-0.006061024222566121
Pp_3761,-0.017674180628806983,0.03624463066404206
Pp_3765,-0.016775876493657735,0.04311216962226304
Pp_3768,-0.036074466313905,0.022927433586739845
Pp_3775,-0.009014483127087112,0.007176170029712124
Pp_3777,0.00010232851857537015,-0.002326140702073748
Pp_3781,0.004746913181058015,-0.003282748348259764
Pp_3783,0.0038781715228481993,-0.0009704788433731815
Pp_3784,0.001888423555213856,-0.0033878155692624065
Pp_3785,0.00289997573452013,-0.00028985308959020994
Pp_3786,0.006510768134756189,-0.0031023207960977433
Pp_3787,-0.0010193083776061313,-0.00210218763180488
Pp_3788,0.0037373601109375984,-0.0024201293985096823
Pp_3806,-0.03216187907206215,-0.019577684593024093
Pp_3823,-0.017671050830516656,-0.010701746599997876
Pp_3825,0.03077858302543746,0.05032493561645763
Pp_3827,-0.036388454512394294,0.01015006980723136
Pp_3834,-0.03736206616701882,0.015816560527366703
Pp_3835,-0.019751936972681922,-0.014966649016318178
Pp_3839,-0.03303529487106085,-0.00023187137934244022
Pp_3896,-0.022789476859912325,-0.029699959095971895
Pp_3901,0.0025544898436589583,0.0009061468419157058
Pp_3922,-0.03394264132808729,0.0004800525891379925
Pp_3924,-0.0026658529765372476,0.011538685491470772
Pp_3926,-0.01371048981415958,-0.014303407873735704
Pp_3927,-0.02051564104078477,0.028502010435952324
Pp_3931,-0.028345394460926883,-0.016400684054005132
Pp_3950,-0.0317916515088672,0.0210669618339794
Pp_3954,-0.007617352005153554,0.02975314896126229
Pp_3957,-0.03772089844812301,0.007989176540022482
Pp_3968,-0.02639415768422579,-0.017901187749812784
Pp_3988,-0.009045222199687094,0.017614521624430654
Pp_3995,-0.03753062934039724,-0.041977706529815875
Pp_3997,-0.033319967873455474,-0.010833265611438856
Pp_3998,-0.014215786946340677,0.007419755698414116
Pp_4002,-0.012703979911533053,-0.018094318915291365
Pp_4012,-0.03604693381455673,-0.024614687787676566
Pp_4013,-0.03904079719196039,-0.02025829906398127
Pp_4104,0.007261793537064393,0.02285489033425319
Pp_4115,-0.03498684464243763,0.03599925285040557
Pp_4138,-0.0398244810330798,0.040783448158092886
Pp_4147,-0.033856650950186765,-0.01928989875260091
Pp_4148,0.0004590864578225744,0.011111829641244289
Pp_4150,0.006958745366117215,0.009785040998198623
Pp_4151,-0.023919873578261974,-0.004726982211256999
Pp_4163,-0.019882462858524377,0.024701907779349226
Pp_4177,-0.0033844135556251936,0.03898424805580161
Pp_4178,-0.022708731074594733,0.0007565666307558305
Pp_4197,-0.011195883940051497,-0.006009445900286567
Pp_4198,-0.022853016016536314,0.018107273842054915
Pp_4199,-0.03189729070484869,0.00847488540506066
Pp_4200,-0.03514136897858185,0.033408630450606956
Pp_4201,-0.006000660925461351,-0.0007985735387841868
Pp_4202,0.01678758956277869,0.035791338610088506
Pp_4203,-0.008935216084616539,0.004664569827826315
Pp_4213,-0.0026259943319199685,0.017872890045785024
Pp_4214,-0.0001878875238683776,0.02163704979859352
Pp_4218,0.010805399779428198,0.01691365801075942
Pp_4220,0.01563472808755595,0.012999316335139604
Pp_4232,-0.029081379792085908,-0.012121685962701668
Pp_4248,0.001578593523976081,0.015479419431459394
Pp_4249,-0.005593355946984811,0.026480199748596157
Pp_4259,-0.0405229469714721,-0.013533621867351657
Pp_4260,-0.02192715461931841,-0.023973554103947855
Pp_4261,-0.018970462573505487,-0.009524863648146194
Pp_4268,-0.002585694868115772,-0.010213174487589157
Pp_4277,-0.028709228337254932,-0.007961683721177112
Pp_4283,-0.024954483472659092,-0.012528475611151415
Pp_4285,-0.04117556237218994,-0.0086939994814792
Pp_4286,-0.018375686141987556,0.02908021552284167
Pp_4287,-0.010010749199963913,0.03605142737640375
Pp_4289,-0.03473490762882234,-0.036446506066331895
Pp_4293,0.0076814249058507885,0.027202782362581487
Pp_4295,-0.02712721739904558,-0.009702440977126515
Pp_4305,-0.007232517186499448,0.030477490625386627
Pp_4306,-0.01937835214865473,-0.00864003316834827
Pp_4310,-0.008865972924855577,-0.02477195180229881
Pp_4315,-0.01031254073501453,-0.005806204095174429
Pp_4316,-0.03461038814287588,-0.02455286735483531
Pp_4319,0.00218780439713713,0.017604754555132093
Pp_4331,0.0024141565087147394,-0.005531649441783504
Pp_4334,-0.037580412516761544,-0.03964019790278161
Pp_4345,0.004089309732649322,0.00928238814567239
Pp_4362,-0.03189598977599903,-0.03000546495073163
Pp_4363,-0.008518230562842677,-0.016074471682065525
Pp_4364,-0.029752573631326662,-0.01277297154763187
Pp_4377,0.008756121842785344,-0.007151791842535117
Pp_4379,-0.008315467588468625,-0.02026576521452597
Pp_4399,0.00466984607662952,0.015709974951128382
Pp_4428,-0.030416421695378233,0.020546446521759604
Pp_4429,0.014015378141664408,0.026739107022372265
Pp_4447,0.005788397879516982,0.015476786422061222
Pp_4448,-0.009586329841162216,-0.008746772916222409
Pp_4460,-0.02902400606879651,0.00745232971370592
Pp_4473,-0.0018013348266098337,0.013568495705955013
Pp_4476,-0.005067109559313305,0.007538909291209276
Pp_4482,0.009604747787825805,0.010688423374748329
Pp_4483,-0.000624858833012235,-0.0010415474215058672
Pp_4486,0.01562096087012052,0.03641788530788785
Pp_4488,-0.02404012533873594,-0.020412699094782577
Pp_4493,-0.010738362559295243,-0.03786171472515511
Pp_4499,-0.011131988385372363,0.04919970024198925
Pp_4503,-0.0015463112523772936,-0.006943001421876592
Pp_4504,0.016354211855397593,0.0021840885961944227
Pp_4506,-0.014417297439272104,0.0018588294687322158
Pp_4508,-0.03173446633753981,0.02836601799834408
Pp_4515,-0.025869084592712043,-0.015878864831552545
Pp_4517,-0.03100938556291528,0.015019915012726166
Pp_4521,-0.03836451545265911,0.022406097981352124
Pp_4528,0.010130551934193252,0.02089756593357509
Pp_4532,-0.016214915060146228,0.03450907979952172
Pp_4533,-0.013485276139918272,0.001783800209595875
Pp_4539,-0.020683360426632946,0.00595058386309307
Pp_4542,-0.033098147734389814,-0.026162573069802453
Pp_4543,-0.01481351039294226,-0.01628187904128747
Pp_4545,0.012038501151884,0.029037540184882228
Pp_4554,-0.04206223721580593,0.026903778624767307
Pp_4555,-0.03748064325991934,0.016021869029461445
Pp_4562,-0.022770790294761194,-0.01479607787303997
Pp_4563,-0.015364967556732959,0.016208063682346074
Pp_4570,-0.03415012414060201,0.01381665371073153
Pp_4573,-0.01619319461656124,0.015106687047988579
Pp_4575,-0.024675989992257955,-0.019684432360389963
Pp_4576,0.009500669763848951,0.04798030768586179
Pp_4577,-0.02787633785654707,0.0005367558775841092
Pp_4583,-0.02258189797153653,-0.009128951542010122
Pp_4586,-0.003997154820736925,0.0009679354397882715
Pp_4588,-0.006696551273409384,0.006390341114826636
Pp_4589,-0.03076866855611831,-0.044219810372458014
Pp_4593,-0.005730726135560292,0.04884965015547117
Pp_4594,0.005857904955976316,0.04383362494052425
Pp_4601,-0.015407112046369005,0.019256610162824254
Pp_4602,-0.007394627515345143,0.008056062367433541
Pp_4616,0.006077462468685589,0.01188789889776263
Pp_4617,-0.011597731645004822,0.022617179638492937
Pp_4619,-0.009669169720141164,-0.009854137931361508
Pp_4620,-0.013410757202316133,-0.013363052450936504
Pp_4632,-0.04059848355072756,0.0042533153356209925
Pp_4633,-0.010023003966781659,0.027639782770014356
Pp_4636,-0.02267032165286323,-0.011988390998484859
Pp_4639,-0.022245174048521422,0.026749101430978483
Pp_4642,-0.03550881912363999,0.010939500997383358
Pp_4643,0.0013891156335534528,0.029374356480070113
Pp_4646,0.004889926933330024,0.006348010957518906
Pp_4652,-0.025672393919138985,-0.025115656295623484
Pp_4657,-0.036824334231692374,0.029597296887047965
Pp_4662,-0.015882681287715097,-0.011186979168528167
Pp_4668,0.000755595531973036,0.011508614374973575
Pp_4669,-0.0036516705691566043,0.025947913938563896
Pp_4682,-0.029498787967194642,0.019637426656141224
Pp_4684,-0.02320730352118395,0.00437467311086754
Pp_4689,-0.010931457441869118,0.03422433353339734
Pp_4692,-0.018942691610869318,0.010088035712204495
Pp_4695,-0.008807133337258221,0.004882091329927956
Pp_4696,-0.02815607015449487,-0.012300569367867461
Pp_4704,-0.03723995460136296,0.017667196745594107
Pp_4707,0.007453819345661554,0.015285384713707327
Pp_4720,-0.016664285833797993,-0.029247189614280116
Pp_4738,-0.0073121945082310815,-0.010817455825780057
Pp_4748,-0.0050109365857174265,0.04516759066564264
Pp_4760,-0.033557045836205925,0.025687972666728263
Pp_4766,-0.013578187262219873,0.009865927876676714
Pp_4769,-0.020240837434330194,0.017334775479191572
Pp_4770,0.0017899657297133736,0.012964631535736897
Pp_4775,0.016478833057884782,0.007497835082279002
Pp_4776,-0.02873053468153932,-0.03500704981477469
Pp_4780,-0.01503186303275108,0.018521760444311072
Pp_4785,-0.031037580812833913,-0.014221808707415066
Pp_4787,0.038537445856808544,-0.0017736525718114779
Pp_4789,0.003779286950847156,0.015441773097053387
Pp_4798,-0.021052581898591726,0.014163320070561881
Pp_4799,-0.007939552804647037,0.03327376667164704
Pp_4802,-0.029205402180180546,0.0077761898604800095
Pp_4814,-0.013490667325207734,-0.013483300640911067
Pp_4817,-0.03819272355623501,0.015071135574761143
Pp_4819,-0.031864983564066196,0.013314862938881863
Pp_4824,-0.03357386837892288,0.031766823144263934
Pp_4834,0.005449958734171736,0.03485872737898297
Pp_4836,-0.023217313708086548,-0.013264543292518673
Pp_4841,-0.0036162503276161505,0.03157292757302034
Pp_4842,0.0002922831787519677,0.02702691070633261
Pp_4844,-0.006689005158572746,0.01984272112604026
Pp_4845,-0.003111752295110074,0.036765554300473964
Pp_4846,-0.030322411954973674,0.015394687063222768
Pp_4849,-0.005894777541225077,-0.02856671628036675
Pp_4856,0.007995468027311445,0.020176609392519265
Pp_4857,-0.004462263452480671,0.015500274902493812
Pp_4860,-0.016686567546440663,-0.020124496839656246
Pp_4862,-0.041794301967827824,-0.005087028512036084
Pp_4863,0.014600173815774255,0.024725571073576473
Pp_4864,0.008099902881357646,0.008569372887237569
Pp_4867,-0.01353886472276267,0.028800755255356175
Pp_4870,0.002308911777602337,0.013461344337913623
Pp_4871,-0.002632890416165974,0.027677955842482296
Pp_4881,-0.020083544599898327,0.007903157925988105
Pp_4888,-0.006140024785163649,0.029209086913794886
Pp_4897,0.010512205571847615,0.0077849675853473264
Pp_4898,-0.024367167747364468,-0.016739291008364916
Pp_4904,-0.01824074035123104,0.0031566454561790767
Pp_4905,-0.03743300787838177,-0.045348365411774096
Pp_4906,-0.03941003129084512,0.011685918125011697
Pp_4910,-0.014225986154626797,-0.008231020499999528
Pp_4911,0.0021755292953867865,0.009110168130836245
Pp_4916,-0.026258462198217265,-0.002740586310354704
Pp_4919,-0.019497978865650797,-0.009129451360708874
Pp_4923,-0.008001097017163599,0.03571335537670022
Pp_4931,-0.037096435154158794,0.0016314923010262035
Pp_4932,-0.03770673065522652,-0.04111632860779377
Pp_4937,-0.03235187907158399,-0.024232332568934895
Pp_4938,-0.025998517914500877,-0.002653776034703441
Pp_4939,0.011520755835505063,0.03021082556368234
Pp_4940,-0.019090092519626914,-0.0017401432914882487
Pp_4941,-0.00010910336204377543,0.016066715650213618
Pp_4942,-0.03575124363624203,-0.04340206842053041
Pp_4943,-0.017044675712556356,-0.0003481700804748605
Pp_4944,-0.017327183353690417,-0.00989312408018227
Pp_4949,-0.0015639353745718141,0.014689780058916536
Pp_4950,-0.016931313756983868,-0.0031269448327503058
Pp_4953,0.006353576676553096,0.028048132434433323
Pp_4954,-0.03185756002853096,0.010323012580427329
Pp_4959,-0.019844644467824482,0.006938437010749502
Pp_4969,-0.01863320782560482,-0.0006199918683256373
Pp_4971,0.0159312628855162,0.052867341828088575
Pp_4975,-0.03922408394229007,0.0007322182113154453
Pp_4981,-0.020236808883198197,0.024964881262175644
Pp_4983,0.007456123999928321,0.02153305337733776
Pp_4985,-0.015668599842992553,0.014097325381996501
Pp_4987,-0.02133426844747838,0.02451477963488959
Pp_4988,-0.02521672824946222,0.014185921320354474
Pp_4994,-0.016098303861551543,-0.008311759647907207
Pp_5002,-0.014547002466680212,-0.006468761050338635
Pp_5007,-0.019043677411301686,0.034019676190519973
Pp_5008,-0.0009666447540259581,-0.0022330622655756904
Pp_5012,-0.011304020866770022,0.010285180304192487
Pp_5019,-0.022409673473281284,-0.005088192273309931
Pp_5020,-0.006871253618888935,-0.006605970780544551
Pp_5022,0.009256240681092329,0.03322589965574109
Pp_5023,-0.01783649744963341,-0.002376024241714415
Pp_5024,-0.0012537129184786349,0.028743311665903333
